"id","year","month","day","lon","lat","Size_class","catch","fhours","depth","sst","sstsource"
"2002-362409",2002,9,30,-70.3333333333333,41.8333333333333,"small",0,3,-180,18.33,"Field"
"2002-363601",2002,9,30,-71.2833333333333,41.1666666666667,"small",10,7,-198,18.89,"Field"
"2002-363602",2002,9,30,-71.3333333333333,41.1666666666667,"small",0,6,-186,18.89,"Field"
"2002-363603",2002,9,30,-71.3333333333333,41.1666666666667,"small",0,6,-187,20,"Field"
"2002-363604",2002,9,30,-71.5,40.5833333333333,"small",1,6,-223,20.56,"Field"
"2002-363605",2002,9,30,-71.3333333333333,41.1666666666667,"small",0,6,-195,19.44,"Field"
"2002-363607",2002,9,30,-71.3333333333333,41.1666666666667,"small",0,6,-190,19.44,"Field"
"2002-364501",2002,10,1,-70.4166666666667,42.9166666666667,"small",0,2,-228,15.6300001144409,"OISST"
"2002-366201",2002,10,4,-71.3333333333333,41,"small",1,7,-160,18.33,"Field"
"2002-368101",2002,10,5,-70.3333333333333,41.8333333333333,"small",0,3,-180,16.0900001525879,"OISST"
"2002-368102",2002,10,5,-70.3333333333333,41.8333333333333,"small",0,3,-180,16.0900001525879,"OISST"
"2002-368103",2002,10,5,-70.3333333333333,41.8333333333333,"small",0,9,-180,16.0900001525879,"OISST"
"2002-368104",2002,10,5,-70.3333333333333,41.8333333333333,"small",0,8,-180,16.0900001525879,"OISST"
"2002-368105",2002,10,5,-70.3333333333333,41.8333333333333,"small",0,4,-180,16.0900001525879,"OISST"
"2002-369201",2002,10,8,-70.4166666666667,42.9166666666667,"small",0,4,-215,15,"Field"
"2002-370801",2002,10,9,-70.3333333333333,41.8333333333333,"small",0,8,-180,15.5599994659424,"OISST"
"2002-370802",2002,10,9,-70.3333333333333,41.8333333333333,"small",0,4,-180,15.5599994659424,"OISST"
"2002-370803",2002,10,9,-70.3333333333333,41.8333333333333,"small",0,8,-180,15.5599994659424,"OISST"
"2002-370804",2002,10,9,-70.3333333333333,41.8333333333333,"small",0,5,-180,15.5599994659424,"OISST"
"2002-370805",2002,10,9,-70.3333333333333,41.8333333333333,"small",0,5,-180,15.5599994659424,"OISST"
"2002-371301",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,4,-330,16.67,"Field"
"2002-371302",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,5,-320,15.56,"Field"
"2002-371303",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,6,-300,15,"Field"
"2002-371304",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,10,-320,15.56,"Field"
"2002-371305",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,12,-400,15.56,"Field"
"2002-371306",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,9,-360,15.56,"Field"
"2002-371307",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,5,-270,15.56,"Field"
"2002-371308",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,8,-450,15,"Field"
"2002-371309",2002,10,10,-69.9166666666667,41.6666666666667,"small",0,4,-30,16.67,"Field"
"2002-371310",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,10,-300,16.67,"Field"
"2002-371311",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,3,-300,15,"Field"
"2002-371312",2002,10,10,-69.2833333333333,41.2666666666667,"small",0,10,-400,15.56,"Field"
"2002-371601",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,9,-345,15.6700000762939,"OISST"
"2002-371602",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,6,-360,15.6700000762939,"OISST"
"2002-371603",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,9,-385,15.56,"Field"
"2002-371604",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,8,-385,15.56,"Field"
"2002-371605",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,10,-360,17.22,"Field"
"2002-371606",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,11,-365,16.11,"Field"
"2002-371607",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,9,-365,17.22,"Field"
"2002-371608",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,14,-385,16.67,"Field"
"2002-371609",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,14,-375,16.11,"Field"
"2002-371610",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,11,-385,15.6700000762939,"OISST"
"2002-371611",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,11,-380,15.6700000762939,"OISST"
"2002-371612",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,7,-385,15.6700000762939,"OISST"
"2002-371613",2002,9,30,-69.2833333333333,41.2666666666667,"small",0,12,-360,16.67,"Field"
"2002-373701",2002,10,12,-70.3333333333333,41.8333333333333,"small",0,10,-180,14.539999961853,"OISST"
"2002-373702",2002,10,12,-70.3333333333333,41.8333333333333,"small",0,10,-180,14.539999961853,"OISST"
"2002-378201",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,5,-300,14.44,"Field"
"2002-378202",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,5,-300,14.44,"Field"
"2002-378203",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,8,-200,13.89,"Field"
"2002-378205",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,9,-250,11.67,"Field"
"2002-378206",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,5,-200,13.33,"Field"
"2002-378207",2002,10,19,-69.9166666666667,41.6666666666667,"small",0,4,-250,13.89,"Field"
"2002-378301",2002,10,18,-69.2833333333333,41.2666666666667,"small",0,7,-210,13.33,"Field"
"2002-378302",2002,10,18,-69.2833333333333,41.2666666666667,"small",0,3,-180,11.67,"Field"
"2002-378303",2002,10,18,-69.2833333333333,41.2666666666667,"small",0,3,-200,13.4200000762939,"OISST"
"2002-378305",2002,10,18,-69.2833333333333,41.2666666666667,"small",0,2,-310,14.44,"Field"
"2002-378901",2002,10,20,-71.5833333333333,40.8333333333333,"small",0,4,-180,15,"Field"
"2002-380902",2002,10,21,-69.9166666666667,41.6666666666667,"small",0,8,-250,13.33,"Field"
"2002-380903",2002,10,21,-69.9166666666667,41.6666666666667,"small",0,8,-260,13.33,"Field"
"2002-385201",2002,10,21,-70.3333333333333,41.8333333333333,"small",0,10,-180,13.89,"Field"
"2002-385202",2002,10,21,-70.3333333333333,41.8333333333333,"small",0,9,-180,12.78,"Field"
"2002-385203",2002,10,21,-70.3333333333333,41.8333333333333,"small",0,8,-180,12.78,"Field"
"2002-385204",2002,10,21,-70.3333333333333,41.8333333333333,"small",0,12,-190,13.89,"Field"
"2002-385301",2002,10,22,-70.3333333333333,41.8333333333333,"small",0,5,-180,12.78,"Field"
"2002-385302",2002,10,22,-70.3333333333333,41.8333333333333,"small",0,9,-180,12.78,"Field"
"2002-385303",2002,10,22,-70.3333333333333,41.8333333333333,"small",0,8,-180,12.78,"Field"
"2003-004306",2003,6,14,-73.8166666666667,38.1,"small",0,8,-3000,17.22,"Field"
"2003-006802",2003,6,21,-74.4,38.1833333333333,"small",0,4,-120,18.33,"Field"
"2003-007603",2003,6,22,-74.6166666666667,38.2,"small",1,9,-120,18.33,"Field"
"2003-007708",2003,6,21,-74.4166666666667,37.4,"small",0,4,-3000,18.33,"Field"
"2003-007710",2003,6,21,-74.5,37.4833333333333,"small",0,7,-600,18.89,"Field"
"2003-007711",2003,6,21,-74.75,38.0833333333333,"small",0,6,-180,19.44,"Field"
"2003-008001",2003,6,23,-73.3333333333333,38.5,"small",2,6,-240,17.22,"Field"
"2003-008203",2003,6,22,-74.8333333333333,37.6666666666667,"small",0,5,-120,18.89,"Field"
"2003-008206",2003,6,22,-74.3333333333333,38.0333333333333,"small",1,6,-102,17.78,"Field"
"2003-008901",2003,6,24,-74.5,37.4833333333333,"small",0,7,-135,20,"Field"
"2003-009101",2003,6,24,-75.1666666666667,37.25,"small",0,6,-80,20,"Field"
"2003-009302",2003,6,24,-74.75,38.0833333333333,"small",0,4,-100,19.44,"Field"
"2003-010301",2003,6,25,-74.4,38.1833333333333,"small",0,6,-120,18.89,"Field"
"2003-010901",2003,6,25,-74.6166666666667,38.2,"small",5,9,-120,19.44,"Field"
"2003-011101",2003,6,26,-74.7166666666667,38.2166666666667,"small",3,7,-120,18.89,"Field"
"2003-011301",2003,6,26,-74.6166666666667,38.2,"small",0,6,-180,20.56,"Field"
"2003-011302",2003,6,26,-74.25,37,"small",0,8,-3000,20.56,"Field"
"2003-011303",2003,6,26,-74.3333333333333,38.0333333333333,"small",0,8,-120,21.67,"Field"
"2003-011304",2003,6,26,-74.3333333333333,38.0333333333333,"small",0,7,-72,20.7199993133545,"OISST"
"2003-011305",2003,6,26,-74.3333333333333,38.0333333333333,"small",0,8,-90,21.67,"Field"
"2003-011306",2003,6,26,-74.3333333333333,38.0333333333333,"small",0,9,-100,22.22,"Field"
"2003-011508",2003,6,27,-74.2833333333333,38.1,"small",0,6,-131,20.56,"Field"
"2003-012006",2003,6,28,-74.1,37.8666666666667,"small",0,6,-600,21.67,"Field"
"2003-012102",2003,6,28,-74.4,38.1833333333333,"small",2,8,-30,21.11,"Field"
"2003-012203",2003,6,29,-75.1666666666667,37.4166666666667,"small",2,6,-75,22.22,"Field"
"2003-012901",2003,6,27,-74.75,38.0833333333333,"small",0,7,-80,21.67,"Field"
"2003-012903",2003,6,27,-74.6166666666667,38.2,"small",1,7,-120,22.78,"Field"
"2003-013102",2003,6,29,-73.25,39.9166666666667,"small",0,5,-260,20,"Field"
"2003-013301",2003,6,26,-74.2833333333333,38.1,"small",3,8,-100,21.11,"Field"
"2003-013506",2003,6,28,-74.1,37.8666666666667,"small",0,8,-1000,20.56,"Field"
"2003-013507",2003,6,28,-74.75,38.0833333333333,"small",0,8,-75,21.11,"Field"
"2003-013508",2003,6,28,-74.6166666666667,38.2,"small",1,7,-120,20,"Field"
"2003-013510",2003,6,28,-74.7166666666667,38.2166666666667,"small",0,9,-75,21.4699993133545,"OISST"
"2003-013511",2003,6,28,-74.6166666666667,38.2,"small",0,9,-120,21.11,"Field"
"2003-013512",2003,6,28,-74.6166666666667,38.2,"small",0,10,-125,21.4699993133545,"OISST"
"2003-013602",2003,6,29,-74.6166666666667,38.2,"small",0,7,-120,21.11,"Field"
"2003-013604",2003,6,29,-74.4166666666667,37.4166666666667,"small",1,8,-170,21.6299991607666,"OISST"
"2003-014614",2003,6,24,-71.3333333333333,40,"small",1,8,-500,18.3099994659424,"OISST"
"2003-014701",2003,6,29,-74.4,38.1833333333333,"small",0,7,-170,21.67,"Field"
"2003-014702",2003,6,29,-74.6166666666667,38.2,"small",0,5,-120,21.11,"Field"
"2003-014706",2003,6,29,-74.6166666666667,38.2,"small",0,9,-120,20.56,"Field"
"2003-014710",2003,6,29,-74.1,37.8666666666667,"small",0,8,-660,21.11,"Field"
"2003-014711",2003,6,29,-73.4833333333333,38.5,"small",1,6,-600,22.78,"Field"
"2003-015601",2003,6,30,-75.1666666666667,37.25,"small",1,7,-100,22.22,"Field"
"2003-015602",2003,6,30,-75.1666666666667,37.25,"small",2,8,-150,22.78,"Field"
"2003-015603",2003,6,30,-75.1666666666667,37.25,"small",0,8,-75,21.67,"Field"
"2003-015605",2003,6,30,-74.5833333333333,37.0833333333333,"small",0,8,-1500,22.0299987792969,"OISST"
"2003-017405",2003,7,6,-74.75,38.0833333333333,"small",1,6,-140,22.22,"Field"
"2003-017406",2003,7,6,-74.6166666666667,38.2,"small",0,5,-120,23.2299995422363,"OISST"
"2003-017407",2003,7,6,-74.6166666666667,38.2,"small",0,7,-130,23.2299995422363,"OISST"
"2003-017501",2003,7,6,-70.9166666666667,40.75,"small",0,6,-170,17.78,"Field"
"2003-017604",2003,7,4,-74.75,38.0833333333333,"small",6,5,-60,21.11,"Field"
"2003-017701",2003,7,5,-74.7166666666667,38.2166666666667,"small",2,9,-84,20.56,"Field"
"2003-017702",2003,7,5,-74.75,38.0833333333333,"small",1,5,-120,22.22,"Field"
"2003-017704",2003,7,5,-74.75,38.0833333333333,"small",0,7,-120,22.22,"Field"
"2003-018413",2003,7,10,-74.1666666666667,37.9166666666667,"small",1,6,-300,23.519998550415,"OISST"
"2003-019203",2003,7,12,-74.75,38.0833333333333,"small",1,7,-60,20.56,"Field"
"2003-019302",2003,7,12,-74.6166666666667,38.2,"small",0,8,-120,21.11,"Field"
"2003-019502",2003,7,12,-74.6166666666667,38.2,"small",0,6,-180,23.33,"Field"
"2003-019504",2003,7,12,-74.4,38.1833333333333,"small",0,8,-160,22.78,"Field"
"2003-019505",2003,7,12,-74.6166666666667,38.2,"small",0,9,-140,22.22,"Field"
"2003-019507",2003,7,12,-74.2833333333333,38.1,"small",0,8,-180,23.33,"Field"
"2003-019510",2003,7,12,-73.8333333333333,38.2333333333333,"small",0,7,-6000,22.22,"Field"
"2003-019702",2003,7,12,-75.5,36.5833333333333,"small",0,7,-112,25,"Field"
"2003-020101",2003,7,13,-73.5833333333333,40.1666666666667,"small",0,7,-275,21.11,"Field"
"2003-020310",2003,7,13,-73.75,38.3333333333333,"small",0,12,-240,23.33,"Field"
"2003-021007",2003,7,12,-75.1666666666667,37.4166666666667,"small",0,5,-100,21.67,"Field"
"2003-021501",2003,7,10,-74.5,37.4833333333333,"small",0,8,-660,22.78,"Field"
"2003-021502",2003,7,10,-74.5,37.4833333333333,"small",0,5,-600,25,"Field"
"2003-021503",2003,7,10,-74.2833333333333,38.1,"small",2,6,-127,24.44,"Field"
"2003-021505",2003,7,10,-74.5,37.4833333333333,"small",0,6,-660,23.89,"Field"
"2003-021506",2003,7,10,-74.1,37.8666666666667,"small",0,6,-3000,23.519998550415,"OISST"
"2003-021507",2003,7,10,-73.8333333333333,38.2333333333333,"small",0,10,-1200,23.89,"Field"
"2003-021508",2003,7,10,-74.4,38.1833333333333,"small",0,7,-120,22.8299999237061,"OISST"
"2003-021509",2003,7,10,-74.1,37.8666666666667,"small",0,6,-990,25,"Field"
"2003-021702",2003,7,12,-74.9166666666667,37.4166666666667,"small",0,5,-180,22.22,"Field"
"2003-021703",2003,7,12,-74.3333333333333,38.0333333333333,"small",1,7,-120,22.22,"Field"
"2003-021704",2003,7,12,-74.3333333333333,38.0333333333333,"small",0,8,-170,22.78,"Field"
"2003-021705",2003,7,12,-74.4166666666667,37.4166666666667,"small",0,5,-600,23.33,"Field"
"2003-021706",2003,7,12,-74.1,37.8666666666667,"small",0,5,NA,23.2199993133545,"OISST"
"2003-021707",2003,7,12,-74.4166666666667,37.4166666666667,"small",0,7,-1500,22.78,"Field"
"2003-021709",2003,7,12,-74.4166666666667,37.4166666666667,"small",0,7,-420,23.33,"Field"
"2003-023501",2003,7,8,-74.75,38.0833333333333,"small",2,7,-75,23.33,"Field"
"2003-023502",2003,7,8,-74.8,38.0833333333333,"small",0,8,-60,23.33,"Field"
"2003-023503",2003,7,8,-74.75,38.0833333333333,"small",0,6,-75,23.89,"Field"
"2003-023505",2003,7,8,-74.5,37.4833333333333,"small",0,7,-600,23.89,"Field"
"2003-023506",2003,7,8,-74.5,37.4833333333333,"small",0,7,-600,23.89,"Field"
"2003-023601",2003,7,15,-74.2833333333333,38.1,"small",0,6,-112,23.0799999237061,"OISST"
"2003-023602",2003,7,15,-74.1,37.8666666666667,"small",0,6,-230,23.1800003051758,"OISST"
"2003-023604",2003,7,15,-74.2833333333333,38.1,"small",0,7,-130,23.33,"Field"
"2003-023605",2003,7,15,-74.2833333333333,38.1,"small",0,6,-120,23.33,"Field"
"2003-023701",2003,7,16,-70.4166666666667,42.4166666666667,"small",0,4,-85,16.67,"Field"
"2003-023702",2003,7,16,-70.3333333333333,42,"small",0,2,-72,16.6999988555908,"OISST"
"2003-023801",2003,6,24,-74.8333333333333,36.5666666666667,"small",0,8,-150,21.11,"Field"
"2003-024414",2003,6,28,-74.3333333333333,38.4166666666667,"small",0,6,-118,20.56,"Field"
"2003-024601",2003,7,17,-74.75,38.0833333333333,"small",0,7,-120,22.78,"Field"
"2003-024602",2003,7,17,-74.2833333333333,38.1,"small",0,6,-240,22.78,"Field"
"2003-024603",2003,7,17,-74.4,38.1833333333333,"small",0,8,-120,25,"Field"
"2003-024604",2003,7,17,-74.75,38.0833333333333,"small",1,8,-120,22.78,"Field"
"2003-024605",2003,7,17,-74.75,38.0833333333333,"small",0,6,-80,23.89,"Field"
"2003-024606",2003,7,17,-74.75,38.0833333333333,"small",0,6,-100,24.44,"Field"
"2003-024607",2003,7,17,-74.75,38.0833333333333,"small",0,6,-60,23.89,"Field"
"2003-024608",2003,7,17,-74.75,38.0833333333333,"small",0,6,-70,23.33,"Field"
"2003-025301",2003,7,17,-70.3333333333333,42,"small",0,3,-120,18.33,"Field"
"2003-025401",2003,7,18,-74.4166666666667,37.4166666666667,"small",0,6,-640,24.5100002288818,"OISST"
"2003-025402",2003,7,18,-74.4166666666667,37.4166666666667,"small",0,6,-650,24.5100002288818,"OISST"
"2003-025403",2003,7,18,-74.4166666666667,37.4166666666667,"small",1,2,-1600,24.5100002288818,"OISST"
"2003-025404",2003,7,18,-74.4166666666667,37.4166666666667,"small",0,6,-600,24.5100002288818,"OISST"
"2003-025405",2003,7,18,-74.4166666666667,37.4166666666667,"small",0,6,-650,24.5100002288818,"OISST"
"2003-025406",2003,7,18,-74.4166666666667,37.4166666666667,"small",0,6,-650,24.5100002288818,"OISST"
"2003-025501",2003,7,18,-75.1666666666667,37,"small",0,6,-108,23.89,"Field"
"2003-026507",2003,7,19,-75.1666666666667,37.4166666666667,"small",0,6,-115,24.5699996948242,"OISST"
"2003-026802",2003,7,19,-70.9166666666667,40.9166666666667,"small",0,10,-180,21.67,"Field"
"2003-027301",2003,7,18,-70.25,42.1666666666667,"small",0,7,-125,16.11,"Field"
"2003-027401",2003,7,19,-70.3333333333333,42,"small",0,4,-120,18.33,"Field"
"2003-027601",2003,7,19,-74.3333333333333,38.4166666666667,"small",2,4,-130,23.33,"Field"
"2003-027602",2003,7,19,-73.75,38.3333333333333,"small",0,8,-200,23.33,"Field"
"2003-027605",2003,7,19,-73.75,38.3333333333333,"small",0,5,-500,23.89,"Field"
"2003-027606",2003,7,19,-74.3333333333333,38.4166666666667,"small",1,4,-135,23.33,"Field"
"2003-027611",2003,7,19,-74.2833333333333,38.1,"small",0,7,-195,23.33,"Field"
"2003-028502",2003,7,19,-71.5833333333333,40.8333333333333,"small",19,5,-180,21.67,"Field"
"2003-029101",2003,7,20,-74.2833333333333,38.1,"small",0,6,-250,24.44,"Field"
"2003-029103",2003,7,20,-73.75,38.3333333333333,"small",0,5,-600,23.89,"Field"
"2003-029104",2003,7,20,-74.2833333333333,38.1,"small",0,8,-180,23.6800003051758,"OISST"
"2003-029105",2003,7,20,-74.2833333333333,38.1,"small",0,8,-175,25,"Field"
"2003-029106",2003,7,20,-73.75,38.3333333333333,"small",0,8,-500,25,"Field"
"2003-029109",2003,7,20,-74.2833333333333,38.1,"small",0,8,-280,25.56,"Field"
"2003-029201",2003,7,19,-75,36.8333333333333,"small",0,6,-190,26.11,"Field"
"2003-029202",2003,7,19,-75.1666666666667,37,"small",1,7,-120,25,"Field"
"2003-029204",2003,7,19,-75.1666666666667,37,"small",0,5,-120,24.44,"Field"
"2003-029205",2003,7,19,-75.1666666666667,37,"small",1,7,-132,25.56,"Field"
"2003-029208",2003,7,19,-75.1666666666667,37,"small",1,7,-108,25,"Field"
"2003-029210",2003,7,19,-75.1666666666667,37,"small",0,8,-150,24.9499988555908,"OISST"
"2003-029401",2003,7,20,-70.3333333333333,42,"small",0,3,-120,18.33,"Field"
"2003-029503",2003,7,15,-74.4,38.8,"small",1,8,-65,23.33,"Field"
"2003-029702",2003,7,19,-74.2833333333333,38.1,"small",0,7,-120,24.44,"Field"
"2003-029703",2003,7,19,-74.2833333333333,38.1,"small",1,7,-120,24.44,"Field"
"2003-029704",2003,7,19,-74.2833333333333,38.1,"small",0,8,-100,23.89,"Field"
"2003-029705",2003,7,19,-74.5,37.4833333333333,"small",0,7,-300,24.44,"Field"
"2003-029706",2003,7,19,-73.8333333333333,38.2333333333333,"small",0,8,-300,24.44,"Field"
"2003-029707",2003,7,19,-74.75,38.0833333333333,"small",0,5,-60,22.5900001525879,"OISST"
"2003-029708",2003,7,19,-74.6166666666667,38.2,"small",1,6,-120,23.89,"Field"
"2003-029709",2003,7,19,-74.75,38.0833333333333,"small",0,7,-75,24.44,"Field"
"2003-029715",2003,7,19,-74.4166666666667,37.4166666666667,"small",0,9,-200,25,"Field"
"2003-031101",2003,7,20,-74.75,38.0833333333333,"small",0,7,-80,22.22,"Field"
"2003-031102",2003,7,20,-74.75,38.0833333333333,"small",0,6,-95,23.33,"Field"
"2003-031103",2003,7,20,-74.6166666666667,38.2,"small",2,5,-120,24.44,"Field"
"2003-031104",2003,7,20,-74.6166666666667,38.2,"small",0,8,-120,23.33,"Field"
"2003-031105",2003,7,20,-74.6166666666667,38.2,"small",0,9,-120,23.89,"Field"
"2003-031106",2003,7,20,-74.75,38.0833333333333,"small",0,8,-60,22.78,"Field"
"2003-031107",2003,7,20,-74.3333333333333,38.4166666666667,"small",0,8,-160,25,"Field"
"2003-031108",2003,7,20,-74.6166666666667,38.2,"small",0,7,-105,23.89,"Field"
"2003-031109",2003,7,20,-74.6166666666667,38.2,"small",0,7,-100,22.78,"Field"
"2003-031110",2003,7,20,-74.7166666666667,38.2166666666667,"small",0,5,-90,24.44,"Field"
"2003-031111",2003,7,20,-74.75,38.0833333333333,"small",0,5,-100,24.44,"Field"
"2003-031112",2003,7,20,-74.2833333333333,38.1,"small",0,5,-134,25,"Field"
"2003-031113",2003,7,20,-74.7166666666667,38.2166666666667,"small",0,5,-200,25,"Field"
"2003-031114",2003,7,20,-74.75,38.0833333333333,"small",0,4,-50,23.89,"Field"
"2003-031116",2003,7,20,-74.75,38.0833333333333,"small",0,6,-80,22.519998550415,"OISST"
"2003-031117",2003,7,20,-74.5,37.4833333333333,"small",0,8,-2040,25.56,"Field"
"2003-031118",2003,7,20,-74.6166666666667,38.2,"small",0,8,-110,23.33,"Field"
"2003-031119",2003,7,20,-74.2833333333333,38.1,"small",0,8,-240,25,"Field"
"2003-031120",2003,7,20,-74.7166666666667,38.2166666666667,"small",0,8,-80,22.78,"Field"
"2003-031121",2003,7,20,-74.3333333333333,38.0333333333333,"small",0,7,-100,25,"Field"
"2003-031122",2003,7,20,-74.6166666666667,38.2,"small",0,11,-100,25,"Field"
"2003-031123",2003,7,20,-74.2833333333333,38.1,"small",0,11,-180,23.6800003051758,"OISST"
"2003-031201",2003,7,21,-74.2833333333333,38.1,"small",0,6,-240,24.0100002288818,"OISST"
"2003-031202",2003,7,21,-74.75,38.0833333333333,"small",0,6,-100,23.89,"Field"
"2003-031203",2003,7,21,-74.6166666666667,38.2,"small",0,6,-85,24.44,"Field"
"2003-031204",2003,7,21,-74.6166666666667,38.2,"small",2,8,-120,22.78,"Field"
"2003-031205",2003,7,21,-74.5,38.3333333333333,"small",0,7,-120,23.33,"Field"
"2003-031206",2003,7,21,-74.7166666666667,38.2166666666667,"small",0,8,-120,24.44,"Field"
"2003-031207",2003,7,21,-74.7166666666667,38.2166666666667,"small",0,8,-120,23.33,"Field"
"2003-031208",2003,7,21,-74.2833333333333,38.1,"small",0,6,-180,24.44,"Field"
"2003-031209",2003,7,21,-74.7166666666667,38.2166666666667,"small",4,7,-90,23.89,"Field"
"2003-031210",2003,7,21,-74.2833333333333,38.1,"small",0,8,-180,25,"Field"
"2003-031211",2003,7,21,-74.2833333333333,38.1,"small",0,8,-76,24.44,"Field"
"2003-031212",2003,7,21,-74.5,37.4833333333333,"small",0,6,-1260,23.89,"Field"
"2003-031404",2003,7,18,-74.75,38.0833333333333,"small",0,8,-150,23.89,"Field"
"2003-031408",2003,7,18,-74.3333333333333,38.4166666666667,"small",0,8,-600,22.78,"Field"
"2003-031411",2003,7,18,-74.2833333333333,38.1,"small",0,7,-180,23.33,"Field"
"2003-031801",2003,7,23,-70.3333333333333,42,"small",0,3,-120,18.33,"Field"
"2003-033205",2003,7,26,-75,37,"small",0,7,-130,23.519998550415,"OISST"
"2003-033206",2003,7,26,-75.1666666666667,37,"small",0,7,-268,23.519998550415,"OISST"
"2003-033208",2003,7,26,-75.1666666666667,37,"small",0,6,-120,23.519998550415,"OISST"
"2003-033302",2003,7,26,-71.1666666666667,41.3333333333333,"small",0,9,-60,19.1499996185303,"OISST"
"2003-033601",2003,7,26,-70.3333333333333,42,"small",0,4,-120,18.33,"Field"
"2003-034401",2003,7,27,-74.75,38.0833333333333,"small",0,6,-140,23.33,"Field"
"2003-034601",2003,7,27,-70.3333333333333,42,"small",0,10,-120,16.67,"Field"
"2003-035004",2003,7,18,-74.75,38.0833333333333,"small",0,7,-75,23.33,"Field"
"2003-035007",2003,7,18,-74.75,38.0833333333333,"small",1,7,-75,23.89,"Field"
"2003-035015",2003,7,18,-74.75,38.0833333333333,"small",0,8,-75,24.44,"Field"
"2003-035018",2003,7,18,-74.5,37.4833333333333,"small",0,8,-300,24.44,"Field"
"2003-035201",2003,7,26,-74.75,38.0833333333333,"small",0,5,-80,22.78,"Field"
"2003-035202",2003,7,26,-74.75,38.0833333333333,"small",0,6,-120,23.33,"Field"
"2003-035203",2003,7,26,-74.6166666666667,38.2,"small",0,7,-130,20.56,"Field"
"2003-035204",2003,7,26,-74.75,38.0833333333333,"small",0,6,-110,21.6499996185303,"OISST"
"2003-035205",2003,7,26,-74.4666666666667,38.8166666666667,"small",0,6,-130,21.67,"Field"
"2003-035206",2003,7,26,-74.6166666666667,38.2,"small",0,6,-120,20.56,"Field"
"2003-035207",2003,7,26,-74.1,37.8666666666667,"small",0,6,-3000,23.6299991607666,"OISST"
"2003-035208",2003,7,26,-74.2833333333333,38.1,"small",0,8,-180,24.44,"Field"
"2003-035209",2003,7,26,-74.2833333333333,38.1,"small",0,10,-160,22.22,"Field"
"2003-035210",2003,7,26,-74.2833333333333,38.1,"small",0,10,-180,22.22,"Field"
"2003-035211",2003,7,26,-74.2833333333333,38.1,"small",0,10,-60,22.75,"OISST"
"2003-035212",2003,7,26,-74.3333333333333,38.4166666666667,"small",0,6,-120,22.269998550415,"OISST"
"2003-035213",2003,7,26,-74.2833333333333,38.1,"small",0,10,-150,22.75,"OISST"
"2003-035214",2003,7,26,-74.2833333333333,38.1,"small",0,6,-127,21.11,"Field"
"2003-035215",2003,7,26,-74.2833333333333,38.1,"small",0,10,-138,22.75,"OISST"
"2003-035216",2003,7,26,-74.2833333333333,38.1,"small",1,8,-180,23.33,"Field"
"2003-035217",2003,7,26,-74.6166666666667,38.2,"small",0,8,-180,20.56,"Field"
"2003-035218",2003,7,26,-74.2833333333333,38.1,"small",0,10,-200,22.75,"OISST"
"2003-035219",2003,7,26,-74.4,38.1833333333333,"small",0,8,-100,22.75,"OISST"
"2003-035221",2003,7,26,-74.2833333333333,38.1,"small",0,8,-230,23.33,"Field"
"2003-035222",2003,7,26,-74.2833333333333,38.1,"small",0,10,-120,23.89,"Field"
"2003-035223",2003,7,26,-74.75,38.0833333333333,"small",0,9,-100,21.6499996185303,"OISST"
"2003-035224",2003,7,26,-74.7166666666667,38.2166666666667,"small",0,12,-75,22.22,"Field"
"2003-035225",2003,7,26,-74.1,37.8666666666667,"small",0,5,-600,23.6299991607666,"OISST"
"2003-035226",2003,7,26,-74.2833333333333,38.1,"small",0,9,-133,24.44,"Field"
"2003-035227",2003,7,26,-74.2833333333333,38.1,"small",0,6,-140,23.89,"Field"
"2003-035228",2003,7,26,-74.75,38.0833333333333,"small",0,9,-100,21.6499996185303,"OISST"
"2003-035229",2003,7,26,-74.55,37.9833333333333,"small",4,9,-134,23.33,"Field"
"2003-035230",2003,7,26,-74.4166666666667,37.4,"small",0,10,-3000,25,"Field"
