"id","year","month","day","lon","lat","Size_class","catch","fhours","sst","sstsource","bathy","slp"
"156460970824",1997,8,24,-63.42,44.19,"small",0,13,16.1111111111111,"Field",-116.8,101327
"156460970826",1997,8,26,-63.42,44.2,"small",0,11.95,16.1111111111111,"Field",-116.3,101950
"156460970827",1997,8,27,-63.34,44.23,"small",0,7,14.9899997711182,"OISST",-154.5,101675
"156460970920",1997,9,20,-63.32,44.25,"small",0,4,16.4899997711182,"OISST",-150.9,100592
"15650219981023",1998,10,23,-61.55,45,"small",0,7.03333333333333,9.25,"OISST",-54.2,101565
"15650220011005",2001,10,5,-63.1,44.63,"small",0,9.30383141762452,15.3599996566772,"OISST",-31.1,101227
"15651619981014",1998,10,14,-61.17,45.13,"small",0,15.05,9.02999973297119,"OISST",-89.3,101877
"15680519980914",1998,9,14,-60.88,45.3,"small",0,12.25,11.5,"OISST",-29.5,101757
"15680519980927",1998,9,27,-61.5,45.07,"small",0,11.2,10.8899993896484,"OISST",-34.8,100982
"15680519981011",1998,10,11,-60.95,45.35,"small",0,4.95,9.88000011444092,"OISST",-2.1,101362
"15680519981020",1998,10,20,-61.4,45.08,"small",0,7.05,9.6899995803833,"OISST",-44.9,100782
"15680519991008",1999,10,8,-60.95,45.22,"small",0,12,12.3299999237061,"OISST",-57.3,102897
"15680519991012",1999,10,12,-60.7,45.28,"small",0,7.25,12.0699996948242,"OISST",-118.1,101890
"15680520011004",2001,10,4,-60.87,45.27,"small",0,10.4302874636779,10.9499998092651,"OISST",-43,101130
"156805961002",1996,10,2,-61.21,45.05,"small",0,12,14.6199998855591,"OISST",-118.9,102603
"156805961004",1996,10,4,-61.23,45.06,"small",0,5.05,11.0900001525879,"OISST",-114.1,102563
"156805970906",1997,9,6,-60.5,45.17,"small",0,11,15.5199995040894,"OISST",-74.1,101387
"156805970912",1997,9,12,-60.48,45.19,"small",0,9.05,16.0900001525879,"OISST",-83.3,102022
"156805970924",1997,9,24,-60.5,45.16,"small",0,5.7,14.4699993133545,"OISST",-74,101200
"156805971001",1997,10,1,-60.5,45.18,"small",0,9.7,13.1899995803833,"OISST",-76.4,99635
"15680819980916",1998,9,16,-60.85,45.33,"small",0,6,12.25,"OISST",-23.3,101145
"15680819981011",1998,10,11,-60.97,45.35,"small",0,11.05,9.88000011444092,"OISST",-0.9,101362
"15680819981020",1998,10,20,-60.92,45.27,"small",0,13,9.6899995803833,"OISST",-24.4,100782
"156808961008",1996,10,8,-60.44,45.21,"small",0,13.05,14.0099992752075,"OISST",-104.3,101655
"156808961010",1996,10,10,-60.48,45.19,"small",0,11.25,13.6899995803833,"OISST",-83.3,100650
"156808970906",1997,9,6,-60.49,45.19,"small",0,14,15.5199995040894,"OISST",-89.7,101387
"156808970920",1997,9,20,-60.52,45.18,"small",0,4.75,16.4899997711182,"OISST",-82.8,100592
"156808970922",1997,9,22,-60.52,45.18,"small",0,9.25,15.5999994277954,"OISST",-82.8,101892
"156808970924",1997,9,24,-60.51,45.2,"small",0,5,11.1899995803833,"OISST",-136.3,101200
"15681020001021",2000,10,21,-60.83,45.33,"small",0,11.05,11.6199998855591,"OISST",-41,101512
"15681219990817",1999,8,17,-65.58,42.03,"small",0,13,17.2222222222222,"Field",-426.5,101750
"15681519980912",1998,9,12,-60.85,45.3,"small",0,14,12.1199998855591,"OISST",-38.3,100925
"15681519981026",1998,10,26,-60.93,45.27,"small",0,5.05,9,"OISST",-26.4,102515
"15681519990920",1999,9,20,-60.83,45.28,"small",0,14.95,13.1999998092651,"OISST",-59,102020
"156815960905",1996,9,5,-60.5,45.19,"small",0,11.05,16.2299995422363,"OISST",-102.5,101663
"156815960920",1996,9,20,-60.5,45.2,"small",0,13,12.3099994659424,"OISST",-129.9,100698
"156815971024",1997,10,24,-60.47,45.18,"small",0,11.05,12.1300001144409,"OISST",-75.1,101245
"156815971025",1997,10,25,-60.5,45.18,"small",0,6.25,11.0100002288818,"OISST",-76.4,101790
"15681620011004",2001,10,4,-60.9,45.3,"small",0,11.95,10.9499998092651,"OISST",-23.1,101130
"156816960920",1996,9,20,-60.5,45.19,"small",0,9.05,16.4799995422363,"OISST",-102.5,100698
"156816960925",1996,9,25,-61.26,45.09,"small",0,9,11.9499998092651,"OISST",-74.8,101548
"156816961014",1996,10,14,-61.23,45.06,"small",0,7.05,11.0599994659424,"OISST",-114.1,100900
"156816970819",1997,8,19,-63.41,44.23,"small",0,9,13.3299999237061,"OISST",-96.1,101300
"156816970920",1997,9,20,-63.29,44.36,"small",0,11,16.4899997711182,"OISST",-110.6,100592
"156816971008",1997,10,8,-61.23,45.07,"small",0,6,10.960000038147,"OISST",-90.4,102330
"15681819980915",1998,9,15,-63.53,44.43,"small",0,7.5,13.6499996185303,"OISST",-48.3,101680
"15681819980916",1998,9,16,-63.55,44.43,"small",0,16,13.2299995422363,"OISST",-6.5,101145
"15681819981001",1998,10,1,-61.6,45.12,"small",0,12,10.1599998474121,"OISST",-21.2,100242
"15681819990921",1999,9,21,-60.88,45.28,"small",0,9.05,13.289999961853,"OISST",-28.3,101477
"15681819990928",1999,9,28,-60.9,45.28,"small",0,8.46666666666667,12.8199996948242,"OISST",-25.7,102570
"156818961011",1996,10,11,-60.54,45.18,"small",0,13.05,12.2222222222222,"Field",-98.6,101078
"156818970819",1997,8,19,-63.5,44.21,"small",0,16.25,13.3299999237061,"OISST",-105.7,101300
"156818970831",1997,8,31,-63.42,44.21,"small",0,15.05,15.6499996185303,"OISST",-112.4,101695
"156818970922",1997,9,22,-60.52,45.19,"small",0,10,15.5999994277954,"OISST",-124.6,101892
"15682719981001",1998,10,1,-61.42,45.05,"small",0,7.05,10.1599998474121,"OISST",-56.4,100242
"15682719981006",1998,10,6,-61.15,45.15,"small",0,14,10.039999961853,"OISST",-79.8,102860
"15682719981008",1998,10,8,-61.42,45.12,"small",0,13,9.96000003814697,"OISST",-34.1,101945
"15682719981014",1998,10,14,-61.4,45.1,"small",0,14,9.02999973297119,"OISST",-36.3,101877
"156827960930",1996,9,30,-60.52,45.14,"small",0,12,14.75,"OISST",-72.4,101693
"156827971009",1997,10,9,-61.24,45.06,"small",0,14.05,10.8499994277954,"OISST",-100.5,102682
"156827971010",1997,10,10,-61.22,45.07,"small",0,16,11.0500001907349,"OISST",-101,101782
"15683019990920",1999,9,20,-63.48,44.6,"small",0,12,15.9399995803833,"OISST",-1.8,102020
"15683020000923",2000,9,23,-63.3,44.57,"small",0,5.05,15.1899995803833,"OISST",-43,101912
"15683020001016",2000,10,16,-63.37,44.55,"small",0,11,12.789999961853,"OISST",-40.6,102487
"15683020020910",2002,9,9,-65.53,42.03,"small",0,20.25,19.1499996185303,"OISST",-661.5,101823
"15683519981021",1998,10,21,-60.98,45.17,"small",0,11.05,9.39999961853027,"OISST",-74,100762
"15683619980928",1998,9,28,-63.5,44.42,"small",0,13,12.5199995040894,"OISST",-73.1,99945
"15683619981001",1998,10,1,-61.6,45.12,"small",0,7.05,10.1599998474121,"OISST",-21.2,100242
"156836961001",1996,10,1,-60.53,45.15,"small",0,10.7,14.6799993515015,"OISST",-76.1,102803
"15683720000929",2000,9,29,-63.18,44.6,"small",0,10.664734950584,13.9299993515015,"OISST",-42.1,102637
"15683720000930",2000,9,30,-63.18,44.6,"small",0,10.664734950584,13.8499994277954,"OISST",-42.1,102620
"15684019981021",1998,10,21,-61.3,45.05,"small",0,13.05,9.39999961853027,"OISST",-88.9,100762
"15687920001026",2000,10,26,-63.4,44.32,"small",0,24,12.460000038147,"OISST",-113.2,102390
"15687920010826",2001,8,26,-65.59,42.06,"small",0,7,16.6199989318848,"OISST",-450.5,102072
"15687920010923",2001,9,23,-63.22,44.58,"small",0,7.95,15.710000038147,"OISST",-45.2,101657
"15687920010924",2001,9,24,-63.15,44.6,"small",0,7.05,15.7999992370605,"OISST",-38.2,101847
"15687920011005",2001,10,5,-63.3,44.55,"small",0,9.30383141762452,15.3599996566772,"OISST",-46.7,101227
"15687920020918",2002,9,18,-63.15,44.55,"small",0,6,15.6899995803833,"OISST",-47.5,101548
"156879970904",1997,9,4,-63.38,44.22,"small",0,13.95,15.3399991989136,"OISST",-112.2,100985
"156879970926",1997,9,26,-60.58,45.17,"small",0,5.05,14.0199995040894,"OISST",-82.6,100532
"15688120011011",2001,10,11,-60.87,45.27,"small",0,12.05,10.7199993133545,"OISST",-43,102367
"156881971001",1997,10,1,-60.5,45.18,"small",0,10.4302874636779,13.1899995803833,"OISST",-76.4,99635
"156881971008",1997,10,8,-61.24,45.06,"small",0,8.75,10.960000038147,"OISST",-100.5,102330
"156884970921",1997,9,21,-60.53,45.2,"small",0,11.25,11.2199993133545,"OISST",-137.4,100695
"15688819980928",1998,9,28,-63.48,44.48,"small",0,1.95,12.5199995040894,"OISST",-49.1,99945
"15688819980930",1998,9,30,-61.48,45.02,"small",0,5.95,10.6099996566772,"OISST",-61.6,101122
"15688819981018",1998,10,18,-61.43,45.07,"small",0,4.05,9.67999935150146,"OISST",-36.5,101760
"15688819990814",1999,8,14,-65.62,42.08,"small",2,24,19.4444444444444,"Field",-403.2,101350
"15688819990921",1999,9,21,-63.38,44.47,"small",0,11,15.9200000762939,"OISST",-62.7,101477
"15688819990929",1999,9,29,-63.18,44.63,"small",0,11,15.3699998855591,"OISST",-25.1,102287
"15688820001026",2000,10,26,-63.5,44.4,"small",0,10.05,12.460000038147,"OISST",-94.2,102390
"15688820011003",2001,10,3,-60.85,45.28,"small",0,12,10.6399993896484,"OISST",-52.2,101275
"15688820011008",2001,10,8,-60.77,45.35,"small",0,10.05,10.3099994659424,"OISST",-31.8,101545
"156888960920",1996,9,20,-63.31,44.26,"small",0,6,16.4799995422363,"OISST",-149.1,100698
"15689219980925",1998,9,25,-63.6,42.48,"small",0,6.95,14.210000038147,"OISST",-1554,102240
"15689219990930",1999,9,30,-63.58,44.4,"small",0,8.03333333333333,14.9399995803833,"OISST",-35,101225
"15689219991007",1999,10,7,-60.88,45.27,"small",0,10.9666666666667,12.3499994277954,"OISST",-40.9,101580
"15689220010922",2001,9,22,-63.18,44.6,"small",0,10.664734950584,15.6499996185303,"OISST",-42.1,101755
"15689220010924",2001,9,24,-63.18,44.6,"small",0,10.664734950584,15.7999992370605,"OISST",-42.1,101847
"15689220011004",2001,10,4,-63.13,44.55,"small",0,9.30383141762452,15.3099994659424,"OISST",-56.7,101130
"15689220011005",2001,10,5,-63.5,44.38,"small",0,11.2357516339869,15.3599996566772,"OISST",-51.8,101227
"15689220020822",2002,8,22,-64.9933333333333,42.1,"small",0,24,20.6700000762939,"OISST",-1659.1,102203
"156892970915",1997,9,15,-63.3,44.32,"small",0,9.7,16.2399997711182,"OISST",-131.1,101255
"156892971022",1997,10,22,-63.33,44.23,"small",0,11.2357516339869,12.3599996566772,"OISST",-162.7,100625
"156904970926",1997,9,26,-60.5,45.17,"small",0,3.95,14.0199995040894,"OISST",-74.1,100532
"15691220020918",2002,9,18,-63.17,44.6,"small",0,9.05,15.6899995803833,"OISST",-41.4,101548
"15691220020919",2002,9,19,-63.2,44.67,"small",0,9,12.4699993133545,"OISST",-11.7,101733
"15691220020920",2002,9,20,-63.17,44.6,"small",0,9,16.1499996185303,"OISST",-41.4,101498
"15691220020921",2002,9,21,-63.17,44.6,"small",0,9,16.0599994659424,"OISST",-41.4,101283
"15691220020923",2002,9,23,-63.17,44.58,"small",0,8,16.0200004577637,"OISST",-52,101673
"15691220020925",2002,9,25,-63.33,44.52,"small",0,9,16.2199993133545,"OISST",-55,102513
"15691220020927",2002,9,27,-63.17,44.58,"small",0,6,15.6099996566772,"OISST",-52,101768
"15692919981020",1998,10,20,-61.38,45.07,"small",0,6.05,9.6899995803833,"OISST",-48.6,100782
"156931970920",1997,9,20,-60.51,45.19,"small",0,7,16.4899997711182,"OISST",-118.3,100592
"15693220011001",2001,10,1,-60.85,45.32,"small",0,13.95,10.9799995422363,"OISST",-29.9,101515
"15693819981021",1998,10,21,-61.47,45.05,"small",0,10.4302874636779,9.39999961853027,"OISST",-44.7,100762
"15694119991011",1999,10,11,-60.85,45.3,"small",0,11.05,12.1899995803833,"OISST",-38.3,100952
"15694120020917",2002,9,17,-60.83,45.28,"small",0,13.05,12.7199993133545,"OISST",-59,101400
"156941970904",1997,9,4,-60.51,45.16,"small",0,14.05,15.3399991989136,"OISST",-75.2,100985
"156941971001",1997,10,1,-61.18,45.1,"small",0,12.05,10.7199993133545,"OISST",-79.7,99635
"156941971022",1997,10,22,-60.54,45.19,"small",0,11.95,12.3599996566772,"OISST",-137.3,100625
"15695719981013",1998,10,13,-60.87,45.28,"small",0,8,9.90999984741211,"OISST",-39.9,102102
"15695719981018",1998,10,18,-60.97,45.22,"small",0,13,9.67999935150146,"OISST",-53.4,101760
"15695719990929",1999,9,29,-60.88,45.23,"small",0,13,12.7999992370605,"OISST",-59.5,102287
"15695719991012",1999,10,12,-60.87,45.27,"small",0,10.4302874636779,12.0699996948242,"OISST",-43,101890
"15695720001025",2000,10,25,-60.88,45.23,"small",0,10.4302874636779,11.3000001907349,"OISST",-59.5,102212
"15695720010928",2001,9,28,-60.83,45.3,"small",0,10.787068040352,11.5900001525879,"OISST",-36.7,101462
"15695720011005",2001,10,5,-60.88,45.25,"small",0,10.4302874636779,11.3199996948242,"OISST",-44.8,101227
"15695720020809",2002,8,9,-60.785,45.27,"small",0,12.05,14.2699995040894,"OISST",-76.9,101920
"15695720020812",2002,8,12,-60.87,45.27,"small",0,11.0016051912568,15.039999961853,"OISST",-43,101595
"15700319981005",1998,10,5,-60.95,45.2,"small",0,10,10.2199993133545,"OISST",-63.1,102137
"15700319981014",1998,10,14,-60.92,45.25,"small",0,10.4302874636779,9.02999973297119,"OISST",-34.7,101877
"15700319981018",1998,10,18,-60.85,45.28,"small",0,13.2,9.67999935150146,"OISST",-52.2,101760
"15700319981020",1998,10,20,-60.85,45.28,"small",0,4.3,9.6899995803833,"OISST",-52.2,100782
"15700319990903",1999,9,3,-60.525,45.245,"small",0,11.05,15.1099996566772,"OISST",-133.9,101497
"15700319991008",1999,10,8,-60.17,45.2,"small",0,12,14.6199998855591,"OISST",-82.9,102897
"15700320001016",2000,10,16,-60.85,45.3,"small",0,9,11.0999994277954,"OISST",-38.3,102487
"15700320011001",2001,10,1,-61.57,45.02,"small",0,15,10.9799995422363,"OISST",-44.8,101515
"15700320011004",2001,10,4,-60.93,45.32,"small",0,13,10.9499998092651,"OISST",-9.9,101130
"15700320011006",2001,10,6,-60.85,45.3,"small",0,8,10.9200000762939,"OISST",-38.3,100500
"15701819981018",1998,10,18,-61.4,45.05,"small",0,12,9.67999935150146,"OISST",-63.8,101760
"15701819981020",1998,10,20,-61.45,45.05,"small",0,5,9.6899995803833,"OISST",-45.8,100782
"15702119981021",1998,10,21,-60.72,45.22,"small",0,10.4302874636779,9.39999961853027,"OISST",-149.2,100762
"15704120010924",2001,9,24,-63.17,44.6,"small",0,10.664734950584,17.2222222222222,"Field",-41.4,101847
"15704120010925",2001,9,25,-63.43,42.53,"small",0,15.1266666666667,17.2222222222222,"Field",-1586.8,101660
"15704120010926",2001,9,26,-63.13,44.6,"small",0,10.664734950584,17.7777777777778,"Field",-45.3,101212
"15704120010928",2001,9,28,-63.43,42.53,"small",0,15.1266666666667,17.2222222222222,"Field",-1586.8,101355
"15704120020920",2002,9,20,-63.18,44.62,"small",0,10.664734950584,15,"Field",-32.1,101498
"15704319991011",1999,10,11,-60.88,45.28,"small",0,11,12.1899995803833,"OISST",-28.3,100952
"15704320011001",2001,10,1,-60.85,45.28,"small",0,9.95,10.9799995422363,"OISST",-52.2,101515
"15704320011004",2001,10,4,-60.85,45.28,"small",0,11.95,10.9499998092651,"OISST",-52.2,101130
"15704320011011",2001,10,11,-60.85,45.28,"small",0,3,10.7199993133545,"OISST",-52.2,102367
"15704719990817",1999,8,17,-65.65,42.075,"small",0,14.7,17.7777777777778,"Field",-304.9,101750
"15704720001014",2000,10,14,-63.1,44.6,"small",0,12.05,13.2799997329712,"OISST",-44.8,101442
"15705319990904",1999,9,4,-60.85,45.32,"small",0,7.01666666666667,14.8699998855591,"OISST",-29.9,102012
"15705319990921",1999,9,21,-60.88,45.25,"small",0,13.95,13.289999961853,"OISST",-44.8,101477
"15705319991007",1999,10,7,-60.9,45.27,"small",0,14.05,12.3499994277954,"OISST",-25.9,101580
"15705319991008",1999,10,8,-60.9,45.25,"small",0,7.25,12.3299999237061,"OISST",-47.1,102897
"15705319991013",1999,10,13,-60,45,"small",0,5,13.8888888888889,"Field",-161.5,102262
"15705320000922",2000,9,22,-60.87,45.25,"small",0,9,12.9099998474121,"OISST",-52.1,101040
"15705320010923",2001,9,23,-60.82,45.315,"small",0,14.2,12.3199996948242,"OISST",-46.6,101657
"15705320020810",2002,8,10,-60.85,45.32,"small",0,12,13.8800001144409,"OISST",-29.9,101865
"15705320020812",2002,8,12,-60.85,45.32,"small",0,13.95,15.039999961853,"OISST",-29.9,101595
"15705320030903",2003,9,3,-60.82,45.28,"small",0,15,12.210000038147,"OISST",-54.4,102275
"15706220010928",2001,9,28,-60.83,45.32,"small",0,10.787068040352,11.5900001525879,"OISST",-43.7,101462
"15707220011003",2001,10,3,-60.85,45.28,"small",0,9,10.6399993896484,"OISST",-52.2,101275
"15707220011006",2001,10,6,-60.85,45.28,"small",0,4.05,10.9200000762939,"OISST",-52.2,100500
"15885519990930",1999,9,30,-63.2,44.63,"small",0,1,14.9399995803833,"OISST",-25.3,101225
"15886120010919",2001,9,19,-63.2,44.58,"small",0,10.664734950584,15.7399997711182,"OISST",-47.5,102062
"15886120010920",2001,9,20,-63.2,44.58,"small",0,6.03333333333333,15.789999961853,"OISST",-47.5,102620
"15886120020917",2002,9,17,-63.23,44.6,"small",0,4,15.5899991989136,"OISST",-31.4,101400
"15892120000922",2000,9,22,-63.15,44.6,"small",0,11.0987527914764,15.5299997329712,"OISST",-38.2,101040
"15892120010919",2001,9,19,-63.18,44.6,"small",0,10.664734950584,15.7399997711182,"OISST",-42.1,102062
"15892120010926",2001,9,26,-63.12,44.6,"small",0,10.664734950584,15.9299993515015,"OISST",-46.4,101212
"15892120010928",2001,9,28,-63.35,44.53,"small",0,10.664734950584,15.5499992370605,"OISST",-46.4,101462
"15892120030902",2003,9,2,-65.67,42.08,"small",0,24,15.5099992752075,"OISST",-296,102093
"15893220001018",2000,10,18,-63.1,44.63,"small",0,4.41666666666667,12.3400001525879,"OISST",-31.1,102492
"15893220010923",2001,9,23,-63.17,44.6,"small",0,12,15.710000038147,"OISST",-41.4,101657
"15893220010924",2001,9,24,-63.17,44.58,"small",0,10.5833333333333,15.7999992370605,"OISST",-52,101847
"15893220010930",2001,9,30,-63.15,44.6,"small",0,10.95,14.8800001144409,"OISST",-38.2,102532
"15893220011004",2001,10,4,-63.08,44.62,"small",0,5.96666666666667,15.3099994659424,"OISST",-39.2,101130
"15893220011005",2001,10,5,-61.13,45.17,"small",0,6.66666666666667,11.3199996948242,"OISST",-49.6,101227
"15893220011006",2001,10,6,-60.82,45.43,"small",0,6.75,10.9200000762939,"OISST",-119.8,100500
"15893220011011",2001,10,11,-60.88,45.25,"small",0,12,10.7199993133545,"OISST",-44.8,102367
"15893220020918",2002,9,18,-63.13,44.13,"small",0,4.96666666666667,15.6899995803833,"OISST",-173,101548
"15893520011002",2001,10,2,-60.77,45.23,"small",0,11.3333333333333,10.7199993133545,"OISST",-124.2,100657
"15893520020910",2002,9,9,-65.58,42.05,"small",0,20,19.1499996185303,"OISST",-453.7,101823
"15893520020911",2002,9,11,-61.38,45.07,"small",0,7.53333333333333,12.5999994277954,"OISST",-48.6,99400
"15898720020925",2002,9,25,-60.85,45.28,"small",0,11.05,12.75,"OISST",-52.2,102513
"15899020001013",2000,10,13,-63.43,44.53,"small",0,16,13.6799993515015,"OISST",-38,101485
"15899020001016",2000,10,16,-63.25,44.22,"small",0,11.05,12.789999961853,"OISST",-160.7,102487
"15899020001027",2000,10,27,-63.48,44.33,"small",0,7.05,12.3899993896484,"OISST",-62.7,102060
"15912620010923",2001,9,23,-60.87,45.33,"small",0,9.5,12.3199996948242,"OISST",-17.1,101657
"15912620011003",2001,10,3,-63.03,44.55,"small",0,17.9666666666667,15.3399991989136,"OISST",-61.3,101275
"15912620011010",2001,10,10,-63.38,44.55,"small",0,2.5,14.1799993515015,"OISST",-38.4,102627
"15912620011012",2001,10,12,-63.1,44.58,"small",0,9.95,14.5299997329712,"OISST",-49.1,102005
"15912620020918",2002,9,18,-60.87,45.32,"small",0,4.25,12.8099994659424,"OISST",-16.9,101548
"15924220020922",2002,9,22,-63.15,44.6,"small",0,10.664734950584,15.9499998092651,"OISST",-38.2,101623
"15926020010929",2001,9,29,-60.86,45.325,"small",0,11,11.5199995040894,"OISST",-15.7,102022
"15926020011004",2001,10,4,-60.95,45.32,"small",0,15,10.9499998092651,"OISST",-5.3,101130
"15926020011008",2001,10,8,-60.82,45.3,"small",0,14,10.3099994659424,"OISST",-44.7,101545
"15933620011003",2001,10,3,-60.85,45.28,"small",0,14,10.6399993896484,"OISST",-52.2,101275
"15933620011008",2001,10,8,-60.88,45.27,"small",0,4,10.3099994659424,"OISST",-40.9,101545
"15933620011013",2001,10,13,-60.82,45.3,"small",0,9,10.8499994277954,"OISST",-44.7,102272
"16021520020804",2002,8,4,-60.87,45.37,"small",0,11.0016051912568,13.9699993133545,"OISST",-144.4,102045
"16021520020810",2002,8,10,-60.85,45.3,"small",0,6.75,13.8800001144409,"OISST",-38.3,101865
"16021520020811",2002,8,11,-60.92,45.3,"small",0,9.91666666666667,14.2599992752075,"OISST",-11.5,101735
"16021520020812",2002,8,12,-60.92,45.3,"small",0,6.21666666666667,15.039999961853,"OISST",-11.5,101595
"16021520030904",2003,9,4,-61.47,45.08,"small",0,11.75,12.0199995040894,"OISST",-25.6,101568
"16027520020810",2002,8,10,-60.85,45.33,"small",0,11.0016051912568,13.8800001144409,"OISST",-23.3,101865
"16027520020929",2002,9,29,-60.85,45.3,"small",0,10.1666666666667,12.7199993133545,"OISST",-38.3,101998
"16032220030901",2003,8,31,-65.58,42.05,"small",0,24,15.8499994277954,"OISST",-453.7,102173
"16032320030904",2003,9,4,-65.6,42.05,"small",6,24,15.3099994659424,"OISST",-378.1,101590
"16037020030816",2003,8,16,-65.5725,42.06,"small",0,24,18.2399997711182,"OISST",-564,101185
"16039620020726",2002,7,26,-60.92,45.33,"small",0,15.9833333333333,13.4399995803833,"OISST",-7.1,102425
"16042220030820",2003,8,20,-63.4,44.47,"small",0,2.2,14.710000038147,"OISST",-55.8,101510
"16042220030827",2003,8,27,-63.33,44.53,"small",0,10,13.8999996185303,"OISST",-49.6,100518
"16042220030902",2003,9,2,-63.33,44.45,"small",0,10.95,14.5,"OISST",-75.3,102085
"16042220030906",2003,9,6,-63.33,44.52,"small",0,10.664734950584,14.3299999237061,"OISST",-55,101478
"16044820030905",2003,9,5,-63.18,44.53,"small",0,10.664734950584,13.8999996185303,"OISST",-63.1,100980
"16054220030718",2003,7,18,-60.87,45.33,"small",0,13.75,13.0499992370605,"OISST",-17.1,101265
"16055420030814",2003,8,14,-65.59,42.05,"small",0,24,18.3500003814697,"OISST",-403.4,102085
"16056120030901",2003,8,31,-65.58,42.05,"small",0,24,15.8499994277954,"OISST",-453.7,102173
"16056120030904",2003,9,4,-65.6,42.05,"small",0,24,15.3099994659424,"OISST",-378.1,101590
"16066120030903",2003,9,3,-61.08,45.02,"small",0,10.787068040352,14.3099994659424,"OISST",-161.3,102275
"168375",2006,7,25,-62.85,42.6833333333333,"small",0,18,15.0999994277954,"OISST",-1361.8,101825
"168378",2006,7,25,-60.9211111111111,45.3713888888889,"small",0,11.9395660749507,14.0299997329712,"OISST",-115.4,101553
"16853",2002,7,26,-60.9166666666667,45.3333333333333,"small",0,12.5,13.4399995803833,"OISST",-14.6,102425
"16868",2002,7,28,-66.6,44.6333333333333,"small",0,19.2952380952381,12.5799999237061,"OISST",-130.8,101385
"169067",2006,7,30,-60.8736111111111,45.3527777777778,"small",0,15.5,14.5999994277954,"OISST",-11.4,100478
"169372",2006,7,31,-60.8383333333333,45.3527777777778,"small",0,10.4333333333333,14.4200000762939,"OISST",-34.6,100865
"169523",2006,8,1,-60.8875,45.3527777777778,"small",0,15.5,14.7699995040894,"OISST",-13.5,100873
"169633",2006,7,31,-60.8394444444444,45.3272222222222,"small",0,18,14.4200000762939,"OISST",-36.3,100865
"173241",2006,8,25,-63.5166666666667,44.4333333333333,"small",0,14,14.6300001144409,"OISST",-77.3,101768
"173761",2006,8,29,-63.85,44.4,"small",0,24,15.8899993896484,"OISST",-60.2,101320
"174338",2006,9,2,-63.5166666666667,44.4333333333333,"small",0,14.5,16.3999996185303,"OISST",-77.3,103048
"174346",2006,9,2,-63.5166666666667,44.4333333333333,"small",0,14.5,18.3333333333333,"Field",-77.3,103048
"174356",2006,9,2,-63.5166666666667,44.4333333333333,"small",0,14.5,16.3999996185303,"OISST",-77.3,103048
"174458",2006,9,4,-63.5166666666667,44.4333333333333,"small",0,14.5,16.9899997711182,"OISST",-77.3,101493
"174485",2006,9,4,-63.5166666666667,44.4333333333333,"small",0,14.5,18.3333333333333,"Field",-77.3,101493
"174486",2006,9,4,-63.5166666666667,44.4333333333333,"small",0,14.5,16.9899997711182,"OISST",-77.3,101493
"174492",2006,9,4,-63.5166666666667,44.4333333333333,"small",0,14.5,18.3333333333333,"Field",-77.3,101493
"17452",2002,7,29,-60.8666666666667,45.35,"small",0,12,13.2799997329712,"OISST",-26,100865
"174566",2006,9,4,-60.8666666666667,45.3333333333333,"small",0,14.5,12.5900001525879,"OISST",-18.7,101493
"175042",2006,9,5,-60.05,46.3166666666667,"small",0,18.5,12.710000038147,"OISST",-34.3,101233
"17507519950914",1995,9,14,-65.6,42.085,"small",0,22,16.0599994659424,"OISST",-445.9,101313
"175149",2006,9,7,-60.8475,45.3208333333333,"small",0,14.5,12.6700000762939,"OISST",-29.9,101578
"175161970928",1997,9,28,-63.44,44.17,"small",0,14.05,14.2299995422363,"OISST",-144.9,102032
"175161971002",1997,10,2,-63.39,44.21,"small",0,11,12.9899997711182,"OISST",-119.8,100937
"175161971004",1997,10,4,-63.08,44.37,"small",0,8,13.1399993896484,"OISST",-147.8,102287
"175161971010",1997,10,10,-63.35,44.21,"small",0,11.2357516339869,11.710000038147,"OISST",-119.8,101782
"175179",2006,9,7,-63.5166666666667,44.4333333333333,"small",0,14.5,14.9399995803833,"OISST",-77.3,101578
"175209",2006,9,7,-60.8477777777778,45.3022222222222,"small",0,15.5,12.6700000762939,"OISST",-36.4,101578
"175264",2006,9,7,-60.0166666666667,46.35,"small",0,14,12.6700000762939,"OISST",-38.3,101578
"175271",2006,9,7,-60.8666666666667,45.3333333333333,"small",0,14.5,12.6700000762939,"OISST",-18.7,101578
"175281",2006,9,7,-60.85,45.2833333333333,"small",0,4,12.6700000762939,"OISST",-52.2,101578
"175283",2006,9,7,-60.8883333333333,45.2958333333333,"small",0,13.5,12.6700000762939,"OISST",-22.7,101578
"175284",2006,9,7,-60.8333333333333,45.2833333333333,"small",0,13.75,12.6700000762939,"OISST",-57.3,101578
"175309",2006,9,7,-60.8666666666667,45.3333333333333,"small",0,9.75,12.6700000762939,"OISST",-18.7,101578
"175332",2006,9,7,-60.8605555555556,45.3222222222222,"small",0,8.33333333333333,12.6700000762939,"OISST",-15.7,101578
"175381",2006,9,10,-60.7666666666667,45.3,"small",0,14.25,13.2199993133545,"OISST",-69.6,101670
"175389",2006,9,8,-63.5,44.4333333333333,"small",0,14.5,14.6399993896484,"OISST",-56.1,101683
"175470",2006,9,9,-63.5166666666667,44.4333333333333,"small",0,14.5,15.9099998474121,"OISST",-77.3,101410
