"id","year","month","day","lon","lat","Size_class","catch","fhours","sst","sstsource","bathy"
"1994_100313_5_9_14",1994,9,14,-66.4333333333333,44.45,"small",0,12,11.5900001525879,"OISST",-186
"1994_100928_1_7_20",1994,7,20,-63.55,42.0333333333333,"small",0,12,20.1000003814697,"OISST",-2527.6
"1994_100928_2_8_13",1994,8,13,-65.4333333333333,42.1,"small",0,12,18.9899997711182,"OISST",-724.1
"1994_100928_4_9_15",1994,9,15,-65.5,42.0666666666667,"small",0,9,15.710000038147,"OISST",-970.5
"1994_100928_5_9_21",1994,9,21,-65.5666666666667,42.0666666666667,"small",0,12,15.6700000762939,"OISST",-640.9
"1994_100945_1_7_14",1994,7,14,-66.5833333333333,44.7166666666667,"small",0,10,13.3299999237061,"OISST",-140.7
"1994_100945_2_7_21",1994,7,21,-66.6,44.6,"small",0,18,14.8999996185303,"OISST",-114.6
"1994_100945_4_9_11",1994,9,11,-66.3,44.5,"small",0,20,11.4499998092651,"OISST",-146.3
"1994_100988_2_8_11",1994,8,11,-66.5,44.8333333333333,"small",0,6,14.8899993896484,"OISST",-122.7
"1994_100988_3_8_12",1994,8,12,-66.5166666666667,44.2166666666667,"small",0,8,15.5,"OISST",-79.2
"1994_100988_4_9_14",1994,9,14,-66.3166666666667,44.45,"small",0,8,11.5900001525879,"OISST",-152.5
"1994_100988_5_9_21",1994,9,21,-66.5333333333333,44.6666666666667,"small",0,12,11.9399995803833,"OISST",-176.4
"1994_100988_6_9_22",1994,9,22,-66.5333333333333,44.6666666666667,"small",0,8,11.8999996185303,"OISST",-176.4
"1994_101028_1_7_20",1994,7,20,-65.6,42.0666666666667,"small",0,20,19.3500003814697,"OISST",-463
"1994_101028_2_8_13",1994,8,13,-65.5333333333333,42.05,"small",0,10,18.4799995422363,"OISST",-764.5
"1994_101028_4_9_15",1994,9,15,-65.4833333333333,42.05,"small",0,10,16.5100002288818,"OISST",-1069.2
"1994_101028_5_9_22",1994,9,22,-65.4833333333333,42.0666666666667,"small",0,10,16.0699996948242,"OISST",-1020.6
"1994_101209_3_9_15",1994,9,15,-65.5,42.2,"small",0,10,15.710000038147,"OISST",-112.6
"1994_101209_4_9_22",1994,9,22,-65,42.5,"small",0,10,15.2399997711182,"OISST",-116
"1994_101509_1_7_18",1994,7,18,-66.6,44.5666666666667,"small",0,11,14.3699998855591,"OISST",-48.4
"1994_101509_2_8_9",1994,8,9,-66.4666666666667,44.8833333333333,"small",0,12,14.3499994277954,"OISST",-111
"1994_101509_3_8_13",1994,8,13,-66.3833333333333,44.4333333333333,"small",0,15,14.8699998855591,"OISST",-178.3
"1994_101509_4_8_17",1994,8,17,-66.4166666666667,44.4333333333333,"small",0,15,13.4399995803833,"OISST",-184.1
"1994_101550_1_8_9",1994,8,9,-66.2833333333333,44.5833333333333,"small",0,12,14.3400001525879,"OISST",-141.3
"1994_101550_2_8_12",1994,8,12,-66.2833333333333,44.5833333333333,"small",0,24,14.6099996566772,"OISST",-141.3
"1994_101550_5_8_31",1994,8,31,-66.6166666666667,44.1333333333333,"small",0,20,12.8499994277954,"OISST",-92.8
"1994_101550_6_9_11",1994,9,11,-65.6,42.0666666666667,"small",0,18,15.5799999237061,"OISST",-463
"1994_101550_8_9_22",1994,9,22,-63.6666666666667,42.15,"small",0,12,16.1399993896484,"OISST",-2248.1
"1994_101574_1_7_14",1994,7,14,-66.8666666666667,44.5333333333333,"small",0,12,13.6399993896484,"OISST",-28.2
"1994_101574_2_8_8",1994,8,8,-66.4166666666667,44.6166666666667,"small",0,12,14.039999961853,"OISST",-190.6
"1994_101574_3_8_13",1994,8,13,-66.65,44.15,"small",0,12,15.4299993515015,"OISST",-88.3
"1994_101574_4_9_12",1994,9,12,-65.6166666666667,42.0666666666667,"small",0,12,15.8599996566772,"OISST",-380.1
"1994_101574_5_9_15",1994,9,15,-66.4666666666667,44.7333333333333,"small",0,12,11.8999996185303,"OISST",-161
"1994_101574_6_9_20",1994,9,20,-66.4,44.6666666666667,"small",0,12,12.0799999237061,"OISST",-176.7
"1994_101574_7_9_22",1994,9,22,-66.4,44.6666666666667,"small",0,12,12.039999961853,"OISST",-176.7
"1994_101576_1_9_15",1994,9,15,-65.5166666666667,42.05,"small",0,10,15.710000038147,"OISST",-883.5
"1994_101576_2_9_21",1994,9,21,-65.5,42.05,"small",0,12,15.6700000762939,"OISST",-986.7
"1994_101757_1_8_1",1994,8,1,-65.5,42.0833333333333,"small",0,12,20.0100002288818,"OISST",-835.7
"1994_101757_3_9_15",1994,9,15,-65.5,42.0833333333333,"small",0,24,15.710000038147,"OISST",-835.7
"1994_101803_2_9_12",1994,9,12,-65.5833333333333,42.05,"small",0,12,15.8599996566772,"OISST",-453.7
"1994_101803_3_9_15",1994,9,15,-65.5,42.0833333333333,"small",0,12,15.710000038147,"OISST",-835.7
"1994_102211_1_8_9",1994,8,9,-66.3166666666667,44.5166666666667,"small",0,12,14.3400001525879,"OISST",-149
"1994_102211_2_8_13",1994,8,13,-66.2333333333333,44.4166666666667,"small",0,12,14.8699998855591,"OISST",-70.5
"1994_102211_3_8_16",1994,8,16,-66.3166666666667,44.6333333333333,"small",0,12,13.039999961853,"OISST",-120.1
"1994_102211_4_8_17",1994,8,17,-66.2,44.4166666666667,"small",0,12,13.4399995803833,"OISST",-5.9
"1994_102211_5_8_20",1994,8,20,-66.2,44.5333333333333,"small",0,12,14.6399993896484,"OISST",-115.5
"1994_102211_6_9_10",1994,9,10,-66.3,44.5,"small",0,12,12.1899995803833,"OISST",-146.3
"1994_102211_7_9_11",1994,9,11,-66.2833333333333,44.45,"small",0,12,11.4499998092651,"OISST",-131.1
"1994_102211_8_9_15",1994,9,15,-66.2333333333333,44.6166666666667,"small",0,12,12.0799999237061,"OISST",-130.5
"1994_102211_9_9_22",1994,9,22,-66.2333333333333,42.4333333333333,"small",0,12,15.1999998092651,"OISST",-237.5
"1994_102322_1_7_18",1994,7,18,-66.4666666666667,44.5833333333333,"small",0,24,14.3199996948242,"OISST",-208.6
"1994_102322_2_8_8",1994,8,8,-66.6,44.8,"small",0,12,14.0499992370605,"OISST",-115
"1994_102322_3_8_20",1994,8,20,-66.1333333333333,44.3333333333333,"small",0,12,13.2299995422363,"OISST",-4.2
"1994_102322_4_9_4",1994,9,4,-66.2833333333333,44.4166666666667,"small",0,10,12.960000038147,"OISST",-119.3
"1994_102394_2_8_17",1994,8,17,-66.6,42.1333333333333,"small",0,10,16.5599994659424,"OISST",-85.5
"1994_102394_3_8_20",1994,8,20,-66.6,42.1333333333333,"small",0,8,17.1900005340576,"OISST",-85.5
"1994_102394_4_9_14",1994,9,14,-65.5,42.0833333333333,"small",0,9,15.8199996948242,"OISST",-835.7
"1994_102702_2_8_14",1994,8,14,-65.5,42.1,"small",0,9,18.1700000762939,"OISST",-564.1
"1994_102702_4_9_20",1994,9,20,-65.55,42.0666666666667,"small",0,5,15.5999994277954,"OISST",-746.5
"1994_102789_3_9_14",1994,9,14,-65.65,42.1,"small",0,9,15.8199996948242,"OISST",-352.8
"1994_102841_1_7_18",1994,7,18,-66.5833333333333,44.5333333333333,"small",0,8,14.3699998855591,"OISST",-77.9
"1994_102841_2_8_8",1994,8,8,-66.5833333333333,44.5166666666667,"small",0,16,13.960000038147,"OISST",-85.5
"1994_102841_3_8_16",1994,8,16,-66.3,44.5833333333333,"small",0,20,13.039999961853,"OISST",-142
"1994_103169_1_8_8",1994,8,8,-66.35,44.5333333333333,"small",0,12,14.039999961853,"OISST",-145.9
"1994_103169_2_8_12",1994,8,12,-66.2666666666667,44.5833333333333,"small",0,20,14.6099996566772,"OISST",-139.2
"1994_103169_3_9_9",1994,9,9,-66.2333333333333,44.3333333333333,"small",0,8,12.2699995040894,"OISST",-39.2
"1994_103169_4_9_11",1994,9,11,-66.2666666666667,44.5833333333333,"small",0,7,11.8199996948242,"OISST",-139.2
"1994_103169_5_9_14",1994,9,14,-66.5333333333333,44.65,"small",0,9,12.1199998855591,"OISST",-182
"1994_103169_6_9_16",1994,9,16,-66.5666666666667,44.5666666666667,"small",0,9,11.710000038147,"OISST",-145.8
"1994_103169_7_9_22",1994,9,22,-66.3166666666667,44.55,"small",0,12,12.039999961853,"OISST",-146.7
"1994_103274_1_7_20",1994,7,20,-65.6333333333333,42.0333333333333,"small",0,13,19.3500003814697,"OISST",-231.2
"1994_103274_4_9_15",1994,9,15,-65.5,42.2,"small",0,10,15.710000038147,"OISST",-112.6
"1994_103881_1_7_21",1994,7,21,-66.5,44.7333333333333,"small",0,8,15,"OISST",-163
"1994_103881_2_8_8",1994,8,8,-66.5,44.7333333333333,"small",0,12,14.039999961853,"OISST",-163
"1994_103881_3_8_16",1994,8,16,-66.35,44.6833333333333,"small",0,12,13.039999961853,"OISST",-128.9
"1994_103881_4_8_17",1994,8,17,-66.2166666666667,44.5333333333333,"small",0,12,13.3099994659424,"OISST",-123.5
"1994_103881_5_9_11",1994,9,11,-66.25,44.3833333333333,"small",0,12,11.4499998092651,"OISST",-47.9
"1994_103881_6_9_15",1994,9,15,-66.55,44.6666666666667,"small",0,12,11.9099998474121,"OISST",-168
"1994_103881_7_9_16",1994,9,16,-66.6166666666667,44.6333333333333,"small",0,5,11.710000038147,"OISST",-124.9
"1994_103881_8_9_20",1994,9,20,-66.6,44.5666666666667,"small",0,18,12.0500001907349,"OISST",-48.4
"1994_103881_9_9_23",1994,9,23,-66.45,44.75,"small",0,12,12.0900001525879,"OISST",-160
"1994_103915_1_9_16",1994,9,16,-65.5,42.0666666666667,"small",0,11,15.9399995803833,"OISST",-970.5
"1994_10470_2_9_16",1994,9,16,-65.5666666666667,42.1166666666667,"small",0,8,15.9399995803833,"OISST",-222.7
"1994_11652_3_9_1",1994,9,1,-65.6,42.1,"small",0,20,16.7299995422363,"OISST",-383.7
"1994_150024_2_8_17",1994,8,17,-60.9,45.3,"small",0,3,13.1799993515015,"OISST",-23.1
"1994_150047_1_8_13",1994,8,13,-65.5333333333333,42.0666666666667,"small",0,12,18.4799995422363,"OISST",-824.5
"1994_150047_2_8_17",1994,8,17,-65.4,42.1333333333333,"small",0,12,18.0699996948242,"OISST",-548.8
"1994_150047_3_8_19",1994,8,19,-65.4833333333333,42.1333333333333,"small",0,8,17.8500003814697,"OISST",-224.3
"1994_150139_2_9_19",1994,9,19,-60.8333333333333,45.3166666666667,"small",0,6,12.2799997329712,"OISST",-44.7
"1994_150139_38_9_19",1994,9,19,-60.8333333333333,45.3166666666667,"small",0,6,12.2799997329712,"OISST",-44.7
"1994_150139_39_9_20",1994,9,20,-60.9666666666667,45.3333333333333,"small",0,5,11.9200000762939,"OISST",-5.6
"1994_150139_4_9_20",1994,9,20,-60.9666666666667,45.3333333333333,"small",0,5,11.9200000762939,"OISST",-5.6
"1994_150228_1_9_15",1994,9,15,-60.85,45.3,"small",0,5,12.2399997711182,"OISST",-38.3
"1994_150228_2_9_16",1994,9,16,-60.85,45.3,"small",0,7,12.4699993133545,"OISST",-38.3
"1994_150338_1_8_30",1994,8,30,-60.8333333333333,45.3166666666667,"small",0,20,12.7199993133545,"OISST",-44.7
"1994_150338_2_9_1",1994,9,1,-60.8333333333333,45.3166666666667,"small",0,4,13.0099992752075,"OISST",-44.7
"1994_150338_3_9_21",1994,9,21,-60.9,45.3166666666667,"small",0,7,11.8199996948242,"OISST",-15.5
"1994_150436_3_9_23",1994,9,23,-60.4666666666667,45.25,"small",0,9,11.7799997329712,"OISST",-131.3
"1994_150442_16_9_11",1994,9,11,-60.8833333333333,45.2,"small",0,5,11.8800001144409,"OISST",-102
"1994_150447_1_8_23",1994,8,23,-60.8666666666667,45.3333333333333,"small",0,8,13.8800001144409,"OISST",-18.7
"1994_150447_2_9_17",1994,9,17,-60.8666666666667,45.3166666666667,"small",0,4,12.6599998474121,"OISST",-19.1
"1994_150447_3_9_19",1994,9,19,-60.8666666666667,45.3166666666667,"small",0,8,12.2799997329712,"OISST",-19.1
"1994_150447_4_10_12",1994,10,12,-60.85,45.3166666666667,"small",0,3,10.9699993133545,"OISST",-32
"1994_150480_4_8_27",1994,8,27,-65.5166666666667,42.15,"small",0,8,16.9599990844727,"OISST",-126.4
"1994_150566_1_9_12",1994,9,12,-65.5,42.2,"small",0,12,15.8599996566772,"OISST",-112.6
"1994_150577_1_8_27",1994,8,27,-65.5666666666667,42.1166666666667,"small",0,12,16.9599990844727,"OISST",-222.7
"1994_150711_1_8_21",1994,8,21,-65.55,42.15,"small",0,16,18.2700004577637,"OISST",-124.9
"1994_150715_1_8_1",1994,8,1,-60.4666666666667,45.2333333333333,"small",0,10,15.0699996948242,"OISST",-94.5
"1994_150715_2_8_27",1994,8,27,-65.5333333333333,42.0333333333333,"small",0,10,16.9599990844727,"OISST",-649.6
"1994_150715_3_9_11",1994,9,11,-65.5166666666667,42.0333333333333,"small",0,24,15.5799999237061,"OISST",-822.2
"1994_150759_1_8_27",1994,8,27,-65.5,42.2,"small",0,13,16.9599990844727,"OISST",-112.6
"1994_150773_1_8_20",1994,8,20,-65.55,42.05,"small",0,13,18.1099987030029,"OISST",-673.3
"1994_150960_1_8_23",1994,8,23,-60.8666666666667,45.3333333333333,"small",0,8,13.8800001144409,"OISST",-18.7
"1994_150960_2_9_12",1994,9,12,-60.85,45.3166666666667,"small",0,3,11.8699998855591,"OISST",-32
"1994_150960_3_9_15",1994,9,15,-60.8666666666667,45.3166666666667,"small",0,4,12.2399997711182,"OISST",-19.1
"1994_150960_4_9_19",1994,9,19,-60.8666666666667,45.3166666666667,"small",0,8,12.2799997329712,"OISST",-19.1
"1994_150998_1_8_27",1994,8,27,-65.5166666666667,42.0833333333333,"small",0,10,16.9599990844727,"OISST",-737.2
"1994_151031_2_8_30",1994,8,30,-60.45,45.1333333333333,"small",0,11,14.0499992370605,"OISST",-67
"1994_151158_4_8_10",1994,8,10,-60.8333333333333,45.3166666666667,"small",0,8,14.8399991989136,"OISST",-44.7
"1994_151158_5_8_24",1994,8,24,-60.85,45.3,"small",0,8,12.9399995803833,"OISST",-38.3
"1994_151371_1_8_28",1994,8,28,-65.5166666666667,42.0666666666667,"small",0,18,16.2799987792969,"OISST",-892.5
"1994_151375_4_9_1",1994,9,1,-60.8333333333333,45.3166666666667,"small",0,3,13.0099992752075,"OISST",-44.7
"1994_151375_6_9_16",1994,9,16,-60.9666666666667,45.3166666666667,"small",0,10,12.4699993133545,"OISST",-4.8
"1994_151375_8_9_20",1994,9,20,-60.9333333333333,45.3333333333333,"small",0,11,11.9200000762939,"OISST",-3.5
"1994_151416_2_9_22",1994,9,22,-60.8666666666667,45.3333333333333,"small",0,9,11.7299995422363,"OISST",-18.7
"1994_151508_1_8_21",1994,8,21,-65.5666666666667,42.0333333333333,"small",0,14,18.2700004577637,"OISST",-520.2
"1994_151508_2_9_17",1994,9,17,-65.5666666666667,42.05,"small",0,15,16.1299991607666,"OISST",-539.7
"1994_151587_2_9_12",1994,9,12,-65.5833333333333,42.0833333333333,"small",0,14,15.8599996566772,"OISST",-516.1
"1994_151614_2_9_22",1994,9,22,-60.8666666666667,45.3333333333333,"small",0,9,11.7299995422363,"OISST",-18.7
"1994_151648_2_9_16",1994,9,16,-60.95,45.2333333333333,"small",0,7,12.4699993133545,"OISST",-37.7
"1994_151663_1_8_10",1994,8,10,-60.9666666666667,45.2,"small",0,6,14.8399991989136,"OISST",-61
"1994_151663_10_9_21",1994,9,21,-60.8666666666667,45.2833333333333,"small",0,9,11.8199996948242,"OISST",-40.5
"1994_151663_2_8_12",1994,8,12,-60.9666666666667,45.2,"small",0,7,14,"OISST",-61
"1994_151663_3_8_13",1994,8,13,-60.8666666666667,45.3333333333333,"small",0,5,13.9399995803833,"OISST",-18.7
"1994_151663_4_8_18",1994,8,18,-60.45,44.9166666666667,"small",0,14,16.0499992370605,"OISST",-234
"1994_151663_6_9_11",1994,9,11,-60.8166666666667,45.3166666666667,"small",0,9,11.8800001144409,"OISST",-44.1
"1994_151663_7_9_13",1994,9,13,-60.85,45.3,"small",0,7,11.6799993515015,"OISST",-38.3
"1994_151663_8_9_16",1994,9,16,-60.8833333333333,45.3166666666667,"small",0,6,12.4699993133545,"OISST",-20.7
"1994_151663_9_9_19",1994,9,19,-60.85,45.3,"small",0,9,12.2799997329712,"OISST",-38.3
"1994_151680_1_8_21",1994,8,21,-65.5166666666667,42.5666666666667,"small",0,14,16.9099998474121,"OISST",-89.4
"1994_151680_2_9_11",1994,9,11,-65.5666666666667,42.5666666666667,"small",0,24,15.2399997711182,"OISST",-91
"1994_151680_3_9_16",1994,9,16,-65.5833333333333,42.0833333333333,"small",0,12,15.9399995803833,"OISST",-516.1
"1994_151719_2_8_20",1994,8,20,-60.45,44.9166666666667,"small",0,6,15.710000038147,"OISST",-234
"1994_151766_1_8_17",1994,8,17,-60.45,44.9,"small",0,4,15.5599994659424,"OISST",-191.3
"1994_151766_2_8_24",1994,8,24,-60.45,44.9,"small",0,20,14.2399997711182,"OISST",-191.3
"1994_151766_3_9_12",1994,9,12,-60.85,45.3,"small",0,9,11.8699998855591,"OISST",-38.3
"1994_151796_1_8_21",1994,8,21,-64.5,42.2,"small",0,8,19.1299991607666,"OISST",-1945.1
"1994_151870_1_8_27",1994,8,27,-65.5666666666667,42.0833333333333,"small",0,14,16.9599990844727,"OISST",-558.3
"1994_151961_2_8_21",1994,8,21,-65.5333333333333,42.0833333333333,"small",0,14,18.2700004577637,"OISST",-619.9
"1994_151961_3_9_17",1994,9,17,-65.5333333333333,42.0833333333333,"small",0,24,16.1299991607666,"OISST",-619.9
"1994_152019_2_9_18",1994,9,18,-60.9,45.3,"small",0,11,12.7699995040894,"OISST",-23.1
"1994_152019_4_9_20",1994,9,20,-60.9833333333333,45.25,"small",0,8,11.9200000762939,"OISST",-1.7
"1994_152019_54_9_18",1994,9,18,-60.9,45.25,"small",0,10,12.7699995040894,"OISST",-47.1
"1994_152019_56_9_20",1994,9,20,-60.9,45.2333333333333,"small",0,12,11.9200000762939,"OISST",-55.7
"1994_152075_1_8_21",1994,8,21,-65.4833333333333,42.0666666666667,"small",0,15,18.7099990844727,"OISST",-1020.6
"1994_152076_2_8_17",1994,8,17,-65.6166666666667,42.0333333333333,"small",0,12,17.3899993896484,"OISST",-266
"1994_152076_4_8_20",1994,8,20,-65.3333333333333,42.0833333333333,"small",0,20,18.6499996185303,"OISST",-1145.8
"1994_152102_1_9_1",1994,9,1,-60.75,45.3333333333333,"small",0,5,13.0099992752075,"OISST",-59.3
"1994_152113_1_9_17",1994,9,17,-65.5,42.0833333333333,"small",0,17,16.1299991607666,"OISST",-835.7
"1994_152129_1_8_13",1994,8,13,-60.9666666666667,45.2,"small",0,6,13.9399995803833,"OISST",-61
"1994_152129_7_8_27",1994,8,27,-65.5666666666667,42.0833333333333,"small",0,12,16.9599990844727,"OISST",-558.3
"1994_152129_8_8_30",1994,8,30,-60.8333333333333,45.3166666666667,"small",0,4,12.7199993133545,"OISST",-44.7
"1994_152129_9_9_3",1994,9,3,-60.8333333333333,45.3,"small",0,10,12.789999961853,"OISST",-40.8
"1994_152154_1_9_15",1994,9,15,-65.6166666666667,42.05,"small",0,9,15.710000038147,"OISST",-312.9
"1994_152159_1_8_27",1994,8,27,-65.55,42.0333333333333,"small",0,8,16.9599990844727,"OISST",-678
"1994_152239_10_9_22",1994,9,22,-60.8333333333333,45.3166666666667,"small",0,10,11.7299995422363,"OISST",-44.7
"1994_152239_4_9_11",1994,9,11,-60.8333333333333,45.3166666666667,"small",0,4,11.8800001144409,"OISST",-44.7
"1994_152239_8_9_19",1994,9,19,-60.8333333333333,45.3166666666667,"small",0,8,12.2799997329712,"OISST",-44.7
"1994_152263_1_8_21",1994,8,21,-65.3166666666667,42.9333333333333,"small",0,15,16.4799995422363,"OISST",-158.2
"1994_152287_2_9_15",1994,9,15,-65.55,42.0833333333333,"small",0,12,15.710000038147,"OISST",-550.6
"1994_152330_1_8_18",1994,8,18,-65.5166666666667,42.0333333333333,"small",0,9,17.6800003051758,"OISST",-822.2
"1994_152352_1_9_16",1994,9,16,-65.5,42.2,"small",0,10,15.9399995803833,"OISST",-112.6
"1994_152363_2_8_28",1994,8,28,-65.5666666666667,42.1333333333333,"small",0,12,16.2799987792969,"OISST",-138.2
"1994_152433_2_9_15",1994,9,15,-65.5833333333333,42.0833333333333,"small",0,12,15.710000038147,"OISST",-516.1
"1994_152551_2_8_9",1994,8,9,-60.9,45.2833333333333,"small",0,3,14.8999996185303,"OISST",-25.7
"1994_152606_1_9_10",1994,9,10,-60.8333333333333,45.3166666666667,"small",0,20,12.0799999237061,"OISST",-44.7
"1994_152606_2_9_16",1994,9,16,-60.85,45.3,"small",0,5,12.4699993133545,"OISST",-38.3
"1994_152664_12_8_25",1994,8,25,-60.85,45.3166666666667,"small",0,9,12.7799997329712,"OISST",-32
"1994_152736_1_8_27",1994,8,27,-65.5066666666667,42.1733333333333,"small",0,15,16.9599990844727,"OISST",-120
"1994_152744_1_8_17",1994,8,17,-65.6166666666667,42.0333333333333,"small",0,8,17.3899993896484,"OISST",-266
"1994_152744_2_8_20",1994,8,20,-65.5166666666667,42.0333333333333,"small",0,10,18.1099987030029,"OISST",-822.2
"1994_152908_2_9_15",1994,9,15,-65.6166666666667,42.0333333333333,"small",0,9,15.710000038147,"OISST",-266
"1994_152938_1_8_27",1994,8,27,-65.5333333333333,42.0666666666667,"small",0,8,16.9599990844727,"OISST",-824.5
"1994_152938_3_9_15",1994,9,15,-65.6333333333333,42.0666666666667,"small",0,7,15.710000038147,"OISST",-308.1
"1994_152993_2_9_3",1994,9,3,-65.3333333333333,42.0833333333333,"small",0,9,17.5699996948242,"OISST",-1145.8
"1994_152999_1_8_21",1994,8,21,-65.5833333333333,42.05,"small",0,12,18.2700004577637,"OISST",-453.7
"1994_153050_1_9_17",1994,9,17,-65.5,42.2,"small",0,24,16.1299991607666,"OISST",-112.6
"1994_153161_1_8_9",1994,8,9,-65.5,42.0166666666667,"small",0,12,19.1499996185303,"OISST",-832.3
"1994_153180_2_9_4",1994,9,4,-65.5,42.2,"small",0,12,17.1000003814697,"OISST",-112.6
"1994_153214_1_8_21",1994,8,21,-65.5,42.0666666666667,"small",0,10,18.2700004577637,"OISST",-970.5
"1994_153288_2_8_25",1994,8,25,-60.45,44.9166666666667,"small",0,8,14.7299995422363,"OISST",-234
"1994_153288_4_9_22",1994,9,22,-60.85,45.3,"small",0,4,11.7299995422363,"OISST",-38.3
"1994_153309_1_8_21",1994,8,21,-65.4833333333333,42.3333333333333,"small",0,14,17.4400005340576,"OISST",-103
"1994_153309_2_9_11",1994,9,11,-65.6,42.05,"small",0,16,15.5799999237061,"OISST",-378.1
"1994_153309_3_9_17",1994,9,17,-65.55,42.0666666666667,"small",0,20,16.1299991607666,"OISST",-746.5
"1994_153314_1_8_21",1994,8,21,-65.4833333333333,42.3333333333333,"small",0,12,17.4400005340576,"OISST",-103
"1994_153315_2_8_25",1994,8,25,-60.8,45.3333333333333,"small",0,10,12.7799997329712,"OISST",-46.6
"1994_153349_1_9_4",1994,9,4,-65.5,42.2,"small",0,16,17.1000003814697,"OISST",-112.6
"1994_153540_1_8_8",1994,8,8,-66.4,44.6166666666667,"small",0,9,14.039999961853,"OISST",-184.9
"1994_153540_2_8_12",1994,8,12,-66.6333333333333,44.6333333333333,"small",0,8,14.710000038147,"OISST",-100.4
"1994_153540_3_8_20",1994,8,20,-66.65,44.5833333333333,"small",0,10,13.5299997329712,"OISST",-19.8
"1994_153540_4_8_23",1994,8,23,-66.6166666666667,44.6,"small",0,12,13.460000038147,"OISST",-83
"1994_153615_1_8_24",1994,8,24,-60.45,44.9166666666667,"small",0,4,14.2399997711182,"OISST",-234
"1994_153615_2_9_4",1994,9,4,-60.8,45.3,"small",0,8,12.8800001144409,"OISST",-52.7
"1994_153618_1_8_3",1994,8,3,-60.8833333333333,45.1666666666667,"small",0,4,15.3999996185303,"OISST",-110.2
"1994_153618_2_9_17",1994,9,17,-65.5333333333333,42.1166666666667,"small",0,24,16.1299991607666,"OISST",-255.6
"1994_153637_1_8_25",1994,8,25,-60.8333333333333,45.3166666666667,"small",0,10,12.7799997329712,"OISST",-44.7
"1994_153637_3_9_13",1994,9,13,-60.85,45.3,"small",0,3,11.6799993515015,"OISST",-38.3
"1994_153710_1_8_27",1994,8,27,-65.5,42.0833333333333,"small",0,12,16.9599990844727,"OISST",-835.7
"1994_153730_1_9_23",1994,9,23,-60.8333333333333,45.3166666666667,"small",0,12,11.7799997329712,"OISST",-44.7
"1994_153845_1_9_16",1994,9,16,-65.5,42.2,"small",0,20,15.9399995803833,"OISST",-112.6
"1994_153861_1_9_17",1994,9,17,-65.5666666666667,42.0333333333333,"small",0,20,16.1299991607666,"OISST",-520.2
"1994_153901_2_8_12",1994,8,12,-60.9666666666667,45.2,"small",0,8,14,"OISST",-61
"1994_153901_4_9_4",1994,9,4,-65.5,42.0833333333333,"small",0,10,17.1000003814697,"OISST",-835.7
"1994_154007_1_9_1",1994,9,1,-60.8333333333333,45.3166666666667,"small",0,5,13.0099992752075,"OISST",-44.7
"1994_154014_10_8_30",1994,8,30,-60.45,44.9166666666667,"small",0,10,14.0499992370605,"OISST",-234
"1994_154014_2_7_28",1994,7,28,-60.9666666666667,45.35,"small",0,20,16.2999992370605,"OISST",-1.7
"1994_154014_4_7_29",1994,7,29,-60.8833333333333,45.3,"small",0,4,15.9699993133545,"OISST",-25.4
"1994_154014_6_7_30",1994,7,30,-60.4833333333333,45.2333333333333,"small",0,4,15.0299997329712,"OISST",-154.3
"1994_154014_8_8_27",1994,8,27,-60.45,44.9166666666667,"small",0,8,15.3899993896484,"OISST",-234
"1994_154030_1_8_29",1994,8,29,-60.45,44.9166666666667,"small",0,9,14.7599992752075,"OISST",-234
"1994_154043_1_8_9",1994,8,9,-65.6333333333333,42.1333333333333,"small",0,19,19.1499996185303,"OISST",-311.2
"1994_154043_2_8_17",1994,8,17,-65.5,42.0166666666667,"small",0,12,17.3899993896484,"OISST",-832.3
"1994_154043_3_8_21",1994,8,21,-65.5333333333333,42.05,"small",0,10,18.2700004577637,"OISST",-764.5
"1994_154271_2_8_20",1994,8,20,-60.85,45.3333333333333,"small",0,4,14.5599994659424,"OISST",-23.3
"1994_154271_4_8_24",1994,8,24,-60.75,45.1666666666667,"small",0,6,12.9399995803833,"OISST",-144.1
"1994_154458_2_9_4",1994,9,4,-65.5833333333333,42.0666666666667,"small",0,14,17.1000003814697,"OISST",-533.1
"1994_154470_2_8_27",1994,8,27,-65.5166666666667,42.0833333333333,"small",0,20,16.9599990844727,"OISST",-737.2
"1994_154475_1_8_17",1994,8,17,-65.6166666666667,42.0333333333333,"small",0,9,17.3899993896484,"OISST",-266
"1994_154475_2_8_20",1994,8,20,-65.4833333333333,42.05,"small",0,17,18.6499996185303,"OISST",-1069.2
"1994_154486_10_8_31",1994,8,31,-60.85,45.3166666666667,"small",0,11,13.1099996566772,"OISST",-32
"1994_154486_2_8_8",1994,8,8,-60.8833333333333,45.3,"small",0,20,15.1899995803833,"OISST",-25.4
"1994_154486_4_8_11",1994,8,11,-60.8666666666667,45.3,"small",0,12,14.3800001144409,"OISST",-37
"1994_154486_6_8_27",1994,8,27,-65.5666666666667,42.0333333333333,"small",0,12,16.9599990844727,"OISST",-520.2
"1994_154486_8_8_29",1994,8,29,-60.85,45.3166666666667,"small",0,6,12.0900001525879,"OISST",-32
"1994_154487_1_9_17",1994,9,17,-65.5,42.05,"small",0,24,16.1299991607666,"OISST",-986.7
"1994_154504_1_8_20",1994,8,20,-65.5,42.1333333333333,"small",0,12,18.1099987030029,"OISST",-189.4
"1994_154508_2_8_17",1994,8,17,-65.5833333333333,42.0666666666667,"small",0,10,17.3899993896484,"OISST",-533.1
