tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,1,mdse1113.tif,00043805.tif,DOLPHIN,1050,1196,2,1,1,0,0,0,0,ORIGINAL,141,0,,2011-119601
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,1,mdse1113.tif,00043805.tif,WHITE MARLIN,2161,1196,1,0,0,2,0,0,0,ORIGINAL,142,0,,2011-119601
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,2,mdse1113.tif,00043807.tif,DOLPHIN,1050,1196,1,1,0,0,0,0,0,ORIGINAL,143,0,,2011-119602
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,1,mdse1113.tif,00043809.tif,DOLPHIN,1050,1196,1,3,3,0,0,0,0,ORIGINAL,144,0,,2011-119603
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,2,mdse1113.tif,00043811.tif,DOLPHIN,1050,1196,1,4,0,2,0,0,0,ORIGINAL,145,0,,2011-119604
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,2,mdse1113.tif,00043811.tif,WHITE MARLIN,2161,1196,2,0,0,3,0,0,0,ORIGINAL,146,0,,2011-119604
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,2,mdse1113.tif,00043813.tif,DOLPHIN,1050,1196,1,3,0,0,0,0,0,ORIGINAL,147,0,,2011-119605
11,6783,5,1,2011,09,11,0471493,0,0,24,0,1113,2,mdse1113.tif,00043813.tif,WHITE MARLIN,2161,1196,2,0,0,4,0,0,0,ORIGINAL,148,0,,2011-119605
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044298.tif,DOLPHIN,1050,1353,1,16,16,0,0,0,0,ORIGINAL,149,0,,2011-135301
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044300.tif,DOLPHIN,1050,1353,3,1,1,0,0,0,0,ORIGINAL,150,0,,2011-135302
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044300.tif,WHITE MARLIN,2161,1353,1,0,0,3,0,0,0,ORIGINAL,151,0,,2011-135302
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044300.tif,SKIPJACK TUNA,4661,1353,4,0,0,1,0,0,0,ORIGINAL,152,0,,2011-135302
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044300.tif,YFT,4711,1353,2,4,4,0,0,0,0,ORIGINAL,153,0,,2011-135302
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044302.tif,SKIPJACK TUNA,4661,1353,2,1,1,0,0,0,0,ORIGINAL,154,0,,2011-135303
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044302.tif,YFT,4711,1353,1,2,2,0,0,0,0,ORIGINAL,155,0,,2011-135303
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044304.tif,DOLPHIN,1050,1353,2,7,7,0,0,0,0,ORIGINAL,156,0,,2011-135304
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044304.tif,WHITE MARLIN,2161,1353,1,0,0,1,0,0,0,ORIGINAL,157,0,,2011-135304
13,6783,3,1,2011,09,25,0470853,0,0,24,0,1106,1,mdse1106.tif,00044304.tif,SKIPJACK TUNA,4661,1353,3,1,1,0,0,0,0,ORIGINAL,158,0,,2011-135304
10,6936,4,3,2011,09,04,0470856,0,0,24,0,1103,2,mdse1103.tif,00042910.tif,DOLPHIN,1050,1093,1,4,0,0,0,0,0,ORIGINAL,159,0,,2011-109301
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042946.tif,SKIPJACK TUNA,4661,1095,1,0,0,1,0,0,0,ORIGINAL,160,0,,2011-109501
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042948.tif,DOLPHIN,1050,1095,1,6,6,0,0,0,0,ORIGINAL,161,0,,2011-109502
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042950.tif,SKIPJACK TUNA,4661,1095,1,1,0,5,0,0,0,ORIGINAL,162,0,,2011-109503
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042952.tif,SKIPJACK TUNA,4661,1095,1,0,0,15,0,0,0,ORIGINAL,163,0,,2011-109504
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042954.tif,DOLPHIN,1050,1095,1,2,2,0,0,0,0,ORIGINAL,164,0,,2011-109505
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042954.tif,WHITE MARLIN,2161,1095,2,0,0,4,0,0,0,ORIGINAL,165,0,,2011-109505
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042956.tif,WHITE MARLIN,2161,1095,3,0,0,1,0,0,0,ORIGINAL,166,0,,2011-109506
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042956.tif,SKIPJACK TUNA,4661,1095,4,0,0,12,0,0,0,ORIGINAL,167,0,,2011-109506
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042956.tif,YFT,4711,1095,2,1,1,0,0,0,0,ORIGINAL,168,0,,2011-109506
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042956.tif,WAHOO,4720,1095,1,1,1,0,0,0,0,ORIGINAL,169,0,,2011-109506
10,6936,5,1,2011,09,03,0471493,1,0,24,0,1107,1,mdse1107.tif,00042958.tif,WHITE MARLIN,2161,1095,2,0,0,2,0,0,0,ORIGINAL,170,0,,2011-109507
10,6936,5,1,2011,09,03,0471493,1,0,24,0,1107,1,mdse1107.tif,00042958.tif,WAHOO,4720,1095,1,1,1,0,0,0,0,ORIGINAL,171,0,,2011-109507
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,1,mdse1107.tif,00042960.tif,YFT,4711,1095,1,3,3,0,0,0,0,ORIGINAL,172,0,,2011-109508
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042962.tif,DOLPHIN,1050,1095,3,10,0,0,0,0,0,ORIGINAL,173,0,,2011-109509
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042962.tif,WHITE MARLIN,2161,1095,2,0,0,4,0,0,0,ORIGINAL,174,0,,2011-109509
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042962.tif,GOLDEN TILEFISH,4467,1095,4,6,0,0,0,0,0,ORIGINAL,175,1,RARE OR ILLEGAL SPECIES KEPT;,2011-109509
10,6936,5,1,2011,09,03,0471493,0,0,24,0,1107,2,mdse1107.tif,00042962.tif,WAHOO,4720,1095,1,1,0,0,0,0,0,ORIGINAL,176,0,,2011-109509
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042964.tif,DOLPHIN,1050,1095,2,6,0,0,0,0,0,ORIGINAL,177,0,,2011-109510
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042964.tif,WHITE MARLIN,2161,1095,1,0,0,2,0,0,0,ORIGINAL,178,0,,2011-109510
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042966.tif,DOLPHIN,1050,1095,2,1,0,0,0,0,0,ORIGINAL,179,0,,2011-109511
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042966.tif,WHITE MARLIN,2161,1095,1,0,0,1,0,0,0,ORIGINAL,180,0,,2011-109511
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042968.tif,WHITE MARLIN,2161,1095,1,0,0,3,0,0,0,ORIGINAL,181,0,,2011-109512
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042970.tif,WHITE MARLIN,2161,1095,1,0,0,5,0,0,0,ORIGINAL,182,0,,2011-109513
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042972.tif,DOLPHIN,1050,1095,2,0,0,2,0,0,0,ORIGINAL,183,0,,2011-109514
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042972.tif,WHITE MARLIN,2161,1095,1,0,0,2,0,0,0,ORIGINAL,184,0,,2011-109514
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042974.tif,DOLPHIN,1050,1095,3,1,0,0,0,0,0,ORIGINAL,185,0,,2011-109515
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042974.tif,WHITE MARLIN,2161,1095,1,0,0,1,0,0,0,ORIGINAL,186,0,,2011-109515
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042974.tif,YFT,4711,1095,2,1,0,0,0,0,0,ORIGINAL,187,0,,2011-109515
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042976.tif,DOLPHIN,1050,1095,2,2,0,0,0,0,0,ORIGINAL,188,0,,2011-109516
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042976.tif,WHITE MARLIN,2161,1095,1,0,0,5,0,0,0,ORIGINAL,189,0,,2011-109516
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042976.tif,YFT,4711,1095,3,1,0,0,0,0,0,ORIGINAL,190,0,,2011-109516
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,2,mdse1107.tif,00042978.tif,WHITE MARLIN,2161,1095,1,0,0,7,0,0,0,ORIGINAL,191,0,,2011-109517
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,1,mdse1107.tif,00042980.tif,DOLPHIN,1050,1095,4,26,26,0,0,0,0,ORIGINAL,192,0,,2011-109518
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,1,mdse1107.tif,00042980.tif,WHITE MARLIN,2161,1095,2,0,0,8,0,0,0,ORIGINAL,193,0,,2011-109518
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,1,mdse1107.tif,00042980.tif,BLUE MARLIN,2171,1095,1,0,0,1,0,0,0,ORIGINAL,194,0,,2011-109518
10,6936,5,1,2011,09,03,0471493,0,0,24,1,1107,1,mdse1107.tif,00042980.tif,YFT,4711,1095,3,1,1,0,0,0,0,ORIGINAL,195,0,,2011-109518
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043029.tif,ATLANTIC BONITO,330,1099,2,4,0,0,0,0,0,ORIGINAL,196,0,,2011-109901
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043029.tif,DOLPHIN,1050,1099,4,1,0,0,0,0,0,ORIGINAL,197,0,,2011-109901
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043029.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,198,0,,2011-109901
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043029.tif,LITTLE TUNNY,4681,1099,3,4,0,0,0,0,0,ORIGINAL,199,0,,2011-109901
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043031.tif,DOLPHIN,1050,1099,2,5,5,0,0,0,0,ORIGINAL,200,0,,2011-109902
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043031.tif,SKIPJACK TUNA,4661,1099,3,5,5,1,0,0,0,ORIGINAL,201,0,,2011-109902
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043031.tif,YFT,4711,1099,1,12,12,0,0,0,0,ORIGINAL,202,0,,2011-109902
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,1,mdse2101.tif,00043033.tif,DOLPHIN,1050,1099,2,5,5,0,0,0,0,ORIGINAL,203,0,,2011-109903
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,1,mdse2101.tif,00043033.tif,YFT,4711,1099,1,1,1,0,0,0,0,ORIGINAL,204,0,,2011-109903
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,1,mdse2101.tif,00043035.tif,DOLPHIN,1050,1099,2,3,3,0,0,0,0,ORIGINAL,205,0,,2011-109904
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,1,mdse2101.tif,00043035.tif,WAHOO,4720,1099,1,2,2,0,0,0,0,ORIGINAL,206,0,,2011-109904
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043037.tif,DOLPHIN,1050,1099,1,1,1,0,0,0,0,ORIGINAL,207,0,,2011-109905
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043037.tif,WHITE MARLIN,2161,1099,2,0,0,5,0,0,0,ORIGINAL,208,0,,2011-109905
10,6936,5,1,2011,09,02,0471493,0,1,24,0,2101,2,mdse2101.tif,00043039.tif,DOLPHIN,1050,1099,2,5,0,0,0,0,0,ORIGINAL,209,0,,2011-109906
10,6936,5,1,2011,09,02,0471493,0,1,24,0,2101,2,mdse2101.tif,00043039.tif,WHITE MARLIN,2161,1099,1,0,0,5,0,0,0,ORIGINAL,210,0,,2011-109906
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043041.tif,WHITE MARLIN,2161,1099,2,0,0,2,0,0,0,ORIGINAL,211,0,,2011-109907
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043041.tif,YFT,4711,1099,1,10,0,0,0,0,0,ORIGINAL,212,0,,2011-109907
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043043.tif,DOLPHIN,1050,1099,1,1,0,0,0,0,0,ORIGINAL,213,0,,2011-109908
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043045.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,214,0,,2011-109909
10,6936,5,1,2011,09,02,0471493,0,0,24,0,2101,2,mdse2101.tif,00043045.tif,YFT,4711,1099,2,2,0,0,0,0,0,ORIGINAL,215,0,,2011-109909
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043047.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,216,0,,2011-109910
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043049.tif,SKIPJACK TUNA,4661,1099,1,1,0,0,0,0,0,ORIGINAL,217,0,,2011-109911
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043051.tif,DOLPHIN,1050,1099,2,2,0,0,0,0,0,ORIGINAL,218,0,,2011-109912
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043051.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,219,0,,2011-109912
10,6936,5,1,2011,09,02,0471493,1,1,24,1,2101,2,mdse2101.tif,00043053.tif,DOLPHIN,1050,1099,2,1,0,0,0,0,0,ORIGINAL,220,0,,2011-109913
10,6936,5,1,2011,09,02,0471493,1,1,24,1,2101,2,mdse2101.tif,00043053.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,221,0,,2011-109913
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043055.tif,WHITE MARLIN,2161,1099,1,0,0,1,0,0,0,ORIGINAL,222,0,,2011-109914
10,6936,5,1,2011,09,02,0471493,0,0,24,1,2101,2,mdse2101.tif,00043055.tif,YFT,4711,1099,2,2,0,0,0,0,0,ORIGINAL,223,0,,2011-109914
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044445.tif,ATLANTIC BONITO,330,1382,3,0,0,1,0,0,0,ORIGINAL,224,0,,2011-138201
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044445.tif,DOLPHIN,1050,1382,1,10,10,0,0,0,0,ORIGINAL,225,0,,2011-138201
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044445.tif,WHITE MARLIN,2161,1382,2,0,0,1,0,0,0,ORIGINAL,226,0,,2011-138201
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044447.tif,DOLPHIN,1050,1382,2,20,20,0,0,0,0,ORIGINAL,227,0,,2011-138202
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044447.tif,WHITE MARLIN,2161,1382,3,0,0,4,0,0,0,ORIGINAL,228,0,,2011-138202
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,1,mdse2104.tif,00044447.tif,YFT,4711,1382,1,3,3,0,0,0,0,ORIGINAL,229,0,,2011-138202
13,6936,5,1,2011,09,23,0471493,0,0,24,0,2104,2,mdse2104.tif,00044450.tif,WHITE MARLIN,2161,1382,1,0,0,3,0,0,0,ORIGINAL,230,0,,2011-138204
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044848.tif,DOLPHIN,1050,1457,2,15,15,0,0,0,0,ORIGINAL,231,0,,2011-145701
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044848.tif,WHITE MARLIN,2161,1457,1,0,0,1,0,0,0,ORIGINAL,232,0,,2011-145701
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044848.tif,SKIPJACK TUNA,4661,1457,3,1,1,0,0,0,0,ORIGINAL,233,0,,2011-145701
14,6936,5,1,2011,09,30,0471493,1,0,24,0,2107,1,mdse2107.tif,00044850.tif,DOLPHIN,1050,1457,3,5,5,0,0,0,0,ORIGINAL,234,0,,2011-145702
14,6936,5,1,2011,09,30,0471493,1,0,24,0,2107,1,mdse2107.tif,00044850.tif,SKIPJACK TUNA,4661,1457,2,1,1,0,0,0,0,ORIGINAL,235,0,,2011-145702
14,6936,5,1,2011,09,30,0471493,1,0,24,0,2107,1,mdse2107.tif,00044850.tif,YFT,4711,1457,1,2,2,0,0,0,0,ORIGINAL,236,0,,2011-145702
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044852.tif,DOLPHIN,1050,1457,2,50,50,8,0,0,0,ORIGINAL,237,1,KEPT;,2011-145703
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044852.tif,WHITE MARLIN,2161,1457,1,0,0,1,0,0,0,ORIGINAL,238,0,,2011-145703
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044854.tif,DOLPHIN,1050,1457,2,6,6,0,0,0,0,ORIGINAL,239,0,,2011-145704
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044854.tif,YFT,4711,1457,1,1,1,0,0,0,0,ORIGINAL,240,0,,2011-145704
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044854.tif,WAHOO,4720,1457,3,1,1,0,0,0,0,ORIGINAL,241,0,,2011-145704
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,2,mdse2107.tif,00044856.tif,WHITE MARLIN,2161,1457,1,0,0,1,0,0,0,ORIGINAL,242,0,,2011-145705
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,2,mdse2107.tif,00044856.tif,YFT,4711,1457,2,1,1,0,0,0,0,ORIGINAL,243,0,,2011-145705
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044858.tif,WHITE MARLIN,2161,1457,1,0,0,4,0,0,0,ORIGINAL,244,0,,2011-145706
14,6936,5,1,2011,09,30,0471493,0,0,24,0,2107,1,mdse2107.tif,00044858.tif,YFT,4711,1457,2,3,3,0,0,0,0,ORIGINAL,245,0,,2011-145706
10,7326,2,1,2011,09,04,0470024,0,0,24,0,1203,2,mdse1203.tif,00042996.tif,DOLPHIN,1050,1098,2,5,0,0,0,0,0,ORIGINAL,246,0,,2011-109801
10,7326,2,1,2011,09,04,0470024,0,0,24,0,1203,2,mdse1203.tif,00042996.tif,YFT,4711,1098,1,2,0,0,0,0,0,ORIGINAL,247,0,,2011-109801
10,7326,2,1,2011,09,04,0470022,1,0,24,0,1203,1,mdse1203.tif,00042998.tif,DOLPHIN,1050,1098,1,1,1,0,0,0,0,ORIGINAL,248,0,,2011-109802
10,7326,2,1,2011,09,04,0470022,1,0,24,0,1203,1,mdse1203.tif,00042998.tif,LITTLE TUNNY,4681,1098,2,12,0,0,0,0,0,ORIGINAL,249,0,,2011-109802
10,7326,2,1,2011,09,04,0470024,1,1,24,0,1203,2,mdse1203.tif,00043000.tif,SKIPJACK TUNA,4661,1098,2,7,0,0,0,0,0,ORIGINAL,250,0,,2011-109803
10,7326,2,1,2011,09,04,0470024,1,1,24,0,1203,2,mdse1203.tif,00043000.tif,YFT,4711,1098,1,1,0,0,0,0,0,ORIGINAL,251,0,,2011-109803
10,7326,2,1,2011,09,04,0470024,0,0,24,0,1203,2,mdse1203.tif,00043002.tif,DOLPHIN,1050,1098,1,4,4,0,0,0,0,ORIGINAL,252,0,,2011-109804
10,7326,2,1,2011,09,04,0470024,0,0,24,0,1203,2,mdse1203.tif,00043002.tif,LITTLE TUNNY,4681,1098,2,9,9,0,0,0,0,ORIGINAL,253,0,,2011-109804
11,7326,7,1,2011,09,01,0470938,0,0,24,0,2108,1,mdse2108.tif,00043023.tif,SKIPJACK TUNA,4661,1100,2,1,1,0,0,0,0,ORIGINAL,254,0,,2011-110001
11,7326,7,1,2011,09,01,0470938,0,0,24,0,2108,1,mdse2108.tif,00043023.tif,YFT,4711,1100,1,5,5,0,0,0,0,ORIGINAL,255,0,,2011-110001
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,1,mdse1114.tif,00043357.tif,DOLPHIN,1050,1156,1,49,49,10,0,0,0,ORIGINAL,256,1,KEPT;,2011-115601
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,1,mdse1114.tif,00043359.tif,DOLPHIN,1050,1156,1,40,40,0,0,0,0,ORIGINAL,257,0,,2011-115602
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,1,mdse1114.tif,00043359.tif,WHITE MARLIN,2161,1156,2,0,0,1,0,0,0,ORIGINAL,258,0,,2011-115602
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,2,mdse1114.tif,00043362.tif,WHITE MARLIN,2161,1156,1,0,0,1,0,0,0,ORIGINAL,259,0,,2011-115604
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,2,mdse1114.tif,00043364.tif,WHITE MARLIN,2161,1156,1,0,0,1,0,0,0,ORIGINAL,260,0,,2011-115605
11,7326,7,1,2011,09,11,0470938,0,0,24,0,1114,2,mdse1114.tif,00043364.tif,BLUE MARLIN,2171,1156,2,0,0,1,0,0,0,ORIGINAL,261,0,,2011-115605
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042984.tif,DOLPHIN,1050,1096,1,17,17,0,0,0,0,ORIGINAL,262,0,,2011-109601
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042986.tif,DOLPHIN,1050,1096,2,1,1,0,0,0,0,ORIGINAL,263,0,,2011-109602
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042986.tif,WHITE MARLIN,2161,1096,1,0,0,3,0,0,0,ORIGINAL,264,0,,2011-109602
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042988.tif,WHITE MARLIN,2161,1096,1,0,0,2,0,0,0,ORIGINAL,265,0,,2011-109603
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042990.tif,DOLPHIN,1050,1096,1,5,5,0,0,0,0,ORIGINAL,266,0,,2011-109604
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042992.tif,DOLPHIN,1050,1096,2,6,6,0,0,0,0,ORIGINAL,267,0,,2011-109605
10,7379,3,1,2011,09,04,0470853,0,0,24,0,1108,2,mdse1108.tif,00042992.tif,WHITE MARLIN,2161,1096,1,0,0,4,0,0,0,ORIGINAL,268,0,,2011-109605
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043007.tif,WHITE MARLIN,2161,1097,1,0,0,1,0,0,0,ORIGINAL,269,0,,2011-109702
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043009.tif,DOLPHIN,1050,1097,2,1,1,0,0,0,0,ORIGINAL,270,0,,2011-109703
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043009.tif,WHITE MARLIN,2161,1097,3,0,0,1,0,0,0,ORIGINAL,271,0,,2011-109703
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043009.tif,YFT,4711,1097,1,2,2,0,0,0,0,ORIGINAL,272,0,,2011-109703
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043011.tif,WHITE MARLIN,2161,1097,2,0,0,1,0,0,0,ORIGINAL,273,0,,2011-109704
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043011.tif,WAHOO,4720,1097,1,1,1,0,0,0,0,ORIGINAL,274,0,,2011-109704
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043013.tif,DOLPHIN,1050,1097,1,3,3,0,0,0,0,ORIGINAL,275,0,,2011-109705
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,1,mdse1202.tif,00043015.tif,ATLANTIC BONITO,330,1097,2,2,0,4,0,0,0,ORIGINAL,276,0,,2011-109706
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,1,mdse1202.tif,00043015.tif,WHITE MARLIN,2161,1097,3,0,0,1,0,0,0,ORIGINAL,277,0,,2011-109706
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,1,mdse1202.tif,00043015.tif,YFT,4711,1097,1,1,1,0,0,0,0,ORIGINAL,278,0,,2011-109706
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,2,mdse1202.tif,00043017.tif,DOLPHIN,1050,1097,1,10,0,0,0,0,0,ORIGINAL,279,0,,2011-109707
10,7379,7,1,2011,09,03,0470938,0,0,24,0,1202,1,mdse1202.tif,00043019.tif,YFT,4711,1097,1,2,2,0,0,0,0,ORIGINAL,280,0,,2011-109708
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,1,mdse1110.tif,00043343.tif,DOLPHIN,1050,1155,1,30,30,0,0,0,0,ORIGINAL,281,0,,2011-115501
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,1,mdse1110.tif,00043345.tif,DOLPHIN,1050,1155,1,40,40,0,0,0,0,ORIGINAL,282,0,,2011-115502
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,1,mdse1110.tif,00043345.tif,WHITE MARLIN,2161,1155,2,0,0,2,0,0,0,ORIGINAL,283,0,,2011-115502
