tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
19,6416,6,1,2012,10,06,0259005,0,0,34,06,1101,2,njoc1101.tif,00058478.tif,ORIGINAL,YFT,4711,1919,1,1,0,0,0,0,0,141,0,,2012-191906
19,6416,6,1,2012,10,06,0251808,0,0,34,07,1101,2,njoc1101.tif,00058480.tif,ORIGINAL,ALBACORE TUNA,4701,1919,2,1,0,0,0,0,0,142,0,,2012-191907
19,6416,6,1,2012,10,06,0251808,0,0,34,07,1101,2,njoc1101.tif,00058480.tif,ORIGINAL,YFT,4711,1919,1,2,0,0,0,0,0,143,0,,2012-191907
19,6416,6,1,2012,10,06,0251005,0,0,34,08,1101,1,njoc1101.tif,00058482.tif,ORIGINAL,SWORDFISH,4328,1919,1,1,1,0,0,0,0,144,0,,2012-191908
19,6416,6,1,2012,10,06,0251050,0,0,34,10,1101,1,njoc1101.tif,00058485.tif,ORIGINAL,DOLPHIN,1050,1919,2,2,1,0,0,0,0,145,0,,2012-191910
19,6416,6,1,2012,10,06,0251050,0,0,34,10,1101,1,njoc1101.tif,00058485.tif,ORIGINAL,ALBACORE TUNA,4701,1919,1,3,1,0,0,0,0,146,0,,2012-191910
19,6416,6,1,2012,10,06,0259005,0,0,34,11,1101,1,njoc1101.tif,00058487.tif,ORIGINAL,ALBACORE TUNA,4701,1919,2,3,1,0,0,0,0,147,0,,2012-191911
19,6416,6,1,2012,10,06,0259005,0,0,34,11,1101,1,njoc1101.tif,00058487.tif,ORIGINAL,YFT,4711,1919,1,1,1,0,0,0,0,148,0,,2012-191911
19,6416,6,1,2012,10,13,0251050,0,0,34,01,1110,1,njoc1110.tif,00058493.tif,ORIGINAL,BFT SCHOOL,4677,1920,1,1,1,9,0,0,0,149,0,,2012-192001
19,6416,6,1,2012,10,13,0251050,0,0,34,01,1110,1,njoc1110.tif,00058493.tif,ORIGINAL,LITTLE TUNNY,4681,1920,2,0,0,12,0,0,0,150,0,,2012-192001
20,6416,10,1,2012,10,21,0299118,1,0,34,01,1116,1,njoc1116.tif,00059099.tif,ORIGINAL,BLUEFISH,230,2079,3,25,10,0,0,0,0,151,0,,2012-207901
20,6416,10,1,2012,10,21,0299118,1,0,34,01,1116,1,njoc1116.tif,00059099.tif,ORIGINAL,ATLANTIC BONITO,330,2079,1,1,1,0,0,0,0,152,0,,2012-207901
20,6416,10,1,2012,10,21,0299118,1,0,34,01,1116,1,njoc1116.tif,00059099.tif,ORIGINAL,STRIPED BASS,4180,2079,2,2,2,0,0,0,0,153,0,,2012-207901
20,6416,6,1,2012,10,18,0259005,0,0,34,01,2104,2,njoc2104.tif,00059105.tif,ORIGINAL,DOLPHIN,1050,2080,4,1,0,0,0,0,0,154,0,,2012-208001
20,6416,6,1,2012,10,18,0259005,0,0,34,01,2104,2,njoc2104.tif,00059105.tif,ORIGINAL,SWORDFISH,4328,2080,5,2,0,0,0,0,0,155,0,,2012-208001
20,6416,6,1,2012,10,18,0259005,0,0,34,01,2104,2,njoc2104.tif,00059105.tif,ORIGINAL,BIGEYE TUNA,4691,2080,3,2,0,0,0,0,0,156,0,,2012-208001
20,6416,6,1,2012,10,18,0259005,0,0,34,01,2104,2,njoc2104.tif,00059105.tif,ORIGINAL,ALBACORE TUNA,4701,2080,2,3,0,0,0,0,0,157,0,,2012-208001
20,6416,6,1,2012,10,18,0259005,0,0,34,01,2104,2,njoc2104.tif,00059105.tif,ORIGINAL,YFT,4711,2080,1,7,0,0,0,0,0,158,0,,2012-208001
20,6416,6,1,2012,10,24,0259125,0,0,34,01,2110,2,njoc2110.tif,00059130.tif,ORIGINAL,DOLPHIN,1050,2085,2,1,0,0,0,0,0,159,0,,2012-208501
20,6416,6,1,2012,10,24,0259125,0,0,34,01,2110,2,njoc2110.tif,00059130.tif,ORIGINAL,YFT,4711,2085,1,7,0,0,0,0,0,160,0,,2012-208501
20,6416,6,1,2012,10,24,0259005,0,0,34,02,2110,2,njoc2110.tif,00059132.tif,ORIGINAL,DOLPHIN,1050,2085,2,2,0,0,0,0,0,161,0,,2012-208502
20,6416,6,1,2012,10,24,0259005,0,0,34,02,2110,2,njoc2110.tif,00059132.tif,ORIGINAL,YFT,4711,2085,1,1,0,0,0,0,0,162,0,,2012-208502
20,6416,6,1,2012,10,24,0259005,0,0,34,02,2110,2,njoc2110.tif,00059132.tif,ORIGINAL,BLUE SHARK,4931,2085,3,0,0,2,0,0,0,163,0,,2012-208502
18,7361,3,1,2012,10,06,0091131,0,0,34,01,1106,2,njoc1106.tif,00057956.tif,ORIGINAL,YFT,4711,1806,1,4,0,0,0,0,0,164,0,,2012-180601
18,7361,3,1,2012,10,06,0091131,0,0,34,02,1106,2,njoc1106.tif,00057958.tif,ORIGINAL,YFT,4711,1806,1,2,2,0,0,0,0,165,0,,2012-180602
18,7361,3,1,2012,10,06,0090062,0,0,34,04,1106,2,njoc1106.tif,00057961.tif,ORIGINAL,YFT,4711,1806,1,4,0,0,0,0,0,166,0,,2012-180604
19,7361,2,1,2012,10,18,0011724,0,0,34,01,2220,1,njoc2220.tif,00058562.tif,ORIGINAL,DOLPHIN,1050,1939,2,8,0,0,0,0,0,167,0,,2012-193901
19,7361,2,1,2012,10,18,0011724,0,0,34,01,2220,1,njoc2220.tif,00058562.tif,ORIGINAL,YFT,4711,1939,1,6,6,0,0,0,0,168,0,,2012-193901
20,7361,3,1,2012,10,24,0091671,0,0,34,01,2207,2,njoc2207.tif,00058905.tif,ORIGINAL,TILEFISH,4470,2035,2,8,8,0,0,0,0,169,0,,2012-203501
20,7361,3,1,2012,10,24,0091671,0,0,34,01,2207,2,njoc2207.tif,00058905.tif,ORIGINAL,YFT,4711,2035,1,2,2,0,0,0,0,170,0,,2012-203501
18,7409,8,1,2012,10,05,0291024,0,0,34,02,2107,1,njoc2107.tif,00057949.tif,ORIGINAL,DOLPHIN,1050,1805,3,1,1,0,0,0,0,171,0,,2012-180502
18,7409,8,1,2012,10,05,0291024,0,0,34,02,2107,1,njoc2107.tif,00057949.tif,ORIGINAL,YFT,4711,1805,1,4,4,0,0,0,0,172,0,,2012-180502
18,7409,8,1,2012,10,05,0291024,0,0,34,02,2107,1,njoc2107.tif,00057949.tif,ORIGINAL,WAHOO,4720,1805,2,1,1,0,0,0,0,173,0,,2012-180502
19,7409,6,1,2012,10,21,0251005,0,0,34,01,1115,2,njoc1115.tif,00058657.tif,ORIGINAL,YFT,4711,1970,1,1,0,0,0,0,0,174,0,,2012-197001
20,7409,7,1,2012,10,25,0290186,0,0,34,01,2217,2,njoc2217.tif,00059056.tif,ORIGINAL,SWORDFISH,4328,2070,1,1,0,0,0,0,0,175,0,,2012-207001
18,6855,1,1,2012,10,08,0590043,0,0,36,01,1106,1,nyoc1106.tif,00058396.tif,ORIGINAL,LITTLE TUNNY,4681,1898,1,6,6,0,0,0,0,176,0,,2012-189801
18,6855,1,4,2012,10,08,0590626,0,0,36,02,1106,1,nyoc1106.tif,00058398.tif,ORIGINAL,BLUEFISH,230,1898,3,15,15,0,0,0,0,177,0,,2012-189802
18,6855,1,4,2012,10,08,0590626,0,0,36,02,1106,1,nyoc1106.tif,00058398.tif,ORIGINAL,ATLANTIC BONITO,330,1898,1,1,1,0,0,0,0,178,0,,2012-189802
18,6855,1,4,2012,10,08,0590626,0,0,36,02,1106,1,nyoc1106.tif,00058398.tif,ORIGINAL,STRIPED BASS,4180,1898,2,1,1,0,0,0,0,179,0,,2012-189802
20,6855,1,1,2012,10,25,0590043,0,0,36,01,2104,2,nyoc2104.tif,00058929.tif,ORIGINAL,BLUEFISH,230,2039,3,6,2,0,0,0,0,180,0,,2012-203901
20,6855,1,1,2012,10,25,0590043,0,0,36,01,2104,2,nyoc2104.tif,00058929.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,2039,1,0,0,2,0,0,0,181,0,,2012-203901
20,6855,1,1,2012,10,25,0590043,0,0,36,01,2104,2,nyoc2104.tif,00058929.tif,ORIGINAL,BLUE SHARK,4931,2039,2,0,0,2,0,0,0,182,0,,2012-203901
20,6855,1,1,2012,10,25,0590624,0,0,36,02,2104,2,nyoc2104.tif,00058931.tif,ORIGINAL,BLUE SHARK,4931,2039,1,0,0,2,0,0,0,183,0,,2012-203902
20,6855,1,4,2012,10,25,0590626,0,0,36,03,2104,1,nyoc2104.tif,00058933.tif,ORIGINAL,SPINY DOGFISH,3521,2039,3,0,0,2,0,0,0,184,0,,2012-203903
20,6855,1,4,2012,10,25,0590626,0,0,36,03,2104,1,nyoc2104.tif,00058933.tif,ORIGINAL,BFT SCHOOL,4677,2039,1,1,1,2,0,0,0,185,0,,2012-203903
20,6855,1,4,2012,10,25,0590626,0,0,36,03,2104,1,nyoc2104.tif,00058933.tif,ORIGINAL,LITTLE TUNNY,4681,2039,2,2,0,4,0,0,0,186,0,,2012-203903
18,7422,5,1,2012,10,05,1030037,0,0,36,01,2207,2,nyoc2207.tif,00058137.tif,ORIGINAL,BLUEFISH,230,1835,1,0,0,5,0,0,0,187,0,,2012-183501
18,7422,5,1,2012,10,05,1030037,1,0,36,02,2207,2,nyoc2207.tif,00058139.tif,ORIGINAL,STRIPED BASS,4180,1835,2,0,0,2,0,0,0,188,0,,2012-183502
18,7422,5,1,2012,10,05,1030037,1,0,36,02,2207,2,nyoc2207.tif,00058139.tif,ORIGINAL,LITTLE TUNNY,4681,1835,1,0,0,20,0,0,0,189,0,,2012-183502
18,7422,5,1,2012,10,05,1030037,0,0,36,03,2207,2,nyoc2207.tif,00058141.tif,ORIGINAL,BLUEFISH,230,1835,2,0,0,1,0,0,0,190,0,,2012-183503
18,7422,5,1,2012,10,05,1030037,0,0,36,03,2207,2,nyoc2207.tif,00058141.tif,ORIGINAL,LITTLE TUNNY,4681,1835,1,0,0,24,0,0,0,191,0,,2012-183503
18,7422,5,1,2012,10,05,1030037,0,0,36,04,2207,1,nyoc2207.tif,00058143.tif,ORIGINAL,DOLPHIN,1050,1835,4,5,5,0,0,0,0,192,0,,2012-183504
18,7422,5,1,2012,10,05,1030037,0,0,36,04,2207,1,nyoc2207.tif,00058143.tif,ORIGINAL,ALBACORE TUNA,4701,1835,2,4,4,0,0,0,0,193,0,,2012-183504
18,7422,5,1,2012,10,05,1030037,0,0,36,04,2207,1,nyoc2207.tif,00058143.tif,ORIGINAL,YFT,4711,1835,1,6,6,2,0,0,0,194,0,,2012-183504
18,7422,5,1,2012,10,05,1030037,0,0,36,04,2207,1,nyoc2207.tif,00058143.tif,ORIGINAL,WAHOO,4720,1835,3,1,1,0,0,0,0,195,0,,2012-183504
18,7422,5,1,2012,10,05,1030037,0,0,36,05,2207,2,nyoc2207.tif,00058145.tif,ORIGINAL,STRIPED BASS,4180,1835,2,2,0,3,0,0,0,196,0,,2012-183505
18,7422,5,1,2012,10,05,1030037,0,0,36,05,2207,2,nyoc2207.tif,00058145.tif,ORIGINAL,LITTLE TUNNY,4681,1835,1,0,0,8,0,0,0,197,0,,2012-183505
19,7422,5,1,2012,10,13,1030134,0,0,36,02,1208,2,nyoc1208.tif,00058441.tif,ORIGINAL,BLUEFISH,230,1912,2,0,0,1,0,0,0,198,0,,2012-191202
19,7422,5,1,2012,10,13,1030134,0,0,36,02,1208,2,nyoc1208.tif,00058441.tif,ORIGINAL,STRIPED BASS,4180,1912,3,0,0,1,0,0,0,199,0,,2012-191202
19,7422,5,1,2012,10,13,1030134,0,0,36,02,1208,2,nyoc1208.tif,00058441.tif,ORIGINAL,LITTLE TUNNY,4681,1912,1,0,0,1,0,0,0,200,0,,2012-191202
19,7422,5,1,2012,10,13,1030135,0,0,36,04,1208,2,nyoc1208.tif,00058444.tif,ORIGINAL,BLUEFISH,230,1912,1,0,0,6,0,0,0,201,0,,2012-191204
19,7422,5,1,2012,10,20,1030135,0,0,36,01,1210,2,nyoc1210.tif,00058695.tif,ORIGINAL,STRIPED BASS,4180,1979,1,4,0,10,0,0,0,202,0,,2012-197901
17,7437,5,1,2012,10,01,1030085,0,0,36,01,2201,2,nyoc2201.tif,00057765.tif,ORIGINAL,LITTLE TUNNY,4681,1766,1,0,0,24,0,0,0,203,0,,2012-176601
18,7437,5,1,2012,10,06,1030037,0,0,36,01,1204,1,nyoc1204.tif,00058180.tif,ORIGINAL,DOLPHIN,1050,1808,4,3,1,1,0,0,1,204,0,,2012-180801
18,7437,5,1,2012,10,06,1030037,0,0,36,01,1204,1,nyoc1204.tif,00058180.tif,ORIGINAL,SWORDFISH,4328,1808,1,1,1,0,0,0,1,205,0,,2012-180801
18,7437,5,1,2012,10,06,1030037,0,0,36,01,1204,1,nyoc1204.tif,00058180.tif,ORIGINAL,ALBACORE TUNA,4701,1808,3,1,1,0,0,0,1,206,0,,2012-180801
18,7437,5,1,2012,10,06,1030037,0,0,36,01,1204,1,nyoc1204.tif,00058180.tif,ORIGINAL,YFT,4711,1808,2,12,4,0,0,0,4,207,0,,2012-180801
18,7437,5,1,2012,10,06,1030037,0,0,36,02,1204,1,nyoc1204.tif,00058182.tif,ORIGINAL,DOLPHIN,1050,1808,3,1,1,0,0,0,1,208,0,,2012-180802
18,7437,5,1,2012,10,06,1030037,0,0,36,02,1204,1,nyoc1204.tif,00058182.tif,ORIGINAL,ALBACORE TUNA,4701,1808,2,1,1,0,0,0,1,209,0,,2012-180802
18,7437,5,1,2012,10,06,1030037,0,0,36,02,1204,1,nyoc1204.tif,00058182.tif,ORIGINAL,YFT,4711,1808,1,12,12,3,0,0,9,210,1,WEIGHED;,2012-180802
18,7437,5,1,2012,10,06,1030037,0,1,36,03,1204,1,nyoc1204.tif,00058185.tif,ORIGINAL,YFT,4711,1808,1,3,2,3,0,0,0,211,0,,2012-180803
18,7437,5,1,2012,10,06,1030037,0,0,36,04,1204,1,nyoc1204.tif,00058187.tif,ORIGINAL,DOLPHIN,1050,1808,3,1,1,0,0,0,1,212,0,,2012-180804
18,7437,5,1,2012,10,06,1030037,0,0,36,04,1204,1,nyoc1204.tif,00058187.tif,ORIGINAL,ALBACORE TUNA,4701,1808,2,1,1,0,0,0,1,213,0,,2012-180804
18,7437,5,1,2012,10,06,1030037,0,0,36,04,1204,1,nyoc1204.tif,00058187.tif,ORIGINAL,YFT,4711,1808,1,1,1,0,0,0,1,214,0,,2012-180804
18,7437,5,1,2012,10,06,1030037,0,0,36,05,1204,1,nyoc1204.tif,00058189.tif,ORIGINAL,ALBACORE TUNA,4701,1808,2,8,1,3,0,0,1,215,0,,2012-180805
18,7437,5,1,2012,10,06,1030037,0,0,36,05,1204,1,nyoc1204.tif,00058189.tif,ORIGINAL,YFT,4711,1808,1,1,1,0,0,0,1,216,0,,2012-180805
18,7437,5,1,2012,10,06,1030037,0,0,36,06,1204,1,nyoc1204.tif,00058191.tif,ORIGINAL,DOLPHIN,1050,1808,3,1,1,0,0,0,0,217,0,,2012-180806
18,7437,5,1,2012,10,06,1030037,0,0,36,06,1204,1,nyoc1204.tif,00058191.tif,ORIGINAL,ALBACORE TUNA,4701,1808,2,3,0,0,0,0,0,218,0,,2012-180806
18,7437,5,1,2012,10,06,1030037,0,0,36,06,1204,1,nyoc1204.tif,00058191.tif,ORIGINAL,YFT,4711,1808,1,1,1,0,0,0,1,219,0,,2012-180806
18,7437,5,1,2012,10,06,1030086,0,0,36,07,1204,2,nyoc1204.tif,00058193.tif,ORIGINAL,LITTLE TUNNY,4681,1808,1,0,0,6,0,0,0,220,0,,2012-180807
18,7437,5,1,2012,10,06,1030133,0,0,36,08,1204,2,nyoc1204.tif,00058195.tif,ORIGINAL,LITTLE TUNNY,4681,1808,1,0,0,2,0,0,0,221,0,,2012-180808
18,7437,5,1,2012,10,06,1030085,0,0,36,09,1204,2,nyoc1204.tif,00058197.tif,ORIGINAL,YFT,4711,1808,1,14,0,10,0,0,0,222,0,,2012-180809
18,7437,5,1,2012,10,06,1030135,0,0,36,10,1204,2,nyoc1204.tif,00058199.tif,ORIGINAL,LITTLE TUNNY,4681,1808,1,0,0,5,0,0,0,223,0,,2012-180810
18,7437,5,1,2012,10,04,1030086,0,0,36,02,2206,2,nyoc2206.tif,00057982.tif,ORIGINAL,LITTLE TUNNY,4681,1809,1,0,0,4,0,0,0,224,0,,2012-180902
18,7437,5,1,2012,10,04,1030086,0,0,36,03,2206,2,nyoc2206.tif,00057984.tif,ORIGINAL,LITTLE TUNNY,4681,1809,1,0,0,24,0,0,0,225,0,,2012-180903
18,7437,5,1,2012,10,04,1030086,0,0,36,04,2206,2,nyoc2206.tif,00057986.tif,ORIGINAL,LITTLE TUNNY,4681,1809,1,0,0,2,0,0,0,226,0,,2012-180904
18,7437,5,1,2012,10,04,1030135,0,0,36,05,2206,2,nyoc2206.tif,00057988.tif,ORIGINAL,LITTLE TUNNY,4681,1809,1,0,0,24,0,0,0,227,0,,2012-180905
18,7437,5,1,2012,10,08,1030037,0,0,36,01,1206,2,nyoc1206.tif,00058206.tif,ORIGINAL,ALBACORE TUNA,4701,1838,1,5,0,0,0,0,0,228,0,,2012-183801
18,7437,5,1,2012,10,08,1030037,0,0,36,01,1206,2,nyoc1206.tif,00058206.tif,ORIGINAL,YFT,4711,1838,2,1,0,0,0,0,0,229,0,,2012-183801
18,7437,5,1,2012,10,08,1030086,0,0,36,04,1206,2,nyoc1206.tif,00058210.tif,ORIGINAL,LITTLE TUNNY,4681,1838,1,0,0,2,0,0,0,230,0,,2012-183804
18,7437,5,1,2012,10,08,1030085,0,0,36,05,1206,2,nyoc1206.tif,00058212.tif,ORIGINAL,LITTLE TUNNY,4681,1838,1,0,0,3,0,0,0,231,0,,2012-183805
18,7437,5,1,2012,10,08,1030135,0,0,36,07,1206,2,nyoc1206.tif,00058215.tif,ORIGINAL,LITTLE TUNNY,4681,1838,1,0,0,6,0,0,0,232,0,,2012-183807
18,7453,3,1,2012,10,06,1030175,0,0,36,01,1103,1,nyoc1103.tif,00058114.tif,ORIGINAL,ALBACORE TUNA,4701,1832,1,2,2,0,0,0,0,233,0,,2012-183201
18,7453,3,1,2012,10,06,1030589,0,0,36,02,1103,2,nyoc1103.tif,00058116.tif,ORIGINAL,BFT SMALL MEDIUM,4676,1832,1,0,0,2,0,0,0,234,0,,2012-183202
18,7453,3,1,2012,10,06,1030589,0,0,36,02,1103,2,nyoc1103.tif,00058116.tif,ORIGINAL,BLUE SHARK,4931,1832,2,0,0,3,0,0,0,235,0,,2012-183202
18,7453,3,1,2012,10,06,1030175,0,0,36,03,1103,2,nyoc1103.tif,00058118.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1832,2,0,0,1,0,0,0,236,0,,2012-183203
18,7453,3,1,2012,10,06,1030175,0,0,36,03,1103,2,nyoc1103.tif,00058118.tif,ORIGINAL,BLUE SHARK,4931,1832,1,0,0,3,0,0,0,237,0,,2012-183203
18,7453,3,1,2012,10,06,1030175,0,0,36,04,1103,1,nyoc1103.tif,00058120.tif,ORIGINAL,ALBACORE TUNA,4701,1832,1,3,3,0,0,0,0,238,0,,2012-183204
18,7453,3,1,2012,10,08,1030175,0,0,36,01,1107,1,nyoc1107.tif,00058125.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1833,1,1,1,0,0,0,0,239,0,,2012-183301
18,7453,3,1,2012,10,07,1030589,0,0,36,01,1205,2,nyoc1205.tif,00058130.tif,ORIGINAL,ALBACORE TUNA,4701,1834,1,6,0,0,0,0,0,240,0,,2012-183401
18,7453,3,1,2012,10,07,1030589,0,0,36,01,1205,2,nyoc1205.tif,00058130.tif,ORIGINAL,YFT,4711,1834,2,2,0,0,0,0,0,241,0,,2012-183401
20,7453,3,1,2012,10,24,1030169,0,0,36,01,2209,2,nyoc2209.tif,00059019.tif,ORIGINAL,ALBACORE TUNA,4701,2042,1,1,1,0,0,0,0,242,0,,2012-204201
20,7453,3,1,2012,10,24,1030169,0,0,36,01,2209,2,nyoc2209.tif,00059019.tif,ORIGINAL,BLUE SHARK,4931,2042,2,0,0,1,0,0,0,243,0,,2012-204201
20,7453,3,1,2012,10,24,1030589,0,0,36,02,2209,2,nyoc2209.tif,00059021.tif,ORIGINAL,YFT,4711,2042,1,3,0,0,0,0,0,244,0,,2012-204202
20,7453,3,1,2012,10,24,1030589,0,1,36,03,2209,1,nyoc2209.tif,00059023.tif,ORIGINAL,DOLPHIN,1050,2042,2,3,0,0,0,0,0,245,0,,2012-204203
20,7453,3,1,2012,10,24,1030589,0,1,36,03,2209,1,nyoc2209.tif,00059023.tif,ORIGINAL,YFT,4711,2042,1,8,1,0,0,0,0,246,0,,2012-204203
20,7453,3,1,2012,10,24,1030589,0,0,36,04,2209,1,nyoc2209.tif,00059025.tif,ORIGINAL,DOLPHIN,1050,2042,2,1,1,0,0,0,0,247,0,,2012-204204
20,7453,3,1,2012,10,24,1030589,0,0,36,04,2209,1,nyoc2209.tif,00059025.tif,ORIGINAL,YFT,4711,2042,1,5,5,0,0,0,0,248,0,,2012-204204
20,7453,3,1,2012,10,24,1030589,0,0,36,05,2209,2,nyoc2209.tif,00059027.tif,ORIGINAL,SWORDFISH,4328,2042,2,0,0,1,0,0,0,249,0,,2012-204205
20,7453,3,1,2012,10,24,1030589,0,0,36,05,2209,2,nyoc2209.tif,00059027.tif,ORIGINAL,YFT,4711,2042,1,4,0,0,0,0,0,250,0,,2012-204205
20,7453,3,1,2012,10,24,1030589,0,0,36,05,2209,2,nyoc2209.tif,00059027.tif,ORIGINAL,BLUE SHARK,4931,2042,3,0,0,3,0,0,0,251,0,,2012-204205
20,7453,3,1,2012,10,24,1030589,0,0,36,06,2209,1,nyoc2209.tif,00059029.tif,ORIGINAL,SWORDFISH,4328,2042,2,0,0,2,0,0,0,252,0,,2012-204206
20,7453,3,1,2012,10,24,1030589,0,0,36,06,2209,1,nyoc2209.tif,00059029.tif,ORIGINAL,YFT,4711,2042,3,5,2,7,0,0,0,253,0,,2012-204206
20,7453,3,1,2012,10,24,1030589,0,0,36,06,2209,1,nyoc2209.tif,00059029.tif,ORIGINAL,WAHOO,4720,2042,1,1,1,0,0,0,0,254,0,,2012-204206
18,6593,11,1,2012,10,05,0099011,0,0,44,01,2104,2,rioc2104.tif,00058223.tif,ORIGINAL,ATLANTIC BONITO,330,1840,1,1,0,0,0,0,0,255,0,,2012-184001
20,7458,14,1,2012,10,24,0090114,0,0,44,01,2231,2,rioc2231.tif,00058952.tif,ORIGINAL,TAUTOG,4380,2045,1,7,0,23,0,0,0,256,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;AL,2012-204501
17,2836,3,1,2012,10,02,8100088,0,0,51,01,2207,1,vaoc2207.tif,00057776.tif,ORIGINAL,ATLANTIC BONITO,330,1769,3,2,0,0,0,0,0,257,0,,2012-176901
17,2836,3,1,2012,10,02,8100088,0,0,51,01,2207,1,vaoc2207.tif,00057776.tif,ORIGINAL,WHITE MARLIN,2161,1769,1,0,0,1,0,0,0,258,0,,2012-176901
17,2836,3,1,2012,10,02,8100088,0,0,51,01,2207,1,vaoc2207.tif,00057776.tif,ORIGINAL,LITTLE TUNNY,4681,1769,2,2,2,0,0,0,0,259,0,,2012-176901
17,2836,3,1,2012,10,04,8100088,0,0,51,01,2103,2,vaoc2103.tif,00057809.tif,ORIGINAL,WHITE MARLIN,2161,1779,1,0,0,2,0,0,0,260,0,,2012-177901
18,2836,3,1,2012,10,06,8100088,0,0,51,02,1204,2,vaoc1204.tif,00058228.tif,ORIGINAL,BARRELFISH,270,1841,2,15,15,0,0,0,0,261,1,RARE OR ILLEGAL SPECIES KEPT;,2012-184102
18,2836,3,1,2012,10,06,8100088,0,0,51,02,1204,2,vaoc1204.tif,00058228.tif,ORIGINAL,BLACK SEA BASS,3350,1841,3,3,3,0,0,0,0,262,0,,2012-184102
18,2836,3,1,2012,10,06,8100088,0,0,51,02,1204,2,vaoc1204.tif,00058228.tif,ORIGINAL,TILEFISH,4470,1841,4,38,38,0,0,0,0,263,0,,2012-184102
18,2836,3,1,2012,10,06,8100088,0,0,51,02,1204,2,vaoc1204.tif,00058228.tif,ORIGINAL,WRECKFISH,5130,1841,1,8,8,0,0,0,0,264,1,RARE OR ILLEGAL SPECIES KEPT;,2012-184102
18,2836,3,1,2012,10,06,8100088,0,0,51,03,1204,1,vaoc1204.tif,00058230.tif,ORIGINAL,KING MACKEREL,1940,1841,2,2,2,0,0,0,0,265,0,,2012-184103
18,2836,3,1,2012,10,06,8100088,0,0,51,03,1204,1,vaoc1204.tif,00058230.tif,ORIGINAL,LITTLE TUNNY,4681,1841,1,2,2,1,0,0,0,266,0,,2012-184103
18,2836,3,1,2012,10,06,8100088,0,0,51,04,1204,2,vaoc1204.tif,00058232.tif,ORIGINAL,WHITE MARLIN,2161,1841,1,0,0,7,0,0,0,267,0,,2012-184104
18,2836,3,1,2012,10,06,8100088,0,0,51,04,1204,2,vaoc1204.tif,00058232.tif,ORIGINAL,BLUE MARLIN,2171,1841,2,0,0,2,0,0,0,268,0,,2012-184104
19,2836,1,1,2012,10,17,8100091,0,0,51,01,2101,1,vaoc2101.tif,00058517.tif,ORIGINAL,WHITE MARLIN,2161,1929,2,1,1,0,0,0,0,269,1,RARE OR ILLEGAL SPECIES KEPT;,2012-192901
19,2836,1,1,2012,10,17,8100091,0,0,51,01,2101,1,vaoc2101.tif,00058517.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1929,3,1,1,0,0,0,0,270,0,,2012-192901
19,2836,1,1,2012,10,17,8100091,0,0,51,01,2101,1,vaoc2101.tif,00058517.tif,ORIGINAL,LITTLE TUNNY,4681,1929,4,0,0,1,0,0,0,271,0,,2012-192901
19,2836,1,1,2012,10,17,8100091,0,0,51,01,2101,1,vaoc2101.tif,00058517.tif,ORIGINAL,WAHOO,4720,1929,1,3,3,0,0,0,0,272,0,,2012-192901
18,6633,3,1,2012,10,05,8100088,0,0,51,01,2204,2,vaoc2204.tif,00058236.tif,ORIGINAL,DOLPHIN,1050,1842,2,6,0,0,0,0,0,273,0,,2012-184201
18,6633,3,1,2012,10,05,8100088,0,0,51,01,2204,2,vaoc2204.tif,00058236.tif,ORIGINAL,WHITE MARLIN,2161,1842,1,0,0,1,0,0,0,274,0,,2012-184201
19,6633,3,1,2012,10,18,8100088,0,0,51,01,2111,1,vaoc2111.tif,00058574.tif,ORIGINAL,DOLPHIN,1050,1942,2,8,8,0,0,0,0,275,0,,2012-194201
19,6633,3,1,2012,10,18,8100088,0,0,51,01,2111,1,vaoc2111.tif,00058574.tif,ORIGINAL,LITTLE TUNNY,4681,1942,3,10,10,0,0,0,0,276,0,,2012-194201
19,6633,3,1,2012,10,18,8100088,0,0,51,01,2111,1,vaoc2111.tif,00058574.tif,ORIGINAL,WAHOO,4720,1942,1,2,2,0,0,0,0,277,0,,2012-194201
19,6633,1,1,2012,10,20,8100091,0,0,51,01,1107,1,vaoc1107.tif,00058706.tif,ORIGINAL,DOLPHIN,1050,1982,2,1,1,0,0,0,0,278,0,,2012-198201
19,6633,1,1,2012,10,20,8100091,0,0,51,01,1107,1,vaoc1107.tif,00058706.tif,ORIGINAL,WAHOO,4720,1982,1,1,1,0,0,0,0,279,0,,2012-198201
19,6633,1,1,2012,10,20,8100091,0,0,51,03,1107,2,vaoc1107.tif,00058709.tif,ORIGINAL,GREATER AMBERJACK,30,1982,4,0,0,1,0,0,0,280,1,CAUGHT OUT OF AREA;,2012-198203
19,6633,1,1,2012,10,20,8100091,0,0,51,03,1107,2,vaoc1107.tif,00058709.tif,ORIGINAL,DOLPHIN,1050,1982,2,2,2,0,0,0,0,281,0,,2012-198203
