tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
35,9996,9996,447,2,9996,6783,2,1,2014,09,06,0051599,1,0,10,03,1102,1,DESE1102.pdf,00079054.tif,ORIGINAL,1050,3589,0,8,3,32,0,,2014-358903
37,9996,9996,448,7,9996,6416,6,1,2014,09,15,0259239,0,1,34,05,2134,1,NJSE2134.pdf,00080048.tif,ORIGINAL,1050,3791,0,1,2,217,0,,2014-379105
38,9996,9996,471,8,9996,6633,3,1,2014,09,19,8100088,0,0,51,03,2115,1,VASE2115.pdf,00080297.tif,ORIGINAL,1050,3858,0,3,3,249,0,,2014-385803
36,9996,9996,487,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,9,3,91,0,,2014-360404
35,9996,9996,489,8,9996,6783,2,1,2014,09,06,0051599,0,0,10,03,1102,1,DESE1102.pdf,00079054.tif,ORIGINAL,1050,3589,0,5,3,29,0,,2014-358903
36,9996,9996,503,2,9996,6783,2,3,2014,09,05,0051599,0,0,10,03,2105,1,DESE2105.pdf,00079164.tif,ORIGINAL,1050,3608,0,2,2,43,0,,2014-360803
39,9996,9996,503,2,9996,7513,5,1,2014,09,29,1030133,0,0,36,01,2103,1,NYSE2103.pdf,00080893.tif,ORIGINAL,1050,3998,0,3,4,231,0,,2014-399801
39,9996,9996,503,2,9996,7520,11,1,2014,09,28,0099012,0,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,8,2,239,0,,2014-399003
39,9996,9996,507,2,9996,7513,5,1,2014,09,29,1030133,0,0,36,01,2103,1,NYSE2103.pdf,00080893.tif,ORIGINAL,1050,3998,0,4,4,232,0,,2014-399801
36,9996,9996,518,2,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,5,3,40,0,,2014-360802
35,9996,9996,528,2,9996,6783,2,1,2014,09,06,0051599,0,0,10,05,1102,1,DESE1102.pdf,00079058.tif,ORIGINAL,1050,3589,0,1,2,33,0,,2014-358905
35,9996,9996,534,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,4,3,69,0,,2014-357103
38,9996,9996,535,8,9996,6633,3,1,2014,09,19,8100088,0,0,51,03,2115,1,VASE2115.pdf,00080297.tif,ORIGINAL,1050,3858,0,2,3,248,0,,2014-385803
36,9996,9996,539,2,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,6,3,41,0,,2014-360802
39,9996,9996,542,2,9996,6555,7,1,2014,09,29,0470938,0,0,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,3,3,52,0,,2014-393802
36,9996,9996,542,2,9996,7508,11,1,2014,09,05,0091672,0,0,34,01,2116,1,NJSE2116.pdf,00079258.tif,ORIGINAL,1050,3624,0,4,2,226,0,,2014-362401
36,9996,9996,544,2,9996,6936,5,1,2014,09,07,0471493,1,0,24,02,1101,1,MDSE1101.pdf,00079434.tif,ORIGINAL,1050,3647,0,1,3,103,0,,2014-364702
35,9996,9996,548,2,9996,6783,2,1,2014,09,06,0051599,0,0,10,03,1102,1,DESE1102.pdf,00079054.tif,ORIGINAL,1050,3589,0,3,3,27,0,,2014-358903
36,9996,9996,549,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,02,1101,1,MDSE1101.pdf,00079434.tif,ORIGINAL,1050,3647,0,2,3,104,0,,2014-364702
38,9996,9996,555,8,9996,6633,3,1,2014,09,19,8100088,0,0,51,03,2115,1,VASE2115.pdf,00080297.tif,ORIGINAL,1050,3858,0,1,3,247,0,,2014-385803
39,9996,9996,561,2,9996,7520,11,1,2014,09,28,0099012,0,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,5,2,236,0,,2014-399003
35,9996,9996,562,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,3,3,68,0,,2014-357103
39,9996,9996,564,2,9996,6936,5,1,2014,09,28,0471493,1,0,24,02,1204,1,MDSE1204.pdf,00080533.tif,ORIGINAL,1050,3921,0,8,3,171,0,,2014-392102
36,9996,9996,569,1,9996,6936,5,1,2014,09,07,0471493,0,0,24,01,1101,1,MDSE1101.pdf,00079432.tif,ORIGINAL,1050,3647,0,5,3,102,0,,2014-364701
39,9996,9996,570,2,9996,7520,11,1,2014,09,28,0099012,1,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,10,2,241,0,,2014-399003
35,9996,9996,576,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,2,3,67,0,,2014-357103
37,9996,9996,576,2,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,6,3,131,0,,2014-370201
37,9996,9996,577,2,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,4,3,129,0,,2014-370201
36,9996,9996,578,1,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,1,3,36,0,,2014-360802
39,9996,9996,583,2,9996,7520,11,1,2014,09,28,0099012,0,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,4,2,235,0,,2014-399003
39,9996,9996,584,8,9996,6447,2,1,2014,09,29,0051599,0,0,10,03,2106,1,DESE2106.pdf,00080594.tif,ORIGINAL,1050,3934,0,1,2,20,0,,2014-393403
36,9996,9996,584,2,9996,7508,11,1,2014,09,05,0091672,0,0,34,01,2116,1,NJSE2116.pdf,00079258.tif,ORIGINAL,1050,3624,0,2,2,224,0,,2014-362401
36,9996,9996,588,1,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,6,3,88,0,,2014-360404
37,9996,9996,588,2,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,5,3,130,0,,2014-370201
35,9996,9996,590,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,1,3,66,0,,2014-357103
36,9996,9996,590,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,01,1101,1,MDSE1101.pdf,00079432.tif,ORIGINAL,1050,3647,0,2,3,99,0,,2014-364701
39,9996,9996,590,2,9996,7527,2,1,2014,09,29,0470022,0,0,24,01,2202,1,MDSE2202.pdf,00080622.tif,ORIGINAL,1050,3939,0,4,2,212,0,,2014-393901
39,9996,9996,590,2,9996,7520,11,1,2014,09,28,0099012,1,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,9,2,240,0,,2014-399003
35,9996,9996,591,2,9996,6783,2,1,2014,09,06,0051599,0,0,10,03,1102,1,DESE1102.pdf,00079054.tif,ORIGINAL,1050,3589,0,2,3,26,0,,2014-358903
36,9996,9996,594,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,05,2205,1,MDSE2205.pdf,00079532.tif,ORIGINAL,1050,3664,0,3,3,124,0,,2014-366405
39,9996,9996,594,1,9996,7527,7,1,2014,09,28,0470938,0,0,24,01,1205,1,MDSE1205.pdf,00080548.tif,ORIGINAL,1050,3922,0,4,3,199,0,,2014-392201
38,9996,9996,595,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,8,3,149,0,,2014-381603
37,9996,9996,596,2,9996,6783,7,1,2014,09,17,0470938,0,0,24,01,2201,1,MDSE2201.pdf,00080013.tif,ORIGINAL,1050,3785,0,3,3,62,0,,2014-378501
36,9996,9996,596,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,01,1101,1,MDSE1101.pdf,00079432.tif,ORIGINAL,1050,3647,0,4,3,101,0,,2014-364701
38,9996,9996,597,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,6,3,147,0,,2014-381603
36,9996,9996,600,1,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,4,3,39,0,,2014-360802
38,9996,9996,601,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,5,3,146,0,,2014-381603
36,9996,9996,602,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,02,1101,1,MDSE1101.pdf,00079434.tif,ORIGINAL,1050,3647,0,3,3,105,0,,2014-364702
36,9996,9996,605,2,9996,7508,11,1,2014,09,05,0091672,0,0,34,01,2116,1,NJSE2116.pdf,00079258.tif,ORIGINAL,1050,3624,0,3,2,225,0,,2014-362401
37,9996,9996,606,1,9996,6783,7,1,2014,09,17,0470938,0,0,24,01,2201,1,MDSE2201.pdf,00080013.tif,ORIGINAL,1050,3785,0,1,3,60,0,,2014-378501
39,9996,9996,606,2,9996,6936,5,1,2014,09,29,0471493,0,0,24,06,2213,1,MDSE2213.pdf,00080768.tif,ORIGINAL,1050,3973,0,2,2,195,0,,2014-397306
37,9996,9996,607,2,9996,6936,5,1,2014,09,15,0471493,0,0,24,03,2103,1,MDSE2103.pdf,00079754.tif,ORIGINAL,1050,3720,0,2,3,140,0,,2014-372003
36,9996,9996,608,1,9996,6936,5,1,2014,09,11,0471493,0,0,24,05,2205,1,MDSE2205.pdf,00079532.tif,ORIGINAL,1050,3664,0,4,3,125,0,,2014-366405
36,9996,9996,611,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,8,3,90,0,,2014-360404
36,9996,9996,611,1,9996,6936,5,1,2014,09,07,0471493,0,0,24,02,1101,1,MDSE1101.pdf,00079434.tif,ORIGINAL,1050,3647,0,5,3,107,0,,2014-364702
36,9996,9996,612,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,10,2102,1,MDSE2102.pdf,00079138.tif,ORIGINAL,1050,3604,0,2,3,94,0,,2014-360410
36,9996,9996,612,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,05,2205,1,MDSE2205.pdf,00079532.tif,ORIGINAL,1050,3664,0,2,3,123,0,,2014-366405
39,9996,9996,613,8,9996,6447,2,1,2014,09,29,0051599,0,0,10,01,2106,1,DESE2106.pdf,00080590.tif,ORIGINAL,1050,3934,0,1,2,15,0,,2014-393401
35,9996,9996,613,2,9996,6783,2,1,2014,09,06,0051599,0,1,10,02,1102,1,DESE1102.pdf,00079052.tif,ORIGINAL,1050,3589,0,1,2,25,0,,2014-358902
39,9996,9996,613,2,9996,6778,7,1,2014,09,29,0010024,1,0,51,01,2210,1,VASE2210.pdf,00080888.tif,ORIGINAL,1050,3997,0,2,3,264,0,,2014-399701
39,9996,9996,616,2,9996,6936,5,1,2014,09,28,0471493,0,0,24,04,1204,1,MDSE1204.pdf,00080536.tif,ORIGINAL,1050,3921,0,3,2,176,0,,2014-392104
37,9996,9996,618,2,9996,6936,5,1,2014,09,15,0471493,0,0,24,03,2103,1,MDSE2103.pdf,00079754.tif,ORIGINAL,1050,3720,0,3,3,141,0,,2014-372003
39,9996,9996,618,2,9996,6936,5,1,2014,09,29,0471493,0,0,24,05,2213,1,MDSE2213.pdf,00080766.tif,ORIGINAL,1050,3973,0,2,3,192,0,,2014-397305
37,9996,9996,619,1,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,2,3,127,0,,2014-370201
36,9996,9996,622,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,02,2205,1,MDSE2205.pdf,00079526.tif,ORIGINAL,1050,3664,0,8,3,116,0,,2014-366402
37,9996,9996,622,1,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,3,3,128,0,,2014-370201
37,9996,9996,622,2,9996,6936,5,1,2014,09,15,0471493,0,0,24,02,2103,1,MDSE2103.pdf,00079752.tif,ORIGINAL,1050,3720,0,1,3,136,0,,2014-372002
38,9996,9996,622,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,4,3,145,0,,2014-381603
39,9996,9996,625,2,9996,6936,5,1,2014,09,29,0471493,0,0,24,04,2213,1,MDSE2213.pdf,00080764.tif,ORIGINAL,1050,3973,0,4,3,190,0,,2014-397304
36,9996,9996,628,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,01,1101,1,MDSE1101.pdf,00079432.tif,ORIGINAL,1050,3647,0,1,3,98,0,,2014-364701
39,9996,9996,628,1,9996,7527,7,1,2014,09,28,0470938,0,0,24,01,1205,1,MDSE1205.pdf,00080548.tif,ORIGINAL,1050,3922,0,3,3,198,0,,2014-392201
37,9996,9996,631,2,9996,6783,7,1,2014,09,17,0470938,0,0,24,01,2201,1,MDSE2201.pdf,00080013.tif,ORIGINAL,1050,3785,0,2,3,61,0,,2014-378501
39,9996,9996,631,1,9996,7527,7,1,2014,09,28,0470938,0,0,24,02,1205,1,MDSE1205.pdf,00080550.tif,ORIGINAL,1050,3922,0,5,3,205,0,,2014-392202
36,9996,9996,633,2,9996,6936,5,1,2014,09,07,0471493,0,0,24,02,1101,1,MDSE1101.pdf,00079434.tif,ORIGINAL,1050,3647,0,4,3,106,0,,2014-364702
39,9996,9996,636,8,9996,6447,2,1,2014,09,29,0051599,0,0,10,03,2106,1,DESE2106.pdf,00080594.tif,ORIGINAL,1050,3934,0,2,2,21,0,,2014-393403
35,9996,9996,636,2,9996,6783,2,1,2014,09,06,0051599,0,0,10,03,1102,1,DESE1102.pdf,00079054.tif,ORIGINAL,1050,3589,0,6,3,30,0,,2014-358903
39,9996,9996,636,2,9996,6936,5,1,2014,09,29,0471493,0,0,24,04,2213,1,MDSE2213.pdf,00080764.tif,ORIGINAL,1050,3973,0,1,3,187,0,,2014-397304
35,9996,9996,637,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,01,2203,1,MDSE2203.pdf,00078988.tif,ORIGINAL,1050,3571,0,3,3,65,0,,2014-357101
35,9996,9996,639,1,9996,6783,2,1,2014,09,06,0051599,0,0,10,05,1102,1,DESE1102.pdf,00079058.tif,ORIGINAL,1050,3589,0,2,2,34,0,,2014-358905
36,9996,9996,639,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,03,2102,1,MDSE2102.pdf,00079124.tif,ORIGINAL,1050,3604,0,2,3,82,0,,2014-360403
38,9996,9996,640,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,3,3,144,0,,2014-381603
39,9996,9996,642,2,9996,6936,5,1,2014,09,29,0471493,0,0,24,05,2213,1,MDSE2213.pdf,00080766.tif,ORIGINAL,1050,3973,0,3,3,193,0,,2014-397305
39,9996,9996,642,2,9996,7520,11,1,2014,09,28,0099012,0,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,6,2,237,0,,2014-399003
36,9996,9996,643,2,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,2,3,37,0,,2014-360802
36,9996,9996,644,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,5,3,87,0,,2014-360404
37,9996,9996,644,1,9996,6936,5,1,2014,09,12,0471493,0,0,24,01,2206,1,MDSE2206.pdf,00079681.tif,ORIGINAL,1050,3702,0,1,3,126,0,,2014-370201
38,9996,9996,644,2,9996,6633,3,1,2014,09,19,8100088,0,0,51,02,2115,1,VASE2115.pdf,00080295.tif,ORIGINAL,1050,3858,0,1,3,245,0,,2014-385802
36,9996,9996,645,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,10,2102,1,MDSE2102.pdf,00079138.tif,ORIGINAL,1050,3604,0,4,3,96,0,,2014-360410
37,9996,9996,645,2,9996,6936,5,1,2014,09,12,0471493,0,0,24,02,2206,1,MDSE2206.pdf,00079683.tif,ORIGINAL,1050,3702,0,1,3,132,0,,2014-370202
36,9996,9996,645,1,9996,7508,11,1,2014,09,05,0091672,0,0,34,01,2116,1,NJSE2116.pdf,00079258.tif,ORIGINAL,1050,3624,0,1,2,223,0,,2014-362401
36,9996,9996,651,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,10,2102,1,MDSE2102.pdf,00079138.tif,ORIGINAL,1050,3604,0,3,3,95,0,,2014-360410
36,9996,9996,651,1,9996,7421,1,1,2014,09,05,8100091,0,0,51,03,2202,1,VASE2202.pdf,00079415.tif,ORIGINAL,1050,3644,0,2,2,276,0,,2014-364403
36,9996,9996,653,2,9996,6783,2,3,2014,09,05,0051599,0,0,10,03,2105,1,DESE2105.pdf,00079164.tif,ORIGINAL,1050,3608,0,1,2,42,0,,2014-360803
39,9996,9996,653,2,9996,7527,2,1,2014,09,29,0470022,0,0,24,01,2202,1,MDSE2202.pdf,00080622.tif,ORIGINAL,1050,3939,0,5,2,213,0,,2014-393901
36,9996,9996,653,2,9996,7508,11,1,2014,09,05,0091131,0,0,34,05,2116,1,NJSE2116.pdf,00079265.tif,ORIGINAL,1050,3624,0,1,2,227,0,,2014-362405
38,9996,9996,654,1,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,9,3,150,0,,2014-381603
39,9996,9996,654,2,9996,7520,11,1,2014,09,28,0099012,0,1,44,03,1211,1,RISE1211.pdf,00080858.tif,ORIGINAL,1050,3990,0,7,2,238,0,,2014-399003
39,9996,9996,655,2,9996,6936,5,1,2014,09,28,0471493,0,0,24,02,1204,1,MDSE1204.pdf,00080533.tif,ORIGINAL,1050,3921,0,5,3,168,0,,2014-392102
38,9996,9996,656,2,9996,6936,5,1,2014,09,19,0471493,0,0,24,03,2104,1,MDSE2104.pdf,00080138.tif,ORIGINAL,1050,3816,0,7,3,148,0,,2014-381603
35,9996,9996,661,2,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,8,3,73,0,,2014-357103
39,9996,9996,664,1,9996,6555,7,1,2014,09,29,0470938,0,0,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,1,3,50,0,,2014-393802
35,9996,9996,667,1,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,7,3,72,0,,2014-357103
37,9996,9996,667,2,9996,6936,5,1,2014,09,12,0471493,0,0,24,02,2206,1,MDSE2206.pdf,00079683.tif,ORIGINAL,1050,3702,0,2,3,133,0,,2014-370202
39,9996,9996,670,1,9996,6555,7,1,2014,09,29,0470938,0,0,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,2,3,51,0,,2014-393802
36,9996,9996,670,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,3,3,85,0,,2014-360404
36,9996,9996,671,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,04,2205,1,MDSE2205.pdf,00079530.tif,ORIGINAL,1050,3664,0,2,3,120,0,,2014-366404
36,9996,9996,672,1,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,2,3,84,0,,2014-360404
39,9996,9996,673,2,9996,6936,5,1,2014,09,28,0471493,0,0,24,02,1204,1,MDSE1204.pdf,00080533.tif,ORIGINAL,1050,3921,0,7,3,170,0,,2014-392102
39,9996,9996,674,1,9996,7513,5,1,2014,09,29,1030133,0,0,36,01,2103,1,NYSE2103.pdf,00080893.tif,ORIGINAL,1050,3998,0,5,4,233,0,,2014-399801
38,9996,9996,676,2,9996,6633,3,1,2014,09,19,8100088,0,0,51,02,2115,1,VASE2115.pdf,00080295.tif,ORIGINAL,1050,3858,0,2,3,246,0,,2014-385802
36,9996,9996,678,1,9996,6783,2,1,2014,09,05,0051599,0,0,10,02,2105,1,DESE2105.pdf,00079162.tif,ORIGINAL,1050,3608,0,3,3,38,0,,2014-360802
36,9996,9996,679,2,9996,6936,5,1,2014,09,05,0471493,0,0,24,04,2102,1,MDSE2102.pdf,00079126.tif,ORIGINAL,1050,3604,0,10,3,92,0,,2014-360404
36,9996,9996,679,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,02,2205,1,MDSE2205.pdf,00079526.tif,ORIGINAL,1050,3664,0,9,3,117,0,,2014-366402
39,9996,9996,681,1,9996,6555,7,1,2014,09,29,0470938,0,1,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,5,3,54,0,,2014-393802
39,9996,9996,681,1,9996,6936,5,1,2014,09,29,0471493,0,0,24,04,2213,1,MDSE2213.pdf,00080764.tif,ORIGINAL,1050,3973,0,2,3,188,0,,2014-397304
39,9996,9996,683,1,9996,6555,7,1,2014,09,29,0470938,0,0,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,4,3,53,0,,2014-393802
39,9996,9996,687,2,9996,6936,5,1,2014,09,28,0471493,0,0,24,02,1204,1,MDSE1204.pdf,00080533.tif,ORIGINAL,1050,3921,0,6,3,169,0,,2014-392102
35,9996,9996,688,1,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,5,3,70,0,,2014-357103
36,9996,9996,689,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,04,2205,1,MDSE2205.pdf,00079530.tif,ORIGINAL,1050,3664,0,3,3,121,0,,2014-366404
35,9996,9996,690,1,9996,6936,5,1,2014,09,03,0471493,0,0,24,03,2203,1,MDSE2203.pdf,00078992.tif,ORIGINAL,1050,3571,0,9,3,74,0,,2014-357103
36,9996,9996,691,2,9996,6936,5,1,2014,09,11,0471493,0,0,24,02,2205,1,MDSE2205.pdf,00079526.tif,ORIGINAL,1050,3664,0,7,3,115,0,,2014-366402
39,9996,9996,692,2,9996,7527,2,1,2014,09,29,0470022,0,0,24,01,2202,1,MDSE2202.pdf,00080622.tif,ORIGINAL,1050,3939,0,1,2,209,0,,2014-393901
40,9996,9996,692,2,9996,6416,6,1,2014,09,29,0251050,0,0,34,05,2235,1,NJSE2235.pdf,00080976.tif,ORIGINAL,1050,4009,0,1,3,218,0,,2014-400905
39,9996,9996,694,2,9996,6936,5,1,2014,09,28,0471493,0,0,24,04,1204,1,MDSE1204.pdf,00080536.tif,ORIGINAL,1050,3921,0,1,2,174,0,,2014-392104
39,9996,9996,695,1,9996,6555,7,1,2014,09,29,0470938,0,0,24,02,2111,1,MDSE2111.pdf,00080612.tif,ORIGINAL,1050,3938,0,6,3,55,0,,2014-393802
39,9996,9996,695,2,9996,7415,1,1,2014,09,28,8100091,1,0,51,02,1218,1,VASE1218.pdf,00080729.tif,ORIGINAL,1050,3967,0,4,3,271,0,,2014-396702
