tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
036702,6,10,DE,6,02,6,6,POOR MANS CANYON,6936,24,1715,1109,1493,5,1,2,2,3,1,1700,4711,9996,2,2,7,8,0,1,1,1,0,0,0,0,6,3752,7406,64,2586,80,1,2,1,MDJL1109.pdf,00134563.tif,2019,0,0,0,ORIGINAL,07,04,21734,0367,0471493,047,6,429,0,,Y,2,2019-036702
036703,6,24,MD,6,03,6,6,BALTIMORE CANYON,6936,24,1750,1109,1493,5,1,1,2,2,1,1730,4711,1050,2,12,7,6,0,1,1,1,0,0,0,0,3,3814,7350,65,600,72,1,2,1,MDJL1109.pdf,00134565.tif,2019,0,0,0,ORIGINAL,07,04,21734,0367,0471493,047,6,430,0,,Y,1,2019-036703
036704,6,24,MD,6,04,6,6,BALTIMORE CANYON,6936,24,1815,1109,1493,5,1,2,2,3,1,1740,7777,9996,2,2,10,8,0,1,1,1,0,0,0,0,4,3806,7349,58,3000,77,1,2,1,MDJL1109.pdf,00134567.tif,2019,0,0,0,ORIGINAL,07,04,21734,0367,0471493,047,6,432,0,,Y,2,2019-036704
036705,6,24,MD,6,05,6,6,HAMBONE,6936,24,1825,1109,1493,5,1,1,2,2,1,1745,4711,9996,2,2,10,9,0,1,1,1,0,0,0,0,3,3811,7424,35,168,74,1,2,1,MDJL1109.pdf,00134569.tif,2019,0,0,0,ORIGINAL,07,04,21734,0367,0471493,047,6,427,0,,Y,2,2019-036705
036706,6,24,MD,6,06,6,6,WASHINGTON CANYON,6936,24,1845,1109,1493,5,1,2,2,3,1,1825,7777,9996,2,2,9,8,0,1,0,1,0,0,0,0,6,3727,7427,60,600,80,1,1,1,MDJL1109.pdf,00134571.tif,2019,0,0,0,ORIGINAL,07,04,21734,0367,0471493,047,6,431,0,,Y,1,2019-036706
036901,6,37,NC,6,01,6,6,WASHINGTON CANYON,6936,24,1645,2106,1493,5,1,2,1,3,1,1630,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,66,600,72,1,1,1,MDJL2106.pdf,00134577.tif,2019,0,0,0,ORIGINAL,07,02,21732,0369,0471493,047,6,514,0,,Y,1,2019-036901
036902,6,24,MD,6,02,6,6,NORFOLK CANYON,6936,24,1715,2106,1493,5,1,2,1,3,1,1700,4711,9996,2,2,11,8,0,1,1,1,0,0,0,0,6,3705,7435,75,600,76,1,2,1,MDJL2106.pdf,00134579.tif,2019,0,0,0,ORIGINAL,07,02,21732,0369,0471493,047,6,513,0,,Y,1,2019-036902
036903,6,12,FL,6,03,6,6,NORFOLK CANYON,6936,24,1740,2106,1493,5,1,2,2,3,6,1730,2161,9996,2,1,8,8,0,1,1,1,0,0,0,0,4,3705,7435,75,600,74,1,2,1,MDJL2106.pdf,00134581.tif,2019,0,1,0,ORIGINAL,07,02,21732,0369,0471493,047,6,516,0,,N,1,2019-036903
036904,6,24,MD,6,04,6,6,NORFOLK CANYON,6936,24,1810,2106,1493,5,1,2,1,3,1,1800,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,4,3705,7435,70,600,74,1,2,1,MDJL2106.pdf,00134583.tif,2019,0,0,0,ORIGINAL,07,02,21732,0369,0471493,047,6,515,0,,Y,1,2019-036904
036905,6,24,MD,6,05,6,6,NORFOLK CANYON,6936,24,1820,2106,1493,5,1,2,1,3,1,1800,4711,9996,2,2,17,8,0,1,1,1,0,0,0,0,6,3705,7435,70,600,73,1,1,1,MDJL2106.pdf,00134585.tif,2019,0,0,0,ORIGINAL,07,02,21732,0369,0471493,047,6,512,1,Q19;,Y,2,2019-036905
037001,6,24,MD,6,01,6,6,ROCK PILE,6447,24,1719,2201,0853,3,1,2,1,3,1,1650,4711,2161,2,2,10,10,0,1,1,1,0,0,0,0,6,3739,7422,56,325,76,1,2,1,MDJL2201.pdf,00134589.tif,2019,1,0,0,ORIGINAL,07,01,21731,0370,0470853,047,6,533,0,,Y,2,2019-037001
037002,6,24,MD,6,02,6,6,WILMINGTON CANYON,6447,24,1745,2201,0853,3,1,1,2,2,1,1730,4691,4677,2,2,16,7,0,1,1,1,0,0,0,0,4,3824,7327,75,6000,76,1,1,1,MDJL2201.pdf,00134591.tif,2019,0,0,0,ORIGINAL,07,01,21731,0370,0470853,047,6,536,1,Q19;,Y,2,2019-037002
037003,6,24,MD,6,03,6,6,WASHINGTON CANYON,6447,24,1759,2201,0853,3,1,2,1,3,1,1730,4711,9996,2,2,10,7,0,1,1,1,0,0,0,0,6,3727,7427,64,720,76,2,2,1,MDJL2201.pdf,00134593.tif,2019,0,0,0,ORIGINAL,07,01,21731,0370,0470853,047,6,534,0,,Y,2,2019-037003
037004,6,24,MD,6,04,6,6,WASUINGTON,6447,24,1820,2201,0853,3,1,2,1,3,1,1730,4711,9996,2,2,13,7,0,1,1,1,0,0,0,0,6,3727,7427,65,1200,75,2,2,1,MDJL2201.pdf,00134595.tif,2019,0,0,0,ORIGINAL,07,01,21731,0370,0470853,047,6,535,1,Q19;,Y,2,2019-037004
037101,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7633,33,1850,2105,0020,3,1,1,2,3,1,1820,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4255,7010,27,180,63,1,2,1,NHJL2105.pdf,00134599.tif,2019,1,0,0,ORIGINAL,07,01,21731,0371,0150020,015,1,692,0,,Y,2,2019-037101
037102,6,33,NH,6,02,6,6,OLD SCANTUM BASIN,7633,33,2006,2105,0020,3,1,1,2,3,1,1945,4671,9996,2,2,3,8,1,1,0,0,1,0,1,0,2,4255,7025,12,200,65,1,2,1,NHJL2105.pdf,00134601.tif,2019,0,0,0,ORIGINAL,07,01,21731,0371,0150020,015,1,693,0,,N,1,2019-037102
037201,6,33,NH,6,01,6,6,SCANTUM,7737,33,1635,2106,0099,2,1,1,2,1,1,1600,4671,4679,2,2,2,6,1,0,0,0,0,0,1,0,3,4250,7025,30,260,98,1,2,1,NHJL2106.pdf,00134605.tif,2019,0,0,0,ORIGINAL,07,03,21733,0372,0150099,015,1,694,0,,Y,2,2019-037201
037202,6,33,NH,6,02,6,6,N JEFFREYS,7737,33,1705,2106,0099,2,1,1,2,2,6,1630,4676,9996,2,1,2,3,1,0,0,0,0,0,1,0,1,4255,7010,30,240,98,1,2,1,NHJL2106.pdf,00134607.tif,2019,0,0,0,ORIGINAL,07,03,21733,0372,0150099,015,1,695,0,,N,2,2019-037202
037203,6,33,NH,6,03,6,6,STELLWAGEN BANK,7737,33,1730,2106,0099,2,1,1,2,1,1,1715,4679,4671,2,1,4,72,1,0,0,0,0,0,1,0,3,4216,7017,18,100,58,1,1,1,NHJL2106.pdf,00134609.tif,2019,0,1,0,REVISED,07,03,21733,0372,0150099,015,1,696,1,Q20;Q27;,Y,1,2019-037203
037301,6,33,NH,6,01,6,6,COMPASS ROSE,7633,33,1740,2205,0003,1,3,1,2,1,1,1640,4671,9996,2,2,3,6,1,0,0,0,0,0,1,0,1,4250,7038,8,180,63,1,2,1,NHJL2205.pdf,00134614.tif,2019,0,1,0,ORIGINAL,07,03,21733,0373,0150003,015,1,713,0,,Y,2,2019-037301
037302,6,33,NH,6,02,6,6,OLD SCANTUM BASIN,7633,33,1730,2205,0003,1,3,1,2,3,1,1700,4671,9996,2,1,2,10,1,1,0,0,1,0,1,0,2,4255,7025,17,250,98,1,2,1,NHJL2205.pdf,00134616.tif,2019,0,0,0,ORIGINAL,07,03,21733,0373,0150003,015,1,711,0,,Y,2,2019-037302
037303,6,33,NH,6,03,6,6,HALFWAY HUMP,7633,33,1750,2205,0003,1,3,1,2,1,1,1735,4671,9996,2,2,2,8,1,1,0,0,0,1,1,0,2,4247,7033,10,190,70,1,2,1,NHJL2205.pdf,00134618.tif,2019,1,0,0,ORIGINAL,07,03,21733,0373,0150003,015,1,712,0,,Y,2,2019-037303
037304,6,33,NH,6,04,6,6,JEFFREYS LEDGE,7633,33,1752,2205,0088,1,1,1,2,3,7,1650,4671,9996,2,12,2,8,1,0,0,0,0,0,1,0,2,4255,7010,30,200,98,1,2,1,NHJL2205.pdf,00134620.tif,2019,0,1,1,ORIGINAL,07,03,21733,0373,0150088,015,1,710,0,,Y,2,2019-037304
037401,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7786,33,1807,2206,0020,3,1,1,2,2,1,1800,4671,9996,2,1,4,14,0,1,0,0,0,0,1,0,2,4310,7010,28,250,67,1,2,1,NHJL2206.pdf,00134624.tif,2019,0,0,0,ORIGINAL,07,03,21733,0374,0150020,015,1,715,0,,Y,2,2019-037401
037402,6,33,NH,6,02,6,6,OLD SCANTUM BASIN,7786,33,1910,2206,0020,3,1,1,2,1,2,1900,4671,9996,2,2,2,6,1,0,0,0,0,0,1,0,2,4255,7025,14,200,98,1,2,1,NHJL2206.pdf,00134626.tif,2019,0,0,0,ORIGINAL,07,03,21733,0374,0150020,015,1,714,0,,Y,2,2019-037402
037601,6,34,NJ,6,01,6,JIGGING,ATLANTIC PRINCESS,7781,34,1605,2101,0192,7,1,1,2,2,1,1530,4678,4677,2,1,4,6,0,0,1,0,0,0,0,1,4,3935,7301,60,190,74,1,1,1,NJJL2101.pdf,00134633.tif,2019,0,1,0,ORIGINAL,07,03,21733,0376,0290192,029,5,793,0,,Y,1,2019-037601
037602,6,34,NJ,6,02,6,6,SOUTH TOMS,7781,34,1845,2101,1782,7,1,2,1,3,7,1830,4711,1050,2,1,10,8,0,1,1,1,0,0,0,0,5,9999,9999,77,600,74,2,1,1,NJJL2101.pdf,00134635.tif,2019,0,1,0,ORIGINAL,07,03,21733,0376,0291782,029,5,792,0,,Y,1,2019-037602
037701,6,34,NJ,6,01,6,6,MASSEYS CANYON,7508,34,1628,2102,1044,11,1,1,2,2,1,1600,4677,4711,2,1,8,5,0,1,1,1,0,1,0,0,2,3825,7420,47,180,73,1,2,1,NJJL2102.pdf,00134640.tif,2019,0,0,0,ORIGINAL,07,03,21733,0377,0091044,009,5,794,0,,Y,2,2019-037701
037702,6,34,NJ,6,02,6,6,19 FATHOM LUMP,7508,34,1746,2102,0386,11,1,1,2,2,1,1746,4656,9996,2,2,7,7,0,1,1,1,0,0,0,0,3,3830,7420,45,120,82,1,2,1,NJJL2102.pdf,00134642.tif,2019,0,0,0,ORIGINAL,07,03,21733,0377,0090386,009,5,795,0,,Y,2,2019-037702
037901,6,34,NJ,6,01,6,6,MASSEYS CANYON,7785,34,1525,2207,0900,3,1,2,1,3,1,1500,4677,1050,2,2,10,7,0,1,1,1,0,0,0,0,6,3825,7420,28,165,75,1,1,1,NJJL2207.pdf,00134650.tif,2019,0,0,0,ORIGINAL,07,02,21732,0379,0090900,009,5,826,0,,Y,1,2019-037901
037902,6,34,NJ,6,02,6,6,20 FATHOM LINE,7785,34,1705,2207,0900,3,1,2,1,3,1,1630,4677,9996,2,2,12,9,0,1,1,1,0,0,0,0,6,3845,7420,35,120,74,1,2,1,NJJL2207.pdf,00134652.tif,2019,1,1,0,ORIGINAL,07,02,21732,0379,0090900,009,5,825,0,,Y,1,2019-037902
038201,6,36,NY,6,01,6,JIGGING,COIMBRA WRECK,7727,36,1340,2102,0326,6,1,1,2,2,1,1230,4677,9996,2,2,1,7,0,0,1,0,0,0,0,1,1,4024,7222,42,200,70,1,2,1,NYJL2102.pdf,00134662.tif,2019,0,0,0,ORIGINAL,07,03,21733,0382,1030326,103,4,888,0,,Y,1,2019-038201
038202,6,36,NY,6,02,6,6,COIMBRA WRECK,7727,36,1750,2102,0338,6,1,1,2,2,1,1645,4677,9996,2,2,11,12,0,0,1,1,0,0,0,0,2,4024,7222,45,200,70,1,2,1,NYJL2102.pdf,00134664.tif,2019,0,1,0,ORIGINAL,07,03,21733,0382,1030338,103,4,887,0,,Y,1,2019-038202
038301,6,36,NY,6,01,6,6,CARTWRIGHT,7684,36,1507,2108,0133,5,1,2,1,3,1,1425,3591,9996,2,1,4,5,0,1,0,0,1,0,0,0,2,4100,7148,14,140,67,1,2,1,NYJL2108.pdf,00134669.tif,2019,0,0,0,ORIGINAL,07,03,21733,0383,1030133,103,4,900,0,,Y,2,2019-038301
038302,6,09,CT,6,02,6,6,RANGER WRECK,7684,36,1640,2108,0037,5,1,1,2,2,1,1630,3591,9996,2,1,4,5,0,1,0,0,1,0,0,0,6,4035,7147,30,197,75,1,2,1,NYJL2108.pdf,00134671.tif,2019,0,1,0,ORIGINAL,07,03,21733,0383,1030037,103,4,901,0,,Y,2,2019-038302
038303,6,36,NY,6,03,6,6,BUTTERFISH HOLE,7684,36,1703,2108,0037,5,1,2,2,3,1,1645,3591,9996,2,1,3,6,0,1,0,0,1,0,0,0,3,4050,7135,35,205,69,1,2,1,NYJL2108.pdf,00134673.tif,2019,0,0,0,ORIGINAL,07,03,21733,0383,1030037,103,4,902,0,,Y,2,2019-038303
038401,6,09,CT,6,01,6,6,BUTTERFISH HOLE,7684,36,1604,2205,0133,5,1,1,2,2,6,1540,3591,9996,2,1,3,6,0,1,0,0,1,0,0,0,4,4050,7135,17,180,66,1,2,1,NYJL2205.pdf,00134678.tif,2019,1,1,0,ORIGINAL,07,01,21731,0384,1030133,103,4,943,0,,Y,2,2019-038401
038402,6,36,NY,6,02,6,6,CARTWRIGHT,7684,36,1655,2205,0133,5,1,2,1,3,1,1630,3591,9996,2,1,2,5,0,1,0,0,1,0,0,0,4,4100,7148,10,120,62,1,2,1,NYJL2205.pdf,00134680.tif,2019,0,0,0,ORIGINAL,07,01,21731,0384,1030133,103,4,942,0,,Y,2,2019-038402
038501,6,36,NY,6,01,6,6,BUTTERFISH HOLE,7466,36,1609,2206,0133,5,1,2,1,3,7,1500,3591,9996,2,1,4,9,0,1,0,0,1,0,0,0,5,4050,7135,20,200,65,1,1,1,NYJL2206.pdf,00134685.tif,2019,0,1,0,ORIGINAL,07,02,21732,0385,1030133,103,4,944,0,,Y,2,2019-038501
038701,6,44,RI,6,01,6,6,THE GULL,7792,44,1545,2105,4047,11,1,2,1,3,1,1500,4931,3551,2,1,3,4,0,1,0,0,1,0,0,0,6,4100,7120,22,175,98,1,2,1,RIJL2105.pdf,00134692.tif,2019,0,1,0,ORIGINAL,07,01,21731,0387,0094047,009,3,971,0,,Y,2,2019-038701
038702,6,44,RI,6,02,6,6,COXES LEDGE,7792,44,1540,2105,4047,11,1,2,1,3,1,1530,3551,9996,2,1,3,7,0,1,0,0,0,1,0,0,6,4105,7110,30,180,66,2,2,1,RIJL2105.pdf,00134694.tif,2019,0,1,0,ORIGINAL,07,01,21731,0387,0094047,009,3,972,0,,Y,2,2019-038702
038901,6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1825,2104,0002,1,1,2,1,3,1,1800,4656,1050,2,2,12,6,0,1,1,1,0,0,0,0,7,3705,7435,65,420,75,1,1,1,VAJL2104.pdf,00134701.tif,2019,1,0,0,ORIGINAL,07,01,21731,0389,8100002,810,7,1042,0,,Y,1,2019-038901
039101,6,51,VA,6,01,6,6,NORFOLK CANYON,7696,51,1743,2106,0002,1,1,2,1,3,1,1736,4656,1050,2,2,8,7,0,1,0,1,0,0,0,0,4,3705,7435,70,2800,77,1,2,1,VAJL2106.pdf,00134709.tif,2019,1,0,0,ORIGINAL,07,03,21733,0391,8100002,810,7,1044,0,,Y,2,2019-039101
039102,6,51,VA,6,02,6,6,NORFOLK CANYON,7696,51,1620,2106,0002,1,1,1,2,2,1,1610,4711,1050,2,2,6,10,0,1,0,1,0,0,0,0,6,3705,7435,65,600,75,1,2,1,VAJL2106.pdf,00134711.tif,2019,0,0,0,ORIGINAL,07,03,21733,0391,8100002,810,7,1045,0,,Y,2,2019-039102
039103,6,51,VA,6,03,6,6,NORFOLK CANYON,7696,51,1911,2106,0002,1,1,2,1,2,1,1902,4656,9996,2,2,7,8,0,1,0,1,0,0,0,0,6,3705,7435,63,282,80,1,2,1,VAJL2106.pdf,00134713.tif,2019,0,0,0,ORIGINAL,07,03,21733,0391,8100002,810,7,1043,0,,Y,1,2019-039103
039301,6,10,DE,6,01,6,6,MASSEYS CANYON,7681,10,1555,2105,1599,2,1,2,1,3,1,1540,4670,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3825,7420,30,150,76,1,2,1,DEJL2105.pdf,00134717.tif,2019,1,0,0,ORIGINAL,07,03,21733,0393,0051599,005,6,362,0,,Y,2,2019-039301
039302,6,10,DE,6,02,6,6,HOT DOG,7681,10,1620,2105,1599,2,1,1,2,2,1,1615,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,4,3806,7417,44,150,75,1,2,1,DEJL2105.pdf,00134719.tif,2019,0,0,0,ORIGINAL,07,03,21733,0393,0051599,005,6,365,0,,Y,1,2019-039302
039303,6,10,DE,6,03,6,6,B BUOY,7681,10,1645,2105,1599,2,1,1,2,2,2,1630,3591,9996,2,1,4,7,1,0,0,0,1,0,0,0,3,3838,7452,7,70,70,1,2,1,DEJL2105.pdf,00134721.tif,2019,0,1,0,ORIGINAL,07,03,21733,0393,0051599,005,6,364,0,,Y,1,2019-039303
039304,6,10,DE,6,04,6,6,WILMINGTON CANYON,7681,10,1710,2105,1599,2,1,1,2,2,2,1650,4656,9996,2,2,6,7,0,1,1,1,0,0,0,0,3,3824,7327,60,600,72,1,2,1,DEJL2105.pdf,00134723.tif,2019,0,0,0,ORIGINAL,07,03,21733,0393,0051599,005,6,363,0,,Y,2,2019-039304
039501,6,24,MD,6,01,6,6,FINGERS,7681,24,1715,1204,0004,1,1,2,1,3,1,1655,4656,9996,2,2,6,8,0,1,0,1,0,0,0,0,4,3805,7440,32,150,80,1,2,1,MDJL1204.pdf,00134729.tif,2019,0,0,0,ORIGINAL,07,04,21734,0395,0470004,047,6,495,0,,Y,2,2019-039501
039601,6,25,MA,6,01,6,6,THE CURL,7786,33,1705,1108,0088,1,1,1,2,1,1,1645,4671,9996,2,2,2,6,0,1,0,0,0,0,1,0,3,4252,7014,25,180,65,1,2,1,NHJL1108.pdf,00134734.tif,2019,0,1,0,ORIGINAL,07,04,21734,0396,0150088,015,1,683,0,,Y,2,2019-039601
039602,6,33,NH,6,02,6,6,MIDDLE JEFFERIES,7786,33,1745,1108,1970,1,1,1,2,1,1,1730,4671,9996,2,2,1,5,1,0,0,0,0,0,1,0,2,4255,7010,27,240,64,1,2,1,NHJL1108.pdf,00134736.tif,2019,0,1,0,REVISED,07,04,21734,0396,0151970,015,1,682,0,,Y,1,2019-039602
039701,6,36,NY,6,01,6,6,COIMBRA WRECK,7466,36,1800,1204,0133,5,1,2,1,3,6,1700,4678,9996,2,2,8,10,0,1,1,1,0,0,0,0,2,4024,7222,40,200,98,1,1,2,NYJL1204.pdf,00134741.tif,2019,0,1,0,ORIGINAL,07,04,21734,0397,1030133,103,4,865,0,,N,2,2019-039701
039801,6,09,CT,6,01,6,6,JENNYS HORN,7466,36,1655,2207,0085,4,1,1,2,2,1,1530,3551,3531,2,1,3,3,0,1,0,0,1,0,0,0,2,4049,7133,20,2200,98,1,2,1,NYJL2207.pdf,00134745.tif,2019,0,0,0,ORIGINAL,07,03,21733,0398,1030085,103,4,947,0,,Y,1,2019-039801
039802,6,09,CT,6,02,6,6,CARTWRIGHT,7466,36,1750,2207,0085,4,1,1,2,2,6,1700,3591,9996,2,2,5,6,0,1,0,0,1,1,0,0,6,4100,7148,10,120,66,1,2,2,NYJL2207.pdf,00134747.tif,2019,1,1,0,ORIGINAL,07,03,21733,0398,1030085,103,4,948,0,,N,2,2019-039802
039803,6,36,NY,6,03,6,6,BLOCK CANYON,7466,36,1858,2207,0137,4,1,1,2,3,1,1630,4691,4677,2,2,8,26,0,1,1,1,1,1,0,0,4,3950,7114,78,3000,72,1,2,1,NYJL2207.pdf,00134748.tif,2019,0,0,0,ORIGINAL,07,03,21733,0398,1030137,103,4,946,0,,N,2,2019-039803
039804,6,36,NY,6,04,6,6,COIMBRA WRECK,7466,36,1955,2207,0085,4,1,1,2,2,1,1930,3591,4656,2,2,8,11,0,1,1,1,1,0,0,0,4,4024,7222,15,210,67,1,2,1,NYJL2207.pdf,00134750.tif,2019,0,0,0,ORIGINAL,07,03,21733,0398,1030085,103,4,945,0,,Y,2,2019-039804
040401,6,24,MD,6,01,6,6,MASSEYS CANYON,6447,24,1612,1101,0853,3,1,2,1,3,1,1600,4711,4677,2,2,9,8,0,1,1,1,0,0,0,0,2,3825,7420,46,180,75,1,2,1,MDJL1101.pdf,00134766.tif,2019,0,0,0,ORIGINAL,07,04,21734,0404,0470853,047,6,395,0,,Y,2,2019-040401
040402,6,24,MD,6,02,6,6,WASHINGTON CANYON,6447,24,1625,1101,0853,3,1,1,2,2,1,1615,4656,1050,2,2,7,7,0,1,1,1,0,0,0,0,3,3727,7427,60,200,77,1,2,1,MDJL1101.pdf,00134768.tif,2019,0,0,0,ORIGINAL,07,04,21734,0404,0470853,047,6,398,0,,Y,2,2019-040402
040403,6,10,DE,6,03,6,6,14 FATHOM LUMP,6447,24,1650,1101,0853,3,1,2,1,3,1,1630,4677,4678,2,2,7,10,0,1,1,1,0,0,0,0,6,3830,7420,35,120,75,1,2,1,MDJL1101.pdf,00134770.tif,2019,0,1,0,ORIGINAL,07,04,21734,0404,0470853,047,6,396,0,,Y,2,2019-040403
040404,6,24,MD,6,04,6,6,MASSEYS CANYON,6447,24,1723,1101,0853,3,1,1,2,2,1,1700,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,5,3825,7420,37,130,75,1,2,1,MDJL1101.pdf,00134772.tif,2019,0,0,0,ORIGINAL,07,04,21734,0404,0470853,047,6,397,0,,Y,2,2019-040404
040701,6,09,CT,6,01,6,6,BUTTERFISH HOLE,7796,09,1715,2210,0651,4,2,1,2,2,2,1700,3531,3551,2,1,3,5,0,1,0,0,1,1,0,0,2,4050,7135,22,180,65,1,2,1,CTJL2210.pdf,00134784.tif,2019,0,0,0,ORIGINAL,07,03,21733,0407,0110651,011,3,333,0,,Y,2,2019-040701
040702,6,09,CT,6,02,6,6,THE HORNS,7796,09,1830,2210,0656,4,1,1,2,2,2,1740,3551,3531,2,1,3,8,1,0,0,0,1,0,0,0,3,9998,9998,25,215,70,2,2,1,CTJL2210.pdf,00134786.tif,2019,1,0,0,ORIGINAL,07,03,21733,0407,0110656,011,3,332,0,,Y,2,2019-040702
040901,6,09,CT,6,01,6,6,BUTTERFISH HOLE,6773,09,1625,2216,3879,3,1,1,2,3,2,1600,4676,9996,2,2,8,7,0,1,1,1,0,0,0,0,3,4050,7135,40,200,70,1,1,1,CTJL2216.pdf,00134794.tif,2019,0,0,0,ORIGINAL,07,05,21735,0409,0113879,011,3,336,0,,N,2,2019-040901
040902,6,09,CT,6,02,6,6,THE CLAW,6773,09,1645,2216,0630,3,1,1,2,2,2,1545,3551,4677,2,12,8,19,1,1,1,1,1,0,0,0,4,4105,7050,40,195,68,1,2,1,CTJL2216.pdf,00134796.tif,2019,0,0,0,ORIGINAL,07,05,21735,0409,0110630,011,3,337,0,,Y,2,2019-040902
