stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
10,02,1104,30,0,,6447,2,1,3,2018,06,02,002702,0051599,0,0,2,DEJN1104.pdf,00120105.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,2,0,2,0,0,0,2,2018-002702
10,03,1104,31,0,,6447,2,1,5,2018,06,02,002703,0051599,0,0,2,DEJN1104.pdf,00120107.tif,ORIGINAL,BFT SMALL MEDIUM,4676,0027,2,1,0,0,0,0,0,2,2018-002703
10,03,1104,32,0,,6447,2,1,5,2018,06,02,002703,0051599,0,0,2,DEJN1104.pdf,00120107.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,2,0,0,0,0,0,2,2018-002703
10,04,1104,33,0,,6447,2,1,8,2018,06,02,002704,0051599,0,0,2,DEJN1104.pdf,00120109.tif,ORIGINAL,BFT SCHOOL,4677,0027,2,2,0,6,0,0,0,2,2018-002704
10,04,1104,34,0,,6447,2,1,8,2018,06,02,002704,0051599,0,0,2,DEJN1104.pdf,00120109.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0027,1,1,0,0,0,0,0,2,2018-002704
10,05,1104,35,0,,6447,2,1,3,2018,06,02,002705,0051599,0,0,2,DEJN1104.pdf,00120111.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,1,0,0,0,0,0,2,2018-002705
10,07,1104,36,0,,6447,2,1,2,2018,06,02,002707,0051599,0,0,2,DEJN1104.pdf,00120114.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,1,0,0,0,0,0,3,2018-002707
10,08,1104,37,0,,6447,2,1,6,2018,06,02,002708,0051599,0,0,2,DEJN1104.pdf,00120116.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,2,0,0,0,0,0,2,2018-002708
10,09,1104,38,0,,6447,2,1,5,2018,06,02,002709,0051599,0,0,2,DEJN1104.pdf,00120118.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,1,0,1,0,0,0,2,2018-002709
10,10,1104,39,0,,6447,2,1,7,2018,06,02,002710,0051599,0,0,2,DEJN1104.pdf,00120120.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,3,0,0,0,0,0,3,2018-002710
10,11,1104,40,0,,6447,2,1,4,2018,06,02,002711,0051599,0,0,2,DEJN1104.pdf,00120122.tif,ORIGINAL,BFT SCHOOL,4677,0027,1,3,0,3,0,0,0,3,2018-002711
10,11,1104,41,0,,6447,2,1,4,2018,06,02,002711,0051599,0,0,2,DEJN1104.pdf,00120122.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0027,2,1,0,0,0,0,0,3,2018-002711
10,01,1106,42,0,,6447,2,1,3,2018,06,10,005401,0051599,0,0,2,DEJN1106.pdf,00120254.tif,ORIGINAL,DOLPHIN,1050,0054,2,1,0,0,0,0,0,2,2018-005401
10,01,1106,43,0,,6447,2,1,3,2018,06,10,005401,0051599,0,0,2,DEJN1106.pdf,00120254.tif,ORIGINAL,LITTLE TUNNY,4681,0054,3,0,0,4,0,0,0,2,2018-005401
10,01,1106,44,0,,6447,2,1,3,2018,06,10,005401,0051599,0,0,2,DEJN1106.pdf,00120254.tif,ORIGINAL,YFT,4711,0054,1,6,0,0,0,0,0,2,2018-005401
10,02,1106,45,0,,6447,2,1,3,2018,06,10,005402,0051599,0,0,2,DEJN1106.pdf,00120256.tif,ORIGINAL,BFT SCHOOL,4677,0054,1,3,3,3,0,0,0,3,2018-005402
10,01,1201,46,0,,6447,2,1,6,2018,06,16,014201,0051599,0,0,2,DEJN1201.pdf,00120744.tif,ORIGINAL,SKIPJACK TUNA,4661,0142,3,0,0,5,0,0,0,2,2018-014201
10,01,1201,47,0,,6447,2,1,6,2018,06,16,014201,0051599,0,0,2,DEJN1201.pdf,00120744.tif,ORIGINAL,BIGEYE TUNA,4691,0142,1,1,0,0,0,0,0,2,2018-014201
10,01,1201,48,0,,6447,2,1,6,2018,06,16,014201,0051599,0,0,2,DEJN1201.pdf,00120744.tif,ORIGINAL,YFT,4711,0142,2,11,0,0,0,0,0,2,2018-014201
10,02,1201,49,0,,6447,2,1,4,2018,06,16,014202,0051599,0,0,2,DEJN1201.pdf,00120746.tif,ORIGINAL,LITTLE TUNNY,4681,0142,2,1,1,1,0,0,0,2,2018-014202
10,02,1201,50,0,,6447,2,1,4,2018,06,16,014202,0051599,0,0,2,DEJN1201.pdf,00120746.tif,ORIGINAL,YFT,4711,0142,1,1,1,0,0,0,0,2,2018-014202
10,03,1201,51,0,,6447,2,1,2,2018,06,16,014203,0051599,0,0,2,DEJN1201.pdf,00120748.tif,ORIGINAL,YFT,4711,0142,1,4,0,1,0,0,0,2,2018-014203
10,04,1201,52,0,,6447,2,1,5,2018,06,16,014204,0051599,0,0,2,DEJN1201.pdf,00120750.tif,ORIGINAL,ATLANTIC BONITO,330,0142,3,0,0,1,0,0,0,2,2018-014204
10,04,1201,53,0,,6447,2,1,5,2018,06,16,014204,0051599,0,0,2,DEJN1201.pdf,00120750.tif,ORIGINAL,DOLPHIN,1050,0142,2,1,0,0,0,0,0,2,2018-014204
10,04,1201,54,0,,6447,2,1,5,2018,06,16,014204,0051599,0,0,2,DEJN1201.pdf,00120750.tif,ORIGINAL,YFT,4711,0142,1,11,0,0,0,0,0,2,2018-014204
10,05,1201,55,0,,6447,2,1,6,2018,06,16,014205,0051599,0,0,2,DEJN1201.pdf,00120752.tif,ORIGINAL,ATLANTIC BONITO,330,0142,1,1,0,0,0,0,0,3,2018-014205
10,06,1201,56,0,,6447,2,1,2,2018,06,16,014206,0051599,0,0,2,DEJN1201.pdf,00120754.tif,ORIGINAL,LITTLE TUNNY,4681,0142,2,0,0,3,0,0,0,2,2018-014206
10,06,1201,57,0,,6447,2,1,2,2018,06,16,014206,0051599,0,0,2,DEJN1201.pdf,00120754.tif,ORIGINAL,YFT,4711,0142,1,2,0,0,0,0,0,2,2018-014206
10,08,1201,58,0,,6447,2,1,10,2018,06,16,014208,0051599,0,0,2,DEJN1201.pdf,00120757.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0142,2,0,0,1,0,0,0,3,2018-014208
10,08,1201,59,0,,6447,2,1,10,2018,06,16,014208,0051599,0,0,2,DEJN1201.pdf,00120757.tif,ORIGINAL,YFT,4711,0142,1,2,0,6,0,0,0,3,2018-014208
10,09,1201,60,0,,6447,2,1,6,2018,06,16,014209,0051599,0,0,2,DEJN1201.pdf,00120759.tif,ORIGINAL,LITTLE TUNNY,4681,0142,2,1,0,0,0,0,0,2,2018-014209
10,09,1201,61,0,,6447,2,1,6,2018,06,16,014209,0051599,0,0,2,DEJN1201.pdf,00120759.tif,ORIGINAL,YFT,4711,0142,1,1,0,0,0,0,0,2,2018-014209
10,10,1201,62,0,,6447,2,1,5,2018,06,16,014210,0051599,0,0,2,DEJN1201.pdf,00120761.tif,ORIGINAL,SKIPJACK TUNA,4661,0142,2,0,0,5,0,0,0,2,2018-014210
10,10,1201,63,0,,6447,2,1,5,2018,06,16,014210,0051599,0,0,2,DEJN1201.pdf,00120761.tif,ORIGINAL,YFT,4711,0142,1,2,0,0,0,0,0,2,2018-014210
10,12,1201,64,0,,6447,2,1,6,2018,06,16,014212,0051599,0,0,2,DEJN1201.pdf,00120764.tif,ORIGINAL,SKIPJACK TUNA,4661,0142,3,0,0,6,0,0,0,3,2018-014212
10,12,1201,65,0,,6447,2,1,6,2018,06,16,014212,0051599,0,0,2,DEJN1201.pdf,00120764.tif,ORIGINAL,BIGEYE TUNA,4691,0142,2,1,0,0,0,0,0,3,2018-014212
10,12,1201,66,0,,6447,2,1,6,2018,06,16,014212,0051599,0,0,2,DEJN1201.pdf,00120764.tif,ORIGINAL,YFT,4711,0142,1,3,0,2,0,0,0,3,2018-014212
10,13,1201,67,0,,6447,2,1,6,2018,06,16,014213,0051599,0,0,2,DEJN1201.pdf,00120766.tif,ORIGINAL,BFT SCHOOL,4677,0142,2,1,0,0,0,0,0,2,2018-014213
10,13,1201,68,0,,6447,2,1,6,2018,06,16,014213,0051599,0,0,2,DEJN1201.pdf,00120766.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0142,3,1,0,0,0,0,0,2,2018-014213
10,13,1201,69,0,,6447,2,1,6,2018,06,16,014213,0051599,0,0,2,DEJN1201.pdf,00120766.tif,ORIGINAL,YFT,4711,0142,1,5,0,0,0,0,0,2,2018-014213
10,14,1201,70,0,,6447,2,1,9,2018,06,16,014214,0051599,0,0,2,DEJN1201.pdf,00120768.tif,ORIGINAL,BIGEYE TUNA,4691,0142,1,3,0,0,0,0,0,3,2018-014214
10,14,1201,71,0,,6447,2,1,9,2018,06,16,014214,0051599,0,0,2,DEJN1201.pdf,00120768.tif,ORIGINAL,YFT,4711,0142,2,2,0,0,0,0,0,3,2018-014214
10,01,2101,72,0,,6447,2,1,3,2018,06,08,005501,0051599,0,0,2,DEJN2101.pdf,00120260.tif,ORIGINAL,BFT SCHOOL,4677,0055,1,2,0,0,0,0,0,2,2018-005501
10,02,2101,73,0,,6447,2,1,6,2018,06,08,005502,0051599,0,0,2,DEJN2101.pdf,00120262.tif,ORIGINAL,BFT SCHOOL,4677,0055,1,1,0,0,0,0,0,2,2018-005502
10,02,2101,74,0,,6447,2,1,6,2018,06,08,005502,0051599,0,0,2,DEJN2101.pdf,00120262.tif,ORIGINAL,YFT,4711,0055,2,1,0,0,0,0,0,2,2018-005502
10,04,2101,75,0,,6447,2,1,2,2018,06,08,005504,0051599,0,0,2,DEJN2101.pdf,00120265.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0055,1,1,0,0,0,0,0,2,2018-005504
10,04,2101,76,0,,6447,2,1,2,2018,06,08,005504,0051599,0,0,2,DEJN2101.pdf,00120265.tif,ORIGINAL,LITTLE TUNNY,4681,0055,3,0,0,1,0,0,0,2,2018-005504
10,04,2101,77,0,,6447,2,1,2,2018,06,08,005504,0051599,0,0,2,DEJN2101.pdf,00120265.tif,ORIGINAL,YFT,4711,0055,2,4,0,0,0,0,0,2,2018-005504
10,05,2101,78,0,,6447,2,1,3,2018,06,08,005505,0051599,0,0,2,DEJN2101.pdf,00120267.tif,ORIGINAL,LITTLE TUNNY,4681,0055,2,0,0,8,0,0,0,2,2018-005505
10,05,2101,79,0,,6447,2,1,3,2018,06,08,005505,0051599,0,0,2,DEJN2101.pdf,00120267.tif,ORIGINAL,YFT,4711,0055,1,6,0,4,0,0,0,2,2018-005505
10,05,2101,80,0,,6447,2,1,3,2018,06,08,005505,0051599,0,0,2,DEJN2101.pdf,00120267.tif,ORIGINAL,BLUE SHARK,4931,0055,3,0,0,1,0,0,0,2,2018-005505
10,06,2101,81,0,,6447,2,1,6,2018,06,08,005506,0051599,0,0,2,DEJN2101.pdf,00120269.tif,ORIGINAL,BFT YOUNG SCHOOL,4673,0055,3,0,0,1,0,0,0,2,2018-005506
10,06,2101,82,0,,6447,2,1,6,2018,06,08,005506,0051599,0,0,2,DEJN2101.pdf,00120269.tif,ORIGINAL,BFT SCHOOL,4677,0055,2,2,0,2,0,0,0,2,2018-005506
10,06,2101,83,0,,6447,2,1,6,2018,06,08,005506,0051599,0,0,2,DEJN2101.pdf,00120269.tif,ORIGINAL,LITTLE TUNNY,4681,0055,4,0,0,10,0,0,0,2,2018-005506
10,06,2101,84,0,,6447,2,1,6,2018,06,08,005506,0051599,0,0,2,DEJN2101.pdf,00120269.tif,ORIGINAL,YFT,4711,0055,1,1,0,0,0,0,0,2,2018-005506
10,07,2101,85,0,,6447,2,1,5,2018,06,08,005507,0051599,0,0,2,DEJN2101.pdf,00120271.tif,ORIGINAL,SKIPJACK TUNA,4661,0055,3,0,0,3,0,0,0,2,2018-005507
10,07,2101,86,0,,6447,2,1,5,2018,06,08,005507,0051599,0,0,2,DEJN2101.pdf,00120271.tif,ORIGINAL,BFT SCHOOL,4677,0055,2,1,0,0,0,0,0,2,2018-005507
10,07,2101,87,0,,6447,2,1,5,2018,06,08,005507,0051599,0,0,2,DEJN2101.pdf,00120271.tif,ORIGINAL,YFT,4711,0055,1,8,0,0,0,0,0,2,2018-005507
10,08,2101,88,0,,6447,2,1,4,2018,06,08,005508,0051599,0,0,2,DEJN2101.pdf,00120273.tif,ORIGINAL,DOLPHIN,1050,0055,3,1,0,0,0,0,0,2,2018-005508
10,08,2101,89,0,,6447,2,1,4,2018,06,08,005508,0051599,0,0,2,DEJN2101.pdf,00120273.tif,ORIGINAL,BFT SCHOOL,4677,0055,2,2,0,2,0,0,0,2,2018-005508
10,08,2101,90,0,,6447,2,1,4,2018,06,08,005508,0051599,0,0,2,DEJN2101.pdf,00120273.tif,ORIGINAL,LITTLE TUNNY,4681,0055,4,2,0,0,0,0,0,2,2018-005508
10,08,2101,91,0,,6447,2,1,4,2018,06,08,005508,0051599,0,0,2,DEJN2101.pdf,00120273.tif,ORIGINAL,YFT,4711,0055,1,1,0,0,0,0,0,2,2018-005508
10,09,2101,92,0,,6447,2,1,6,2018,06,08,005509,0051599,0,0,2,DEJN2101.pdf,00120275.tif,ORIGINAL,LITTLE TUNNY,4681,0055,2,1,0,1,0,0,0,3,2018-005509
10,09,2101,93,0,,6447,2,1,6,2018,06,08,005509,0051599,0,0,2,DEJN2101.pdf,00120275.tif,ORIGINAL,YFT,4711,0055,1,3,0,0,0,0,0,3,2018-005509
10,01,2103,94,0,,6783,2,1,3,2018,06,07,004701,0051599,0,0,2,DEJN2103.pdf,00120209.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0047,1,0,0,6,0,0,0,3,2018-004701
10,01,2103,95,0,,6783,2,1,3,2018,06,07,004701,0051599,0,0,2,DEJN2103.pdf,00120209.tif,ORIGINAL,SANDBAR SHARK,4821,0047,3,0,0,2,0,0,0,3,2018-004701
10,01,2103,96,0,,6783,2,1,3,2018,06,07,004701,0051599,0,0,2,DEJN2103.pdf,00120209.tif,ORIGINAL,DUSKY SHARK,4841,0047,2,0,0,1,0,0,0,3,2018-004701
10,01,2103,97,0,,6783,2,1,3,2018,06,07,004701,0051599,0,0,2,DEJN2103.pdf,00120209.tif,ORIGINAL,BLUE SHARK,4931,0047,4,0,0,3,0,0,0,3,2018-004701
10,02,2103,98,0,,6783,2,1,3,2018,06,07,004702,0051599,0,0,1,DEJN2103.pdf,00120211.tif,ORIGINAL,BFT SCHOOL,4677,0047,1,2,2,3,0,0,0,2,2018-004702
10,03,2103,99,0,,6783,2,1,5,2018,06,07,004703,0051599,0,0,2,DEJN2103.pdf,00120213.tif,ORIGINAL,BFT SCHOOL,4677,0047,1,2,2,10,0,0,0,2,2018-004703
10,04,2103,100,0,,6783,2,1,4,2018,06,07,004704,0051599,0,0,2,DEJN2103.pdf,00120215.tif,ORIGINAL,SKIPJACK TUNA,4661,0047,2,0,0,12,0,0,0,2,2018-004704
10,04,2103,101,0,,6783,2,1,4,2018,06,07,004704,0051599,0,0,2,DEJN2103.pdf,00120215.tif,ORIGINAL,BFT SCHOOL,4677,0047,1,2,2,3,0,0,0,2,2018-004704
10,01,2201,102,0,,6447,2,1,5,2018,06,18,017401,0051599,0,0,2,DEJN2201.pdf,00121058.tif,ORIGINAL,SKIPJACK TUNA,4661,0174,2,0,0,3,0,0,0,3,2018-017401
10,01,2201,103,0,,6447,2,1,5,2018,06,18,017401,0051599,0,0,2,DEJN2201.pdf,00121058.tif,ORIGINAL,YFT,4711,0174,1,2,0,0,0,0,0,3,2018-017401
10,02,2201,104,0,,6447,2,1,6,2018,06,18,017402,0051599,0,0,2,DEJN2201.pdf,00121060.tif,ORIGINAL,YFT,4711,0174,1,3,0,0,0,0,0,3,2018-017402
10,01,2202,105,0,,6447,2,1,6,2018,06,25,021301,0051599,0,0,2,DEJN2202.pdf,00121275.tif,ORIGINAL,DOLPHIN,1050,0213,2,1,0,0,0,0,0,3,2018-021301
10,01,2202,106,0,,6447,2,1,6,2018,06,25,021301,0051599,0,0,2,DEJN2202.pdf,00121275.tif,ORIGINAL,YFT,4711,0213,1,8,0,0,0,0,0,3,2018-021301
10,02,2202,107,0,,6447,2,1,6,2018,06,25,021302,0051599,0,0,2,DEJN2202.pdf,00121277.tif,ORIGINAL,WHITE MARLIN,2161,0213,3,0,0,1,0,0,0,2,2018-021302
10,02,2202,108,0,,6447,2,1,6,2018,06,25,021302,0051599,0,1,2,DEJN2202.pdf,00121277.tif,ORIGINAL,BFT SCHOOL,4677,0213,2,2,2,0,0,0,0,2,2018-021302
10,02,2202,109,0,,6447,2,1,6,2018,06,25,021302,0051599,0,0,2,DEJN2202.pdf,00121277.tif,ORIGINAL,YFT,4711,0213,1,12,12,0,0,0,0,2,2018-021302
10,03,2202,110,0,,6447,2,1,3,2018,06,25,021303,0051599,0,0,2,DEJN2202.pdf,00121279.tif,ORIGINAL,YFT,4711,0213,1,2,0,0,0,0,0,2,2018-021303
10,01,2206,111,0,,6447,2,1,6,2018,06,15,013901,0051599,0,0,2,DEJN2206.pdf,00120702.tif,ORIGINAL,SKIPJACK TUNA,4661,0139,2,3,0,15,0,0,0,2,2018-013901
10,01,2206,112,0,,6447,2,1,6,2018,06,15,013901,0051599,0,0,2,DEJN2206.pdf,00120702.tif,ORIGINAL,YFT,4711,0139,1,13,0,0,0,0,0,2,2018-013901
10,02,2206,113,0,,6447,2,1,3,2018,06,15,013902,0051599,0,0,2,DEJN2206.pdf,00120704.tif,ORIGINAL,SKIPJACK TUNA,4661,0139,2,1,0,10,0,0,0,2,2018-013902
10,02,2206,114,0,,6447,2,1,3,2018,06,15,013902,0051599,0,0,2,DEJN2206.pdf,00120704.tif,ORIGINAL,YFT,4711,0139,1,5,0,0,0,0,0,2,2018-013902
10,03,2206,115,0,,6447,2,1,3,2018,06,15,013903,0051599,0,0,1,DEJN2206.pdf,00120706.tif,ORIGINAL,YFT,4711,0139,1,8,8,1,0,0,0,2,2018-013903
10,04,2206,116,0,,6447,2,1,6,2018,06,15,013904,0051599,0,0,2,DEJN2206.pdf,00120708.tif,ORIGINAL,BFT SCHOOL,4677,0139,1,1,0,0,0,0,0,3,2018-013904
10,04,2206,117,0,,6447,2,1,6,2018,06,15,013904,0051599,0,0,2,DEJN2206.pdf,00120708.tif,ORIGINAL,YFT,4711,0139,2,2,0,2,0,0,0,3,2018-013904
10,05,2206,118,0,,6447,2,1,3,2018,06,15,013905,0051599,0,0,2,DEJN2206.pdf,00120710.tif,ORIGINAL,SKIPJACK TUNA,4661,0139,2,0,0,1,0,0,0,2,2018-013905
10,05,2206,119,0,,6447,2,1,3,2018,06,15,013905,0051599,0,0,2,DEJN2206.pdf,00120710.tif,ORIGINAL,YFT,4711,0139,1,5,0,0,0,0,0,2,2018-013905
10,06,2206,120,0,,6447,2,1,6,2018,06,15,013906,0051599,0,0,2,DEJN2206.pdf,00120712.tif,ORIGINAL,SKIPJACK TUNA,4661,0139,2,0,0,3,0,0,0,3,2018-013906
10,06,2206,121,0,,6447,2,1,6,2018,06,15,013906,0051599,0,0,2,DEJN2206.pdf,00120712.tif,ORIGINAL,YFT,4711,0139,1,5,0,0,0,0,0,3,2018-013906
10,07,2206,122,0,,6447,2,1,6,2018,06,15,013907,0051599,0,0,2,DEJN2206.pdf,00120714.tif,ORIGINAL,SKIPJACK TUNA,4661,0139,2,0,0,1,0,0,0,2,2018-013907
10,07,2206,123,0,,6447,2,1,6,2018,06,15,013907,0051599,0,0,2,DEJN2206.pdf,00120714.tif,ORIGINAL,YFT,4711,0139,1,10,0,3,0,0,0,2,2018-013907
24,01,1102,124,0,,6936,5,1,3,2018,06,16,015301,0471493,0,0,1,MDJN1102.pdf,00120803.tif,ORIGINAL,YFT,4711,0153,1,7,7,2,0,0,0,2,2018-015301
24,01,1102,125,0,,6936,5,1,3,2018,06,16,015301,0471493,0,0,1,MDJN1102.pdf,00120803.tif,ORIGINAL,BLUE SHARK,4931,0153,2,0,0,1,0,0,0,2,2018-015301
24,02,1102,126,0,,6936,5,1,5,2018,06,16,015302,0471493,0,0,1,MDJN1102.pdf,00120805.tif,ORIGINAL,YFT,4711,0153,1,6,6,0,0,0,0,3,2018-015302
24,03,1102,127,0,,6936,5,1,4,2018,06,16,015303,0471493,0,0,2,MDJN1102.pdf,00120807.tif,ORIGINAL,YFT,4711,0153,1,1,1,0,0,0,0,2,2018-015303
24,04,1102,128,0,,6936,5,1,4,2018,06,16,015304,0471493,0,0,1,MDJN1102.pdf,00120809.tif,ORIGINAL,WHITE MARLIN,2161,0153,3,0,0,1,0,0,0,2,2018-015304
24,04,1102,129,0,,6936,5,1,4,2018,06,16,015304,0471493,0,0,1,MDJN1102.pdf,00120809.tif,ORIGINAL,SKIPJACK TUNA,4661,0153,2,0,0,1,0,0,0,2,2018-015304
24,04,1102,130,0,,6936,5,1,4,2018,06,16,015304,0471493,0,0,1,MDJN1102.pdf,00120809.tif,ORIGINAL,YFT,4711,0153,1,1,1,0,0,0,0,2,2018-015304
24,05,1102,131,0,,6936,5,1,6,2018,06,16,015305,0471493,0,0,2,MDJN1102.pdf,00120811.tif,ORIGINAL,YFT,4711,0153,1,2,2,0,0,0,0,2,2018-015305
24,06,1102,132,0,,6936,5,1,4,2018,06,16,015306,0471493,0,0,1,MDJN1102.pdf,00120813.tif,ORIGINAL,ATLANTIC BONITO,330,0153,2,0,0,2,0,0,0,2,2018-015306
