stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
10,01,1103,15,0,,7681,2,1,4,2019,06,23,020401,0051599,0,0,2,DEJN1103.pdf,00133404.tif,ORIGINAL,DOLPHIN,1050,0204,2,2,0,0,0,0,0,2,2019-020401
10,01,1103,16,0,,7681,2,1,4,2019,06,23,020401,0051599,0,0,2,DEJN1103.pdf,00133404.tif,ORIGINAL,YFT,4711,0204,1,6,0,3,0,0,0,2,2019-020401
10,02,1103,17,0,,7681,2,1,4,2019,06,23,020402,0051599,0,0,2,DEJN1103.pdf,00133406.tif,ORIGINAL,DOLPHIN,1050,0204,1,2,0,0,0,0,0,2,2019-020402
10,03,1103,18,0,,7681,2,1,3,2019,06,23,020403,0051599,0,0,2,DEJN1103.pdf,00133408.tif,ORIGINAL,DOLPHIN,1050,0204,1,2,0,0,0,0,0,2,2019-020403
10,04,1103,19,0,,7681,2,1,3,2019,06,23,020404,0051599,1,0,2,DEJN1103.pdf,00133410.tif,ORIGINAL,YFT,4711,0204,1,5,0,0,0,0,0,2,2019-020404
10,05,1103,20,0,,7681,2,1,4,2019,06,23,020405,0051599,0,0,2,DEJN1103.pdf,00133412.tif,ORIGINAL,DOLPHIN,1050,0204,2,2,0,0,0,0,0,2,2019-020405
10,05,1103,21,0,,7681,2,1,4,2019,06,23,020405,0051599,0,0,2,DEJN1103.pdf,00133412.tif,ORIGINAL,YFT,4711,0204,1,2,0,0,0,0,0,2,2019-020405
10,06,1103,22,0,,7681,2,1,6,2019,06,23,020406,0051599,0,0,2,DEJN1103.pdf,00133414.tif,ORIGINAL,YFT,4711,0204,1,3,0,0,0,0,0,3,2019-020406
10,07,1103,23,0,,7681,2,1,3,2019,06,23,020407,0051599,0,0,2,DEJN1103.pdf,00133416.tif,ORIGINAL,YFT,4711,0204,1,2,0,0,0,0,0,2,2019-020407
10,08,1103,24,0,,7681,2,1,4,2019,06,23,020408,0051599,0,0,2,DEJN1103.pdf,00133418.tif,ORIGINAL,DOLPHIN,1050,0204,2,1,0,0,0,0,0,2,2019-020408
10,08,1103,25,0,,7681,2,1,4,2019,06,23,020408,0051599,0,0,2,DEJN1103.pdf,00133418.tif,ORIGINAL,YFT,4711,0204,1,1,0,0,0,0,0,2,2019-020408
10,09,1103,26,0,,7681,2,1,4,2019,06,23,020409,0051599,0,0,2,DEJN1103.pdf,00133420.tif,ORIGINAL,YFT,4711,0204,1,2,0,1,0,0,0,2,2019-020409
10,01,1202,27,0,,6783,1,1,6,2019,06,15,011701,0050013,0,0,2,DEJN1202.pdf,00132852.tif,ORIGINAL,DOLPHIN,1050,0117,2,1,0,0,0,0,0,3,2019-011701
10,01,1202,28,0,,6783,1,1,6,2019,06,15,011701,0050013,0,0,2,DEJN1202.pdf,00132852.tif,ORIGINAL,YFT,4711,0117,1,6,0,0,0,0,0,3,2019-011701
10,02,1202,29,0,,6783,1,1,3,2019,06,15,011702,0050013,0,1,1,DEJN1202.pdf,00132854.tif,ORIGINAL,YFT,4711,0117,1,5,5,0,0,0,0,2,2019-011702
10,01,2101,30,0,,6783,2,1,2,2019,06,07,005701,0051599,0,1,2,DEJN2101.pdf,00132561.tif,ORIGINAL,SANDBAR SHARK,4821,0057,1,0,0,1,0,0,0,2,2019-005701
10,02,2101,31,0,,6783,2,1,4,2019,06,07,005702,0051599,0,0,1,DEJN2101.pdf,00132563.tif,ORIGINAL,DOLPHIN,1050,0057,1,3,3,0,0,0,0,3,2019-005702
10,03,2101,32,0,,6783,2,1,6,2019,06,07,005703,0051599,0,0,2,DEJN2101.pdf,00132565.tif,ORIGINAL,ATLANTIC BONITO,330,0057,1,0,0,15,0,0,0,2,2019-005703
10,04,2101,33,0,,6783,2,1,4,2019,06,07,005704,0051599,0,1,1,DEJN2101.pdf,00132567.tif,ORIGINAL,DOLPHIN,1050,0057,1,2,2,0,0,0,0,2,2019-005704
10,04,2101,34,0,,6783,2,1,4,2019,06,07,005704,0051599,0,1,1,DEJN2101.pdf,00132567.tif,ORIGINAL,BIGEYE TUNA,4691,0057,2,2,2,0,0,0,0,2,2019-005704
10,05,2101,35,0,,6783,2,1,4,2019,06,07,005705,0051599,0,0,1,DEJN2101.pdf,00132569.tif,ORIGINAL,DOLPHIN,1050,0057,1,15,15,0,0,0,0,2,2019-005705
10,05,2101,36,0,,6783,2,1,4,2019,06,07,005705,0051599,0,0,1,DEJN2101.pdf,00132569.tif,ORIGINAL,BIGEYE TUNA,4691,0057,2,2,2,0,0,0,0,2,2019-005705
10,06,2101,37,0,,6783,2,1,4,2019,06,07,005706,0051599,0,0,2,DEJN2101.pdf,00132571.tif,ORIGINAL,SKIPJACK TUNA,4661,0057,1,0,0,3,0,0,0,2,2019-005706
10,07,2101,38,0,,6783,2,1,6,2019,06,07,005707,0051599,0,0,2,DEJN2101.pdf,00132573.tif,ORIGINAL,DOLPHIN,1050,0057,1,7,7,0,0,0,0,2,2019-005707
10,07,2101,39,0,,6783,2,1,6,2019,06,07,005707,0051599,0,0,2,DEJN2101.pdf,00132573.tif,ORIGINAL,BIGEYE TUNA,4691,0057,2,2,2,0,0,0,0,2,2019-005707
10,07,2101,40,0,,6783,2,1,6,2019,06,07,005707,0051599,0,0,2,DEJN2101.pdf,00132573.tif,ORIGINAL,YFT,4711,0057,3,2,2,0,0,0,0,2,2019-005707
10,08,2101,41,0,,6783,2,1,6,2019,06,07,005708,0051599,1,0,1,DEJN2101.pdf,00132575.tif,ORIGINAL,DOLPHIN,1050,0057,2,9,9,0,0,0,0,2,2019-005708
10,08,2101,42,0,,6783,2,1,6,2019,06,07,005708,0051599,1,0,1,DEJN2101.pdf,00132575.tif,ORIGINAL,WHITE MARLIN,2161,0057,3,0,0,1,0,0,0,2,2019-005708
10,08,2101,43,0,,6783,2,1,6,2019,06,07,005708,0051599,1,0,1,DEJN2101.pdf,00132575.tif,ORIGINAL,BIGEYE TUNA,4691,0057,1,1,1,0,0,0,0,2,2019-005708
10,01,2102,44,0,,7681,2,1,6,2019,06,18,014801,0051599,0,0,2,DEJN2102.pdf,00133344.tif,ORIGINAL,YFT,4711,0148,1,12,12,2,0,0,0,3,2019-014801
10,02,2102,45,0,,7681,2,1,7,2019,06,18,014802,0051599,0,1,1,DEJN2102.pdf,00133346.tif,ORIGINAL,DOLPHIN,1050,0148,2,1,1,0,0,0,0,2,2019-014802
10,02,2102,46,0,,7681,2,1,7,2019,06,18,014802,0051599,0,1,1,DEJN2102.pdf,00133346.tif,ORIGINAL,YFT,4711,0148,1,14,14,0,0,0,0,2,2019-014802
10,03,2102,47,0,,7681,2,1,5,2019,06,18,014803,0051599,0,0,2,DEJN2102.pdf,00133348.tif,ORIGINAL,DOLPHIN,1050,0148,2,4,4,0,0,0,0,2,2019-014803
10,03,2102,48,0,,7681,2,1,5,2019,06,18,014803,0051599,0,0,2,DEJN2102.pdf,00133348.tif,ORIGINAL,YFT,4711,0148,1,5,5,0,0,0,0,2,2019-014803
10,04,2102,49,0,,7681,2,1,6,2019,06,18,014804,0051599,0,1,1,DEJN2102.pdf,00133350.tif,ORIGINAL,DOLPHIN,1050,0148,2,1,1,0,0,0,0,3,2019-014804
10,04,2102,50,0,,7681,2,1,6,2019,06,18,014804,0051599,0,1,1,DEJN2102.pdf,00133350.tif,ORIGINAL,YFT,4711,0148,1,6,6,0,0,0,0,3,2019-014804
10,01,2104,51,0,,7681,2,1,3,2019,06,19,016801,0051599,0,0,2,DEJN2104.pdf,00133232.tif,ORIGINAL,YFT,4711,0168,1,4,0,0,0,0,0,2,2019-016801
10,02,2104,52,0,,7681,2,1,4,2019,06,19,016802,0051599,0,0,1,DEJN2104.pdf,00133234.tif,ORIGINAL,SKIPJACK TUNA,4661,0168,2,1,1,0,0,0,0,3,2019-016802
10,02,2104,53,0,,7681,2,1,4,2019,06,19,016802,0051599,0,0,1,DEJN2104.pdf,00133234.tif,ORIGINAL,YFT,4711,0168,1,7,7,0,0,0,0,3,2019-016802
10,03,2104,54,0,,7681,2,1,3,2019,06,19,016803,0051599,0,0,2,DEJN2104.pdf,00133236.tif,ORIGINAL,YFT,4711,0168,1,7,0,0,0,0,0,3,2019-016803
10,04,2104,55,0,,7681,2,1,5,2019,06,19,016804,0051599,0,0,2,DEJN2104.pdf,00133238.tif,ORIGINAL,YFT,4711,0168,1,6,6,0,0,0,0,2,2019-016804
10,05,2104,56,0,,7681,2,1,4,2019,06,19,016805,0051599,0,0,1,DEJN2104.pdf,00133240.tif,ORIGINAL,YFT,4711,0168,1,8,8,0,0,0,0,2,2019-016805
10,01,2202,57,0,,6783,2,1,3,2019,06,24,020601,0051599,0,0,2,DEJN2202.pdf,00133426.tif,ORIGINAL,BFT SCHOOL,4677,0206,1,2,2,0,0,0,0,2,2019-020601
10,02,2202,58,0,,6783,2,1,3,2019,06,24,020602,0051599,0,1,1,DEJN2202.pdf,00133428.tif,ORIGINAL,YFT,4711,0206,1,5,5,4,0,0,0,2,2019-020602
10,03,2202,59,0,,6783,2,1,8,2019,06,24,020603,0051599,0,0,2,DEJN2202.pdf,00133430.tif,ORIGINAL,YFT,4711,0206,1,0,0,2,0,0,0,2,2019-020603
10,01,2203,60,0,,7681,1,1,4,2019,06,07,005801,0050013,0,0,2,DEJN2203.pdf,00132579.tif,ORIGINAL,DOLPHIN,1050,0058,1,1,0,0,0,0,0,2,2019-005801
10,01,2206,61,0,,6783,2,1,6,2019,06,20,019401,0051599,0,0,1,DEJN2206.pdf,00133359.tif,ORIGINAL,YFT,4711,0194,1,3,3,0,0,0,0,2,2019-019401
10,02,2206,62,0,,6783,2,1,6,2019,06,20,019402,0051599,0,0,1,DEJN2206.pdf,00133361.tif,ORIGINAL,DOLPHIN,1050,0194,2,2,2,0,0,0,0,2,2019-019402
10,02,2206,63,0,,6783,2,1,6,2019,06,20,019402,0051599,0,0,1,DEJN2206.pdf,00133361.tif,ORIGINAL,YFT,4711,0194,1,2,2,0,0,0,0,2,2019-019402
24,01,1103,64,0,,6447,3,1,4,2019,06,15,012101,0470853,0,0,2,MDJN1103.pdf,00132860.tif,ORIGINAL,DOLPHIN,1050,0121,2,6,0,0,0,0,0,2,2019-012101
24,01,1103,65,0,,6447,3,1,4,2019,06,15,012101,0470853,0,0,2,MDJN1103.pdf,00132860.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,3,0,0,1,0,0,0,2,2019-012101
24,01,1103,66,0,,6447,3,1,4,2019,06,15,012101,0470853,0,0,2,MDJN1103.pdf,00132860.tif,ORIGINAL,YFT,4711,0121,1,7,0,0,0,0,0,2,2019-012101
24,02,1103,67,0,,6447,3,1,3,2019,06,15,012102,0470853,0,0,1,MDJN1103.pdf,00132862.tif,ORIGINAL,YFT,4711,0121,1,8,8,0,0,0,0,2,2019-012102
24,03,1103,68,0,,6447,3,1,6,2019,06,15,012103,0470853,0,0,2,MDJN1103.pdf,00132864.tif,ORIGINAL,DOLPHIN,1050,0121,2,1,1,0,0,0,0,2,2019-012103
24,03,1103,69,0,,6447,3,1,6,2019,06,15,012103,0470853,0,0,2,MDJN1103.pdf,00132864.tif,ORIGINAL,YFT,4711,0121,1,14,14,0,0,0,0,2,2019-012103
24,04,1103,70,0,,6447,3,1,6,2019,06,15,012104,0470853,0,0,1,MDJN1103.pdf,00132866.tif,ORIGINAL,YFT,4711,0121,1,9,9,0,0,0,0,3,2019-012104
24,05,1103,71,0,,6447,3,1,5,2019,06,15,012105,0470853,0,0,2,MDJN1103.pdf,00132868.tif,ORIGINAL,YFT,4711,0121,1,2,0,0,0,0,0,2,2019-012105
24,06,1103,72,0,,6447,3,1,6,2019,06,15,012106,0470853,0,0,2,MDJN1103.pdf,00132870.tif,ORIGINAL,BLUEFISH,230,0121,1,15,0,0,0,0,0,3,2019-012106
24,06,1103,73,1,ALIVE;,6447,3,1,6,2019,06,15,012106,0470853,0,0,2,MDJN1103.pdf,00132870.tif,ORIGINAL,BLACKTIP SHARK,4871,0121,2,0,0,2,0,0,0,3,2019-012106
24,06,1103,74,0,,6447,3,1,6,2019,06,15,012106,0470853,0,0,2,MDJN1103.pdf,00132870.tif,ORIGINAL,SPINNER SHARK,4881,0121,3,0,0,1,0,0,0,3,2019-012106
24,07,1103,75,0,,6447,3,1,6,2019,06,15,012107,0470853,0,0,1,MDJN1103.pdf,00132872.tif,ORIGINAL,YFT,4711,0121,1,14,14,0,0,0,0,3,2019-012107
24,08,1103,76,0,,6447,3,1,6,2019,06,15,012108,0470853,0,0,2,MDJN1103.pdf,00132874.tif,ORIGINAL,WHITE MARLIN,2161,0121,2,0,0,1,0,0,0,2,2019-012108
24,08,1103,77,0,,6447,3,1,6,2019,06,15,012108,0470853,0,0,2,MDJN1103.pdf,00132874.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0121,4,0,0,1,0,0,0,2,2019-012108
24,08,1103,78,0,,6447,3,1,6,2019,06,15,012108,0470853,0,0,2,MDJN1103.pdf,00132874.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,3,2,0,1,0,0,0,2,2019-012108
24,08,1103,79,0,,6447,3,1,6,2019,06,15,012108,0470853,0,0,2,MDJN1103.pdf,00132874.tif,ORIGINAL,YFT,4711,0121,1,1,0,0,0,0,0,2,2019-012108
24,09,1103,80,0,,6447,3,1,6,2019,06,15,012109,0470853,0,0,2,MDJN1103.pdf,00132876.tif,ORIGINAL,DOLPHIN,1050,0121,2,1,0,0,0,0,0,3,2019-012109
24,09,1103,81,0,,6447,3,1,6,2019,06,15,012109,0470853,0,0,2,MDJN1103.pdf,00132876.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,3,1,0,0,0,0,0,3,2019-012109
24,09,1103,82,0,,6447,3,1,6,2019,06,15,012109,0470853,0,0,2,MDJN1103.pdf,00132876.tif,ORIGINAL,YFT,4711,0121,1,3,0,0,0,0,0,3,2019-012109
24,10,1103,83,0,,6447,3,1,6,2019,06,15,012110,0470853,0,0,2,MDJN1103.pdf,00132878.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,2,0,0,2,0,0,0,3,2019-012110
24,10,1103,84,0,,6447,3,1,6,2019,06,15,012110,0470853,0,0,2,MDJN1103.pdf,00132878.tif,ORIGINAL,YFT,4711,0121,1,3,0,0,0,0,0,3,2019-012110
24,11,1103,85,0,,6447,3,1,6,2019,06,15,012111,0470853,0,0,2,MDJN1103.pdf,00132880.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,2,0,0,1,0,0,0,3,2019-012111
24,11,1103,86,0,,6447,3,1,6,2019,06,15,012111,0470853,0,0,2,MDJN1103.pdf,00132880.tif,ORIGINAL,YFT,4711,0121,1,12,0,0,0,0,0,3,2019-012111
24,12,1103,87,0,,6447,3,1,6,2019,06,15,012112,0470853,0,1,1,MDJN1103.pdf,00132882.tif,ORIGINAL,SKIPJACK TUNA,4661,0121,3,0,0,4,0,0,0,3,2019-012112
24,12,1103,88,0,,6447,3,1,6,2019,06,15,012112,0470853,0,1,1,MDJN1103.pdf,00132882.tif,ORIGINAL,BIGEYE TUNA,4691,0121,1,2,2,0,0,0,0,3,2019-012112
24,12,1103,89,0,,6447,3,1,6,2019,06,15,012112,0470853,0,1,1,MDJN1103.pdf,00132882.tif,ORIGINAL,YFT,4711,0121,2,5,5,4,0,0,0,3,2019-012112
24,13,1103,90,1,ALIVE;,6447,3,1,3,2019,06,15,012113,0470853,0,0,2,MDJN1103.pdf,00132884.tif,ORIGINAL,SMOOTH HAMMERHEAD SHARK,4791,0121,4,0,0,1,0,0,0,3,2019-012113
24,13,1103,91,0,,6447,3,1,3,2019,06,15,012113,0470853,0,0,2,MDJN1103.pdf,00132884.tif,ORIGINAL,SANDBAR SHARK,4821,0121,3,0,0,1,0,0,0,3,2019-012113
24,13,1103,92,0,,6447,3,1,3,2019,06,15,012113,0470853,0,0,2,MDJN1103.pdf,00132884.tif,ORIGINAL,SPINNER SHARK,4881,0121,1,0,0,3,0,0,0,3,2019-012113
24,13,1103,93,0,,6447,3,1,3,2019,06,15,012113,0470853,0,0,2,MDJN1103.pdf,00132884.tif,ORIGINAL,TIGER SHARK,4911,0121,2,0,0,1,0,0,0,3,2019-012113
24,14,1103,94,0,,6447,3,1,6,2019,06,15,012114,0470853,0,0,2,MDJN1103.pdf,00132886.tif,ORIGINAL,DOLPHIN,1050,0121,2,3,0,0,0,0,0,3,2019-012114
24,14,1103,95,0,,6447,3,1,6,2019,06,15,012114,0470853,0,0,2,MDJN1103.pdf,00132886.tif,ORIGINAL,YFT,4711,0121,1,5,0,6,0,0,0,3,2019-012114
24,15,1103,96,0,,6447,3,1,6,2019,06,15,012115,0470853,0,0,2,MDJN1103.pdf,00132888.tif,ORIGINAL,YFT,4711,0121,1,2,0,0,0,0,0,3,2019-012115
24,16,1103,97,1,KEPT;,6447,3,1,6,2019,06,15,012116,0470853,0,0,2,MDJN1103.pdf,00132890.tif,ORIGINAL,YFT,4711,0121,1,21,0,16,0,0,0,3,2019-012116
24,17,1103,98,0,,6447,3,1,6,2019,06,15,012117,0470853,0,0,2,MDJN1103.pdf,00132892.tif,ORIGINAL,DOLPHIN,1050,0121,2,1,0,0,0,0,0,3,2019-012117
24,17,1103,99,0,,6447,3,1,6,2019,06,15,012117,0470853,0,0,2,MDJN1103.pdf,00132892.tif,ORIGINAL,YFT,4711,0121,1,3,0,1,0,0,0,3,2019-012117
24,01,1104,100,0,,6555,4,3,2,2019,06,15,012201,0470856,0,0,2,MDJN1104.pdf,00132896.tif,ORIGINAL,DOLPHIN,1050,0122,2,1,0,0,0,0,0,2,2019-012201
24,01,1104,101,0,,6555,4,3,2,2019,06,15,012201,0470856,0,0,2,MDJN1104.pdf,00132896.tif,ORIGINAL,YFT,4711,0122,1,1,0,0,0,0,0,2,2019-012201
24,02,1104,102,0,,6555,4,3,4,2019,06,15,012202,0470856,0,0,2,MDJN1104.pdf,00132898.tif,ORIGINAL,YFT,4711,0122,1,9,0,3,0,0,0,2,2019-012202
24,02,1104,103,0,,6555,4,3,4,2019,06,15,012202,0470856,0,0,2,MDJN1104.pdf,00132898.tif,ORIGINAL,WAHOO,4720,0122,2,1,0,0,0,0,0,2,2019-012202
24,03,1104,104,0,,6555,4,3,5,2019,06,15,012203,0470856,0,0,2,MDJN1104.pdf,00132900.tif,ORIGINAL,DOLPHIN,1050,0122,2,1,0,0,0,0,0,2,2019-012203
24,03,1104,105,0,,6555,4,3,5,2019,06,15,012203,0470856,0,0,2,MDJN1104.pdf,00132900.tif,ORIGINAL,YFT,4711,0122,1,11,0,6,0,0,0,2,2019-012203
24,04,1104,106,0,,6555,4,3,6,2019,06,15,012204,0470856,0,0,2,MDJN1104.pdf,00132902.tif,ORIGINAL,YFT,4711,0122,1,14,0,0,0,0,0,2,2019-012204
24,05,1104,107,0,,6555,4,3,3,2019,06,15,012205,0470856,0,0,2,MDJN1104.pdf,00132904.tif,ORIGINAL,YFT,4711,0122,1,3,0,0,0,0,0,2,2019-012205
24,06,1104,108,0,,6555,4,3,3,2019,06,15,012206,0470856,0,0,2,MDJN1104.pdf,00132906.tif,ORIGINAL,YFT,4711,0122,1,9,0,4,0,0,0,2,2019-012206
24,07,1104,109,0,,6555,4,3,5,2019,06,15,012207,0470856,0,0,2,MDJN1104.pdf,00132908.tif,ORIGINAL,YFT,4711,0122,1,6,0,4,0,0,0,2,2019-012207
24,08,1104,110,0,,6555,4,3,3,2019,06,15,012208,0470856,0,0,2,MDJN1104.pdf,00132910.tif,ORIGINAL,YFT,4711,0122,1,1,0,0,0,0,0,2,2019-012208
24,09,1104,111,0,,6555,4,3,5,2019,06,15,012209,0470856,0,0,2,MDJN1104.pdf,00132912.tif,ORIGINAL,DOLPHIN,1050,0122,1,6,0,0,0,0,0,2,2019-012209
24,09,1104,112,0,,6555,4,3,5,2019,06,15,012209,0470856,0,0,2,MDJN1104.pdf,00132912.tif,ORIGINAL,SKIPJACK TUNA,4661,0122,3,0,0,3,0,0,0,2,2019-012209
24,09,1104,113,0,,6555,4,3,5,2019,06,15,012209,0470856,0,0,2,MDJN1104.pdf,00132912.tif,ORIGINAL,YFT,4711,0122,2,4,0,0,0,0,0,2,2019-012209
24,10,1104,114,0,,6555,4,3,4,2019,06,15,012210,0470856,0,0,2,MDJN1104.pdf,00132914.tif,ORIGINAL,DOLPHIN,1050,0122,2,3,0,0,0,0,0,2,2019-012210
24,10,1104,115,0,,6555,4,3,4,2019,06,15,012210,0470856,0,0,2,MDJN1104.pdf,00132914.tif,ORIGINAL,YFT,4711,0122,1,2,0,0,0,0,0,2,2019-012210
24,11,1104,116,0,,6555,4,3,4,2019,06,15,012211,0470856,0,0,2,MDJN1104.pdf,00132916.tif,ORIGINAL,YFT,4711,0122,1,9,0,1,0,0,0,2,2019-012211
24,12,1104,117,0,,6555,4,3,5,2019,06,15,012212,0470856,0,0,2,MDJN1104.pdf,00132918.tif,ORIGINAL,DOLPHIN,1050,0122,2,28,0,0,0,0,0,2,2019-012212
24,12,1104,118,0,,6555,4,3,5,2019,06,15,012212,0470856,0,0,2,MDJN1104.pdf,00132918.tif,ORIGINAL,YFT,4711,0122,1,3,0,0,0,0,0,2,2019-012212
24,13,1104,119,0,,6555,4,3,5,2019,06,15,012213,0470856,0,0,2,MDJN1104.pdf,00132920.tif,ORIGINAL,ATLANTIC BONITO,330,0122,3,0,0,1,0,0,0,2,2019-012213
24,13,1104,120,0,,6555,4,3,5,2019,06,15,012213,0470856,0,0,2,MDJN1104.pdf,00132920.tif,ORIGINAL,DOLPHIN,1050,0122,2,6,0,1,0,0,0,2,2019-012213
24,13,1104,121,0,,6555,4,3,5,2019,06,15,012213,0470856,0,0,2,MDJN1104.pdf,00132920.tif,ORIGINAL,YFT,4711,0122,1,3,0,0,0,0,0,2,2019-012213
24,14,1104,122,0,,6555,4,3,3,2019,06,15,012214,0470856,0,0,2,MDJN1104.pdf,00132922.tif,ORIGINAL,YFT,4711,0122,1,2,0,0,0,0,0,3,2019-012214
24,15,1104,123,0,,6555,4,3,3,2019,06,15,012215,0470856,0,0,2,MDJN1104.pdf,00132924.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0122,2,0,0,1,0,0,0,2,2019-012215
24,15,1104,124,0,,6555,4,3,3,2019,06,15,012215,0470856,0,0,2,MDJN1104.pdf,00132924.tif,ORIGINAL,YFT,4711,0122,1,4,0,0,0,0,0,2,2019-012215
24,01,1106,125,0,,6447,3,1,6,2019,06,29,032901,0470853,0,0,2,MDJN1106.pdf,00134300.tif,ORIGINAL,DOLPHIN,1050,0329,2,1,0,0,0,0,0,2,2019-032901
24,01,1106,126,0,,6447,3,1,6,2019,06,29,032901,0470853,0,0,2,MDJN1106.pdf,00134300.tif,ORIGINAL,BROWN SHARK,3591,0329,3,0,0,1,0,0,0,2,2019-032901
24,01,1106,127,0,,6447,3,1,6,2019,06,29,032901,0470853,0,0,2,MDJN1106.pdf,00134300.tif,ORIGINAL,YFT,4711,0329,1,2,0,1,0,0,0,2,2019-032901
24,02,1106,128,0,,6447,3,1,6,2019,06,29,032902,0470853,0,0,2,MDJN1106.pdf,00134302.tif,ORIGINAL,WHITE MARLIN,2161,0329,1,0,0,1,0,0,0,3,2019-032902
24,02,1106,129,0,,6447,3,1,6,2019,06,29,032902,0470853,0,0,2,MDJN1106.pdf,00134302.tif,ORIGINAL,SKIPJACK TUNA,4661,0329,3,0,0,1,0,0,0,3,2019-032902
24,02,1106,130,0,,6447,3,1,6,2019,06,29,032902,0470853,0,0,2,MDJN1106.pdf,00134302.tif,ORIGINAL,YFT,4711,0329,2,0,0,1,0,0,0,3,2019-032902
24,03,1106,131,0,,6447,3,1,6,2019,06,29,032903,0470853,0,0,2,MDJN1106.pdf,00134304.tif,ORIGINAL,DOLPHIN,1050,0329,1,4,0,0,0,0,0,3,2019-032903
24,04,1106,132,0,,6447,3,1,5,2019,06,29,032904,0470853,0,0,2,MDJN1106.pdf,00134306.tif,ORIGINAL,BIGEYE TUNA,4691,0329,1,2,0,0,0,0,0,2,2019-032904
24,05,1106,133,0,,6447,3,1,6,2019,06,29,032905,0470853,0,0,2,MDJN1106.pdf,00134308.tif,ORIGINAL,BLUEFISH,230,0329,2,6,6,0,0,0,0,3,2019-032905
24,05,1106,134,0,,6447,3,1,6,2019,06,29,032905,0470853,0,0,2,MDJN1106.pdf,00134308.tif,ORIGINAL,DOLPHIN,1050,0329,1,5,5,0,0,0,0,3,2019-032905
