tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
033704,6,10,DE,6,04,6,6,ELEPHANT TRUNK,6447,10,1725,1101,1599,2,1,1,2,2,1,1700,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,5,3835,7405,54,240,77,1,2,1,DEJL1101.pdf,00147104.tif,2020,0,0,0,ORIGINAL,07,05,22101,0337,0051599,005,6,211,0,,Y,2,2020-033704
033705,6,10,DE,6,05,6,6,HOT DOG,6447,10,1833,1101,1599,2,1,1,2,2,1,1830,4656,9996,2,2,11,5,0,1,1,1,0,0,0,0,5,3806,7417,64,1200,73,1,2,1,DEJL1101.pdf,00147106.tif,2020,1,0,0,ORIGINAL,07,05,22101,0337,0051599,005,6,215,0,,Y,2,2020-033705
033706,6,10,DE,6,06,6,6,HOT DOG,6447,10,1840,1101,1599,2,1,2,1,3,1,1815,4711,9996,2,2,10,10,0,1,1,1,0,0,0,0,6,3806,7417,38,150,75,1,2,1,DEJL1101.pdf,00147108.tif,2020,0,1,0,ORIGINAL,07,05,22101,0337,0051599,005,6,212,0,,Y,2,2020-033706
033707,6,10,DE,6,07,6,6,BALTIMORE CANYON,6447,10,1852,1101,1599,2,1,1,2,2,1,1830,2161,9996,2,1,6,7,0,1,0,1,0,0,0,0,5,3814,7350,78,1800,79,2,2,1,DEJL1101.pdf,00147110.tif,2020,0,0,0,ORIGINAL,07,05,22101,0337,0051599,005,6,210,0,,Y,2,2020-033707
033801,6,10,DE,6,01,6,6,WILMINGTON CANYON,6783,10,1623,1203,0013,1,1,2,1,3,1,1608,4711,9996,2,2,8,6,0,1,1,1,0,0,0,0,5,3824,7327,50,300,75,1,2,1,DEJL1203.pdf,00147114.tif,2020,1,0,0,ORIGINAL,07,05,22101,0338,0050013,005,6,250,0,,Y,2,2020-033801
033901,6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1541,2204,1599,2,1,2,1,3,1,1530,4656,9996,2,2,8,6,0,1,1,1,0,0,0,0,3,3814,7350,50,300,71,1,2,1,DEJL2204.pdf,00147189.tif,2020,0,1,0,ORIGINAL,07,01,22097,0339,0051599,005,6,283,0,,Y,1,2020-033901
033902,6,37,NC,6,02,6,6,WILMINGTON CANYON,6783,10,1552,2204,1599,2,1,1,2,2,1,1515,4711,9996,2,2,10,7,0,1,1,1,0,0,0,0,3,3824,7327,45,1000,75,1,2,1,DEJL2204.pdf,00147191.tif,2020,1,0,0,ORIGINAL,07,01,22097,0339,0051599,005,6,282,0,,Y,1,2020-033902
033903,6,10,DE,6,03,6,6,BALTIMORE CANYON,6783,10,1635,2204,1599,2,1,1,2,2,1,1629,4656,9996,2,2,7,6,0,1,1,1,0,0,0,0,3,3806,7349,65,2000,75,1,2,1,DEJL2204.pdf,00147193.tif,2020,0,0,0,REVISED,07,01,22097,0339,0051599,005,6,284,0,,Y,1,2020-033903
034001,6,10,DE,6,01,6,6,WILMINGTON CANYON,6447,10,1445,2205,1599,2,1,1,2,2,1,1430,4711,4678,2,2,8,10,0,1,1,1,0,0,0,0,4,3824,7327,70,1800,75,1,2,1,DEJL2205.pdf,00147118.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,292,0,,Y,2,2020-034001
034002,6,24,MD,6,02,6,6,CIGAR,6447,10,1510,2205,1599,2,1,1,2,2,1,1500,4711,9996,2,2,7,7,0,1,1,1,0,0,0,0,4,9998,9998,60,180,70,1,2,1,DEJL2205.pdf,00147120.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,296,0,,Y,2,2020-034002
034003,6,10,DE,6,03,6,6,MASSEYS CANYON,6447,10,1520,2205,1599,2,1,1,2,2,1,1510,4656,9996,2,2,5,7,0,1,1,1,0,0,0,0,3,3825,7420,37,120,72,1,2,1,DEJL2205.pdf,00147122.tif,2020,1,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,297,0,,Y,2,2020-034003
034004,6,10,DE,6,04,6,6,ELEPHANT TRUNK,6447,10,1548,2205,1599,2,1,1,2,2,1,1530,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3835,7405,55,200,74,1,2,1,DEJL2205.pdf,00147124.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,294,0,,Y,1,2020-034004
034005,6,10,DE,6,05,6,6,7,6447,10,1600,2205,1599,2,1,1,2,9,6,1545,3591,9996,2,1,3,5,0,1,0,0,1,0,0,0,4,9998,9998,38,170,98,2,2,1,DEJL2205.pdf,00147126.tif,2020,1,1,0,ORIGINAL,07,03,22099,0340,0051599,005,6,298,0,,N,2,2020-034005
034006,6,10,DE,6,06,6,6,7,6447,10,1620,2205,1599,2,1,1,2,2,1,1615,4656,9996,2,2,3,4,0,1,1,1,0,0,0,0,2,9998,9998,80,250,76,1,2,1,DEJL2205.pdf,00147128.tif,2020,0,1,0,ORIGINAL,07,03,22099,0340,0051599,005,6,295,0,,Y,2,2020-034006
034007,6,10,DE,6,07,6,6,ELEPHANT TRUNK,6447,10,1700,2205,1599,2,1,2,1,3,1,1645,4711,9996,2,2,13,8,0,1,1,1,0,0,0,0,8,3835,7405,55,200,74,2,2,1,DEJL2205.pdf,00147130.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,286,0,,Y,2,2020-034007
034008,6,10,DE,6,08,6,6,HOT DOG,6447,10,1715,2205,1599,2,1,2,1,3,1,1700,4656,9996,2,2,8,6,0,0,1,1,0,0,0,0,1,3806,7417,44,125,74,1,2,1,DEJL2205.pdf,00147132.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,289,0,,Y,2,2020-034008
034009,6,10,DE,6,09,6,6,BALTIMORE CANYON,6447,10,1720,2205,1599,2,1,1,2,2,1,1700,4656,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3814,7350,62,300,73,1,2,1,DEJL2205.pdf,00147134.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,293,0,,Y,2,2020-034009
034010,6,10,DE,6,10,6,6,ELEPHANT TRUNK,6447,10,1752,2205,1599,2,1,1,2,2,1,1745,4656,9996,2,2,7,8,0,1,1,1,0,0,0,0,5,3835,7405,45,320,98,2,2,1,DEJL2205.pdf,00147136.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,290,0,,Y,2,2020-034010
034011,6,10,DE,6,11,6,6,BALTIMORE CANYON,6447,10,1801,2205,1599,2,1,1,2,2,1,1745,4711,9996,2,12,6,7,0,1,1,1,0,0,0,0,4,3814,7350,65,600,72,1,2,1,DEJL2205.pdf,00147138.tif,2020,1,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,291,0,,Y,2,2020-034011
034012,6,24,MD,6,12,6,6,30 FATHOM LINE,6447,10,1811,2205,1599,2,1,1,2,2,1,1800,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,7,9998,9998,70,900,72,2,2,1,DEJL2205.pdf,00147140.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,287,0,,Y,2,2020-034012
034013,6,10,DE,6,13,6,6,BALTIMORE CANYON,6447,10,1823,2205,1599,2,1,2,1,3,1,1800,4711,9996,2,2,7,12,0,1,1,1,0,0,0,0,4,3814,7350,64,300,74,1,2,1,DEJL2205.pdf,00147142.tif,2020,1,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,285,0,,Y,2,2020-034013
034014,6,10,DE,6,14,6,6,HOT DOG,6447,10,1910,2205,1599,2,1,2,1,3,1,1845,4656,9996,2,2,12,9,0,1,1,1,0,0,0,0,5,3806,7417,50,220,73,1,2,1,DEJL2205.pdf,00147144.tif,2020,0,0,0,ORIGINAL,07,03,22099,0340,0051599,005,6,288,0,,Y,2,2020-034014
034201,6,25,MA,6,01,6,6,STELLWAGEN BANK,7764,25,1442,1112,0217,8,3,1,2,1,2,1435,4677,9996,2,1,2,5,1,0,0,0,0,0,1,0,2,4216,7017,15,150,98,2,2,1,MAJL1112.pdf,00147150.tif,2020,0,1,0,ORIGINAL,07,04,22100,0342,0230217,023,2,540,0,,Y,2,2020-034201
034601,6,44,RI,6,01,6,6,PEAKHILL BAR,7713,25,1402,1116,0217,8,3,1,2,3,1,1355,4671,9996,2,2,3,11,0,0,1,1,0,0,0,0,2,4213,7011,6,150,62,1,2,1,MAJL1116.pdf,00147438.tif,2020,0,1,0,REVISED,07,05,22101,0346,0230217,023,2,541,0,,Y,2,2020-034601
034901,6,25,MA,6,01,6,6,STELLWAGEN BANK SE,7821,25,1535,2101,0796,1,3,1,2,1,1,1515,4677,9996,2,1,3,10,1,0,0,0,0,0,1,0,2,4210,7015,7,210,71,1,2,1,MAJL2101.pdf,00147166.tif,2020,0,0,0,ORIGINAL,07,02,22098,0349,0010796,001,2,576,0,,Y,2,2020-034901
035501,6,25,MA,6,01,6,6,STONE LEDGE,7764,25,1551,2124,9038,9,1,2,1,3,1,1430,4677,9996,2,2,2,1,0,0,1,1,0,0,0,0,6,4216,7045,9,180,99,1,2,1,MAJL2124.pdf,00147181.tif,2020,0,0,0,ORIGINAL,07,02,22098,0355,0239038,023,2,584,1,Q23;,Y,2,2020-035501
035502,6,25,MA,6,02,6,6,STELLWAGEN BANK,7764,25,1708,2124,9038,9,1,1,2,2,2,1705,4677,9996,2,1,3,10,1,0,0,0,0,0,1,0,3,4216,7017,24,100,69,1,2,1,MAJL2124.pdf,00147183.tif,2020,0,0,0,ORIGINAL,07,02,22098,0355,0239038,023,2,586,0,,N,2,2020-035502
035503,6,25,MA,6,03,6,6,STELLWAGEN BANK,7764,25,1825,2124,9038,9,1,2,1,3,1,1820,4671,9996,2,1,3,10,1,0,0,0,0,0,1,0,6,4216,7017,20,120,68,2,2,1,MAJL2124.pdf,00147185.tif,2020,0,0,0,ORIGINAL,07,02,22098,0355,0239038,023,2,585,0,,Y,2,2020-035503
036001,6,24,MD,6,01,6,6,HOT DOG,7845,24,1540,1101,3096,6,1,1,2,2,2,1345,4711,9996,2,1,6,6,0,0,1,1,0,0,0,0,4,3806,7417,50,120,77,1,2,1,MDJL1101.pdf,00147213.tif,2020,0,0,0,ORIGINAL,07,05,22101,0360,0473096,047,6,315,0,,Y,2,2020-036001
036002,6,10,DE,6,02,6,6,HOT DOG,7845,24,1730,1101,3096,6,1,1,2,2,2,1720,4711,9996,2,2,10,9,0,1,1,1,0,0,0,0,4,3806,7417,50,120,73,1,2,1,MDJL1101.pdf,00147215.tif,2020,0,1,0,ORIGINAL,07,05,22101,0360,0473096,047,6,313,0,,Y,2,2020-036002
036003,6,24,MD,6,03,6,6,BALTIMORE CANYON,7845,24,1755,1101,0866,6,1,1,2,2,1,1750,4711,4691,2,2,8,7,0,1,1,1,0,0,0,0,4,3814,7350,62,60,77,1,2,1,MDJL1101.pdf,00147217.tif,2020,0,0,0,ORIGINAL,07,05,22101,0360,0470866,047,6,314,0,,Y,2,2020-036003
036101,6,24,MD,6,01,6,6,HOT DOG,6555,24,1315,1105,0856,4,3,1,2,2,1,1310,4711,9996,2,1,6,3,0,1,1,1,0,0,0,0,4,3806,7417,50,200,74,1,2,1,MDJL1105.pdf,00147229.tif,2020,0,0,0,ORIGINAL,07,04,22100,0361,0470856,047,6,330,0,,Y,2,2020-036101
036102,6,24,MD,6,02,6,6,HOT DOG,6555,24,1335,1105,0856,4,3,1,2,2,2,1330,4711,1050,2,12,6,5,0,0,1,1,0,0,0,0,2,3806,7417,50,180,74,1,2,1,MDJL1105.pdf,00147231.tif,2020,0,0,0,ORIGINAL,07,04,22100,0361,0470856,047,6,331,0,,N,2,2020-036102
036103,6300,24,MD,CANYON KICKOFF,03,6,6,HOT DOG,6555,24,1700,1105,0856,4,3,1,2,2,1,1655,4711,9996,1,1,9,7,0,1,1,1,0,0,0,0,4,3806,7417,50,200,73,1,1,1,MDJL1105.pdf,00147233.tif,2020,0,0,0,ORIGINAL,07,04,22100,0361,0470856,047,6,1109,0,,Y,2,2020-036103
036201,6,24,MD,6,01,6,6,HOT DOG,6555,24,1400,1106,0856,4,3,1,2,2,1,1355,4711,9996,2,2,8,6,0,1,1,1,0,0,0,0,4,3806,7417,50,160,74,1,1,1,MDJL1106.pdf,00147237.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,338,0,,Y,2,2020-036201
036202,6,24,MD,6,02,6,6,HOT DOG,6555,24,1505,1106,0856,4,3,1,2,8,6,1500,4711,9996,2,2,7,7,0,1,1,1,0,0,0,0,5,3806,7417,60,160,77,1,1,1,MDJL1106.pdf,00147239.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,339,0,,N,2,2020-036202
036203,6,24,MD,6,03,6,6,HOT DOG,6555,24,1510,1106,0856,4,3,1,2,2,1,1505,4711,9996,2,2,9,4,0,1,1,1,0,0,0,0,3,3806,7417,50,160,73,1,1,1,MDJL1106.pdf,00147241.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,337,0,,Y,2,2020-036203
036204,6,24,MD,6,04,6,6,HOT DOG,6555,24,1600,1106,0856,4,3,1,2,2,6,1555,4711,9996,2,2,6,7,0,0,1,1,0,0,0,0,5,3806,7417,50,180,75,1,1,1,MDJL1106.pdf,00147243.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,335,0,,N,2,2020-036204
036205,6,24,MD,6,05,6,6,HAMBONE,6555,24,1610,1106,0856,4,3,1,2,8,6,1605,4711,9996,2,12,7,5,0,1,0,1,0,0,0,0,6,3811,7424,40,160,76,1,1,1,MDJL1106.pdf,00147245.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,340,0,,N,2,2020-036205
036206,6,24,MD,6,06,6,6,HOT DOG,6555,24,1615,1106,0856,4,3,1,2,2,1,1610,4711,9996,2,2,5,6,0,1,0,1,0,0,0,0,4,3806,7417,50,200,72,1,1,2,MDJL1106.pdf,00147247.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,334,0,,Y,2,2020-036206
036207,6,24,MD,6,07,6,6,HOT DOG,6555,24,1620,1106,0856,4,3,1,2,2,1,1615,4711,9996,2,1,6,7,0,1,1,1,0,0,0,0,2,3806,7417,50,160,74,1,2,1,MDJL1106.pdf,00147248.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,333,0,,Y,2,2020-036207
036208,6,24,MD,6,08,6,6,HOT DOG,6555,24,1650,1106,0856,4,3,1,2,2,1,1645,4711,9996,2,2,8,6,0,0,1,1,0,0,0,0,4,3806,7417,50,160,74,1,2,1,MDJL1106.pdf,00147250.tif,2020,1,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,336,0,,Y,2,2020-036208
036209,6,24,MD,6,09,6,6,HOT DOG,6555,24,1700,1106,0856,4,3,1,2,2,7,1655,4711,9996,2,12,9,8,0,1,1,1,0,0,0,0,2,3806,7417,50,140,78,1,2,1,MDJL1106.pdf,00147252.tif,2020,0,1,0,ORIGINAL,07,05,22101,0362,0470856,047,6,332,0,,Y,2,2020-036209
036210,6,24,MD,6,10,6,6,GREAT REEF,6555,24,1720,1106,0856,4,3,1,2,8,6,1710,1050,9996,2,2,4,2,0,0,1,1,0,0,0,0,4,3812,7444,20,100,98,1,2,1,MDJL1106.pdf,00147254.tif,2020,0,0,0,ORIGINAL,07,05,22101,0362,0470856,047,6,341,0,,N,2,2020-036210
036301,6,24,MD,6,01,6,6,HOT DOG,7844,24,1622,1201,0853,3,1,2,1,3,1,1615,4711,9996,2,2,10,7,0,1,1,1,0,0,0,0,6,3806,7417,45,180,74,1,2,1,MDJL1201.pdf,00147258.tif,2020,0,0,0,ORIGINAL,07,04,22100,0363,0470853,047,6,373,0,,Y,2,2020-036301
036302,6,24,MD,6,02,6,6,HOT DOG,7844,24,1635,1201,0853,3,1,2,1,3,7,1625,4711,9996,2,2,11,9,0,1,1,1,0,0,0,0,6,3806,7417,45,150,75,1,2,1,MDJL1201.pdf,00147260.tif,2020,0,1,0,ORIGINAL,07,04,22100,0363,0470853,047,6,372,0,,Y,2,2020-036302
036303,6,24,MD,6,03,6,6,HOT DOG,7844,24,1711,1201,0853,3,1,1,2,2,2,1705,4711,9996,2,1,6,4,0,1,0,1,0,0,0,0,5,3806,7417,48,120,73,1,2,1,MDJL1201.pdf,00147262.tif,2020,0,1,0,ORIGINAL,07,04,22100,0363,0470853,047,6,374,0,,N,2,2020-036303
036304,6300,24,MD,CANYON KICKOFF,04,6,6,POOR MANS CANYON,7844,24,1723,1201,0853,3,1,2,1,3,1,1715,2161,9996,1,12,7,7,0,1,1,1,0,0,0,0,4,3752,7406,58,600,76,1,2,2,MDJL1201.pdf,00147264.tif,2020,1,0,0,ORIGINAL,07,04,22100,0363,0470853,047,6,1110,0,,Y,2,2020-036304
036305,6,24,MD,6,05,6,6,POOR MANS CANYON,7844,24,1752,1201,0853,3,1,2,1,3,6,1745,4711,9996,2,2,13,6,0,1,1,1,0,0,0,0,6,3752,7406,55,300,70,2,2,1,MDJL1201.pdf,00147265.tif,2020,1,1,0,ORIGINAL,07,04,22100,0363,0470853,047,6,370,0,,Y,2,2020-036305
036306,6,10,DE,6,06,6,6,HOT DOG,7844,24,1815,1201,0853,3,1,2,1,3,1,1800,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,5,3806,7417,45,200,77,1,2,1,MDJL1201.pdf,00147267.tif,2020,0,1,0,ORIGINAL,07,04,22100,0363,0470853,047,6,371,0,,Y,2,2020-036306
036401,6,24,MD,6,01,6,6,HOT DOG,6936,24,1615,1203,1493,5,1,2,1,3,1,1550,4711,9996,2,2,12,7,0,1,1,1,0,0,0,0,6,3806,7417,40,200,75,1,1,1,MDJL1203.pdf,00147271.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,384,0,,Y,1,2020-036401
036402,6,24,MD,6,02,6,6,HOT DOG,6936,24,1630,1203,1493,5,1,2,1,3,1,1600,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,5,3806,7417,40,120,74,1,2,1,MDJL1203.pdf,00147273.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,383,0,,Y,1,2020-036402
036403,6,24,MD,6,03,6,6,HOT DOG,6936,24,1650,1203,1493,5,1,2,1,3,1,1640,4711,4691,2,2,16,8,0,1,1,1,0,0,0,0,6,3806,7417,42,100,74,1,1,1,MDJL1203.pdf,00147275.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,382,1,Q19;,Y,1,2020-036403
036404,6300,24,MD,CANYON KICKOFF,04,6,6,BALTIMORE CANYON,6936,24,1745,1203,1493,5,1,2,2,3,1,1730,2161,9996,1,1,4,7,0,1,1,1,0,0,0,0,6,3814,7350,60,420,74,1,1,1,MDJL1203.pdf,00147277.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,1112,0,,Y,1,2020-036404
036405,6300,24,MD,CANYON KICKOFF,05,6,6,BALTIMORE CANYON,6936,24,1800,1203,1493,5,1,2,2,3,1,1715,4711,9996,1,1,8,7,0,1,1,1,0,0,0,0,4,3806,7349,62,3600,73,1,2,1,MDJL1203.pdf,00147279.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,1113,0,,Y,2,2020-036405
036406,6,24,MD,6,06,6,6,BALTIMORE CANYON,6936,24,1815,1203,1493,5,1,1,2,2,1,1745,4711,9996,2,2,10,9,0,1,1,1,0,0,0,0,6,3814,7350,50,390,73,1,2,1,MDJL1203.pdf,00147281.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,385,0,,Y,2,2020-036406
036407,6300,24,MD,CANYON KICKOFF,07,6,6,BALTIMORE CANYON,6936,24,1825,1203,1493,5,1,2,2,3,1,1730,2161,9996,1,1,5,7,0,1,1,1,0,0,0,0,3,3820,7345,70,6000,77,1,2,1,MDJL1203.pdf,00147283.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,1111,0,,Y,2,2020-036407
036408,6,37,NC,6,08,6,6,BALTIMORE CANYON,6936,24,1850,1203,1493,5,1,1,2,2,1,1800,2161,2171,2,1,5,7,0,1,1,1,0,0,0,0,7,3820,7345,67,6000,78,1,2,1,MDJL1203.pdf,00147285.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,381,0,,Y,2,2020-036408
036409,6300,12,FL,CANYON KICKOFF,09,6,6,BALTIMORE CANYON,6936,24,1920,1203,1493,5,1,2,2,3,6,1830,2161,9996,1,1,6,7,0,1,1,1,0,0,0,0,6,3820,7345,84,6000,77,1,1,1,MDJL1203.pdf,00147287.tif,2020,0,1,0,ORIGINAL,07,04,22100,0364,0471493,047,6,1115,0,,N,2,2020-036409
036410,6300,24,MD,CANYON KICKOFF,10,6,6,WILMINGTON CANYON,6936,24,1950,1203,1493,5,1,1,2,2,1,1930,2171,9996,1,12,6,7,0,1,1,1,0,0,0,0,4,3824,7327,77,1800,74,1,2,2,MDJL1203.pdf,00147289.tif,2020,0,0,0,ORIGINAL,07,04,22100,0364,0471493,047,6,1114,0,,Y,2,2020-036410
036501,6,24,MD,6,01,6,6,HOT DOG,7844,24,1615,1204,0853,3,1,2,1,3,1,1605,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3806,7417,42,180,75,1,2,1,MDJL1204.pdf,00147292.tif,2020,0,0,0,ORIGINAL,07,05,22101,0365,0470853,047,6,388,0,,Y,2,2020-036501
036502,6,24,MD,6,02,6,6,HOT DOG,7844,24,1635,1204,0853,3,1,2,1,3,1,1630,4711,9996,2,2,11,14,0,1,1,1,0,0,0,0,6,3806,7417,40,180,73,2,2,2,MDJL1204.pdf,00147294.tif,2020,0,1,0,ORIGINAL,07,05,22101,0365,0470853,047,6,387,0,,Y,2,2020-036502
036503,6,24,MD,6,03,6,6,HOT DOG,7844,24,1655,1204,0853,3,1,2,1,3,1,1643,4711,9996,2,2,13,8,0,1,1,1,0,0,0,0,6,3806,7417,42,250,74,2,2,1,MDJL1204.pdf,00147295.tif,2020,0,0,0,REVISED,07,05,22101,0365,0470853,047,6,389,0,,Y,2,2020-036503
036504,6,24,MD,6,04,6,6,HOT DOG,7844,24,1720,1204,0853,3,1,2,1,3,7,1700,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,6,3806,7417,40,180,74,2,2,1,MDJL1204.pdf,00147297.tif,2020,0,1,0,ORIGINAL,07,05,22101,0365,0470853,047,6,386,0,,Y,2,2020-036504
036505,6,24,MD,6,05,6,6,HOT DOG,7844,24,1755,1204,0853,3,1,1,2,2,6,1750,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,3,3806,7417,42,180,74,1,2,1,MDJL1204.pdf,00147299.tif,2020,0,1,0,ORIGINAL,07,05,22101,0365,0470853,047,6,390,0,,Y,2,2020-036505
036601,6,24,MD,6,01,6,6,HOT DOG,6936,24,1645,1205,1493,5,1,2,1,3,1,1630,4711,9996,2,2,16,8,0,1,1,1,0,0,0,0,6,3806,7417,50,150,76,1,1,1,MDJL1205.pdf,00147303.tif,2020,0,0,0,ORIGINAL,07,05,22101,0366,0471493,047,6,392,1,Q19;,Y,1,2020-036601
