tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
180201,09,01,1201,10,0,,7837,3,1,4,2020,09,06,0110630,0,0,2,CTSE1201.pdf,00155289.tif,ORIGINAL,YFT,4711,1802,1,3,0,0,0,0,0,2,2020-180201
180201,09,01,1201,9,0,,7837,3,1,4,2020,09,06,0110630,0,0,2,CTSE1201.pdf,00155289.tif,ORIGINAL,ALBACORE TUNA,4701,1802,2,2,0,0,0,0,0,2,2020-180201
180201,09,01,1201,8,0,,7837,3,1,4,2020,09,06,0110630,0,0,2,CTSE1201.pdf,00155289.tif,ORIGINAL,DOLPHIN,1050,1802,3,10,0,7,0,0,0,2,2020-180201
180202,09,02,1201,11,0,,7837,3,1,4,2020,09,06,0110630,0,1,1,CTSE1201.pdf,00155291.tif,ORIGINAL,DOLPHIN,1050,1802,1,4,3,0,0,0,0,2,2020-180202
180202,09,02,1201,12,0,,7837,3,1,4,2020,09,06,0110630,0,1,1,CTSE1201.pdf,00155291.tif,ORIGINAL,ALBACORE TUNA,4701,1802,2,3,0,0,0,0,0,2,2020-180202
180301,09,01,1207,14,0,,6773,3,1,4,2020,09,05,0110630,0,0,2,CTSE1207.pdf,00155298.tif,ORIGINAL,BLUE SHARK,4931,1803,1,0,0,1,0,0,0,2,2020-180301
180301,09,01,1207,13,0,,6773,3,1,4,2020,09,05,0110630,0,0,2,CTSE1207.pdf,00155298.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,1803,2,0,0,1,0,0,0,2,2020-180301
180801,10,01,1201,27,0,,7878,1,1,2,2020,09,07,0050013,1,1,2,DESE1201.pdf,00155313.tif,ORIGINAL,SKIPJACK TUNA,4661,1808,1,0,0,7,0,0,0,3,2020-180801
180801,10,01,1201,26,0,,7878,1,1,2,2020,09,07,0050013,1,1,2,DESE1201.pdf,00155313.tif,ORIGINAL,BLUEFISH,230,1808,2,0,0,5,0,0,0,3,2020-180801
181001,10,01,2202,37,0,,6783,2,1,3,2020,09,02,0051599,0,0,1,DESE2202.pdf,00155319.tif,ORIGINAL,WAHOO,4720,1810,1,2,2,0,0,0,0,3,2020-181001
