tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
15,6416,6,1,2012,09,14,0251050,0,0,34,11,2208,2,njse2208.tif,00056620.tif,ORIGINAL,SWORDFISH,4328,1559,1,1,1,0,0,0,0,504,0,,2012-155911
15,6416,6,1,2012,09,14,0251050,0,0,34,11,2208,2,njse2208.tif,00056620.tif,ORIGINAL,GOLDEN TILEFISH,4467,1559,3,7,2,0,0,0,0,505,0,,2012-155911
15,6416,6,1,2012,09,15,0251050,0,0,34,01,1103,2,njse1103.tif,00056626.tif,ORIGINAL,DOLPHIN,1050,1560,1,2,0,0,0,0,0,506,0,,2012-156001
15,6416,6,1,2012,09,15,0251050,0,0,34,02,1103,1,njse1103.tif,00056628.tif,ORIGINAL,SWORDFISH,4328,1560,3,1,1,0,0,0,0,507,0,,2012-156002
15,6416,6,1,2012,09,15,0251050,0,0,34,02,1103,1,njse1103.tif,00056628.tif,ORIGINAL,ALBACORE TUNA,4701,1560,2,2,2,0,0,0,0,508,0,,2012-156002
15,6416,6,1,2012,09,15,0251050,0,0,34,02,1103,1,njse1103.tif,00056628.tif,ORIGINAL,YFT,4711,1560,1,1,1,0,0,0,0,509,0,,2012-156002
15,6416,6,1,2012,09,15,0251005,0,0,34,03,1103,2,njse1103.tif,00056630.tif,ORIGINAL,YFT,4711,1560,1,3,0,0,0,0,0,510,0,,2012-156003
15,6416,6,1,2012,09,15,0251005,0,0,34,04,1103,2,njse1103.tif,00056632.tif,ORIGINAL,YFT,4711,1560,1,2,0,0,0,0,0,511,0,,2012-156004
15,6416,6,1,2012,09,15,0251005,0,0,34,05,1103,2,njse1103.tif,00056634.tif,ORIGINAL,YFT,4711,1560,1,2,0,0,0,0,0,512,0,,2012-156005
17,6416,5,1,2012,09,22,0250100,0,0,34,01,1121,2,njse1121.tif,00057618.tif,ORIGINAL,BLUEFISH,230,1741,3,0,0,1,0,0,0,513,0,,2012-174101
17,6416,5,1,2012,09,22,0250100,0,0,34,01,1121,2,njse1121.tif,00057618.tif,ORIGINAL,DOLPHIN,1050,1741,1,0,0,1,0,0,0,514,0,,2012-174101
17,6416,5,1,2012,09,22,0250100,0,0,34,01,1121,2,njse1121.tif,00057618.tif,ORIGINAL,LITTLE TUNNY,4681,1741,2,0,0,6,0,0,0,515,0,,2012-174101
17,6416,5,1,2012,09,22,0250100,0,0,34,02,1121,1,njse1121.tif,00057620.tif,ORIGINAL,DOLPHIN,1050,1741,1,3,3,0,0,0,0,516,0,,2012-174102
17,6416,5,1,2012,09,22,0250100,0,0,34,02,1121,1,njse1121.tif,00057620.tif,ORIGINAL,LITTLE TUNNY,4681,1741,2,0,0,6,0,0,0,517,0,,2012-174102
17,6416,5,1,2012,09,22,0253217,0,0,34,04,1121,2,njse1121.tif,00057623.tif,ORIGINAL,DOLPHIN,1050,1741,1,1,0,0,0,0,0,518,0,,2012-174104
17,6416,5,1,2012,09,22,0253217,0,0,34,04,1121,2,njse1121.tif,00057623.tif,ORIGINAL,LITTLE TUNNY,4681,1741,2,0,0,8,0,0,0,519,0,,2012-174104
17,6416,6,1,2012,09,30,0251005,0,0,34,01,1126,2,njse1126.tif,00057647.tif,ORIGINAL,DOLPHIN,1050,1742,2,1,0,0,0,0,0,520,0,,2012-174201
17,6416,6,1,2012,09,30,0251005,0,0,34,01,1126,2,njse1126.tif,00057647.tif,ORIGINAL,YFT,4711,1742,1,12,0,0,0,0,0,521,0,,2012-174201
17,6416,6,1,2012,09,30,0259005,0,0,34,02,1126,2,njse1126.tif,00057649.tif,ORIGINAL,ALBACORE TUNA,4701,1742,2,1,0,0,0,0,0,522,0,,2012-174202
17,6416,6,1,2012,09,30,0259005,0,0,34,02,1126,2,njse1126.tif,00057649.tif,ORIGINAL,YFT,4711,1742,1,7,0,0,0,0,0,523,0,,2012-174202
17,6416,6,1,2012,09,30,0251005,0,0,34,03,1126,1,njse1126.tif,00057651.tif,ORIGINAL,YFT,4711,1742,1,2,2,0,0,0,0,524,0,,2012-174203
17,6416,6,1,2012,09,30,0251808,0,0,34,04,1126,1,njse1126.tif,00057653.tif,ORIGINAL,SWORDFISH,4328,1742,2,1,0,0,0,0,0,525,0,,2012-174204
17,6416,6,1,2012,09,30,0251808,0,0,34,04,1126,1,njse1126.tif,00057653.tif,ORIGINAL,YFT,4711,1742,1,15,3,0,0,0,0,526,0,,2012-174204
17,6416,6,1,2012,09,30,0251808,0,0,34,06,1126,1,njse1126.tif,00057656.tif,ORIGINAL,ALBACORE TUNA,4701,1742,2,1,1,0,0,0,0,527,0,,2012-174206
17,6416,6,1,2012,09,30,0251808,0,0,34,06,1126,1,njse1126.tif,00057656.tif,ORIGINAL,YFT,4711,1742,1,3,2,0,0,0,0,528,0,,2012-174206
17,6416,6,1,2012,09,30,0251050,0,0,34,07,1126,2,njse1126.tif,00057658.tif,ORIGINAL,BLUEFISH,230,1742,1,0,0,2,0,0,0,529,0,,2012-174207
17,6416,6,1,2012,09,30,0259125,0,0,34,08,1126,1,njse1126.tif,00057660.tif,ORIGINAL,LITTLE TUNNY,4681,1742,1,1,1,0,0,0,0,530,0,,2012-174208
17,6416,6,1,2012,09,30,0251050,0,0,34,12,1126,2,njse1126.tif,00057665.tif,ORIGINAL,BLUE RUNNER,2130,1742,1,1,1,0,0,0,0,531,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2012-174212
17,6416,6,1,2012,09,29,0251050,0,0,34,01,1219,2,njse1219.tif,00057681.tif,ORIGINAL,LITTLE TUNNY,4681,1746,1,0,0,4,0,0,0,532,0,,2012-174601
17,6416,6,1,2012,09,29,0251005,0,0,34,02,1219,1,njse1219.tif,00057683.tif,ORIGINAL,DOLPHIN,1050,1746,1,1,1,0,0,0,0,533,0,,2012-174602
17,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,BIGEYE TUNA,4691,1746,2,2,2,0,0,0,0,534,0,,2012-174603
17,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,ALBACORE TUNA,4701,1746,1,10,5,0,0,0,0,535,0,,2012-174603
17,6416,5,1,2012,09,21,0250100,0,0,34,01,2104,2,njse2104.tif,00057690.tif,ORIGINAL,GREY SEA TROUT,3446,1747,2,0,0,3,0,0,0,536,1,ALIVE;,2012-174701
17,6416,5,1,2012,09,21,0250100,0,0,34,01,2104,2,njse2104.tif,00057690.tif,ORIGINAL,LITTLE TUNNY,4681,1747,1,0,0,2,0,0,0,537,0,,2012-174701
17,6416,5,1,2012,09,21,0250100,0,0,34,02,2104,2,njse2104.tif,00057692.tif,ORIGINAL,BLUEFISH,230,1747,1,8,0,0,0,0,0,538,0,,2012-174702
17,6416,5,1,2012,09,21,0250100,0,0,34,02,2104,2,njse2104.tif,00057692.tif,ORIGINAL,LITTLE TUNNY,4681,1747,2,1,0,0,0,0,0,539,0,,2012-174702
17,6416,6,1,2012,09,26,0251005,0,0,34,01,2216,2,njse2216.tif,00057702.tif,ORIGINAL,DOLPHIN,1050,1749,1,2,0,0,0,0,0,540,0,,2012-174901
13,7361,2,1,2012,09,01,0019234,0,0,34,01,1109,1,njse1109.tif,00055771.tif,ORIGINAL,YFT,4711,1392,1,3,3,0,0,0,0,541,0,,2012-139201
15,7361,1,1,2012,09,22,0011036,0,0,34,01,1105,1,njse1105.tif,00056830.tif,ORIGINAL,YFT,4711,1598,1,1,1,3,0,0,0,542,0,,2012-159801
16,7361,2,1,2012,09,25,0011063,0,1,34,01,2118,2,njse2118.tif,00057113.tif,ORIGINAL,SWORDFISH,4328,1643,2,1,1,0,0,0,0,543,0,,2012-164301
16,7361,2,1,2012,09,25,0011063,0,1,34,01,2118,2,njse2118.tif,00057113.tif,ORIGINAL,YFT,4711,1643,1,6,6,0,0,0,0,544,0,,2012-164301
17,7361,1,1,2012,09,30,0010020,0,0,34,01,1220,2,njse1220.tif,00057444.tif,ORIGINAL,YFT,4711,1711,1,9,0,0,0,0,0,545,0,,2012-171101
13,7370,11,1,2012,09,02,0091131,0,0,34,01,1201,2,njse1201.tif,00055547.tif,ORIGINAL,DOLPHIN,1050,1394,1,2,0,0,0,0,0,546,0,,2012-139401
13,7370,11,1,2012,09,02,0091131,0,0,34,01,1201,2,njse1201.tif,00055547.tif,ORIGINAL,WHITE MARLIN,2161,1394,2,0,0,5,0,0,0,547,0,,2012-139401
13,7370,11,1,2012,09,02,0091131,0,0,34,02,1201,2,njse1201.tif,00055549.tif,ORIGINAL,DOLPHIN,1050,1394,1,4,0,0,0,0,0,548,0,,2012-139402
13,7370,11,1,2012,09,02,0091131,0,0,34,02,1201,2,njse1201.tif,00055549.tif,ORIGINAL,WHITE MARLIN,2161,1394,3,0,0,2,0,0,0,549,0,,2012-139402
13,7370,11,1,2012,09,02,0091131,0,0,34,02,1201,2,njse1201.tif,00055549.tif,ORIGINAL,SHORTFIN MAKO S,3551,1394,2,0,0,1,0,0,0,550,0,,2012-139402
13,7370,11,1,2012,09,02,0091131,0,0,34,03,1201,2,njse1201.tif,00055551.tif,ORIGINAL,WHITE MARLIN,2161,1394,1,0,0,5,0,0,0,551,0,,2012-139403
13,7370,11,1,2012,09,02,0091131,0,0,34,03,1201,2,njse1201.tif,00055551.tif,ORIGINAL,SWORDFISH,4328,1394,2,0,0,1,0,0,0,552,0,,2012-139403
13,7370,11,1,2012,09,02,0091131,0,0,34,04,1201,2,njse1201.tif,00055553.tif,ORIGINAL,DOLPHIN,1050,1394,1,2,0,0,0,0,0,553,0,,2012-139404
13,7370,11,1,2012,09,02,0091131,0,0,34,05,1201,2,njse1201.tif,00055555.tif,ORIGINAL,WHITE MARLIN,2161,1394,1,0,0,3,0,0,0,554,0,,2012-139405
13,7370,11,1,2012,09,02,0091131,0,0,34,05,1201,2,njse1201.tif,00055555.tif,ORIGINAL,SKIPJACK TUNA,4661,1394,2,0,0,3,0,0,0,555,0,,2012-139405
13,7370,11,1,2012,09,02,0091131,0,1,34,06,1201,1,njse1201.tif,00055557.tif,ORIGINAL,DOLPHIN,1050,1394,2,3,2,0,0,0,0,556,0,,2012-139406
13,7370,11,1,2012,09,02,0091131,0,0,34,06,1201,1,njse1201.tif,00055557.tif,ORIGINAL,WHITE MARLIN,2161,1394,1,0,0,11,0,0,0,557,0,,2012-139406
15,7370,3,1,2012,09,15,0090900,0,0,34,01,1213,2,njse1213.tif,00056249.tif,ORIGINAL,DOLPHIN,1050,1506,1,3,0,1,0,0,0,558,0,,2012-150601
15,7370,3,1,2012,09,15,0090900,0,0,34,01,1213,2,njse1213.tif,00056249.tif,ORIGINAL,BLUE MARLIN,2171,1506,3,0,0,1,0,0,0,559,0,,2012-150601
15,7370,3,1,2012,09,15,0090900,0,0,34,01,1213,2,njse1213.tif,00056249.tif,ORIGINAL,SKIPJACK TUNA,4661,1506,2,0,0,20,0,0,0,560,0,,2012-150601
15,7370,3,1,2012,09,15,0090900,0,0,34,02,1213,1,njse1213.tif,00056251.tif,ORIGINAL,DOLPHIN,1050,1506,1,2,1,0,0,0,0,561,0,,2012-150602
17,7370,3,1,2012,09,29,0090900,0,0,34,02,1124,1,njse1124.tif,00057437.tif,ORIGINAL,DOLPHIN,1050,1709,1,6,3,0,0,0,0,562,0,,2012-170902
14,7409,6,1,2012,09,09,0251050,0,0,34,01,1115,2,njse1115.tif,00055848.tif,ORIGINAL,LITTLE TUNNY,4681,1449,1,0,0,1,0,0,0,563,0,,2012-144901
15,7409,8,1,2012,09,15,0299124,0,0,34,03,1104,1,njse1104.tif,00056198.tif,ORIGINAL,DOLPHIN,1050,1503,2,1,1,0,0,0,0,564,0,,2012-150303
15,7409,8,1,2012,09,15,0299124,0,0,34,03,1104,1,njse1104.tif,00056198.tif,ORIGINAL,YFT,4711,1503,1,2,2,0,0,0,0,565,0,,2012-150303
15,7409,8,1,2012,09,15,0291024,0,0,34,04,1104,2,njse1104.tif,00056200.tif,ORIGINAL,YFT,4711,1503,1,1,0,0,0,0,0,566,0,,2012-150304
15,7409,8,1,2012,09,15,0291024,0,0,34,04,1104,2,njse1104.tif,00056200.tif,ORIGINAL,SCALLOPED HAMME,4781,1503,2,0,0,1,0,0,0,567,1,ALIVE;,2012-150304
15,7409,9,1,2012,09,16,0290813,0,0,34,01,1224,2,njse1224.tif,00056280.tif,ORIGINAL,DOLPHIN,1050,1512,2,1,0,0,0,0,0,568,0,,2012-151201
15,7409,9,1,2012,09,16,0290813,0,0,34,01,1224,2,njse1224.tif,00056280.tif,ORIGINAL,LITTLE TUNNY,4681,1512,1,1,0,1,0,0,0,569,0,,2012-151201
15,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,DOLPHIN,1050,1529,2,14,2,0,0,0,0,570,0,,2012-152901
15,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,YFT,4711,1529,1,6,4,0,0,0,0,571,0,,2012-152901
15,7409,8,1,2012,09,13,0291024,0,0,34,02,2116,2,njse2116.tif,00056383.tif,ORIGINAL,BIGEYE TUNA,4691,1529,2,2,0,0,0,0,0,572,0,,2012-152902
15,7409,8,1,2012,09,13,0291024,0,0,34,02,2116,2,njse2116.tif,00056383.tif,ORIGINAL,YFT,4711,1529,1,3,0,0,0,0,0,573,0,,2012-152902
15,7409,8,1,2012,09,13,0291024,0,0,34,03,2116,2,njse2116.tif,00056385.tif,ORIGINAL,DOLPHIN,1050,1529,2,1,0,0,0,0,0,574,0,,2012-152903
15,7409,8,1,2012,09,13,0291024,0,0,34,03,2116,2,njse2116.tif,00056385.tif,ORIGINAL,YFT,4711,1529,1,5,0,0,0,0,0,575,0,,2012-152903
15,7409,10,1,2012,09,14,0290894,0,0,34,01,2210,2,njse2210.tif,00056391.tif,ORIGINAL,YFT,4711,1530,1,1,0,0,0,0,0,576,0,,2012-153001
15,7409,10,1,2012,09,14,0290279,0,0,34,02,2210,2,njse2210.tif,00056393.tif,ORIGINAL,YFT,4711,1530,1,1,0,0,0,0,0,577,0,,2012-153002
15,7409,10,1,2012,09,14,0290279,0,0,34,03,2210,2,njse2210.tif,00056395.tif,ORIGINAL,LITTLE TUNNY,4681,1530,1,5,0,5,0,0,0,578,0,,2012-153003
15,7409,10,1,2012,09,14,0290894,0,0,34,05,2210,2,njse2210.tif,00056398.tif,ORIGINAL,YFT,4711,1530,1,1,0,0,0,0,0,579,0,,2012-153005
15,7409,10,1,2012,09,14,0299009,0,0,34,06,2210,2,njse2210.tif,00056400.tif,ORIGINAL,ATLANTIC BONITO,330,1530,2,3,0,0,0,0,0,580,0,,2012-153006
15,7409,10,1,2012,09,14,0299009,0,0,34,06,2210,2,njse2210.tif,00056400.tif,ORIGINAL,LITTLE TUNNY,4681,1530,1,6,0,0,0,0,0,581,0,,2012-153006
15,7409,10,1,2012,09,14,0290279,0,0,34,07,2210,2,njse2210.tif,00056402.tif,ORIGINAL,LITTLE TUNNY,4681,1530,1,0,0,35,0,0,0,582,0,,2012-153007
15,7409,10,1,2012,09,14,0290279,0,0,34,08,2210,2,njse2210.tif,00056404.tif,ORIGINAL,DOLPHIN,1050,1530,2,1,0,0,0,0,0,583,0,,2012-153008
15,7409,10,1,2012,09,14,0290279,0,0,34,08,2210,2,njse2210.tif,00056404.tif,ORIGINAL,YFT,4711,1530,1,1,0,0,0,0,0,584,0,,2012-153008
16,7409,8,1,2012,09,23,0291024,0,0,34,01,1225,2,njse1225.tif,00056847.tif,ORIGINAL,LITTLE TUNNY,4681,1603,1,8,0,0,0,0,0,585,0,,2012-160301
17,7411,4,1,2012,09,30,0090869,0,0,34,01,1107,2,njse1107.tif,00057714.tif,ORIGINAL,YFT,4711,1752,1,1,1,0,0,0,0,586,0,,2012-175201
15,7427,2,1,2012,09,15,0019235,0,0,34,01,1223,1,njse1223.tif,00056274.tif,ORIGINAL,DOLPHIN,1050,1511,3,7,7,0,0,0,0,587,0,,2012-151101
15,7427,2,1,2012,09,15,0019235,0,0,34,01,1223,1,njse1223.tif,00056274.tif,ORIGINAL,YFT,4711,1511,1,9,5,0,0,0,0,588,0,,2012-151101
15,7427,2,1,2012,09,15,0019235,0,0,34,01,1223,1,njse1223.tif,00056274.tif,ORIGINAL,BLUE SHARK,4931,1511,2,0,0,2,0,0,0,589,0,,2012-151101
15,7427,3,1,2012,09,17,0090385,0,0,34,01,2101,1,njse2101.tif,00056288.tif,ORIGINAL,DOLPHIN,1050,1514,2,2,2,0,0,0,0,590,0,,2012-151401
15,7427,3,1,2012,09,17,0090385,0,0,34,01,2101,1,njse2101.tif,00056288.tif,ORIGINAL,WHITE MARLIN,2161,1514,1,0,0,1,0,0,0,591,0,,2012-151401
15,7427,3,1,2012,09,17,0090900,0,0,34,02,2101,1,njse2101.tif,00056290.tif,ORIGINAL,DOLPHIN,1050,1514,1,5,5,0,0,0,0,592,0,,2012-151402
15,7427,3,1,2012,09,17,0090900,0,0,34,02,2101,1,njse2101.tif,00056290.tif,ORIGINAL,WHITE MARLIN,2161,1514,2,0,0,1,0,0,0,593,0,,2012-151402
16,7427,3,1,2012,09,22,0090900,0,0,34,01,1205,1,njse1205.tif,00057022.tif,ORIGINAL,DOLPHIN,1050,1620,1,4,4,0,0,0,0,594,0,,2012-162001
16,7427,3,1,2012,09,22,0090900,0,0,34,02,1205,1,njse1205.tif,00057024.tif,ORIGINAL,DOLPHIN,1050,1620,1,2,2,0,0,0,0,595,0,,2012-162002
16,7427,3,1,2012,09,22,0090062,0,0,34,03,1205,1,njse1205.tif,00057026.tif,ORIGINAL,DOLPHIN,1050,1620,1,2,2,0,0,0,0,596,0,,2012-162003
16,7427,3,1,2012,09,22,0090062,0,0,34,03,1205,1,njse1205.tif,00057026.tif,ORIGINAL,WHITE MARLIN,2161,1620,2,0,0,1,0,0,0,597,0,,2012-162003
16,7427,3,1,2012,09,22,0090062,0,0,34,04,1205,2,njse1205.tif,00057028.tif,ORIGINAL,WHITE MARLIN,2161,1620,1,0,0,2,0,0,0,598,0,,2012-162004
17,7427,11,1,2012,09,30,0091671,0,0,34,01,1108,1,njse1108.tif,00057407.tif,ORIGINAL,DOLPHIN,1050,1707,1,1,1,0,0,0,0,599,0,,2012-170701
17,7427,11,1,2012,09,30,0090386,0,0,34,02,1108,2,njse1108.tif,00057409.tif,ORIGINAL,LITTLE TUNNY,4681,1707,1,1,0,0,0,0,0,600,0,,2012-170702
17,7427,11,1,2012,09,30,0091044,0,0,34,04,1108,2,njse1108.tif,00057412.tif,ORIGINAL,YFT,4711,1707,1,1,0,0,0,0,0,601,0,,2012-170704
17,7427,11,1,2012,09,30,0091131,0,1,34,05,1108,1,njse1108.tif,00057414.tif,REVISED,WHITE MARLIN,2161,1707,3,0,0,2,0,0,0,602,0,,2012-170705
17,7427,11,1,2012,09,30,0091131,0,1,34,05,1108,1,njse1108.tif,00057414.tif,REVISED,ALBACORE TUNA,4701,1707,2,1,0,0,0,0,0,603,0,,2012-170705
17,7427,11,1,2012,09,30,0091131,0,1,34,05,1108,1,njse1108.tif,00057414.tif,REVISED,WAHOO,4720,1707,1,2,1,0,0,0,0,604,0,,2012-170705
17,7427,11,1,2012,09,30,0090051,0,0,34,06,1108,1,njse1108.tif,00057416.tif,ORIGINAL,DOLPHIN,1050,1707,1,8,8,0,0,0,0,605,0,,2012-170706
17,7427,3,1,2012,09,28,0090900,1,0,34,01,2213,1,njse2213.tif,00057462.tif,ORIGINAL,ATLANTIC BONITO,330,1715,2,8,8,0,0,0,0,606,0,,2012-171501
17,7427,3,1,2012,09,28,0090900,1,0,34,01,2213,1,njse2213.tif,00057462.tif,ORIGINAL,DOLPHIN,1050,1715,1,5,5,0,0,0,0,607,0,,2012-171501
17,7427,3,1,2012,09,28,0090900,1,0,34,01,2213,1,njse2213.tif,00057462.tif,ORIGINAL,WAHOO,4720,1715,6,1,1,0,0,0,0,608,0,,2012-171501
17,7427,3,1,2012,09,28,0090900,1,1,34,01,2213,1,njse2213.tif,00057462.tif,REVISED,SMOOTH HAMMERHE,4791,1715,3,0,0,2,0,0,0,609,1,ALIVE;,2012-171501
17,7427,3,1,2012,09,28,0090900,1,1,34,01,2213,1,njse2213.tif,00057462.tif,ORIGINAL,DUSKY SHARK,4841,1715,5,0,0,1,0,0,0,610,0,,2012-171501
17,7427,3,1,2012,09,28,0090900,1,1,34,01,2213,1,njse2213.tif,00057462.tif,REVISED,BLACKTIP SHARK,4871,1715,4,0,0,9,0,0,0,611,0,,2012-171501
17,7427,3,1,2012,09,28,0090062,0,0,34,02,2213,2,njse2213.tif,00057464.tif,ORIGINAL,ATLANTIC BONITO,330,1715,1,0,0,1,0,0,0,612,0,,2012-171502
16,6615,5,1,2012,09,22,1030086,0,1,36,01,1217,2,nyse1217.tif,00057147.tif,ORIGINAL,SCUP,3295,1648,3,15,10,0,0,0,0,613,1,RARE OR ILLEGAL SPECIES KEPT;,2012-164801
16,6615,5,1,2012,09,22,1030086,0,0,36,01,1217,2,nyse1217.tif,00057147.tif,ORIGINAL,BLACK SEA BASS,3350,1648,1,2,2,20,0,0,0,614,0,,2012-164801
16,6615,5,1,2012,09,22,1030086,0,0,36,01,1217,2,nyse1217.tif,00057147.tif,ORIGINAL,OCEAN TRIGGERFI,4560,1648,2,1,1,0,0,0,0,615,0,,2012-164801
16,6615,5,1,2012,09,22,1030123,0,0,36,02,1217,2,nyse1217.tif,00057149.tif,ORIGINAL,STRIPED BASS,4180,1648,2,6,0,0,0,0,0,616,0,,2012-164802
16,6615,5,1,2012,09,22,1030123,0,0,36,02,1217,2,nyse1217.tif,00057149.tif,ORIGINAL,LITTLE TUNNY,4681,1648,1,0,0,2,0,0,0,617,0,,2012-164802
16,6615,5,1,2012,09,22,1030037,0,0,36,03,1217,1,nyse1217.tif,00057151.tif,ORIGINAL,ALBACORE TUNA,4701,1648,1,3,3,0,0,0,0,618,0,,2012-164803
16,6615,5,1,2012,09,22,1030133,0,0,36,04,1217,2,nyse1217.tif,00057153.tif,ORIGINAL,LITTLE TUNNY,4681,1648,1,0,0,15,0,0,0,619,0,,2012-164804
17,6615,2,1,2012,09,30,1030564,0,0,36,01,1226,1,nyse1226.tif,00057495.tif,ORIGINAL,GOLDEN TILEFISH,4467,1719,3,8,8,0,0,0,0,620,1,CAUGHT OUT OF AREA;,2012-171901
17,6615,2,1,2012,09,30,1030564,0,0,36,01,1226,1,nyse1226.tif,00057495.tif,ORIGINAL,BIGEYE TUNA,4691,1719,1,1,1,0,0,0,0,621,0,,2012-171901
17,6615,2,1,2012,09,30,1030564,0,0,36,01,1226,1,nyse1226.tif,00057495.tif,ORIGINAL,ALBACORE TUNA,4701,1719,2,10,10,0,0,0,0,622,0,,2012-171901
15,6855,1,1,2012,09,15,0590043,0,0,36,01,1211,2,nyse1211.tif,00056301.tif,ORIGINAL,LITTLE TUNNY,4681,1517,1,2,0,0,0,0,0,623,0,,2012-151701
16,6855,1,4,2012,09,22,0590626,0,0,36,01,1201,1,nyse1201.tif,00056916.tif,ORIGINAL,DOLPHIN,1050,1611,1,1,1,0,0,0,0,624,0,,2012-161101
16,6855,1,1,2012,09,22,0590213,0,0,36,02,1201,2,nyse1201.tif,00056918.tif,ORIGINAL,SHORTFIN MAKO S,3551,1611,1,0,0,1,0,0,0,625,0,,2012-161102
16,6855,1,4,2012,09,22,0590626,0,0,36,03,1201,1,nyse1201.tif,00056920.tif,ORIGINAL,SHORTFIN MAKO S,3551,1611,1,1,1,4,0,0,0,626,0,,2012-161103
17,6855,1,1,2012,09,30,0590213,0,0,36,01,1219,1,nyse1219.tif,00057603.tif,ORIGINAL,YFT,4711,1738,1,1,1,0,0,0,0,627,0,,2012-173801
17,6855,1,1,2012,09,30,0590043,0,0,36,02,1219,2,nyse1219.tif,00057605.tif,ORIGINAL,SHORTFIN MAKO S,3551,1738,1,0,0,2,0,0,0,628,0,,2012-173802
17,6855,1,1,2012,09,25,0590106,0,0,36,01,2115,2,nyse2115.tif,00057611.tif,ORIGINAL,SHORTFIN MAKO S,3551,1739,1,0,0,1,0,0,0,629,0,,2012-173901
14,7422,4,1,2012,09,13,1030146,0,1,36,01,2207,2,nyse2207.tif,00056001.tif,ORIGINAL,SWORDFISH,4328,1474,3,1,0,0,0,0,0,630,0,,2012-147401
14,7422,4,1,2012,09,13,1030146,0,1,36,01,2207,2,nyse2207.tif,00056001.tif,ORIGINAL,YFT,4711,1474,2,0,0,1,0,0,0,631,0,,2012-147401
14,7422,4,1,2012,09,13,1030146,0,1,36,01,2207,2,nyse2207.tif,00056001.tif,ORIGINAL,BLUE SHARK,4931,1474,1,0,0,1,0,0,0,632,0,,2012-147401
14,7422,4,1,2012,09,13,1030085,0,1,36,02,2207,2,nyse2207.tif,00056003.tif,ORIGINAL,BIGEYE TUNA,4691,1474,1,2,0,0,0,0,0,633,0,,2012-147402
14,7422,4,1,2012,09,13,1030085,0,1,36,02,2207,2,nyse2207.tif,00056003.tif,ORIGINAL,ALBACORE TUNA,4701,1474,3,4,0,0,0,0,0,634,0,,2012-147402
14,7422,4,1,2012,09,13,1030085,0,1,36,02,2207,2,nyse2207.tif,00056003.tif,ORIGINAL,YFT,4711,1474,2,4,0,0,0,0,0,635,0,,2012-147402
14,7422,4,1,2012,09,13,1030085,0,1,36,03,2207,2,nyse2207.tif,00056005.tif,ORIGINAL,BIGEYE TUNA,4691,1474,1,1,1,0,0,0,0,636,0,,2012-147403
14,7422,4,1,2012,09,13,1030085,0,1,36,03,2207,2,nyse2207.tif,00056005.tif,ORIGINAL,ALBACORE TUNA,4701,1474,2,3,3,0,0,0,0,637,0,,2012-147403
14,7422,4,1,2012,09,13,1030085,0,0,36,04,2207,2,nyse2207.tif,00056007.tif,ORIGINAL,BIGEYE TUNA,4691,1474,1,3,3,1,0,0,0,638,1,ALIVE;,2012-147404
14,7422,4,1,2012,09,13,1030085,0,0,36,04,2207,2,nyse2207.tif,00056007.tif,ORIGINAL,ALBACORE TUNA,4701,1474,3,1,1,0,0,0,0,639,0,,2012-147404
14,7422,4,1,2012,09,13,1030085,0,0,36,04,2207,2,nyse2207.tif,00056007.tif,ORIGINAL,YFT,4711,1474,2,10,10,0,0,0,0,640,0,,2012-147404
15,7422,4,1,2012,09,15,1030085,0,0,36,01,1213,2,nyse1213.tif,00056426.tif,ORIGINAL,STRIPED BASS,4180,1534,2,9,9,0,0,0,0,641,0,,2012-153401
15,7422,4,1,2012,09,15,1030085,0,0,36,01,1213,2,nyse1213.tif,00056426.tif,ORIGINAL,BLUE SHARK,4931,1534,1,0,0,1,0,0,0,642,0,,2012-153401
15,7422,4,1,2012,09,20,1030146,0,0,36,01,2204,2,nyse2204.tif,00056698.tif,ORIGINAL,BLUEFISH,230,1573,2,0,0,1,0,0,0,643,0,,2012-157301
15,7422,4,1,2012,09,20,1030146,0,0,36,01,2204,2,nyse2204.tif,00056698.tif,ORIGINAL,LITTLE TUNNY,4681,1573,1,0,0,1,0,0,0,644,0,,2012-157301
15,7422,4,1,2012,09,20,1030135,0,0,36,02,2204,2,nyse2204.tif,00056700.tif,ORIGINAL,LITTLE TUNNY,4681,1573,1,0,0,1,0,0,0,645,0,,2012-157302
15,7422,4,1,2012,09,20,1030135,0,0,36,03,2204,2,nyse2204.tif,00056702.tif,ORIGINAL,BLUEFISH,230,1573,5,0,0,3,0,0,0,646,0,,2012-157303
15,7422,4,1,2012,09,20,1030135,0,0,36,03,2204,2,nyse2204.tif,00056702.tif,ORIGINAL,SUMMER FLOUNDER,1219,1573,4,0,0,1,0,0,0,647,0,,2012-157303
