intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
6633,3,1,2015,06,20,023307,8100088,0,0,51,07,1206,1,VAJN1206.pdf,00083363.tif,ORIGINAL,1050,0233,9996,9996,495,8,9996,0,5,3,120,0,,2015-023307
7614,7,1,2015,06,20,022801,0010024,0,0,51,01,1207,1,VAJN1207.pdf,00083309.tif,ORIGINAL,1050,0228,9996,9996,520,2,9996,0,2,3,207,0,,2015-022801
6936,5,1,2015,06,20,025012,0471493,0,0,24,12,1103,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1050,0250,9996,9996,534,2,9996,0,4,2,75,0,,2015-025012
6783,7,1,2015,06,29,035701,0010024,0,0,51,01,2106,1,VAJN2106.pdf,00084321.tif,ORIGINAL,1050,0357,9996,9996,539,8,9996,0,2,2,144,0,,2015-035701
6783,7,1,2015,06,29,035701,0010024,0,0,51,01,2106,1,VAJN2106.pdf,00084321.tif,ORIGINAL,1050,0357,9996,9996,539,8,9996,0,3,2,145,0,,2015-035701
6633,3,1,2015,06,25,030402,8100088,0,0,51,02,2217,1,VAJN2217.pdf,00083971.tif,ORIGINAL,1050,0304,9996,9996,546,8,9996,0,3,3,127,0,,2015-030402
6936,5,1,2015,06,15,014304,0471493,0,0,24,04,2113,1,MDJN2113.pdf,00082847.tif,ORIGINAL,1050,0143,9996,9996,549,2,9996,0,7,3,34,0,,2015-014304
6936,7,1,2015,06,12,012201,0010024,0,0,51,01,2118,1,VAJN2118.pdf,00082688.tif,ORIGINAL,1050,0122,9996,9996,551,2,9996,0,1,3,148,0,,2015-012201
7617,3,1,2015,06,30,036202,8100088,0,1,51,02,2205,1,VAJN2205.pdf,00084343.tif,ORIGINAL,1050,0362,9996,9996,559,1,9996,0,4,3,264,0,,2015-036202
6936,5,1,2015,06,14,014001,0471493,0,0,24,01,1201,1,MDJN1201.pdf,00082766.tif,ORIGINAL,1050,0140,9996,9996,563,2,9996,0,2,3,24,0,,2015-014001
6936,7,1,2015,06,12,012201,0010024,0,0,51,01,2118,1,VAJN2118.pdf,00082688.tif,ORIGINAL,1050,0122,9996,9996,563,2,9996,0,5,3,152,0,,2015-012201
6936,5,1,2015,06,15,014303,0471493,0,0,24,03,2113,1,MDJN2113.pdf,00082845.tif,ORIGINAL,1050,0143,9996,9996,564,1,9996,0,3,3,28,0,,2015-014303
6936,5,1,2015,06,20,025001,0471493,0,0,24,01,1103,1,MDJN1103.pdf,00083468.tif,ORIGINAL,1050,0250,9996,9996,565,1,9996,0,3,2,68,0,,2015-025001
6936,5,1,2015,06,20,025012,0471493,0,0,24,12,1103,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1050,0250,9996,9996,567,2,9996,0,3,2,74,0,,2015-025012
6936,5,1,2015,06,19,022404,0471493,0,0,24,04,2107,1,MDJN2107.pdf,00083282.tif,ORIGINAL,1050,0224,9996,9996,568,2,9996,0,6,3,65,0,,2015-022404
7617,1,1,2015,06,18,021103,8100091,0,0,51,03,2123,1,VAJN2123.pdf,00083140.tif,ORIGINAL,1050,0211,9996,9996,573,2,9996,2,1,2,244,0,,2015-021103
7617,1,1,2015,06,22,026201,8100002,0,0,51,01,2125,1,VAJN2125.pdf,00083600.tif,ORIGINAL,1050,0262,9996,9996,583,2,9996,0,8,2,256,0,,2015-026201
7617,1,1,2015,06,18,021103,8100091,0,0,51,03,2123,1,VAJN2123.pdf,00083140.tif,ORIGINAL,1050,0211,9996,9996,586,2,9996,2,4,2,247,0,,2015-021103
7617,1,1,2015,06,22,026201,8100002,0,0,51,01,2125,1,VAJN2125.pdf,00083600.tif,ORIGINAL,1050,0262,9996,9996,587,2,9996,0,5,2,253,0,,2015-026201
6936,5,1,2015,06,18,020706,0471493,0,0,24,06,2207,1,MDJN2207.pdf,00083127.tif,ORIGINAL,1050,0207,9996,9996,588,1,9996,0,2,3,55,0,,2015-020706
7614,7,1,2015,06,19,023005,0010024,0,0,51,05,2136,1,VAJN2136.pdf,00083335.tif,ORIGINAL,1050,0230,9996,9996,592,2,9996,0,3,2,216,0,,2015-023005
6633,1,1,2015,06,03,001202,8100091,0,0,51,02,2101,1,VAJN2101.pdf,00082266.tif,ORIGINAL,1050,0012,9996,9996,593,2,9996,0,7,2,104,0,,2015-001202
6633,3,1,2015,06,20,023307,8100088,0,0,51,07,1206,1,VAJN1206.pdf,00083363.tif,ORIGINAL,1050,0233,9996,9996,594,8,9996,0,6,3,121,0,,2015-023307
6936,5,1,2015,06,20,025001,0471493,0,0,24,01,1103,1,MDJN1103.pdf,00083468.tif,ORIGINAL,1050,0250,9996,9996,596,2,9996,0,1,2,66,0,,2015-025001
7617,1,1,2015,06,25,033709,8100002,0,0,51,09,2133,1,VAJN2133.pdf,00084183.tif,ORIGINAL,1050,0337,9996,9996,596,2,9996,0,2,2,263,0,,2015-033709
6633,1,1,2015,06,03,001202,8100091,0,0,51,02,2101,1,VAJN2101.pdf,00082266.tif,ORIGINAL,1050,0012,9996,9996,601,2,9996,0,8,2,105,0,,2015-001202
6936,5,1,2015,06,15,014304,0471493,0,0,24,04,2113,1,MDJN2113.pdf,00082847.tif,ORIGINAL,1050,0143,9996,9996,607,1,9996,0,3,3,30,0,,2015-014304
6633,3,1,2015,06,19,023103,8100088,0,0,51,03,2201,1,VAJN2201.pdf,00083343.tif,ORIGINAL,1050,0231,9996,9996,608,2,9996,0,2,3,108,0,,2015-023103
7614,7,1,2015,06,19,023005,0010024,0,0,51,05,2136,1,VAJN2136.pdf,00083335.tif,ORIGINAL,1050,0230,9996,9996,611,2,9996,0,2,2,215,0,,2015-023005
6633,3,1,2015,06,20,023304,8100088,1,0,51,04,1206,1,VAJN1206.pdf,00083357.tif,ORIGINAL,1050,0233,9996,9996,612,2,9996,0,2,3,116,0,,2015-023304
7617,1,1,2015,06,16,019401,8100091,0,0,51,01,2120,1,VAJN2120.pdf,00083075.tif,ORIGINAL,1050,0194,9996,9996,614,2,9996,0,4,2,227,0,,2015-019401
7421,3,1,2015,06,17,019901,8100088,0,0,51,01,2214,1,VAJN2214.pdf,00083097.tif,ORIGINAL,1050,0199,9996,9996,616,1,9996,0,1,3,200,0,,2015-019901
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,617,2,9996,0,9,2,97,0,,2015-001201
7617,2,1,2015,06,13,016802,8100387,0,0,51,02,1201,1,VAJN1201.pdf,00082989.tif,ORIGINAL,1050,0168,9996,9996,618,2,9996,0,6,1,223,0,,2015-016802
6783,7,1,2015,06,16,019201,0010024,0,1,51,01,2103,1,VAJN2103.pdf,00083067.tif,ORIGINAL,1050,0192,9996,9996,619,2,9996,0,5,3,133,0,,2015-019201
6633,3,1,2015,06,20,023304,8100088,1,0,51,04,1206,1,VAJN1206.pdf,00083357.tif,ORIGINAL,1050,0233,9996,9996,621,2,9996,0,1,3,115,0,,2015-023304
7415,3,1,2015,06,03,003402,8100088,0,0,51,02,2207,1,VAJN2207.pdf,00082350.tif,ORIGINAL,1050,0034,9996,9996,621,2,9996,0,5,3,172,0,,2015-003402
7614,7,2,2015,06,20,022802,0011199,0,0,51,02,1207,1,VAJN1207.pdf,00083311.tif,ORIGINAL,1050,0228,9996,9996,622,2,9996,0,1,3,208,0,,2015-022802
7617,3,1,2015,06,30,036202,8100088,0,1,51,02,2205,1,VAJN2205.pdf,00084343.tif,ORIGINAL,1050,0362,9996,9996,623,2,9996,0,7,3,267,0,,2015-036202
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,624,2,9996,0,2,2,90,0,,2015-001201
6633,3,1,2015,06,19,023104,8100088,0,0,51,04,2201,1,VAJN2201.pdf,00083345.tif,ORIGINAL,1050,0231,9996,9996,624,2,9996,0,4,3,112,0,,2015-023104
7415,3,1,2015,06,11,012302,8100088,0,0,51,02,2211,1,VAJN2211.pdf,00082694.tif,ORIGINAL,1050,0123,9996,9996,625,2,9996,0,1,3,177,0,,2015-012302
7617,1,1,2015,06,22,026201,8100002,0,0,51,01,2125,1,VAJN2125.pdf,00083600.tif,ORIGINAL,1050,0262,9996,9996,625,2,9996,0,4,2,252,0,,2015-026201
6633,3,1,2015,06,19,023103,8100088,0,0,51,03,2201,1,VAJN2201.pdf,00083343.tif,ORIGINAL,1050,0231,9996,9996,629,2,9996,0,3,3,109,0,,2015-023103
7421,1,1,2015,06,05,003502,8100091,0,0,51,02,2208,1,VAJN2208.pdf,00082358.tif,ORIGINAL,1050,0035,9996,9996,632,2,9996,0,2,3,197,0,,2015-003502
6936,5,1,2015,06,19,022404,0471493,0,0,24,04,2107,1,MDJN2107.pdf,00083282.tif,ORIGINAL,1050,0224,9996,9996,633,2,9996,0,4,3,63,0,,2015-022404
7415,3,1,2015,06,03,003402,8100088,0,0,51,02,2207,1,VAJN2207.pdf,00082350.tif,ORIGINAL,1050,0034,9996,9996,634,2,9996,0,3,3,170,0,,2015-003402
6936,5,1,2015,06,20,025012,0471493,0,0,24,12,1103,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1050,0250,9996,9996,638,2,9996,0,5,2,76,0,,2015-025012
6936,5,1,2015,06,15,014304,0471493,0,0,24,04,2113,1,MDJN2113.pdf,00082847.tif,ORIGINAL,1050,0143,9996,9996,640,2,9996,0,5,3,32,0,,2015-014304
6936,5,1,2015,06,18,020702,0471493,0,0,24,02,2207,1,MDJN2207.pdf,00083119.tif,ORIGINAL,1050,0207,9996,9996,640,2,9996,0,4,3,50,0,,2015-020702
6783,8,3,2015,06,19,026102,0010039,0,0,51,02,2124,1,VAJN2124.pdf,00083581.tif,ORIGINAL,1050,0261,9996,9996,642,1,9996,0,1,2,139,0,,2015-026102
7617,1,1,2015,06,16,019401,8100091,0,0,51,01,2120,1,VAJN2120.pdf,00083075.tif,ORIGINAL,1050,0194,9996,9996,642,2,9996,0,1,2,224,0,,2015-019401
7617,1,1,2015,06,22,026201,8100002,0,0,51,01,2125,1,VAJN2125.pdf,00083600.tif,ORIGINAL,1050,0262,9996,9996,646,2,9996,0,2,2,250,0,,2015-026201
7614,7,1,2015,06,20,022803,0010024,0,0,51,03,1207,1,VAJN1207.pdf,00083313.tif,ORIGINAL,1050,0228,9996,9996,647,2,9996,0,3,2,211,0,,2015-022803
6936,5,1,2015,06,16,015402,0471493,0,0,24,02,2105,1,MDJN2105.pdf,00082905.tif,ORIGINAL,1050,0154,9996,9996,651,2,9996,0,3,3,35,0,,2015-015402
6936,5,1,2015,06,20,025012,0471493,0,0,24,12,1103,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1050,0250,9996,9996,652,1,9996,0,1,2,72,0,,2015-025012
6633,3,1,2015,06,19,023104,8100088,0,0,51,04,2201,1,VAJN2201.pdf,00083345.tif,ORIGINAL,1050,0231,9996,9996,653,2,9996,0,6,3,114,0,,2015-023104
6783,8,3,2015,06,20,026002,0010039,0,0,51,02,1213,1,VAJN1213.pdf,00083560.tif,ORIGINAL,1050,0260,9996,9996,657,2,9996,0,1,2,137,0,,2015-026002
6936,5,1,2015,06,18,020702,0471493,0,0,24,02,2207,1,MDJN2207.pdf,00083119.tif,ORIGINAL,1050,0207,9996,9996,659,2,9996,0,5,3,51,0,,2015-020702
7421,1,1,2015,06,05,003501,8100002,0,0,51,01,2208,1,VAJN2208.pdf,00082356.tif,ORIGINAL,1050,0035,9996,9996,659,1,9996,0,3,2,196,0,,2015-003501
7614,7,1,2015,06,13,016902,0010024,0,0,51,02,1202,1,VAJN1202.pdf,00083009.tif,ORIGINAL,1050,0169,9996,9996,660,1,9996,0,4,2,205,0,,2015-016902
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,662,2,9996,0,3,2,91,0,,2015-001201
6783,7,1,2015,06,30,036301,0010024,0,0,51,01,2102,1,VAJN2102.pdf,00084347.tif,ORIGINAL,1050,0363,9996,9996,663,2,9996,0,2,2,147,0,,2015-036301
6936,7,1,2015,06,12,012201,0010024,0,0,51,01,2118,1,VAJN2118.pdf,00082688.tif,ORIGINAL,1050,0122,9996,9996,664,1,9996,0,6,3,153,0,,2015-012201
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,664,2,9996,0,2,2,236,0,,2015-021101
6936,5,1,2015,06,15,014303,0471493,0,0,24,03,2113,1,MDJN2113.pdf,00082845.tif,ORIGINAL,1050,0143,9996,9996,665,1,9996,0,2,3,27,0,,2015-014303
6633,3,1,2015,06,19,023104,8100088,0,0,51,04,2201,1,VAJN2201.pdf,00083345.tif,ORIGINAL,1050,0231,9996,9996,665,2,9996,0,5,3,113,0,,2015-023104
6936,7,1,2015,06,12,012201,0010024,0,0,51,01,2118,1,VAJN2118.pdf,00082688.tif,ORIGINAL,1050,0122,9996,9996,667,2,9996,0,2,3,149,0,,2015-012201
6936,7,1,2015,06,17,019301,0011199,0,0,51,01,2113,1,VAJN2113.pdf,00083071.tif,ORIGINAL,1050,0193,9996,9996,667,2,9996,0,1,3,156,0,,2015-019301
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,667,2,9996,0,5,2,239,0,,2015-021101
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,670,2,9996,0,1,3,37,0,,2015-020701
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,671,2,9996,0,7,2,241,0,,2015-021101
6936,5,1,2015,06,18,020706,0471493,0,0,24,06,2207,1,MDJN2207.pdf,00083127.tif,ORIGINAL,1050,0207,9996,9996,675,2,9996,0,4,3,57,0,,2015-020706
6936,5,1,2015,06,15,014304,0471493,0,0,24,04,2113,1,MDJN2113.pdf,00082847.tif,ORIGINAL,1050,0143,9996,9996,676,2,9996,0,4,3,31,0,,2015-014304
7415,3,1,2015,06,03,003402,8100088,0,0,51,02,2207,1,VAJN2207.pdf,00082350.tif,ORIGINAL,1050,0034,9996,9996,676,2,9996,0,2,3,169,0,,2015-003402
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,683,2,9996,0,4,2,92,0,,2015-001201
7415,1,1,2015,06,17,019701,8100091,0,0,51,01,2202,1,VAJN2202.pdf,00083081.tif,ORIGINAL,1050,0197,9996,9996,683,2,9996,0,3,2,185,0,,2015-019701
7617,2,1,2015,06,13,016802,8100387,0,0,51,02,1201,1,VAJN1201.pdf,00082989.tif,ORIGINAL,1050,0168,9996,9996,683,2,9996,0,5,1,222,0,,2015-016802
6936,5,1,2015,06,19,022403,0471493,0,0,24,03,2107,1,MDJN2107.pdf,00083280.tif,ORIGINAL,1050,0224,9996,9996,684,2,9996,0,6,3,62,0,,2015-022403
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,684,2,9996,0,9,2,243,0,,2015-021101
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,685,2,9996,0,6,2,240,0,,2015-021101
6936,5,1,2015,06,08,004403,0471493,0,0,24,03,2102,1,MDJN2102.pdf,00082390.tif,ORIGINAL,1050,0044,9996,9996,688,2,9996,0,1,3,20,0,,2015-004403
6936,5,1,2015,06,15,014304,0471493,0,0,24,04,2113,1,MDJN2113.pdf,00082847.tif,ORIGINAL,1050,0143,9996,9996,688,2,9996,0,6,3,33,0,,2015-014304
6936,5,1,2015,06,20,025001,0471493,0,0,24,01,1103,1,MDJN1103.pdf,00083468.tif,ORIGINAL,1050,0250,9996,9996,688,1,9996,0,4,2,69,0,,2015-025001
7617,1,1,2015,06,18,021103,8100091,0,0,51,03,2123,1,VAJN2123.pdf,00083140.tif,ORIGINAL,1050,0211,9996,9996,688,1,9996,2,5,2,248,0,,2015-021103
7617,1,1,2015,06,18,021101,8100002,0,0,51,01,2123,1,VAJN2123.pdf,00083136.tif,ORIGINAL,1050,0211,9996,9996,689,2,9996,0,3,2,237,0,,2015-021101
6936,5,1,2015,06,18,020703,0471493,0,0,24,03,2207,1,MDJN2207.pdf,00083121.tif,ORIGINAL,1050,0207,9996,9996,692,1,9996,0,2,2,53,0,,2015-020703
6936,5,1,2015,06,19,022404,0471493,0,0,24,04,2107,1,MDJN2107.pdf,00083282.tif,ORIGINAL,1050,0224,9996,9996,692,2,9996,0,5,3,64,0,,2015-022404
6783,7,1,2015,06,25,031201,0010024,0,0,51,01,2108,1,VAJN2108.pdf,00084004.tif,ORIGINAL,1050,0312,9996,9996,692,2,9996,0,1,3,140,0,,2015-031201
7617,3,1,2015,06,30,036202,8100088,0,1,51,02,2205,1,VAJN2205.pdf,00084343.tif,ORIGINAL,1050,0362,9996,9996,692,1,9996,0,6,3,266,0,,2015-036202
6783,7,1,2015,06,16,019201,0010024,0,1,51,01,2103,1,VAJN2103.pdf,00083067.tif,ORIGINAL,1050,0192,9996,9996,693,2,9996,0,4,3,132,0,,2015-019201
7614,7,1,2015,06,20,022803,0010024,0,0,51,03,1207,1,VAJN1207.pdf,00083313.tif,ORIGINAL,1050,0228,9996,9996,693,2,9996,0,2,2,210,0,,2015-022803
6936,7,1,2015,06,17,019301,0011199,0,0,51,01,2113,1,VAJN2113.pdf,00083071.tif,ORIGINAL,1050,0193,9996,9996,698,2,9996,0,3,3,158,0,,2015-019301
7415,3,1,2015,06,03,003402,8100088,0,0,51,02,2207,1,VAJN2207.pdf,00082350.tif,ORIGINAL,1050,0034,9996,9996,698,2,9996,0,7,3,174,0,,2015-003402
7415,1,1,2015,06,17,019701,8100091,0,0,51,01,2202,1,VAJN2202.pdf,00083081.tif,ORIGINAL,1050,0197,9996,9996,701,2,9996,0,4,2,186,0,,2015-019701
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,703,2,9996,0,5,2,93,0,,2015-001201
7415,1,1,2015,06,17,019701,8100091,0,0,51,01,2202,1,VAJN2202.pdf,00083081.tif,ORIGINAL,1050,0197,9996,9996,704,2,9996,0,1,2,183,0,,2015-019701
6783,2,1,2015,06,12,012502,0051599,0,0,10,02,2101,1,DEJN2101.pdf,00082716.tif,ORIGINAL,1050,0125,9996,9996,707,2,9996,0,4,2,16,0,,2015-012502
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,707,1,9996,0,3,3,39,0,,2015-020701
7617,1,1,2015,06,22,026201,8100002,0,0,51,01,2125,1,VAJN2125.pdf,00083600.tif,ORIGINAL,1050,0262,9996,9996,707,2,9996,0,3,2,251,0,,2015-026201
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,708,2,9996,0,7,3,43,0,,2015-020701
6633,1,1,2015,06,03,001202,8100091,0,0,51,02,2101,1,VAJN2101.pdf,00082266.tif,ORIGINAL,1050,0012,9996,9996,709,2,9996,0,4,2,101,0,,2015-001202
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,711,2,9996,0,4,3,40,0,,2015-020701
6633,3,1,2015,06,20,023307,8100088,0,0,51,07,1206,1,VAJN1206.pdf,00083363.tif,ORIGINAL,1050,0233,9996,9996,712,2,9996,0,7,3,122,0,,2015-023307
6936,7,1,2015,06,12,012201,0010024,0,0,51,01,2118,1,VAJN2118.pdf,00082688.tif,ORIGINAL,1050,0122,9996,9996,712,2,9996,0,4,3,151,0,,2015-012201
6936,7,1,2015,06,17,019301,0011199,0,0,51,01,2113,1,VAJN2113.pdf,00083071.tif,ORIGINAL,1050,0193,9996,9996,712,1,9996,0,6,3,161,0,,2015-019301
7415,3,1,2015,06,03,003401,8100088,0,0,51,01,2207,1,VAJN2207.pdf,00082348.tif,ORIGINAL,1050,0034,9996,9996,713,2,9996,0,4,3,167,0,,2015-003401
6936,5,1,2015,06,20,025001,0471493,0,0,24,01,1103,1,MDJN1103.pdf,00083468.tif,ORIGINAL,1050,0250,9996,9996,714,2,9996,0,2,2,67,0,,2015-025001
6633,1,1,2015,06,03,001201,8100002,0,0,51,01,2101,1,VAJN2101.pdf,00082264.tif,ORIGINAL,1050,0012,9996,9996,714,2,9996,0,7,2,95,0,,2015-001201
6633,3,1,2015,06,19,023104,8100088,0,0,51,04,2201,1,VAJN2201.pdf,00083345.tif,ORIGINAL,1050,0231,9996,9996,714,2,9996,0,3,3,111,0,,2015-023104
6783,2,1,2015,06,12,012502,0051599,0,0,10,02,2101,1,DEJN2101.pdf,00082716.tif,ORIGINAL,1050,0125,9996,9996,715,1,9996,0,3,2,15,0,,2015-012502
6936,5,1,2015,06,20,025012,0471493,0,0,24,12,1103,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1050,0250,9996,9996,716,1,9996,0,2,2,73,0,,2015-025012
7415,3,1,2015,06,11,012303,8100088,0,0,51,03,2211,1,VAJN2211.pdf,00082696.tif,ORIGINAL,1050,0123,9996,9996,716,1,9996,0,5,3,182,0,,2015-012303
7421,1,1,2015,06,05,003501,8100002,0,0,51,01,2208,1,VAJN2208.pdf,00082356.tif,ORIGINAL,1050,0035,9996,9996,719,1,9996,0,2,2,195,0,,2015-003501
7415,3,1,2015,06,11,012302,8100088,0,0,51,02,2211,1,VAJN2211.pdf,00082694.tif,ORIGINAL,1050,0123,9996,9996,720,2,9996,0,2,3,178,0,,2015-012302
6416,10,1,2015,06,25,048101,0290894,0,0,34,01,2138,1,NJJN2138.pdf,00084994.tif,ORIGINAL,1050,0481,9996,9996,721,2,9996,0,4,3,80,0,,2015-048101
6936,5,1,2015,06,18,020702,0471493,0,0,24,02,2207,1,MDJN2207.pdf,00083119.tif,ORIGINAL,1050,0207,9996,9996,722,2,9996,0,6,3,52,0,,2015-020702
6633,1,1,2015,06,03,001202,8100091,0,0,51,02,2101,1,VAJN2101.pdf,00082266.tif,ORIGINAL,1050,0012,9996,9996,722,2,9996,0,9,2,106,0,,2015-001202
6936,5,1,2015,06,15,014301,0471493,0,0,24,01,2113,1,MDJN2113.pdf,00082841.tif,ORIGINAL,1050,0143,9996,9996,723,1,9996,0,4,3,25,0,,2015-014301
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,725,2,9996,0,9,3,45,0,,2015-020701
6936,5,1,2015,06,18,020702,0471493,0,0,24,02,2207,1,MDJN2207.pdf,00083119.tif,ORIGINAL,1050,0207,9996,9996,727,2,9996,0,3,3,49,0,,2015-020702
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,733,2,9996,0,2,3,38,0,,2015-020701
6936,5,1,2015,06,18,020701,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00083117.tif,ORIGINAL,1050,0207,9996,9996,734,2,9996,0,8,3,44,0,,2015-020701
6783,2,1,2015,06,12,012506,0051599,1,0,10,06,2101,1,DEJN2101.pdf,00082724.tif,ORIGINAL,1050,0125,9996,9996,735,1,9996,0,3,2,17,0,,2015-012506
7617,1,1,2015,06,22,026203,8100002,0,0,51,03,2125,1,VAJN2125.pdf,00083604.tif,ORIGINAL,1050,0262,9996,9996,735,1,9996,0,2,3,258,0,,2015-026203
