tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
194802,9996,9996,438,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,3,3,169,0,,2017-194802
194802,9996,9996,442,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,2,3,168,0,,2017-194802
194802,9996,9996,445,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,4,3,170,0,,2017-194802
207501,9996,9996,451,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,13,3,156,0,,2017-207501
194802,9996,9996,452,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,10,3,176,0,,2017-194802
207501,9996,9996,457,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,19,3,162,0,,2017-207501
198601,9996,9996,458,2,9996,7688,3,1,2017,10,06,8100088,0,0,51,01,2207,1,VAOC2207.pdf,00118786.tif,ORIGINAL,1050,1986,0,6,3,202,0,,2017-198601
194802,9996,9996,460,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,9,3,175,0,,2017-194802
194802,9996,9996,463,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,5,3,171,0,,2017-194802
200201,9996,9996,470,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,01,1107,1,MDOC1107.pdf,00118839.tif,ORIGINAL,1050,2002,0,3,3,42,0,,2017-200201
200202,9996,9996,478,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,02,1107,1,MDOC1107.pdf,00118841.tif,ORIGINAL,1050,2002,0,1,2,45,0,,2017-200202
198401,9996,9996,478,8,9996,7685,3,1,2017,10,07,8100088,0,1,51,01,1106,1,VAOC1106.pdf,00118772.tif,ORIGINAL,1050,1984,0,5,3,194,0,,2017-198401
191401,9996,9996,480,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,4,3,33,0,,2017-191401
215801,9996,9996,482,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,4,3,70,0,,2017-215801
207501,9996,9996,482,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,15,3,158,0,,2017-207501
213601,9996,9996,486,8,9996,6447,3,1,2017,10,19,0470853,0,0,24,01,2212,1,MDOC2212.pdf,00119363.tif,ORIGINAL,1050,2136,0,4,3,17,0,,2017-213601
211001,9996,9996,488,8,9996,6447,3,1,2017,10,18,0470853,0,0,24,01,2204,1,MDOC2204.pdf,00119284.tif,ORIGINAL,1050,2110,0,3,3,11,0,,2017-211001
200202,9996,9996,489,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,02,1107,1,MDOC1107.pdf,00118841.tif,ORIGINAL,1050,2002,0,3,2,47,0,,2017-200202
207501,9996,9996,494,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,17,3,160,0,,2017-207501
198402,9996,9996,494,2,9996,7685,3,1,2017,10,07,8100088,0,0,51,02,1106,1,VAOC1106.pdf,00118774.tif,ORIGINAL,1050,1984,0,2,2,196,0,,2017-198402
191401,9996,9996,498,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,9,3,38,0,,2017-191401
200203,9996,9996,500,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,03,1107,1,MDOC1107.pdf,00118843.tif,ORIGINAL,1050,2002,0,3,3,51,0,,2017-200203
215801,9996,9996,500,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,8,3,74,0,,2017-215801
191401,9996,9996,502,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,5,3,34,0,,2017-191401
207501,9996,9996,508,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119114.tif,ORIGINAL,1050,2075,2,6,3,149,0,,2017-207501
200501,9996,9996,510,2,9996,7370,3,1,2017,10,07,0091131,0,0,34,01,1111,1,NJOC1111.pdf,00118868.tif,ORIGINAL,1050,2005,0,3,2,145,0,,2017-200501
200501,9996,9996,512,2,9996,7370,3,1,2017,10,07,0091131,0,0,34,01,1111,1,NJOC1111.pdf,00118868.tif,ORIGINAL,1050,2005,0,2,2,144,0,,2017-200501
211001,9996,9996,513,8,9996,6447,3,1,2017,10,18,0470853,0,0,24,01,2204,1,MDOC2204.pdf,00119284.tif,ORIGINAL,1050,2110,0,1,3,9,0,,2017-211001
200202,9996,9996,513,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,02,1107,1,MDOC1107.pdf,00118841.tif,ORIGINAL,1050,2002,0,2,2,46,0,,2017-200202
191201,9996,9996,516,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,3,3,21,0,,2017-191201
200201,9996,9996,516,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,01,1107,1,MDOC1107.pdf,00118839.tif,ORIGINAL,1050,2002,0,2,3,41,0,,2017-200201
200202,9996,9996,516,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,02,1107,1,MDOC1107.pdf,00118841.tif,ORIGINAL,1050,2002,0,4,2,48,0,,2017-200202
211001,9996,9996,517,8,9996,6447,3,1,2017,10,18,0470853,0,0,24,01,2204,1,MDOC2204.pdf,00119284.tif,ORIGINAL,1050,2110,0,4,3,12,0,,2017-211001
191401,9996,9996,519,1,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,1,3,30,0,,2017-191401
213601,9996,9996,520,8,9996,6447,3,1,2017,10,19,0470853,0,0,24,01,2212,1,MDOC2212.pdf,00119363.tif,ORIGINAL,1050,2136,0,5,3,18,0,,2017-213601
191201,9996,9996,520,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,2,3,20,0,,2017-191201
211001,9996,9996,521,8,9996,6447,3,1,2017,10,18,0470853,0,0,24,01,2204,1,MDOC2204.pdf,00119284.tif,ORIGINAL,1050,2110,0,5,3,13,0,,2017-211001
207501,9996,9996,521,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,12,3,155,0,,2017-207501
198601,9996,9996,521,2,9996,7688,3,1,2017,10,06,8100088,0,0,51,01,2207,1,VAOC2207.pdf,00118786.tif,ORIGINAL,1050,1986,0,5,3,201,0,,2017-198601
191202,9996,9996,523,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,02,2103,1,MDOC2103.pdf,00118388.tif,ORIGINAL,1050,1912,0,4,3,29,0,,2017-191202
191401,9996,9996,523,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,3,3,32,0,,2017-191401
213601,9996,9996,527,8,9996,6447,3,1,2017,10,19,0470853,0,0,24,01,2212,1,MDOC2212.pdf,00119363.tif,ORIGINAL,1050,2136,0,2,3,15,0,,2017-213601
208501,9996,9996,531,2,9996,7688,3,1,2017,10,15,8100088,0,0,51,01,1209,1,VAOC1209.pdf,00119196.tif,ORIGINAL,1050,2085,0,1,3,203,0,,2017-208501
208502,9996,9996,531,2,9996,7688,3,1,2017,10,15,8100088,0,0,51,02,1209,1,VAOC1209.pdf,00119198.tif,ORIGINAL,1050,2085,0,4,3,208,0,,2017-208502
207501,9996,9996,533,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119116.tif,ORIGINAL,1050,2075,2,22,3,165,0,,2017-207501
191401,9996,9996,535,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,10,3,39,0,,2017-191401
198901,9996,9996,535,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,5,3,86,0,,2017-198901
206401,9996,9996,536,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,4,3,61,0,,2017-206401
191201,9996,9996,538,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,7,3,25,0,,2017-191201
211001,9996,9996,540,8,9996,6447,3,1,2017,10,18,0470853,0,0,24,01,2204,1,MDOC2204.pdf,00119284.tif,ORIGINAL,1050,2110,0,2,3,10,0,,2017-211001
206401,9996,9996,541,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,3,3,60,0,,2017-206401
198901,9996,9996,541,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,2,3,83,0,,2017-198901
191201,9996,9996,542,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,5,3,23,0,,2017-191201
215802,9996,9996,542,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,02,1116,1,MDOC1116.pdf,00119444.tif,ORIGINAL,1050,2158,0,1,3,77,0,,2017-215802
200201,9996,9996,543,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,01,1107,1,MDOC1107.pdf,00118839.tif,ORIGINAL,1050,2002,0,5,3,44,0,,2017-200201
198902,9996,9996,544,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,6,3,95,0,,2017-198902
200203,9996,9996,546,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,03,1107,1,MDOC1107.pdf,00118843.tif,ORIGINAL,1050,2002,0,2,3,50,0,,2017-200203
215801,9996,9996,546,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,9,3,75,0,,2017-215801
207501,9996,9996,546,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,11,3,154,0,,2017-207501
207501,9996,9996,547,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,20,3,163,0,,2017-207501
215801,9996,9996,548,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,6,3,72,0,,2017-215801
215802,9996,9996,551,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,02,1116,1,MDOC1116.pdf,00119444.tif,ORIGINAL,1050,2158,0,4,3,80,0,,2017-215802
213601,9996,9996,553,8,9996,6447,3,1,2017,10,19,0470853,0,0,24,01,2212,1,MDOC2212.pdf,00119363.tif,ORIGINAL,1050,2136,0,1,3,14,0,,2017-213601
198902,9996,9996,553,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,9,3,98,0,,2017-198902
198902,9996,9996,555,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,3,3,92,0,,2017-198902
215801,9996,9996,559,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,3,3,69,0,,2017-215801
207501,9996,9996,559,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119115.tif,ORIGINAL,1050,2075,2,18,3,161,0,,2017-207501
198902,9996,9996,562,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,4,3,93,0,,2017-198902
198902,9996,9996,562,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,8,3,97,0,,2017-198902
191401,9996,9996,564,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,8,3,37,0,,2017-191401
215801,9996,9996,564,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,10,3,76,0,,2017-215801
198902,9996,9996,566,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,1,3,90,0,,2017-198902
191202,9996,9996,571,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,02,2103,1,MDOC2103.pdf,00118388.tif,ORIGINAL,1050,1912,0,2,3,27,0,,2017-191202
198902,9996,9996,571,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,7,3,96,0,,2017-198902
198401,9996,9996,573,1,9996,7685,3,1,2017,10,07,8100088,0,0,51,01,1106,1,VAOC1106.pdf,00118772.tif,ORIGINAL,1050,1984,0,3,3,192,0,,2017-198401
198902,9996,9996,574,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,2,3,91,0,,2017-198902
191201,9996,9996,575,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,6,3,24,0,,2017-191201
200203,9996,9996,575,1,9996,6936,5,1,2017,10,07,0471493,1,0,24,03,1107,1,MDOC1107.pdf,00118843.tif,ORIGINAL,1050,2002,0,1,3,49,0,,2017-200203
215801,9996,9996,575,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,5,3,71,0,,2017-215801
191401,9996,9996,577,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,7,3,36,0,,2017-191401
215802,9996,9996,578,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,02,1116,1,MDOC1116.pdf,00119444.tif,ORIGINAL,1050,2158,0,3,3,79,0,,2017-215802
198901,9996,9996,578,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,3,3,84,0,,2017-198901
198902,9996,9996,581,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,02,1207,1,MDOC1207.pdf,00118796.tif,ORIGINAL,1050,1989,0,5,3,94,0,,2017-198902
198901,9996,9996,582,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,1,3,82,0,,2017-198901
191202,9996,9996,584,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,02,2103,1,MDOC2103.pdf,00118388.tif,ORIGINAL,1050,1912,0,1,3,26,0,,2017-191202
207501,9996,9996,584,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119114.tif,ORIGINAL,1050,2075,2,9,3,152,0,,2017-207501
207501,9996,9996,585,2,9996,7693,10,1,2017,10,11,0290894,0,1,34,01,2214,1,NJOC2214.pdf,00119114.tif,ORIGINAL,1050,2075,2,10,3,153,0,,2017-207501
200203,9996,9996,587,2,9996,6936,5,1,2017,10,07,0471493,0,0,24,03,1107,1,MDOC1107.pdf,00118843.tif,ORIGINAL,1050,2002,0,5,3,53,0,,2017-200203
206401,9996,9996,588,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,2,3,59,0,,2017-206401
203001,9996,9996,591,2,9996,6936,5,1,2017,10,11,0471493,0,0,24,01,2104,1,MDOC2104.pdf,00118965.tif,ORIGINAL,1050,2030,0,3,3,56,0,,2017-203001
191401,9996,9996,596,2,9996,6936,5,1,2017,10,03,0471493,0,0,24,01,2201,1,MDOC2201.pdf,00118394.tif,ORIGINAL,1050,1914,0,6,3,35,0,,2017-191401
203001,9996,9996,597,2,9996,6936,5,1,2017,10,11,0471493,0,0,24,01,2104,1,MDOC2104.pdf,00118965.tif,ORIGINAL,1050,2030,0,2,3,55,0,,2017-203001
198901,9996,9996,598,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,8,3,89,0,,2017-198901
222901,9996,9996,600,1,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119747.tif,ORIGINAL,1050,2229,0,3,2,116,0,,2017-222901
191202,9996,9996,601,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,02,2103,1,MDOC2103.pdf,00118388.tif,ORIGINAL,1050,1912,0,3,3,28,0,,2017-191202
198901,9996,9996,601,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,01,1207,1,MDOC1207.pdf,00118794.tif,ORIGINAL,1050,1989,0,4,3,85,0,,2017-198901
198904,9996,9996,601,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,04,1207,1,MDOC1207.pdf,00118799.tif,ORIGINAL,1050,1989,0,4,2,102,0,,2017-198904
194802,9996,9996,602,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,7,3,173,0,,2017-194802
215801,9996,9996,603,1,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,2,3,68,0,,2017-215801
213601,9996,9996,604,8,9996,6447,3,1,2017,10,19,0470853,0,0,24,01,2212,1,MDOC2212.pdf,00119363.tif,ORIGINAL,1050,2136,0,3,3,16,0,,2017-213601
215802,9996,9996,604,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,02,1116,1,MDOC1116.pdf,00119444.tif,ORIGINAL,1050,2158,0,5,3,81,0,,2017-215802
206401,9996,9996,609,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,8,3,65,0,,2017-206401
198904,9996,9996,610,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,04,1207,1,MDOC1207.pdf,00118799.tif,ORIGINAL,1050,1989,0,6,2,104,0,,2017-198904
203001,9996,9996,613,2,9996,6936,5,1,2017,10,11,0471493,0,0,24,01,2104,1,MDOC2104.pdf,00118965.tif,ORIGINAL,1050,2030,0,1,3,54,0,,2017-203001
206401,9996,9996,613,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,7,3,64,0,,2017-206401
222901,9996,9996,614,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119749.tif,ORIGINAL,1050,2229,0,22,2,135,0,,2017-222901
217702,9996,9996,614,2,9996,7652,8,1,2017,10,22,0010039,0,0,51,02,1117,1,VAOC1117.pdf,00119530.tif,ORIGINAL,1050,2177,2,1,3,188,0,,2017-217702
215802,9996,9996,618,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,02,1116,1,MDOC1116.pdf,00119444.tif,ORIGINAL,1050,2158,0,2,3,78,0,,2017-215802
222901,9996,9996,619,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119748.tif,ORIGINAL,1050,2229,0,17,2,130,0,,2017-222901
203001,9996,9996,620,2,9996,6936,5,1,2017,10,11,0471493,0,0,24,01,2104,1,MDOC2104.pdf,00118965.tif,ORIGINAL,1050,2030,0,4,3,57,0,,2017-203001
206401,9996,9996,620,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,6,3,63,0,,2017-206401
206401,9996,9996,621,2,9996,6936,5,1,2017,10,15,0471493,0,0,24,01,1115,1,MDOC1115.pdf,00119074.tif,ORIGINAL,1050,2064,0,9,3,66,0,,2017-206401
222901,9996,9996,621,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119747.tif,ORIGINAL,1050,2229,0,5,2,118,0,,2017-222901
194802,9996,9996,621,2,9996,6633,3,1,2017,10,05,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00118579.tif,ORIGINAL,1050,1948,0,6,3,172,0,,2017-194802
198201,9996,9996,622,2,9996,7661,1,1,2017,10,07,8100002,0,0,51,01,1101,1,VAOC1101.pdf,00118762.tif,ORIGINAL,1050,1982,0,1,2,191,0,,2017-198201
222901,9996,9996,623,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119748.tif,ORIGINAL,1050,2229,0,19,2,132,0,,2017-222901
213502,9996,9996,625,2,9996,6633,1,1,2017,10,19,8100091,0,0,51,02,2108,1,VAOC2108.pdf,00119359.tif,ORIGINAL,1050,2135,0,3,2,179,0,,2017-213502
222901,9996,9996,626,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119747.tif,ORIGINAL,1050,2229,0,6,2,119,0,,2017-222901
208501,9996,9996,627,2,9996,7688,3,1,2017,10,15,8100088,0,0,51,01,1209,1,VAOC1209.pdf,00119196.tif,ORIGINAL,1050,2085,0,3,3,205,0,,2017-208501
215801,9996,9996,631,2,9996,6936,5,1,2017,10,21,0471493,0,0,24,01,1116,1,MDOC1116.pdf,00119442.tif,ORIGINAL,1050,2158,0,7,3,73,0,,2017-215801
208502,9996,9996,631,2,9996,7688,3,1,2017,10,15,8100088,0,0,51,02,1209,1,VAOC1209.pdf,00119198.tif,ORIGINAL,1050,2085,0,5,3,209,0,,2017-208502
191201,9996,9996,634,2,9996,6936,5,1,2017,10,02,0471493,0,0,24,01,2103,1,MDOC2103.pdf,00118386.tif,ORIGINAL,1050,1912,0,4,3,22,0,,2017-191201
203303,9996,9996,634,1,9996,6416,6,1,2017,10,07,0251050,0,0,34,03,1102,1,NJOC1102.pdf,00118977.tif,ORIGINAL,1050,2033,0,1,2,143,0,,2017-203303
222901,9996,9996,635,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119749.tif,ORIGINAL,1050,2229,0,23,2,136,0,,2017-222901
198904,9996,9996,636,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,04,1207,1,MDOC1207.pdf,00118800.tif,ORIGINAL,1050,1989,0,11,2,109,0,,2017-198904
222901,9996,9996,637,2,9996,7681,7,1,2017,10,28,0470938,0,0,24,01,1205,1,MDOC1205.pdf,00119749.tif,ORIGINAL,1050,2229,0,27,2,140,0,,2017-222901
222901,9996,9996,638,2,9996,7681,7,1,2017,10,28,0470938,1,0,24,01,1205,1,MDOC1205.pdf,00119749.tif,ORIGINAL,1050,2229,0,24,2,137,0,,2017-222901
217801,9996,9996,639,2,9996,6633,3,1,2017,10,21,8100088,0,0,51,01,1201,1,VAOC1201.pdf,00119534.tif,ORIGINAL,1050,2178,0,5,3,184,0,,2017-217801
198904,9996,9996,640,2,9996,7681,7,1,2017,10,07,0470938,0,0,24,04,1207,1,MDOC1207.pdf,00118800.tif,ORIGINAL,1050,1989,0,14,2,112,0,,2017-198904
