tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
174902,6,36,NY,6,02,T,SPIN CASTING,SHAGWONG REEF,7684,36,1335,2206,0085,4,1,1,2,3,6,1330,4681,9996,2,23,4,4,0,0,1,0,0,0,0,1,4,4106,7154,1,35,69,1,2,1,NYOC2206.pdf,00130741.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030085,103,4,435,0,,N,2,,2018-174902
174903,6,36,NY,6,03,6,SPIN CASTING,GARDINERS BAY,7684,36,1345,2206,0134,4,1,1,2,4,6,1332,4681,9996,2,2,1,1,0,0,1,0,0,0,0,1,1,4105,7211,1,20,68,2,2,1,NYOC2206.pdf,00130743.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030134,103,4,437,1,Q20;,N,2,,2018-174903
174904,6,36,NY,6,04,6,6,BUTTERFISH HOLE,7684,36,1442,2206,0086,4,1,1,2,2,6,1435,3591,9996,2,1,2,4,0,1,0,0,1,0,0,0,1,4050,7135,15,180,62,1,2,2,NYOC2206.pdf,00130745.tif,2018,0,1,0,ORIGINAL,10,04,21461,1749,1030086,103,4,443,0,,N,2,,2018-174904
174905,6,36,NY,6,05,F,FLY FISHING,SHAGWONG REEF,7684,36,1505,2206,0372,4,3,1,2,4,6,1500,4681,9996,2,3,2,5,0,0,1,0,0,0,0,1,2,4106,7154,1,30,69,1,2,1,NYOC2206.pdf,00130746.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030372,103,4,442,0,,N,2,,2018-174905
174906,6,36,NY,6,06,F,FLY FISHING,SHAGWONG REEF,7684,36,1628,2206,0085,4,1,2,1,4,6,1615,4681,9996,2,3,1,8,0,0,1,0,0,0,0,1,1,4106,7154,1,20,68,1,2,1,NYOC2206.pdf,00130748.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030085,103,4,438,0,,N,2,,2018-174906
174907,6,10,DE,6,07,F,FLY FISHING,SHAGWONG REEF,7684,36,1645,2206,0137,4,1,2,1,4,6,1630,4681,9996,2,3,2,6,0,0,1,0,0,0,0,1,2,4106,7154,1,30,68,1,2,1,NYOC2206.pdf,00130750.tif,2018,0,1,0,ORIGINAL,10,04,21461,1749,1030137,103,4,439,0,,N,2,,2018-174907
174908,6,36,NY,6,08,F,FLY FISHING,SHAGWONG REEF,7684,36,1650,2206,0137,4,1,2,1,4,6,1530,4681,9996,2,3,2,6,0,0,1,0,0,0,0,1,2,4106,7154,1,30,68,1,2,1,NYOC2206.pdf,00130752.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030137,103,4,440,0,,N,2,,2018-174908
174909,6,36,NY,6,09,F,FLY FISHING,SHAGWONG REEF,7684,36,1655,2206,0137,4,1,2,1,4,6,1650,4681,9996,2,3,2,6,0,0,1,0,0,0,0,1,2,4106,7154,1,30,68,1,2,1,NYOC2206.pdf,00130754.tif,2018,0,0,0,ORIGINAL,10,04,21461,1749,1030137,103,4,441,0,,N,2,,2018-174909
175001,6,44,RI,6,01,6,6,SO OF BLOCK ISLAND,7665,44,1615,2106,0031,12,1,2,1,3,7,1605,3591,9996,2,1,3,6,0,1,0,0,0,1,0,0,4,9998,9998,14,90,64,1,2,2,RIOC2106.pdf,00130796.tif,2018,0,1,0,ORIGINAL,10,04,21461,1750,0090031,009,3,452,0,,Y,2,,2018-175001
175101,6,37,NC,6,01,6,6,CIGAR,7696,51,1720,2108,1832,3,2,1,2,2,1,1715,2181,1050,2,12,7,7,0,1,0,1,0,0,0,0,4,3655,7555,65,600,76,1,2,1,VAOC2108.pdf,00130774.tif,2018,0,0,0,ORIGINAL,10,04,21461,1751,8101832,810,7,465,0,,Y,2,,2018-175101
175102,6,10,DE,6,02,6,6,300 LINE,7696,51,1734,2108,0088,3,3,1,2,2,6,1700,2161,2171,2,1,7,8,0,1,0,1,0,0,0,0,4,9998,9998,65,300,78,2,2,1,VAOC2108.pdf,00130776.tif,2018,0,1,0,ORIGINAL,10,04,21461,1751,8100088,810,7,467,0,,N,2,,2018-175102
175103,6,51,VA,6,03,6,6,NORFOLK CANYON,7696,51,1755,2108,0088,3,3,2,1,3,1,1737,1050,2161,2,1,6,7,0,1,0,1,0,0,0,0,5,3705,7435,65,330,78,1,2,1,VAOC2108.pdf,00130778.tif,2018,0,0,0,ORIGINAL,10,04,21461,1751,8100088,810,7,464,0,,Y,2,,2018-175103
175104,6,51,VA,6,04,6,6,NORFOLK CANYON,7696,51,1800,2108,0088,3,3,2,1,3,1,1745,2161,1050,2,2,6,8,0,1,0,1,0,0,0,0,2,3705,7435,65,1000,78,1,2,1,VAOC2108.pdf,00130780.tif,2018,0,0,0,ORIGINAL,10,04,21461,1751,8100088,810,7,463,0,,Y,2,,2018-175104
175105,6,51,VA,6,05,6,6,7,7696,51,1826,2108,1832,3,2,1,2,2,1,1820,2161,2171,2,1,6,8,0,1,0,1,0,0,0,0,4,9997,9997,62,300,76,2,2,1,VAOC2108.pdf,00130782.tif,2018,0,1,0,ORIGINAL,10,04,21461,1751,8101832,810,7,466,0,,Y,2,,2018-175105
175701,6,25,MA,6,01,6,6,JEFFREYS LEDGE,7633,25,1630,1105,0024,15,1,2,1,3,1,1615,4671,4679,2,1,3,9,1,0,0,0,0,0,1,0,3,4255,7010,7,100,61,1,1,1,MAOC1105.pdf,00130813.tif,2018,1,0,0,ORIGINAL,10,07,21464,1757,0090024,009,2,201,0,,Y,2,,2018-175701
175702,6,44,RI,6,02,6,6,JEFFREYS LEDGE,7633,25,1650,1105,0024,15,1,2,1,3,1,1610,4671,4679,2,2,3,12,1,0,0,0,0,0,1,0,7,4255,7010,12,180,98,1,2,1,MAOC1105.pdf,00130815.tif,2018,0,0,0,ORIGINAL,10,07,21464,1757,0090024,009,2,203,1,Q23;,Y,2,,2018-175702
175703,6,25,MA,6,03,6,6,STELLWAGEN BANK,7633,25,1625,1105,0024,15,1,1,2,2,1,1615,4676,4678,2,2,2,5,1,0,0,0,0,0,1,0,2,4216,7017,16,100,63,1,2,1,MAOC1105.pdf,00130817.tif,2018,0,0,0,ORIGINAL,10,07,21464,1757,0090024,009,2,204,0,,Y,2,,2018-175703
175704,6,25,MA,6,04,6,6,STELLWAGEN BANK,7633,25,1640,1105,0024,15,1,1,2,1,2,1635,4676,4678,2,2,3,6,1,0,0,0,0,0,1,0,4,4216,7017,15,110,98,1,2,1,MAOC1105.pdf,00130819.tif,2018,0,0,0,ORIGINAL,10,07,21464,1757,0090024,009,2,205,0,,N,2,,2018-175704
175705,6,25,MA,6,05,6,6,STELLWAGEN BANK,7633,25,1840,1105,0024,15,1,1,1,3,1,1830,4671,4676,2,2,3,8,1,0,0,0,0,0,1,0,5,4216,7017,7,150,62,1,2,1,MAOC1105.pdf,00130821.tif,2018,0,0,0,ORIGINAL,10,07,21464,1757,0090024,009,2,202,0,,Y,2,,2018-175705
176101,6,25,MA,6,01,6,6,STELLWAGEN BANK,7713,25,1401,2215,9038,9,1,1,2,1,7,1330,4671,9996,2,1,1,5,1,0,0,0,0,0,1,0,1,4216,7017,22,130,61,2,2,1,MAOC2215.pdf,00130831.tif,2018,0,1,0,ORIGINAL,10,04,21461,1761,0239038,023,2,298,0,,Y,2,,2018-176101
176102,6,25,MA,6,02,6,6,MIDDLE BANK,7713,25,1416,2215,9038,9,1,1,2,1,2,1300,4671,9996,2,12,3,7,1,0,0,0,0,0,1,0,1,4216,7017,18,115,61,1,2,1,MAOC2215.pdf,00130833.tif,2018,0,0,0,ORIGINAL,10,04,21461,1761,0239038,023,2,300,0,,Y,2,,2018-176102
176103,6,25,MA,6,03,6,6,MIDDLE BANK,7713,25,1500,2215,9038,9,1,1,2,1,1,1445,4671,9996,2,1,2,3,1,0,0,0,0,0,1,0,4,4216,7017,15,120,60,1,2,1,MAOC2215.pdf,00130835.tif,2018,0,0,0,ORIGINAL,10,04,21461,1761,0239038,023,2,297,0,,Y,2,,2018-176103
176104,6,25,MA,6,04,6,6,STELLWAGEN BANK,7713,25,1620,2215,9038,9,1,2,2,3,1,1615,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,3,4216,7017,15,120,62,1,2,1,MAOC2215.pdf,00130837.tif,2018,0,0,0,ORIGINAL,10,04,21461,1761,0239038,023,2,296,0,,Y,2,,2018-176104
176105,6,25,MA,6,05,6,6,STELLWAGEN BANK,7713,25,1627,2215,9038,9,1,2,1,3,1,1619,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,6,4216,7016,20,120,61,2,1,1,MAOC2215.pdf,00130839.tif,2018,0,0,0,ORIGINAL,10,04,21461,1761,0239038,023,2,299,0,,Y,2,,2018-176105
176106,6,25,MA,6,06,6,6,MIDDLEBANK,7713,25,1710,2215,9038,9,1,1,2,1,1,1702,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4216,7017,20,110,61,2,2,1,MAOC2215.pdf,00130841.tif,2018,0,0,0,ORIGINAL,10,04,21461,1761,0239038,023,2,295,0,,Y,2,,2018-176106
176201,6,25,MA,6,01,6,6,REGAL SWORD,7731,25,1505,2216,0922,10,3,2,2,3,1,1500,4671,4679,2,1,3,3,1,0,0,0,0,0,1,0,2,4128,6921,15,180,59,2,1,2,MAOC2216.pdf,00130846.tif,2018,0,0,0,ORIGINAL,10,04,21461,1762,0010922,001,2,302,0,,Y,2,,2018-176201
176202,6,25,MA,6,02,6,6,REGAL SWORD,7731,25,1600,2216,0922,10,3,2,2,3,7,1545,4671,4679,2,2,4,5,1,0,0,0,0,0,1,0,2,4128,6921,15,150,58,2,2,2,MAOC2216.pdf,00130847.tif,2018,0,1,0,ORIGINAL,10,04,21461,1762,0010922,001,2,303,0,,Y,2,,2018-176202
176203,6,25,MA,6,03,6,6,REGAL SWORD,7731,25,1630,2216,0922,10,3,2,1,3,6,1630,4671,4679,2,2,3,6,1,0,0,0,0,0,1,0,4,4128,6921,20,180,58,2,2,2,MAOC2216.pdf,00130848.tif,2018,0,0,0,ORIGINAL,10,04,21461,1762,0010922,001,2,301,0,,Y,2,,2018-176203
176301,6,34,NJ,6,01,6,6,JEFFREYS LEDGE,7633,25,2040,2217,0024,15,1,1,2,1,1,2030,4671,9996,2,2,4,3,1,0,0,0,0,0,1,0,3,4255,7010,15,900,60,1,2,1,MAOC2217.pdf,00130851.tif,2018,0,0,0,ORIGINAL,10,05,21462,1763,0090024,009,2,304,0,,Y,2,,2018-176301
176701,6,24,MD,6,01,6,6,WASHINGTON CANYON,6936,24,1445,2102,1493,5,1,1,2,2,1,1430,2161,9996,2,1,4,4,0,1,0,1,0,0,0,0,5,3727,7427,60,300,71,1,2,2,MDOC2102.pdf,00130861.tif,2018,1,0,0,ORIGINAL,10,05,21462,1767,0471493,047,6,177,0,,Y,2,,2018-176701
176702,6,10,DE,6,02,6,6,WASHINGTON CANYON,6936,24,1455,2102,1493,5,1,2,1,3,1,1430,2161,9996,2,1,4,4,0,1,0,1,0,0,0,0,3,3727,7427,60,300,71,1,2,1,MDOC2102.pdf,00130862.tif,2018,0,0,0,ORIGINAL,10,05,21462,1767,0471493,047,6,176,0,,Y,2,,2018-176702
176703,6,24,MD,6,03,6,6,WASHINGTON CANYON,6936,24,1745,2102,1493,5,1,1,2,2,1,1730,2161,9996,2,1,4,5,0,1,0,1,0,0,0,0,3,3727,7427,60,360,73,1,2,1,MDOC2102.pdf,00130864.tif,2018,0,0,0,ORIGINAL,10,05,21462,1767,0471493,047,6,178,0,,Y,2,,2018-176703
176901,6,34,NJ,6,01,6,6,STONE BEDS,7509,34,1440,1104,1063,2,1,1,2,2,1,1330,4656,9996,2,2,4,4,0,0,1,1,0,0,0,0,2,3910,7427,10,60,70,1,2,1,NJOC1104.pdf,00130871.tif,2018,0,0,0,ORIGINAL,10,06,21463,1769,0011063,001,5,338,0,,Y,2,,2018-176901
177201,6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1730,1201,1832,3,1,1,2,2,1,1705,1050,2161,2,1,6,8,0,1,0,1,0,0,0,0,6,3705,7435,55,300,78,1,2,1,VAOC1201.pdf,00130880.tif,2018,0,0,0,ORIGINAL,10,07,21464,1772,8101832,810,7,459,0,,Y,2,,2018-177201
177202,6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1840,1201,1832,3,1,1,2,2,1,1830,2181,9996,2,1,6,8,0,1,0,1,0,0,0,0,3,3705,7435,64,2600,78,2,2,1,VAOC1201.pdf,00130882.tif,2018,0,0,0,ORIGINAL,10,07,21464,1772,8101832,810,7,458,0,,Y,2,,2018-177202
177203,6,51,VA,6,03,6,BOTTOM FISHING,NORFOLK CANYON,6633,51,1920,1201,1832,3,1,1,2,2,1,1845,2161,9996,2,1,6,7,0,1,0,1,0,0,0,1,4,3705,7435,70,300,74,1,1,1,VAOC1201.pdf,00130884.tif,2018,1,0,0,ORIGINAL,10,07,21464,1772,8101832,810,7,460,0,,Y,1,,2018-177203
177301,6,45,SC,6,01,6,6,NORFOLK CANYON,7696,51,1650,2109,0091,1,2,1,2,2,1,1635,2161,9996,2,1,4,8,0,1,0,1,0,0,0,0,9,3705,7435,68,480,73,1,2,1,VAOC2109.pdf,00130888.tif,2018,0,1,0,ORIGINAL,10,05,21462,1773,8100091,810,7,470,1,Q23;,N,2,,2018-177301
177302,6,37,NC,6,02,6,6,NORFOLK CANYON,7696,51,1710,2109,0002,1,2,1,2,2,1,1700,2161,2171,2,1,7,8,0,1,0,1,0,0,0,0,5,3705,7435,68,99998,78,1,2,1,VAOC2109.pdf,00130890.tif,2018,0,1,0,ORIGINAL,10,05,21462,1773,8100002,810,7,471,0,,Y,2,,2018-177302
177303,6,51,VA,6,03,6,6,NORFOLK CANYON,7696,51,1804,2109,0091,1,2,1,2,2,1,1750,2161,2171,2,1,5,7,0,1,0,1,0,1,0,0,8,3705,7435,65,600,75,1,2,1,VAOC2109.pdf,00130892.tif,2018,0,0,0,ORIGINAL,10,05,21462,1773,8100091,810,7,468,0,,Y,2,,2018-177303
177304,6,51,VA,6,04,6,6,620 LINE,7696,51,1839,2109,0091,1,2,1,2,3,1,1825,2161,2171,2,1,4,9,0,1,0,1,0,0,0,0,6,9998,9998,64,300,75,1,1,1,VAOC2109.pdf,00130894.tif,2018,0,1,0,ORIGINAL,10,05,21462,1773,8100091,810,7,469,0,,Y,2,,2018-177304
177801,6,25,MA,6,01,6,CASTING,NANTUCKET SOUND,7731,25,1445,1101,0392,4,3,2,1,4,6,1420,4681,330,2,2,2,6,0,0,1,0,0,0,0,1,2,4125,7010,1,25,97,2,2,2,MAOC1101.pdf,00130908.tif,2018,0,1,0,ORIGINAL,10,06,21463,1778,0010392,001,2,199,0,,N,2,,2018-177801
177802,6,25,MA,6,02,6,6,REGAL SWORD,7731,25,1545,1101,0392,4,3,2,2,3,2,1530,4676,4678,2,1,2,6,1,0,0,0,0,0,1,0,4,4138,6921,15,250,56,2,2,2,MAOC1101.pdf,00130909.tif,2018,0,0,0,ORIGINAL,10,06,21463,1778,0010392,001,2,197,0,,Y,2,,2018-177802
177803,6,25,MA,6,03,6,CASTING,MONOMOY PT,7731,25,1625,1101,0392,4,3,1,2,1,6,1610,4681,330,2,2,3,4,0,0,1,0,0,0,0,1,3,9998,9998,1,25,62,2,2,2,MAOC1101.pdf,00130910.tif,2018,1,1,0,ORIGINAL,10,06,21463,1778,0010392,001,2,198,0,,Y,2,,2018-177803
178101,6,24,MD,6,01,6,6,JACKSPOT,6555,24,1435,1106,0856,4,3,1,2,8,6,1430,1050,9996,2,2,5,1,0,1,0,1,0,0,0,0,3,3805,7445,25,100,74,1,1,1,MDOC1106.pdf,00130917.tif,2018,0,1,0,ORIGINAL,10,07,21464,1781,0470856,047,6,150,1,Q20;,N,2,,2018-178101
178102,6,24,MD,6,02,6,6,WASHINGTON CANYON,6555,24,1555,1106,0856,4,3,1,2,2,1,1550,1050,9996,2,2,3,4,0,1,0,1,0,0,0,0,1,3729,7430,80,600,74,1,2,2,MDOC1106.pdf,00130919.tif,2018,1,0,0,ORIGINAL,10,07,21464,1781,0470856,047,6,148,0,,Y,2,,2018-178102
178103,6,24,MD,6,03,6,6,BALTIMORE CANYON,6555,24,1600,1106,0856,4,3,1,2,2,1,1555,1050,9996,2,1,2,2,0,1,0,0,0,1,0,0,2,3814,7350,60,600,72,2,1,1,MDOC1106.pdf,00130920.tif,2018,0,0,0,ORIGINAL,10,07,21464,1781,0470856,047,6,146,0,,Y,2,,2018-178103
178104,6,24,MD,6,04,6,6,WASHINGTON CANYON,6555,24,1655,1106,0856,4,3,1,2,2,1,1650,4656,1050,2,2,10,8,0,1,0,1,0,0,0,0,3,3729,7430,60,600,72,1,1,1,MDOC1106.pdf,00130922.tif,2018,0,0,0,ORIGINAL,10,07,21464,1781,0470856,047,6,149,0,,Y,2,,2018-178104
178105,6,10,DE,6,05,6,6,WASHINGTON CANYON,6555,24,1725,1106,0856,4,3,1,2,2,2,1720,1050,2181,2,12,9,12,0,1,0,1,0,1,0,0,4,3729,7430,60,600,98,1,2,1,MDOC1106.pdf,00130924.tif,2018,1,0,0,ORIGINAL,10,07,21464,1781,0470856,047,6,147,0,,Y,2,,2018-178105
178201,6,24,MD,6,01,6,6,GREAT GULL,6447,24,1551,1203,0853,3,1,2,1,3,1,1530,3591,9996,2,1,6,6,0,1,0,0,1,0,0,0,4,3814,7502,5,70,75,1,2,1,MDOC1203.pdf,00130928.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,158,0,,Y,2,,2018-178201
178202,6,24,MD,6,02,6,6,NORFOLK CANYON,6447,24,1605,1203,0853,3,1,2,1,3,1,1300,1050,9996,2,1,5,1,0,1,0,1,0,0,0,0,5,3705,7435,79,900,74,1,2,1,MDOC1203.pdf,00130930.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,163,1,Q20;,Y,2,,2018-178202
178203,6,10,DE,6,03,6,6,POOR MANS CANYON,6447,24,1725,1203,0853,3,1,2,2,3,1,1715,2161,1050,2,1,6,8,0,0,1,1,0,0,0,0,7,3752,7406,53,900,74,1,2,1,MDOC1203.pdf,00130932.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,159,0,,Y,1,,2018-178203
178204,6,24,MD,6,04,6,BAILING,WASHINGTON CANYON,6447,24,1735,1203,0853,3,1,2,1,3,1,1715,1050,9996,2,1,7,7,0,1,0,1,0,0,0,1,2,3727,7427,58,300,75,1,2,1,MDOC1203.pdf,00130934.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,162,0,,Y,1,,2018-178204
178205,6,24,MD,6,05,6,BAILING,WASHINGTON CANYON,6447,24,1746,1203,0853,3,1,1,2,3,1,1730,1050,9996,2,1,6,6,0,1,0,0,0,0,0,1,8,3727,7427,72,600,72,2,2,1,MDOC1203.pdf,00130936.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,161,0,,Y,2,,2018-178205
178206,6,51,VA,6,06,6,6,NORFOLK CANYON,6447,24,1805,1203,0853,3,1,2,1,3,1,1745,1050,9996,2,12,7,6,0,1,1,1,0,0,0,0,6,3705,7435,70,600,76,1,2,1,MDOC1203.pdf,00130938.tif,2018,0,1,0,ORIGINAL,10,07,21464,1782,0470853,047,6,160,0,,Y,1,,2018-178206
178207,6,10,DE,6,07,6,6,NORFOLK CANYON,6447,24,1820,1203,0853,3,1,2,1,3,1,1800,2161,1050,2,1,5,7,0,1,0,1,0,0,0,0,6,3705,7435,80,2000,76,1,2,1,MDOC1203.pdf,00130940.tif,2018,0,1,0,ORIGINAL,10,07,21464,1782,0470853,047,6,165,0,,Y,2,,2018-178207
178208,6,24,MD,6,08,6,6,NORFOLK CANYON,6447,24,1839,1203,0853,3,1,2,2,3,1,1800,2161,9996,2,1,6,8,0,1,0,1,0,0,0,0,11,3705,7435,98,1200,76,1,2,1,MDOC1203.pdf,00130942.tif,2018,0,0,0,ORIGINAL,10,07,21464,1782,0470853,047,6,164,1,Q23;Q23;,Y,2,,2018-178208
178401,6,36,NY,6,01,6,SPIN CASTING,FORT POND BAY,7466,36,1652,2207,0086,4,1,1,2,4,6,1600,4681,9996,2,2,1,4,0,0,1,0,0,0,0,1,1,9998,9998,1,30,67,1,2,1,NYOC2207.pdf,00130951.tif,2018,0,0,0,ORIGINAL,10,05,21462,1784,1030086,103,4,445,0,,N,2,,2018-178401
178402,6,34,NJ,6,02,6,SPIN CASTING,MONTAUK RIPS,7466,36,1735,2207,0134,4,1,1,2,4,6,1700,4681,9996,2,2,3,6,0,0,1,0,0,0,0,1,3,4111,7150,1,30,98,1,2,1,NYOC2207.pdf,00130953.tif,2018,0,0,0,ORIGINAL,10,05,21462,1784,1030134,103,4,446,0,,N,2,,2018-178402
178403,6,36,NY,6,03,6,6,CARTWRIGHT,7466,36,1815,2207,0134,4,1,2,1,3,1,1730,3551,3531,2,1,3,6,0,1,0,0,1,0,0,0,3,4100,7148,12,120,67,1,2,1,NYOC2207.pdf,00130955.tif,2018,0,0,0,ORIGINAL,10,05,21462,1784,1030134,103,4,444,0,,Y,2,,2018-178403
178501,6,36,NY,6,01,6,CASTING,7,7665,44,1614,1209,0019,12,3,1,2,4,6,1555,330,4681,2,2,1,6,0,0,1,0,0,0,0,1,2,9998,9998,2,30,64,1,2,1,RIOC1209.pdf,00130959.tif,2018,0,1,0,ORIGINAL,10,07,21464,1785,0090019,009,3,447,0,,N,1,,2018-178501
178601,6,09,CT,6,01,7,CASTING,HATCHETTS REEF,6773,09,1545,1208,0884,2,1,1,2,4,6,1540,4681,9996,2,3,2,4,0,0,1,0,0,0,0,1,2,9999,9999,1,25,66,1,1,1,CTOC1208.pdf,00130963.tif,2018,0,1,0,ORIGINAL,10,07,21464,1786,0070884,007,3,125,0,,N,2,,2018-178601
178602,6,09,CT,6,02,7,CASTING,PLUM ISLAND,6773,09,1800,1208,0825,2,3,1,2,4,6,1750,4681,9996,2,3,1,1,0,0,1,0,0,0,0,1,1,9999,9999,1,100,66,1,2,1,CTOC1208.pdf,00130965.tif,2018,0,1,0,ORIGINAL,10,07,21464,1786,0070825,007,3,126,1,Q20;,N,2,,2018-178602
178801,6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1521,1106,1599,2,1,1,2,2,1,1500,1050,9996,2,1,7,7,0,1,1,1,0,0,0,0,2,3814,7350,30,180,71,1,2,1,DEOC1106.pdf,00130972.tif,2018,0,0,0,ORIGINAL,10,08,21465,1788,0051599,005,6,128,0,,N,1,,2018-178801
178802,6,10,DE,6,02,6,6,MINIMUM,6783,10,1718,1106,1599,2,1,1,2,2,1,1710,1050,9996,2,1,4,7,0,1,1,1,0,0,0,0,3,3739,7422,60,600,73,1,2,1,DEOC1106.pdf,00130974.tif,2018,0,0,0,ORIGINAL,10,08,21465,1788,0051599,005,6,129,0,,Y,1,,2018-178802
178901,6,36,NY,6,01,O,6,STELLWAGEN BANK,7713,25,1745,1104,0217,8,3,1,2,2,2,1733,4671,9996,2,3,4,4,1,0,0,0,0,0,1,0,3,4216,7017,20,120,68,2,2,1,MAOC1104.pdf,00130978.tif,2018,0,0,0,ORIGINAL,10,07,21464,1789,0230217,023,2,200,0,,N,2,,2018-178901
179101,6,44,RI,6,01,6,6,S JEFFREYS LEDGE,7633,25,1631,1108,0024,15,1,2,1,3,1,1530,4679,4671,2,2,3,8,1,0,0,0,0,0,1,0,6,4255,7010,14,180,60,1,2,1,MAOC1108.pdf,00130984.tif,2018,0,0,0,ORIGINAL,10,08,21465,1791,0090024,009,2,206,0,,Y,2,,2018-179101
179201,6,24,MD,6,01,6,6,WASHINGTON CANYON,6555,24,1655,1107,0856,4,3,1,2,2,1,1650,2161,1050,2,1,6,6,0,1,0,1,0,0,0,0,2,3729,7436,66,600,74,1,2,1,MDOC1107.pdf,00130988.tif,2018,1,0,0,ORIGINAL,10,08,21465,1792,0470856,047,6,151,0,,Y,2,,2018-179201
179202,6,24,MD,6,02,6,6,WASHINGTON CANYON,6555,24,1800,1107,0856,4,3,1,2,2,6,1755,1050,4656,2,2,7,6,0,1,0,1,0,0,0,0,3,3729,7430,60,600,72,1,1,1,MDOC1107.pdf,00130990.tif,2018,0,1,0,ORIGINAL,10,08,21465,1792,0470856,047,6,152,0,,N,2,,2018-179202
179401,6,24,MD,6,01,6,6,WASHINGTON CANYON,7292,24,1530,1202,0024,2,1,2,1,3,1,1500,1050,9996,2,1,6,6,0,1,0,1,0,1,0,0,6,3727,7427,60,800,73,1,2,1,MDOC1202.pdf,00130996.tif,2018,0,1,0,ORIGINAL,10,07,21464,1794,0470024,047,6,156,0,,Y,2,,2018-179401
179402,6,10,DE,6,02,6,6,WASHINGTON CANYON,7292,24,1630,1202,0024,2,1,2,1,3,1,1545,1050,9996,2,1,3,8,0,1,0,0,0,1,0,0,11,3727,7427,60,600,80,1,2,1,MDOC1202.pdf,00130998.tif,2018,1,1,0,ORIGINAL,10,07,21464,1794,0470024,047,6,157,1,Q23;Q23;Q27;,Y,1,,2018-179402
179701,6,36,NY,6,01,6,FLY FISHING,POINT,7519,36,1705,1202,0372,4,3,1,2,2,1,1700,4681,9996,2,2,1,2,0,0,1,0,0,0,0,1,1,9998,9998,2,40,67,1,2,1,NYOC1202.pdf,00131012.tif,2018,0,0,0,ORIGINAL,10,06,21463,1797,1030372,103,4,387,0,,Y,2,,2018-179701
179702,6,36,NY,6,02,6,FLY FISHING,AT POINT,7519,36,1715,1202,0372,4,3,1,2,4,6,1710,4681,9996,2,2,1,3,0,0,1,0,0,0,0,1,2,9998,9998,1,35,69,1,1,2,NYOC1202.pdf,00131014.tif,2018,0,0,0,ORIGINAL,10,06,21463,1797,1030372,103,4,388,0,,N,2,,2018-179702
179703,6,36,NY,6,03,6,FLY FISHING,OFF POINT,7519,36,1840,1202,0137,4,1,2,1,4,6,1800,4681,9996,2,2,2,6,0,0,1,0,0,0,0,1,2,9998,9998,1,36,67,1,2,1,NYOC1202.pdf,00131015.tif,2018,0,0,0,ORIGINAL,10,06,21463,1797,1030137,103,4,389,0,,N,2,,2018-179703
179704,6,36,NY,6,04,6,CASTING,RIGHT OFF POINT,7519,36,1915,1202,0133,4,1,2,1,3,1,1130,4681,9996,2,2,2,4,0,0,1,0,0,0,0,1,6,9998,9998,1,50,67,1,1,1,NYOC1202.pdf,00131017.tif,2018,0,0,0,ORIGINAL,10,06,21463,1797,1030133,103,4,386,1,Q15;Q23;,Y,2,,2018-179704
179901,6,51,VA,6,01,6,6,100 LINE,6633,51,1855,1103,0002,1,1,1,2,2,1,1825,2161,9996,2,1,5,8,0,1,1,1,0,0,0,0,6,9998,9998,60,1200,75,1,1,1,VAOC1103.pdf,00131023.tif,2018,0,0,0,ORIGINAL,10,08,21465,1799,8100002,810,7,454,0,,Y,2,,2018-179901
180101,6,51,VA,6,01,6,6,400 LINE,7696,51,1730,1204,0088,3,3,2,1,3,1,1720,2181,1050,2,1,6,7,0,1,0,1,1,1,0,0,7,9998,9998,57,300,74,1,2,1,VAOC1204.pdf,00131029.tif,2018,0,1,0,ORIGINAL,10,08,21465,1801,8100088,810,7,461,0,,Y,2,,2018-180101
