tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
6,OLD GROUNDS,2009-003503,003503,6708,18055,06,07,2009,1550,34,1101,03,009,0385,0090385,3,1,1,2,1,2,1,2,1,NJ,34,1430,3551,3531,2,6,2,6,4,6,0,0,1,0,1,0,0,6,3,9998,9998,15,100,60,1,2,2,2,6,6,,,,,
6,19 FATHOM LUMP,2009-003504,003504,6708,18055,06,07,2009,1625,34,1101,04,009,1131,0091131,3,1,1,2,1,2,1,1,2,NJ,34,1620,3551,3531,2,6,12,6,6,6,1,0,1,0,1,1,0,6,6,3830,7420,40,120,61,1,1,1,2,6,6,,,,,
6,TRIPLE WRECKS,2009-003505,003505,6708,18055,06,07,2009,1650,34,1101,05,009,1671,0091671,3,1,1,2,1,2,1,2,1,NJ,34,1635,3551,9996,2,6,2,6,2,5,0,0,1,0,0,1,0,6,3,9998,9998,31,120,62,1,2,1,1,6,6,,,,,
6,MASSEYS CANYON,2009-003506,003506,6708,18055,06,07,2009,1745,34,1101,06,009,1044,0091044,3,1,1,2,1,2,1,2,1,NJ,34,1635,3551,3531,2,6,2,6,4,6,0,0,1,0,0,1,0,6,2,3825,7420,20,132,61,1,2,1,2,6,6,,,,,
6,CBBT ISLAND,2009-004201,004201,6633,18055,06,07,2009,1635,51,1106,01,131,0302,1310302,6,3,1,2,2,4,6,2,1,VA,51,1630,1219,570,2,6,1,6,4,9,0,0,1,0,1,0,1,SIGHT CASTING,2,3704,7602,8,40,72,1,2,1,2,6,6,,,,,
6,PARKING LOT,2009-004501,004501,6939,18055,06,07,2009,1623,24,1109,01,047,1493,0471493,5,1,1,2,1,2,6,8,1,MD,24,1620,4677,3551,2,6,1,6,5,5,1,1,0,1,0,0,0,6,4,3740,7450,52,140,63,1,2,1,2,6,6,,,,,
MAKO MANIA,SAUSAGES,2009-004502,004502,6939,18055,06,07,2009,1650,24,1109,02,047,1493,0471493,5,1,1,2,1,2,1,8,1,MD,24,1630,3551,230,1,T500,2,6,4,8,0,0,1,0,0,0,1,DRIFTING,5,3759,7433,32,125,61,1,1,1,2,6,6,,,,,
MAKO MANIA,POOR MANS CANYON,2009-004503,004503,6939,18055,06,07,2009,1650,24,1109,03,047,1493,0471493,5,1,1,2,1,1,6,8,1,MD,24,1645,3551,4328,1,T500,1,6,3,6,0,0,1,0,0,1,1,DRIFTING,3,3752,7433,61,165,63,1,1,1,2,6,6,,,,,
6,JACKSPOT,2009-004504,004504,6939,18055,06,07,2009,1720,24,1109,04,047,1493,0471493,5,1,1,2,1,2,1,1,1,MD,24,1715,3551,9996,2,6,2,6,4,6,0,0,1,0,0,1,1,DRIFTING,4,3805,7445,30,130,63,1,2,1,2,6,6,,,,,
6,SAUSAGES,2009-004505,004505,6939,18055,06,07,2009,1730,24,1109,05,047,1493,0471493,5,1,1,2,1,2,1,8,1,MD,24,1725,3551,9996,2,6,2,6,2,7,0,0,1,0,0,1,1,DRIFTING,5,3759,7433,35,120,60,1,2,1,2,6,6,,,,,
MAKO MANIA,HAMBONE,2009-004506,004506,6939,18055,06,07,2009,1745,24,1109,06,047,1493,0471493,5,1,2,2,1,3,1,1,1,MD,24,1730,3551,4931,1,T500,1,6,4,7,0,0,1,0,0,1,1,DRIFTING,7,3811,7424,38,160,62,1,2,1,2,6,6,,,,,
MAKO MANIA,JACKSPOT,2009-004507,004507,6939,18055,06,07,2009,1755,24,1109,07,047,1493,0471493,5,1,2,2,1,3,2,1,1,MD,24,1730,3551,9996,1,T500,2,6,3,8,0,0,1,0,0,1,0,6,4,3805,7445,30,120,62,1,1,1,2,6,6,,,,,
6,WASHINGTON CANYON,2009-004508,004508,6939,18055,06,07,2009,1810,24,1109,08,047,1493,0471493,5,1,1,2,1,2,1,8,1,DE,10,1700,3551,4677,2,6,2,6,4,5,0,0,1,0,0,1,1,DRIFTING,4,3727,7427,70,150,64,1,2,1,2,6,6,,,,,
6,LUMPY BOTTOM,2009-004509,004509,6939,18055,06,07,2009,1830,24,1109,09,047,1493,0471493,5,1,1,2,8,8,6,8,1,MD,24,1805,4677,3551,2,6,2,6,8,7,0,0,1,0,0,0,1,DRIFTING,4,3802,7420,51,180,61,1,1,1,1,6,6,,,,,
6,SOUTH COIMBRA,2009-004701,004701,6858,18055,06,07,2009,1700,36,1102,01,103,0589,1030589,3,1,1,2,1,2,1,1,2,NY,36,1600,3551,3531,2,6,2,6,3,6,0,0,1,0,0,1,0,6,3,4023,7221,30,175,60,1,2,1,2,6,6,,,,,
6,S TOMS CANYON,2009-004702,004702,6858,18055,06,07,2009,1810,36,1102,02,103,0589,1030589,3,1,1,2,1,2,1,2,1,NY,36,1800,4671,4679,2,6,2,6,10,10,0,1,0,1,0,0,0,6,4,3903,7235,129,3000,66,2,2,1,2,6,6,,,,,
6,FINGERS,2009-004801,004801,6794,18054,06,06,2009,1549,24,1107,01,047,0853,0470853,3,1,1,2,1,1,2,1,2,MD,24,1549,3551,9996,2,6,1,6,3,3,0,0,1,0,0,1,0,6,4,3805,7445,25,100,59,1,2,1,1,6,6,,,,,
MAKO MANIA,FINGERS,2009-004802,004802,6794,18054,06,06,2009,1633,24,1107,02,047,0853,0470853,3,1,2,2,1,3,1,2,1,MD,24,1615,3551,9996,1,T500,2,6,4,6,0,0,1,0,0,1,0,6,4,3805,7440,30,150,61,1,2,1,1,6,6,,,,,
MAKO MANIA,FINGERS,2009-004803,004803,6794,18054,06,06,2009,1645,24,1107,03,047,0853,0470853,3,1,2,2,1,3,1,1,2,NC,37,1630,3551,9996,1,T500,2,6,3,8,0,0,1,0,0,1,0,6,6,3805,7440,30,130,64,2,2,1,2,6,6,,,,,
6,FINGERS,2009-004804,004804,6794,18054,06,06,2009,1650,24,1107,04,047,0853,0470853,3,1,1,2,1,2,1,2,1,MD,24,1648,3551,9996,2,6,2,6,3,7,0,0,1,1,0,1,0,6,4,3805,7445,25,180,61,1,2,1,1,6,6,,,,,
6,HAMBONE,2009-004805,004805,6794,18054,06,06,2009,1710,24,1107,05,047,0853,0470853,3,1,2,1,1,3,1,1,2,MD,24,1650,3591,9996,2,6,2,6,3,3,0,0,1,0,0,0,1,DRIFTING,2,3811,7424,31,120,61,1,2,1,2,6,6,,,,,
MAKO MANIA,JACKSPOT,2009-004806,004806,6794,18054,06,06,2009,1730,24,1107,06,047,0853,0470853,3,1,1,2,1,2,1,2,1,MD,24,1645,3551,9996,1,T500,2,6,4,8,1,0,0,0,0,1,0,6,5,3805,7445,30,99998,98,2,2,1,1,6,6,,,,,
MAKO MANIA,MASSEYS CANYON,2009-004807,004807,6794,18054,06,06,2009,1815,24,1107,07,047,0853,0470853,3,1,2,1,1,3,1,1,2,MD,24,1810,3551,9996,1,T500,2,6,4,8,0,0,1,0,0,1,0,6,6,3825,7420,38,130,62,1,2,1,2,6,6,,,,,
6,DELAWARE BAY,2009-005301,005301,6959,18054,06,06,2009,1415,34,1105,01,009,0062,0090062,3,1,1,2,1,2,2,8,1,NJ,34,1400,4180,9996,2,6,1,6,4,8,0,0,1,0,1,0,0,6,3,9998,9998,8,12,67,1,2,1,2,6,6,,,,,
6,ELEPHANT TRUNK,2009-005501,005501,6708,18056,06,08,2009,1735,34,2206,01,009,0051,0090051,3,1,1,2,1,2,2,2,1,NJ,34,1720,3551,9996,2,6,2,6,4,7,0,0,1,0,0,1,0,6,3,3835,7405,47,180,61,1,2,1,1,6,6,,,,,
6,GLORY HOLE,2009-005801,005801,6855,18056,06,08,2009,1811,36,2107,01,059,0213,0590213,1,1,1,2,1,2,1,1,1,NY,36,1600,3591,9996,2,6,12,6,4,6,0,0,1,0,0,1,0,6,4,3953,7316,42,135,58,1,2,1,2,6,6,,,,,
6,PARRAMORE BANK,2009-006101,006101,6778,18049,06,01,2009,1600,51,2209,01,001,0025,0010025,7,1,1,2,1,2,6,8,1,MD,24,1500,1219,9996,2,6,3,K,2,9,1,0,1,0,0,0,1,DRIFTING,2,9998,9998,998,50,98,2,1,1,2,6,6,,,,,
6,NORFOLK CANYON,2009-006301,006301,6590,18056,06,08,2009,1740,51,2212,01,810,0088,8100088,3,1,2,1,1,3,1,1,1,VA,51,1720,8888,9996,2,6,1,6,5,7,0,0,1,0,0,0,1,BOTTOM DROPPING,4,3705,7435,63,550,68,1,1,1,1,6,6,,,,,
6,FINGERS,2009-006401,006401,6783,18057,06,09,2009,1720,10,2107,01,005,1599,0051599,2,1,1,2,1,2,2,1,1,DE,10,1711,3551,3591,2,6,2,6,3,7,0,0,1,0,0,1,0,6,5,3812,7437,40,125,65,1,2,1,2,6,6,,,,,
6,21 MILE HILL,2009-006701,006701,6778,18057,06,09,2009,1800,51,2201,01,001,0024,0010024,7,1,1,2,1,2,7,8,1,MD,24,1745,4678,4711,2,6,2,6,4,5,0,1,1,1,0,0,0,6,1,3725,7510,21,160,70,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2009-006901,006901,6698,18058,06,10,2009,1730,25,2103,01,001,0279,0010279,18,3,1,2,1,1,1,2,1,MA,25,1720,4671,9996,2,6,2,6,2,4,0,1,0,1,0,0,0,6,2,4205,7008,2,100,55,1,2,1,2,6,6,,,,,
6,HOT DOG,2009-007101,007101,6939,18058,06,10,2009,1645,24,2201,01,047,0853,0470853,3,1,1,2,1,3,1,1,1,MD,24,1630,3551,9996,2,6,2,6,4,8,0,0,1,0,0,1,0,6,5,3806,7417,43,215,64,1,2,1,2,6,6,,,,,
6,FINGERS,2009-007102,007102,6939,18058,06,10,2009,1720,24,2201,02,047,0853,0470853,3,1,2,1,1,3,1,1,1,MD,24,1700,3551,9996,2,6,1,6,5,7,0,0,1,0,0,1,0,6,4,3812,7437,26,120,65,1,2,1,1,6,6,,,,,
6,FINGERS,2009-007103,007103,6939,18058,06,10,2009,1800,24,2201,03,047,0853,0470853,3,1,2,2,1,3,2,1,1,MD,24,1745,3551,9996,2,6,2,6,3,8,0,0,1,0,0,1,0,6,4,3812,7437,33,120,65,1,2,1,2,6,6,,,,,
6,ELEPHANT TRUNK,2009-007201,007201,6978,18058,06,10,2009,1645,34,2104,01,009,0900,0090900,3,1,2,1,1,3,2,1,1,NJ,34,1640,3551,9996,2,6,2,6,3,6,0,0,1,0,1,0,0,6,2,3835,7405,54,174,63,1,2,1,1,6,6,,,,,
6,20 FATH0M TEMP,2009-007202,007202,6978,18058,06,10,2009,1745,34,2104,02,009,0900,0090900,3,1,1,2,1,1,6,1,1,NY,36,1743,3551,3531,2,6,1,6,2,1,0,0,1,0,0,1,0,6,2,3845,7420,25,115,64,1,2,1,1,6,6,,,,,
6,NORFOLK CANYON,2009-007501,007501,7011,18058,06,10,2009,1718,51,2213,01,810,0088,8100088,3,1,2,1,1,3,1,8,1,VA,51,1700,4711,1050,2,6,2,6,8,8,0,1,1,1,0,0,0,6,2,3705,7435,70,1500,70,2,2,1,1,6,6,,,,,
6,NORFOLK CANYON,2009-007502,007502,7011,18058,06,10,2009,1726,51,2213,02,810,0088,8100088,3,1,2,1,1,3,1,9,2,VA,51,1700,4711,1050,2,6,2,6,10,8,0,0,1,1,0,0,0,6,5,3705,7435,64,1800,69,1,2,1,1,6,6,,,,,
6,MARINE ELECTRIC,2009-007601,007601,6555,18055,06,07,2009,1710,24,1102,01,047,0938,0470938,7,1,1,2,1,2,2,2,1,MD,24,1650,3551,9996,2,6,12,6,4,8,0,0,1,0,0,1,0,6,3,3753,7450,32,110,63,1,2,1,2,6,6,,,,,
6,NORFOLK CANYON,2009-007801,007801,6864,18059,06,11,2009,1717,51,2108,01,810,0002,8100002,1,1,1,2,1,2,1,1,1,VA,51,1630,4711,9996,2,6,2,6,11,7,0,1,1,1,0,0,0,6,8,3705,7435,71,1200,67,1,2,1,1,6,6,,,,,
6,CHICKEN BONE,2009-008001,008001,6783,18061,06,13,2009,1510,10,1103,01,005,1599,0051599,2,1,2,1,1,3,1,1,1,DE,10,1500,3551,3531,2,6,2,6,4,5,0,0,1,0,0,1,0,6,4,3815,7428,34,120,67,2,2,2,2,6,6,,,,,
6,A BOUY,2009-008002,008002,6783,18061,06,13,2009,1531,10,1103,02,005,1599,0051599,2,1,1,2,1,2,2,2,1,DE,10,1530,3531,9996,2,6,2,6,3,5,0,0,1,0,0,1,0,6,3,9998,9998,14,100,65,1,2,1,2,6,6,,,,,
6,B BOUY,2009-008003,008003,6783,18061,06,13,2009,1538,10,1103,03,005,1599,0051599,2,1,1,2,2,4,6,2,1,DE,10,1530,3531,3591,2,6,12,6,3,4,0,0,1,0,0,1,0,6,2,9998,9998,9,60,65,1,2,2,2,6,6,,,,,
6,TRIPLE WRECKS,2009-008004,008004,6783,18061,06,13,2009,1542,10,1103,04,005,1599,0051599,2,1,9,9,1,3,1,1,1,DE,10,1530,3551,3531,2,6,1,6,3,10,0,0,1,0,0,1,0,6,3,3830,7432,18,110,98,2,2,2,2,6,6,,,,,
6,B BOUY,2009-008005,008005,6783,18061,06,13,2009,1610,10,1103,05,005,1599,0051599,2,1,1,2,1,2,7,2,1,DE,10,1601,3531,3591,2,6,12,6,3,6,0,0,1,0,0,1,0,6,3,9998,9998,9,75,65,1,2,2,2,6,6,,,,,
6,HAMBONE,2009-008006,008006,6783,18061,06,13,2009,1620,10,1103,06,005,1599,0051599,2,1,2,2,1,3,1,1,1,DE,10,1545,4670,4656,2,6,2,6,8,6,0,0,1,1,0,0,0,6,4,3811,7424,35,170,68,2,2,2,2,6,6,,,,,
6,MASSEYS CANYON,2009-008007,008007,6783,18061,06,13,2009,1638,10,1103,07,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1638,3551,3531,2,6,12,6,6,6,0,0,1,0,0,1,0,6,4,3825,7420,30,120,67,1,2,2,2,6,6,,,,,
6,TEA CUP,2009-008008,008008,6783,18061,06,13,2009,1710,10,1103,08,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1700,3551,3531,2,6,2,6,4,8,0,0,1,0,0,1,0,6,5,3821,7410,44,200,69,1,2,1,1,6,6,,,,,
6,7,2009-008009,008009,6783,18061,06,13,2009,1726,10,1103,09,005,1599,0051599,2,1,2,2,1,3,1,1,1,DE,10,1723,3591,9996,2,6,2,6,3,8,0,0,1,0,0,1,0,6,4,9999,9999,40,120,67,1,2,1,2,6,6,,,,,
6,FINGERS,2009-008010,008010,6783,18061,06,13,2009,1759,10,1103,10,005,1599,0051599,2,1,2,1,1,2,1,1,1,DE,10,1756,3551,9996,2,6,2,6,3,9,0,0,1,1,0,1,0,6,6,3812,7437,33,140,68,1,2,1,2,6,6,,,,,
6,SHIP CHANNEL,2009-008011,008011,6783,18061,06,13,2009,1810,10,1103,11,005,1599,0051599,2,3,1,2,1,2,6,2,1,DE,10,1805,3531,9996,2,6,2,6,4,6,0,0,1,0,0,1,0,6,2,9998,9998,15,70,69,1,2,2,2,6,6,,,,,
6,HAMBONE,2009-008101,008101,6783,18062,06,14,2009,1516,10,1201,01,005,1599,0051599,2,1,1,2,1,2,1,1,1,DE,10,1500,4670,9996,2,6,2,6,7,6,0,1,1,1,0,0,0,6,4,3811,7424,40,145,67,1,2,1,2,6,6,,,,,
6,HAMBONE,2009-008102,008102,6783,18062,06,14,2009,1522,10,1201,02,005,1599,0051599,2,1,1,2,1,2,1,1,1,DE,10,1520,4670,9996,2,6,2,6,9,5,0,1,1,1,0,0,0,6,5,3811,7424,38,120,67,1,1,1,1,6,6,,,,,
6,HOT DOG,2009-008103,008103,6783,18062,06,14,2009,1543,10,1201,03,005,1599,0051599,2,1,2,1,1,3,1,1,1,DE,10,1538,3551,3591,2,6,2,6,3,7,0,0,1,0,0,1,0,6,6,3806,7417,45,170,98,2,1,1,1,6,6,,,,,
6,BALTIMORE CANYON,2009-008104,008104,6783,18062,06,14,2009,1549,10,1201,04,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1530,4711,4670,2,6,12,6,7,4,0,1,1,1,0,0,0,6,4,3806,7349,68,300,70,1,2,2,2,6,6,,,,,
6,HAMBONE,2009-008105,008105,6783,18062,06,14,2009,1622,10,1201,05,005,1599,0051599,2,1,2,1,1,3,1,1,1,DE,10,1558,3551,4670,2,6,2,6,4,7,0,1,1,1,1,1,0,6,4,3811,7424,39,140,68,1,2,1,2,6,6,,,,,
6,B BOUY,2009-008106,008106,6783,18062,06,14,2009,1630,10,1201,06,005,1599,0051599,2,3,1,2,2,4,6,2,1,DE,10,1525,3551,9996,2,6,2,6,3,5,0,0,1,0,1,1,0,6,2,9998,9998,11,80,67,1,2,1,2,6,6,,,,,
6,FINGERS,2009-008107,008107,6783,18062,06,14,2009,1657,10,1201,07,005,1599,0051599,2,1,1,2,1,2,6,2,1,DE,10,1648,3531,3551,2,6,1,6,4,8,1,1,1,1,1,1,0,6,5,3812,7437,28,100,63,2,2,1,2,6,6,,,,,
6,LIGHTSHIPS,2009-008108,008108,6783,18062,06,14,2009,1715,10,1201,08,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1703,3591,9996,2,6,12,6,2,5,0,0,1,0,0,1,0,6,5,9998,9998,15,90,98,1,2,2,2,6,6,,,,,
6,B BOUY,2009-008109,008109,6783,18062,06,14,2009,1801,10,1201,09,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1747,1219,3531,2,6,2,6,2,6,0,0,1,0,0,1,0,6,1,9998,9998,12,85,98,1,2,2,2,6,6,,,,,
6,HAMBONE,2009-008110,008110,6783,18062,06,14,2009,1805,10,1201,10,005,1599,0051599,2,1,1,2,1,2,1,1,1,DE,10,1805,4670,4677,2,6,2,6,7,5,0,1,1,1,0,0,0,6,5,3811,7424,32,120,68,1,2,1,1,6,6,,,,,
6,SHIP CHANNEL,2009-008201,008201,6783,18059,06,11,2009,1610,10,2203,01,005,1599,0051599,2,1,1,2,1,2,2,1,1,DE,10,1603,3531,9996,2,6,12,6,3,3,0,0,1,0,0,1,0,6,3,9998,9998,12,80,68,1,2,1,1,6,6,,,,,
6,B BOUY,2009-008301,008301,6783,18060,06,12,2009,1520,10,2204,01,005,1599,0051599,2,1,1,2,1,2,7,2,1,DE,10,1515,3531,1219,2,6,2,6,3,6,0,0,1,0,0,1,0,6,2,9998,9998,10,90,68,1,2,1,2,6,6,,,,,
6,HAMBONE,2009-008302,008302,6783,18060,06,12,2009,1548,10,2204,02,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1540,4677,3591,2,6,2,6,6,6,0,1,1,1,0,0,0,6,2,3811,7424,35,125,68,1,2,2,2,6,6,,,,,
6,SHIP CHANNEL,2009-008303,008303,6783,18060,06,12,2009,1740,10,2204,03,005,1599,0051599,2,1,1,2,1,2,6,2,1,MD,24,1739,3531,3551,2,6,2,6,4,7,0,0,1,0,0,1,0,6,2,9998,9998,12,80,69,1,2,2,2,6,6,,,,,
6,STELLWAGEN SE,2009-008401,008401,6579,18061,06,13,2009,1455,25,1101,01,009,0024,0090024,15,1,1,2,1,2,1,2,1,MA,25,1430,4678,9996,2,6,2,6,4,4,0,1,0,1,0,0,0,6,3,4210,7015,20,200,60,1,1,2,2,6,6,,,,,
6,STELLWAGEN BANK,2009-008402,008402,6579,18061,06,13,2009,1775,25,1101,02,009,9012,0099012,15,4,1,2,1,1,7,1,1,MA,25,1430,4671,9996,2,6,2,6,2,12,0,1,0,1,0,0,0,6,2,4216,7017,14,250,65,1,1,2,2,6,6,,,,,
6,STELLWAGEN BANK,2009-008403,008403,6579,18061,06,13,2009,1745,25,1101,03,009,0024,0090024,15,1,2,1,1,3,1,1,1,MA,25,1600,815,4678,2,6,2,6,4,7,0,1,0,1,0,0,1,JIGGING,4,4216,7017,20,200,64,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2009-008501,008501,6614,18061,06,13,2009,1415,25,1102,01,001,0279,0010279,18,3,2,2,1,3,1,2,1,MA,25,1405,4678,4180,2,6,2,6,4,7,0,1,0,1,0,0,0,6,4,4216,7017,7,145,54,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2009-008502,008502,6614,18061,06,13,2009,1425,25,1102,02,001,0279,0010279,18,3,1,2,1,2,1,2,1,MA,25,1420,4180,4678,2,6,2,6,2,2,0,1,0,1,0,0,0,6,2,4205,7008,2,353,54,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK,2009-008503,008503,6614,18061,06,13,2009,1440,25,1102,03,001,0279,0010279,18,3,1,2,1,2,1,2,1,MA,25,1430,4180,4678,2,6,2,6,3,3,0,1,0,0,0,0,1,JIGGING,3,4216,7017,5,120,55,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2009-008504,008504,6614,18061,06,13,2009,1450,25,1102,04,001,0279,0010279,18,3,1,2,1,2,7,2,1,NY,36,1435,4180,4678,2,6,2,6,3,2,0,1,0,1,0,0,0,6,4,4205,7008,2,90,59,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2009-008505,008505,6614,18061,06,13,2009,1535,25,1102,05,001,0279,0010279,18,3,1,2,1,2,1,2,1,MA,25,1532,4678,4180,2,6,2,6,3,7,0,1,0,1,0,0,1,CASTING,3,4205,7008,2,175,51,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK SW,2009-008506,008506,6614,18061,06,13,2009,1603,25,1102,06,001,0279,0010279,18,3,1,2,1,2,1,2,1,MA,25,1555,4678,9996,2,6,2,6,3,5,0,1,0,0,0,0,1,CASTING,3,4210,7015,7,140,55,1,2,2,2,6,6,,,,,
