tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
09,6,25,MA,6,01,6,6,STELLWAGEN BANK,7435,25,1445,1111,0024,15,1,1,2,2,1,1730,4671,9996,2,2,4,6,1,0,0,1,0,0,0,3,4210,7015,20,190,73,2,2,1,maau1111.tif,00052254.tif,2012,0,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,636,1,Q15;,Y,2,,2012-091001
09,6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7435,25,1620,1111,0024,15,1,2,1,3,1,1610,4671,9996,2,1,3,5,1,0,0,0,0,0,1,2,4210,7015,15,175,73,2,2,2,maau1111.tif,00052256.tif,2012,0,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,634,0,,Y,2,,2012-091002
09,6,25,MA,6,03,6,LIVE LINE,STELLWAGEN BANK,7435,25,1640,1111,0024,15,1,2,1,3,1,1630,4671,9996,2,1,4,7,1,0,0,0,0,0,1,4,4210,7015,20,190,74,2,2,2,maau1111.tif,00052257.tif,2012,1,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,631,0,,Y,2,,2012-091003
09,6,25,MA,6,04,6,6,STELLWAGEN BANK,7435,25,1710,1111,0024,15,1,1,2,2,1,1700,4671,9996,2,1,3,5,1,0,0,1,0,0,0,3,4210,7015,17,170,74,2,2,2,maau1111.tif,00052258.tif,2012,0,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,635,0,,Y,2,,2012-091004
09,6,25,MA,6,05,6,LIVE LINE,STELLWAGEN BANK,7435,25,1750,1111,0024,15,1,2,1,3,1,1730,4671,9996,2,1,4,8,1,0,0,0,0,0,1,4,4210,7015,16,170,74,2,2,2,maau1111.tif,00052259.tif,2012,0,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,632,0,,Y,2,,2012-091005
09,6,25,MA,6,06,6,6,STELLWAGEN BANK,7435,25,1800,1111,0024,15,1,1,2,2,1,1745,4671,9996,2,1,3,5,1,0,0,1,0,0,0,3,4210,7015,15,180,74,2,2,2,maau1111.tif,00052260.tif,2012,0,1,0,ORIGINAL,08,04,19209,0910,0090024,009,2,633,0,,Y,2,,2012-091006
09,6,25,MA,6,07,6,LIVE LINE,STELLWAGEN BANK,7435,25,1820,1111,0024,15,1,1,2,1,1,1800,4671,9996,2,1,3,6,1,0,0,0,0,0,1,3,4216,7017,15,105,73,2,2,2,maau1111.tif,00052261.tif,2012,0,0,0,ORIGINAL,08,04,19209,0910,0090024,009,2,637,0,,Y,2,,2012-091007
09,6,25,MA,6,01,6,JIGGING,PEAKED HILL,7405,25,1310,1112,0282,2,1,1,2,2,1,1300,4677,9996,2,1,4,5,0,1,0,1,0,0,1,3,4205,7008,3,150,68,1,1,2,maau1112.tif,00052264.tif,2012,0,1,0,ORIGINAL,08,05,19210,0911,0010282,001,2,638,0,,Y,2,,2012-091101
09,6,25,MA,6,02,J,6,BARNSTABLE,7405,25,1350,1112,0282,2,1,1,2,4,6,700,4677,9996,2,3,1,1,0,1,0,1,0,0,0,1,4150,7020,1,20,98,2,1,2,maau1112.tif,00052265.tif,2012,0,1,0,ORIGINAL,08,05,19210,0911,0010282,001,2,639,1,Q15;Q26;,N,2,,2012-091102
09,6,25,MA,6,01,6,LIVE BAITING,PEAKED HILL,7381,25,1510,1207,0217,8,1,1,2,1,1,1445,4671,9996,2,1,2,6,1,0,0,0,0,0,1,2,4205,7008,1,140,68,2,1,2,maau1207.tif,00052271.tif,2012,0,0,0,ORIGINAL,08,05,19210,0913,0230217,023,2,700,0,,Y,2,,2012-091301
09,6,25,MA,6,02,6,6,SW CORNER,7381,25,1536,1207,0218,8,1,2,1,3,1,1530,4676,4677,2,2,5,6,0,1,0,1,0,0,0,2,4210,7015,6,90,68,2,1,1,maau1207.tif,00052272.tif,2012,0,1,1,ORIGINAL,08,05,19210,0913,0230218,023,2,699,0,,N,2,,2012-091302
09,6,25,MA,6,03,6,6,STELLWAGEN BANK,7381,25,1600,1207,0218,8,1,2,1,3,1,1550,4676,4677,2,2,4,8,0,1,0,1,0,0,0,6,4210,7015,16,150,71,2,1,2,maau1207.tif,00052274.tif,2012,0,1,0,ORIGINAL,08,05,19210,0913,0230218,023,2,698,0,,Y,2,,2012-091303
09,6,25,MA,7,01,6,DRIFTING,22 MI SOUTH,7416,25,1300,1209,0820,12,1,2,2,3,2,1300,3591,9996,1,2,4,6,0,0,1,0,0,1,1,6,9998,9998,22,125,68,2,2,1,maau1209.tif,00052279.tif,2012,0,1,0,ORIGINAL,08,05,19210,0914,0190820,019,2,704,0,,Y,1,,2012-091401
09,,25,MA,NANTUCKET ANGLERS,02,6,6,15 SOUTH,7416,25,1330,1209,0820,12,1,2,2,3,2,1330,3591,9996,1,2,3,5,0,0,1,0,1,1,0,6,9998,9998,15,130,65,2,1,1,maau1209.tif,00052281.tif,2012,0,1,0,ORIGINAL,08,05,19210,0914,0190820,019,2,18,1,tcode;,N,1,,2012-091402
09,6,25,MA,6,03,6,6,30 NE,7416,25,1530,1209,0820,12,1,2,1,3,2,1530,4677,4678,2,2,4,7,0,1,0,1,0,0,0,4,9998,9998,30,250,68,1,1,1,maau1209.tif,00052283.tif,2012,0,0,0,ORIGINAL,08,05,19210,0914,0190820,019,2,705,0,,N,1,,2012-091403
09,,25,MA,NANTUCKET ANGLERS,04,6,DRIFTING,GORDONS GULLY,7416,25,1600,1209,0820,12,1,1,2,4,6,1600,3591,9996,1,2,2,4,0,0,1,0,1,1,1,4,9998,9998,17,130,73,1,1,1,maau1209.tif,00052285.tif,2012,0,1,0,ORIGINAL,08,05,19210,0914,0190820,019,2,19,1,tcode;,N,1,,2012-091404
09,6,25,MA,6,05,6,6,30 NE,7416,25,1700,1209,0820,12,1,1,2,2,2,1700,4931,9996,2,2,2,4,0,0,1,0,1,0,0,4,9998,9998,20,170,70,2,1,2,maau1209.tif,00052287.tif,2012,1,1,0,ORIGINAL,08,05,19210,0914,0190820,019,2,706,0,,Y,2,,2012-091405
09,6,25,MA,6,01,6,6,STELLWAGEN BANK,7381,25,1450,2102,0218,8,1,2,2,3,1,1450,4676,4677,2,2,5,7,0,1,0,1,0,0,0,4,4216,7017,2,180,98,2,1,2,maau2102.tif,00052290.tif,2012,0,0,0,ORIGINAL,08,03,19208,0916,0230218,023,2,746,0,,Y,2,,2012-091601
09,6,25,MA,6,02,6,CASTING,PEAKED HILL,7381,25,1534,2102,0218,8,1,2,1,3,1,1520,4677,4676,2,2,2,7,0,1,1,0,0,0,1,2,4205,7008,5,100,65,2,1,1,maau2102.tif,00052291.tif,2012,0,1,0,ORIGINAL,08,03,19208,0916,0230218,023,2,747,0,,Y,2,,2012-091602
09,6,44,RI,6,03,6,6,STELLWAGEN BANK,7381,25,1544,2102,0784,8,1,1,2,2,1,1530,4677,4676,2,2,5,8,0,1,0,1,0,0,0,2,4216,7017,8,200,98,2,1,2,maau2102.tif,00052293.tif,2012,0,0,0,ORIGINAL,08,03,19208,0916,0230784,023,2,748,0,,Y,2,,2012-091603
09,6,25,MA,6,04,6,6,WILDCAT,7381,25,1614,2102,0218,8,1,2,1,3,1,1600,4677,4676,2,1,4,7,0,0,1,0,1,0,0,5,9998,9998,35,400,68,2,2,1,maau2102.tif,00052294.tif,2012,1,1,0,ORIGINAL,08,03,19208,0916,0230218,023,2,745,0,,Y,2,,2012-091604
09,6,25,MA,6,01,6,6,STELLWAGEN BANK,7435,25,1612,2213,0024,15,1,2,1,3,1,1550,4671,9996,2,2,2,5,0,1,0,1,0,0,0,2,4216,7017,15,175,70,2,2,2,maau2213.tif,00052309.tif,2012,0,1,0,ORIGINAL,08,01,19206,0920,0090024,009,2,789,0,,Y,2,,2012-092001
09,6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7435,25,1725,2213,0024,15,1,2,1,3,7,1715,4671,9996,2,1,3,7,1,0,0,0,0,1,1,2,4216,7017,17,185,68,2,2,1,maau2213.tif,00052310.tif,2012,1,1,0,REVISED,08,01,19206,0920,0090024,009,2,788,0,,Y,2,,2012-092002
09,6,25,MA,6,01,6,6,STELLWAGEN BANK SW,7424,25,1600,2214,9224,23,1,1,2,2,2,1530,4677,4678,2,2,2,2,0,1,0,1,0,0,0,1,4210,7015,19,85,75,2,1,2,maau2214.tif,00052306.tif,2012,0,1,0,ORIGINAL,08,06,19211,0921,0239224,023,2,790,0,,Y,2,,2012-092101
09,6,24,MD,6,01,6,6,HAMBONE,6555,24,1541,1106,0856,4,3,1,2,2,7,1538,4711,4678,2,1,8,6,0,0,1,1,0,0,0,4,3811,7420,30,440,78,1,1,1,mdau1106.tif,00052317.tif,2012,1,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,514,0,,Y,2,,2012-092201
09,6,10,DE,6,02,6,6,20 FATHOM LINE,6555,24,1556,1106,0856,4,3,1,2,2,6,1553,4711,9996,2,2,7,7,0,1,1,1,0,0,0,3,3812,7437,28,120,77,2,1,1,mdau1106.tif,00052319.tif,2012,1,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,518,0,,N,2,,2012-092202
09,6,42,PA,6,03,6,6,20 FATHOM FINGERS,6555,24,1601,1106,0856,4,3,1,2,2,1,1556,4711,9996,2,1,5,8,0,1,1,1,0,0,0,2,3812,7437,25,120,75,2,1,1,mdau1106.tif,00052321.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,516,0,,Y,2,,2012-092203
09,6,24,MD,6,04,6,6,HAMBONE,6555,24,1609,1106,0856,4,3,1,2,2,1,1606,4711,9996,2,1,4,5,0,1,1,1,0,1,0,5,3811,7424,32,150,79,1,1,1,mdau1106.tif,00052323.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,507,0,,Y,2,,2012-092204
09,6,24,MD,6,05,6,6,HOT DOG,6555,24,1631,1106,0856,4,3,1,2,2,2,1628,4711,9996,2,1,4,3,0,0,1,0,0,1,0,4,3806,7417,50,120,78,2,1,1,mdau1106.tif,00052325.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,513,0,,Y,2,,2012-092205
09,6,10,DE,6,06,6,6,HAMBONE,6555,24,1641,1106,0856,4,3,1,2,2,1,1638,4711,9996,2,1,8,7,0,0,1,1,0,0,0,4,3811,7424,32,140,81,1,1,1,mdau1106.tif,00052327.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,510,0,,Y,2,,2012-092206
09,6,24,MD,6,07,6,6,BALTIMORE CANYON,6555,24,1659,1106,0856,4,3,1,2,2,2,1655,1050,9996,2,1,4,8,0,0,1,1,0,1,0,3,3814,7350,60,560,81,2,1,1,mdau1106.tif,00052329.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,508,0,,N,2,,2012-092207
09,6,24,MD,6,08,6,6,HOT DOG,6555,24,1722,1106,0856,4,3,1,2,2,1,1718,4711,9996,2,12,8,9,0,1,1,1,0,1,0,6,3806,7417,48,140,78,2,2,2,mdau1106.tif,00052331.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,511,0,,Y,2,,2012-092208
09,6,24,MD,6,09,6,6,20 FATHOM FINGER,6555,24,1726,1106,0856,4,3,1,2,2,1,1721,1050,4711,2,2,7,8,0,1,1,1,0,0,0,3,3812,7437,25,125,85,2,1,2,mdau1106.tif,00052332.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,501,1,Q27;,Y,2,,2012-092209
09,6,25,MA,6,10,6,6,POOR MANS CANYON,6555,24,1741,1106,0856,4,3,1,2,2,2,1738,2161,9996,2,12,7,7,0,0,1,1,0,0,0,2,3752,7406,66,2200,81,2,1,1,mdau1106.tif,00052333.tif,2012,0,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,509,0,,Y,2,,2012-092210
09,6,24,MD,6,11,6,6,HOT DOG,6555,24,1743,1106,0856,4,3,1,2,2,1,1740,4711,1050,2,2,8,10,0,0,1,1,0,0,0,2,3806,7417,50,120,98,2,1,2,mdau1106.tif,00052335.tif,2012,0,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,512,0,,Y,2,,2012-092211
09,6,24,MD,6,12,6,6,HOT DOG,6555,24,1747,1106,0856,4,3,1,2,8,6,1740,4711,9996,2,1,6,5,0,1,0,1,0,0,0,4,3806,7417,52,140,78,2,1,1,mdau1106.tif,00052336.tif,2012,0,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,517,0,,N,2,,2012-092212
09,6,24,MD,6,13,6,6,HOT DOG,6555,24,1753,1106,0856,4,3,1,2,2,1,1751,4678,1050,2,12,8,13,0,1,1,1,0,1,0,5,3806,7417,50,140,79,2,1,1,mdau1106.tif,00052338.tif,2012,1,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,505,0,,Y,2,,2012-092213
09,6,24,MD,6,14,6,6,POOR MANS CANYON,6555,24,1801,1106,0856,4,3,1,2,2,2,1759,4711,2161,2,2,10,10,0,0,1,1,0,0,0,2,3752,7406,60,2000,78,2,1,1,mdau1106.tif,00052340.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,502,0,,N,2,,2012-092214
09,6,24,MD,6,15,6,6,ROCK PILE,6555,24,1806,1106,0856,4,3,1,2,2,1,1800,4720,4656,2,2,9,4,0,1,1,1,0,0,0,2,3740,7419,60,260,79,2,1,1,mdau1106.tif,00052342.tif,2012,0,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,503,0,,Y,2,,2012-092215
09,6,24,MD,6,16,6,6,HOT DOG,6555,24,1817,1106,0856,4,3,1,2,3,1,1814,4656,9996,2,1,9,8,0,1,1,1,0,1,0,5,3806,7417,50,120,78,2,1,2,mdau1106.tif,00052344.tif,2012,0,1,0,ORIGINAL,08,04,19209,0922,0470856,047,7,515,0,,Y,2,,2012-092216
09,6,24,MD,6,17,6,6,BALTIMORE CANYON,6555,24,1816,1106,0856,4,3,1,2,2,1,1812,7777,9996,2,2,7,8,0,0,1,1,0,0,0,5,3814,7350,60,800,79,2,1,2,mdau1106.tif,00052345.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,506,0,,Y,2,,2012-092217
09,6,24,MD,6,18,6,6,ROCK PILE,6555,24,1831,1106,0856,4,3,1,2,2,2,1826,2161,9996,2,1,6,8,0,1,1,1,0,0,0,2,3740,7419,50,260,78,2,1,2,mdau1106.tif,00052346.tif,2012,0,0,0,ORIGINAL,08,04,19209,0922,0470856,047,7,504,0,,Y,2,,2012-092218
09,6,24,MD,6,01,6,6,HOT DOG,6555,24,1621,1107,0856,4,3,1,2,2,1,1618,4711,9996,2,1,4,5,0,0,1,0,0,1,0,4,3806,7417,50,120,78,2,1,2,mdau1107.tif,00052314.tif,2012,0,0,0,ORIGINAL,08,05,19210,0923,0470856,047,7,519,0,,Y,2,,2012-092301
09,6,24,MD,6,01,6,6,POOR MANS CANYON,6794,24,1845,1201,0853,3,1,2,2,2,1,1840,2161,9996,2,1,8,8,0,0,1,1,0,0,0,5,3752,7406,68,4200,81,2,1,1,mdau1201.tif,00052349.tif,2012,0,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,525,0,,Y,2,,2012-092401
09,6,24,MD,6,02,6,6,WASHINGTON CANYON,6794,24,1855,1201,0853,3,1,1,2,2,1,1800,2161,9996,2,1,9,6,0,0,1,1,0,0,0,4,3727,7427,72,6000,79,2,1,1,mdau1201.tif,00052351.tif,2012,0,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,520,0,,Y,2,,2012-092402
09,6,24,MD,6,03,6,6,HOT DOG,6794,24,1900,1201,0853,3,1,1,2,3,1,1800,4711,9996,2,1,6,8,0,0,1,0,0,1,0,4,3806,7417,40,130,82,2,1,1,mdau1201.tif,00052353.tif,2012,0,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,521,0,,Y,2,,2012-092403
09,6,24,MD,6,04,6,6,WASHINGTON CANYON,6794,24,1910,1201,0853,3,1,2,1,3,1,1830,2161,9996,2,1,4,8,0,0,1,1,0,0,0,4,3727,7427,76,6000,84,2,1,1,mdau1201.tif,00052355.tif,2012,0,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,528,1,Q27;,Y,2,,2012-092404
09,6,24,MD,6,05,6,6,CHICKEN BONE,6794,24,1930,1201,0853,3,1,1,2,2,2,1915,4656,9996,2,2,6,2,0,1,1,1,0,0,0,5,3815,7428,36,120,84,2,1,2,mdau1201.tif,00052357.tif,2012,0,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,522,1,Q27;,N,2,,2012-092405
09,6,24,MD,6,06,6,6,POOR MANS CANYON,6794,24,1940,1201,0853,3,1,1,2,2,1,1800,2161,9996,2,12,8,7,0,1,1,1,0,0,0,5,3752,7406,62,5000,80,2,1,2,mdau1201.tif,00052358.tif,2012,1,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,527,0,,Y,2,,2012-092406
09,6,24,MD,6,07,6,6,HAMBONE,6794,24,1950,1201,0853,3,1,2,1,3,1,1600,4711,9996,2,2,11,8,1,1,1,1,0,0,0,4,3811,7424,40,160,83,2,1,2,mdau1201.tif,00052359.tif,2012,1,0,0,ORIGINAL,08,04,19209,0924,0470853,047,7,523,0,,Y,2,,2012-092407
09,6,24,MD,6,08,6,6,POOR MANS CANYON,6794,24,1955,1201,0853,3,1,1,2,2,6,1830,4656,9996,2,1,8,6,0,0,1,1,0,0,0,4,3752,7406,50,600,79,2,1,1,mdau1201.tif,00052360.tif,2012,1,1,0,ORIGINAL,08,04,19209,0924,0470853,047,7,529,0,,N,2,,2012-092408
09,6,10,DE,6,09,6,6,POOR MANS CANYON,6794,24,2005,1201,0853,3,1,1,2,2,1,2000,4720,1050,2,12,8,7,0,1,1,1,0,0,0,7,3752,7406,77,7200,81,2,1,1,mdau1201.tif,00052362.tif,2012,0,1,0,ORIGINAL,08,04,19209,0924,0470853,047,7,526,1,Q26;,Y,2,,2012-092409
