tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
032101,09,01,1101,1,0,,7749,3,1,3,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121875.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0321,2,0,0,1,0,0,0,2,2018-032101
032101,09,01,1101,2,0,,7749,3,1,3,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121875.tif,ORIGINAL,BLUE SHARK,4931,0321,1,0,0,9,0,0,0,2,2018-032101
032102,09,02,1101,3,0,,7749,3,1,5,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121877.tif,ORIGINAL,BLUEFISH,230,0321,3,5,0,0,0,0,0,2,2018-032102
032102,09,02,1101,4,0,,7749,3,1,5,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121877.tif,ORIGINAL,COD,815,0321,4,0,0,1,0,0,0,2,2018-032102
032102,09,02,1101,5,0,,7749,3,1,5,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121877.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0321,1,1,0,0,0,0,0,2,2018-032102
032102,09,02,1101,6,0,,7749,3,1,5,2018,07,01,0113879,0,0,2,CTJL1101.pdf,00121877.tif,ORIGINAL,BLUE SHARK,4931,0321,2,0,0,9,0,0,0,2,2018-032102
071001,09,01,1105,7,0,,6773,3,1,3,2018,07,29,0110630,0,0,1,CTJL1105.pdf,00124308.tif,ORIGINAL,BFT SCHOOL,4677,0710,1,2,2,0,0,0,0,2,2018-071001
071002,09,02,1105,8,0,,6773,3,1,4,2018,07,29,0113879,0,0,2,CTJL1105.pdf,00124310.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0710,1,0,0,3,0,0,0,2,2018-071002
071002,09,02,1105,9,0,,6773,3,1,4,2018,07,29,0113879,0,0,2,CTJL1105.pdf,00124310.tif,ORIGINAL,BLUE SHARK,4931,0710,2,0,0,4,0,0,0,2,2018-071002
071003,09,03,1105,10,0,,6773,3,1,4,2018,07,29,0110630,0,0,2,CTJL1105.pdf,00124312.tif,ORIGINAL,DOLPHIN,1050,0710,1,1,0,0,0,0,0,3,2018-071003
071003,09,03,1105,11,0,,6773,3,1,4,2018,07,29,0110630,0,0,2,CTJL1105.pdf,00124312.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0710,2,0,0,1,0,0,0,3,2018-071003
071003,09,03,1105,12,1,ALIVE;,6773,3,1,4,2018,07,29,0110630,0,0,2,CTJL1105.pdf,00124312.tif,ORIGINAL,SMOOTH HAMMERHEAD,4791,0710,3,0,0,1,0,0,0,3,2018-071003
071003,09,03,1105,13,0,,6773,3,1,4,2018,07,29,0110630,0,0,2,CTJL1105.pdf,00124312.tif,ORIGINAL,SANDBAR SHARK,4821,0710,5,0,0,1,0,0,0,3,2018-071003
071003,09,03,1105,14,0,,6773,3,1,4,2018,07,29,0110630,0,0,2,CTJL1105.pdf,00124312.tif,ORIGINAL,DUSKY SHARK,4841,0710,4,0,0,2,0,0,0,3,2018-071003
071004,09,04,1105,15,0,,6773,3,1,4,2018,07,29,0113234,0,0,2,CTJL1105.pdf,00124314.tif,ORIGINAL,DOLPHIN,1050,0710,2,2,0,0,0,0,0,2,2018-071004
071004,09,04,1105,16,1,CAUGHT OUT OF AREA;,6773,3,1,4,2018,07,29,0113234,0,0,2,CTJL1105.pdf,00124314.tif,ORIGINAL,TRIGGERFISH,4560,0710,3,1,0,0,0,0,0,2,2018-071004
071004,09,04,1105,17,0,,6773,3,1,4,2018,07,29,0113234,0,0,2,CTJL1105.pdf,00124314.tif,ORIGINAL,BLUE SHARK,4931,0710,1,0,0,2,0,0,0,2,2018-071004
071101,09,01,1107,18,1,ALIVE;,6773,3,1,2,2018,07,28,0113879,0,0,2,CTJL1107.pdf,00124320.tif,ORIGINAL,BLACK SEA BASS,3350,0711,1,8,8,75,0,0,0,4,2018-071101
050501,09,01,1115,19,0,,7749,3,1,3,2018,07,14,0110630,0,0,1,CTJL1115.pdf,00122858.tif,ORIGINAL,SKIPJACK TUNA,4661,0505,1,1,1,0,0,0,0,2,2018-050501
050502,09,02,1115,20,0,,7749,3,1,3,2018,07,14,0110630,0,0,1,CTJL1115.pdf,00122860.tif,ORIGINAL,BFT SCHOOL,4677,0505,1,1,1,0,0,0,0,2,2018-050502
050504,09,04,1115,21,0,,7749,3,1,2,2018,07,14,0110630,0,0,2,CTJL1115.pdf,00122863.tif,ORIGINAL,BFT SCHOOL,4677,0505,1,0,0,6,0,0,0,2,2018-050504
050505,09,05,1115,22,0,,7749,3,1,3,2018,07,14,0110630,0,0,2,CTJL1115.pdf,00122865.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0505,2,0,0,2,0,0,0,2,2018-050505
050505,09,05,1115,23,0,,7749,3,1,3,2018,07,14,0110630,0,0,2,CTJL1115.pdf,00122865.tif,ORIGINAL,BLUE SHARK,4931,0505,1,0,0,3,0,0,0,2,2018-050505
038701,09,01,1201,24,0,,6773,3,1,4,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122311.tif,ORIGINAL,COMMON THRESHER S,3531,0387,1,1,1,0,0,0,0,3,2018-038701
038701,09,01,1201,25,0,,6773,3,1,4,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122311.tif,ORIGINAL,BLUE SHARK,4931,0387,2,0,0,4,0,0,0,3,2018-038701
038702,09,02,1201,26,0,,6773,3,1,4,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122313.tif,ORIGINAL,BLUE SHARK,4931,0387,1,0,0,1,0,0,0,2,2018-038702
038703,09,03,1201,27,0,,6773,3,1,5,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122315.tif,ORIGINAL,COMMON THRESHER S,3531,0387,1,1,1,0,0,0,0,2,2018-038703
038703,09,03,1201,28,0,,6773,3,1,5,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122315.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0387,3,0,0,2,0,0,0,2,2018-038703
038703,09,03,1201,29,0,,6773,3,1,5,2018,07,08,0110630,0,0,2,CTJL1201.pdf,00122315.tif,ORIGINAL,BLUE SHARK,4931,0387,2,0,0,12,0,0,0,2,2018-038703
038704,09,04,1201,30,0,,6773,3,1,4,2018,07,08,0110833,0,0,2,CTJL1201.pdf,00122317.tif,ORIGINAL,BLUE SHARK,4931,0387,1,0,0,1,0,0,0,2,2018-038704
038705,09,05,1201,31,0,,6773,3,1,3,2018,07,08,0110833,0,0,2,CTJL1201.pdf,00122319.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0387,1,0,0,2,0,0,0,2,2018-038705
038706,09,06,1201,32,0,,6773,3,3,3,2018,07,08,0110645,0,0,2,CTJL1201.pdf,00122321.tif,ORIGINAL,BLUE SHARK,4931,0387,1,0,0,3,0,0,0,2,2018-038706
050601,09,01,2204,33,0,,7749,4,1,4,2018,07,13,0110651,0,0,2,CTJL2204.pdf,00122870.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0506,1,0,0,1,0,0,0,2,2018-050601
050701,10,01,1101,34,0,,6783,2,1,4,2018,07,15,0051599,0,0,2,DEJL1101.pdf,00122874.tif,ORIGINAL,DOLPHIN,1050,0507,1,14,0,0,0,0,0,2,2018-050701
050701,10,01,1101,35,1,ALIVE;,6783,2,1,4,2018,07,15,0051599,0,0,2,DEJL1101.pdf,00122874.tif,ORIGINAL,GREAT HAMMERHEAD,4951,0507,2,0,0,1,0,0,0,2,2018-050701
050702,10,02,1101,36,0,,6783,2,1,4,2018,07,15,0051599,0,0,1,DEJL1101.pdf,00122876.tif,ORIGINAL,YFT,4711,0507,1,3,3,0,0,0,2,2,2018-050702
050703,10,03,1101,37,0,,6783,2,1,6,2018,07,15,0051599,0,0,2,DEJL1101.pdf,00122878.tif,ORIGINAL,YFT,4711,0507,1,1,1,0,0,0,0,2,2018-050703
050704,10,04,1101,38,0,,6783,2,1,6,2018,07,15,0051599,0,0,1,DEJL1101.pdf,00122880.tif,ORIGINAL,YFT,4711,0507,1,7,7,0,0,0,0,3,2018-050704
050705,10,05,1101,39,0,,6783,2,1,6,2018,07,15,0051599,0,0,1,DEJL1101.pdf,00122882.tif,ORIGINAL,DOLPHIN,1050,0507,1,1,1,0,0,0,0,2,2018-050705
050706,10,06,1101,40,0,,6783,2,1,4,2018,07,15,0051599,0,0,1,DEJL1101.pdf,00122884.tif,ORIGINAL,DOLPHIN,1050,0507,2,3,3,0,0,0,0,2,2018-050706
050706,10,06,1101,41,0,,6783,2,1,4,2018,07,15,0051599,0,0,1,DEJL1101.pdf,00122884.tif,ORIGINAL,YFT,4711,0507,1,2,2,0,0,0,0,2,2018-050706
071202,10,02,1102,42,0,,6783,2,1,6,2018,07,28,0051599,0,0,2,DEJL1102.pdf,00124325.tif,ORIGINAL,BFT SCHOOL,4677,0712,1,3,3,0,0,0,0,3,2018-071202
071302,10,02,1103,43,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,5,2018,07,29,0051599,0,1,2,DEJL1103.pdf,00124339.tif,REVISED,ALMACO JACK,8888,0713,3,6,0,0,0,0,0,2,2018-071302
071302,10,02,1103,44,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124339.tif,ORIGINAL,DOLPHIN,1050,0713,2,12,0,0,0,0,0,2,2018-071302
071302,10,02,1103,45,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124339.tif,ORIGINAL,YFT,4711,0713,1,1,0,0,0,0,0,2,2018-071302
071303,10,03,1103,46,0,,6447,2,1,3,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124341.tif,ORIGINAL,DOLPHIN,1050,0713,2,3,0,0,0,0,0,2,2018-071303
071303,10,03,1103,47,0,,6447,2,1,3,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124341.tif,ORIGINAL,BFT SCHOOL,4677,0713,3,0,0,1,0,0,0,2,2018-071303
071303,10,03,1103,48,0,,6447,2,1,3,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124341.tif,ORIGINAL,YFT,4711,0713,1,2,0,0,0,0,0,2,2018-071303
071304,10,04,1103,49,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124343.tif,ORIGINAL,DOLPHIN,1050,0713,2,1,0,0,0,0,0,3,2018-071304
071304,10,04,1103,50,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124343.tif,ORIGINAL,BFT SCHOOL,4677,0713,1,1,0,0,0,0,0,3,2018-071304
071305,10,05,1103,51,0,,6447,2,1,5,2018,07,29,0050017,0,0,2,DEJL1103.pdf,00124345.tif,ORIGINAL,YFT,4711,0713,1,2,0,0,0,0,0,2,2018-071305
071306,10,06,1103,52,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124347.tif,ORIGINAL,DOLPHIN,1050,0713,1,3,0,0,0,0,0,2,2018-071306
071308,10,08,1103,53,0,,6447,2,1,7,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124350.tif,ORIGINAL,DOLPHIN,1050,0713,1,9,0,0,0,0,0,2,2018-071308
071308,10,08,1103,54,0,,6447,2,1,7,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124350.tif,ORIGINAL,WHITE MARLIN,2161,0713,2,0,0,1,0,0,0,2,2018-071308
071309,10,09,1103,55,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124352.tif,ORIGINAL,DOLPHIN,1050,0713,1,8,0,0,0,0,0,2,2018-071309
071309,10,09,1103,56,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124352.tif,ORIGINAL,YFT,4711,0713,2,1,0,0,0,0,0,2,2018-071309
071310,10,10,1103,57,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124354.tif,ORIGINAL,DOLPHIN,1050,0713,1,2,0,0,0,0,0,3,2018-071310
071310,10,10,1103,58,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124354.tif,ORIGINAL,YFT,4711,0713,2,1,0,0,0,0,0,3,2018-071310
071311,10,11,1103,59,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124356.tif,ORIGINAL,DOLPHIN,1050,0713,2,10,0,0,0,0,0,2,2018-071311
071311,10,11,1103,60,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124356.tif,ORIGINAL,WHITE MARLIN,2161,0713,1,0,0,4,0,0,0,2,2018-071311
071312,10,12,1103,61,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124358.tif,ORIGINAL,DOLPHIN,1050,0713,3,2,0,0,0,0,0,3,2018-071312
071312,10,12,1103,62,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124358.tif,ORIGINAL,BLUE MARLIN,2171,0713,1,0,0,3,0,0,0,3,2018-071312
071312,10,12,1103,63,0,,6447,2,1,5,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124358.tif,ORIGINAL,YFT,4711,0713,2,1,0,0,0,0,0,3,2018-071312
071313,10,13,1103,64,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124360.tif,ORIGINAL,DOLPHIN,1050,0713,3,3,0,0,0,0,0,2,2018-071313
071313,10,13,1103,65,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124360.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0713,2,0,0,1,0,0,0,2,2018-071313
071313,10,13,1103,66,0,,6447,2,1,6,2018,07,29,0051599,0,0,2,DEJL1103.pdf,00124360.tif,ORIGINAL,YFT,4711,0713,1,1,0,0,0,0,0,2,2018-071313
032601,10,01,1104,67,0,,6447,2,1,3,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121889.tif,ORIGINAL,DOLPHIN,1050,0326,1,8,0,0,0,0,0,2,2018-032601
032602,10,02,1104,68,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121891.tif,ORIGINAL,YFT,4711,0326,2,1,1,0,0,0,0,2,2018-032602
032603,10,03,1104,69,0,,6447,2,1,3,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121893.tif,ORIGINAL,DOLPHIN,1050,0326,1,4,0,0,0,0,0,2,2018-032603
032604,10,04,1104,70,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121895.tif,ORIGINAL,YFT,4711,0326,1,1,0,1,0,0,0,3,2018-032604
032605,10,05,1104,71,0,,6447,2,1,6,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121897.tif,ORIGINAL,DOLPHIN,1050,0326,1,3,0,0,0,0,0,2,2018-032605
032606,10,06,1104,72,0,,6447,2,1,6,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121899.tif,ORIGINAL,DOLPHIN,1050,0326,1,1,0,0,0,0,0,2,2018-032606
032607,10,07,1104,73,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121901.tif,ORIGINAL,DOLPHIN,1050,0326,2,7,0,0,0,0,0,3,2018-032607
032607,10,07,1104,74,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121901.tif,ORIGINAL,WHITE MARLIN,2161,0326,1,0,0,1,0,0,0,3,2018-032607
032607,10,07,1104,75,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121901.tif,ORIGINAL,TRIGGERFISH,4560,0326,3,10,0,0,0,0,0,3,2018-032607
032608,10,08,1104,76,0,,6447,2,1,5,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121903.tif,ORIGINAL,DOLPHIN,1050,0326,2,2,0,0,0,0,0,2,2018-032608
032608,10,08,1104,77,0,,6447,2,1,5,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121903.tif,ORIGINAL,WHITE MARLIN,2161,0326,1,0,0,3,0,0,0,2,2018-032608
032609,10,09,1104,78,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121905.tif,ORIGINAL,DOLPHIN,1050,0326,2,9,0,0,0,0,0,2,2018-032609
032609,10,09,1104,79,0,,6447,2,1,4,2018,07,01,0051599,0,0,2,DEJL1104.pdf,00121905.tif,ORIGINAL,WHITE MARLIN,2161,0326,1,0,0,1,0,0,0,2,2018-032609
032701,10,01,1105,80,0,,6783,2,1,6,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121909.tif,ORIGINAL,YFT,4711,0327,1,1,1,0,0,0,1,2,2018-032701
032702,10,02,1105,81,0,,6783,2,1,6,2018,07,04,0051599,0,0,2,DEJL1105.pdf,00121911.tif,ORIGINAL,TILEFISH,4470,0327,1,40,0,0,0,0,0,3,2018-032702
032703,10,03,1105,82,0,,6783,2,1,6,2018,07,04,0051599,0,0,2,DEJL1105.pdf,00121913.tif,ORIGINAL,DOLPHIN,1050,0327,2,10,10,0,0,0,0,3,2018-032703
032703,10,03,1105,83,0,,6783,2,1,6,2018,07,04,0051599,0,0,2,DEJL1105.pdf,00121913.tif,ORIGINAL,WHITE MARLIN,2161,0327,1,0,0,1,0,0,0,3,2018-032703
032704,10,04,1105,84,0,,6783,2,1,4,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121915.tif,ORIGINAL,DOLPHIN,1050,0327,1,1,1,0,0,0,1,2,2018-032704
032704,10,04,1105,85,0,,6783,2,1,4,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121915.tif,ORIGINAL,YFT,4711,0327,2,1,1,0,0,0,1,2,2018-032704
032705,10,05,1105,86,0,,6783,2,1,3,2018,07,04,0051599,0,1,2,DEJL1105.pdf,00121917.tif,ORIGINAL,DOLPHIN,1050,0327,2,1,1,0,0,0,1,2,2018-032705
032705,10,05,1105,87,0,,6783,2,1,3,2018,07,04,0051599,0,1,2,DEJL1105.pdf,00121917.tif,ORIGINAL,WHITE MARLIN,2161,0327,3,0,0,1,0,0,0,2,2018-032705
032705,10,05,1105,88,0,,6783,2,1,3,2018,07,04,0051599,0,1,2,DEJL1105.pdf,00121917.tif,ORIGINAL,YFT,4711,0327,1,1,1,0,0,0,1,2,2018-032705
032706,10,06,1105,89,0,,6783,2,1,5,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121919.tif,ORIGINAL,DOLPHIN,1050,0327,2,1,1,0,0,0,0,2,2018-032706
032706,10,06,1105,90,0,,6783,2,1,5,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121919.tif,ORIGINAL,WHITE MARLIN,2161,0327,1,0,0,3,0,0,0,2,2018-032706
032707,10,07,1105,91,0,,6783,2,1,8,2018,07,04,0051599,1,0,1,DEJL1105.pdf,00121921.tif,ORIGINAL,DOLPHIN,1050,0327,1,1,1,0,0,0,1,2,2018-032707
032707,10,07,1105,92,0,,6783,2,1,8,2018,07,04,0051599,0,0,1,DEJL1105.pdf,00121921.tif,ORIGINAL,YFT,4711,0327,2,1,1,0,0,0,1,2,2018-032707
032708,10,08,1105,93,0,,6783,2,1,2,2018,07,04,0050017,0,0,2,DEJL1105.pdf,00121923.tif,ORIGINAL,DOLPHIN,1050,0327,2,5,0,0,0,0,0,2,2018-032708
