tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
096101,6,24,MD,6,01,6,6,HAMBONE,6555,24,1620,2114,0856,4,3,1,2,2,1,1610,4711,1050,2,1,6,6,0,0,1,1,0,1,0,2,3811,7424,32,140,82,1,1,1,MDAU2114.pdf,00100471.tif,2016,0,0,0,ORIGINAL,08,02,20668,0961,0470856,047,6,478,0,,Y,2,,2016-096101
096102,6,24,MD,6,02,6,6,CHICKEN BONE,6555,24,1633,2114,0856,4,3,1,2,2,1,1630,4711,1050,2,2,5,5,0,1,1,1,0,0,0,2,3815,7428,32,60,81,1,1,1,MDAU2114.pdf,00100473.tif,2016,0,0,0,ORIGINAL,08,02,20668,0961,0470856,047,6,479,0,,Y,2,,2016-096102
096103,6,24,MD,6,03,6,6,20 FAT FINGERS,6555,24,1646,2114,0856,4,3,1,2,2,1,1640,3591,9996,2,2,4,3,0,0,1,0,1,0,0,3,3812,7437,28,120,80,1,2,1,MDAU2114.pdf,00100475.tif,2016,0,0,0,ORIGINAL,08,02,20668,0961,0470856,047,6,480,0,,Y,2,,2016-096103
096104,6,51,VA,6,04,6,6,BALTIMORE CANYON,6555,24,1720,2114,0856,4,3,1,2,8,6,1716,4711,1050,2,1,4,6,0,1,0,1,0,0,0,6,3814,7350,62,600,80,1,2,1,MDAU2114.pdf,00100477.tif,2016,0,0,0,ORIGINAL,08,02,20668,0961,0470856,047,6,481,0,,N,2,,2016-096104
096201,6,24,MD,6,01,6,6,HAMBONE,6936,24,1645,2201,1493,5,1,2,1,3,1,1630,4711,9996,2,1,4,8,0,0,1,0,0,1,0,5,3811,7424,35,120,81,1,2,1,MDAU2201.pdf,00100457.tif,2016,0,0,0,ORIGINAL,08,02,20668,0962,0471493,047,6,524,0,,Y,1,,2016-096201
096202,6,45,SC,6,02,6,6,WASHINGTON CANYON,6936,24,1700,2201,1493,5,1,2,1,3,6,1645,2161,9996,2,1,7,8,0,1,1,1,0,0,0,6,3727,7427,59,600,82,1,2,1,MDAU2201.pdf,00100459.tif,2016,0,1,0,ORIGINAL,08,02,20668,0962,0471493,047,6,525,0,,N,1,,2016-096202
096203,6,24,MD,6,03,6,6,HAMBONE,6936,24,1745,2201,1493,5,1,1,2,2,6,1715,4711,1050,2,2,7,9,0,0,1,1,0,0,0,4,3811,7424,48,135,80,1,2,1,MDAU2201.pdf,00100461.tif,2016,0,1,0,ORIGINAL,08,02,20668,0962,0471493,047,6,526,0,,N,2,,2016-096203
096204,6,10,DE,6,04,6,6,WASHINGTON CANYON,6936,24,1825,2201,1493,5,1,2,2,3,1,1800,7777,9996,2,12,7,9,0,1,1,1,0,0,0,6,3727,7427,60,300,83,1,2,1,MDAU2201.pdf,00100463.tif,2016,0,0,0,ORIGINAL,08,02,20668,0962,0471493,047,6,523,0,,Y,1,,2016-096204
096205,6,10,DE,6,05,6,6,8,6936,24,1910,2201,1493,5,1,2,2,3,1,1720,2161,9996,2,1,6,8,0,1,1,1,0,0,0,6,9998,9998,998,99998,98,2,1,1,MDAU2201.pdf,00100465.tif,2016,0,1,0,ORIGINAL,08,02,20668,0962,0471493,047,6,522,0,,Y,2,,2016-096205
096401,6,34,NJ,6,01,6,6,EAST LUMP,7508,34,1556,2112,1672,11,1,1,2,2,1,1500,1050,9996,2,2,7,6,0,1,1,1,0,0,0,3,3848,7424,30,80,98,1,2,1,NJAU2112.pdf,00100482.tif,2016,0,0,0,ORIGINAL,08,01,20667,0964,0091672,009,5,850,0,,Y,2,,2016-096401
096501,6,34,NJ,6,01,6,6,EAST LUMP,7370,34,1800,2201,0063,3,1,2,2,3,6,1730,4656,9996,2,1,4,3,0,0,1,0,0,1,0,4,9999,9999,22,110,77,1,2,1,NJAU2201.pdf,00100487.tif,2016,1,1,0,ORIGINAL,08,01,20667,0965,0090063,009,5,868,0,,N,2,,2016-096501
096601,6,36,NY,6,01,6,6,CARTWRIGHT,7466,36,1658,2209,0037,5,1,1,2,2,1,1650,4656,9996,2,2,6,6,0,1,0,1,0,0,0,4,4100,7148,12,90,74,1,2,1,NYAU2209.pdf,00100492.tif,2016,0,0,0,ORIGINAL,08,01,20667,0966,1030037,103,4,930,0,,Y,2,,2016-096601
096602,6,36,NY,6,02,6,6,CIA GROUNDS,7466,36,1800,2209,0123,5,1,2,1,3,1,1630,3591,9996,2,1,4,6,1,0,1,1,1,0,0,6,4056,7143,14,137,75,1,2,1,NYAU2209.pdf,00100494.tif,2016,0,1,0,ORIGINAL,08,01,20667,0966,1030123,103,4,929,0,,Y,2,,2016-096602
096901,6,24,MD,6,01,6,DEEP DROP,WASHINGTON CANYON,6447,24,1525,2113,0853,3,1,2,1,3,1,1300,4656,9996,2,2,11,20,0,1,1,1,0,0,1,5,3727,7427,62,2000,80,1,2,1,MDAU2113.pdf,00100503.tif,2016,0,0,0,ORIGINAL,08,02,20668,0969,0470853,047,6,477,0,,Y,2,,2016-096901
096902,6,10,DE,6,02,6,6,HAMBONE,6447,24,1704,2113,0853,3,1,2,1,3,1,1650,4656,9996,2,1,2,9,0,0,1,0,0,1,0,5,3811,7424,33,120,83,2,2,1,MDAU2113.pdf,00100505.tif,2016,0,0,0,ORIGINAL,08,02,20668,0969,0470853,047,6,474,0,,Y,1,,2016-096902
096903,6,10,DE,6,03,6,6,HOT DOG,6447,24,1715,2113,0853,3,1,2,1,3,1,1700,4656,9996,2,1,7,8,0,1,1,1,0,1,0,6,3806,7417,40,150,83,1,2,1,MDAU2113.pdf,00100507.tif,2016,0,0,0,ORIGINAL,08,02,20668,0969,0470853,047,6,476,0,,Y,2,,2016-096903
096904,6,24,MD,6,04,6,6,HAMBONE,6447,24,1723,2113,0853,3,1,2,1,3,1,1700,4656,9996,2,1,2,8,0,0,1,0,0,1,0,6,3811,7424,33,120,83,2,1,1,MDAU2113.pdf,00100509.tif,2016,0,0,0,ORIGINAL,08,02,20668,0969,0470853,047,6,475,1,Q23;,Y,1,,2016-096904
097101,1110,36,NY,TRI STATE CANYON SHOOTOUT,01,6,6,BLOCK CANYON,7631,44,1153,2101,0451,15,1,2,2,3,6,400,2171,4676,1,12,7,11,1,0,1,1,0,0,0,1,3950,7114,80,1200,78,2,2,1,RIAU2101.pdf,00100521.tif,2016,0,1,0,ORIGINAL,08,02,20668,0971,0090451,009,3,30,1,Q15;,N,2,,2016-097101
097102,1110,09,CT,TRI STATE CANYON SHOOTOUT,02,6,6,FISH TALES,7631,44,1230,2101,0452,15,1,1,2,2,1,1210,4711,1050,1,1,10,30,1,1,1,1,0,1,0,1,4000,7120,66,300,74,1,2,1,RIAU2101.pdf,00100523.tif,2016,1,1,0,ORIGINAL,08,02,20668,0971,0090452,009,3,28,0,,Y,2,,2016-097102
097103,1110,36,NY,TRI STATE CANYON SHOOTOUT,03,6,6,ATLANTIS CANYON,7631,44,1341,2101,0452,15,1,1,2,2,7,1330,4711,1050,1,12,5,20,1,0,0,1,1,1,0,1,3947,7013,120,9000,78,1,2,1,RIAU2101.pdf,00100525.tif,2016,0,1,0,ORIGINAL,08,02,20668,0971,0090452,009,3,26,1,Q25;Q26;,Y,2,,2016-097103
097104,1110,09,CT,TRI STATE CANYON SHOOTOUT,04,6,6,FISH TALES,7631,44,1351,2101,0452,15,1,1,2,1,7,1351,4711,9996,1,12,9,24,1,1,1,1,1,1,0,1,4000,7120,75,1000,78,1,2,1,RIAU2101.pdf,00100527.tif,2016,0,1,0,ORIGINAL,08,02,20668,0971,0090452,009,3,19,0,,Y,2,,2016-097104
097105,1110,09,CT,TRI STATE CANYON SHOOTOUT,05,6,6,THE DUMP,7631,44,1426,2101,0452,15,1,1,2,2,1,1420,4711,4679,1,2,4,6,1,0,1,1,0,0,0,1,4045,7055,30,99998,98,1,2,1,RIAU2101.pdf,00100529.tif,2016,0,0,0,REVISED,08,02,20668,0971,0090452,009,3,23,0,,Y,2,,2016-097105
097106,1110,09,CT,TRI STATE CANYON SHOOTOUT,06,6,6,BUTTERFISH HOLE,7631,44,1448,2101,0452,15,1,1,2,2,1,1438,4679,9996,1,2,9,4,1,0,0,0,0,1,0,1,4050,7135,15,100,63,2,2,1,RIAU2101.pdf,00100531.tif,2016,1,0,0,ORIGINAL,08,02,20668,0971,0090452,009,3,20,0,,Y,2,,2016-097106
097107,1110,44,RI,TRI STATE CANYON SHOOTOUT,07,6,6,ATLATIS,7631,44,1530,2101,0452,15,1,1,2,2,1,1445,4711,4679,1,2,7,20,0,0,1,1,0,0,0,1,3947,7013,110,1000,79,1,1,1,RIAU2101.pdf,00100533.tif,2016,1,0,0,ORIGINAL,08,02,20668,0971,0090452,009,3,22,1,Q25;,Y,2,,2016-097107
097108,1110,44,RI,TRI STATE CANYON SHOOTOUT,08,6,6,FISH TALES,7631,44,1535,2101,0452,15,1,1,2,1,6,1525,4711,4691,1,12,12,20,0,1,1,1,1,0,0,1,4000,7120,76,1800,76,2,2,1,RIAU2101.pdf,00100535.tif,2016,0,1,1,ORIGINAL,08,02,20668,0971,0090452,009,3,27,0,,Y,2,,2016-097108
097109,1110,36,NY,TRI STATE CANYON SHOOTOUT,09,6,6,BUTTERFISH HOLE,7631,44,1555,2101,0452,15,1,1,2,2,1,1545,4679,9996,1,2,7,6,0,1,1,1,0,0,0,5,4050,7135,18,200,72,1,2,2,RIAU2101.pdf,00100537.tif,2016,1,0,0,ORIGINAL,08,02,20668,0971,0090452,009,3,24,0,,Y,2,,2016-097109
097110,1110,09,CT,TRI STATE CANYON SHOOTOUT,10,6,6,W ATLANTIS,7631,44,1630,2101,0452,15,1,1,2,2,1,1530,4679,9996,1,12,9,24,1,1,1,1,0,1,0,1,3947,7013,100,1400,77,1,2,1,RIAU2101.pdf,00100538.tif,2016,1,0,0,ORIGINAL,08,02,20668,0971,0090452,009,3,21,0,,Y,2,,2016-097110
097111,1110,09,CT,TRI STATE CANYON SHOOTOUT,11,6,6,ATLANTIS CANYON,7631,44,1700,2101,0368,15,1,1,2,2,2,1600,1050,4711,1,2,12,30,1,1,1,1,1,1,0,1,3947,7013,90,2000,75,1,2,1,RIAU2101.pdf,00100540.tif,2016,0,0,0,ORIGINAL,08,02,20668,0971,0090368,009,3,25,0,,N,2,,2016-097111
097112,1110,44,RI,TRI STATE CANYON SHOOTOUT,12,6,6,HUDSON CANYON,7631,44,1740,2101,0368,15,1,1,2,1,1,1400,4691,9996,1,2,7,24,0,1,1,1,0,0,0,1,3930,7220,90,1500,75,1,2,1,RIAU2101.pdf,00100542.tif,2016,0,1,0,ORIGINAL,08,02,20668,0971,0090368,009,3,29,0,,Y,2,,2016-097112
097201,6,25,MA,6,01,6,LIVE LINING,CAPE COD BAY,7651,25,1613,2101,0784,8,1,1,2,1,1,1610,4671,9996,2,1,3,7,1,0,0,0,0,0,1,2,4200,7020,25,300,69,2,2,1,MAAU2101.pdf,00100546.tif,2016,0,0,0,ORIGINAL,08,03,20669,0972,0230784,023,2,638,0,,Y,2,,2016-097201
097501,6,25,MA,6,01,6,DRIFTING,WILDCAT,7380,25,1631,2201,9038,9,1,2,1,3,1,1554,4811,9996,2,2,2,8,0,0,1,0,0,0,1,3,9998,9998,12,260,69,2,2,1,MAAU2201.pdf,00100555.tif,2016,0,0,0,ORIGINAL,08,03,20669,0975,0239038,023,2,707,0,,Y,2,,2016-097501
097701,6,24,MD,6,01,6,6,MASSEYS CANYON,6783,24,1531,2102,0938,7,1,2,1,3,1,1500,4711,1050,2,1,4,6,0,0,1,0,0,1,0,7,3825,7420,35,120,85,2,1,1,MDAU2102.pdf,00100561.tif,2016,0,0,0,ORIGINAL,08,02,20668,0977,0470938,047,6,460,1,Q27;,Y,2,,2016-097701
097801,6,36,NY,6,01,6,6,40 M SE,7636,36,1700,2211,0065,6,1,2,1,1,1,1630,4672,4711,2,2,8,5,0,1,0,1,0,0,0,5,9998,9998,40,180,72,1,2,1,NYAU2211.pdf,00100566.tif,2016,0,0,0,ORIGINAL,08,03,20669,0978,1030065,103,4,932,0,,Y,2,,2016-097801
099001,6,51,VA,6,01,6,6,MASSEYS CANYON,7653,24,1505,2112,0853,3,1,2,1,3,1,1500,4656,9996,2,1,4,5,0,0,1,0,0,1,0,5,3825,7420,29,115,81,1,2,1,MDAU2112.pdf,00100625.tif,2016,0,1,0,ORIGINAL,08,01,20667,0990,0470853,047,6,473,0,,Y,2,,2016-099001
099101,6,33,NH,6,01,6,ROD AND REEL,WHALEBACK,7642,33,1630,2203,0099,2,1,1,2,3,1,1330,4671,4670,2,1,2,7,1,0,0,0,0,0,1,3,9998,9998,10,220,74,2,2,1,NHAU2203.pdf,00100629.tif,2016,0,0,0,ORIGINAL,08,03,20669,0991,0150099,015,1,816,0,,N,2,,2016-099101
099102,6,33,NH,6,02,6,ROD AND REEL,DUMPING GROUND,7642,33,1717,2203,0022,2,1,2,2,3,1,1630,4671,4670,2,1,4,10,1,0,0,0,0,0,1,2,9998,9998,11,210,68,1,2,1,NHAU2203.pdf,00100631.tif,2016,0,0,0,ORIGINAL,08,03,20669,0991,0150022,015,1,817,0,,Y,2,,2016-099102
099301,1110,44,RI,TRI STATE CANYON SHOOTOUT,01,6,6,FISH TALES,7493,44,1315,2211,0368,15,1,1,2,2,7,1230,4656,9996,1,2,7,18,0,1,0,1,0,0,0,5,4000,7120,100,1100,75,1,2,1,RIAU2211.pdf,00100639.tif,2016,1,1,0,ORIGINAL,08,03,20669,0993,0090368,009,3,31,0,,N,2,,2016-099301
099401,6,25,MA,6,01,6,6,MIDDLE BANK,7649,25,1520,2102,9038,9,1,2,1,3,7,1510,4656,9996,2,2,3,8,0,1,0,1,0,0,0,6,4216,7017,12,260,69,2,2,1,MAAU2102.pdf,00100643.tif,2016,0,1,0,ORIGINAL,08,04,20670,0994,0239038,023,2,641,0,,Y,2,,2016-099401
099402,6,25,MA,6,02,6,DRIFTING,PEAKED HILL,7649,25,1635,2102,9038,9,1,2,1,3,1,1530,4656,9996,2,1,3,8,1,0,0,0,0,0,1,3,4205,7008,5,180,70,1,2,1,MAAU2102.pdf,00100645.tif,2016,0,0,0,ORIGINAL,08,04,20670,0994,0239038,023,2,640,0,,Y,2,,2016-099402
099403,6,25,MA,6,03,6,6,8,7649,25,1645,2102,9038,9,1,2,1,3,1,1615,3591,9996,2,2,3,6,0,0,1,0,0,1,0,6,4218,7020,25,280,71,1,2,1,MAAU2102.pdf,00100647.tif,2016,0,1,0,ORIGINAL,08,04,20670,0994,0239038,023,2,639,0,,Y,2,,2016-099403
099501,6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,24,1531,2209,0938,7,1,2,1,3,1,800,4691,9996,2,12,7,20,1,1,1,1,0,1,0,3,3727,7427,55,2950,81,1,2,1,MDAU2209.pdf,00100651.tif,2016,0,1,0,ORIGINAL,08,04,20670,0995,0470938,047,6,542,1,Q15;,N,2,,2016-099501
099601,6,33,NH,6,01,6,LIVE LINING,JEFFREYS LEDGE,7641,33,1745,2106,0088,1,1,2,2,3,1,1735,4671,9996,2,12,2,12,1,0,1,0,0,1,1,1,4255,7010,13,235,70,1,2,1,NHAU2106.pdf,00100664.tif,2016,0,0,0,ORIGINAL,08,03,20669,0996,0150088,015,1,802,0,,Y,2,,2016-099601
100101,6,37,NC,6,01,6,6,CIGAR,7661,51,1820,2105,0091,1,1,2,1,3,1,1730,2161,9996,2,1,6,8,0,0,1,1,0,0,0,4,3630,7450,50,1800,80,1,1,1,VAAU2105.pdf,00100671.tif,2016,0,0,0,ORIGINAL,08,04,20670,1001,8100091,810,7,1041,0,,Y,1,,2016-100101
100601,6,09,CT,6,01,6,6,BUTTERFISH HOLE,7667,09,1702,2202,0630,3,1,1,2,2,7,1700,3551,3531,2,12,3,7,0,0,1,0,1,0,0,2,4050,7135,25,190,75,1,2,1,CTAU2202.pdf,00100685.tif,2016,0,1,0,ORIGINAL,08,05,20671,1006,0110630,011,3,377,0,,Y,2,,2016-100601
100602,6,09,CT,6,02,6,6,DUMPING GROUND,7667,09,1855,2202,0630,3,1,1,2,2,2,1835,4711,4677,2,2,8,8,0,1,0,1,0,0,0,3,4045,7055,54,200,73,1,2,1,CTAU2202.pdf,00100687.tif,2016,0,0,0,ORIGINAL,08,05,20671,1006,0110630,011,3,378,0,,Y,2,,2016-100602
100801,6,12,FL,6,01,6,6,BALTIMORE CANYON,6936,24,1630,1108,1493,5,1,2,1,3,2,1620,2161,9996,2,1,6,8,0,1,1,1,0,0,0,6,3814,7350,50,600,80,1,1,1,MDAU1108.pdf,00100712.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,431,0,,N,2,,2016-100801
100802,6,12,FL,6,02,6,6,WILMINGTON CANYON,6936,24,1715,1108,1493,5,1,2,2,3,6,1630,2161,9996,2,1,4,16,0,0,1,1,0,0,0,6,3824,7327,75,600,80,1,1,1,MDAU1108.pdf,00100714.tif,2016,0,1,0,ORIGINAL,08,06,20672,1008,0471493,047,6,435,0,,N,2,,2016-100802
100803,6,24,MD,6,03,6,6,WILMINGTON CANYON,6936,24,1735,1108,1493,5,1,2,1,3,1,1715,2161,9996,2,1,5,8,0,0,1,1,0,0,0,6,3824,7327,85,3000,78,1,2,1,MDAU1108.pdf,00100716.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,432,0,,Y,2,,2016-100803
100804,6,34,NJ,6,04,6,6,WILMINGTON CANYON,6936,24,1745,1108,1493,5,1,2,2,3,6,1730,2161,9996,2,1,5,7,0,0,1,1,0,0,0,6,3824,7327,90,3000,79,1,1,1,MDAU1108.pdf,00100718.tif,2016,0,1,0,ORIGINAL,08,06,20672,1008,0471493,047,6,436,0,,N,2,,2016-100804
100805,6,24,MD,6,05,6,6,WILMINGTON CANYON,6936,24,1805,1108,1493,5,1,2,1,3,1,1745,1050,9996,2,12,5,8,0,1,1,1,0,0,0,6,3824,7327,70,600,82,1,1,1,MDAU1108.pdf,00100720.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,434,0,,Y,1,,2016-100805
100806,5710,24,MD,OC MARLIN CLUB LADIES,06,6,6,BALTIMORE CANYON,6936,24,1830,1108,1493,5,1,1,2,2,1,1815,2161,1050,1,1,6,8,0,0,1,1,0,0,0,3,3814,7350,60,600,79,1,2,1,MDAU1108.pdf,00100722.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,357,0,,Y,1,,2016-100806
100807,5710,37,NC,OC MARLIN CLUB LADIES,07,6,6,POOR MANS CANYON,6936,24,1840,1108,1493,5,1,2,1,3,6,1815,2161,9996,1,1,12,8,0,0,1,1,0,0,0,5,3752,7406,67,2400,82,1,2,1,MDAU1108.pdf,00100724.tif,2016,0,1,1,ORIGINAL,08,06,20672,1008,0471493,047,6,359,0,,Y,2,,2016-100807
100808,5710,24,MD,OC MARLIN CLUB LADIES,08,6,6,WILMINGTON CANYON,6936,24,1900,1108,1493,5,1,2,2,3,1,1845,2161,9996,1,1,5,8,0,0,1,1,0,0,0,11,3824,7327,70,3000,79,1,2,1,MDAU1108.pdf,00100726.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,358,1,Q23;Q23;,Y,1,,2016-100808
100809,5710,24,MD,OC MARLIN CLUB LADIES,09,6,6,WILMINGTON CANYON,6936,24,1915,1108,1493,5,1,2,1,3,1,1900,2161,1050,1,1,6,8,0,0,1,1,0,0,0,5,3824,7327,75,3000,80,1,1,1,MDAU1108.pdf,00100728.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,360,0,,Y,1,,2016-100809
100810,6,45,SC,6,10,6,6,WILMINGTON CANYON,6936,24,1940,1108,1493,5,1,1,2,3,2,1915,2161,9996,2,1,4,8,0,1,1,1,0,0,0,7,3824,7327,70,600,80,1,2,1,MDAU1108.pdf,00100730.tif,2016,0,0,0,ORIGINAL,08,06,20672,1008,0471493,047,6,433,0,,N,2,,2016-100810
100901,6,34,NJ,6,01,6,6,JACH SPOT,6555,24,1458,2103,0856,4,3,1,2,2,1,1450,4656,9996,2,2,4,1,0,0,1,1,0,0,0,3,3805,7445,20,80,80,2,2,1,MDAU2103.pdf,00100694.tif,2016,0,1,0,ORIGINAL,08,05,20671,1009,0470856,047,6,461,1,Q20;,Y,2,,2016-100901
100902,6,12,FL,6,02,6,6,7,6555,24,1532,2103,0856,4,3,1,2,2,6,1530,4821,9996,2,1,5,7,0,0,1,0,1,1,0,2,9998,9998,5,50,80,1,1,1,MDAU2103.pdf,00100696.tif,2016,0,1,0,REVISED,08,05,20671,1009,0470856,047,6,463,0,,N,2,,2016-100902
100903,6,24,MD,6,03,6,6,TRIPPIE WRERK,6555,24,1619,2103,0856,4,3,1,2,2,1,1615,1050,9996,2,2,6,4,0,0,1,1,0,0,0,2,3813,7443,28,120,98,1,2,1,MDAU2103.pdf,00100698.tif,2016,0,0,0,ORIGINAL,08,05,20671,1009,0470856,047,6,466,0,,Y,2,,2016-100903
100904,6,24,MD,6,04,6,6,WASHINGTON CANYON,6555,24,1505,2103,0856,4,3,1,2,2,1,1501,1050,9996,2,1,2,8,0,0,1,0,0,1,0,2,3729,7430,60,600,81,1,2,1,MDAU2103.pdf,00100700.tif,2016,0,0,0,ORIGINAL,08,05,20671,1009,0470856,047,6,465,0,,Y,2,,2016-100904
100905,6,24,MD,6,05,6,6,MASSEYS CANYON,6555,24,1740,2103,0856,4,3,1,2,2,6,1735,4711,1050,2,1,4,10,0,1,1,1,0,1,0,3,3825,7420,40,120,80,1,1,1,MDAU2103.pdf,00100702.tif,2016,0,1,1,ORIGINAL,08,05,20671,1009,0470856,047,6,464,0,,N,2,,2016-100905
