tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
15,9996,9996,2028,6,2081,6634,24,3,2012,09,17,0010285,0,0,25,02,2127,1,mase2127.tif,00056639.tif,ORIGINAL,4671,1523,0,1,239,0,,2012-152302
13,9996,9996,2100,6,2161,7446,1,1,2012,09,01,0151970,0,1,33,01,1201,1,nhse1201.tif,00055530.tif,ORIGINAL,4671,1387,0,1,242,0,,2012-138701
13,9996,9996,2103,6,2286,7446,1,1,2012,09,01,0151970,0,1,33,01,1201,1,nhse1201.tif,00055530.tif,ORIGINAL,4671,1387,0,2,243,0,,2012-138701
14,9996,9996,2107,6,2211,7446,2,1,2012,09,06,0150099,0,1,33,02,2203,1,nhse2203.tif,00055723.tif,ORIGINAL,4671,1427,0,2,245,0,,2012-142702
14,9996,9996,2110,6,2140,7438,2,1,2012,09,12,0150099,1,0,33,02,2204,1,nhse2204.tif,00055914.tif,REVISED,4671,1463,0,2,241,0,,2012-146302
14,9996,9996,2600,6,2664,7438,2,1,2012,09,12,0150099,1,0,33,02,2204,1,nhse2204.tif,00055914.tif,ORIGINAL,4671,1463,0,1,240,1,CURVE;,2012-146302
15,9996,9996,1632,6,1675,6634,8,1,2012,09,18,0230784,0,0,25,02,2213,1,mase2213.tif,00056541.tif,ORIGINAL,4676,1526,0,1,246,0,,2012-152602
16,9996,9996,1633,6,1691,6634,8,1,2012,09,22,0230218,0,0,25,10,1203,1,mase1203.tif,00057051.tif,ORIGINAL,4676,1634,0,1,247,0,,2012-163410
14,9996,9996,1024,6,1034,6591,9,1,2012,09,15,0239038,0,0,25,08,1215,1,mase1215.tif,00056098.tif,ORIGINAL,4677,1490,2,1,249,0,,2012-149008
14,9996,9996,1038,6,1082,6591,9,1,2012,09,15,0239038,0,0,25,03,1215,1,mase1215.tif,00056090.tif,ORIGINAL,4677,1490,2,1,248,0,,2012-149003
15,9996,9996,1038,6,1097,6698,18,3,2012,09,17,0010279,0,0,25,04,2110,1,mase2110.tif,00056333.tif,ORIGINAL,4677,1521,0,1,252,0,,2012-152104
14,9996,9996,1083,6,1138,7405,10,1,2012,09,15,0010922,0,0,25,01,1112,1,mase1112.tif,00056061.tif,ORIGINAL,4677,1488,2,1,253,0,,2012-148801
15,9996,9996,1117,6,1170,7426,8,3,2012,09,02,0230217,0,1,25,02,1110,1,mase1110.tif,00056760.tif,ORIGINAL,4677,1583,0,1,255,0,,2012-158302
14,9996,9996,1122,6,1159,6634,8,1,2012,09,08,0230784,0,0,25,06,1103,1,mase1103.tif,00055954.tif,ORIGINAL,4677,1467,2,1,251,0,,2012-146706
14,9996,9996,1130,6,1170,7405,10,1,2012,09,15,0010922,0,0,25,05,1112,1,mase1112.tif,00056066.tif,ORIGINAL,4677,1488,0,1,254,0,,2012-148805
14,9996,9996,1135,6,1174,6634,23,3,2012,09,06,0230227,0,0,25,01,2107,1,mase2107.tif,00055703.tif,ORIGINAL,4677,1422,2,1,250,0,,2012-142201
15,9996,9996,1145,6,1168,7426,8,3,2012,09,02,0230217,0,1,25,04,1110,1,mase1110.tif,00056763.tif,ORIGINAL,4677,1583,2,1,256,0,,2012-158304
15,9996,9996,1160,6,1170,7426,8,1,2012,09,02,0230218,0,1,25,05,1110,1,mase1110.tif,00056765.tif,ORIGINAL,4677,1583,2,1,257,0,,2012-158305
15,9996,9996,1160,6,1172,7426,8,1,2012,09,12,0230218,0,1,25,01,2202,1,mase2202.tif,00056793.tif,ORIGINAL,4677,1591,2,1,258,0,,2012-159101
16,9996,9996,1293,6,1322,6634,9,1,2012,09,23,0230213,0,0,25,05,1115,1,mase1115.tif,00057309.tif,ORIGINAL,4678,1688,0,1,259,0,,2012-168805
14,9996,9996,1337,6,1346,7416,12,1,2012,09,08,0190820,1,0,25,01,1201,1,mase1201.tif,00055797.tif,ORIGINAL,4678,1440,0,1,260,0,,2012-144001
14,9996,9996,1374,6,1388,7416,12,1,2012,09,08,0190820,0,0,25,06,1201,1,mase1201.tif,00055807.tif,ORIGINAL,4678,1440,0,1,261,0,,2012-144006
16,9996,9996,1854,6,9997,7426,8,2,2012,09,24,0230218,0,1,25,01,2208,1,mase2208.tif,00057486.tif,REVISED,4679,1699,2,1,262,0,,2012-169901
14,9996,9996,1880,6,1885,7438,1,1,2012,09,07,0151970,0,0,33,04,2107,1,nhse2107.tif,00055822.tif,ORIGINAL,4679,1442,0,1,265,0,,2012-144204
13,9996,9996,1990,6,2030,7438,2,1,2012,09,05,0150099,0,0,33,01,2105,1,nhse2105.tif,00055607.tif,ORIGINAL,4679,1391,0,1,263,0,,2012-139101
14,9996,9996,2013,6,2018,7438,1,1,2012,09,07,0151970,0,0,33,03,2107,1,nhse2107.tif,00055820.tif,ORIGINAL,4679,1442,0,1,264,0,,2012-144203
16,9996,9996,2038,6,2057,7438,2,1,2012,09,22,0150099,0,0,33,02,1204,1,nhse1204.tif,00056964.tif,ORIGINAL,4679,1618,0,1,267,0,,2012-161802
16,9996,9996,2046,6,2051,7438,2,1,2012,09,22,0150099,0,0,33,01,1204,1,nhse1204.tif,00056962.tif,ORIGINAL,4679,1618,0,1,266,0,,2012-161801
15,9996,9996,528,6,9996,6416,6,1,2012,09,12,0251050,0,0,34,01,2115,1,njse2115.tif,00056595.tif,ORIGINAL,4681,1558,0,1,271,0,,2012-155801
15,9996,9996,531,6,9996,6416,6,1,2012,09,12,0251050,0,0,34,01,2115,1,njse2115.tif,00056595.tif,ORIGINAL,4681,1558,0,2,272,0,,2012-155801
17,9996,9996,549,6,9996,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,4681,1725,0,4,276,0,,2012-172501
17,9996,9996,555,6,9996,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,4681,1725,0,6,278,0,,2012-172501
17,9996,9996,564,6,9996,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,4681,1725,0,3,275,0,,2012-172501
17,9996,9996,578,6,9996,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,4681,1725,0,5,277,0,,2012-172501
14,9996,9996,600,6,9996,6555,6,1,2012,09,16,0470866,0,0,24,01,1110,1,mdse1110.tif,00056115.tif,ORIGINAL,4681,1493,0,2,269,0,,2012-149301
17,9996,9996,600,6,9996,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,4681,1725,0,2,274,0,,2012-172501
14,9996,9996,601,6,9996,6555,6,1,2012,09,16,0470866,0,0,24,01,1110,1,mdse1110.tif,00056115.tif,ORIGINAL,4681,1493,0,3,270,0,,2012-149301
14,9996,9996,603,6,9996,6555,6,1,2012,09,16,0470866,0,0,24,01,1110,1,mdse1110.tif,00056115.tif,ORIGINAL,4681,1493,0,1,268,0,,2012-149301
17,9996,9996,618,6,9996,6416,6,1,2012,09,30,0259125,0,0,34,08,1126,1,njse1126.tif,00057660.tif,ORIGINAL,4681,1742,0,1,273,0,,2012-174208
17,9996,9996,1354,6,1413,6615,2,1,2012,09,30,1030564,0,0,36,01,1226,1,nyse1226.tif,00057495.tif,ORIGINAL,4691,1719,0,1,285,0,,2012-171901
17,9996,9996,1423,6,1474,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4691,1746,0,5,283,0,,2012-174603
14,9996,9996,1485,6,1512,7437,4,1,2012,09,03,1030085,0,1,36,01,1104,1,nyse1104.tif,00055599.tif,ORIGINAL,4691,1403,0,1,286,0,,2012-140301
17,9996,9996,1552,6,1613,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4691,1746,0,6,284,0,,2012-174603
13,9996,9996,1622,6,1687,6013,10,1,2012,09,01,0290279,0,0,34,01,1209,1,njse1209.tif,00055565.tif,ORIGINAL,4691,1396,0,1,279,0,,2012-139601
15,9996,9996,1640,6,1687,6416,6,1,2012,09,14,0251050,0,0,34,01,2208,1,njse2208.tif,00056601.tif,ORIGINAL,4691,1559,0,1,282,0,,2012-155901
15,9996,9996,1642,6,1687,6416,6,1,2012,09,02,0251050,0,0,34,03,1111,1,njse1111.tif,00056576.tif,ORIGINAL,4691,1556,0,2,280,0,,2012-155603
15,9996,9996,1757,6,1818,6416,6,1,2012,09,02,0251050,0,0,34,03,1111,1,njse1111.tif,00056576.tif,ORIGINAL,4691,1556,0,3,281,0,,2012-155603
16,9996,9996,856,6,887,6615,5,1,2012,09,22,1030037,0,0,36,03,1217,1,nyse1217.tif,00057151.tif,ORIGINAL,4701,1648,0,1,298,0,,2012-164803
17,9996,9996,880,6,950,7422,4,1,2012,09,14,1030135,0,0,36,03,2202,1,nyse2202.tif,00057525.tif,ORIGINAL,4701,1722,0,1,299,0,,2012-172203
17,9996,9996,892,6,911,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4701,1746,0,2,294,0,,2012-174603
15,9996,9996,911,6,920,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4701,1531,0,5,288,0,,2012-153101
15,9996,9996,915,6,921,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4701,1531,0,7,290,0,,2012-153101
15,9996,9996,918,6,923,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4701,1531,0,6,289,0,,2012-153101
15,9996,9996,920,6,940,7430,2,1,2012,09,22,0070884,0,1,09,01,1114,1,ctse1114.tif,00056717.tif,ORIGINAL,4701,1577,0,1,287,0,,2012-157701
15,9996,9996,920,6,929,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4701,1531,0,8,291,0,,2012-153101
17,9996,9996,931,6,952,6416,6,1,2012,09,30,0251808,0,0,34,06,1126,1,njse1126.tif,00057656.tif,ORIGINAL,4701,1742,0,3,292,0,,2012-174206
17,9996,9996,942,6,961,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4701,1746,0,7,297,0,,2012-174603
17,9996,9996,972,6,991,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4701,1746,0,4,296,0,,2012-174603
17,9996,9996,998,6,1021,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4701,1746,0,1,293,1,LENGTH;,2012-174603
17,9996,9996,1060,6,1090,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,4701,1737,0,2,300,0,,2012-173701
17,9996,9996,1107,6,1132,6416,6,1,2012,09,29,0259125,0,0,34,03,1219,1,njse1219.tif,00057685.tif,ORIGINAL,4701,1746,0,3,295,0,,2012-174603
15,9996,9996,888,6,919,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4711,1531,0,4,317,0,,2012-153101
16,9996,9996,924,6,939,6936,5,1,2012,09,21,0471493,0,0,24,03,2201,1,mdse2201.tif,00056883.tif,ORIGINAL,4711,1607,0,1,308,0,,2012-160703
17,9996,9996,926,6,945,6416,6,1,2012,09,30,0251808,0,0,34,04,1126,1,njse1126.tif,00057653.tif,ORIGINAL,4711,1742,0,1,331,0,,2012-174204
15,9996,9996,1013,6,1037,6416,6,1,2012,09,02,0251050,0,0,34,02,1111,1,njse1111.tif,00056574.tif,ORIGINAL,4711,1556,0,1,323,0,,2012-155602
15,9996,9996,1020,6,1042,6783,7,1,2012,09,21,0470938,0,0,24,01,2106,1,mdse2106.tif,00056799.tif,ORIGINAL,4711,1595,0,5,304,0,,2012-159501
15,9996,9996,1032,6,1057,6783,3,1,2012,09,22,0470853,0,0,24,02,1204,1,mdse1204.tif,00056813.tif,ORIGINAL,4711,1593,0,1,302,0,,2012-159302
16,9996,9996,1033,6,1047,6936,5,1,2012,09,21,0471493,0,0,24,09,2201,1,mdse2201.tif,00056895.tif,ORIGINAL,4711,1607,0,3,309,0,,2012-160709
15,9996,9996,1038,6,1065,6783,7,1,2012,09,21,0470938,0,0,24,01,2106,1,mdse2106.tif,00056799.tif,ORIGINAL,4711,1595,0,4,303,0,,2012-159501
15,9996,9996,1046,6,1071,6416,6,1,2012,09,02,0251050,0,0,34,05,1111,1,njse1111.tif,00056580.tif,ORIGINAL,4711,1556,0,1,324,0,,2012-155605
14,9996,9996,1078,6,1084,7379,7,1,2012,09,15,0470938,0,0,24,03,1118,1,mdse1118.tif,00056136.tif,ORIGINAL,4711,1494,0,2,311,0,,2012-149403
14,9996,9996,1079,6,1091,7437,4,1,2012,09,03,1030085,0,1,36,01,1104,1,nyse1104.tif,00055599.tif,ORIGINAL,4711,1403,0,3,351,0,,2012-140301
15,9996,9996,1083,6,1105,7409,8,1,2012,09,15,0299124,0,0,34,03,1104,1,njse1104.tif,00056198.tif,ORIGINAL,4711,1503,0,1,338,0,,2012-150303
15,9996,9996,1087,6,1114,6416,6,1,2012,09,01,0251808,0,0,34,03,1110,1,njse1110.tif,00056564.tif,ORIGINAL,4711,1555,0,1,321,0,,2012-155503
15,9996,9996,1089,6,1156,7361,1,1,2012,09,22,0011036,0,0,34,01,1105,1,njse1105.tif,00056830.tif,ORIGINAL,4711,1598,0,1,337,0,,2012-159801
15,9996,9996,1094,6,1116,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,4711,1529,2,1,340,0,,2012-152901
15,9996,9996,1096,6,1127,6416,6,1,2012,09,02,0251050,0,0,34,01,1111,1,njse1111.tif,00056572.tif,ORIGINAL,4711,1556,0,1,322,0,,2012-155601
15,9996,9996,1110,6,1125,7427,2,1,2012,09,15,0019235,0,0,34,01,1223,1,njse1223.tif,00056274.tif,ORIGINAL,4711,1511,0,1,344,0,,2012-151101
17,9996,9996,1110,6,1140,7422,4,1,2012,09,14,1030085,0,1,36,02,2202,1,nyse2202.tif,00057523.tif,ORIGINAL,4711,1722,2,1,346,0,,2012-172202
17,9996,9996,1114,6,1136,6416,6,1,2012,09,30,0251808,0,0,34,04,1126,1,njse1126.tif,00057653.tif,ORIGINAL,4711,1742,0,2,332,0,,2012-174204
13,9996,9996,1116,6,1148,7361,2,1,2012,09,01,0019234,0,0,34,01,1109,1,njse1109.tif,00055771.tif,ORIGINAL,4711,1392,0,1,336,0,,2012-139201
14,9996,9996,1116,6,1144,7437,4,1,2012,09,03,1030085,0,1,36,01,1104,1,nyse1104.tif,00055599.tif,ORIGINAL,4711,1403,0,2,350,0,,2012-140301
15,9996,9996,1117,6,1142,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,4711,1529,2,4,343,0,,2012-152901
15,9996,9996,1119,6,1127,6936,5,1,2012,09,15,0471493,0,0,24,05,1111,1,mdse1111.tif,00056213.tif,ORIGINAL,4711,1501,0,2,306,0,,2012-150105
14,9996,9996,1119,6,1126,7379,7,1,2012,09,15,0470938,0,0,24,03,1118,1,mdse1118.tif,00056136.tif,ORIGINAL,4711,1494,0,1,310,0,,2012-149403
17,9996,9996,1121,6,1158,6013,10,1,2012,09,30,0290894,0,0,34,03,1120,1,njse1120.tif,00057425.tif,ORIGINAL,4711,1708,0,1,318,0,,2012-170803
15,9996,9996,1124,6,1147,6416,6,1,2012,09,14,0251808,0,0,34,10,2208,1,njse2208.tif,00056618.tif,ORIGINAL,4711,1559,0,1,326,0,,2012-155910
15,9996,9996,1126,6,1149,6013,7,1,2012,09,14,0293207,0,0,34,01,2209,1,njse2209.tif,00056295.tif,ORIGINAL,4711,1516,0,2,313,0,,2012-151601
15,9996,9996,1126,6,1151,7409,8,1,2012,09,15,0299124,0,0,34,03,1104,1,njse1104.tif,00056198.tif,ORIGINAL,4711,1503,0,2,339,0,,2012-150303
15,9996,9996,1128,6,1150,6013,7,1,2012,09,14,0293207,0,0,34,01,2209,1,njse2209.tif,00056295.tif,ORIGINAL,4711,1516,0,1,312,0,,2012-151601
17,9996,9996,1130,6,1170,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,4711,1737,0,1,347,0,,2012-173701
14,9996,9996,1130,6,1148,7437,3,1,2012,09,02,1030175,0,0,36,02,1101,1,nyse1101.tif,00055585.tif,ORIGINAL,4711,1400,0,2,349,0,,2012-140002
15,9996,9996,1131,6,1159,6416,6,1,2012,09,14,0251808,0,0,34,10,2208,1,njse2208.tif,00056618.tif,ORIGINAL,4711,1559,0,2,327,0,,2012-155910
15,9996,9996,1133,6,1155,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,4711,1529,2,2,341,0,,2012-152901
15,9996,9996,1137,6,1155,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4711,1531,0,3,316,0,,2012-153101
16,9996,9996,1141,6,1154,6936,5,1,2012,09,22,0471493,0,0,24,04,1112,1,mdse1112.tif,00056863.tif,ORIGINAL,4711,1606,0,2,307,0,,2012-160604
15,9996,9996,1145,6,1164,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4711,1531,0,2,315,0,,2012-153101
17,9996,9996,1149,6,1172,6416,6,1,2012,09,30,0251005,0,0,34,03,1126,1,njse1126.tif,00057651.tif,ORIGINAL,4711,1742,0,2,330,0,,2012-174203
15,9996,9996,1152,6,1184,7409,8,1,2012,09,13,0299124,0,0,34,01,2116,1,njse2116.tif,00056381.tif,ORIGINAL,4711,1529,2,3,342,0,,2012-152901
14,9996,9996,1154,6,1197,6783,3,1,2012,09,11,0470853,0,0,24,01,2204,1,mdse2204.tif,00055876.tif,ORIGINAL,4711,1448,0,1,301,0,,2012-144801
17,9996,9996,1162,6,1187,6416,6,1,2012,09,30,0251808,0,0,34,04,1126,1,njse1126.tif,00057653.tif,ORIGINAL,4711,1742,0,3,333,0,,2012-174204
17,9996,9996,1162,6,1185,6416,6,1,2012,09,30,0251808,0,0,34,06,1126,1,njse1126.tif,00057656.tif,ORIGINAL,4711,1742,0,2,335,0,,2012-174206
14,9996,9996,1163,6,1175,7437,3,1,2012,09,02,1030175,0,0,36,02,1101,1,nyse1101.tif,00055585.tif,ORIGINAL,4711,1400,0,1,348,0,,2012-140002
15,9996,9996,1173,6,1196,6013,10,1,2012,09,17,0290894,0,0,34,01,2211,1,njse2211.tif,00056409.tif,ORIGINAL,4711,1531,0,1,314,0,,2012-153101
15,9996,9996,1174,6,1208,6416,6,1,2012,09,15,0251050,0,0,34,02,1103,1,njse1103.tif,00056628.tif,ORIGINAL,4711,1560,0,1,328,0,,2012-156002
17,9996,9996,1176,6,1217,6013,10,1,2012,09,30,0290894,0,0,34,03,1120,1,njse1120.tif,00057425.tif,ORIGINAL,4711,1708,0,3,320,0,,2012-170803
17,9996,9996,1179,6,1207,6416,6,1,2012,09,30,0251808,0,0,34,06,1126,1,njse1126.tif,00057656.tif,ORIGINAL,4711,1742,0,1,334,0,,2012-174206
15,9996,9996,1181,6,1196,6936,5,1,2012,09,15,0471493,0,0,24,05,1111,1,mdse1111.tif,00056213.tif,ORIGINAL,4711,1501,0,1,305,0,,2012-150105
17,9996,9996,1185,6,1222,6013,10,1,2012,09,30,0290894,0,0,34,03,1120,1,njse1120.tif,00057425.tif,ORIGINAL,4711,1708,0,2,319,0,,2012-170803
15,9996,9996,1192,6,1224,6416,6,1,2012,09,14,0259125,0,0,34,07,2208,1,njse2208.tif,00056612.tif,ORIGINAL,4711,1559,0,1,325,0,,2012-155907
17,9996,9996,1213,6,1236,6855,1,1,2012,09,30,0590213,0,0,36,01,1219,1,nyse1219.tif,00057603.tif,ORIGINAL,4711,1738,0,1,345,0,,2012-173801
17,9996,9996,1216,6,1232,6416,6,1,2012,09,30,0251005,0,0,34,03,1126,1,njse1126.tif,00057651.tif,ORIGINAL,4711,1742,0,1,329,0,,2012-174203
17,9996,9996,1092,6,9996,6936,5,1,2012,09,29,0471493,0,0,24,04,1105,1,mdse1105.tif,00057374.tif,ORIGINAL,4720,1702,0,3,360,0,,2012-170204
17,9996,9996,1188,6,9996,6936,5,1,2012,09,29,0471493,0,0,24,04,1105,1,mdse1105.tif,00057374.tif,ORIGINAL,4720,1702,0,4,361,0,,2012-170204
17,9996,9996,1235,6,9996,6936,5,1,2012,09,29,0471493,0,0,24,04,1105,1,mdse1105.tif,00057374.tif,ORIGINAL,4720,1702,0,2,359,0,,2012-170204
17,9996,9996,1276,6,9996,6936,5,1,2012,09,29,0471493,0,0,24,04,1105,1,mdse1105.tif,00057374.tif,ORIGINAL,4720,1702,0,5,362,0,,2012-170204
15,9996,9996,1280,6,9996,6783,3,1,2012,09,22,0470853,0,0,24,07,1204,1,mdse1204.tif,00056822.tif,ORIGINAL,4720,1593,0,2,354,0,,2012-159307
15,9996,9996,1292,6,9996,6778,7,1,2012,09,15,0010024,0,1,51,01,1105,1,vase1105.tif,00056472.tif,ORIGINAL,4720,1544,0,1,367,0,,2012-154401
16,9996,9996,1327,6,9996,6783,2,1,2012,09,28,0051599,0,0,10,01,2101,1,dese2101.tif,00057295.tif,ORIGINAL,4720,1687,0,1,353,0,,2012-168701
14,9996,9996,1337,6,9996,2836,1,1,2012,09,02,8100091,0,1,51,02,1202,1,vase1202.tif,00055669.tif,ORIGINAL,4720,1411,0,4,365,0,,2012-141102
16,9996,9996,1353,6,9996,6936,5,1,2012,09,22,0471493,0,0,24,04,1112,1,mdse1112.tif,00056863.tif,ORIGINAL,4720,1606,0,1,356,0,,2012-160604
16,9996,9996,1358,6,9996,6936,5,1,2012,09,21,0471493,0,0,24,09,2201,1,mdse2201.tif,00056895.tif,ORIGINAL,4720,1607,0,1,357,0,,2012-160709
17,9996,9996,1370,6,9996,7427,3,1,2012,09,28,0090900,1,1,34,01,2213,1,njse2213.tif,00057462.tif,ORIGINAL,4720,1715,0,6,364,0,,2012-171501
15,9996,9996,1371,6,9996,6778,7,1,2012,09,15,0010024,0,1,51,01,1105,1,vase1105.tif,00056472.tif,ORIGINAL,4720,1544,0,2,368,0,,2012-154401
16,9996,9996,1374,6,9996,6936,5,1,2012,09,21,0471493,0,0,24,09,2201,1,mdse2201.tif,00056895.tif,ORIGINAL,4720,1607,0,2,358,0,,2012-160709
16,9996,9996,1381,6,9996,6478,2,1,2012,09,26,0051599,0,0,10,01,2202,1,dese2202.tif,00057218.tif,ORIGINAL,4720,1666,0,1,352,0,,2012-166601
17,9996,9996,1540,6,9996,7427,11,1,2012,09,30,0091131,0,1,34,05,1108,1,njse1108.tif,00057414.tif,REVISED,4720,1707,0,1,363,0,,2012-170705
16,9996,9996,1682,6,9996,6936,5,1,2012,09,22,0471493,0,0,24,03,1112,1,mdse1112.tif,00056861.tif,ORIGINAL,4720,1606,0,1,355,0,,2012-160603
14,9996,9996,1743,6,9996,6778,8,4,2012,09,01,0010955,0,1,51,03,1101,1,vase1101.tif,00055630.tif,ORIGINAL,4720,1408,0,1,366,1,LENGTH;,2012-140803
25,9996,9996,2058,9,2069,6767,7,4,2012,09,22,0319002,,,23,02,1207,,,,,4671,,0,,,,,2012-23-09-25
40,9996,9996,1961,9,2100,6767,5,4,2012,09,28,0319007,,,23,06,2217,,,,,4671,,0,,,,,2012-23-09-40
42,9996,9996,1996,9,2032,6767,5,4,2012,09,28,0319007,,,23,08,2217,,,,,4679,,0,,,,,2012-23-09-42
42,9996,9996,1672,9,9996,6767,5,4,2012,09,28,0319007,,,23,08,2217,,,,,4671,,6,,,,,2012-23-09-42
