tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
07,6,25,MA,6,03,6,6,CRAB LEDGE SOUTH,6614,25,1443,1106,0392,4,3,1,2,2,1,1430,4678,9996,2,2,6,6,0,1,0,1,0,0,0,5,4138,6940,12,270,66,2,1,2,maau1106.tif,00040298.tif,2011,0,1,0,08,06,18845,0713,0010392,001,ORIGINAL,2,493,0,,Y,2,,2011-071303
07,6,25,MA,6,01,6,6,EAST CHATHAM,7279,25,1235,1201,0922,10,1,1,2,2,1,1225,4678,9996,2,2,6,5,0,1,0,1,0,0,0,4,4140,6955,8,230,70,1,1,2,maau1201.tif,00040302.tif,2011,0,0,0,08,06,18845,0714,0010922,001,ORIGINAL,2,506,0,,Y,2,,2011-071401
07,6,25,MA,6,02,6,6,EAST CHATHAM,7279,25,1248,1201,0922,10,1,1,2,2,1,1235,4678,9996,2,2,6,6,0,1,0,1,0,0,0,3,4140,6955,8,225,67,1,1,2,maau1201.tif,00040303.tif,2011,0,1,0,08,06,18845,0714,0010922,001,ORIGINAL,2,504,0,,Y,2,,2011-071402
07,6,25,MA,6,03,6,6,EAST CHATHAM,7279,25,1335,1201,0922,10,1,2,1,3,7,1325,4678,9996,2,2,4,7,0,1,0,1,0,0,0,2,4140,6955,9,250,64,2,1,2,maau1201.tif,00040304.tif,2011,0,1,0,08,06,18845,0714,0010922,001,ORIGINAL,2,505,0,,N,2,,2011-071403
07,6,25,MA,6,01,6,6,STELLWAGEN BANK,6698,25,1340,2103,0279,18,3,1,2,2,1,1330,4678,9996,2,2,2,7,0,1,0,1,0,0,0,3,4216,7017,5,130,66,2,1,2,maau2103.tif,00040316.tif,2011,0,0,0,08,05,18844,0717,0010279,001,ORIGINAL,2,525,0,,Y,2,,2011-071701
07,6,25,MA,6,01,6,,STELLWAGEN BANK SW,7382,25,1515,2114,9038,9,1,2,1,3,2,1515,4677,4678,2,1,2,8,1,0,0,0,0,0,1,2,4210,7015,7,100,68,2,2,2,maau2114.tif,00040321.tif,2011,0,0,0,08,03,18842,0718,0239038,023,ORIGINAL,2,544,0,,Y,2,,2011-071801
07,6,25,MA,6,02,6,6,STELLWAGEN BANK,7382,25,1530,2114,9038,9,1,1,2,1,7,1530,4671,9996,2,2,4,8,0,1,0,1,0,0,0,2,4216,7017,7,150,68,2,2,2,maau2114.tif,00040322.tif,2011,0,1,0,08,03,18842,0718,0239038,023,ORIGINAL,2,547,0,,Y,2,,2011-071802
07,6,25,MA,6,03,6,LIVE LINE,STELLWAGEN BANK,7382,25,1545,2114,9038,9,1,2,2,3,2,1545,4677,4678,2,12,4,7,1,1,0,1,0,0,1,2,4216,7017,8,150,68,2,1,2,maau2114.tif,00040323.tif,2011,0,1,0,08,03,18842,0718,0239038,023,ORIGINAL,2,542,0,,N,2,,2011-071803
07,6,25,MA,6,04,6,LIVE LINE,STELLWAGEN BANK,7382,25,1600,2114,9038,9,1,2,2,3,2,1600,4677,4678,2,1,2,7,1,0,0,0,0,0,1,2,4216,7017,6,135,65,2,1,2,maau2114.tif,00040324.tif,2011,0,0,0,08,03,18842,0718,0239038,023,ORIGINAL,2,545,0,,Y,2,,2011-071804
07,6,25,MA,6,05,6,6,STELLWAGEN BANK,7382,25,1625,2114,9038,9,1,1,2,1,7,1625,4677,4678,2,1,2,10,0,1,0,1,0,0,0,2,4216,7017,10,125,69,2,1,2,maau2114.tif,00040325.tif,2011,0,1,0,08,03,18842,0718,0239038,023,ORIGINAL,2,546,0,,Y,2,,2011-071805
07,6,25,MA,6,06,6,LIVE LINE,PEAKED HILL,7382,25,1700,2114,0213,9,1,2,1,3,2,1700,4677,4678,2,2,4,6,1,1,0,1,0,0,1,4,4205,7008,10,130,70,2,1,2,maau2114.tif,00040326.tif,2011,0,1,0,08,03,18842,0718,0230213,023,ORIGINAL,2,543,0,,N,2,,2011-071806
07,6,24,MD,6,01,6,6,BALTIMORE CANYON,6936,24,1545,1101,0856,4,3,1,2,2,1,1545,4711,1050,2,2,6,4,0,1,1,1,0,0,0,4,3814,7350,90,600,79,2,1,2,mdau1101.tif,00040514.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,356,0,,Y,2,,2011-072001
07,6,24,MD,6,02,6,6,CHICKEN BONE,6936,24,1600,1101,0856,4,3,1,2,2,1,1600,4711,1050,2,2,7,7,0,1,1,1,0,0,0,2,3815,7428,30,120,98,2,1,2,mdau1101.tif,00040515.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,353,0,,Y,2,,2011-072002
07,6,24,MD,6,03,6,6,HOT DOG,6936,24,1630,1101,0856,4,3,1,2,2,2,1630,4711,1050,2,2,8,7,0,1,1,1,0,0,0,4,3806,7417,42,140,98,2,1,1,mdau1101.tif,00040516.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,354,0,,N,2,,2011-072003
07,6,24,MD,6,04,6,6,HOT DOG,6936,24,1730,1101,0856,4,3,1,2,2,2,1730,1050,4711,2,1,6,6,0,1,1,1,0,0,0,5,3806,7417,55,180,77,2,1,1,mdau1101.tif,00040518.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,358,0,,N,1,,2011-072004
07,6,24,MD,6,05,6,DRIFTING,FINGERS 20 FATHOM,6936,24,1800,1101,0856,4,3,1,2,2,1,1800,1050,9996,2,12,4,6,1,0,1,0,0,0,1,5,3812,7437,22,110,98,2,1,1,mdau1101.tif,00040520.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,355,0,,Y,2,,2011-072005
07,6,24,MD,6,06,6,6,HOT DOG,6936,24,1815,1101,0856,4,3,1,2,2,1,1815,4711,9996,2,2,6,7,0,1,1,1,0,0,0,5,3806,7417,40,135,80,2,1,1,mdau1101.tif,00040522.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,357,0,,Y,2,,2011-072006
07,6,24,MD,6,07,6,6,JACKSPOT,6936,24,1830,1101,0856,4,3,1,2,2,2,1830,4711,1050,2,2,8,4,0,1,1,1,0,0,0,4,3805,7445,20,101,80,2,1,1,mdau1101.tif,00040524.tif,2011,0,0,0,08,06,18845,0720,0470856,047,ORIGINAL,7,352,0,,N,2,,2011-072007
07,6,24,MD,6,01,6,6,JACKSPOT,6783,24,1556,1202,0004,1,1,1,2,2,2,1545,4656,9996,2,2,4,4,0,1,1,1,0,0,0,2,3805,7445,20,75,75,2,1,1,mdau1202.tif,00040331.tif,2011,0,0,0,08,06,18845,0722,0470004,047,ORIGINAL,7,411,0,,Y,1,,2011-072201
07,6,24,MD,6,02,6,6,HOT DOG,6783,24,1731,1202,0004,1,1,2,1,3,7,1717,4656,9996,2,2,7,7,0,1,1,1,0,0,0,6,3806,7417,35,180,98,1,2,1,mdau1202.tif,00040333.tif,2011,0,1,0,08,06,18845,0722,0470004,047,ORIGINAL,7,410,0,,N,1,,2011-072202
07,6,10,DE,6,01,6,6,FINGERS 20 FATHOM,6936,24,1545,2102,0856,4,3,1,2,2,1,1545,4711,1050,2,2,8,6,0,1,1,1,0,0,0,4,3812,7437,38,140,80,2,1,1,mdau2102.tif,00040339.tif,2011,0,0,0,08,03,18842,0724,0470856,047,ORIGINAL,7,413,0,,Y,2,,2011-072401
07,6,10,DE,6,02,6,6,FINGERS 20 FATHOM,6936,24,1700,2102,0856,4,3,1,2,2,1,1700,1050,4711,2,2,6,6,0,0,1,1,0,0,0,3,3812,7437,35,140,79,2,1,1,mdau2102.tif,00040341.tif,2011,0,0,0,08,03,18842,0724,0470856,047,ORIGINAL,7,412,0,,Y,2,,2011-072402
07,6,24,MD,6,01,6,6,LITTLE GULL SHOAL,6447,24,1611,2110,0853,3,1,2,1,3,7,1500,3591,9996,2,1,4,7,0,0,1,0,1,0,0,6,9998,9998,3,50,74,1,2,1,mdau2110.tif,00040347.tif,2011,0,1,0,08,02,18841,0726,0470853,047,ORIGINAL,7,425,0,,Y,2,,2011-072601
07,6,10,DE,6,02,6,6,HOT DOG,6447,24,1744,2110,0853,3,1,2,2,3,7,1700,4711,9996,2,2,13,8,0,1,1,1,0,0,0,5,3806,7417,60,600,80,1,2,1,mdau2110.tif,00040349.tif,2011,0,1,0,08,02,18841,0726,0470853,047,ORIGINAL,7,429,1,Q19;,Y,1,,2011-072602
07,6,24,MD,6,03,6,6,POOR MANS CANYON,6447,24,1751,2110,0853,3,1,2,2,3,7,1715,2161,9996,2,12,6,8,0,1,1,1,0,0,0,6,3752,7406,62,400,81,2,1,1,mdau2110.tif,00040351.tif,2011,0,1,0,08,02,18841,0726,0470853,047,ORIGINAL,7,431,0,,N,1,,2011-072603
07,6,24,MD,6,04,6,6,POOR MANS CANYON,6447,24,1759,2110,0853,3,1,2,1,3,7,1730,2161,4711,2,1,8,8,0,1,1,1,0,0,0,6,3752,7406,58,1200,80,2,2,1,mdau2110.tif,00040353.tif,2011,0,1,0,08,02,18841,0726,0470853,047,ORIGINAL,7,430,0,,N,2,,2011-072604
07,6,51,VA,6,05,6,6,POOR MANS CANYON,6447,24,1820,2110,0853,3,1,2,1,3,1,1800,4656,4711,2,2,10,8,0,1,1,1,0,0,0,4,3752,7406,57,720,81,2,2,1,mdau2110.tif,00040355.tif,2011,0,0,0,08,02,18841,0726,0470853,047,ORIGINAL,7,427,0,,Y,1,,2011-072605
07,6,24,MD,6,06,6,6,POOR MANS CANYON,6447,24,1826,2110,0853,3,1,2,1,3,1,1800,4656,9996,2,2,10,7,0,1,1,1,0,0,0,2,3752,7406,55,1200,81,1,1,1,mdau2110.tif,00040357.tif,2011,0,0,0,08,02,18841,0726,0470853,047,ORIGINAL,7,428,0,,Y,2,,2011-072606
07,6,24,MD,6,07,6,6,HOT DOG,6447,24,1849,2110,0853,3,1,2,1,3,1,1830,2161,4656,2,12,7,8,0,1,1,1,0,0,0,6,3806,7417,40,130,98,2,2,1,mdau2110.tif,00040359.tif,2011,0,0,0,08,02,18841,0726,0470853,047,ORIGINAL,7,426,0,,Y,2,,2011-072607
07,6,24,MD,6,01,6,6,POOR MANS CANYON,6447,24,1701,2111,1493,5,1,1,2,2,7,1700,4656,9996,2,2,8,8,0,1,1,1,0,0,0,6,3752,7406,52,2400,82,2,1,2,mdau2111.tif,00040363.tif,2011,0,1,0,08,03,18842,0727,0471493,047,ORIGINAL,7,432,0,,Y,2,,2011-072701
07,6,37,NC,6,02,6,6,POOR MANS CANYON,6447,24,1783,2111,1493,5,1,2,1,3,7,1700,2161,4656,2,12,11,8,0,1,0,1,0,0,0,6,3752,7406,54,1200,80,2,1,2,mdau2111.tif,00040364.tif,2011,1,1,0,08,03,18842,0727,0471493,047,ORIGINAL,7,435,0,,Y,2,,2011-072702
07,6,37,NC,6,03,6,6,BALTIMORE CANYON,6447,24,1737,2111,1493,5,1,2,1,3,7,1700,7777,4656,2,12,10,7,0,1,1,1,0,0,0,4,3814,7350,65,1200,98,1,1,1,mdau2111.tif,00040365.tif,2011,0,1,0,08,03,18842,0727,0471493,047,ORIGINAL,7,434,0,,N,2,,2011-072703
07,6,24,MD,6,04,6,6,POOR MANS CANYON,6447,24,1745,2111,1493,5,1,2,1,3,1,1700,2161,4656,2,12,8,8,0,1,1,1,0,0,0,6,3752,7406,56,600,80,1,2,1,mdau2111.tif,00040367.tif,2011,1,1,0,08,03,18842,0727,0471493,047,ORIGINAL,7,433,0,,Y,2,,2011-072704
07,6,24,MD,6,01,6,6,POOR MANS CANYON,6447,24,1655,2112,0853,3,1,2,1,3,1,1630,2161,4656,2,12,7,6,0,1,1,1,0,0,0,6,3752,7406,55,1200,80,2,2,1,mdau2112.tif,00040371.tif,2011,0,0,0,08,04,18843,0728,0470853,047,ORIGINAL,7,437,0,,Y,2,,2011-072801
07,6,24,MD,6,02,6,6,HOT DOG,6447,24,1659,2112,0853,3,1,2,1,3,1,1630,4656,9996,2,2,11,9,0,1,1,1,0,0,0,6,3806,7417,43,150,81,2,2,1,mdau2112.tif,00040373.tif,2011,0,0,0,08,04,18843,0728,0470853,047,ORIGINAL,7,436,0,,Y,2,,2011-072802
07,6,10,DE,6,03,6,6,HOT DOG,6447,24,1708,2112,0853,3,1,2,1,3,1,1630,4656,9996,2,2,8,8,0,1,1,1,0,0,0,4,3806,7417,40,127,80,2,2,1,mdau2112.tif,00040375.tif,2011,0,0,0,08,04,18843,0728,0470853,047,ORIGINAL,7,439,0,,Y,2,,2011-072803
07,6,51,VA,6,04,6,6,POOR MANS CANYON,6447,24,1724,2112,0853,3,1,2,1,3,1,1700,4656,9996,2,2,10,8,0,1,1,1,0,0,0,3,3752,7406,45,40,81,2,1,1,mdau2112.tif,00040377.tif,2011,0,0,0,08,04,18843,0728,0470853,047,ORIGINAL,7,438,0,,Y,2,,2011-072804
07,6,24,MD,6,05,6,6,BALTIMORE CANYON,6447,24,1819,2112,0853,3,1,2,1,3,1,1800,4656,9996,2,2,9,8,0,0,1,1,0,0,0,4,3814,7350,61,740,80,2,1,1,mdau2112.tif,00040379.tif,2011,0,0,0,08,04,18843,0728,0470853,047,ORIGINAL,7,440,0,,Y,2,,2011-072805
07,6,24,MD,6,01,6,6,POOR MANS CANYON,6936,24,1630,2114,1493,5,1,2,1,3,1,1600,2161,4656,2,12,12,6,0,1,1,1,0,0,0,6,3752,7406,56,1500,81,2,1,1,mdau2114.tif,00040385.tif,2011,0,0,0,08,04,18843,0730,0471493,047,ORIGINAL,7,443,0,,Y,1,,2011-073001
07,6,12,FL,6,02,6,6,POOR MANS CANYON,6936,24,1700,2114,1493,5,1,1,2,2,6,1640,2161,2171,2,1,6,7,0,1,1,1,0,0,0,7,3752,7406,50,600,79,1,1,2,mdau2114.tif,00040387.tif,2011,0,1,0,08,04,18843,0730,0471493,047,ORIGINAL,7,445,0,,N,2,,2011-073002
07,6,10,DE,6,03,6,6,POOR MANS CANYON,6936,24,1745,2114,1493,5,1,2,1,3,1,1730,2161,2171,2,1,8,9,0,1,1,1,0,0,0,6,3752,7406,58,600,78,1,1,1,mdau2114.tif,00040388.tif,2011,0,0,0,08,04,18843,0730,0471493,047,ORIGINAL,7,441,0,,N,2,,2011-073003
07,6,36,NY,6,04,6,6,POOR MANS CANYON,6936,24,1830,2114,1493,5,1,1,2,3,2,1800,2161,9996,2,1,8,7,0,1,1,1,0,0,0,3,3752,7406,80,2400,78,1,1,1,mdau2114.tif,00040390.tif,2011,0,0,0,08,04,18843,0730,0471493,047,ORIGINAL,7,442,0,,Y,1,,2011-073004
07,6,12,FL,6,05,6,6,BALTIMORE CANYON,6936,24,1840,2114,1493,5,1,1,2,2,6,1825,2161,9996,2,1,6,7,0,1,1,1,0,0,0,2,3806,7349,90,7500,79,2,1,1,mdau2114.tif,00040392.tif,2011,0,1,0,08,04,18843,0730,0471493,047,ORIGINAL,7,444,1,Q26;,N,1,,2011-073005
07,6,37,NC,6,01,6,6,POOR MANS CANYON,6936,24,1610,2116,0938,7,1,2,2,3,1,1530,7777,9996,2,12,8,5,0,1,1,1,0,0,0,6,3752,7406,58,1500,79,2,1,1,mdau2116.tif,00040398.tif,2011,0,0,0,08,05,18844,0732,0470938,047,ORIGINAL,7,447,0,,Y,1,,2011-073201
07,6,24,MD,6,02,6,6,FINGERS 20 FATHOM,6936,24,1650,2116,0938,7,1,2,1,3,1,1630,7777,9996,2,2,5,8,0,1,1,1,0,0,0,5,3812,7437,20,120,79,2,1,1,mdau2116.tif,00040400.tif,2011,0,0,0,08,05,18844,0732,0470938,047,ORIGINAL,7,446,0,,Y,1,,2011-073202
07,6,24,MD,6,01,6,6,HOT DOG,7379,24,1600,2201,0938,7,1,2,1,3,7,1545,4711,1050,2,2,6,7,0,0,1,1,0,0,0,2,3806,7417,43,120,81,2,2,1,mdau2201.tif,00040404.tif,2011,0,1,0,08,04,18843,0733,0470938,047,ORIGINAL,7,467,0,,Y,2,,2011-073301
07,6,24,MD,6,02,6,6,HOT DOG,7379,24,1630,2201,0938,7,1,2,1,3,7,1615,4711,1050,2,2,12,8,0,1,1,0,0,1,0,6,3806,7417,43,130,78,1,1,1,mdau2201.tif,00040406.tif,2011,0,1,0,08,04,18843,0733,0470938,047,ORIGINAL,7,468,0,,Y,1,,2011-073302
07,6,51,VA,6,03,6,6,BALTIMORE CANYON,7379,24,1830,2201,0938,7,1,2,1,3,6,1800,4711,1050,2,2,8,10,0,1,1,1,0,0,0,8,3806,7349,57,3000,81,1,1,1,mdau2201.tif,00040408.tif,2011,0,1,0,08,04,18843,0733,0470938,047,ORIGINAL,7,469,0,,N,1,,2011-073303
07,6,24,MD,6,01,6,6,HOT DOG,7379,24,1545,2206,0853,3,1,1,2,2,1,1530,4711,1050,2,2,7,4,0,1,1,1,0,0,0,2,3806,7417,45,175,80,1,1,1,mdau2206.tif,00040412.tif,2011,0,0,0,08,03,18842,0734,0470853,047,ORIGINAL,7,486,0,,Y,2,,2011-073401
07,6,24,MD,6,02,6,6,HOT DOG,7379,24,1650,2206,0853,3,1,2,1,3,1,1635,4711,1050,2,12,7,9,0,1,1,1,0,0,0,5,3806,7417,43,120,79,2,1,1,mdau2206.tif,00040414.tif,2011,0,0,0,08,03,18842,0734,0470853,047,ORIGINAL,7,483,0,,Y,1,,2011-073402
07,6,10,DE,6,03,6,6,HOT DOG,7379,24,1715,2206,0853,3,1,2,1,3,1,1630,4711,1050,2,2,8,8,0,1,1,1,0,0,0,4,3806,7417,43,117,80,1,2,1,mdau2206.tif,00040416.tif,2011,0,0,0,08,03,18842,0734,0470853,047,ORIGINAL,7,485,0,,Y,1,,2011-073403
07,6,51,VA,6,04,6,6,POOR MANS CANYON,7379,24,1730,2206,0853,3,1,2,1,3,1,1700,4711,1050,2,2,8,8,0,1,1,1,0,0,0,4,3752,7406,50,2420,81,2,1,1,mdau2206.tif,00040418.tif,2011,0,0,0,08,03,18842,0734,0470853,047,ORIGINAL,7,484,0,,Y,2,,2011-073404
07,6,42,PA,6,01,6,6,CARTERET CANYON,7361,34,1725,1101,1724,2,1,1,2,2,1,1700,4711,2161,2,2,9,9,0,1,1,1,0,0,0,6,3852,7249,75,600,76,2,1,1,njau1101.tif,00040423.tif,2011,0,0,0,08,06,18845,0735,0011724,001,ORIGINAL,5,663,0,,Y,2,,2011-073501
07,6,34,NJ,6,01,6,6,EAST LUMP,6708,34,1635,1203,0385,3,1,1,2,2,2,1600,4711,9996,2,2,5,3,0,1,0,1,0,0,0,2,9998,9998,18,85,78,2,1,1,njau1203.tif,00040431.tif,2011,0,0,0,08,07,18846,0737,0090385,009,ORIGINAL,5,701,0,,Y,1,,2011-073701
07,6,34,NJ,6,01,6,6,19 FATHOM LUMP,7370,34,1745,2101,1131,11,1,1,2,2,1,1620,4711,9996,2,2,6,5,0,0,1,1,0,0,0,5,3830,7420,30,130,79,2,1,1,njau2101.tif,00040436.tif,2011,0,1,0,08,03,18842,0738,0091131,009,ORIGINAL,5,714,0,,Y,2,,2011-073801
07,6,36,NY,6,02,6,6,BALTIMORE CANYON,7370,34,1830,2101,1131,11,1,1,2,1,6,1800,2161,9996,2,1,5,8,0,0,1,1,0,0,0,4,3820,7345,68,1000,81,2,1,1,njau2101.tif,00040438.tif,2011,0,1,0,08,03,18842,0738,0091131,009,ORIGINAL,5,715,0,,N,2,,2011-073802
07,6,34,NJ,6,01,6,6,WILMINGTON CANYON,6708,34,1550,2104,9235,2,1,1,2,2,1,1500,2171,9996,2,12,5,24,0,1,1,1,0,1,0,7,3824,7327,74,1500,81,2,1,1,njau2104.tif,00040443.tif,2011,0,0,0,08,03,18842,0739,0019235,001,ORIGINAL,5,717,0,,Y,2,,2011-073901
07,6,34,NJ,6,01,6,6,HUDSON CANYON,6013,34,1300,2208,0894,10,1,2,1,3,1,1000,4711,4328,2,12,10,18,0,1,1,1,0,1,0,6,3920,7226,80,600,76,1,1,1,njau2208.tif,00040452.tif,2011,0,0,0,08,03,18842,0742,0290894,029,ORIGINAL,5,729,0,,Y,2,,2011-074201
07,6,36,NY,6,01,6,6,VIRGINIA WRECK,6757,36,1630,1207,1780,2,1,1,2,2,1,1430,4711,3551,2,12,7,20,1,1,1,1,1,1,0,3,4007,7252,52,203,76,2,1,2,nyau1207.tif,00040461.tif,2011,0,0,0,08,06,18845,0744,1031780,103,ORIGINAL,4,751,0,,Y,2,,2011-074401
07,6,36,NY,6,02,6,6,BACARDI WRECK,6757,36,1850,1207,1780,2,1,1,2,2,1,1845,4711,4678,2,2,11,7,0,1,1,1,0,0,0,3,3950,7245,56,192,77,2,1,1,nyau1207.tif,00040462.tif,2011,0,0,0,08,06,18845,0744,1031780,103,ORIGINAL,4,752,0,,Y,2,,2011-074402
07,6,36,NY,6,03,6,6,BACARDI WRECK,6757,36,1905,1207,0564,2,1,1,2,3,1,1900,4711,9996,2,2,10,9,0,1,1,1,0,0,0,5,3950,7245,55,190,76,2,1,1,nyau1207.tif,00040464.tif,2011,0,0,0,08,06,18845,0744,1030564,103,ORIGINAL,4,754,0,,Y,2,,2011-074403
07,6,36,NY,6,04,6,6,BACARDI WRECK,6757,36,1915,1207,0564,2,1,1,2,2,1,1900,4711,9996,2,2,9,8,0,1,1,1,0,0,0,3,3950,7245,55,200,75,2,1,1,nyau1207.tif,00040466.tif,2011,0,0,0,08,06,18845,0744,1030564,103,ORIGINAL,4,753,0,,Y,1,,2011-074404
07,6,36,NY,6,01,6,JIGGING,CHICKEN CANYON,6615,36,1745,2102,0213,1,1,1,2,2,1,1730,4711,4678,2,2,9,7,0,1,0,1,0,0,1,3,3952,7303,46,212,79,1,1,1,nyau2102.tif,00040472.tif,2011,0,0,0,08,05,18844,0745,0590213,059,ORIGINAL,4,785,0,,Y,2,,2011-074501
07,6,36,NY,6,01,6,DRIFTING,SOUTH,6858,36,1625,2107,0589,3,1,1,2,2,2,1600,3551,7777,2,2,3,6,0,0,1,0,1,0,1,6,9998,9998,15,153,76,2,1,1,nyau2107.tif,00040477.tif,2011,0,1,0,08,05,18844,0746,1030589,103,ORIGINAL,4,786,0,,N,2,,2011-074601
07,6,36,NY,6,01,6,6,SOUTH,6858,36,1505,2209,0175,3,1,1,2,3,1,1400,3551,3531,2,2,3,3,0,0,1,0,1,0,0,3,9998,9998,13,120,73,1,1,1,nyau2209.tif,00040482.tif,2011,0,0,0,08,04,18843,0747,1030175,103,ORIGINAL,4,803,0,,Y,2,,2011-074701
07,6,36,NY,6,02,6,DRIFTING,DIP TO TAILS,6858,36,1535,2209,0169,3,1,1,2,2,1,1330,4691,4328,2,1,10,36,0,0,1,1,0,1,1,2,9998,9998,80,3000,76,2,1,1,nyau2209.tif,00040484.tif,2011,0,1,0,08,04,18843,0747,1030169,103,ORIGINAL,4,804,1,Q20;,Y,2,,2011-074702
07,6,44,RI,6,01,6,6,TUNA RIDGE,7277,44,1530,2212,9012,11,1,2,1,3,1,1505,3591,4180,2,2,3,3,0,0,1,1,0,1,0,3,4055,7117,15,161,74,2,1,1,riau2212.tif,00040497.tif,2011,0,0,0,08,01,18840,0750,0099012,009,ORIGINAL,,831,0,,Y,2,,2011-075001
07,6,44,RI,7,02,6,DRIFTING,BIG EYE RIDGE,7277,44,1600,2212,0414,11,1,1,2,2,1,1530,4711,1050,1,1,7,24,0,1,1,1,0,0,1,3,4055,7117,57,300,74,2,2,1,riau2212.tif,00040499.tif,2011,0,1,0,08,01,18840,0750,0090414,009,ORIGINAL,,832,0,,Y,2,,2011-075002
