tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
09,9996,9996,798,1,9996,6783,2,1,2011,08,21,0051599,0,0,10,01,1204,1,deau1204.tif,00041800.tif,1050,0919,0,2,ORIGINAL,15,0,,2011-091901
09,9996,9996,799,1,9996,6478,2,1,2011,08,13,0051599,0,0,10,07,1202,1,deau1202.tif,00041689.tif,1050,0904,0,4,ORIGINAL,9,0,,2011-090407
08,9996,9996,800,2,9996,6590,3,1,2011,08,15,8100088,0,0,51,01,2104,1,vaau2104.tif,00041580.tif,1050,0893,0,4,ORIGINAL,151,0,,2011-089301
08,9996,9996,803,1,9996,6858,3,1,2011,08,13,1030589,0,0,36,10,1108,1,nyau1108.tif,00041631.tif,1050,0899,0,3,ORIGINAL,117,0,,2011-089910
09,9996,9996,803,1,9996,6858,3,1,2011,08,17,1030589,0,0,36,07,2112,1,nyau2112.tif,00041657.tif,1050,0900,0,1,ORIGINAL,118,0,,2011-090007
09,9996,9996,804,2,9996,6478,2,1,2011,08,13,0051599,0,0,10,07,1202,1,deau1202.tif,00041689.tif,1050,0904,0,2,ORIGINAL,7,0,,2011-090407
08,9996,9996,804,1,9996,6858,3,1,2011,08,13,1030589,0,0,36,10,1108,1,nyau1108.tif,00041631.tif,1050,0899,0,2,ORIGINAL,116,0,,2011-089910
08,9996,9996,807,1,9996,6858,3,1,2011,08,13,1030589,0,0,36,10,1108,1,nyau1108.tif,00041631.tif,1050,0899,0,1,ORIGINAL,115,0,,2011-089910
08,9996,9996,807,2,9996,7393,3,1,2011,08,04,8100088,0,0,51,01,2207,1,vaau2207.tif,00040898.tif,1050,0803,0,8,ORIGINAL,198,0,,2011-080301
07,9996,9996,808,1,9996,6936,5,1,2011,08,04,0471493,0,0,24,05,2114,1,mdau2114.tif,00040393.tif,1050,0730,0,1,ORIGINAL,40,0,,2011-073005
09,9996,9996,811,2,9996,6478,2,1,2011,08,20,0051599,0,0,10,05,1201,1,deau1201.tif,00041863.tif,1050,0932,0,2,ORIGINAL,11,0,,2011-093205
08,9996,9996,811,2,9996,7361,11,1,2011,08,12,0090386,0,0,34,01,2111,1,njau2111.tif,00041235.tif,1050,0845,0,3,ORIGINAL,96,0,,2011-084501
08,9996,9996,826,2,9996,7326,7,1,2011,08,13,0470938,0,0,24,07,1109,1,mdau1109.tif,00041095.tif,1050,0831,0,1,ORIGINAL,64,0,,2011-083107
07,9996,9996,838,7,9996,7379,7,1,2011,08,07,0470938,0,1,24,01,1201,1,mdau1201.tif,00040600.tif,1050,0763,0,3,ORIGINAL,72,0,,2011-076301
08,9996,9996,838,1,9996,7393,3,1,2011,08,04,8100088,0,0,51,01,2207,1,vaau2207.tif,00040898.tif,1050,0803,0,5,ORIGINAL,195,0,,2011-080301
09,9996,9996,842,2,9996,6835,4,1,2011,08,20,1030146,0,0,36,01,1204,1,nyau1204.tif,00042102.tif,1050,0965,0,1,ORIGINAL,110,0,,2011-096501
08,9996,9996,851,2,9996,7361,11,1,2011,08,12,0090386,0,0,34,01,2111,1,njau2111.tif,00041235.tif,1050,0845,0,1,ORIGINAL,94,0,,2011-084501
09,9996,9996,870,1,9996,7352,2,1,2011,08,21,0011724,0,0,34,01,1106,1,njau1106.tif,00041991.tif,1050,0950,0,1,ORIGINAL,93,0,,2011-095001
07,9996,9996,883,1,9996,6633,3,1,2011,08,06,8100088,0,0,51,04,1201,1,vaau1201.tif,00040834.tif,1050,0782,0,2,ORIGINAL,174,0,,2011-078204
09,9996,9996,885,2,9996,7361,2,1,2011,08,19,0019235,0,0,34,06,2204,1,njau2204.tif,00042082.tif,1050,0958,0,1,ORIGINAL,101,0,,2011-095806
09,9996,9996,904,8,9996,6858,3,1,2011,08,18,1030589,0,1,36,08,2113,1,nyau2113.tif,00041733.tif,1050,0911,0,2,ORIGINAL,119,0,,2011-091108
09,9996,9996,907,2,9996,6858,3,1,2011,08,18,1030589,0,0,36,11,2113,1,nyau2113.tif,00041739.tif,1050,0911,0,2,ORIGINAL,120,0,,2011-091111
08,9996,9996,909,1,9996,6858,3,1,2011,08,14,1030589,0,0,36,08,1212,1,nyau1212.tif,00041216.tif,1050,0849,0,2,ORIGINAL,112,0,,2011-084908
08,9996,9996,912,1,9996,6416,10,1,2011,08,11,0299009,0,0,34,01,2102,1,njau2102.tif,00041107.tif,1050,0834,0,4,ORIGINAL,81,0,,2011-083401
10,9996,9996,913,2,9996,6013,3,1,2011,08,24,0090900,0,0,34,01,2210,1,njau2210.tif,00042524.tif,1050,1029,0,2,ORIGINAL,77,0,,2011-102901
08,9996,9996,914,2,9996,6936,2,1,2011,08,12,0051599,0,0,10,04,2107,1,deau2107.tif,00041029.tif,1050,0824,0,1,ORIGINAL,17,0,,2011-082404
07,9996,9996,923,7,9996,7379,3,1,2011,08,03,0470853,0,1,24,02,2206,1,mdau2206.tif,00040415.tif,1050,0734,0,3,ORIGINAL,69,0,,2011-073402
07,9996,9996,924,7,9996,7379,7,1,2011,08,07,0470938,0,1,24,01,1201,1,mdau1201.tif,00040600.tif,1050,0763,0,4,ORIGINAL,73,0,,2011-076301
08,9996,9996,927,1,9996,6936,2,1,2011,08,12,0051599,0,0,10,04,2107,1,deau2107.tif,00041029.tif,1050,0824,0,2,ORIGINAL,18,0,,2011-082404
07,9996,9996,932,7,9996,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,1050,0733,0,5,ORIGINAL,67,0,,2011-073303
07,9996,9996,943,7,9996,7379,3,1,2011,08,03,0470853,0,1,24,02,2206,1,mdau2206.tif,00040415.tif,1050,0734,0,2,ORIGINAL,68,0,,2011-073402
09,9996,9996,953,1,9996,6478,2,1,2011,08,13,0051599,0,0,10,07,1202,1,deau1202.tif,00041689.tif,1050,0904,0,1,ORIGINAL,6,0,,2011-090407
07,9996,9996,971,1,9996,6633,3,1,2011,08,06,8100088,0,0,51,04,1201,1,vaau1201.tif,00040834.tif,1050,0782,0,1,ORIGINAL,173,0,,2011-078204
08,9996,9996,992,1,9996,6590,3,1,2011,08,15,8100088,0,0,51,01,2104,1,vaau2104.tif,00041580.tif,1050,0893,0,1,ORIGINAL,148,0,,2011-089301
08,9996,9996,997,7,9996,7379,5,1,2011,08,16,0471493,0,1,24,01,2122,1,mdau2122.tif,00041422.tif,1050,0876,0,1,ORIGINAL,74,1,LENGTH;,2011-087601
08,9996,9996,1001,1,9996,6858,3,1,2011,08,14,1030589,0,0,36,08,1212,1,nyau1212.tif,00041216.tif,1050,0849,0,1,ORIGINAL,111,0,,2011-084908
08,9996,9996,1009,1,9996,6590,1,1,2011,08,13,8100091,0,0,51,11,1203,1,vaau1203.tif,00041568.tif,1050,0892,0,1,ORIGINAL,147,0,,2011-089211
08,9996,9996,1010,1,9996,6783,5,1,2011,08,10,0471493,0,0,24,02,2207,1,mdau2207.tif,00041351.tif,1050,0806,0,1,ORIGINAL,28,0,,2011-080602
07,9996,9996,1016,1,9996,6783,1,1,2011,08,06,0470004,0,0,24,02,1202,1,mdau1202.tif,00040334.tif,1050,0722,0,1,ORIGINAL,20,0,,2011-072202
07,9996,9996,1019,7,9996,7379,7,1,2011,08,07,0470938,0,1,24,01,1201,1,mdau1201.tif,00040600.tif,1050,0763,0,1,ORIGINAL,70,0,,2011-076301
07,9996,9996,1024,7,9996,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,1050,0733,0,3,ORIGINAL,65,0,,2011-073303
07,9996,9996,1032,1,9996,6936,5,1,2011,08,04,0471493,0,0,24,05,2114,1,mdau2114.tif,00040393.tif,1050,0730,0,2,ORIGINAL,41,0,,2011-073005
07,9996,9996,1034,2,9996,6633,3,1,2011,08,06,8100088,0,0,51,03,1201,1,vaau1201.tif,00040832.tif,1050,0782,0,2,ORIGINAL,171,0,,2011-078203
08,9996,9996,1042,2,9996,6783,5,1,2011,08,10,0471493,0,0,24,02,2207,1,mdau2207.tif,00041351.tif,1050,0806,0,2,ORIGINAL,29,0,,2011-080602
07,9996,9996,1096,7,9996,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,1050,0733,0,4,ORIGINAL,66,0,,2011-073303
08,9996,9996,1100,1,9996,6858,3,1,2011,08,14,1030589,0,0,36,08,1212,1,nyau1212.tif,00041216.tif,1050,0849,0,3,ORIGINAL,113,0,,2011-084908
10,9996,9996,1103,1,9996,7365,6,1,2011,08,23,0250101,0,0,34,01,2125,1,njau2125.tif,00042370.tif,1050,1005,0,1,ORIGINAL,103,0,,2011-100501
09,9996,9996,1110,2,9996,6590,1,1,2011,08,20,8100091,0,0,51,11,1111,1,vaau1111.tif,00042230.tif,1050,0985,0,4,ORIGINAL,156,0,,2011-098511
10,9996,9996,1204,1,9996,6858,3,1,2011,08,20,1030589,0,0,36,04,1213,1,nyau1213.tif,00042766.tif,1050,1064,0,1,ORIGINAL,124,1,LENGTH;,2011-106404
08,9996,9996,1250,1,9996,6982,4,1,2011,08,06,1030085,0,0,36,04,1209,1,nyau1209.tif,00040952.tif,3551,0813,0,1,ORIGINAL,207,1,LENGTH;,2011-081304
09,9996,9996,1554,1,9996,6835,4,1,2011,08,20,1030146,0,0,36,01,1204,1,nyau1204.tif,00042102.tif,3551,0965,0,2,ORIGINAL,203,0,,2011-096501
08,9996,9996,1616,2,9996,6593,11,1,2011,08,13,0090475,0,0,44,06,1201,1,riau1201.tif,00041257.tif,3551,0853,0,1,ORIGINAL,209,0,,2011-085306
08,9996,9996,1644,1,9996,6982,4,1,2011,08,06,1030085,0,0,36,08,1209,1,nyau1209.tif,00040959.tif,3551,0813,0,1,ORIGINAL,208,0,,2011-081308
09,9996,9996,1709,1,9996,6858,3,1,2011,08,23,1030175,0,0,36,01,2215,1,nyau2215.tif,00042314.tif,3551,0994,0,1,ORIGINAL,205,0,,2011-099401
08,9996,9996,1755,1,9996,6982,4,1,2011,08,06,1030085,0,1,36,02,1209,1,nyau1209.tif,00040949.tif,3551,0813,0,1,ORIGINAL,206,0,,2011-081302
09,9996,9996,2103,2,9996,6858,3,1,2011,08,18,1030589,0,0,36,11,2113,1,nyau2113.tif,00041739.tif,3551,0911,0,1,ORIGINAL,204,0,,2011-091111
08,9996,9996,461,6,9997,7326,7,1,2011,08,13,0470938,0,0,24,04,1109,1,mdau1109.tif,00041089.tif,4661,0831,0,2,ORIGINAL,214,0,,2011-083104
07,9996,9996,469,6,481,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4661,0757,0,2,ORIGINAL,211,0,,2011-075702
09,9996,9996,489,6,497,6928,1,1,2011,08,18,8100002,0,0,51,03,2118,1,vaau2118.tif,00041774.tif,4661,0914,0,3,ORIGINAL,222,0,,2011-091403
07,9996,9996,493,6,506,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4661,0757,0,3,ORIGINAL,212,0,,2011-075702
08,9996,9996,496,6,9997,7326,7,1,2011,08,13,0470938,0,0,24,04,1109,1,mdau1109.tif,00041089.tif,4661,0831,0,4,ORIGINAL,216,0,,2011-083104
08,9996,9996,499,6,509,6590,1,1,2011,08,13,8100002,1,0,51,05,1203,1,vaau1203.tif,00041556.tif,4661,0892,0,1,ORIGINAL,218,0,,2011-089205
08,9996,9996,504,6,513,6416,6,1,2011,08,13,0251808,0,0,34,07,1109,1,njau1109.tif,00041386.tif,4661,0867,0,4,ORIGINAL,217,0,,2011-086707
08,9996,9996,516,6,528,6590,1,1,2011,08,13,8100002,1,0,51,05,1203,1,vaau1203.tif,00041556.tif,4661,0892,0,2,ORIGINAL,219,0,,2011-089205
07,9996,9996,518,6,542,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4661,0757,0,1,ORIGINAL,210,0,,2011-075702
09,9996,9996,518,6,525,6590,1,1,2011,08,20,8100002,0,0,51,01,1111,1,vaau1111.tif,00042210.tif,4661,0985,0,2,ORIGINAL,220,0,,2011-098501
09,9996,9996,540,6,553,6928,1,1,2011,08,21,8100002,0,0,51,09,1113,1,vaau1113.tif,00042253.tif,4661,0987,0,1,ORIGINAL,223,0,,2011-098709
07,9996,9996,544,6,560,6633,3,1,2011,08,06,8100088,0,0,51,02,1201,1,vaau1201.tif,00040830.tif,4661,0782,0,1,ORIGINAL,221,0,,2011-078202
09,9996,9996,568,6,581,6783,2,1,2011,08,21,0051599,0,0,10,02,1204,1,deau1204.tif,00041802.tif,4661,0919,0,2,ORIGINAL,213,0,,2011-091902
08,9996,9996,779,6,9997,7326,7,1,2011,08,13,0470938,0,0,24,04,1109,1,mdau1109.tif,00041089.tif,4661,0831,0,3,ORIGINAL,215,1,LENGTH;,2011-083104
10,9996,9996,2014,6,2038,6799,1,4,2011,08,31,0151970,0,1,33,04,2115,1,nhau2115.tif,00042751.tif,4671,1063,0,1,ORIGINAL,224,0,,2011-106304
10,9996,9996,1482,6,1521,7382,8,1,2011,08,26,0230784,0,0,25,02,2214,1,maau2214.tif,00042560.tif,4676,1034,0,1,ORIGINAL,225,0,,2011-103402
10,9996,9996,1112,6,1138,7382,8,1,2011,08,26,0230784,0,0,25,02,2214,1,maau2214.tif,00042560.tif,4677,1034,0,2,ORIGINAL,227,0,,2011-103402
09,9996,9996,1143,6,9997,7282,21,1,2011,08,23,0010313,0,1,25,01,2131,1,maau2131.tif,00042142.tif,4677,0975,2,1,ORIGINAL,226,0,,2011-097501
09,9996,9996,1409,6,1428,7279,9,1,2011,08,23,0230229,0,0,25,01,2219,1,maau2219.tif,00042286.tif,4678,0992,0,1,ORIGINAL,229,0,,2011-099201
09,9996,9996,1422,6,9997,7282,21,1,2011,08,23,0010313,0,1,25,01,2131,1,maau2131.tif,00042142.tif,4678,0975,2,2,ORIGINAL,230,0,,2011-097501
09,9996,9996,1445,6,1531,6634,8,1,2011,08,18,0230218,0,0,25,05,2109,1,maau2109.tif,00041893.tif,4678,0936,0,1,ORIGINAL,228,0,,2011-093605
09,9996,9996,1878,6,1906,6583,1,4,2011,08,18,0151970,1,0,33,01,2202,1,nhau2202.tif,00041962.tif,4679,0947,0,1,ORIGINAL,231,0,,2011-094701
09,9996,9996,684,6,9996,6928,1,1,2011,08,18,8100002,0,0,51,03,2118,1,vaau2118.tif,00041774.tif,4681,0914,0,4,ORIGINAL,232,0,,2011-091403
09,9996,9996,1408,6,1555,6858,3,1,2011,08,17,1030589,0,1,36,01,2112,1,nyau2112.tif,00041645.tif,4691,0900,0,2,ORIGINAL,239,0,,2011-090001
08,9996,9996,1460,6,1477,6936,7,1,2011,08,17,0470938,0,0,24,01,2205,1,mdau2205.tif,00041504.tif,4691,0884,0,1,ORIGINAL,234,0,,2011-088401
09,9996,9996,1609,6,1725,6858,3,1,2011,08,17,1030589,0,1,36,01,2112,1,nyau2112.tif,00041645.tif,4691,0900,0,1,ORIGINAL,238,0,,2011-090001
09,9996,9996,1610,6,1672,7361,2,1,2011,08,19,0011724,0,0,34,05,2204,1,njau2204.tif,00042080.tif,4691,0958,0,2,ORIGINAL,237,0,,2011-095805
08,9996,9996,1645,6,1757,7326,7,1,2011,08,13,0470938,0,0,24,04,1109,1,mdau1109.tif,00041089.tif,4691,0831,0,1,ORIGINAL,235,0,,2011-083104
09,9996,9996,1666,6,1725,6478,2,1,2011,08,18,0051599,0,0,10,04,2204,1,deau2204.tif,00041796.tif,4691,0921,0,1,ORIGINAL,233,0,,2011-092104
09,9996,9996,1701,6,1778,6858,3,1,2011,08,17,1030589,0,0,36,06,2112,1,nyau2112.tif,00041655.tif,4691,0900,0,1,ORIGINAL,240,0,,2011-090006
09,9996,9996,1770,6,1845,7361,2,1,2011,08,19,0011724,0,0,34,05,2204,1,njau2204.tif,00042080.tif,4691,0958,0,1,ORIGINAL,236,0,,2011-095805
08,9996,9996,1787,6,1872,6593,15,1,2011,08,10,0090452,0,0,44,01,2109,1,riau2109.tif,00041287.tif,4691,0857,0,1,ORIGINAL,241,0,,2011-085701
08,9996,9996,835,6,843,6416,6,1,2011,08,13,0251808,0,0,34,07,1109,1,njau1109.tif,00041386.tif,4701,0867,0,3,ORIGINAL,242,0,,2011-086707
08,9996,9996,842,6,861,6416,6,1,2011,08,13,0251808,0,0,34,10,1109,1,njau1109.tif,00041391.tif,4701,0867,0,1,ORIGINAL,243,0,,2011-086710
08,9996,9996,876,6,892,6593,15,1,2011,08,10,0090452,0,0,44,01,2109,1,riau2109.tif,00041287.tif,4701,0857,0,2,ORIGINAL,245,0,,2011-085701
08,9996,9996,891,6,911,6593,15,1,2011,08,10,0090452,0,0,44,13,2109,1,riau2109.tif,00041309.tif,4701,0857,0,1,ORIGINAL,249,0,,2011-085713
08,9996,9996,916,6,919,6593,15,1,2011,08,10,0090452,0,0,44,01,2109,1,riau2109.tif,00041287.tif,4701,0857,0,3,ORIGINAL,246,0,,2011-085701
08,9996,9996,921,6,971,6593,15,1,2011,08,10,0090452,1,0,44,12,2109,1,riau2109.tif,00041307.tif,4701,0857,0,1,ORIGINAL,248,0,,2011-085712
08,9996,9996,976,6,986,6593,15,1,2011,08,10,0090452,0,0,44,02,2109,1,riau2109.tif,00041289.tif,4701,0857,0,2,ORIGINAL,247,0,,2011-085702
09,9996,9996,1001,6,1080,6858,3,1,2011,08,17,1030589,1,1,36,05,2112,1,nyau2112.tif,00041653.tif,4701,0900,0,1,ORIGINAL,244,0,,2011-090005
08,9996,9996,653,6,669,6757,2,1,2011,08,13,1030564,1,0,36,02,1210,1,nyau1210.tif,00041436.tif,4711,0874,0,2,ORIGINAL,324,1,LENGTH;,2011-087402
08,9996,9996,663,6,672,6757,2,1,2011,08,13,1030564,1,0,36,02,1210,1,nyau1210.tif,00041436.tif,4711,0874,0,4,ORIGINAL,326,0,,2011-087402
07,9996,9996,688,6,715,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4711,0757,0,6,ORIGINAL,255,0,,2011-075702
09,9996,9996,690,6,707,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,17,ORIGINAL,345,0,,2011-091301
07,9996,9996,693,6,,7345,3,1,2011,08,06,0090385,0,0,34,01,1202,1,njau1202.tif,00040773.tif,4711,0772,0,1,ORIGINAL,313,1,CURVE;,2011-077201
09,9996,9996,697,6,721,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,2,ORIGINAL,298,0,,2011-097101
07,9996,9996,703,6,709,7379,7,1,2011,08,04,0470938,0,0,24,02,2201,1,mdau2201.tif,00040407.tif,4711,0733,0,3,ORIGINAL,276,0,,2011-073302
09,9996,9996,703,6,719,6982,4,1,2011,08,18,1030085,0,0,36,02,2213,1,nyau2213.tif,00042111.tif,4711,0967,0,1,ORIGINAL,336,0,,2011-096702
09,9996,9996,708,6,712,6590,1,1,2011,08,20,8100002,0,0,51,01,1111,1,vaau1111.tif,00042210.tif,4711,0985,0,1,ORIGINAL,350,0,,2011-098501
09,9996,9996,709,6,724,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,8,ORIGINAL,304,0,,2011-097101
09,9996,9996,711,6,729,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,7,ORIGINAL,303,0,,2011-097101
09,9996,9996,712,6,722,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,18,ORIGINAL,346,0,,2011-091301
08,9996,9996,716,6,727,6590,1,1,2011,08,13,8100002,0,0,51,03,1203,1,vaau1203.tif,00041552.tif,4711,0892,0,1,ORIGINAL,348,0,,2011-089203
07,9996,9996,723,6,729,7379,3,1,2011,08,03,0470853,0,0,24,03,2206,1,mdau2206.tif,00040417.tif,4711,0734,0,3,ORIGINAL,282,0,,2011-073403
07,9996,9996,729,6,735,7379,3,1,2011,08,03,0470853,0,0,24,03,2206,1,mdau2206.tif,00040417.tif,4711,0734,0,2,ORIGINAL,281,0,,2011-073403
09,9996,9996,732,6,751,6416,10,1,2011,08,21,0290894,0,0,34,02,1204,1,njau1204.tif,00042131.tif,4711,0971,0,4,ORIGINAL,309,0,,2011-097102
08,9996,9996,732,6,747,6757,2,1,2011,08,13,1030564,1,0,36,02,1210,1,nyau1210.tif,00041436.tif,4711,0874,0,1,ORIGINAL,323,0,,2011-087402
08,9996,9996,735,6,739,6590,1,1,2011,08,13,8100002,0,0,51,03,1203,1,vaau1203.tif,00041552.tif,4711,0892,0,2,ORIGINAL,349,0,,2011-089203
07,9996,9996,740,6,760,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4711,0757,0,5,ORIGINAL,254,0,,2011-075702
08,9996,9996,741,6,760,6615,1,4,2011,08,13,0590626,0,0,36,02,1106,1,nyau1106.tif,00041178.tif,4711,0844,0,2,ORIGINAL,318,0,,2011-084402
08,9996,9996,741,6,756,6757,2,1,2011,08,13,1030564,1,0,36,02,1210,1,nyau1210.tif,00041436.tif,4711,0874,0,3,ORIGINAL,325,0,,2011-087402
08,9996,9996,750,6,779,6835,4,1,2011,08,13,1030085,1,0,36,06,1211,1,nyau1211.tif,00041480.tif,4711,0877,0,2,ORIGINAL,332,0,,2011-087706
09,9996,9996,751,6,769,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,16,ORIGINAL,344,0,,2011-091301
08,9996,9996,754,6,779,6615,1,4,2011,08,13,0590626,0,0,36,02,1106,1,nyau1106.tif,00041178.tif,4711,0844,0,1,ORIGINAL,317,0,,2011-084402
07,9996,9996,755,6,762,7379,7,1,2011,08,07,0470938,0,0,24,02,1201,1,mdau1201.tif,00040602.tif,4711,0763,0,1,ORIGINAL,283,0,,2011-076302
08,9996,9996,757,6,764,6982,4,1,2011,08,11,1030085,0,0,36,01,2110,1,nyau2110.tif,00041223.tif,4711,0850,0,1,ORIGINAL,335,0,,2011-085001
08,9996,9996,774,6,786,6835,4,1,2011,08,13,1030085,0,0,36,06,1211,1,nyau1211.tif,00041480.tif,4711,0877,0,1,ORIGINAL,331,0,,2011-087706
10,9996,9996,791,6,806,6013,3,1,2011,08,24,0090900,0,0,34,01,2210,1,njau2210.tif,00042524.tif,4711,1029,0,1,ORIGINAL,286,0,,2011-102901
09,9996,9996,792,6,818,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,13,ORIGINAL,341,0,,2011-091301
08,9996,9996,811,6,828,6757,2,1,2011,08,13,1030564,1,0,36,05,1210,1,nyau1210.tif,00041442.tif,4711,0874,0,3,ORIGINAL,327,0,,2011-087405
07,9996,9996,821,6,845,6757,2,1,2011,08,06,1030564,0,0,36,04,1207,1,nyau1207.tif,00040467.tif,4711,0744,0,2,ORIGINAL,321,0,,2011-074404
08,9996,9996,822,6,845,6615,1,4,2011,08,13,0590626,0,0,36,02,1106,1,nyau1106.tif,00041178.tif,4711,0844,0,3,ORIGINAL,319,0,,2011-084402
07,9996,9996,824,6,829,6778,8,3,2011,08,02,0010039,1,0,51,01,2202,1,vaau2202.tif,00040863.tif,4711,0792,0,1,ORIGINAL,352,0,,2011-079201
07,9996,9996,833,6,869,6757,2,1,2011,08,06,1030564,0,0,36,04,1207,1,nyau1207.tif,00040467.tif,4711,0744,0,3,ORIGINAL,322,0,,2011-074404
07,9996,9996,838,6,846,7379,3,1,2011,08,03,0470853,0,0,24,03,2206,1,mdau2206.tif,00040417.tif,4711,0734,0,1,ORIGINAL,280,0,,2011-073403
09,9996,9996,855,6,873,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,19,ORIGINAL,347,0,,2011-091301
09,9996,9996,856,6,875,6416,10,1,2011,08,21,0290894,0,0,34,02,1204,1,njau1204.tif,00042131.tif,4711,0971,0,2,ORIGINAL,307,0,,2011-097102
08,9996,9996,862,6,879,7326,7,1,2011,08,13,0470938,0,0,24,05,1109,1,mdau1109.tif,00041091.tif,4711,0831,0,2,ORIGINAL,270,0,,2011-083105
09,9996,9996,862,6,883,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,15,ORIGINAL,343,0,,2011-091301
08,9996,9996,863,6,886,6757,2,1,2011,08,13,1030564,1,0,36,05,1210,1,nyau1210.tif,00041442.tif,4711,0874,0,4,ORIGINAL,328,0,,2011-087405
07,9996,9996,872,6,879,7379,3,1,2011,08,03,0470853,0,1,24,02,2206,1,mdau2206.tif,00040415.tif,4711,0734,0,1,ORIGINAL,279,0,,2011-073402
08,9996,9996,873,6,891,6416,6,1,2011,08,13,0251808,0,0,34,07,1109,1,njau1109.tif,00041386.tif,4711,0867,0,1,ORIGINAL,287,0,,2011-086707
09,9996,9996,875,6,894,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,1,ORIGINAL,297,0,,2011-097101
09,9996,9996,884,6,910,6416,10,1,2011,08,21,0290894,0,0,34,02,1204,1,njau1204.tif,00042131.tif,4711,0971,0,5,ORIGINAL,310,0,,2011-097102
09,9996,9996,891,6,915,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,14,ORIGINAL,342,0,,2011-091301
07,9996,9996,892,6,897,7379,7,1,2011,08,04,0470938,0,0,24,02,2201,1,mdau2201.tif,00040407.tif,4711,0733,0,2,ORIGINAL,275,0,,2011-073302
09,9996,9996,897,6,924,6416,10,1,2011,08,21,0290894,0,0,34,02,1204,1,njau1204.tif,00042131.tif,4711,0971,0,3,ORIGINAL,308,0,,2011-097102
07,9996,9996,904,6,912,7379,7,1,2011,08,04,0470938,0,0,24,02,2201,1,mdau2201.tif,00040407.tif,4711,0733,0,1,ORIGINAL,274,0,,2011-073302
09,9996,9996,905,6,980,6858,3,1,2011,08,17,1030589,0,0,36,03,2112,1,nyau2112.tif,00041649.tif,4711,0900,0,1,ORIGINAL,333,0,,2011-090003
09,9996,9996,908,6,938,6982,4,1,2011,08,18,1030085,0,0,36,02,2213,1,nyau2213.tif,00042111.tif,4711,0967,0,2,ORIGINAL,337,0,,2011-096702
10,9996,9996,920,6,972,7370,3,1,2011,08,23,0090900,0,0,34,04,2116,1,njau2116.tif,00042583.tif,4711,1039,0,1,ORIGINAL,316,0,,2011-103904
08,9996,9996,923,6,1059,7326,7,1,2011,08,13,0470938,0,0,24,06,1109,1,mdau1109.tif,00041093.tif,4711,0831,0,3,ORIGINAL,273,1,CURVE VS. LENGTH;,2011-083106
09,9996,9996,924,6,953,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,5,ORIGINAL,301,0,,2011-097101
09,9996,9996,929,6,956,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,6,ORIGINAL,302,0,,2011-097101
08,9996,9996,932,6,956,6416,6,1,2011,08,13,0251808,0,0,34,07,1109,1,njau1109.tif,00041386.tif,4711,0867,0,2,ORIGINAL,288,0,,2011-086707
08,9996,9996,950,6,955,6593,15,1,2011,08,10,0090452,0,0,44,02,2109,1,riau2109.tif,00041289.tif,4711,0857,0,1,ORIGINAL,338,0,,2011-085702
09,9996,9996,953,6,977,6416,6,1,2011,08,20,0251050,0,0,34,10,1115,1,njau1115.tif,00042030.tif,4711,0953,0,1,ORIGINAL,292,0,,2011-095310
