tracker,id,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
131416,2013-131416,2013,09,24,1201,16,1050,DOLPHIN,1,0,0,0,0,0
131503,2013-131503,2013,09,24,1203,03,4701,ALBACORE TUNA,1,1,0,0,0,0
131506,2013-131506,2013,09,24,1203,06,2161,WHITE MARLIN,0,0,3,0,0,0
131601,2013-131601,2013,09,24,1209,01,1050,DOLPHIN,1,0,0,0,0,0
131602,2013-131602,2013,09,24,1209,02,1050,DOLPHIN,1,0,0,0,0,0
131602,2013-131602,2013,09,24,1209,02,2161,WHITE MARLIN,0,0,3,0,0,0
131602,2013-131602,2013,09,24,1209,02,4701,ALBACORE TUNA,1,0,0,0,0,0
131603,2013-131603,2013,09,24,1209,03,2161,WHITE MARLIN,0,0,1,0,0,0
131603,2013-131603,2013,09,24,1209,03,4701,ALBACORE TUNA,1,0,0,0,0,0
131604,2013-131604,2013,09,24,1209,04,4661,SKIPJACK TUNA,4,0,0,0,0,0
131703,2013-131703,2013,09,24,1210,03,1050,DOLPHIN,3,3,0,0,0,0
131703,2013-131703,2013,09,24,1210,03,2161,WHITE MARLIN,0,0,1,0,0,0
131901,2013-131901,2013,09,24,2202,01,2161,WHITE MARLIN,0,0,5,0,0,0
131903,2013-131903,2013,09,24,2202,03,4701,ALBACORE TUNA,2,2,0,0,0,0
131905,2013-131905,2013,09,24,2202,05,2161,WHITE MARLIN,0,0,2,0,0,0
131906,2013-131906,2013,09,24,2202,06,2161,WHITE MARLIN,0,0,5,0,0,0
131906,2013-131906,2013,09,24,2202,06,4701,ALBACORE TUNA,4,4,0,0,0,0
131907,2013-131907,2013,09,24,2202,07,2161,WHITE MARLIN,1,1,5,0,0,0
132001,2013-132001,2013,09,33,1102,01,2695,POLLOCK,0,0,60,0,0,0
132001,2013-132001,2013,09,33,1102,01,3521,SPINY DOGFISH,0,0,50,20,0,0
132002,2013-132002,2013,09,33,1102,02,815,COD,2,0,0,0,0,0
132002,2013-132002,2013,09,33,1102,02,1479,HADDOCK,2,0,2,0,0,0
132002,2013-132002,2013,09,33,1102,02,2695,POLLOCK,1,0,0,0,0,0
132002,2013-132002,2013,09,33,1102,02,3521,SPINY DOGFISH,0,0,6,0,0,0
132002,2013-132002,2013,09,33,1102,02,4931,BLUE SHARK,0,0,3,0,0,0
132003,2013-132003,2013,09,33,1102,03,815,COD,0,0,1,0,0,0
132003,2013-132003,2013,09,33,1102,03,2695,POLLOCK,0,0,6,0,0,0
132003,2013-132003,2013,09,33,1102,03,4931,BLUE SHARK,0,0,1,0,0,0
132201,2013-132201,2013,09,34,1114,01,1050,DOLPHIN,4,4,0,0,0,0
132201,2013-132201,2013,09,34,1114,01,2161,WHITE MARLIN,0,0,2,0,0,0
132201,2013-132201,2013,09,34,1114,01,2171,BLUE MARLIN,0,0,1,0,0,0
132201,2013-132201,2013,09,34,1114,01,4641,BLACKFIN TUNA,2,0,0,0,0,0
132503,2013-132503,2013,09,34,1119,03,2161,WHITE MARLIN,0,0,4,0,0,0
132503,2013-132503,2013,09,34,1119,03,4701,ALBACORE TUNA,1,0,0,0,0,0
132802,2013-132802,2013,09,24,1202,02,1050,DOLPHIN,27,27,0,0,0,0
132804,2013-132804,2013,09,24,1202,04,1050,DOLPHIN,3,3,0,0,0,0
132804,2013-132804,2013,09,24,1202,04,4701,ALBACORE TUNA,1,1,0,0,0,0
132806,2013-132806,2013,09,24,1202,06,2161,WHITE MARLIN,0,0,3,0,0,0
132811,2013-132811,2013,09,24,1202,11,2161,WHITE MARLIN,0,0,3,0,0,0
133601,2013-133601,2013,09,36,1207,01,1050,DOLPHIN,4,4,0,0,0,0
133601,2013-133601,2013,09,36,1207,01,4701,ALBACORE TUNA,2,2,0,0,0,0
133607,2013-133607,2013,09,36,1207,07,4677,BFT SCHOOL,2,1,0,0,0,0
133611,2013-133611,2013,09,36,1207,11,4701,ALBACORE TUNA,3,3,0,0,0,0
134201,2013-134201,2013,09,51,1101,01,4470,TILEFISH,2,0,0,0,0,0
134204,2013-134204,2013,09,51,1101,04,1050,DOLPHIN,8,8,0,0,0,0
134401,2013-134401,2013,09,51,1206,01,2161,WHITE MARLIN,0,0,7,0,0,0
134403,2013-134403,2013,09,51,1206,03,1050,DOLPHIN,1,1,0,0,0,0
134403,2013-134403,2013,09,51,1206,03,2161,WHITE MARLIN,0,0,6,0,0,0
134403,2013-134403,2013,09,51,1206,03,4720,WAHOO,1,1,0,0,0,0
134404,2013-134404,2013,09,51,1206,04,1050,DOLPHIN,1,1,0,0,0,0
134404,2013-134404,2013,09,51,1206,04,2161,WHITE MARLIN,0,0,4,0,0,0
134405,2013-134405,2013,09,51,1206,05,2171,BLUE MARLIN,0,0,1,0,0,0
134411,2013-134411,2013,09,51,1206,11,2161,WHITE MARLIN,0,0,3,0,0,0
134411,2013-134411,2013,09,51,1206,11,4009,ROUNDSCALE SPEARFISH,0,0,1,0,0,0
134415,2013-134415,2013,09,51,1206,15,2161,WHITE MARLIN,0,0,2,0,0,0
134417,2013-134417,2013,09,51,1206,17,2161,WHITE MARLIN,0,0,1,0,0,0
134418,2013-134418,2013,09,51,1206,18,30,GREATER AMBERJACK,0,0,3,0,0,0
134902,2013-134902,2013,09,25,1207,02,4677,BFT SCHOOL,1,1,0,0,0,0
134904,2013-134904,2013,09,25,1207,04,4677,BFT SCHOOL,0,0,2,0,0,0
134905,2013-134905,2013,09,25,1207,05,4676,BFT SMALL MEDIUM,1,1,0,0,0,1
134906,2013-134906,2013,09,25,1207,06,4677,BFT SCHOOL,1,0,0,0,0,0
134908,2013-134908,2013,09,25,1207,08,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
134910,2013-134910,2013,09,25,1207,10,4677,BFT SCHOOL,0,0,1,0,0,0
135301,2013-135301,2013,09,24,1109,01,1219,SUMMER FLOUNDER,1,0,0,0,0,0
135301,2013-135301,2013,09,24,1109,01,4720,WAHOO,1,0,0,0,0,0
135303,2013-135303,2013,09,24,1109,03,1050,DOLPHIN,2,0,0,0,0,0
135303,2013-135303,2013,09,24,1109,03,1219,SUMMER FLOUNDER,3,0,5,0,0,0
135303,2013-135303,2013,09,24,1109,03,3350,BLACK SEA BASS,2,0,0,0,0,0
135305,2013-135305,2013,09,24,1109,05,1050,DOLPHIN,3,0,0,0,0,0
135306,2013-135306,2013,09,24,1109,06,4701,ALBACORE TUNA,2,0,0,0,0,0
135307,2013-135307,2013,09,24,1109,07,2171,BLUE MARLIN,0,0,2,0,0,0
135308,2013-135308,2013,09,24,1109,08,2161,WHITE MARLIN,0,0,1,0,0,0
135401,2013-135401,2013,09,33,1104,01,4931,BLUE SHARK,0,0,3,0,0,0
136701,2013-136701,2013,09,25,1101,01,230,BLUEFISH,3,0,0,0,0,0
136703,2013-136703,2013,09,25,1101,03,230,BLUEFISH,2,0,3,0,0,0
136704,2013-136704,2013,09,25,1101,04,230,BLUEFISH,1,0,0,0,0,0
136704,2013-136704,2013,09,25,1101,04,815,COD,1,0,6,0,0,0
136705,2013-136705,2013,09,25,1101,05,230,BLUEFISH,4,0,5,0,0,0
136706,2013-136706,2013,09,25,1101,06,4931,BLUE SHARK,0,0,1,0,0,0
136707,2013-136707,2013,09,25,1101,07,815,COD,2,0,20,0,0,0
136710,2013-136710,2013,09,25,1101,10,230,BLUEFISH,4,0,0,0,0,0
136802,2013-136802,2013,09,25,1104,02,230,BLUEFISH,5,0,0,0,0,0
137101,2013-137101,2013,09,25,1119,01,4931,BLUE SHARK,0,0,1,0,0,0
137303,2013-137303,2013,09,25,1127,03,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
137304,2013-137304,2013,09,25,1127,04,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
137801,2013-137801,2013,09,25,1102,01,815,COD,20,0,0,0,0,0
137801,2013-137801,2013,09,25,1102,01,1479,HADDOCK,20,0,0,0,0,0
137801,2013-137801,2013,09,25,1102,01,2695,POLLOCK,10,0,0,0,0,0
137801,2013-137801,2013,09,25,1102,01,4931,BLUE SHARK,0,0,3,0,0,0
137802,2013-137802,2013,09,25,1102,02,815,COD,20,0,0,0,0,0
137802,2013-137802,2013,09,25,1102,02,1479,HADDOCK,25,0,0,0,0,0
137802,2013-137802,2013,09,25,1102,02,4931,BLUE SHARK,0,0,4,0,0,0
137803,2013-137803,2013,09,25,1102,03,815,COD,1,0,0,0,0,0
137804,2013-137804,2013,09,25,1102,04,4931,BLUE SHARK,0,0,4,0,0,0
137805,2013-137805,2013,09,25,1102,05,4931,BLUE SHARK,0,0,4,0,0,0
138301,2013-138301,2013,09,24,1111,01,1050,DOLPHIN,2,0,0,0,0,0
138302,2013-138302,2013,09,24,1111,02,2161,WHITE MARLIN,0,0,1,0,0,0
138302,2013-138302,2013,09,24,1111,02,4720,WAHOO,1,0,0,0,0,0
138401,2013-138401,2013,09,24,1113,01,4661,SKIPJACK TUNA,0,0,1,0,0,0
139103,2013-139103,2013,09,34,1103,03,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
139103,2013-139103,2013,09,34,1103,03,4691,BIGEYE TUNA,1,1,0,0,0,0
139103,2013-139103,2013,09,34,1103,03,4701,ALBACORE TUNA,5,5,0,0,0,0
139105,2013-139105,2013,09,34,1103,05,4677,BFT SCHOOL,1,0,0,0,0,0
139203,2013-139203,2013,09,34,1123,03,1050,DOLPHIN,2,2,0,0,0,0
139203,2013-139203,2013,09,34,1123,03,2161,WHITE MARLIN,0,0,1,0,0,0
139701,2013-139701,2013,09,36,2210,01,1050,DOLPHIN,1,1,0,0,0,0
140402,2013-140402,2013,09,24,1112,02,2161,WHITE MARLIN,0,0,13,0,0,0
140403,2013-140403,2013,09,24,1112,03,2161,WHITE MARLIN,0,0,5,0,0,0
140408,2013-140408,2013,09,24,1112,08,2161,WHITE MARLIN,0,0,1,0,0,0
140408,2013-140408,2013,09,24,1112,08,4661,SKIPJACK TUNA,0,0,1,0,0,0
140501,2013-140501,2013,09,24,1114,01,1050,DOLPHIN,7,7,0,0,0,0
140501,2013-140501,2013,09,24,1114,01,2161,WHITE MARLIN,0,0,1,0,0,0
140501,2013-140501,2013,09,24,1114,01,4560,OCEAN TRIGGERFISH,1,1,0,0,0,0
140502,2013-140502,2013,09,24,1114,02,4711,YFT,12,12,7,0,0,0
140503,2013-140503,2013,09,24,1114,03,4661,SKIPJACK TUNA,4,4,0,0,0,0
140503,2013-140503,2013,09,24,1114,03,4711,YFT,24,24,0,0,0,0
140506,2013-140506,2013,09,24,1114,06,4661,SKIPJACK TUNA,0,0,3,0,0,0
140508,2013-140508,2013,09,24,1114,08,2161,WHITE MARLIN,0,0,5,0,0,0
140510,2013-140510,2013,09,24,1114,10,2161,WHITE MARLIN,0,0,4,0,0,0
140510,2013-140510,2013,09,24,1114,10,2171,BLUE MARLIN,0,0,1,0,0,0
140511,2013-140511,2013,09,24,1114,11,2161,WHITE MARLIN,0,0,3,0,0,0
140602,2013-140602,2013,09,24,1211,02,900,ATLANTIC CROAKER,0,0,20,0,0,0
140602,2013-140602,2013,09,24,1211,02,3446,SEA TROUT,0,0,6,0,0,0
140602,2013-140602,2013,09,24,1211,02,4821,SANDBAR SHARK,0,0,3,0,0,0
140603,2013-140603,2013,09,24,1211,03,2161,WHITE MARLIN,0,0,1,0,0,0
140603,2013-140603,2013,09,24,1211,03,4661,SKIPJACK TUNA,0,0,1,0,0,0
140603,2013-140603,2013,09,24,1211,03,4711,YFT,15,0,0,0,0,0
140903,2013-140903,2013,09,34,1115,03,4931,BLUE SHARK,0,0,1,0,0,0
140904,2013-140904,2013,09,34,1115,04,4677,BFT SCHOOL,1,1,0,0,0,0
140904,2013-140904,2013,09,34,1115,04,1050,DOLPHIN,1,1,0,0,0,0
140904,2013-140904,2013,09,34,1115,04,4681,LITTLE TUNNY,1,1,0,0,0,0
140907,2013-140907,2013,09,34,1115,07,330,ATLANTIC BONITO,1,1,0,0,0,0
140907,2013-140907,2013,09,34,1115,07,1219,SUMMER FLOUNDER,3,3,8,0,0,0
140908,2013-140908,2013,09,34,1115,08,2161,WHITE MARLIN,0,0,1,0,0,0
140908,2013-140908,2013,09,34,1115,08,2171,BLUE MARLIN,0,0,2,0,0,0
140908,2013-140908,2013,09,34,1115,08,4681,LITTLE TUNNY,0,0,1,0,0,0
140910,2013-140910,2013,09,34,1115,10,4677,BFT SCHOOL,2,1,1,0,0,0
140910,2013-140910,2013,09,34,1115,10,4681,LITTLE TUNNY,0,0,1,0,0,0
141501,2013-141501,2013,09,51,1110,01,4711,YFT,1,1,0,0,0,0
141503,2013-141503,2013,09,51,1110,03,4661,SKIPJACK TUNA,1,1,0,0,0,0
141601,2013-141601,2013,09,51,1203,01,1050,DOLPHIN,2,2,0,0,0,0
141602,2013-141602,2013,09,51,1203,02,1050,DOLPHIN,12,12,0,0,0,0
141602,2013-141602,2013,09,51,1203,02,3350,BLACK SEA BASS,5,5,2,0,0,0
141602,2013-141602,2013,09,51,1203,02,4560,TRIGGERFISH,0,0,1,0,0,0
141605,2013-141605,2013,09,51,1203,05,1050,DOLPHIN,2,2,0,0,0,0
141801,2013-141801,2013,09,51,2206,01,1050,DOLPHIN,12,12,0,0,0,0
141803,2013-141803,2013,09,51,2206,03,2161,WHITE MARLIN,0,0,10,0,0,0
141804,2013-141804,2013,09,51,2206,04,2161,WHITE MARLIN,0,0,12,0,0,0
141806,2013-141806,2013,09,51,2206,06,2161,WHITE MARLIN,0,0,20,0,0,0
141806,2013-141806,2013,09,51,2206,06,3026,SAILFISH,0,0,1,0,0,0
141807,2013-141807,2013,09,51,2206,07,1050,DOLPHIN,0,0,2,0,0,0
141807,2013-141807,2013,09,51,2206,07,2161,WHITE MARLIN,0,0,10,0,0,0
141808,2013-141808,2013,09,51,2206,08,1050,DOLPHIN,1,0,0,0,0,0
141808,2013-141808,2013,09,51,2206,08,2161,WHITE MARLIN,0,0,14,0,0,0
141903,2013-141903,2013,09,34,1116,03,2161,WHITE MARLIN,0,0,1,0,0,0
141903,2013-141903,2013,09,34,1116,03,2171,BLUE MARLIN,0,0,1,0,0,0
141903,2013-141903,2013,09,34,1116,03,4701,ALBACORE TUNA,0,0,1,0,0,0
141907,2013-141907,2013,09,34,1116,07,2161,WHITE MARLIN,0,0,1,0,0,0
141908,2013-141908,2013,09,34,1116,08,1050,DOLPHIN,2,1,0,0,0,0
141908,2013-141908,2013,09,34,1116,08,4701,ALBACORE TUNA,2,2,0,0,0,0
141909,2013-141909,2013,09,34,1116,09,2161,WHITE MARLIN,0,0,5,0,0,0
142001,2013-142001,2013,09,51,1102,01,2161,WHITE MARLIN,0,0,3,0,0,0
142002,2013-142002,2013,09,51,1102,02,2161,WHITE MARLIN,0,0,3,0,0,0
142003,2013-142003,2013,09,51,1102,03,2161,WHITE MARLIN,0,0,9,0,0,0
142004,2013-142004,2013,09,51,1102,04,2161,WHITE MARLIN,0,0,1,0,0,0
142004,2013-142004,2013,09,51,1102,04,2171,BLUE MARLIN,0,0,1,0,0,0
142006,2013-142006,2013,09,51,1102,06,2161,WHITE MARLIN,0,0,6,0,0,0
142007,2013-142007,2013,09,51,1102,07,2161,WHITE MARLIN,0,0,7,0,0,0
142008,2013-142008,2013,09,51,1102,08,2161,WHITE MARLIN,0,0,16,0,0,0
142106,2013-142106,2013,09,10,1104,06,2161,WHITE MARLIN,0,0,2,0,0,0
142403,2013-142403,2013,09,34,1205,03,4681,LITTLE TUNNY,0,0,2,0,0,0
142404,2013-142404,2013,09,34,1205,04,1050,DOLPHIN,3,3,0,0,0,0
142404,2013-142404,2013,09,34,1205,04,4328,SWORDFISH,1,0,0,0,0,0
142404,2013-142404,2013,09,34,1205,04,4470,TILEFISH,1,1,0,0,0,0
142404,2013-142404,2013,09,34,1205,04,4701,ALBACORE TUNA,8,0,0,0,0,0
142404,2013-142404,2013,09,34,1205,04,4711,YFT,3,3,0,0,0,0
142701,2013-142701,2013,09,51,1109,01,1050,DOLPHIN,6,6,0,0,0,0
142701,2013-142701,2013,09,51,1109,01,2161,WHITE MARLIN,0,0,2,0,0,0
142701,2013-142701,2013,09,51,1109,01,4711,YFT,1,1,0,0,0,0
144601,2013-144601,2013,09,33,1201,01,2120,ATLANTIC MACKEREL,30,0,12,0,0,0
144601,2013-144601,2013,09,33,1201,01,2695,POLLOCK,0,0,2,0,0,0
144602,2013-144602,2013,09,33,1201,02,1670,HERRING,2,2,20,0,0,0
144602,2013-144602,2013,09,33,1201,02,2120,ATLANTIC MACKEREL,2,2,10,0,0,0
144603,2013-144603,2013,09,33,1201,03,4931,BLUE SHARK,0,0,4,0,0,0
144701,2013-144701,2013,09,33,2209,01,1670,HERRING,0,0,2,0,0,0
144701,2013-144701,2013,09,33,2209,01,2120,ATLANTIC MACKEREL,3,0,5,0,0,0
144701,2013-144701,2013,09,33,2209,01,1970,WHITING,0,0,2,0,0,0
144702,2013-144702,2013,09,33,2209,02,1670,HERRING,20,0,0,0,0,0
144702,2013-144702,2013,09,33,2209,02,2120,ATLANTIC MACKEREL,20,0,0,0,0,0
144702,2013-144702,2013,09,33,2209,02,4671,BFT GIANT,1,1,0,0,1,0
144703,2013-144703,2013,09,33,2209,03,4671,BFT GIANT,1,1,0,0,1,0
144703,2013-144703,2013,09,33,2209,03,4679,BFT LARGE MEDIUM,1,1,0,0,1,0
145201,2013-145201,2013,09,10,2209,01,4681,LITTLE TUNNY,0,0,16,0,0,0
145501,2013-145501,2013,09,24,1212,01,4661,SKIPJACK TUNA,0,0,6,0,0,0
145501,2013-145501,2013,09,24,1212,01,4711,YFT,24,24,2,0,0,0
145502,2013-145502,2013,09,24,1212,02,4711,YFT,3,0,5,0,0,0
145503,2013-145503,2013,09,24,1212,03,1050,DOLPHIN,3,0,0,0,0,0
145503,2013-145503,2013,09,24,1212,03,4711,YFT,15,0,2,0,0,0
145504,2013-145504,2013,09,24,1212,04,1050,DOLPHIN,1,0,0,0,0,0
145504,2013-145504,2013,09,24,1212,04,4711,YFT,1,0,0,0,0,0
145505,2013-145505,2013,09,24,1212,05,1050,DOLPHIN,2,0,0,0,0,0
145505,2013-145505,2013,09,24,1212,05,4681,LITTLE TUNNY,1,0,0,0,0,0
145506,2013-145506,2013,09,24,1212,06,4711,YFT,18,0,0,0,0,0
145507,2013-145507,2013,09,24,1212,07,900,ATLANTIC CROAKER,0,0,6,0,0,0
145507,2013-145507,2013,09,24,1212,07,4821,SANDBAR SHARK,0,0,2,0,0,0
145507,2013-145507,2013,09,24,1212,07,4841,DUSKY SHARK,0,0,4,0,0,0
145508,2013-145508,2013,09,24,1212,08,1050,DOLPHIN,2,0,0,0,0,0
145508,2013-145508,2013,09,24,1212,08,2161,WHITE MARLIN,0,0,1,0,0,0
145508,2013-145508,2013,09,24,1212,08,4560,OCEAN TRIGGERFISH,2,0,0,0,0,0
145509,2013-145509,2013,09,24,1212,09,2161,WHITE MARLIN,0,0,1,0,0,0
145509,2013-145509,2013,09,24,1212,09,4661,SKIPJACK TUNA,1,0,0,0,0,0
145509,2013-145509,2013,09,24,1212,09,4711,YFT,12,0,0,0,0,0
145510,2013-145510,2013,09,24,1212,10,1050,DOLPHIN,1,0,0,0,0,0
145510,2013-145510,2013,09,24,1212,10,2161,WHITE MARLIN,0,0,2,0,0,0
145511,2013-145511,2013,09,24,1212,11,1050,DOLPHIN,1,1,0,0,0,0
145511,2013-145511,2013,09,24,1212,11,3350,BLACK SEA BASS,10,10,0,0,0,0
