tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
05,9996,9996,655,2,9996,6783,5,1,2013,07,07,0471493,0,0,24,03,1114,1,mdjl1114.tif,00062426.tif,ORIGINAL,1050,0509,0,3,29,0,,2013-050903
04,9996,9996,655,1,9996,6633,3,1,2013,07,10,8100088,0,0,51,03,2209,1,vajl2209.tif,00061813.tif,ORIGINAL,1050,0430,0,2,175,0,,2013-043003
03,9996,9996,659,2,9996,7421,1,1,2013,07,07,8100002,0,0,51,02,1202,1,vajl1202.tif,00061590.tif,ORIGINAL,1050,0393,0,3,224,0,,2013-039302
07,9996,9996,660,2,9996,7489,3,1,2013,07,25,8100088,0,0,51,08,2106,1,vajl2106.tif,00063618.tif,ORIGINAL,1050,0749,0,8,238,0,,2013-074908
06,9996,9996,665,2,9996,7466,4,1,2013,07,23,1030135,0,0,36,02,2220,1,nyjl2220.tif,00063004.tif,ORIGINAL,1050,0636,0,3,121,0,,2013-063602
04,9996,9996,665,1,9996,6633,3,1,2013,07,10,8100088,0,0,51,03,2209,1,vajl2209.tif,00061813.tif,ORIGINAL,1050,0430,0,6,176,0,,2013-043003
03,9996,9996,666,1,9996,6783,7,1,2013,07,06,0470938,0,0,24,06,1113,1,mdjl1113.tif,00061324.tif,ORIGINAL,1050,0346,0,2,27,0,,2013-034606
03,9996,9996,667,1,9996,7421,1,1,2013,07,07,8100002,0,0,51,02,1202,1,vajl1202.tif,00061590.tif,ORIGINAL,1050,0393,0,5,225,0,,2013-039302
08,9996,9996,668,2,9996,7466,5,1,2013,07,30,1030123,0,0,36,01,2114,1,nyjl2114.tif,00063938.tif,ORIGINAL,1050,0800,0,1,124,0,,2013-080001
05,9996,9996,671,2,9996,6633,1,1,2013,07,14,8100002,0,0,51,02,1105,1,vajl1105.tif,00062384.tif,ORIGINAL,1050,0503,0,4,179,0,,2013-050302
07,9996,9996,671,2,9996,6783,8,3,2013,07,27,0010039,0,0,51,08,1203,1,vajl1203.tif,00063842.tif,ORIGINAL,1050,0787,0,1,208,0,,2013-078708
07,9996,9996,675,2,9996,7427,3,1,2013,07,27,0090900,0,0,34,11,1217,1,njjl1217.tif,00063348.tif,ORIGINAL,1050,0712,0,4,93,0,,2013-071211
06,9996,9996,678,2,9996,7415,1,1,2013,07,23,8100002,0,0,51,01,2214,1,vajl2214.tif,00063017.tif,ORIGINAL,1050,0638,0,7,217,0,,2013-063801
05,9996,9996,679,2,9996,7475,1,1,2013,07,17,0011036,0,0,34,01,2104,1,njjl2104.tif,00062715.tif,ORIGINAL,1050,0572,0,3,106,0,,2013-057201
07,9996,9996,682,2,9996,6593,3,1,2013,07,31,0110630,0,0,09,01,2118,1,ctjl2118.tif,00063643.tif,ORIGINAL,1050,0759,0,4,11,0,,2013-075901
05,9996,9996,682,2,9996,6633,1,1,2013,07,14,8100002,0,0,51,02,1105,1,vajl1105.tif,00062384.tif,ORIGINAL,1050,0503,0,5,180,0,,2013-050302
04,9996,9996,683,1,9996,6633,3,1,2013,07,10,8100088,0,0,51,03,2209,1,vajl2209.tif,00061813.tif,ORIGINAL,1050,0430,0,7,177,0,,2013-043003
06,9996,9996,691,2,9996,7415,1,1,2013,07,18,8100002,0,0,51,01,2115,1,vajl2115.tif,00062861.tif,ORIGINAL,1050,0606,0,4,212,0,,2013-060601
04,9996,9996,692,1,9996,6936,5,1,2013,07,10,0471493,0,0,24,03,2105,1,mdjl2105.tif,00061711.tif,ORIGINAL,1050,0419,0,4,40,0,,2013-041903
03,9996,9996,693,2,9996,6783,7,1,2013,07,06,0470938,1,0,24,01,1113,1,mdjl1113.tif,00061315.tif,ORIGINAL,1050,0346,0,4,25,0,,2013-034601
03,9996,9996,694,2,9996,7475,11,1,2013,07,04,0090051,0,0,34,01,1111,1,njjl1111.tif,00061418.tif,ORIGINAL,1050,0362,0,2,96,0,,2013-036201
07,9996,9996,695,2,9996,6634,11,1,2013,07,28,0010402,0,0,25,02,1214,1,majl1214.tif,00063863.tif,ORIGINAL,1050,0790,0,7,53,0,,2013-079002
04,9996,9996,701,2,9996,6633,3,1,2013,07,10,8100088,0,0,51,01,2209,1,vajl2209.tif,00061809.tif,ORIGINAL,1050,0430,0,3,168,0,,2013-043001
07,9996,9996,703,2,9996,6633,3,1,2013,07,27,8100088,0,0,51,02,1118,1,vajl1118.tif,00063652.tif,ORIGINAL,1050,0760,0,2,196,0,,2013-076002
05,9996,9996,704,2,9996,6478,2,1,2013,07,20,0051599,0,0,10,01,1202,1,dejl1202.tif,00062553.tif,ORIGINAL,1050,0530,0,3,14,0,,2013-053001
04,9996,9996,708,1,9996,6633,3,1,2013,07,10,8100088,0,0,51,03,2209,1,vajl2209.tif,00061813.tif,ORIGINAL,1050,0430,0,3,178,0,,2013-043003
06,9996,9996,709,1,9996,7415,2,1,2013,07,17,8100387,0,0,51,03,2204,1,vajl2204.tif,00062874.tif,ORIGINAL,1050,0608,0,3,213,0,,2013-060803
07,9996,9996,710,2,9996,7427,3,1,2013,07,27,0090900,0,0,34,11,1217,1,njjl1217.tif,00063348.tif,ORIGINAL,1050,0712,0,1,94,0,,2013-071211
03,9996,9996,711,1,9996,7379,3,1,2013,07,04,0470853,0,0,24,10,1206,1,mdjl1206.tif,00061373.tif,ORIGINAL,1050,0347,0,1,43,0,,2013-034710
04,9996,9996,711,1,9996,7475,3,1,2013,07,12,0090900,0,0,34,02,2118,1,njjl2118.tif,00062174.tif,ORIGINAL,1050,0474,0,2,102,0,,2013-047402
03,9996,9996,713,1,9996,6936,5,1,2013,07,06,0471493,0,0,24,03,1112,1,mdjl1112.tif,00061281.tif,ORIGINAL,1050,0345,0,3,38,0,,2013-034503
03,9996,9996,713,1,9996,6633,1,1,2013,07,04,8100091,0,0,51,01,1109,1,vajl1109.tif,00061562.tif,ORIGINAL,1050,0391,0,3,137,0,,2013-039101
03,9996,9996,713,2,9996,6686,3,1,2013,07,06,8100088,0,0,51,03,1102,1,vajl1102.tif,00061574.tif,ORIGINAL,1050,0389,0,3,200,0,,2013-038903
05,9996,9996,716,2,9996,6633,1,1,2013,07,14,8100091,0,0,51,03,1105,1,vajl1105.tif,00062386.tif,ORIGINAL,1050,0503,0,2,183,0,,2013-050303
07,9996,9996,721,1,9996,6634,11,1,2013,07,28,0019028,0,1,25,07,1214,1,majl1214.tif,00063872.tif,ORIGINAL,1050,0790,0,6,67,0,,2013-079007
07,9996,9996,721,1,9996,7471,3,1,2013,07,28,1030169,0,0,36,04,1207,1,nyjl1207.tif,00063531.tif,ORIGINAL,1050,0742,0,9,132,0,,2013-074204
03,9996,9996,721,2,9996,6633,1,1,2013,07,05,8100002,0,0,51,02,2202,1,vajl2202.tif,00061626.tif,ORIGINAL,1050,0396,0,4,146,0,,2013-039602
06,9996,9996,722,1,9996,6783,7,1,2013,07,21,0470938,0,0,24,02,1205,1,mdjl1205.tif,00062968.tif,ORIGINAL,1050,0626,0,1,35,0,,2013-062602
07,9996,9996,722,2,9996,6634,11,1,2013,07,28,0019028,0,1,25,07,1214,1,majl1214.tif,00063872.tif,ORIGINAL,1050,0790,0,7,68,0,,2013-079007
05,9996,9996,722,2,9996,6633,1,1,2013,07,14,8100002,0,0,51,08,1105,1,vajl1105.tif,00062396.tif,ORIGINAL,1050,0503,0,1,186,0,,2013-050308
03,9996,9996,725,2,9996,6783,7,1,2013,07,06,0470938,1,0,24,01,1113,1,mdjl1113.tif,00061315.tif,ORIGINAL,1050,0346,0,5,26,0,,2013-034601
04,9996,9996,725,2,9996,6633,3,1,2013,07,07,8100088,0,0,51,01,1104,1,vajl1104.tif,00061672.tif,ORIGINAL,1050,0407,0,4,162,0,,2013-040701
03,9996,9996,725,2,9996,6686,3,1,2013,07,06,8100088,0,0,51,03,1102,1,vajl1102.tif,00061574.tif,ORIGINAL,1050,0389,0,2,201,0,,2013-038903
03,9996,9996,727,2,9996,6686,3,1,2013,07,06,8100088,0,0,51,05,1102,1,vajl1102.tif,00061578.tif,ORIGINAL,1050,0389,0,2,202,0,,2013-038905
06,9996,9996,728,1,9996,6936,1,1,2013,07,27,0050013,0,0,10,01,1106,1,dejl1106.tif,00063112.tif,ORIGINAL,1050,0661,0,3,23,0,,2013-066101
06,9996,9996,730,2,9996,6783,7,1,2013,07,21,0470938,0,0,24,01,1205,1,mdjl1205.tif,00062966.tif,ORIGINAL,1050,0626,0,4,31,0,,2013-062601
04,9996,9996,734,2,9996,7475,3,1,2013,07,12,0090900,0,0,34,02,2118,1,njjl2118.tif,00062174.tif,ORIGINAL,1050,0474,0,1,103,0,,2013-047402
06,9996,9996,735,1,9996,7370,3,1,2013,07,22,0090385,0,0,34,01,2204,1,njjl2204.tif,00062937.tif,ORIGINAL,1050,0619,0,2,79,0,,2013-061901
06,9996,9996,740,2,9996,6936,1,1,2013,07,27,0050013,0,0,10,01,1106,1,dejl1106.tif,00063112.tif,ORIGINAL,1050,0661,0,2,24,0,,2013-066101
03,9996,9996,741,2,9996,6936,5,1,2013,07,06,0471493,0,0,24,03,1112,1,mdjl1112.tif,00061281.tif,ORIGINAL,1050,0345,0,2,39,0,,2013-034503
07,9996,9996,741,1,9996,6634,11,1,2013,07,28,0010402,0,0,25,03,1214,1,majl1214.tif,00063865.tif,ORIGINAL,1050,0790,0,4,59,0,,2013-079003
03,9996,9996,742,2,9996,6633,1,1,2013,07,04,8100091,0,0,51,01,1109,1,vajl1109.tif,00061562.tif,ORIGINAL,1050,0391,0,2,138,0,,2013-039101
04,9996,9996,745,2,9996,7475,3,1,2013,07,15,0090900,1,0,34,01,2103,1,njjl2103.tif,00062164.tif,ORIGINAL,1050,0473,0,2,100,0,,2013-047301
04,9996,9996,747,2,9996,7472,7,1,2013,07,14,0470938,0,0,24,03,1202,1,mdjl1202.tif,00062036.tif,ORIGINAL,1050,0463,0,1,46,0,,2013-046303
05,9996,9996,748,2,9996,6633,1,1,2013,07,14,8100002,0,0,51,08,1105,1,vajl1105.tif,00062396.tif,ORIGINAL,1050,0503,0,2,187,0,,2013-050308
06,9996,9996,752,2,9996,7370,3,1,2013,07,22,0090063,0,0,34,02,2204,1,njjl2204.tif,00062939.tif,ORIGINAL,1050,0619,0,2,82,0,,2013-061902
04,9996,9996,759,2,9996,6633,3,1,2013,07,07,8100088,0,0,51,02,1104,1,vajl1104.tif,00061674.tif,ORIGINAL,1050,0407,0,1,166,0,,2013-040702
07,9996,9996,760,2,9996,6634,11,1,2013,07,28,0010402,0,0,25,05,1214,1,majl1214.tif,00063868.tif,ORIGINAL,1050,0790,0,3,61,0,,2013-079005
07,9996,9996,762,1,9996,7471,3,1,2013,07,28,1030175,0,0,36,01,1207,1,nyjl1207.tif,00063525.tif,ORIGINAL,1050,0742,0,2,130,0,,2013-074201
07,9996,9996,762,2,9996,7489,3,1,2013,07,25,8100088,0,0,51,02,2106,1,vajl2106.tif,00063606.tif,ORIGINAL,1050,0749,0,2,236,0,,2013-074902
03,9996,9996,764,2,9996,6633,1,1,2013,07,05,8100091,0,0,51,03,2202,1,vajl2202.tif,00061628.tif,ORIGINAL,1050,0396,0,1,153,0,,2013-039603
07,9996,9996,766,2,9996,7475,3,1,2013,07,31,0090385,0,0,34,02,2219,1,njjl2219.tif,00063773.tif,ORIGINAL,1050,0780,0,1,111,0,,2013-078002
04,9996,9996,768,1,9996,7361,11,1,2013,07,12,0091131,0,0,34,07,2102,1,njjl2102.tif,00062287.tif,ORIGINAL,1050,0486,0,2,75,0,,2013-048607
04,9996,9996,769,2,9996,6633,3,1,2013,07,07,8100088,0,0,51,01,1104,1,vajl1104.tif,00061672.tif,ORIGINAL,1050,0407,0,7,163,0,,2013-040701
07,9996,9996,771,1,9996,7475,3,1,2013,07,31,0090385,0,0,34,02,2219,1,njjl2219.tif,00063773.tif,ORIGINAL,1050,0780,0,2,112,0,,2013-078002
07,9996,9996,772,2,9996,7409,6,1,2013,07,31,0251005,0,0,34,04,2129,1,njjl2129.tif,00063931.tif,ORIGINAL,1050,0799,0,2,85,0,,2013-079904
04,9996,9996,772,2,9996,6633,3,1,2013,07,07,8100088,0,0,51,03,1104,1,vajl1104.tif,00061676.tif,ORIGINAL,1050,0407,0,3,167,0,,2013-040703
03,9996,9996,774,2,9996,6633,1,1,2013,07,05,8100002,0,0,51,02,2202,1,vajl2202.tif,00061626.tif,ORIGINAL,1050,0396,0,6,147,0,,2013-039602
06,9996,9996,777,2,9996,6783,7,1,2013,07,21,0470938,0,0,24,01,1205,1,mdjl1205.tif,00062966.tif,ORIGINAL,1050,0626,0,2,32,0,,2013-062601
07,9996,9996,780,1,9996,7470,2,1,2013,07,31,1039001,0,0,36,01,2205,1,nyjl2205.tif,00063796.tif,ORIGINAL,1050,0781,0,1,128,0,,2013-078101
07,9996,9996,781,1,9996,6634,11,1,2013,07,28,0010402,0,0,25,05,1214,1,majl1214.tif,00063868.tif,ORIGINAL,1050,0790,0,5,62,0,,2013-079005
03,9996,9996,783,2,9996,6633,1,1,2013,07,05,8100002,0,0,51,02,2202,1,vajl2202.tif,00061626.tif,ORIGINAL,1050,0396,0,5,148,0,,2013-039602
04,9996,9996,785,2,9996,7427,3,1,2013,07,13,0090900,0,1,34,02,1105,1,njjl1105.tif,00062249.tif,ORIGINAL,1050,0485,0,5,86,0,,2013-048502
05,9996,9996,787,1,9996,7489,1,1,2013,07,13,8100002,0,0,51,02,1113,1,vajl1113.tif,00062527.tif,ORIGINAL,1050,0523,0,2,230,0,,2013-052302
05,9996,9996,787,1,9996,7489,1,1,2013,07,13,8100002,0,0,51,03,1113,1,vajl1113.tif,00062529.tif,ORIGINAL,1050,0523,0,1,231,0,,2013-052303
05,9996,9996,789,2,9996,6478,2,1,2013,07,20,0051599,0,0,10,01,1202,1,dejl1202.tif,00062553.tif,ORIGINAL,1050,0530,0,4,15,0,,2013-053001
04,9996,9996,789,2,9996,7472,7,1,2013,07,14,0470938,0,0,24,03,1202,1,mdjl1202.tif,00062036.tif,ORIGINAL,1050,0463,0,2,47,0,,2013-046303
04,9996,9996,789,1,9996,7475,3,1,2013,07,15,0090900,0,0,34,03,2103,1,njjl2103.tif,00062168.tif,ORIGINAL,1050,0473,0,1,101,0,,2013-047303
07,9996,9996,790,2,9996,7475,11,1,2013,07,27,0091131,0,0,34,05,1209,1,njjl1209.tif,00063391.tif,ORIGINAL,1050,0711,0,1,107,0,,2013-071105
