tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
08,6,24,MD,6,02,6,6,HAMBONE,6555,24,1510,1107,0856,4,3,1,2,2,1,1505,4711,4671,2,2,10,7,0,0,1,1,0,0,0,4,3811,7424,32,140,79,1,1,1,MDAU1107.pdf,00087736.tif,2015,1,0,0,ORIGINAL,08,01,20301,0850,0470856,047,6,519,0,,Y,2,,2015-085002
08,6,24,MD,6,03,6,6,WASHINGTON CANYON,6555,24,1521,1107,0856,4,3,1,2,2,1,1518,4691,1050,2,2,6,18,0,0,1,1,0,0,0,3,3729,7430,60,600,76,1,2,2,MDAU1107.pdf,00087738.tif,2015,0,1,0,ORIGINAL,08,01,20301,0850,0470856,047,6,522,0,,Y,2,,2015-085003
08,6,24,MD,6,04,6,6,7,6555,24,1532,1107,0856,4,3,1,2,2,1,1525,4711,9996,2,1,8,1,0,1,0,1,0,0,0,3,9998,9998,5,60,98,1,2,2,MDAU1107.pdf,00087739.tif,2015,0,1,0,ORIGINAL,08,01,20301,0850,0470856,047,6,520,1,Q20;,Y,2,,2015-085004
08,6,10,DE,6,05,6,6,HAMBONE,6555,24,1551,1107,0856,4,3,1,2,2,1,1545,4711,1050,2,2,6,3,0,1,1,1,0,0,0,3,3811,7424,32,140,75,1,2,2,MDAU1107.pdf,00087740.tif,2015,1,0,0,ORIGINAL,08,01,20301,0850,0470856,047,6,524,0,,Y,2,,2015-085005
08,6,10,DE,6,06,6,6,JACKSPOT,6555,24,1647,1107,0856,4,3,1,2,1,1,1640,1050,9996,2,1,8,10,0,1,1,1,0,0,0,4,3805,7445,24,100,78,1,1,1,MDAU1107.pdf,00087741.tif,2015,1,0,0,ORIGINAL,08,01,20301,0850,0470856,047,6,523,0,,Y,2,,2015-085006
08,6,24,MD,6,07,6,6,MARINE ELECT,6555,24,1652,1107,0856,4,3,1,2,2,1,1648,1050,9996,2,2,9,6,0,0,1,1,0,0,0,5,3813,7443,20,100,75,1,2,1,MDAU1107.pdf,00087743.tif,2015,0,0,0,ORIGINAL,08,01,20301,0850,0470856,047,6,525,0,,Y,2,,2015-085007
08,6,24,MD,6,08,6,6,7,6555,24,1656,1107,0856,4,3,1,2,2,1,1654,1050,9996,2,2,8,8,0,0,1,1,0,0,0,2,9998,9998,20,60,98,1,1,1,MDAU1107.pdf,00087745.tif,2015,0,1,0,ORIGINAL,08,01,20301,0850,0470856,047,6,518,0,,Y,2,,2015-085008
08,6,10,DE,6,01,6,6,WASHINGTON CANYON,6447,24,1502,1204,0853,3,1,2,1,3,1,1300,4711,9996,2,2,5,12,0,1,1,1,0,0,0,6,3727,7427,63,3000,83,2,2,1,MDAU1204.pdf,00087749.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,555,0,,Y,2,,2015-085101
08,6,24,MD,6,02,6,6,30 FATHOM,6447,24,1529,1204,0853,3,1,2,1,3,1,1515,1050,4656,2,2,7,10,0,1,1,1,0,0,0,6,9998,9998,43,180,80,1,2,1,MDAU1204.pdf,00087751.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,563,0,,Y,2,,2015-085102
08,6,24,MD,6,03,6,6,GREAT GULL,6447,24,1548,1204,0853,3,1,2,1,3,1,1530,3591,9996,2,1,5,6,0,0,1,0,1,0,0,6,9998,9998,5,70,78,1,1,1,MDAU1204.pdf,00087753.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,552,0,,Y,2,,2015-085103
08,6,10,DE,6,04,6,6,WASHINGTON CANYON,6447,24,1555,1204,0853,3,1,1,2,2,1,1530,4656,2161,2,2,9,12,0,1,1,1,0,0,0,6,3727,7427,67,3000,82,1,2,1,MDAU1204.pdf,00087755.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,558,0,,Y,2,,2015-085104
08,6,24,MD,6,05,6,6,2ND LUMP,6447,24,1606,1204,0853,3,1,2,1,3,1,1400,4656,9996,2,2,4,6,0,1,0,1,0,0,0,7,9998,9998,20,99998,98,2,1,1,MDAU1204.pdf,00087757.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,559,0,,N,2,,2015-085105
08,6,10,DE,6,06,6,6,POOR MANS CANYON,6447,24,1708,1204,0853,3,1,2,1,3,1,1700,4656,2161,2,2,8,8,0,1,1,1,0,0,0,4,3752,7406,60,600,82,1,1,1,MDAU1204.pdf,00087759.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,557,0,,Y,1,,2015-085106
08,6,24,MD,6,07,6,6,JACKSPOT,6447,24,1715,1204,0853,3,1,2,1,3,1,1300,1050,9996,2,2,9,6,0,1,1,1,0,0,0,5,3805,7445,20,110,80,1,2,1,MDAU1204.pdf,00087761.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,553,1,Q15;,Y,2,,2015-085107
08,6,24,MD,6,08,6,6,ROCK PILE,6447,24,1747,1204,0853,3,1,2,1,3,1,1715,7777,4656,2,12,6,7,0,0,1,1,0,0,0,5,3739,7422,53,303,83,1,2,1,MDAU1204.pdf,00087763.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,556,0,,Y,2,,2015-085108
08,6,10,DE,6,09,6,6,HOT DOG,6447,24,1755,1204,0853,3,1,1,2,2,6,1745,4720,9996,2,1,7,8,0,1,1,1,0,1,0,6,3806,7417,40,135,79,1,2,1,MDAU1204.pdf,00087765.tif,2015,0,1,0,ORIGINAL,08,01,20301,0851,0470853,047,6,565,0,,N,2,,2015-085109
08,6,24,MD,6,10,6,6,ROCK PILE,6447,24,1816,1204,0853,3,1,2,1,3,1,1800,2161,9996,2,2,8,8,0,0,1,1,0,0,0,6,3739,7422,54,300,80,1,1,1,MDAU1204.pdf,00087767.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,561,0,,Y,2,,2015-085110
08,6,24,MD,6,11,6,6,WASHINGTON CANYON,6447,24,1821,1204,0853,3,1,2,1,3,1,1800,2161,4656,2,1,5,8,0,0,1,1,0,0,0,5,3727,7427,65,1000,82,2,2,2,MDAU1204.pdf,00087769.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,562,0,,Y,2,,2015-085111
08,6,24,MD,6,12,6,6,7,6447,24,1834,1204,0853,3,1,1,2,2,1,1800,2161,9996,2,1,7,8,0,0,1,1,0,0,0,5,9998,9998,65,600,81,2,1,1,MDAU1204.pdf,00087770.tif,2015,0,1,0,ORIGINAL,08,01,20301,0851,0470853,047,6,564,0,,Y,2,,2015-085112
08,6,24,MD,6,13,6,6,BALTIMORE CANYON,6447,24,1846,1204,0853,3,1,2,1,3,1,1800,4656,9996,2,2,6,8,0,1,1,1,0,0,0,6,3806,7349,60,5000,81,2,1,1,MDAU1204.pdf,00087772.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,554,0,,N,2,,2015-085113
08,6,24,MD,6,14,6,6,BALTIMORE CANYON,6447,24,1856,1204,0853,3,1,1,2,2,1,1830,2161,9996,2,12,9,8,0,1,1,1,0,0,0,4,3806,7349,60,3000,84,1,2,1,MDAU1204.pdf,00087774.tif,2015,0,0,0,ORIGINAL,08,01,20301,0851,0470853,047,6,560,1,Q27;,Y,2,,2015-085114
08,6,12,FL,6,01,6,6,POOR MANS CANYON,6936,24,1630,1205,1493,5,1,2,1,3,2,1545,7777,9996,2,12,6,8,0,1,1,1,0,0,0,2,3752,7406,60,1200,81,2,1,1,MDAU1205.pdf,00087778.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,567,0,,N,2,,2015-085201
08,6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1700,1205,1493,5,1,2,1,3,1,1650,1050,9996,2,1,6,8,0,0,1,1,0,0,0,6,3752,7406,58,600,84,1,1,1,MDAU1205.pdf,00087780.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,571,1,Q27;,Y,1,,2015-085202
08,6,12,FL,6,03,6,BAILING,POOR MANS CANYON,6936,24,1725,1205,1493,5,1,2,1,3,6,1700,7777,9996,2,2,9,8,0,1,1,1,0,1,1,6,3752,7406,55,900,80,1,2,1,MDAU1205.pdf,00087782.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,569,0,,N,1,,2015-085203
08,5710,24,MD,OC MARLIN CLUB LADIES,04,6,6,POOR MANS CANYON,6936,24,1745,1205,1493,5,1,2,2,3,2,1730,2161,9996,1,1,6,8,0,1,1,1,0,0,0,5,3752,7406,55,600,81,1,2,1,MDAU1205.pdf,00087784.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,404,0,,N,1,,2015-085204
08,6,34,NJ,6,05,6,6,POOR MANS CANYON,6936,24,1800,1205,1493,5,1,1,2,2,6,1730,2161,9996,2,1,5,7,0,1,1,1,0,0,0,5,3752,7406,55,400,80,1,1,1,MDAU1205.pdf,00087786.tif,2015,0,1,0,ORIGINAL,08,01,20301,0852,0471493,047,6,575,0,,N,1,,2015-085205
08,5710,24,MD,OC MARLIN CLUB LADIES,06,6,6,WASHINGTON CANYON,6936,24,1810,1205,1493,5,1,2,2,3,1,1730,2161,9996,1,1,8,8,0,1,1,1,0,0,0,12,3727,7427,60,600,80,1,2,2,MDAU1205.pdf,00087788.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,408,1,Q23;Q23;,N,2,,2015-085206
08,6,24,MD,6,07,6,DEEP DROP,POOR MANS CANYON,6936,24,1820,1205,1493,5,1,2,1,3,1,1800,7777,9996,2,12,7,8,0,1,1,1,0,0,1,7,3752,7406,55,350,80,1,2,1,MDAU1205.pdf,00087789.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,574,0,,Y,1,,2015-085207
08,6,24,MD,6,08,6,6,WASHINGTON CANYON,6936,24,1830,1205,1493,5,1,1,2,2,1,1805,2161,9996,2,1,5,8,0,1,1,1,0,0,0,6,3727,7427,58,1000,80,1,2,1,MDAU1205.pdf,00087791.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,573,0,,Y,2,,2015-085208
08,5710,37,NC,OC MARLIN CLUB LADIES,09,6,6,POOR MANS CANYON,6936,24,1835,1205,1493,5,1,2,2,3,1,1745,2161,9996,1,12,6,8,0,1,1,1,0,0,0,6,3752,7406,57,600,81,1,2,1,MDAU1205.pdf,00087793.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,410,0,,Y,2,,2015-085209
08,5710,24,MD,OC MARLIN CLUB LADIES,10,6,6,WASHINGTON CANYON,6936,24,1840,1205,1493,5,1,2,2,3,1,1800,2161,9996,1,1,7,8,0,1,1,1,0,0,0,4,3727,7427,70,4200,83,1,1,1,MDAU1205.pdf,00087795.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,406,0,,Y,2,,2015-085210
08,6,24,MD,6,11,6,6,POOR MANS CANYON,6936,24,1850,1205,1493,5,1,1,2,2,1,1820,2161,9996,2,1,5,8,0,0,1,1,0,0,0,5,3752,7406,60,480,82,1,2,1,MDAU1205.pdf,00087797.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,572,0,,Y,1,,2015-085211
08,5710,10,DE,OC MARLIN CLUB LADIES,12,6,6,BALTIMORE CANYON,6936,24,1855,1205,1493,5,1,1,2,2,1,1800,2161,9996,1,12,6,8,0,1,1,1,0,0,0,6,3814,7350,60,600,80,1,1,1,MDAU1205.pdf,00087799.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,405,0,,Y,2,,2015-085212
08,5710,24,MD,OC MARLIN CLUB LADIES,13,6,6,BALTIMORE CANYON,6936,24,1905,1205,1493,5,1,1,2,2,6,1815,2161,9996,1,12,6,8,0,1,1,1,0,0,0,3,3806,7349,60,3000,80,1,1,1,MDAU1205.pdf,00087801.tif,2015,0,0,0,REVISED,08,01,20301,0852,0471493,047,6,407,0,,N,2,,2015-085213
08,6,24,MD,6,14,6,6,WASHINGTON CANYON,6936,24,1910,1205,1493,5,1,1,2,2,1,1830,2161,9996,2,1,8,8,0,1,1,1,0,0,0,5,3727,7427,62,3000,79,1,2,2,MDAU1205.pdf,00087803.tif,2015,1,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,566,0,,Y,2,,2015-085214
08,6,24,MD,6,15,6,6,WASHINGTON CANYON,6936,24,1915,1205,1493,5,1,2,1,3,1,1845,7777,9996,2,1,6,9,0,1,1,1,0,0,0,5,3727,7427,65,6000,82,1,2,1,MDAU1205.pdf,00087804.tif,2015,1,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,568,0,,Y,2,,2015-085215
08,6,45,SC,6,16,6,6,BALTIMORE CANYON,6936,24,1925,1205,1493,5,1,1,2,3,2,1830,2161,9996,2,1,4,8,0,0,1,1,0,0,0,6,3806,7349,60,6000,80,1,2,1,MDAU1205.pdf,00087806.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,570,0,,N,2,,2015-085216
08,5710,24,MD,OC MARLIN CLUB LADIES,17,6,6,POOR MANS CANYON,6936,24,1940,1205,1493,5,1,1,2,2,1,1900,2161,9996,1,1,7,8,0,0,1,1,0,0,0,4,3752,7406,56,1000,80,1,1,1,MDAU1205.pdf,00087808.tif,2015,0,0,0,ORIGINAL,08,01,20301,0852,0471493,047,6,409,0,,N,2,,2015-085217
08,6,33,NH,6,01,7,LIVE LINING,JEFFREYS LEDGE,7534,33,1800,1201,0099,2,1,1,2,3,1,1630,4671,9996,2,3,3,8,1,0,0,0,0,0,1,3,4255,7010,15,225,62,1,2,1,NHAU1201.pdf,00087812.tif,2015,0,1,0,ORIGINAL,08,02,20302,0853,0150099,015,1,853,0,,Y,2,,2015-085301
08,6,33,NH,6,01,6,LIVE LINING,BOONES LEDGE,7630,33,1720,1203,0099,2,1,2,1,3,6,1600,4671,9996,2,1,2,9,1,0,1,0,0,1,1,2,4307,7025,1,180,67,1,2,1,NHAU1203.pdf,00087816.tif,2015,0,1,1,ORIGINAL,08,01,20301,0854,0150099,015,1,859,0,,N,2,,2015-085401
08,6,33,NH,6,02,6,LIVE LINING,FIPPENNIES,7630,33,1730,1203,0099,2,1,1,2,1,1,1530,4671,9996,2,2,3,16,1,0,1,0,0,1,1,3,4245,6915,49,200,68,2,2,2,NHAU1203.pdf,00087818.tif,2015,0,1,0,ORIGINAL,08,01,20301,0854,0150099,015,1,858,0,,Y,2,,2015-085402
08,6,33,NH,6,03,6,LIVE LINING,PLATTS BANK,7630,33,1737,1203,0099,2,1,2,1,3,1,1730,4671,9996,2,12,4,20,1,0,1,0,0,0,1,4,4310,6940,60,200,98,2,2,1,NHAU1203.pdf,00087819.tif,2015,0,1,0,ORIGINAL,08,01,20301,0854,0150099,015,1,857,0,,Y,2,,2015-085403
08,6,34,NJ,6,01,6,6,POOR MANS CANYON,7508,34,1731,1107,0900,3,1,1,2,2,1,1723,2171,2161,2,1,6,3,0,0,1,1,0,0,0,4,3752,7406,45,240,81,1,2,1,NJAU1107.pdf,00087827.tif,2015,0,0,0,ORIGINAL,08,01,20301,0856,0090900,009,5,911,0,,Y,2,,2015-085601
08,3700,34,NJ,WHITE MARLIN INVITATIONAL,01,6,6,WILMINGTON CANYON,7625,34,1740,1209,9207,9,1,1,2,3,1,1735,2161,4691,1,2,8,6,0,1,0,1,0,0,0,6,3824,7327,58,1400,79,1,2,1,NJAU1209.pdf,00087835.tif,2015,0,0,0,ORIGINAL,08,01,20301,0858,0299207,029,5,121,0,,Y,1,,2015-085801
08,3700,34,NJ,WHITE MARLIN INVITATIONAL,02,6,7,7,7625,34,1815,1209,9207,9,1,1,2,2,7,1812,4720,2161,1,2,2,8,0,1,0,7,7,7,7,97,9997,9997,997,99997,97,1,2,1,NJAU1209.pdf,00087837.tif,2015,0,1,0,ORIGINAL,08,01,20301,0858,0299207,029,5,123,0,,Y,2,,2015-085802
08,3700,45,SC,WHITE MARLIN INVITATIONAL,03,6,6,WILMINGTON CANYON,7625,34,1832,1209,9207,9,1,1,2,2,2,1824,2161,4691,1,1,4,9,0,0,1,1,0,0,0,7,3824,7327,80,400,81,1,2,1,NJAU1209.pdf,00087839.tif,2015,0,0,0,ORIGINAL,08,01,20301,0858,0299207,029,5,124,0,,N,1,,2015-085803
08,3700,34,NJ,WHITE MARLIN INVITATIONAL,04,6,6,WILMINGTON CANYON,7625,34,1852,1209,9207,9,1,2,1,3,6,1846,4691,9996,1,1,12,8,0,1,1,1,0,0,0,5,3824,7327,70,1200,81,1,2,1,NJAU1209.pdf,00087841.tif,2015,0,0,0,ORIGINAL,08,01,20301,0858,0299207,029,5,122,0,,N,1,,2015-085804
08,6,36,NY,6,01,6,LIVE LINING,7M SE SHINN,7613,36,1445,1101,0589,3,1,1,2,8,6,1345,3551,3531,2,1,4,3,1,0,1,0,1,1,1,3,9998,9998,6,86,72,1,2,1,NYAU1101.pdf,00087848.tif,2015,0,0,0,ORIGINAL,08,01,20301,0860,1030589,103,4,970,0,,N,2,,2015-086001
08,6,36,NY,6,02,6,6,7M SE SHINN,7613,36,1510,1101,0589,3,1,2,1,3,1,1300,3551,3531,2,12,2,5,0,0,1,0,1,0,0,6,9998,9998,6,105,66,1,2,1,NYAU1101.pdf,00087850.tif,2015,0,0,0,ORIGINAL,08,01,20301,0860,1030589,103,4,969,1,Q23;,Y,2,,2015-086002
08,6,51,VA,6,01,6,6,TRIPLE ZEROS,6633,51,1730,1201,0002,1,1,1,2,1,1,1635,7777,9996,2,12,10,6,0,1,1,1,0,0,0,4,3615,7450,65,3000,82,2,2,1,VAAU1201.pdf,00087870.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100002,810,7,1129,0,,Y,1,,2015-086601
08,6,51,VA,6,02,6,6,330 LINE,6633,51,1745,1201,0002,1,1,1,2,2,1,1720,2161,9996,2,1,6,7,0,0,1,1,0,0,0,5,9998,9998,62,1200,82,1,2,1,VAAU1201.pdf,00087872.tif,2015,0,1,0,ORIGINAL,08,01,20301,0866,8100002,810,7,1130,0,,N,1,,2015-086602
08,6,51,VA,6,03,6,6,CIGAR,6633,51,1810,1201,0002,1,1,1,2,2,1,1750,2161,9996,2,2,8,6,0,0,1,1,0,0,0,4,3630,7450,62,1200,82,1,2,1,VAAU1201.pdf,00087874.tif,2015,1,0,0,ORIGINAL,08,01,20301,0866,8100002,810,7,1136,0,,Y,1,,2015-086603
08,6,51,VA,6,04,6,6,TRIPLE ZEROS,6633,51,1815,1201,0002,1,1,1,2,2,1,1735,2181,9996,2,1,7,8,0,0,1,1,0,0,0,8,3615,7450,55,260,81,1,1,1,VAAU1201.pdf,00087876.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100002,810,7,1135,0,,Y,2,,2015-086604
08,6,51,VA,6,05,6,6,TRIPLE ZEROS,6633,51,1830,1201,0002,1,1,1,2,2,1,1810,2181,9996,2,1,6,8,0,0,1,1,0,0,0,6,3615,7450,70,1200,83,1,2,2,VAAU1201.pdf,00087878.tif,2015,0,1,0,ORIGINAL,08,01,20301,0866,8100002,810,7,1134,0,,Y,2,,2015-086605
08,6,51,VA,6,06,6,6,SAND BRIDGE BUOY,6633,51,1840,1201,0002,1,1,2,1,3,1,1730,3591,9996,2,2,6,4,1,0,1,0,1,0,0,5,9998,9998,2,25,78,1,1,1,VAAU1201.pdf,00087879.tif,2015,0,1,0,REVISED,08,01,20301,0866,8100002,810,7,1132,1,Q26;,Y,2,,2015-086606
08,6,37,NC,6,07,6,6,200 LINE,6633,51,1850,1201,0091,1,1,1,2,2,1,1636,2181,9996,2,1,6,8,0,0,1,1,0,0,0,5,9998,9998,64,900,81,2,2,1,VAAU1201.pdf,00087881.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100091,810,7,1128,0,,Y,2,,2015-086607
08,6,51,VA,6,08,6,6,300 LINE,6633,51,1900,1201,0091,1,1,1,2,2,1,1800,2161,9996,2,1,7,10,0,0,1,1,0,0,0,5,9998,9998,70,600,80,1,2,1,VAAU1201.pdf,00087883.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100091,810,7,1138,0,,Y,2,,2015-086608
08,6,51,VA,6,09,6,6,300 LINE,6633,51,1910,1201,0091,1,1,1,2,2,1,1800,2161,2171,2,1,6,8,0,0,1,1,0,0,0,4,9998,9998,60,600,79,1,1,1,VAAU1201.pdf,00087885.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100091,810,7,1131,0,,Y,1,,2015-086609
08,6,51,VA,6,10,6,6,300 LINE,6633,51,1915,1201,0091,1,1,1,2,1,1,1815,2161,9996,2,1,6,8,0,0,1,1,0,0,0,4,9998,9998,70,1200,80,2,2,1,VAAU1201.pdf,00087887.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100091,810,7,1137,0,,Y,2,,2015-086610
08,6,51,VA,6,11,6,6,NORFOLK CANYON,6633,51,1920,1201,0091,1,1,1,2,2,1,1830,4691,9996,2,2,10,11,0,0,1,1,0,0,0,6,3705,7435,82,1200,82,1,2,1,VAAU1201.pdf,00087889.tif,2015,0,0,0,ORIGINAL,08,01,20301,0866,8100091,810,7,1133,0,,Y,2,,2015-086611
08,6,33,NH,6,01,6,6,WHALEBACK SE,7534,33,1740,1107,0088,1,1,1,2,2,1,1730,4671,9996,2,1,3,9,1,0,0,0,1,1,0,3,9998,9998,8,235,98,1,2,1,NHAU1107.pdf,00087893.tif,2015,0,1,0,ORIGINAL,08,01,20301,0867,0150088,015,1,849,0,,Y,2,,2015-086701
08,6,33,NH,6,02,6,6,JEFFREYS LEDGE SOUTH,7534,33,1850,1107,0088,1,1,1,2,1,1,1840,4671,9996,2,2,2,8,1,1,1,1,1,0,0,2,4255,7010,4,160,98,1,2,1,NHAU1107.pdf,00087895.tif,2015,0,1,0,ORIGINAL,08,01,20301,0867,0150088,015,1,848,0,,Y,2,,2015-086702
08,6,33,NH,6,03,6,6,OUTSIDE FLAG,7534,33,1950,1107,0088,1,1,1,2,3,6,1945,4671,9996,2,1,3,4,1,0,0,0,0,1,0,3,4252,7030,14,180,70,1,2,1,NHAU1107.pdf,00087897.tif,2015,1,0,0,ORIGINAL,08,01,20301,0867,0150088,015,1,850,0,,Y,2,,2015-086703
