intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,observe,othlp,species,batch,row,kept,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
6936,5,1,2012,06,30,032415,0471493,0,0,24,15,1104,2,mdjn1104.tif,00048595.tif,ORIGINAL,0,WHITE MARLIN,2161,0324,3,0,1,0,0,0,257,0,,2012-032415
6936,5,1,2012,06,30,032415,0471493,0,0,24,15,1104,2,mdjn1104.tif,00048595.tif,ORIGINAL,0,YFT,4711,0324,1,2,0,0,0,0,258,0,,2012-032415
6936,5,1,2012,06,30,032416,0471493,0,0,24,16,1104,2,mdjn1104.tif,00048597.tif,ORIGINAL,1,DOLPHIN,1050,0324,2,1,0,0,0,0,259,0,,2012-032416
6936,5,1,2012,06,30,032416,0471493,0,0,24,16,1104,2,mdjn1104.tif,00048597.tif,ORIGINAL,1,YFT,4711,0324,1,1,0,0,0,0,260,0,,2012-032416
6936,5,1,2012,06,30,032417,0471493,0,0,24,17,1104,2,mdjn1104.tif,00048599.tif,ORIGINAL,0,DOLPHIN,1050,0324,1,1,0,0,0,0,261,0,,2012-032417
6936,5,1,2012,06,30,032418,0471493,0,0,24,18,1104,2,mdjn1104.tif,00048601.tif,ORIGINAL,0,WHITE MARLIN,2161,0324,2,0,2,0,0,0,262,0,,2012-032418
6936,5,1,2012,06,30,032418,0471493,0,0,24,18,1104,2,mdjn1104.tif,00048601.tif,ORIGINAL,3,YFT,4711,0324,1,3,0,0,0,0,263,0,,2012-032418
6936,5,1,2012,06,30,032419,0471493,0,0,24,19,1104,2,mdjn1104.tif,00048603.tif,ORIGINAL,4,BIG EYE TUNA,4691,0324,1,4,0,0,0,4,264,0,,2012-032419
7326,7,1,2012,06,10,009001,0470938,0,0,24,01,1204,1,mdjn1204.tif,00046968.tif,ORIGINAL,2,YFT,4711,0090,1,11,0,0,0,0,265,0,,2012-009001
7326,7,1,2012,06,10,009002,0470938,0,0,24,02,1204,1,mdjn1204.tif,00046970.tif,ORIGINAL,4,YFT,4711,0090,1,4,0,0,0,0,266,0,,2012-009002
7326,7,1,2012,06,10,009003,0470938,0,0,24,03,1204,2,mdjn1204.tif,00046972.tif,ORIGINAL,1,YFT,4711,0090,1,1,1,0,0,0,267,0,,2012-009003
7326,7,1,2012,06,10,009004,0470938,0,0,24,04,1204,2,mdjn1204.tif,00046974.tif,ORIGINAL,0,YFT,4711,0090,1,4,0,0,0,0,268,0,,2012-009004
7326,7,1,2012,06,20,021101,0470938,0,0,24,01,2202,1,mdjn2202.tif,00047820.tif,ORIGINAL,0,WHITE MARLIN,2161,0211,2,0,1,0,0,0,269,0,,2012-021101
7326,7,1,2012,06,20,021101,0470938,0,0,24,01,2202,1,mdjn2202.tif,00047820.tif,ORIGINAL,11,YFT,4711,0211,1,11,0,0,0,0,270,0,,2012-021101
7326,7,1,2012,06,20,021102,0470938,0,0,24,02,2202,2,mdjn2202.tif,00047822.tif,ORIGINAL,3,YFT,4711,0211,1,3,0,0,0,0,271,0,,2012-021102
7326,7,1,2012,06,20,021103,0470938,0,0,24,03,2202,1,mdjn2202.tif,00047824.tif,ORIGINAL,1,DOLPHIN,1050,0211,2,1,0,0,0,0,272,0,,2012-021103
7326,7,1,2012,06,20,021103,0470938,0,0,24,03,2202,1,mdjn2202.tif,00047824.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0211,3,0,1,0,0,0,273,0,,2012-021103
7326,7,1,2012,06,20,021103,0470938,0,0,24,03,2202,1,mdjn2202.tif,00047824.tif,ORIGINAL,6,YFT,4711,0211,1,6,0,0,0,0,274,0,,2012-021103
7326,7,1,2012,06,20,021104,0470938,0,0,24,04,2202,2,mdjn2202.tif,00047826.tif,ORIGINAL,11,YFT,4711,0211,1,11,0,0,0,0,275,0,,2012-021104
7326,1,1,2012,06,22,025401,0470019,1,1,24,01,2205,1,mdjn2205.tif,00048030.tif,ORIGINAL,1,SKIPJACK TUNA,4661,0254,2,5,4,0,0,0,276,0,,2012-025401
7326,1,1,2012,06,22,025401,0470019,1,1,24,01,2205,1,mdjn2205.tif,00048030.tif,ORIGINAL,6,YFT,4711,0254,1,6,0,0,0,0,277,0,,2012-025401
7326,1,1,2012,06,22,025402,0470019,0,0,24,02,2205,2,mdjn2205.tif,00048032.tif,ORIGINAL,0,SKIPJACK TUNA,4661,0254,2,2,2,0,0,0,278,0,,2012-025402
7326,1,1,2012,06,22,025402,0470019,0,0,24,02,2205,2,mdjn2205.tif,00048032.tif,ORIGINAL,2,YFT,4711,0254,1,2,0,0,0,0,279,0,,2012-025402
7326,1,1,2012,06,22,025403,0470019,0,0,24,03,2205,2,mdjn2205.tif,00048034.tif,ORIGINAL,1,YFT,4711,0254,1,1,0,0,0,0,280,0,,2012-025403
7326,7,1,2012,06,29,031401,0470938,0,0,24,01,2106,1,mdjn2106.tif,00048479.tif,ORIGINAL,1,BFT SCHOOL,4677,0314,2,1,0,0,0,0,281,0,,2012-031401
7326,7,1,2012,06,29,031401,0470938,0,0,24,01,2106,1,mdjn2106.tif,00048479.tif,ORIGINAL,1,YFT,4711,0314,1,1,0,0,0,0,282,0,,2012-031401
7326,7,1,2012,06,29,031402,0470938,0,0,24,02,2106,1,mdjn2106.tif,00048481.tif,ORIGINAL,1,BFT SCHOOL,4677,0314,1,1,2,0,0,0,283,0,,2012-031402
7326,7,1,2012,06,29,031403,0470938,0,0,24,03,2106,1,mdjn2106.tif,00048483.tif,ORIGINAL,1,DOLPHIN,1050,0314,2,1,0,0,0,0,284,0,,2012-031403
7326,7,1,2012,06,29,031403,0470938,0,0,24,03,2106,1,mdjn2106.tif,00048483.tif,ORIGINAL,1,YFT,4711,0314,1,1,0,0,0,0,285,0,,2012-031403
7326,7,1,2012,06,29,031404,0470938,0,1,24,04,2106,2,mdjn2106.tif,00048485.tif,ORIGINAL,4,YFT,4711,0314,1,4,0,0,0,0,286,0,,2012-031404
7326,7,1,2012,06,29,031405,0470938,0,1,24,05,2106,2,mdjn2106.tif,00048487.tif,ORIGINAL,7,DOLPHIN,1050,0314,3,7,0,0,0,0,287,0,,2012-031405
7326,7,1,2012,06,29,031405,0470938,0,1,24,05,2106,2,mdjn2106.tif,00048487.tif,ORIGINAL,1,BFT LARGE SCHOOL,4678,0314,1,1,0,0,0,0,288,0,,2012-031405
7326,7,1,2012,06,29,031405,0470938,0,1,24,05,2106,2,mdjn2106.tif,00048487.tif,ORIGINAL,1,YFT,4711,0314,2,1,0,0,0,0,289,0,,2012-031405
7379,3,1,2012,06,03,001002,0470853,0,0,24,02,1107,2,mdjn1107.tif,00046569.tif,ORIGINAL,0,BLUE SHARK,4931,0010,1,0,2,0,0,0,290,0,,2012-001002
7379,3,1,2012,06,03,001003,0470853,0,1,24,03,1107,1,mdjn1107.tif,00046571.tif,ORIGINAL,1,DOLPHIN,1050,0010,2,1,0,0,0,0,291,0,,2012-001003
7379,3,1,2012,06,03,001003,0470853,0,1,24,03,1107,1,mdjn1107.tif,00046571.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0010,3,1,0,0,0,0,292,0,,2012-001003
7379,3,1,2012,06,03,001003,0470853,0,1,24,03,1107,1,mdjn1107.tif,00046571.tif,ORIGINAL,11,YFT,4711,0010,1,11,0,0,0,0,293,0,,2012-001003
7379,3,1,2012,06,03,001004,0470853,0,1,24,04,1107,2,mdjn1107.tif,00046573.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0010,1,0,1,0,0,0,294,0,,2012-001004
7379,3,1,2012,06,03,001004,0470853,0,1,24,04,1107,2,mdjn1107.tif,00046573.tif,ORIGINAL,0,WHITE SHARK,4801,0010,3,0,1,0,0,0,295,1,CAUGHT OUT OF AREA;ALIVE;,2012-001004
7379,3,1,2012,06,03,001004,0470853,0,1,24,04,1107,2,mdjn1107.tif,00046573.tif,ORIGINAL,0,BLUE SHARK,4931,0010,2,0,3,0,0,0,296,0,,2012-001004
7379,3,1,2012,06,03,001005,0470853,0,0,24,05,1107,2,mdjn1107.tif,00046575.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0010,1,0,4,0,0,0,297,0,,2012-001005
7379,3,1,2012,06,03,001005,0470853,0,0,24,05,1107,2,mdjn1107.tif,00046575.tif,ORIGINAL,0,DUSKY SHARK,4841,0010,3,0,4,0,0,0,298,0,,2012-001005
7379,3,1,2012,06,03,001005,0470853,0,0,24,05,1107,2,mdjn1107.tif,00046575.tif,ORIGINAL,0,BLUE SHARK,4931,0010,2,0,4,0,0,0,299,0,,2012-001005
7379,3,1,2012,06,03,001006,0470853,0,0,24,06,1107,2,mdjn1107.tif,00046577.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0010,1,0,2,0,0,0,300,0,,2012-001006
7379,3,1,2012,06,03,001006,0470853,0,0,24,06,1107,2,mdjn1107.tif,00046577.tif,ORIGINAL,0,DUSKY SHARK,4841,0010,3,0,1,0,0,0,301,0,,2012-001006
7379,3,1,2012,06,03,001006,0470853,0,0,24,06,1107,2,mdjn1107.tif,00046577.tif,ORIGINAL,0,TIGER SHARK,4911,0010,2,0,1,0,0,0,302,1,CAUGHT OUT OF AREA;,2012-001006
7379,3,1,2012,06,03,001007,0470853,0,0,24,07,1107,1,mdjn1107.tif,00046579.tif,ORIGINAL,7,YFT,4711,0010,1,7,0,0,0,0,303,0,,2012-001007
7379,3,1,2012,06,03,001008,0470853,0,0,24,08,1107,1,mdjn1107.tif,00046581.tif,ORIGINAL,4,DOLPHIN,1050,0010,1,4,0,0,0,0,304,0,,2012-001008
7379,3,1,2012,06,03,001008,0470853,0,0,24,08,1107,1,mdjn1107.tif,00046581.tif,ORIGINAL,14,YFT,4711,0010,2,14,0,0,0,0,305,0,,2012-001008
7379,3,1,2012,06,03,001009,0470853,0,0,24,09,1107,2,mdjn1107.tif,00046583.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0010,1,0,3,0,0,0,306,0,,2012-001009
7379,3,1,2012,06,03,001009,0470853,0,0,24,09,1107,2,mdjn1107.tif,00046583.tif,ORIGINAL,0,TIGER SHARK,4911,0010,2,0,1,0,0,0,307,1,CAUGHT OUT OF AREA;,2012-001009
7379,3,1,2012,06,03,001010,0470853,0,0,24,10,1107,2,mdjn1107.tif,00046585.tif,ORIGINAL,15,YFT,4711,0010,1,15,0,0,0,0,308,0,,2012-001010
7379,3,1,2012,06,07,005801,0470853,0,0,24,01,2204,1,mdjn2204.tif,00047230.tif,ORIGINAL,1,DOLPHIN,1050,0058,2,1,0,0,0,0,309,0,,2012-005801
7379,3,1,2012,06,07,005801,0470853,0,0,24,01,2204,1,mdjn2204.tif,00047230.tif,ORIGINAL,11,YFT,4711,0058,1,11,0,0,0,0,310,0,,2012-005801
7379,3,1,2012,06,07,005802,0470853,0,0,24,02,2204,1,mdjn2204.tif,00047232.tif,ORIGINAL,6,YFT,4711,0058,1,6,0,0,0,0,311,0,,2012-005802
7379,3,1,2012,06,07,005803,0470853,0,0,24,03,2204,2,mdjn2204.tif,00047234.tif,ORIGINAL,0,DOLPHIN,1050,0058,2,1,0,0,0,0,312,0,,2012-005803
7379,3,1,2012,06,07,005803,0470853,0,0,24,03,2204,2,mdjn2204.tif,00047234.tif,ORIGINAL,0,YFT,4711,0058,1,1,0,0,0,0,313,0,,2012-005803
7379,3,1,2012,06,07,005804,0470853,0,0,24,04,2204,2,mdjn2204.tif,00047236.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0058,1,0,1,0,0,0,314,0,,2012-005804
7379,3,1,2012,06,07,005804,0470853,0,0,24,04,2204,2,mdjn2204.tif,00047236.tif,ORIGINAL,0,SANDBAR SHARK,4821,0058,2,0,1,0,0,0,315,0,,2012-005804
7379,3,1,2012,06,07,005805,0470853,0,1,24,05,2204,1,mdjn2204.tif,00047238.tif,ORIGINAL,1,DOLPHIN,1050,0058,2,1,0,0,0,0,316,0,,2012-005805
7379,3,1,2012,06,07,005805,0470853,0,1,24,05,2204,1,mdjn2204.tif,00047238.tif,ORIGINAL,6,YFT,4711,0058,1,6,2,0,0,0,317,0,,2012-005805
7379,4,3,2012,06,17,016601,0470856,1,0,24,01,1112,2,mdjn1112.tif,00047512.tif,REVISED,0,SPINNER SHARK,4881,0166,2,0,5,0,0,0,318,1,RARE OR ILLEGAL SPECIES KEPT;,2012-016601
7379,4,3,2012,06,17,016601,0470856,0,0,24,01,1112,2,mdjn1112.tif,00047512.tif,ORIGINAL,0,HAMMERHEAD SHARK,4950,0166,1,0,1,0,0,0,319,0,,2012-016601
7379,3,1,2012,06,21,022501,0470853,0,0,24,01,2203,1,mdjn2203.tif,00047905.tif,ORIGINAL,5,YFT,4711,0225,1,5,0,0,0,0,320,0,,2012-022501
7379,7,1,2012,06,23,025301,0470938,1,0,24,01,1206,1,mdjn1206.tif,00047995.tif,ORIGINAL,9,YFT,4711,0253,1,9,0,0,0,0,321,0,,2012-025301
7379,7,1,2012,06,23,025302,0470938,0,0,24,02,1206,1,mdjn1206.tif,00047997.tif,ORIGINAL,9,YFT,4711,0253,1,9,0,0,0,0,322,0,,2012-025302
7379,7,1,2012,06,23,025303,0470938,0,0,24,03,1206,2,mdjn1206.tif,00047999.tif,ORIGINAL,0,YFT,4711,0253,1,2,0,0,0,0,323,0,,2012-025303
7379,7,1,2012,06,23,025304,0470938,0,0,24,04,1206,1,mdjn1206.tif,00048001.tif,ORIGINAL,0,WHITE MARLIN,2161,0253,1,0,1,0,0,0,324,0,,2012-025304
7379,7,1,2012,06,23,025304,0470938,0,0,24,04,1206,1,mdjn1206.tif,00048001.tif,ORIGINAL,4,YFT,4711,0253,2,4,0,0,0,0,325,0,,2012-025304
7379,7,1,2012,06,23,025306,0470938,0,1,24,06,1206,2,mdjn1206.tif,00048004.tif,ORIGINAL,7,GOLDEN TILEFISH,4467,0253,2,7,0,0,0,0,326,0,,2012-025306
7379,7,1,2012,06,23,025306,0470938,0,1,24,06,1206,2,mdjn1206.tif,00048004.tif,ORIGINAL,3,YFT,4711,0253,1,3,0,0,0,0,327,0,,2012-025306
7379,7,1,2012,06,23,025307,0470938,0,0,24,07,1206,1,mdjn1206.tif,00048006.tif,ORIGINAL,3,YFT,4711,0253,1,3,0,0,0,0,328,0,,2012-025307
7379,7,1,2012,06,23,025308,0470938,0,0,24,08,1206,1,mdjn1206.tif,00048008.tif,ORIGINAL,2,DOLPHIN,1050,0253,1,2,0,0,0,0,329,0,,2012-025308
7379,7,1,2012,06,23,025309,0470938,0,0,24,09,1206,2,mdjn1206.tif,00048010.tif,ORIGINAL,1,DOLPHIN,1050,0253,2,1,0,0,0,0,330,0,,2012-025309
7379,7,1,2012,06,23,025309,0470938,0,0,24,09,1206,2,mdjn1206.tif,00048010.tif,ORIGINAL,3,YFT,4711,0253,1,3,0,0,0,0,331,0,,2012-025309
7379,7,1,2012,06,23,025311,0470938,1,0,24,11,1206,2,mdjn1206.tif,00048013.tif,ORIGINAL,1,YFT,4711,0253,1,1,0,0,0,0,332,0,,2012-025311
7379,7,1,2012,06,23,025312,0470938,0,0,24,12,1206,2,mdjn1206.tif,00048015.tif,ORIGINAL,0,YFT,4711,0253,1,1,0,0,0,0,333,0,,2012-025312
7379,7,1,2012,06,23,025313,0470938,0,0,24,13,1206,1,mdjn1206.tif,00048017.tif,ORIGINAL,1,YFT,4711,0253,1,2,0,0,0,0,334,0,,2012-025313
6583,17,1,2012,06,10,006901,0250823,0,1,25,01,1103,2,majn1103.tif,00046856.tif,ORIGINAL,12,ATLANTIC MACKEREL,2120,0069,1,24,12,0,0,0,335,0,,2012-006901
6634,9,1,2012,06,01,000602,0239038,1,0,25,02,2213,2,majn2213.tif,00046515.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0006,1,20,0,0,0,0,336,0,,2012-000602
6634,11,1,2012,06,08,008401,0019028,0,0,25,01,2202,2,majn2202.tif,00046919.tif,ORIGINAL,0,STRIPED BASS,4180,0084,1,1,0,0,0,0,337,0,,2012-008401
6634,8,3,2012,06,17,019904,0230217,0,0,25,04,1106,1,majn1106.tif,00047760.tif,ORIGINAL,1,BFT GIANT,4671,0199,1,1,0,0,1,0,338,0,,2012-019904
6634,8,1,2012,06,17,019905,0230784,0,0,25,05,1106,2,majn1106.tif,00047762.tif,ORIGINAL,0,COD,815,0199,1,0,3,0,0,0,339,1,CAUGHT OUT OF AREA;,2012-019905
6634,8,1,2012,06,17,019905,0230784,0,0,25,05,1106,2,majn1106.tif,00047762.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0199,2,35,0,0,0,0,340,0,,2012-019905
6634,8,1,2012,06,17,019906,0230784,0,0,25,06,1106,1,majn1106.tif,00047764.tif,ORIGINAL,1,BFT GIANT,4671,0199,1,1,0,0,1,0,341,0,,2012-019906
6634,8,1,2012,06,28,032901,0230218,0,0,25,01,2119,2,majn2119.tif,00048636.tif,ORIGINAL,0,STRIPED BASS,4180,0329,1,0,10,0,0,0,342,0,,2012-032901
6634,8,1,2012,06,28,032902,0230784,0,0,25,02,2119,2,majn2119.tif,00048638.tif,ORIGINAL,0,COD,815,0329,1,54,0,0,0,0,343,1,CAUGHT OUT OF AREA;,2012-032902
6634,8,1,2012,06,28,032903,0230218,0,0,25,03,2119,2,majn2119.tif,00048640.tif,ORIGINAL,0,BLUEFISH,230,0329,1,1,0,0,0,0,344,0,,2012-032903
6634,8,1,2012,06,28,032903,0230218,0,0,25,03,2119,2,majn2119.tif,00048640.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0329,3,12,0,0,0,0,345,0,,2012-032903
6634,8,1,2012,06,28,032903,0230218,0,0,25,03,2119,2,majn2119.tif,00048640.tif,ORIGINAL,0,STRIPED BASS,4180,0329,2,0,2,0,0,0,346,0,,2012-032903
6698,18,3,2012,06,09,007201,0010279,0,1,25,01,1125,2,majn1125.tif,00046866.tif,ORIGINAL,0,STRIPED BASS,4180,0072,1,4,,0,0,0,347,0,,2012-007201
6698,18,3,2012,06,09,007206,0010279,0,0,25,06,1125,2,majn1125.tif,00046872.tif,ORIGINAL,0,STRIPED BASS,4180,0072,1,2,0,0,0,0,348,0,,2012-007206
6698,18,3,2012,06,10,007403,0010279,0,0,25,03,1127,2,majn1127.tif,00046880.tif,ORIGINAL,0,STRIPED BASS,4180,0074,1,7,12,0,0,0,349,0,,2012-007403
6698,18,3,2012,06,10,007404,0010279,0,0,25,04,1127,2,majn1127.tif,00046882.tif,ORIGINAL,0,STRIPED BASS,4180,0074,1,5,0,0,0,0,350,0,,2012-007404
6698,18,3,2012,06,16,020001,0010279,0,0,25,01,1131,2,majn1131.tif,00047788.tif,ORIGINAL,0,BLUEFISH,230,0200,2,0,1,0,0,0,351,0,,2012-020001
6698,18,3,2012,06,16,020001,0010279,0,0,25,01,1131,2,majn1131.tif,00047788.tif,ORIGINAL,0,STRIPED BASS,4180,0200,1,8,2,0,0,0,352,0,,2012-020001
6698,18,3,2012,06,17,020802,0010279,0,0,25,02,1109,2,majn1109.tif,00047804.tif,ORIGINAL,0,STRIPED BASS,4180,0208,1,1,0,0,0,0,353,0,,2012-020802
6698,18,3,2012,06,30,032801,0010279,0,0,25,01,1143,2,majn1143.tif,00048630.tif,ORIGINAL,0,STRIPED BASS,4180,0328,1,3,10,0,0,0,354,0,,2012-032801
7381,8,3,2012,06,08,008603,0230217,0,1,25,03,2218,2,majn2218.tif,00046933.tif,ORIGINAL,1,BFT LARGE MEDIUM,4679,0086,1,1,0,0,1,0,355,0,,2012-008603
7381,8,1,2012,06,23,030905,0230784,0,0,25,05,1113,2,majn1113.tif,00048440.tif,ORIGINAL,0,COD,815,0309,1,44,0,0,0,0,356,1,CAUGHT OUT OF AREA;,2012-030905
7381,8,1,2012,06,23,030910,0230218,0,0,25,10,1113,2,majn1113.tif,00048446.tif,ORIGINAL,0,COD,815,0309,1,24,0,0,0,0,357,1,CAUGHT OUT OF AREA;,2012-030910
7416,12,1,2012,06,12,013901,0190820,0,1,25,01,2134,1,majn2134.tif,00047329.tif,ORIGINAL,1,BFT GIANT,4671,0139,1,1,0,0,0,0,358,0,,2012-013901
7416,12,1,2012,06,30,034101,0190820,0,1,25,01,1107,1,majn1107.tif,00048713.tif,REVISED,1,BFT LARGE SCHOOL,4678,0341,1,1,0,0,0,1,359,0,,2012-034101
7416,12,1,2012,06,30,034102,0190820,0,0,25,02,1107,1,majn1107.tif,00048715.tif,ORIGINAL,1,BFT SMALL MEDIUM,4676,0341,1,1,0,0,0,1,360,0,,2012-034102
7416,12,1,2012,06,30,034103,0190820,0,1,25,03,1107,1,majn1107.tif,00048717.tif,ORIGINAL,1,BFT LARGE SCHOOL,4678,0341,1,1,0,0,0,1,361,0,,2012-034103
7420,15,1,2012,06,22,025102,0090024,0,0,25,02,2152,2,majn2152.tif,00047985.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0251,1,15,0,0,0,0,362,0,,2012-025102
7420,15,1,2012,06,30,032701,0090024,0,0,25,01,1142,2,majn1142.tif,00048625.tif,ORIGINAL,2,BLUEFISH,230,0327,2,2,0,0,0,0,363,0,,2012-032701
7420,15,1,2012,06,30,032701,0090024,0,0,25,01,1142,2,majn1142.tif,00048625.tif,ORIGINAL,0,COD,815,0327,1,20,0,0,0,0,364,1,CAUGHT OUT OF AREA;,2012-032701
7426,8,1,2012,06,13,014001,0230784,0,0,25,01,2136,2,majn2136.tif,00047334.tif,ORIGINAL,0,COD,815,0140,1,4,12,0,0,0,365,1,CAUGHT OUT OF AREA;,2012-014001
7426,8,1,2012,06,13,014002,0230784,0,0,25,02,2136,2,majn2136.tif,00047336.tif,ORIGINAL,0,COD,815,0140,1,32,0,0,0,0,366,1,CAUGHT OUT OF AREA;,2012-014002
7426,9,1,2012,06,23,023303,0239038,0,0,25,03,1114,2,majn1114.tif,00047932.tif,ORIGINAL,0,BFT LARGE SCHOOL,4678,0233,1,0,2,0,0,0,367,0,,2012-023303
6013,11,1,2012,06,09,013001,0091671,0,0,34,01,1212,2,njjn1212.tif,00047209.tif,ORIGINAL,0,YFT,4711,0130,1,8,2,0,0,0,368,0,,2012-013001
6013,11,1,2012,06,09,013002,0091131,0,0,34,02,1212,2,njjn1212.tif,00047211.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0130,1,0,5,0,0,0,369,0,,2012-013002
6013,11,1,2012,06,09,013002,0091131,0,0,34,02,1212,2,njjn1212.tif,00047211.tif,ORIGINAL,0,BLUE SHARK,4931,0130,2,0,2,0,0,0,370,0,,2012-013002
6013,11,1,2012,06,09,013003,0091131,0,0,34,03,1212,2,njjn1212.tif,00047213.tif,ORIGINAL,0,BLUE SHARK,4931,0130,1,0,1,0,0,0,371,0,,2012-013003
6013,11,1,2012,06,09,013005,0091131,0,0,34,05,1212,2,njjn1212.tif,00047216.tif,ORIGINAL,0,BLUE SHARK,4931,0130,1,0,1,0,0,0,372,0,,2012-013005
6013,11,1,2012,06,09,013006,0091131,0,0,34,06,1212,2,njjn1212.tif,00047218.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0130,1,0,2,0,0,0,373,0,,2012-013006
6013,11,1,2012,06,09,013007,0091131,0,0,34,07,1212,2,njjn1212.tif,00047220.tif,ORIGINAL,0,YFT,4711,0130,1,16,10,0,0,0,374,0,,2012-013007
6013,11,1,2012,06,09,013008,0091131,0,0,34,08,1212,2,njjn1212.tif,00047222.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0130,1,0,2,0,0,0,375,0,,2012-013008
6013,11,1,2012,06,09,013008,0091131,0,0,34,08,1212,2,njjn1212.tif,00047222.tif,ORIGINAL,0,DUSKY SHARK,4841,0130,2,0,1,0,0,0,376,0,,2012-013008
6013,11,1,2012,06,09,013008,0091131,0,0,34,08,1212,2,njjn1212.tif,00047222.tif,ORIGINAL,0,BLUE SHARK,4931,0130,3,0,1,0,0,0,377,0,,2012-013008
6013,11,1,2012,06,09,013009,0091131,0,0,34,09,1212,2,njjn1212.tif,00047224.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0130,1,1,0,0,0,0,378,0,,2012-013009
6013,11,1,2012,06,09,013010,0091131,0,0,34,10,1212,2,njjn1212.tif,00047226.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0130,1,0,4,0,0,0,379,0,,2012-013010
6013,3,1,2012,06,08,013101,0090900,0,0,34,01,2110,2,njjn2110.tif,00047361.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0131,1,1,0,0,0,1,380,0,,2012-013101
6013,3,1,2012,06,08,013101,0090900,0,0,34,01,2110,2,njjn2110.tif,00047361.tif,ORIGINAL,0,TIGER SHARK,4911,0131,2,0,1,0,0,0,381,0,,2012-013101
6013,3,1,2012,06,08,013102,0090900,0,0,34,02,2110,2,njjn2110.tif,00047363.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0131,1,1,0,0,0,1,382,0,,2012-013102
6013,3,1,2012,06,08,013103,0090900,0,0,34,03,2110,2,njjn2110.tif,00047365.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0131,1,1,0,0,0,1,383,0,,2012-013103
6013,3,1,2012,06,08,013104,0090900,0,0,34,04,2110,2,njjn2110.tif,00047367.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0131,1,1,0,0,0,1,384,0,,2012-013104
6013,3,1,2012,06,08,013105,0090900,0,0,34,05,2110,1,njjn2110.tif,00047369.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0131,2,0,1,0,0,0,385,0,,2012-013105
6013,3,1,2012,06,08,013105,0090900,0,0,34,05,2110,1,njjn2110.tif,00047369.tif,ORIGINAL,1,BLUE SHARK,4931,0131,1,1,1,0,0,1,386,0,,2012-013105
6013,3,1,2012,06,08,013106,0090900,0,0,34,06,2110,2,njjn2110.tif,00047371.tif,ORIGINAL,1,COMMON THRESHER SHARK,3531,0131,1,1,0,0,0,1,387,0,,2012-013106
6013,3,1,2012,06,08,013107,0090900,0,0,34,07,2110,2,njjn2110.tif,00047373.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0131,1,0,1,0,0,0,388,0,,2012-013107
6013,3,1,2012,06,08,013107,0090900,0,0,34,07,2110,2,njjn2110.tif,00047373.tif,ORIGINAL,0,BLUE SHARK,4931,0131,2,0,6,0,0,0,389,0,,2012-013107
6013,3,1,2012,06,08,013108,0090900,0,0,34,08,2110,2,njjn2110.tif,00047375.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0131,1,1,3,0,0,1,390,0,,2012-013108
6013,3,1,2012,06,08,013109,0090900,0,0,34,09,2110,2,njjn2110.tif,00047377.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0131,1,0,1,0,0,0,391,0,,2012-013109
6013,3,1,2012,06,08,013110,0090900,0,0,34,10,2110,2,njjn2110.tif,00047379.tif,ORIGINAL,0,DUSKY SHARK,4841,0131,2,0,1,0,0,0,392,0,,2012-013110
6013,3,1,2012,06,08,013110,0090900,0,0,34,10,2110,2,njjn2110.tif,00047379.tif,ORIGINAL,0,BLUE SHARK,4931,0131,1,0,2,0,0,0,393,0,,2012-013110
6013,3,1,2012,06,08,013114,0090900,0,0,34,14,2110,2,njjn2110.tif,00047384.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0131,1,0,2,0,0,0,394,0,,2012-013114
6013,3,1,2012,06,08,013114,0090900,0,0,34,14,2110,2,njjn2110.tif,00047384.tif,ORIGINAL,0,TIGER SHARK,4911,0131,2,0,1,0,0,0,395,0,,2012-013114
