intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
6783,2,1,2019,06,24,020602,0051599,0,1,10,02,2202,1,DEJN2202.pdf,00133428.tif,ORIGINAL,4711,0206,9996,9996,853,6,870,0,3,2,283,0,,2019-020602
7686,2,1,2019,06,15,013602,8100265,0,0,51,02,1125,1,VAJN1125.pdf,00133054.tif,ORIGINAL,4711,0136,9996,9996,853,6,905,0,5,2,478,0,,2019-013602
7652,8,3,2019,06,15,013312,0010039,0,0,51,12,1122,1,VAJN1122.pdf,00133005.tif,ORIGINAL,4711,0133,9996,9996,854,6,881,0,5,2,471,0,,2019-013312
7778,7,1,2019,06,15,019309,0470938,0,1,24,09,1109,1,MDJN1109.pdf,00133651.tif,ORIGINAL,4711,0193,9996,9996,855,6,9997,0,3,3,391,0,,2019-019309
7778,7,1,2019,06,15,019308,0470938,0,1,24,08,1109,1,MDJN1109.pdf,00133649.tif,ORIGINAL,4711,0193,9996,9996,857,6,9997,0,4,8,388,0,,2019-019308
7509,2,1,2019,06,23,024206,0011063,0,0,34,06,1203,1,NJJN1203.pdf,00133611.tif,ORIGINAL,4711,0242,9996,9996,857,6,864,0,1,2,430,0,,2019-024206
6783,8,3,2019,06,29,033404,0010039,1,1,51,04,1104,1,VAJN1104.pdf,00134351.tif,ORIGINAL,4711,0334,9996,9996,857,6,866,0,3,2,467,0,,2019-033404
6936,5,1,2019,06,19,017602,0471493,0,0,24,02,2202,1,MDJN2202.pdf,00133265.tif,ORIGINAL,4711,0176,9996,9996,860,6,877,0,1,3,343,0,,2019-017602
7508,11,1,2019,06,15,012701,0091131,1,0,34,01,1112,1,NJJN1112.pdf,00132963.tif,ORIGINAL,4711,0127,9996,9996,860,6,878,0,2,3,398,0,,2019-012701
7681,2,1,2019,06,19,016805,0051599,0,0,10,05,2104,1,DEJN2104.pdf,00133240.tif,ORIGINAL,4711,0168,9996,9996,861,6,884,0,1,2,297,0,,2019-016805
6783,8,3,2019,06,22,026402,0010039,0,1,51,02,1115,1,VAJN1115.pdf,00133866.tif,ORIGINAL,4711,0264,9996,9996,861,6,875,0,5,2,463,0,,2019-026402
6633,3,1,2019,06,16,013204,8100088,0,0,51,04,1113,1,VAJN1113.pdf,00133046.tif,ORIGINAL,4711,0132,9996,9996,862,6,899,0,3,1,435,0,,2019-013204
6633,2,1,2019,06,20,020304,8100265,0,0,51,04,2122,1,VAJN2122.pdf,00133398.tif,ORIGINAL,4711,0203,9996,9996,862,6,896,0,4,2,456,0,,2019-020304
7778,7,1,2019,06,15,019308,0470938,0,1,24,08,1109,1,MDJN1109.pdf,00133649.tif,ORIGINAL,4711,0193,9996,9996,863,6,9997,0,3,8,387,0,,2019-019308
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,864,6,883,0,8,3,450,0,,2019-019001
6936,5,1,2019,06,12,010801,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00132819.tif,ORIGINAL,4711,0108,9996,9996,865,6,883,0,3,3,318,0,,2019-010801
6447,3,1,2019,06,15,012104,0470853,0,0,24,04,1103,1,MDJN1103.pdf,00132866.tif,ORIGINAL,4711,0121,9996,9996,866,6,879,0,2,3,304,0,,2019-012104
7686,2,1,2019,06,15,013603,8100265,0,0,51,03,1125,1,VAJN1125.pdf,00133056.tif,ORIGINAL,4711,0136,9996,9996,866,6,885,0,6,2,482,0,,2019-013603
7696,1,1,2019,06,20,027406,8100002,0,0,51,06,2115,1,VAJN2115.pdf,00133978.tif,ORIGINAL,4711,0274,9996,9996,867,6,888,0,1,2,518,0,,2019-027406
7688,1,1,2019,06,22,027004,8100002,0,0,51,04,1205,1,VAJN1205.pdf,00133952.tif,ORIGINAL,4711,0270,9996,9996,868,6,882,0,1,3,499,0,,2019-027004
6936,5,1,2019,06,17,013704,0471493,0,0,24,04,2101,1,MDJN2101.pdf,00133070.tif,ORIGINAL,4711,0137,9996,9996,869,6,887,0,7,3,341,0,,2019-013704
6447,3,1,2019,06,15,012104,0470853,0,0,24,04,1103,1,MDJN1103.pdf,00132866.tif,ORIGINAL,4711,0121,9996,9996,871,6,884,0,1,3,303,0,,2019-012104
6936,5,1,2019,06,12,010801,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00132819.tif,ORIGINAL,4711,0108,9996,9996,871,6,885,0,4,3,319,0,,2019-010801
7508,3,1,2019,06,23,024407,0090900,0,0,34,07,1215,1,NJJN1215.pdf,00133715.tif,ORIGINAL,4711,0244,9996,9996,871,6,891,0,3,3,413,0,,2019-024407
7784,3,1,2019,06,22,030403,8100088,0,1,51,03,1206,1,VAJN1206.pdf,00134200.tif,ORIGINAL,4711,0304,9996,9996,871,6,921,0,2,3,538,0,,2019-030403
6416,6,1,2019,06,23,029308,0251005,0,0,34,08,1205,1,NJJN1205.pdf,00134093.tif,ORIGINAL,4711,0293,9996,9996,872,6,898,0,5,2,396,0,,2019-029308
6936,5,1,2019,06,19,017602,0471493,0,0,24,02,2202,1,MDJN2202.pdf,00133265.tif,ORIGINAL,4711,0176,9996,9996,873,6,892,0,2,3,344,0,,2019-017602
7686,2,1,2019,06,15,013603,8100265,0,0,51,03,1125,1,VAJN1125.pdf,00133056.tif,ORIGINAL,4711,0136,9996,9996,873,6,877,0,5,2,481,0,,2019-013603
6416,6,1,2019,06,07,009903,0251005,0,0,34,03,2216,1,NJJN2216.pdf,00132783.tif,ORIGINAL,4711,0099,9996,9996,875,6,892,0,3,3,394,0,,2019-009903
7652,8,3,2019,06,15,013312,0010039,0,0,51,12,1122,1,VAJN1122.pdf,00133005.tif,ORIGINAL,4711,0133,9996,9996,875,6,881,0,3,2,469,0,,2019-013312
6783,2,1,2019,06,24,020602,0051599,0,1,10,02,2202,1,DEJN2202.pdf,00133428.tif,ORIGINAL,4711,0206,9996,9996,876,6,886,0,2,2,282,0,,2019-020602
6936,5,1,2019,06,15,012403,0471493,0,0,24,03,1111,1,MDJN1111.pdf,00132934.tif,ORIGINAL,4711,0124,9996,9996,878,6,890,0,1,3,325,0,,2019-012403
6936,5,1,2019,06,15,012405,0471493,0,0,24,05,1111,1,MDJN1111.pdf,00132938.tif,ORIGINAL,4711,0124,9996,9996,880,6,891,0,4,3,332,0,,2019-012405
7686,2,1,2019,06,15,013604,8100265,0,1,51,04,1125,1,VAJN1125.pdf,00133058.tif,ORIGINAL,4711,0136,9996,9996,880,6,893,0,4,2,487,0,,2019-013604
6633,3,1,2019,06,16,013204,8100088,0,0,51,04,1113,1,VAJN1113.pdf,00133046.tif,ORIGINAL,4711,0132,9996,9996,881,6,902,0,4,1,436,0,,2019-013204
7696,1,1,2019,06,20,027401,8100002,0,0,51,01,2115,1,VAJN2115.pdf,00133968.tif,ORIGINAL,4711,0274,9996,9996,881,6,894,0,1,3,517,0,,2019-027401
7508,3,1,2019,06,23,024407,0090900,0,0,34,07,1215,1,NJJN1215.pdf,00133715.tif,ORIGINAL,4711,0244,9996,9996,882,6,902,0,1,3,411,0,,2019-024407
6783,8,3,2019,06,22,026402,0010039,0,1,51,02,1115,1,VAJN1115.pdf,00133866.tif,ORIGINAL,4711,0264,9996,9996,883,6,895,0,3,2,461,0,,2019-026402
7784,1,1,2019,06,18,018801,8100002,1,0,51,01,2113,1,VAJN2113.pdf,00133322.tif,ORIGINAL,4711,0188,9996,9996,883,6,9997,2,2,3,528,0,,2019-018801
6447,3,1,2019,06,15,012107,0470853,0,0,24,07,1103,1,MDJN1103.pdf,00132872.tif,ORIGINAL,4711,0121,9996,9996,885,6,891,0,3,3,308,0,,2019-012107
6936,5,1,2019,06,19,017604,0471493,0,0,24,04,2202,1,MDJN2202.pdf,00133269.tif,ORIGINAL,4711,0176,9996,9996,885,6,902,0,2,3,346,0,,2019-017604
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,885,6,906,0,9,3,451,0,,2019-019001
6936,5,1,2019,06,12,010801,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00132819.tif,ORIGINAL,4711,0108,9996,9996,886,6,897,0,1,3,316,0,,2019-010801
7778,7,1,2019,06,15,019309,0470938,0,1,24,09,1109,1,MDJN1109.pdf,00133651.tif,ORIGINAL,4711,0193,9996,9996,886,6,9997,0,2,3,390,0,,2019-019309
7688,1,1,2019,06,30,034401,8100002,1,0,51,01,1101,1,VAJN1101.pdf,00134457.tif,ORIGINAL,4711,0344,9996,9996,886,6,933,0,1,3,507,0,,2019-034401
6936,5,1,2019,06,22,023405,0471493,0,0,24,05,1116,1,MDJN1116.pdf,00133545.tif,ORIGINAL,4711,0234,9996,9996,887,6,914,0,2,3,363,0,,2019-023405
7778,7,1,2019,06,15,019308,0470938,0,1,24,08,1109,1,MDJN1109.pdf,00133649.tif,ORIGINAL,4711,0193,9996,9996,887,6,9997,0,1,8,385,0,,2019-019308
7696,1,1,2019,06,17,014701,8100002,0,0,51,01,2112,1,VAJN2112.pdf,00133103.tif,ORIGINAL,4711,0147,9996,9996,887,6,899,0,1,3,516,0,,2019-014701
6447,3,1,2019,06,15,012104,0470853,0,0,24,04,1103,1,MDJN1103.pdf,00132866.tif,ORIGINAL,4711,0121,9996,9996,888,6,901,0,3,3,305,0,,2019-012104
7508,11,1,2019,06,15,012701,0091131,1,0,34,01,1112,1,NJJN1112.pdf,00132963.tif,ORIGINAL,4711,0127,9996,9996,888,6,909,0,3,3,399,0,,2019-012701
7784,3,1,2019,06,22,030401,8100088,0,0,51,01,1206,1,VAJN1206.pdf,00134196.tif,ORIGINAL,4711,0304,9996,9996,888,6,9997,2,3,3,536,0,,2019-030401
6936,5,1,2019,06,22,023402,0471493,0,0,24,02,1116,1,MDJN1116.pdf,00133539.tif,ORIGINAL,4711,0234,9996,9996,889,6,908,0,2,3,354,0,,2019-023402
6447,3,1,2019,06,15,012112,0470853,0,1,24,12,1103,1,MDJN1103.pdf,00132882.tif,ORIGINAL,4711,0121,9996,9996,890,6,906,0,4,3,310,0,,2019-012112
6936,5,1,2019,06,17,013702,0471493,1,0,24,02,2101,1,MDJN2101.pdf,00133066.tif,ORIGINAL,4711,0137,9996,9996,890,6,913,0,4,3,338,0,,2019-013702
7784,3,1,2019,06,22,030401,8100088,0,0,51,01,1206,1,VAJN1206.pdf,00134196.tif,ORIGINAL,4711,0304,9996,9996,890,6,925,0,1,3,534,0,,2019-030401
7784,3,1,2019,06,22,030403,8100088,0,1,51,03,1206,1,VAJN1206.pdf,00134200.tif,ORIGINAL,4711,0304,9996,9996,890,6,911,0,3,3,539,0,,2019-030403
7784,1,1,2019,06,18,018802,8100002,0,1,51,02,2113,1,VAJN2113.pdf,00133324.tif,ORIGINAL,4711,0188,9996,9996,891,6,934,0,1,3,529,0,,2019-018802
6633,1,1,2019,06,23,026306,8100002,0,0,51,06,1103,1,VAJN1103.pdf,00133858.tif,ORIGINAL,4711,0263,9996,9996,892,6,914,0,2,2,460,0,,2019-026306
6936,5,1,2019,06,23,023501,0471493,0,0,24,01,1117,1,MDJN1117.pdf,00133553.tif,ORIGINAL,4711,0235,9996,9996,893,6,911,0,6,3,368,0,,2019-023501
7778,7,1,2019,06,15,019309,0470938,0,1,24,09,1109,1,MDJN1109.pdf,00133651.tif,ORIGINAL,4711,0193,9996,9996,893,6,9997,0,1,3,389,0,,2019-019309
6633,1,1,2019,06,14,013401,8100002,0,1,51,01,2208,1,VAJN2208.pdf,00133013.tif,ORIGINAL,4711,0134,9996,9996,893,6,957,0,4,3,439,0,,2019-013401
7778,7,1,2019,06,15,019308,0470938,0,1,24,08,1109,1,MDJN1109.pdf,00133649.tif,ORIGINAL,4711,0193,9996,9996,894,6,9997,0,2,8,386,0,,2019-019308
7686,2,1,2019,06,15,013603,8100265,0,0,51,03,1125,1,VAJN1125.pdf,00133056.tif,ORIGINAL,4711,0136,9996,9996,894,6,926,0,8,2,484,0,,2019-013603
7652,8,3,2019,06,15,013312,0010039,0,0,51,12,1122,1,VAJN1122.pdf,00133005.tif,ORIGINAL,4711,0133,9996,9996,895,6,914,0,2,2,468,0,,2019-013312
7696,1,1,2019,06,16,013102,8100002,0,0,51,02,1102,1,VAJN1102.pdf,00133032.tif,ORIGINAL,4711,0131,9996,9996,898,6,915,0,1,2,513,0,,2019-013102
7784,1,1,2019,06,15,014401,8100002,0,0,51,01,1117,1,VAJN1117.pdf,00133109.tif,ORIGINAL,4711,0144,9996,9996,898,6,9997,2,3,3,519,0,,2019-014401
7508,11,1,2019,06,15,012702,0091131,0,0,34,02,1112,1,NJJN1112.pdf,00132965.tif,ORIGINAL,4711,0127,9996,9996,899,6,921,0,2,3,404,0,,2019-012702
7508,11,1,2019,06,15,012702,0091131,0,0,34,02,1112,1,NJJN1112.pdf,00132965.tif,ORIGINAL,4711,0127,9996,9996,900,6,918,0,1,3,403,0,,2019-012702
6783,2,1,2019,06,24,020602,0051599,0,1,10,02,2202,1,DEJN2202.pdf,00133428.tif,ORIGINAL,4711,0206,9996,9996,901,6,915,0,1,2,281,0,,2019-020602
7784,3,1,2019,06,23,030301,8100088,0,1,51,01,1204,1,VAJN1204.pdf,00135822.tif,ORIGINAL,4711,0303,9996,9996,902,6,933,0,1,8,531,0,,2019-030301
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,903,6,920,0,7,3,449,0,,2019-019001
6783,8,3,2019,06,22,026402,0010039,0,1,51,02,1115,1,VAJN1115.pdf,00133866.tif,ORIGINAL,4711,0264,9996,9996,905,6,921,0,4,2,462,0,,2019-026402
6936,5,1,2019,06,17,013704,0471493,0,0,24,04,2101,1,MDJN2101.pdf,00133070.tif,ORIGINAL,4711,0137,9996,9996,907,6,921,0,6,3,340,0,,2019-013704
7681,2,1,2019,06,19,016805,0051599,0,0,10,05,2104,1,DEJN2104.pdf,00133240.tif,ORIGINAL,4711,0168,9996,9996,908,6,931,0,4,2,300,0,,2019-016805
6936,5,1,2019,06,22,023403,0471493,0,0,24,03,1116,1,MDJN1116.pdf,00133541.tif,ORIGINAL,4711,0234,9996,9996,908,6,935,0,5,3,358,0,,2019-023403
6936,5,1,2019,06,20,019802,0471493,0,0,24,02,2103,1,MDJN2103.pdf,00133375.tif,ORIGINAL,4711,0198,9996,9996,910,6,933,0,2,3,348,0,,2019-019802
6936,5,1,2019,06,22,023403,0471493,0,0,24,03,1116,1,MDJN1116.pdf,00133541.tif,ORIGINAL,4711,0234,9996,9996,910,6,936,0,6,3,359,0,,2019-023403
7652,8,3,2019,06,15,013312,0010039,0,0,51,12,1122,1,VAJN1122.pdf,00133005.tif,ORIGINAL,4711,0133,9996,9996,911,6,928,0,4,2,470,0,,2019-013312
6936,5,1,2019,06,12,010802,0471493,0,0,24,02,2204,1,MDJN2204.pdf,00132821.tif,ORIGINAL,4711,0108,9996,9996,912,6,927,0,4,3,323,0,,2019-010802
7784,1,1,2019,06,18,018802,8100002,0,1,51,02,2113,1,VAJN2113.pdf,00133324.tif,ORIGINAL,4711,0188,9996,9996,912,6,928,0,2,3,530,0,,2019-018802
6936,5,1,2019,06,22,023402,0471493,0,0,24,02,1116,1,MDJN1116.pdf,00133539.tif,ORIGINAL,4711,0234,9996,9996,914,6,937,0,3,3,355,0,,2019-023402
7784,3,1,2019,06,22,030401,8100088,0,0,51,01,1206,1,VAJN1206.pdf,00134196.tif,ORIGINAL,4711,0304,9996,9996,914,6,928,0,2,3,535,0,,2019-030401
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,915,6,931,0,2,3,444,0,,2019-019001
6936,5,1,2019,06,12,010801,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00132819.tif,ORIGINAL,4711,0108,9996,9996,918,6,932,0,2,3,317,0,,2019-010801
6936,5,1,2019,06,23,023506,0471493,0,0,24,06,1117,1,MDJN1117.pdf,00133562.tif,ORIGINAL,4711,0235,9996,9996,919,6,938,0,2,2,370,0,,2019-023506
7688,1,1,2019,06,30,034403,8100002,0,1,51,03,1101,1,VAJN1101.pdf,00134461.tif,ORIGINAL,4711,0344,9996,9996,921,6,951,0,2,2,510,0,,2019-034403
6936,5,1,2019,06,12,010801,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00132819.tif,ORIGINAL,4711,0108,9996,9996,922,6,941,0,5,3,320,0,,2019-010801
6633,1,1,2019,06,14,013401,8100002,0,1,51,01,2208,1,VAJN2208.pdf,00133013.tif,ORIGINAL,4711,0134,9996,9996,923,6,940,0,5,3,440,0,,2019-013401
7784,1,1,2019,06,15,014401,8100002,0,0,51,01,1117,1,VAJN1117.pdf,00133109.tif,ORIGINAL,4711,0144,9996,9996,923,6,9997,2,4,3,520,0,,2019-014401
7784,3,1,2019,06,23,030303,8100088,0,1,51,03,1204,1,VAJN1204.pdf,00135825.tif,ORIGINAL,4711,0303,9996,9996,924,6,961,0,2,3,533,0,,2019-030303
7688,3,1,2019,06,20,027501,8100088,0,1,51,01,2116,1,VAJN2116.pdf,00133982.tif,ORIGINAL,4711,0275,9996,9996,925,6,947,0,5,3,504,0,,2019-027501
7688,1,1,2019,06,30,034403,8100002,0,1,51,03,1101,1,VAJN1101.pdf,00134461.tif,ORIGINAL,4711,0344,9996,9996,925,6,953,0,1,2,509,0,,2019-034403
7784,1,1,2019,06,15,014401,8100002,0,0,51,01,1117,1,VAJN1117.pdf,00133109.tif,ORIGINAL,4711,0144,9996,9996,925,6,9997,2,5,3,521,0,,2019-014401
7784,1,1,2019,06,26,030701,8100002,0,0,51,01,2201,1,VAJN2201.pdf,00134220.tif,ORIGINAL,4711,0307,9996,9996,926,6,938,0,2,3,541,0,,2019-030701
6936,5,1,2019,06,17,013702,0471493,1,0,24,02,2101,1,MDJN2101.pdf,00133066.tif,ORIGINAL,4711,0137,9996,9996,928,6,956,0,1,3,335,0,,2019-013702
7778,7,1,2019,06,15,019301,0470938,0,1,24,01,1109,1,MDJN1109.pdf,00133635.tif,ORIGINAL,4711,0193,9996,9996,930,6,9997,0,2,2,379,0,,2019-019301
7509,2,1,2019,06,23,024205,0011063,0,0,34,05,1203,1,NJJN1203.pdf,00133609.tif,ORIGINAL,4711,0242,9996,9996,931,6,940,0,2,2,426,0,,2019-024205
6936,5,1,2019,06,22,023405,0471493,0,0,24,05,1116,1,MDJN1116.pdf,00133545.tif,ORIGINAL,4711,0234,9996,9996,932,6,953,0,3,3,364,0,,2019-023405
7509,2,1,2019,06,23,024202,0011063,0,1,34,02,1203,1,NJJN1203.pdf,00133603.tif,ORIGINAL,4711,0242,9996,9996,932,6,940,0,4,2,421,0,,2019-024202
7778,7,1,2019,06,15,019305,0470938,0,1,24,05,1109,1,MDJN1109.pdf,00133643.tif,ORIGINAL,4711,0193,9996,9996,933,6,9997,0,1,3,382,0,,2019-019305
6936,5,1,2019,06,15,012403,0471493,0,0,24,03,1111,1,MDJN1111.pdf,00132934.tif,ORIGINAL,4711,0124,9996,9996,934,6,949,0,2,3,326,0,,2019-012403
7778,7,1,2019,06,15,019301,0470938,0,1,24,01,1109,1,MDJN1109.pdf,00133635.tif,ORIGINAL,4711,0193,9996,9996,936,6,9997,0,3,2,380,0,,2019-019301
6936,5,1,2019,06,12,010802,0471493,0,0,24,02,2204,1,MDJN2204.pdf,00132821.tif,ORIGINAL,4711,0108,9996,9996,938,6,950,0,3,3,322,0,,2019-010802
7778,7,1,2019,06,15,019305,0470938,0,1,24,05,1109,1,MDJN1109.pdf,00133643.tif,ORIGINAL,4711,0193,9996,9996,938,6,9997,0,3,3,384,0,,2019-019305
7784,1,1,2019,06,26,030701,8100002,0,0,51,01,2201,1,VAJN2201.pdf,00134220.tif,ORIGINAL,4711,0307,9996,9996,938,6,966,0,1,3,540,0,,2019-030701
6447,3,1,2019,06,15,012112,0470853,0,1,24,12,1103,1,MDJN1103.pdf,00132882.tif,ORIGINAL,4711,0121,9996,9996,939,6,957,0,3,3,309,0,,2019-012112
6936,5,1,2019,06,17,013702,0471493,1,0,24,02,2101,1,MDJN2101.pdf,00133066.tif,ORIGINAL,4711,0137,9996,9996,939,6,959,0,3,3,337,0,,2019-013702
7686,2,1,2019,06,15,013601,8100265,0,0,51,01,1125,1,VAJN1125.pdf,00133052.tif,ORIGINAL,4711,0136,9996,9996,942,6,9997,2,1,2,473,0,,2019-013601
7681,2,1,2019,06,19,016805,0051599,0,0,10,05,2104,1,DEJN2104.pdf,00133240.tif,ORIGINAL,4711,0168,9996,9996,946,6,982,0,3,2,299,0,,2019-016805
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,946,6,969,0,5,3,447,0,,2019-019001
7778,7,1,2019,06,15,019301,0470938,0,1,24,01,1109,1,MDJN1109.pdf,00133635.tif,ORIGINAL,4711,0193,9996,9996,947,6,9997,0,4,2,381,0,,2019-019301
6936,5,1,2019,06,15,012403,0471493,0,0,24,03,1111,1,MDJN1111.pdf,00132934.tif,ORIGINAL,4711,0124,9996,9996,948,6,967,0,4,3,328,0,,2019-012403
7778,7,1,2019,06,15,019301,0470938,0,1,24,01,1109,1,MDJN1109.pdf,00133635.tif,ORIGINAL,4711,0193,9996,9996,950,6,9997,0,1,2,378,0,,2019-019301
7778,7,1,2019,06,15,019305,0470938,0,1,24,05,1109,1,MDJN1109.pdf,00133643.tif,ORIGINAL,4711,0193,9996,9996,951,6,9997,0,2,3,383,0,,2019-019305
7681,2,1,2019,06,19,016805,0051599,0,0,10,05,2104,1,DEJN2104.pdf,00133240.tif,ORIGINAL,4711,0168,9996,9996,952,6,996,0,2,2,298,0,,2019-016805
6633,1,1,2019,06,23,026306,8100002,0,0,51,06,1103,1,VAJN1103.pdf,00133858.tif,ORIGINAL,4711,0263,9996,9996,952,6,971,0,1,2,459,0,,2019-026306
7508,3,1,2019,06,23,024407,0090900,0,0,34,07,1215,1,NJJN1215.pdf,00133715.tif,ORIGINAL,4711,0244,9996,9996,955,6,975,0,4,3,414,0,,2019-024407
7509,2,1,2019,06,23,024204,0011724,0,1,34,04,1203,1,NJJN1203.pdf,00133607.tif,ORIGINAL,4711,0242,9996,9996,958,6,965,0,2,2,424,0,,2019-024204
7509,2,1,2019,06,23,024205,0011063,0,0,34,05,1203,1,NJJN1203.pdf,00133609.tif,ORIGINAL,4711,0242,9996,9996,959,6,965,0,4,2,428,0,,2019-024205
6936,5,1,2019,06,23,023501,0471493,0,0,24,01,1117,1,MDJN1117.pdf,00133553.tif,ORIGINAL,4711,0235,9996,9996,960,6,986,0,3,3,365,0,,2019-023501
6936,5,1,2019,06,15,012405,0471493,0,0,24,05,1111,1,MDJN1111.pdf,00132938.tif,ORIGINAL,4711,0124,9996,9996,962,6,975,0,3,3,331,0,,2019-012405
7508,3,1,2019,06,23,024411,0090900,0,0,34,11,1215,1,NJJN1215.pdf,00133723.tif,ORIGINAL,4711,0244,9996,9996,963,6,982,0,1,2,416,0,,2019-024411
7688,3,1,2019,06,20,027505,8100088,0,1,51,05,2116,1,VAJN2116.pdf,00133990.tif,ORIGINAL,4711,0275,9996,9996,963,6,995,0,1,2,505,0,,2019-027505
6447,3,1,2019,06,30,033002,0470853,0,0,24,02,1201,1,MDJN1201.pdf,00134318.tif,ORIGINAL,4711,0330,9996,9996,965,6,990,0,2,3,312,0,,2019-033002
7686,2,1,2019,06,15,013602,8100265,0,0,51,02,1125,1,VAJN1125.pdf,00133054.tif,ORIGINAL,4711,0136,9996,9996,965,6,1002,0,2,2,475,0,,2019-013602
6936,5,1,2019,06,22,023403,0471493,0,0,24,03,1116,1,MDJN1116.pdf,00133541.tif,ORIGINAL,4711,0234,9996,9996,966,6,990,0,7,3,360,0,,2019-023403
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,968,6,988,0,10,3,452,0,,2019-019001
6633,1,1,2019,06,23,026303,8100002,0,0,51,03,1103,1,VAJN1103.pdf,00133852.tif,ORIGINAL,4711,0263,9996,9996,969,6,986,0,2,3,458,0,,2019-026303
6936,5,1,2019,06,17,013704,0471493,0,0,24,04,2101,1,MDJN2101.pdf,00133070.tif,ORIGINAL,4711,0137,9996,9996,971,6,990,0,5,3,339,0,,2019-013704
7661,2,1,2019,06,22,026903,8100265,0,0,51,03,1203,1,VAJN1203.pdf,00133940.tif,ORIGINAL,4711,0269,9996,9996,971,6,1084,0,1,2,472,0,,2019-026903
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,973,6,989,0,1,3,443,0,,2019-019001
7508,3,1,2019,06,23,024411,0090900,0,0,34,11,1215,1,NJJN1215.pdf,00133723.tif,ORIGINAL,4711,0244,9996,9996,977,6,996,0,3,2,418,0,,2019-024411
6633,3,1,2019,06,19,019001,8100088,0,0,51,01,2211,1,VAJN2211.pdf,00133334.tif,ORIGINAL,4711,0190,9996,9996,981,6,994,0,4,3,446,0,,2019-019001
6936,5,1,2019,06,22,023403,0471493,0,0,24,03,1116,1,MDJN1116.pdf,00133541.tif,ORIGINAL,4711,0234,9996,9996,982,6,1009,0,8,3,361,0,,2019-023403
6783,8,1,2019,06,23,026707,0010039,0,0,51,07,1120,1,VAJN1120.pdf,00133906.tif,ORIGINAL,4711,0267,9996,9996,985,6,996,0,1,2,465,0,,2019-026707
6936,5,1,2019,06,19,017604,0471493,0,0,24,04,2202,1,MDJN2202.pdf,00133269.tif,ORIGINAL,4711,0176,9996,9996,994,6,1016,0,1,3,345,0,,2019-017604
7508,3,1,2019,06,23,024407,0090900,0,0,34,07,1215,1,NJJN1215.pdf,00133715.tif,ORIGINAL,4711,0244,9996,9996,998,6,1019,0,5,3,415,1,LENGTH;,2019-024407
6633,2,1,2019,06,20,020304,8100265,0,0,51,04,2122,1,VAJN2122.pdf,00133398.tif,ORIGINAL,4711,0203,9996,9996,999,6,1032,0,1,2,453,1,LENGTH;,2019-020304
7784,3,1,2019,06,23,030303,8100088,0,1,51,03,1204,1,VAJN1204.pdf,00135825.tif,ORIGINAL,4711,0303,9996,9996,1000,6,1032,0,1,3,532,0,,2019-030303
7508,3,1,2019,06,23,024411,0090900,0,0,34,11,1215,1,NJJN1215.pdf,00133723.tif,ORIGINAL,4711,0244,9996,9996,1001,6,1023,0,2,2,417,0,,2019-024411
6633,1,1,2019,06,14,013401,8100002,0,1,51,01,2208,1,VAJN2208.pdf,00133013.tif,ORIGINAL,4711,0134,9996,9996,1005,6,1027,0,8,3,441,0,,2019-013401
7509,2,1,2019,06,23,024202,0011063,0,1,34,02,1203,1,NJJN1203.pdf,00133603.tif,ORIGINAL,4711,0242,9996,9996,1011,6,1016,0,1,2,419,0,,2019-024202
6936,5,1,2019,06,15,012406,0471493,0,0,24,06,1111,1,MDJN1111.pdf,00132940.tif,ORIGINAL,4711,0124,9996,9996,1012,6,1027,0,2,3,334,0,,2019-012406
7686,2,1,2019,06,15,013602,8100265,0,0,51,02,1125,1,VAJN1125.pdf,00133054.tif,ORIGINAL,4711,0136,9996,9996,1012,6,1021,0,4,2,477,0,,2019-013602
7688,1,1,2019,06,30,034401,8100002,1,0,51,01,1101,1,VAJN1101.pdf,00134457.tif,ORIGINAL,4711,0344,9996,9996,1014,6,1085,0,2,3,508,0,,2019-034401
