tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
154203,6,25,MA,6,03,6,DRIFTING,STELLWAGEN BANK SW,7649,25,1515,1115,0217,8,3,1,2,1,1,1505,4679,9996,2,1,2,4,1,0,0,0,0,0,1,1,4210,7015,5,195,98,1,2,1,MASE1115.pdf,00103897.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,262,0,,Y,2,,2016-154203
154204,6,25,MA,6,04,6,DRIFTING,STELLWAGEN BANK SW,7649,25,1534,1115,0217,8,3,1,2,3,1,1525,4671,9996,2,1,4,7,1,0,0,0,0,0,1,2,4210,7015,30,140,67,2,2,1,MASE1115.pdf,00103899.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,253,0,,Y,2,,2016-154204
154205,6,44,RI,6,05,6,DRIFTING,STELLWAGEN WILD CAT,7649,25,1541,1115,0217,8,3,1,2,2,1,1535,4670,3591,2,2,4,6,1,0,0,0,0,0,1,3,4216,7017,15,400,66,1,2,1,MASE1115.pdf,00103901.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,257,0,,Y,2,,2016-154205
154206,6,44,RI,6,06,T,CASTING,STELLWAGEN BANK S,7649,25,1550,1115,0217,8,3,2,1,3,1,1545,4670,9996,2,3,3,8,0,1,0,0,0,0,1,3,4210,7015,11,140,64,2,2,1,MASE1115.pdf,00103903.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,261,0,,Y,2,,2016-154206
154207,6,25,MA,6,07,6,ANCHORED,STELLWAGEN NW,7649,25,1600,1115,0217,8,3,2,1,3,1,1400,4671,9996,2,1,5,4,1,0,0,0,0,0,1,4,4225,7025,18,200,98,1,2,1,MASE1115.pdf,00103905.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,250,0,,Y,2,,2016-154207
154208,6,25,MA,6,08,6,ANCHORED,MIDDLE BANK,7649,25,1635,1115,0217,8,3,1,2,1,1,1625,4671,9996,2,2,3,9,1,0,0,0,0,0,1,2,4216,7017,20,100,67,1,2,1,MASE1115.pdf,00103907.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,251,0,,Y,1,,2016-154208
154209,6,25,MA,6,09,6,DRIFTING,STELLWAGEN SW SE,7649,25,1720,1115,0784,8,1,1,2,3,1,1650,4670,9996,2,1,2,5,1,0,0,0,0,0,1,3,4210,7015,8,120,98,2,2,1,MASE1115.pdf,00103909.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230784,023,2,263,0,,Y,2,,2016-154209
154210,6,25,MA,6,10,6,LIVE LINING,SOUTHWEST,7649,25,1731,1115,0217,8,3,1,2,3,2,1730,4671,9996,2,2,2,12,1,0,0,0,0,0,1,1,9998,9998,14,109,66,1,2,1,MASE1115.pdf,00103911.tif,2016,1,1,0,ORIGINAL,09,03,20700,1542,0230217,023,2,259,0,,Y,2,,2016-154210
154211,6,25,MA,6,11,6,DRIFTING,STELLWAGEN BANK,7649,25,1735,1115,0784,8,1,2,2,3,7,1530,4670,9996,2,1,3,5,1,0,0,0,0,0,1,3,4225,7025,23,160,98,1,2,1,MASE1115.pdf,00103913.tif,2016,0,1,0,ORIGINAL,09,03,20700,1542,0230784,023,2,258,0,,Y,2,,2016-154211
154212,6,33,NH,6,12,6,LIVE LINING,SOUTHWEST CORNER,7649,25,1740,1115,0217,8,3,1,2,1,2,1730,4671,9996,2,2,2,12,1,0,0,0,0,0,1,2,9998,9999,14,109,66,1,1,1,MASE1115.pdf,00103915.tif,2016,0,1,0,ORIGINAL,09,03,20700,1542,0230217,023,2,255,0,,Y,2,,2016-154212
154213,6,25,MA,6,13,6,DRIFTING,STELLWAGEN BANK SW,7649,25,1745,1115,0784,8,1,1,2,1,1,1730,4670,9996,2,2,5,7,1,0,0,0,0,0,1,4,4210,7015,22,110,98,1,2,1,MASE1115.pdf,00103917.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230784,023,2,252,0,,Y,2,,2016-154213
154214,6,25,MA,6,14,6,DRIFTING,STELLWAGEN BANK SE,7649,25,1751,1115,0784,8,1,1,2,2,1,1630,4670,9996,2,2,4,10,1,1,0,0,0,0,1,3,4210,7015,12,150,68,2,2,1,MASE1115.pdf,00103919.tif,2016,0,0,0,ORIGINAL,09,03,20700,1542,0230784,023,2,260,0,,Y,2,,2016-154214
154215,6,44,RI,6,15,6,DRIFTING,STELLWAGEN BANK SW,7649,25,1820,1115,0217,8,3,1,2,1,1,1815,4670,9996,2,1,3,9,1,0,0,0,0,0,1,2,4210,7015,5,180,98,1,2,1,MASE1115.pdf,00103921.tif,2016,1,0,0,ORIGINAL,09,03,20700,1542,0230217,023,2,249,0,,Y,2,,2016-154215
154301,6,25,MA,6,01,6,DRIFTING,STELLWAGEN BANK,7676,25,1536,1201,9038,9,1,2,2,3,6,1530,4671,9996,2,1,2,6,1,0,0,0,0,0,1,2,9997,9997,8,150,66,1,1,2,MASE1201.pdf,00103874.tif,2016,0,1,0,ORIGINAL,09,03,20700,1543,0239038,023,2,331,1,Q24_LONG/LAT;,Y,2,,2016-154301
154302,6,25,MA,6,02,6,DRIFTING,STELLWAGEN BANK,7676,25,1628,1201,9038,9,1,2,1,3,1,1530,4931,9996,2,2,2,4,0,0,1,0,0,0,1,2,9997,9997,26,250,66,1,1,1,MASE1201.pdf,00103875.tif,2016,0,1,0,ORIGINAL,09,03,20700,1543,0239038,023,2,332,1,Q24_LONG/LAT;,Y,2,,2016-154302
154303,6,25,MA,6,03,6,6,4 MILE EAST OF STELLWAGEN,7676,25,1725,1201,9038,9,1,2,1,3,1,1700,4931,3551,2,2,6,6,1,1,0,0,1,0,0,5,9997,9997,24,250,66,1,1,1,MASE1201.pdf,00103877.tif,2016,1,1,0,ORIGINAL,09,03,20700,1543,0239038,023,2,333,1,Q24_LONG/LAT;,Y,2,,2016-154303
154304,6,25,MA,6,04,6,DRIFTING,SOUTHWEST CORNER,7676,25,1828,1201,0229,9,1,2,2,3,1,1745,4671,3551,2,1,4,6,1,0,0,0,0,0,1,2,9997,9997,30,180,66,1,1,2,MASE1201.pdf,00103879.tif,2016,0,1,0,ORIGINAL,09,03,20700,1543,0230229,023,2,334,1,Q24_LONG/LAT;,Y,2,,2016-154304
154401,6,25,MA,6,01,6,ANCHORED,STELLWAGEN BANK N,7649,25,1415,2104,0217,8,3,2,1,3,1,1400,4671,9996,2,1,4,4,1,0,0,0,0,0,1,3,4225,7025,15,100,98,1,2,1,MASE2104.pdf,00103882.tif,2016,0,0,0,ORIGINAL,09,02,20699,1544,0230217,023,2,344,0,,Y,1,,2016-154401
154402,6,25,MA,6,02,6,ANCHORED,STELLWAGEN BANK S,7649,25,1615,2104,0784,8,1,1,2,1,1,1610,4671,9996,2,1,3,10,1,0,0,0,0,0,1,2,4210,7015,10,100,66,2,2,1,MASE2104.pdf,00103884.tif,2016,0,0,0,ORIGINAL,09,02,20699,1544,0230784,023,2,345,0,,Y,2,,2016-154402
154501,6,25,MA,6,01,6,6,THE DUMP,7645,25,1650,2111,0402,11,1,2,1,3,1,1530,4711,4677,2,12,6,4,0,1,1,1,0,1,0,4,4025,7040,25,160,72,1,2,1,MASE2111.pdf,00103888.tif,2016,0,0,0,ORIGINAL,09,02,20699,1545,0010402,001,2,356,0,,Y,2,,2016-154501
154502,6,12,FL,6,02,6,6,THE SWORD,7645,25,1720,2111,9028,11,1,1,2,3,7,1655,4671,9996,2,2,5,7,0,0,1,1,0,0,0,2,4128,6921,30,300,69,1,1,2,MASE2111.pdf,00103890.tif,2016,0,1,0,ORIGINAL,09,02,20699,1545,0019028,001,2,357,0,,N,2,,2016-154502
154601,6,25,MA,6,01,6,LIVE LINING,OUTER FLAG,7633,25,1655,2131,3230,14,2,1,2,1,6,1650,4671,9996,2,1,3,10,1,0,0,0,0,0,1,4,4252,7029,14,220,98,1,2,1,MASE2131.pdf,00103926.tif,2016,0,1,1,ORIGINAL,09,02,20699,1546,0093230,009,2,376,0,,Y,2,,2016-154601
154602,6,25,MA,6,02,6,LIVE LINING,BEHFRIES LEDGE,7633,25,1710,2131,3230,14,2,1,2,1,7,1630,4671,9996,2,2,3,8,1,0,1,0,0,1,1,2,4255,7010,20,205,98,2,2,1,MASE2131.pdf,00103928.tif,2016,0,1,0,ORIGINAL,09,02,20699,1546,0093230,009,2,375,0,,Y,2,,2016-154602
154603,6,25,MA,6,03,6,6,OUTER FLAG,7633,25,1740,2131,0004,14,1,1,2,2,1,1720,4671,9996,2,2,3,7,0,0,1,0,0,1,0,2,4252,7029,16,150,98,1,2,1,MASE2131.pdf,00103930.tif,2016,0,1,0,ORIGINAL,09,02,20699,1546,0090004,009,2,377,0,,Y,2,,2016-154603
154701,6,25,MA,6,01,6,6,REGAL SWORD,7404,25,1445,2211,0392,4,1,1,2,3,1,1445,4671,4679,2,1,2,10,0,1,0,1,0,0,0,2,9997,9997,28,265,68,1,2,2,MASE2211.pdf,00103934.tif,2016,0,1,0,ORIGINAL,09,02,20699,1547,0010392,001,2,421,1,Q24_LONG/LAT;,Y,2,,2016-154701
154801,6,25,MA,6,01,6,6,REGAL SWORD,7405,25,1620,2212,0340,10,1,2,1,3,1,1530,4656,9996,2,2,5,5,0,0,1,1,0,0,0,2,4128,6921,30,250,69,1,2,2,MASE2212.pdf,00103938.tif,2016,0,0,0,ORIGINAL,09,02,20699,1548,0010340,001,2,422,0,,Y,2,,2016-154801
155201,6,33,NH,6,01,6,LIVE LINING,SCUDUM,7643,33,1725,1106,0020,3,3,1,2,1,6,1725,4671,9996,2,1,3,9,1,0,1,0,0,1,1,2,9998,9998,15,200,68,2,1,1,NHSE1106.pdf,00103947.tif,2016,1,1,0,ORIGINAL,09,03,20700,1552,0150020,015,1,439,0,,Y,2,,2016-155201
155202,6,33,NH,6,02,6,LIVE LINING,SCANTUM,7643,33,1802,1106,0020,3,3,1,2,1,6,1800,4671,9996,2,1,3,11,1,0,0,0,0,0,1,3,9998,9998,15,200,69,2,1,1,NHSE1106.pdf,00103949.tif,2016,1,1,0,ORIGINAL,09,03,20700,1552,0150020,015,1,440,0,,Y,2,,2016-155202
155203,6,33,NH,6,03,6,LIVE LINING,OUTER FLAG,7643,33,1800,1106,0020,3,3,1,2,2,7,1800,4671,9996,2,12,2,8,1,0,1,0,0,0,1,2,9998,9998,15,176,68,2,1,1,NHSE1106.pdf,00103951.tif,2016,0,1,0,ORIGINAL,09,03,20700,1552,0150020,015,1,441,0,,Y,2,,2016-155203
155301,6,33,NH,6,01,6,LIVE LINING,SCANTUM,7672,33,1635,1202,0099,2,1,1,2,1,1,1610,4671,9996,2,1,2,9,1,0,0,0,0,0,1,3,4250,7025,14,212,63,1,2,1,NHSE1202.pdf,00103955.tif,2016,0,0,0,ORIGINAL,09,03,20700,1553,0150099,015,1,448,0,,Y,2,,2016-155301
155302,6,33,NH,6,02,6,LIVE LINING,SCANTUM,7672,33,1730,1202,0099,2,1,2,2,3,1,1715,4671,9996,2,12,4,8,1,0,0,0,0,0,1,4,4250,7025,15,210,64,1,2,1,NHSE1202.pdf,00103957.tif,2016,0,0,0,ORIGINAL,09,03,20700,1553,0150099,015,1,449,0,,Y,2,,2016-155302
155303,6,33,NH,6,03,6,LIVE LINING,SCANTUM,7672,33,1820,1202,0099,2,1,2,2,3,1,1805,4671,9996,2,2,4,8,1,0,1,0,0,1,1,7,4250,7025,16,210,65,2,1,1,NHSE1202.pdf,00103959.tif,2016,0,1,0,ORIGINAL,09,03,20700,1553,0150099,015,1,447,0,,Y,2,,2016-155303
155401,6,33,NH,6,01,6,LIVE LINING,SCANTUM BASIN,7633,33,1505,2101,0003,1,3,1,2,3,1,1455,4671,9996,2,2,2,6,1,0,0,0,0,0,1,2,9998,9998,15,180,98,1,2,1,NHSE2101.pdf,00103963.tif,2016,0,1,0,ORIGINAL,09,01,20698,1554,0150003,015,1,453,0,,Y,2,,2016-155401
155402,6,33,NH,6,02,6,LIVE LINING,JEFFREYS LEDGE,7633,33,1610,2101,1970,1,4,2,1,3,1,1600,4671,9996,2,2,1,1,1,0,0,0,0,0,1,1,4255,7010,29,260,67,1,2,1,NHSE2101.pdf,00103965.tif,2016,0,0,0,ORIGINAL,09,01,20698,1554,0151970,015,1,454,1,Q20;,Y,2,,2016-155402
155403,6,33,NH,6,03,L,6,E ISLE OF SHOALS,7633,33,1759,2101,0088,1,1,1,2,1,1,1749,4671,9996,2,3,2,10,0,1,0,1,0,0,0,2,4300,7029,10,240,60,1,2,2,NHSE2101.pdf,00103967.tif,2016,0,0,0,ORIGINAL,09,01,20698,1554,0150088,015,1,452,0,,Y,2,,2016-155403
155404,6,33,NH,6,04,6,LIVE LINING,SCANTUM BASIN,7633,33,1936,2101,0088,1,1,1,2,3,1,1925,4671,9996,2,2,4,8,1,0,1,0,0,1,1,2,4250,7025,15,220,67,1,2,1,NHSE2101.pdf,00103968.tif,2016,0,1,0,ORIGINAL,09,01,20698,1554,0150088,015,1,455,0,,Y,2,,2016-155404
155405,6,33,NH,6,05,6,LIVE LINING,SCANTUM BASIN,7633,33,1954,2101,0088,1,1,1,2,1,1,1945,4671,9996,2,2,3,14,1,0,0,0,0,0,1,2,4250,7025,22,220,67,2,2,1,NHSE2101.pdf,00103970.tif,2016,0,1,0,ORIGINAL,09,01,20698,1554,0150088,015,1,451,0,,Y,2,,2016-155405
155501,6,33,NH,6,01,6,LIVE LINING,OLD SCANTUM,7641,33,1830,2105,0099,2,1,2,2,3,1,1825,4671,9996,2,2,2,10,1,0,0,0,0,0,1,1,4250,7025,15,250,98,2,2,1,NHSE2105.pdf,00103974.tif,2016,0,1,0,ORIGINAL,09,01,20698,1555,0150099,015,1,462,0,,Y,2,,2016-155501
155502,6,33,NH,6,02,6,LIVE LINING,OLD SCANTUM,7641,33,1840,2105,0099,2,1,2,2,3,1,1825,4671,9996,2,2,4,10,1,0,0,0,0,0,1,4,4250,7025,8,203,66,1,2,1,NHSE2105.pdf,00103976.tif,2016,1,0,0,ORIGINAL,09,01,20698,1555,0150099,015,1,460,0,,Y,1,,2016-155502
155503,6,33,NH,6,03,6,LIVE LINING,MUD HOLE,7641,33,1855,2105,0099,2,1,1,2,1,1,1845,4671,9996,2,1,2,10,0,0,1,0,0,0,1,2,4258,7029,10,220,65,1,1,1,NHSE2105.pdf,00103978.tif,2016,0,0,0,ORIGINAL,09,01,20698,1555,0150099,015,1,461,0,,Y,1,,2016-155503
155901,6,25,MA,6,01,6,LIVE LINING,JEFFREYS LEDGE,7633,25,1657,1116,0803,15,3,1,2,1,1,1637,4671,9996,2,2,4,6,1,0,1,0,1,1,1,2,4255,7010,6,230,69,1,2,1,NYSE1116.pdf,00104144.tif,2016,0,0,0,ORIGINAL,09,03,20700,1559,0090803,009,2,271,0,,Y,2,,2016-155901
155902,6,25,MA,6,02,6,LIVE LINING,THATCHERS ISLAND,7633,25,1720,1116,0803,15,3,1,2,3,1,1715,4671,9996,2,2,4,10,1,0,0,0,1,0,1,3,4238,7033,6,120,68,1,2,1,NYSE1116.pdf,00104146.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090803,009,2,274,0,,Y,2,,2016-155902
155903,6,25,MA,6,03,6,LIVE LINING,ROCK PILE,7633,25,1755,1116,0024,15,1,1,2,1,1,1749,4671,9996,2,1,3,7,1,0,0,0,0,0,1,2,4225,7035,2,180,66,2,2,1,NYSE1116.pdf,00104148.tif,2016,0,0,0,ORIGINAL,09,03,20700,1559,0090024,009,2,266,0,,Y,2,,2016-155903
155904,6,25,MA,6,04,6,LIVE LINING,ROCK PILE,7633,25,1800,1116,0024,15,1,1,2,1,1,1740,4671,9996,2,1,3,8,1,0,0,0,0,0,1,3,4225,7035,5,185,66,1,2,1,NYSE1116.pdf,00104150.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,269,0,,Y,2,,2016-155904
155905,6,25,MA,6,05,6,LIVE LINING,STELLWAGEN BANK,7633,25,1803,1116,0024,15,1,2,1,3,7,1745,4671,9996,2,2,4,8,1,0,0,0,0,0,1,4,4216,7017,18,100,65,1,2,1,NYSE1116.pdf,00104152.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,265,0,,Y,2,,2016-155905
155906,6,25,MA,6,06,6,LIVE LINING,HALIBUT POINT,7633,25,1835,1116,0024,15,1,1,2,3,1,1530,4671,9996,2,12,3,4,1,0,0,0,0,0,1,3,4225,7035,2,120,69,1,2,1,NYSE1116.pdf,00104154.tif,2016,0,0,0,ORIGINAL,09,03,20700,1559,0090024,009,2,267,0,,Y,2,,2016-155906
155907,6,25,MA,6,07,6,LIVE LINING,S JEFFREYS LEDGE,7633,25,1859,1116,0024,15,1,1,2,1,1,1846,4671,9996,2,1,4,10,1,0,0,0,0,0,1,4,4255,7010,14,180,98,1,1,1,NYSE1116.pdf,00104156.tif,2016,1,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,268,0,,Y,2,,2016-155907
155908,6,25,MA,6,08,6,LIVE LINING,SCANTUM BASIN,7633,25,1910,1116,0024,15,1,1,2,1,7,1845,3591,9996,2,2,4,7,1,0,0,0,0,0,1,2,4250,7025,17,185,67,1,2,1,NYSE1116.pdf,00104158.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,276,0,,Y,2,,2016-155908
155909,6,25,MA,6,09,6,LIVE LINING,MIDDLE BANK,7633,25,1955,1116,0024,15,1,1,2,3,1,1935,4671,9996,2,1,4,60,1,0,0,0,0,0,1,2,4216,7017,15,125,67,1,1,1,NYSE1116.pdf,00104160.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,277,1,Q20;,Y,2,,2016-155909
155910,6,34,NJ,6,10,6,LIVE LINING,STELLWAGEN BANK,7633,25,2015,1116,0024,15,1,1,2,1,1,1955,4671,9996,2,2,3,12,1,0,0,0,0,0,1,2,4216,7017,14,200,65,1,2,1,NYSE1116.pdf,00104162.tif,2016,0,0,0,ORIGINAL,09,03,20700,1559,0090024,009,2,264,0,,Y,2,,2016-155910
155911,6,25,MA,6,11,6,LIVE LINING,JEFFREYS LEDGE,7633,25,1940,1116,0024,15,1,2,2,3,1,1902,4671,9996,2,2,3,8,1,0,0,0,0,0,1,3,4255,7010,15,120,68,1,1,1,NYSE1116.pdf,00104164.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,270,0,,Y,2,,2016-155911
155912,6,44,RI,6,12,6,LIVE LINING,OUTER FLAG,7633,25,2020,1116,0024,15,1,1,2,1,1,2010,4671,9996,2,1,4,24,1,0,0,0,0,0,1,4,4252,7029,17,240,71,1,2,1,NYSE1116.pdf,00104166.tif,2016,0,0,0,ORIGINAL,09,03,20700,1559,0090024,009,2,272,0,,Y,2,,2016-155912
155913,6,25,MA,6,13,6,LIVE LINING,STELLWAGEN BANK,7633,25,2025,1116,0024,15,1,2,2,3,1,2015,4671,9996,2,1,2,6,1,0,0,0,0,0,1,2,4216,7017,17,180,68,1,2,1,NYSE1116.pdf,00104168.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,273,0,,Y,2,,2016-155913
155914,6,25,MA,6,14,6,LIVE LINING,STELLWAGEN BANK,7633,25,2040,1116,0024,15,1,1,2,3,7,2027,4671,9996,2,2,3,12,1,0,1,0,0,1,1,3,4216,7010,10,90,66,2,2,1,NYSE1116.pdf,00104170.tif,2016,0,1,0,ORIGINAL,09,03,20700,1559,0090024,009,2,275,0,,Y,2,,2016-155914
156001,6,36,NY,6,01,6,6,OCEAN,7466,36,1720,1202,0085,4,1,2,1,3,1,1600,3591,3551,2,1,3,5,1,0,1,0,1,1,0,2,9998,9998,15,170,75,1,1,1,NYSE1202.pdf,00103992.tif,2016,0,1,0,ORIGINAL,09,03,20700,1560,1030085,103,4,541,0,,Y,2,,2016-156001
156002,6,36,NY,6,02,6,6,CIA GROUNDS,7466,36,1845,1202,0134,4,1,2,1,3,1,1630,3551,3531,2,1,2,7,0,0,1,0,1,0,0,4,4056,7143,12,140,75,1,2,2,NYSE1202.pdf,00103994.tif,2016,0,0,0,ORIGINAL,09,03,20700,1560,1030134,103,4,542,0,,Y,2,,2016-156002
156101,6,12,FL,6,01,6,6,BUTTERFISH HOLE,7466,36,1805,2101,0085,4,1,1,2,2,1,1200,4656,9996,2,2,8,4,0,1,1,1,0,0,0,2,9997,9997,20,200,74,1,2,1,NYSE2101.pdf,00103998.tif,2016,0,1,0,ORIGINAL,09,02,20699,1561,1030085,103,4,562,1,Q15;Q24_LONG/LAT;,N,2,,2016-156101
157201,6,34,NJ,6,01,6,6,HUDSON CANYON,6416,34,1550,2201,1808,6,1,1,2,2,1,1200,4711,2161,2,1,3,7,0,0,1,0,0,1,0,3,3930,7210,90,1500,98,1,1,1,NJSE2201.pdf,00104072.tif,2016,0,1,0,ORIGINAL,09,01,20698,1572,0251808,025,5,517,0,,Y,2,,2016-157201
157202,3350,34,NJ,MANA,02,6,6,HUDSON CANYON,6416,34,1620,2201,1808,6,1,1,2,2,1,1530,4691,4711,1,1,7,31,0,1,1,1,0,1,0,5,3930,7210,90,1200,78,1,2,1,NJSE2201.pdf,00104074.tif,2016,0,0,0,ORIGINAL,09,01,20698,1572,0251808,025,5,48,0,,Y,1,,2016-157202
157203,3350,34,NJ,MANA,03,6,6,HUDSON CANYON,6416,34,1645,2201,1808,6,1,1,2,1,1,1615,4691,4711,1,1,4,30,0,1,1,1,0,1,0,6,3930,7210,96,1300,80,1,2,1,NJSE2201.pdf,00104076.tif,2016,0,0,0,ORIGINAL,09,01,20698,1572,0251808,025,5,54,0,,Y,1,,2016-157203
157204,3350,34,NJ,MANA,04,6,6,HUDSON CANYON,6416,34,1710,2201,1808,6,1,1,2,2,1,1700,4691,4711,1,1,4,26,0,1,1,0,0,1,0,5,3930,7220,92,1200,80,1,2,1,NJSE2201.pdf,00104078.tif,2016,0,0,0,ORIGINAL,09,01,20698,1572,0251808,025,5,53,0,,Y,1,,2016-157204
157205,3350,34,NJ,MANA,05,6,6,HUDSON CANYON,6416,34,1740,2201,1808,6,1,1,2,2,1,1725,4691,4711,1,1,4,28,0,1,1,0,0,1,0,6,3930,7220,90,1200,79,1,1,1,NJSE2201.pdf,00104080.tif,2016,0,0,0,ORIGINAL,09,01,20698,1572,0251808,025,5,50,0,,Y,1,,2016-157205
