id,tracker,year,month,stcode,control,docno,species,length,curve,upprbill,lowerjaw,gender,prep
2002-254002,254002,2002,06,24,2203,02,4711,871,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,674,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,678,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,698,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,761,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,905,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,971,9996,9996,9996,6,0
2002-254003,254003,2002,06,24,2203,03,4711,1131,9996,9996,9996,6,0
2002-255201,255201,2002,06,51,1101,01,1050,866,9996,9996,9996,1,0
2002-255201,255201,2002,06,51,1101,01,1050,988,9996,9996,9996,1,0
2002-255201,255201,2002,06,51,1101,01,1050,865,9996,9996,9996,2,0
2002-255201,255201,2002,06,51,1101,01,1050,959,9996,9996,9996,2,0
2002-255201,255201,2002,06,51,1101,01,1050,1016,9996,9996,9996,2,0
2002-255201,255201,2002,06,51,1101,01,1050,1022,9996,9996,9996,2,0
2002-255201,255201,2002,06,51,1101,01,1050,1027,9996,9996,9996,2,0
2002-255201,255201,2002,06,51,1101,01,4677,986,9996,9996,9996,6,0
2002-255201,255201,2002,06,51,1101,01,4711,1008,9996,9996,9996,6,0
2002-255201,255201,2002,06,51,1101,01,4711,1106,9996,9996,9996,6,0
2002-255201,255201,2002,06,51,1101,01,4711,1222,9996,9996,9996,6,0
2002-255202,255202,2002,06,51,1101,02,1050,794,9996,9996,9996,1,0
2002-255202,255202,2002,06,51,1101,02,1050,868,9996,9996,9996,1,0
2002-255202,255202,2002,06,51,1101,02,1050,1025,9996,9996,9996,1,0
2002-255202,255202,2002,06,51,1101,02,1050,643,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,712,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,814,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,819,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,835,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,842,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,879,9996,9996,9996,2,0
2002-255202,255202,2002,06,51,1101,02,1050,892,9996,9996,9996,2,0
2002-255203,255203,2002,06,51,1101,03,1050,848,9996,9996,9996,2,0
2002-255203,255203,2002,06,51,1101,03,4677,922,9996,9996,9996,6,0
2002-255203,255203,2002,06,51,1101,03,4677,979,9996,9996,9996,6,0
2002-255204,255204,2002,06,51,1101,04,1050,778,9996,9996,9996,1,0
2002-255204,255204,2002,06,51,1101,04,1050,940,9996,9996,9996,1,0
2002-255204,255204,2002,06,51,1101,04,1050,953,9996,9996,9996,1,0
2002-255204,255204,2002,06,51,1101,04,1050,962,9996,9996,9996,1,0
2002-255204,255204,2002,06,51,1101,04,1050,663,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,745,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,821,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,824,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,849,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,853,9996,9996,9996,2,0
2002-255204,255204,2002,06,51,1101,04,1050,916,9996,9996,9996,2,0
2002-255302,255302,2002,06,24,1204,02,4711,1280,9996,9996,9996,6,0
2002-255303,255303,2002,06,24,1204,03,1050,935,9996,9996,9996,1,0
2002-255303,255303,2002,06,24,1204,03,1050,982,9996,9996,9996,1,0
2002-255303,255303,2002,06,24,1204,03,1050,634,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,680,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,690,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,710,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,791,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,856,9996,9996,9996,2,0
2002-255303,255303,2002,06,24,1204,03,1050,911,9996,9996,9996,2,0
2002-255304,255304,2002,06,24,1204,04,1050,925,9996,9996,9996,1,0
2002-255304,255304,2002,06,24,1204,04,1050,982,9996,9996,9996,1,0
2002-255304,255304,2002,06,24,1204,04,1050,771,9996,9996,9996,2,0
2002-255305,255305,2002,06,24,1204,05,3551,1574,9996,9996,9996,2,0
2002-255306,255306,2002,06,24,1204,06,4677,720,9996,9996,9996,6,0
2002-255306,255306,2002,06,24,1204,06,4677,745,9996,9996,9996,6,0
2002-255306,255306,2002,06,24,1204,06,4677,779,9996,9996,9996,6,0
2002-255306,255306,2002,06,24,1204,06,4677,832,9996,9996,9996,6,0
2002-255308,255308,2002,06,24,1204,08,1050,785,9996,9996,9996,8,0
2002-255308,255308,2002,06,24,1204,08,4711,692,9996,9996,9996,6,0
2002-255308,255308,2002,06,24,1204,08,4711,740,9996,9996,9996,6,0
2002-255308,255308,2002,06,24,1204,08,4711,1092,9996,9996,9996,6,0
2002-255402,255402,2002,06,24,2102,02,3551,1512,9996,9996,9996,2,0
2002-255703,255703,2002,06,10,1203,03,3531,2386,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,561,9996,9996,9996,1,0
2002-257501,257501,2002,06,51,1201,01,1050,556,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,597,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,670,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,735,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,744,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,1050,753,9996,9996,9996,2,0
2002-257501,257501,2002,06,51,1201,01,4711,880,9996,9996,9996,6,0
2002-257501,257501,2002,06,51,1201,01,4711,883,9996,9996,9996,6,0
2002-257501,257501,2002,06,51,1201,01,4711,959,9996,9996,9996,6,0
2002-257502,257502,2002,06,51,1201,02,4677,937,9996,9996,9996,6,0
2002-257502,257502,2002,06,51,1201,02,4711,931,9996,9996,9996,6,0
2002-257503,257503,2002,06,51,1201,03,1050,873,9996,9996,9996,1,0
2002-257503,257503,2002,06,51,1201,03,1050,781,9996,9996,9996,2,0
2002-257503,257503,2002,06,51,1201,03,1050,862,9996,9996,9996,2,0
2002-257503,257503,2002,06,51,1201,03,1050,864,9996,9996,9996,2,0
2002-257504,257504,2002,06,51,1201,04,1050,832,9996,9996,9996,1,0
2002-257504,257504,2002,06,51,1201,04,1050,909,9996,9996,9996,1,0
2002-257504,257504,2002,06,51,1201,04,1050,952,9996,9996,9996,1,0
2002-257504,257504,2002,06,51,1201,04,1050,838,9996,9996,9996,2,0
2002-257504,257504,2002,06,51,1201,04,1050,905,9996,9996,9996,2,0
2002-257701,257701,2002,06,36,1202,01,4931,2990,9996,9996,9996,8,0
2002-257702,257702,2002,06,36,1202,02,4931,3010,9996,9996,9996,8,0
2002-257703,257703,2002,06,36,1202,03,4931,2660,9996,9996,9996,8,0
2002-257801,257801,2002,06,51,1204,01,4677,951,9996,9996,9996,6,0
2002-257801,257801,2002,06,51,1204,01,4720,1095,9996,9996,9996,6,0
2002-257802,257802,2002,06,51,1204,02,4678,1390,9996,9996,9996,6,0
2002-257804,257804,2002,06,51,1204,04,4711,944,9996,9996,9996,6,0
2002-257901,257901,2002,06,51,1102,01,3551,1757,9996,9996,9996,8,0
2002-257901,257901,2002,06,51,1102,01,4677,707,9996,9996,9996,6,0
2002-257902,257902,2002,06,51,1102,02,3551,1623,9996,9996,9996,8,0
2002-258001,258001,2002,06,24,1103,01,3551,1347,9996,9996,9996,1,0
2002-258003,258003,2002,06,24,1103,03,3551,1447,9996,9996,9996,1,0
2002-258004,258004,2002,06,24,1103,04,1050,794,9996,9996,9996,2,0
2002-258007,258007,2002,06,24,1103,07,3551,1879,9996,9996,9996,2,2
2002-258012,258012,2002,06,24,1103,12,3551,1562,9996,9996,9996,1,0
2002-258401,258401,2002,06,24,2108,01,4677,904,9996,9996,9996,6,0
2002-258401,258401,2002,06,24,2108,01,4677,1021,9996,9996,9996,6,0
2002-258401,258401,2002,06,24,2108,01,4678,1209,9996,9996,9996,6,0
2002-258401,258401,2002,06,24,2108,01,4678,1215,9996,9996,9996,6,0
2002-258402,258402,2002,06,24,2108,02,4677,980,9996,9996,9996,6,0
2002-258402,258402,2002,06,24,2108,02,4677,1010,9996,9996,9996,6,0
2002-258402,258402,2002,06,24,2108,02,4678,1215,9996,9996,9996,6,0
2002-258403,258403,2002,06,24,2108,03,4677,771,9996,9996,9996,6,0
2002-258403,258403,2002,06,24,2108,03,4677,855,9996,9996,9996,6,0
2002-258403,258403,2002,06,24,2108,03,4678,1178,9996,9996,9996,6,0
2002-258403,258403,2002,06,24,2108,03,4678,1249,9996,9996,9996,6,0
2002-258501,258501,2002,06,24,2101,01,1050,525,9996,9996,9996,8,0
2002-258501,258501,2002,06,24,2101,01,1050,664,9996,9996,9996,8,0
2002-258501,258501,2002,06,24,2101,01,4711,662,9996,9996,9996,6,0
2002-258501,258501,2002,06,24,2101,01,4711,695,9996,9996,9996,6,0
2002-258701,258701,2002,06,51,2101,01,1050,594,9996,9996,9996,1,0
2002-258701,258701,2002,06,51,2101,01,1050,782,9996,9996,9996,1,0
2002-258701,258701,2002,06,51,2101,01,1050,518,9996,9996,9996,2,0
2002-258701,258701,2002,06,51,2101,01,1050,567,9996,9996,9996,2,0
2002-258701,258701,2002,06,51,2101,01,1050,777,9996,9996,9996,2,0
2002-258701,258701,2002,06,51,2101,01,4677,926,9996,9996,9996,6,0
2002-258701,258701,2002,06,51,2101,01,4711,1214,9996,9996,9996,6,0
2002-258702,258702,2002,06,51,2101,02,1050,599,9996,9996,9996,2,0
2002-258702,258702,2002,06,51,2101,02,4677,749,9996,9996,9996,6,0
2002-258702,258702,2002,06,51,2101,02,4677,983,9996,9996,9996,6,0
2002-258702,258702,2002,06,51,2101,02,4678,1274,9996,9996,9996,6,0
2002-258801,258801,2002,06,51,2106,01,1050,420,9996,9996,9996,2,0
2002-258802,258802,2002,06,51,2106,02,330,601,9996,9996,9996,6,0
2002-258804,258804,2002,06,51,2106,04,4677,807,9996,9996,9996,6,0
2002-258805,258805,2002,06,51,2106,05,1050,803,9996,9996,9996,8,0
2002-258806,258806,2002,06,51,2106,06,4677,705,9996,9996,9996,6,0
2002-258806,258806,2002,06,51,2106,06,4677,904,9996,9996,9996,6,0
2002-258809,258809,2002,06,51,2106,09,330,501,9996,9996,9996,6,0
2002-258809,258809,2002,06,51,2106,09,4677,701,9996,9996,9996,6,0
2002-258809,258809,2002,06,51,2106,09,4677,704,9996,9996,9996,6,0
2002-258811,258811,2002,06,51,2106,11,4711,600,9996,9996,9996,6,0
2002-258811,258811,2002,06,51,2106,11,4711,601,9996,9996,9996,6,0
2002-258811,258811,2002,06,51,2106,11,4711,608,9996,9996,9996,6,0
2002-258811,258811,2002,06,51,2106,11,4711,902,9996,9996,9996,6,0
2002-258901,258901,2002,06,51,2104,01,1050,812,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,897,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,924,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,964,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,1006,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,1039,9996,9996,9996,1,0
2002-258901,258901,2002,06,51,2104,01,1050,759,9996,9996,9996,2,0
2002-258901,258901,2002,06,51,2104,01,1050,783,9996,9996,9996,2,0
2002-258901,258901,2002,06,51,2104,01,1050,788,9996,9996,9996,2,0
2002-258901,258901,2002,06,51,2104,01,4711,713,9996,9996,9996,6,0
2002-258901,258901,2002,06,51,2104,01,4711,721,9996,9996,9996,6,0
2002-258901,258901,2002,06,51,2104,01,4711,958,9996,9996,9996,6,0
2002-258902,258902,2002,06,51,2104,02,2161,9996,9996,1943,1643,6,0
2002-258903,258903,2002,06,51,2104,03,1050,572,9996,9996,9996,1,0
2002-258903,258903,2002,06,51,2104,03,1050,573,9996,9996,9996,1,0
2002-258903,258903,2002,06,51,2104,03,1050,582,9996,9996,9996,1,0
2002-258903,258903,2002,06,51,2104,03,1050,684,9996,9996,9996,2,0
2002-258903,258903,2002,06,51,2104,03,1050,899,9996,9996,9996,2,0
2002-258903,258903,2002,06,51,2104,03,4681,743,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,762,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,803,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,927,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,958,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,964,9996,9996,9996,6,0
2002-258903,258903,2002,06,51,2104,03,4711,1008,9996,9996,9996,6,0
2002-259302,259302,2002,06,51,1104,02,1050,671,9996,9996,9996,2,0
2002-259302,259302,2002,06,51,1104,02,4677,821,9996,9996,9996,6,0
2002-259303,259303,2002,06,51,1104,03,1050,774,9996,9996,9996,1,0
2002-259303,259303,2002,06,51,1104,03,1050,842,9996,9996,9996,1,0
2002-259303,259303,2002,06,51,1104,03,1050,1061,9996,9996,9996,1,0
2002-259303,259303,2002,06,51,1104,03,4677,737,9996,9996,9996,6,0
2002-259303,259303,2002,06,51,1104,03,4677,961,9996,9996,9996,6,0
2002-259303,259303,2002,06,51,1104,03,4677,1142,9996,9996,9996,6,0
2002-259303,259303,2002,06,51,1104,03,4678,1216,9996,9996,9996,6,0
2002-259304,259304,2002,06,51,1104,04,4677,760,9996,9996,9996,6,0
2002-259304,259304,2002,06,51,1104,04,4677,1026,9996,9996,9996,6,0
2002-259304,259304,2002,06,51,1104,04,4678,1212,9996,9996,9996,6,0
2002-259304,259304,2002,06,51,1104,04,4681,711,9996,9996,9996,6,0
2002-259305,259305,2002,06,51,1104,05,1050,821,9996,9996,9996,1,0
2002-259305,259305,2002,06,51,1104,05,1050,890,9996,9996,9996,1,0
2002-259305,259305,2002,06,51,1104,05,4677,965,9996,9996,9996,6,0
2002-259305,259305,2002,06,51,1104,05,4681,761,9996,9996,9996,6,0
2002-259308,259308,2002,06,51,1104,08,1050,951,9996,9996,9996,1,0
2002-259308,259308,2002,06,51,1104,08,4677,734,9996,9996,9996,6,0
2002-259308,259308,2002,06,51,1104,08,4677,771,9996,9996,9996,6,0
2002-259308,259308,2002,06,51,1104,08,4677,925,9996,9996,9996,6,0
2002-259308,259308,2002,06,51,1104,08,4677,995,9996,9996,9996,6,0
2002-259310,259310,2002,06,51,1104,10,4677,800,9996,9996,9996,6,0
2002-259310,259310,2002,06,51,1104,10,4677,941,9996,9996,9996,6,0
2002-259312,259312,2002,06,51,1104,12,1050,1072,9996,9996,9996,1,0
2002-259312,259312,2002,06,51,1104,12,1050,891,9996,9996,9996,2,0
2002-259312,259312,2002,06,51,1104,12,4691,1210,9996,9996,9996,6,0
2002-259312,259312,2002,06,51,1104,12,4711,1081,9996,9996,9996,6,0
2002-259313,259313,2002,06,51,1104,13,1050,952,9996,9996,9996,1,0
2002-259313,259313,2002,06,51,1104,13,4677,721,9996,9996,9996,6,0
2002-259313,259313,2002,06,51,1104,13,4677,735,9996,9996,9996,6,0
2002-259313,259313,2002,06,51,1104,13,4677,965,9996,9996,9996,6,0
2002-259313,259313,2002,06,51,1104,13,4677,1060,9996,9996,9996,6,0
2002-259314,259314,2002,06,51,1104,14,1050,880,9996,9996,9996,1,0
2002-259314,259314,2002,06,51,1104,14,1050,830,9996,9996,9996,2,0
2002-259314,259314,2002,06,51,1104,14,4661,525,9996,9996,9996,6,0
2002-259315,259315,2002,06,51,1104,15,1050,1022,9996,9996,9996,1,0
2002-259315,259315,2002,06,51,1104,15,4677,915,9996,9996,9996,6,0
2002-259315,259315,2002,06,51,1104,15,4691,1399,9996,9996,9996,6,0
2002-259315,259315,2002,06,51,1104,15,4691,1422,9996,9996,9996,6,0
2002-259316,259316,2002,06,51,1104,16,1050,890,9996,9996,9996,1,0
2002-259316,259316,2002,06,51,1104,16,4678,1200,9996,9996,9996,6,0
2002-259316,259316,2002,06,51,1104,16,4711,968,9996,9996,9996,6,0
2002-259316,259316,2002,06,51,1104,16,4711,1074,9996,9996,9996,6,0
2002-259401,259401,2002,06,51,1107,01,4677,799,9996,9996,9996,6,0
2002-259404,259404,2002,06,51,1107,04,4711,1234,9996,9996,9996,6,0
2002-259405,259405,2002,06,51,1107,05,1050,969,9996,9996,9996,1,0
2002-259405,259405,2002,06,51,1107,05,1050,751,9996,9996,9996,2,0
2002-259405,259405,2002,06,51,1107,05,4711,888,9996,9996,9996,6,0
2002-259405,259405,2002,06,51,1107,05,4711,889,9996,9996,9996,6,0
2002-259405,259405,2002,06,51,1107,05,4711,1039,9996,9996,9996,6,0
2002-259406,259406,2002,06,51,1107,06,1050,1006,9996,9996,9996,1,0
2002-259406,259406,2002,06,51,1107,06,4711,1024,9996,9996,9996,6,0
2002-259406,259406,2002,06,51,1107,06,4711,1029,9996,9996,9996,6,0
2002-259406,259406,2002,06,51,1107,06,4711,1044,9996,9996,9996,6,0
2002-259406,259406,2002,06,51,1107,06,4711,1064,9996,9996,9996,6,0
2002-259407,259407,2002,06,51,1107,07,1050,1098,9996,9996,9996,1,0
2002-259502,259502,2002,06,51,1202,02,1050,503,9996,9996,9996,2,0
2002-259502,259502,2002,06,51,1202,02,1050,806,9996,9996,9996,2,0
2002-259505,259505,2002,06,51,1202,05,1050,904,9996,9996,9996,1,0
2002-259506,259506,2002,06,51,1202,06,4677,709,9996,9996,9996,6,0
2002-259508,259508,2002,06,51,1202,08,3551,908,9996,9996,9996,1,0
2002-259509,259509,2002,06,51,1202,09,1050,607,9996,9996,9996,1,0
2002-259509,259509,2002,06,51,1202,09,1050,808,9996,9996,9996,2,0
2002-259509,259509,2002,06,51,1202,09,4677,931,9996,9996,9996,6,0
2002-259511,259511,2002,06,51,1202,11,1050,804,9996,9996,9996,1,0
2002-259511,259511,2002,06,51,1202,11,1050,807,9996,9996,9996,1,0
2002-259511,259511,2002,06,51,1202,11,4677,902,9996,9996,9996,6,0
2002-259511,259511,2002,06,51,1202,11,4711,701,9996,9996,9996,6,0
2002-259511,259511,2002,06,51,1202,11,4711,705,9996,9996,9996,6,0
2002-259513,259513,2002,06,51,1202,13,1050,706,9996,9996,9996,1,0
2002-259513,259513,2002,06,51,1202,13,1050,900,9996,9996,9996,1,0
2002-259513,259513,2002,06,51,1202,13,1050,902,9996,9996,9996,1,0
2002-259513,259513,2002,06,51,1202,13,1050,904,9996,9996,9996,1,0
2002-259513,259513,2002,06,51,1202,13,1050,603,9996,9996,9996,2,0
2002-259513,259513,2002,06,51,1202,13,1050,709,9996,9996,9996,2,0
2002-259513,259513,2002,06,51,1202,13,1050,804,9996,9996,9996,2,0
2002-259513,259513,2002,06,51,1202,13,1050,807,9996,9996,9996,2,0
2002-259701,259701,2002,06,10,1101,01,1050,533,9996,9996,9996,8,0
2002-259701,259701,2002,06,10,1101,01,4677,739,9996,9996,9996,6,0
2002-259701,259701,2002,06,10,1101,01,4677,952,9996,9996,9996,6,0
2002-259704,259704,2002,06,10,1101,04,3551,1622,9996,9996,9996,1,0
2002-260602,260602,2002,06,10,2103,02,4711,1295,9996,9996,9996,6,0
2002-260603,260603,2002,06,10,2103,03,4711,737,9996,9996,9996,6,0
2002-260603,260603,2002,06,10,2103,03,4711,889,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,703,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,720,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,754,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,824,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,882,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,897,9996,9996,9996,6,0
2002-260702,260702,2002,06,51,2201,02,4711,997,9996,9996,9996,6,0
2002-260801,260801,2002,06,51,2205,01,1050,943,9996,9996,9996,1,0
2002-260801,260801,2002,06,51,2205,01,1050,945,9996,9996,9996,1,0
2002-260801,260801,2002,06,51,2205,01,1050,845,9996,9996,9996,2,0
2002-260801,260801,2002,06,51,2205,01,1050,871,9996,9996,9996,2,0
2002-260801,260801,2002,06,51,2205,01,4711,942,9996,9996,9996,6,0
2002-260801,260801,2002,06,51,2205,01,4711,964,9996,9996,9996,6,0
2002-261901,261901,2002,06,51,2109,01,1050,931,9996,9996,9996,1,0
2002-261901,261901,2002,06,51,2109,01,1050,952,9996,9996,9996,1,0
2002-261901,261901,2002,06,51,2109,01,1050,961,9996,9996,9996,1,0
2002-261901,261901,2002,06,51,2109,01,1050,574,9996,9996,9996,2,0
2002-262002,262002,2002,06,10,2204,02,4678,1212,9996,9996,9996,6,0
2002-262002,262002,2002,06,10,2204,02,4678,1238,9996,9996,9996,6,0
2002-262002,262002,2002,06,10,2204,02,4678,1266,9996,9996,9996,6,0
2002-262002,262002,2002,06,10,2204,02,4678,1423,9996,9996,9996,6,0
2002-262201,262201,2002,06,24,2205,01,4677,1144,9996,9996,9996,6,0
2002-262202,262202,2002,06,24,2205,02,4678,1219,9996,9996,9996,6,0
2002-262202,262202,2002,06,24,2205,02,4678,1221,9996,9996,9996,6,0
2002-262204,262204,2002,06,24,2205,04,1050,945,9996,9996,9996,2,0
2002-262204,262204,2002,06,24,2205,04,4677,932,9996,9996,9996,6,0
2002-262205,262205,2002,06,24,2205,05,1050,537,9996,9996,9996,2,0
2002-262205,262205,2002,06,24,2205,05,1050,556,9996,9996,9996,2,0
2002-262205,262205,2002,06,24,2205,05,4677,935,9996,9996,9996,6,0
2002-262205,262205,2002,06,24,2205,05,4677,1132,9996,9996,9996,6,0
2002-262206,262206,2002,06,24,2205,06,4701,961,9996,9996,9996,6,0
2002-262303,262303,2002,06,51,2202,03,1050,831,9996,9996,9996,1,0
2002-262303,262303,2002,06,51,2202,03,1050,862,9996,9996,9996,1,0
2002-262303,262303,2002,06,51,2202,03,1050,631,9996,9996,9996,2,0
2002-262303,262303,2002,06,51,2202,03,1050,750,9996,9996,9996,2,0
2002-262303,262303,2002,06,51,2202,03,1050,872,9996,9996,9996,8,0
2002-262303,262303,2002,06,51,2202,03,4661,740,9996,9996,9996,6,0
2002-265101,265101,2002,06,10,2102,01,4711,973,9996,9996,9996,6,0
2002-265401,265401,2002,06,24,2202,01,4677,735,9996,9996,9996,6,0
2002-265401,265401,2002,06,24,2202,01,4677,1013,9996,9996,9996,6,0
2002-265402,265402,2002,06,24,2202,02,4677,832,9996,9996,9996,6,0
2002-265402,265402,2002,06,24,2202,02,4711,956,9996,9996,9996,6,0
2002-265402,265402,2002,06,24,2202,02,4711,1034,9996,9996,9996,6,0
2002-265403,265403,2002,06,24,2202,03,1050,871,9996,9996,9996,1,0
2002-265403,265403,2002,06,24,2202,03,1050,822,9996,9996,9996,2,0
2002-265403,265403,2002,06,24,2202,03,1050,841,9996,9996,9996,2,0
2002-265403,265403,2002,06,24,2202,03,4678,1181,9996,9996,9996,6,0
2002-265403,265403,2002,06,24,2202,03,4678,1357,9996,9996,9996,6,0
2002-265701,265701,2002,06,24,2110,01,4677,813,9996,9996,9996,6,0
2002-265701,265701,2002,06,24,2110,01,4677,813,9996,9996,9996,6,0
2002-265701,265701,2002,06,24,2110,01,4677,1004,9996,9996,9996,6,0
2002-265701,265701,2002,06,24,2110,01,4677,1012,9996,9996,9996,6,0
2002-265702,265702,2002,06,24,2110,02,4711,998,9996,9996,9996,6,0
2002-265702,265702,2002,06,24,2110,02,4711,1103,9996,9996,9996,6,0
2002-265801,265801,2002,06,24,1104,01,4677,732,9996,9996,9996,6,0
2002-265801,265801,2002,06,24,1104,01,4677,911,9996,9996,9996,6,0
2002-265801,265801,2002,06,24,1104,01,4677,991,9996,9996,9996,6,0
2002-265801,265801,2002,06,24,1104,01,4677,1056,9996,9996,9996,6,0
2002-265802,265802,2002,06,24,1104,02,4677,887,9996,9996,9996,6,0
2002-265802,265802,2002,06,24,1104,02,4677,943,9996,9996,9996,6,0
2002-265802,265802,2002,06,24,1104,02,4678,1181,9996,9996,9996,6,0
2002-265803,265803,2002,06,24,1104,03,4677,921,9996,9996,9996,6,0
2002-265803,265803,2002,06,24,1104,03,4677,961,9996,9996,9996,6,0
2002-265803,265803,2002,06,24,1104,03,4677,979,9996,9996,9996,6,0
2002-265803,265803,2002,06,24,1104,03,4677,992,9996,9996,9996,6,0
2002-265804,265804,2002,06,24,1104,04,1050,501,9996,9996,9996,2,0
2002-265804,265804,2002,06,24,1104,04,1050,504,9996,9996,9996,2,0
2002-265804,265804,2002,06,24,1104,04,1050,578,9996,9996,9996,2,0
2002-265805,265805,2002,06,24,1104,05,4677,968,9996,9996,9996,6,0
2002-265805,265805,2002,06,24,1104,05,4677,1106,9996,9996,9996,6,0
2002-265805,265805,2002,06,24,1104,05,4678,1198,9996,9996,9996,6,0
2002-265806,265806,2002,06,24,1104,06,1050,656,9996,9996,9996,1,0
