id,tracker,year,month,stcode,control,docno,species,length,curve,upprbill,lowerjaw,gender,prep
2009-009501,009501,2009,06,24,2202,01,4711,938,952,9996,9996,6,0
2009-009501,009501,2009,06,24,2202,01,4711,1002,1018,9996,9996,6,0
2009-009501,009501,2009,06,24,2202,01,4711,1028,1055,9996,9996,6,0
2009-010001,010001,2009,06,34,1111,01,4677,1093,1126,9996,9996,6,0
2009-010001,010001,2009,06,34,1111,01,4711,924,942,9996,9996,6,0
2009-010001,010001,2009,06,34,1111,01,4711,954,969,9996,9996,6,0
2009-010001,010001,2009,06,34,1111,01,4711,973,996,9996,9996,6,0
2009-010601,010601,2009,06,36,1111,01,4711,932,956,9996,9996,6,0
2009-010601,010601,2009,06,36,1111,01,4711,965,981,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,1050,616,9996,9996,9996,2,0
2009-011801,011801,2009,06,51,1107,01,4711,630,634,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,4711,693,698,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,4711,712,716,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,4711,802,815,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,4711,820,840,9996,9996,6,0
2009-011801,011801,2009,06,51,1107,01,4711,884,892,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,1050,833,9996,9996,9996,1,0
2009-013201,013201,2009,06,51,2203,01,1050,857,9996,9996,9996,1,0
2009-013201,013201,2009,06,51,2203,01,1050,875,9996,9996,9996,1,0
2009-013201,013201,2009,06,51,2203,01,4711,656,673,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,672,694,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,698,741,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,823,852,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,850,864,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,861,887,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,871,890,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,902,935,9996,9996,6,0
2009-013201,013201,2009,06,51,2203,01,4711,934,956,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,330,501,9996,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,1050,676,9996,9996,9996,1,0
2009-013202,013202,2009,06,51,2203,02,1050,821,9996,9996,9996,1,0
2009-013202,013202,2009,06,51,2203,02,4661,470,9997,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4661,474,9997,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4661,487,9997,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4711,654,679,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4711,800,828,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4711,843,857,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4711,864,885,9996,9996,6,0
2009-013202,013202,2009,06,51,2203,02,4711,965,996,9996,9996,6,0
2009-013301,013301,2009,06,34,1107,01,3531,2210,9996,9996,9996,1,0
2009-013307,013307,2009,06,34,1107,07,3531,1651,9996,9996,9996,1,0
2009-013308,013308,2009,06,34,1107,08,3551,1676,9996,9996,9996,1,0
2009-013319,013319,2009,06,34,1107,19,3551,1823,9996,9996,9996,2,0
2009-013320,013320,2009,06,34,1107,20,3551,1614,9996,9996,9996,1,0
2009-013401,013401,2009,06,51,2214,01,1050,790,9996,9996,9996,1,0
2009-013401,013401,2009,06,51,2214,01,1050,814,9996,9996,9996,1,0
2009-013401,013401,2009,06,51,2214,01,4661,460,476,9996,9996,6,0
2009-013401,013401,2009,06,51,2214,01,4711,678,683,9996,9996,6,0
2009-013401,013401,2009,06,51,2214,01,4711,688,692,9996,9996,6,0
2009-013401,013401,2009,06,51,2214,01,4711,700,724,9996,9996,6,0
2009-013401,013401,2009,06,51,2214,01,4711,829,852,9996,9996,6,0
2009-013802,013802,2009,06,10,2102,02,1050,715,9996,9996,9996,2,0
2009-013802,013802,2009,06,10,2102,02,4711,620,631,9996,9996,6,0
2009-013802,013802,2009,06,10,2102,02,4711,655,675,9996,9996,6,0
2009-013802,013802,2009,06,10,2102,02,4711,703,715,9996,9996,6,0
2009-013802,013802,2009,06,10,2102,02,4711,861,870,9996,9996,6,0
2009-015102,015102,2009,06,25,2130,02,4676,1510,1520,9996,9996,6,2
2009-015803,015803,2009,06,10,1202,03,4711,672,683,9996,9996,6,0
2009-015803,015803,2009,06,10,1202,03,4711,797,811,9996,9996,6,0
2009-015803,015803,2009,06,10,1202,03,4711,866,879,9996,9996,6,0
2009-015804,015804,2009,06,10,1202,04,4711,981,986,9996,9996,6,0
2009-015804,015804,2009,06,10,1202,04,4711,1026,1044,9996,9996,6,0
2009-015804,015804,2009,06,10,1202,04,4711,1048,1060,9996,9996,6,0
2009-015901,015901,2009,06,25,2205,01,4676,1519,1578,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,650,667,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,692,706,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,748,762,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,808,832,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,919,937,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,927,948,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,942,962,9996,9996,6,0
2009-016209,016209,2009,06,24,2206,09,4711,1034,1057,9996,9996,6,0
2009-016507,016507,2009,06,34,1204,07,3551,1563,9996,9996,9996,2,0
2009-016601,016601,2009,06,34,1205,01,1050,965,9996,9996,9996,1,0
2009-016601,016601,2009,06,34,1205,01,3551,1923,9996,9996,9996,1,0
2009-016601,016601,2009,06,34,1205,01,4711,798,813,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,1050,1018,9996,9996,9996,1,0
2009-017301,017301,2009,06,51,1104,01,1050,722,9996,9996,9996,2,0
2009-017301,017301,2009,06,51,1104,01,1050,849,9996,9996,9996,2,0
2009-017301,017301,2009,06,51,1104,01,3551,1340,9996,9996,9996,2,0
2009-017301,017301,2009,06,51,1104,01,4711,673,679,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,4711,687,698,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,4711,803,808,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,4711,807,814,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,4711,1018,1025,9996,9996,6,0
2009-017301,017301,2009,06,51,1104,01,4711,1086,1093,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,1050,666,9996,9996,9996,2,0
2009-017302,017302,2009,06,51,1104,02,4711,617,625,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,640,651,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,651,670,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,668,678,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,668,688,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,687,695,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,697,710,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,727,734,9996,9996,6,0
2009-017302,017302,2009,06,51,1104,02,4711,1032,1043,9996,9996,6,0
2009-017303,017303,2009,06,51,1104,03,4711,631,639,9996,9996,6,0
2009-017303,017303,2009,06,51,1104,03,4711,661,668,9996,9996,6,0
2009-017303,017303,2009,06,51,1104,03,4711,662,671,9996,9996,6,0
2009-017303,017303,2009,06,51,1104,03,4711,733,744,9996,9996,6,0
2009-017303,017303,2009,06,51,1104,03,4711,863,876,9996,9996,6,0
2009-017304,017304,2009,06,51,1104,04,4711,687,696,9996,9996,6,0
2009-017304,017304,2009,06,51,1104,04,4711,688,696,9996,9996,6,0
2009-017304,017304,2009,06,51,1104,04,4711,694,707,9996,9996,6,0
2009-017304,017304,2009,06,51,1104,04,4711,707,715,9996,9996,6,0
2009-017304,017304,2009,06,51,1104,04,4711,983,988,9996,9996,6,0
2009-017305,017305,2009,06,51,1104,05,4711,693,700,9996,9996,6,0
2009-017305,017305,2009,06,51,1104,05,4711,1023,1033,9996,9996,6,0
2009-017306,017306,2009,06,51,1104,06,4711,760,769,9996,9996,6,0
2009-017306,017306,2009,06,51,1104,06,4711,770,781,9996,9996,6,0
2009-017502,017502,2009,06,51,1205,02,1050,690,9996,9996,9996,2,0
2009-017502,017502,2009,06,51,1205,02,4711,857,865,9996,9996,6,0
2009-017502,017502,2009,06,51,1205,02,4711,890,895,9996,9996,6,0
2009-017503,017503,2009,06,51,1205,03,1050,910,9996,9996,9996,2,0
2009-017802,017802,2009,06,51,2114,02,3551,1651,9996,9996,9996,2,2
2009-017802,017802,2009,06,51,2114,02,4677,1092,1117,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,1050,783,9996,9996,9996,1,0
2009-018001,018001,2009,06,51,2204,01,4661,454,462,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4661,465,486,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4661,483,509,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4661,526,532,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4711,704,727,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4711,786,799,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4711,913,938,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4711,1001,1035,9996,9996,6,0
2009-018001,018001,2009,06,51,2204,01,4711,1028,1054,9996,9996,6,0
2009-018002,018002,2009,06,51,2204,02,4678,1247,1279,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,1050,770,9996,9996,9996,1,0
2009-018003,018003,2009,06,51,2204,03,1050,925,9996,9996,9996,2,0
2009-018003,018003,2009,06,51,2204,03,4661,483,502,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4661,513,531,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,642,694,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,652,679,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,664,691,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,678,700,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,686,717,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,699,725,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,720,748,9996,9996,6,0
2009-018003,018003,2009,06,51,2204,03,4711,935,984,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,680,710,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,703,721,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,810,823,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,880,890,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,1030,1040,9996,9996,6,0
2009-018302,018302,2009,06,51,1203,02,4711,9997,700,9996,9996,6,0
2009-018303,018303,2009,06,51,1203,03,1050,770,9996,9996,9996,1,0
2009-018303,018303,2009,06,51,1203,03,4661,500,520,9996,9996,6,0
2009-018303,018303,2009,06,51,1203,03,4661,9997,550,9996,9996,6,0
2009-018303,018303,2009,06,51,1203,03,4711,660,665,9996,9996,6,0
2009-018303,018303,2009,06,51,1203,03,4711,740,765,9996,9996,6,0
2009-018303,018303,2009,06,51,1203,03,4711,900,920,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4661,570,575,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,660,665,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,740,746,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,740,750,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,850,865,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,9997,620,9996,9996,6,0
2009-018304,018304,2009,06,51,1203,04,4711,9997,670,9996,9996,6,0
2009-018305,018305,2009,06,51,1203,05,4711,640,670,9996,9996,6,0
2009-018305,018305,2009,06,51,1203,05,4711,720,735,9996,9996,6,0
2009-018305,018305,2009,06,51,1203,05,4711,800,810,9996,9996,6,0
2009-018305,018305,2009,06,51,1203,05,4711,800,820,9996,9996,6,0
2009-018305,018305,2009,06,51,1203,05,4711,1020,1035,9996,9996,6,0
2009-018306,018306,2009,06,51,1203,06,1050,750,9996,9996,9996,1,0
2009-018306,018306,2009,06,51,1203,06,4711,690,695,9996,9996,6,0
2009-018306,018306,2009,06,51,1203,06,4711,690,698,9996,9996,6,0
2009-018306,018306,2009,06,51,1203,06,4711,740,750,9996,9996,6,0
2009-018306,018306,2009,06,51,1203,06,4711,740,755,9996,9996,6,0
2009-018306,018306,2009,06,51,1203,06,4711,900,920,9996,9996,6,0
2009-018508,018508,2009,06,24,1105,08,4711,708,711,9996,9996,6,0
2009-018508,018508,2009,06,24,1105,08,4711,711,715,9996,9996,6,0
2009-018512,018512,2009,06,24,1105,12,1050,867,9996,9996,9996,1,0
2009-018801,018801,2009,06,36,1114,01,3551,1652,9996,9996,9996,2,0
2009-018813,018813,2009,06,36,1114,13,3531,1753,9996,9996,9996,1,0
2009-019101,019101,2009,06,36,2104,01,3531,2083,9996,9996,9996,1,0
2009-019102,019102,2009,06,36,2104,02,4931,2441,9996,9996,9996,1,0
2009-019116,019116,2009,06,36,2104,16,3531,2129,9996,9996,9996,1,0
2009-019117,019117,2009,06,36,2104,17,3551,2035,9996,9996,9996,2,0
2009-019118,019118,2009,06,36,2104,18,4931,2422,9996,9996,9996,1,0
2009-019131,019131,2009,06,36,2104,31,4931,2161,9996,9996,9996,1,0
2009-019601,019601,2009,06,51,2223,01,1050,763,9996,9996,9996,2,0
2009-019601,019601,2009,06,51,2223,01,1050,866,9996,9996,9996,2,0
2009-019601,019601,2009,06,51,2223,01,1050,934,9996,9996,9996,2,0
2009-019601,019601,2009,06,51,2223,01,4711,593,647,9996,9996,6,0
2009-019601,019601,2009,06,51,2223,01,4711,610,635,9996,9996,6,0
2009-019601,019601,2009,06,51,2223,01,4711,650,687,9996,9996,6,0
2009-019601,019601,2009,06,51,2223,01,4711,719,731,9996,9996,6,0
2009-020501,020501,2009,06,10,2206,01,1050,920,9996,9996,9996,2,0
2009-020701,020701,2009,06,24,2107,01,3551,1422,9996,9996,9996,2,0
2009-020704,020704,2009,06,24,2107,04,3551,1544,9996,9996,9996,1,0
2009-020704,020704,2009,06,24,2107,04,4711,863,889,9996,9996,6,0
2009-021901,021901,2009,06,34,2211,01,4711,694,709,9996,9996,6,0
2009-021901,021901,2009,06,34,2211,01,4711,773,787,9996,9996,6,0
2009-021901,021901,2009,06,34,2211,01,4711,814,830,9996,9996,6,0
2009-021901,021901,2009,06,34,2211,01,4711,832,843,9996,9996,6,0
2009-022201,022201,2009,06,10,1102,01,3551,1619,9996,9996,9996,2,0
2009-022211,022211,2009,06,10,1102,11,4711,687,692,9996,9996,6,0
2009-022502,022502,2009,06,25,1107,02,4676,1556,1625,9996,9996,6,2
2009-022503,022503,2009,06,25,1107,03,4678,1445,1483,9996,9996,6,2
2009-022504,022504,2009,06,25,1107,04,4676,1502,1571,9996,9996,6,2
2009-022507,022507,2009,06,25,1107,07,4676,1481,1595,9996,9996,6,2
2009-023409,023409,2009,06,24,2109,09,4711,707,712,9996,9996,6,0
2009-023502,023502,2009,06,34,1114,02,3531,2184,9996,9996,9996,2,0
2009-023602,023602,2009,06,34,1115,02,1050,1055,9996,9996,9996,1,0
2009-023605,023605,2009,06,34,1115,05,3551,1375,9996,9996,9996,2,0
2009-023606,023606,2009,06,34,1115,06,4711,1020,1070,9996,9996,6,0
2009-023711,023711,2009,06,34,1116,11,3551,1835,9996,9996,9996,2,0
2009-024001,024001,2009,06,34,2117,01,3551,1982,9996,9996,9996,2,2
2009-024101,024101,2009,06,34,2203,01,3551,2503,9996,9996,9996,1,0
2009-024102,024102,2009,06,34,2203,02,3551,1604,9996,9996,9996,2,0
2009-024301,024301,2009,06,36,1104,01,4931,1952,9996,9996,9996,1,0
2009-024302,024302,2009,06,36,1104,02,3551,1942,9996,9996,9996,2,0
2009-024303,024303,2009,06,36,1104,03,4931,2081,9996,9996,9996,1,0
2009-024304,024304,2009,06,36,1104,04,4931,2239,9996,9996,9996,1,0
2009-024305,024305,2009,06,36,1104,05,4931,2315,9996,9996,9996,1,0
2009-024306,024306,2009,06,36,1104,06,4931,2104,9996,9996,9996,1,0
2009-024307,024307,2009,06,36,1104,07,4931,2176,9996,9996,9996,1,0
2009-024308,024308,2009,06,36,1104,08,4931,2375,9996,9996,9996,1,0
2009-024309,024309,2009,06,36,1104,09,4931,2084,9996,9996,9996,1,0
2009-024310,024310,2009,06,36,1104,10,4931,2195,9996,9996,9996,1,0
2009-024311,024311,2009,06,36,1104,11,4931,2140,9996,9996,9996,1,0
2009-024312,024312,2009,06,36,1104,12,4931,2180,9996,9996,9996,1,0
2009-024404,024404,2009,06,36,1105,04,3531,2104,9996,9996,9996,1,0
2009-024405,024405,2009,06,36,1105,05,3551,2001,9996,9996,9996,1,0
2009-024408,024408,2009,06,36,1105,08,3551,1795,9996,9996,9996,2,0
2009-024410,024410,2009,06,36,1105,10,3551,2062,9996,9996,9996,2,0
2009-024701,024701,2009,06,51,1204,01,1050,859,9996,9996,9996,2,0
2009-024701,024701,2009,06,51,1204,01,1050,885,9996,9996,9996,2,0
2009-024701,024701,2009,06,51,1204,01,4711,718,734,9996,9996,6,0
2009-024702,024702,2009,06,51,1204,02,1050,870,9996,9996,9996,2,0
2009-024702,024702,2009,06,51,1204,02,1050,871,9996,9996,9996,2,0
2009-024702,024702,2009,06,51,1204,02,4677,1005,1013,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,1050,774,9996,9996,9996,2,0
2009-024704,024704,2009,06,51,1204,04,1050,923,9996,9996,9996,2,0
2009-024704,024704,2009,06,51,1204,04,4711,866,872,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,875,882,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,906,912,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,985,992,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,988,995,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,1005,1013,9996,9996,6,0
2009-024704,024704,2009,06,51,1204,04,4711,1006,1013,9996,9996,6,0
2009-024705,024705,2009,06,51,1204,05,1050,883,9996,9996,9996,2,0
2009-024705,024705,2009,06,51,1204,05,1050,896,9996,9996,9996,2,0
2009-024706,024706,2009,06,51,1204,06,4711,1054,1061,9996,9996,6,0
2009-024706,024706,2009,06,51,1204,06,4711,1066,1073,9996,9996,6,0
2009-024706,024706,2009,06,51,1204,06,4711,1079,1086,9996,9996,6,0
2009-024801,024801,2009,06,51,2104,01,1050,716,9996,9996,9996,1,0
2009-024801,024801,2009,06,51,2104,01,4677,1035,1067,9996,9996,6,0
2009-024801,024801,2009,06,51,2104,01,4711,630,659,9996,9996,6,0
2009-024801,024801,2009,06,51,2104,01,4711,849,878,9996,9996,6,0
2009-024801,024801,2009,06,51,2104,01,4711,1022,1049,9996,9996,6,0
2009-024802,024802,2009,06,51,2104,02,1050,761,9996,9996,9996,1,0
2009-024802,024802,2009,06,51,2104,02,1050,930,9996,9996,9996,1,0
2009-024802,024802,2009,06,51,2104,02,1050,714,9996,9996,9996,2,0
2009-024802,024802,2009,06,51,2104,02,4711,936,984,9996,9996,6,0
2009-025004,025004,2009,06,51,2113,04,4711,762,774,9996,9996,6,2
2009-025004,025004,2009,06,51,2113,04,4711,990,1003,9996,9996,6,2
2009-025005,025005,2009,06,51,2113,05,4711,736,755,9996,9996,6,0
2009-025202,025202,2009,06,51,2206,02,1050,890,9996,9996,9996,1,0
2009-025202,025202,2009,06,51,2206,02,1050,900,9996,9996,9996,1,0
2009-025202,025202,2009,06,51,2206,02,1050,900,9996,9996,9996,1,0
2009-025203,025203,2009,06,51,2206,03,1050,850,9996,9996,9996,1,0
2009-025203,025203,2009,06,51,2206,03,1050,911,9996,9996,9996,1,0
2009-025303,025303,2009,06,51,2218,03,1050,993,9996,9996,9996,1,0
2009-025303,025303,2009,06,51,2218,03,4711,858,868,9996,9996,6,0
2009-025303,025303,2009,06,51,2218,03,4711,964,979,9996,9996,6,0
2009-025303,025303,2009,06,51,2218,03,4711,983,998,9996,9996,6,0
2009-025303,025303,2009,06,51,2218,03,4711,988,1024,9996,9996,6,0
2009-025403,025403,2009,06,51,2221,03,1050,817,9996,9996,9996,2,0
2009-025403,025403,2009,06,51,2221,03,1050,852,9996,9996,9996,2,0
2009-025601,025601,2009,06,25,2206,01,4676,1480,1500,9996,9996,6,0
2009-025702,025702,2009,06,34,1206,02,3531,2388,9996,9996,9996,2,0
2009-025715,025715,2009,06,34,1206,15,3551,1914,9996,9996,9996,1,0
2009-025716,025716,2009,06,34,1206,16,3551,1836,9996,9996,9996,2,0
2009-025717,025717,2009,06,34,1206,17,3551,1843,9996,9996,9996,2,0
2009-025723,025723,2009,06,34,1206,23,3551,1814,9996,9996,9996,1,0
2009-025724,025724,2009,06,34,1206,24,3551,1987,9996,9996,9996,2,0
2009-026205,026205,2009,06,34,1120,05,3551,1763,9996,9996,9996,1,0
2009-026601,026601,2009,06,51,2115,01,4711,910,915,9996,9996,6,0
2009-026601,026601,2009,06,51,2115,01,4711,970,990,9996,9996,6,0
2009-026601,026601,2009,06,51,2115,01,4711,1070,1120,9996,9996,6,0
2009-026602,026602,2009,06,51,2115,02,1050,900,9996,9996,9996,1,0
2009-026602,026602,2009,06,51,2115,02,4711,790,815,9996,9996,6,0
2009-026602,026602,2009,06,51,2115,02,4711,970,1020,9996,9996,6,0
2009-026602,026602,2009,06,51,2115,02,4711,1000,1020,9996,9996,6,0
2009-026602,026602,2009,06,51,2115,02,4711,1020,1040,9996,9996,6,0
2009-026701,026701,2009,06,51,2119,01,1050,790,9996,9996,9996,1,0
2009-026701,026701,2009,06,51,2119,01,1050,715,9996,9996,9996,2,0
2009-026701,026701,2009,06,51,2119,01,1050,972,9996,9996,9996,2,0
2009-026810,026810,2009,06,36,1106,10,3531,2203,9996,9996,9996,1,0
2009-026901,026901,2009,06,51,2216,01,1050,967,9996,9996,9996,2,0
2009-026901,026901,2009,06,51,2216,01,1050,980,9996,9996,9996,2,0
2009-026901,026901,2009,06,51,2216,01,1050,988,9996,9996,9996,2,0
2009-026901,026901,2009,06,51,2216,01,1050,870,9996,9996,9996,8,0
2009-026901,026901,2009,06,51,2216,01,4711,997,1002,9996,9996,6,0
2009-026901,026901,2009,06,51,2216,01,4711,1000,1005,9996,9996,6,0
2009-026901,026901,2009,06,51,2216,01,4711,1010,1015,9996,9996,6,0
2009-026901,026901,2009,06,51,2216,01,4711,1016,1021,9996,9996,6,0
2009-026901,026901,2009,06,51,2216,01,4711,1027,1032,9996,9996,6,0
2009-026902,026902,2009,06,51,2216,02,4677,829,834,9996,9996,6,0
2009-026902,026902,2009,06,51,2216,02,4677,990,995,9996,9996,6,0
