id,tracker,year,month,stcode,control,docno,species,length,curve,upprbill,lowerjaw,gender,prep
2007-008602,008602,2007,06,51,1104,02,1050,1106,9996,9996,9996,1,0
2007-008602,008602,2007,06,51,1104,02,1050,662,9996,9996,9996,2,0
2007-008602,008602,2007,06,51,1104,02,1050,914,9996,9996,9996,2,0
2007-008602,008602,2007,06,51,1104,02,1050,916,9996,9996,9996,2,0
2007-008605,008605,2007,06,51,1104,05,1050,955,9996,9996,9996,1,0
2007-008605,008605,2007,06,51,1104,05,4711,833,848,9996,9996,6,0
2007-008605,008605,2007,06,51,1104,05,4711,960,976,9996,9996,6,0
2007-008901,008901,2007,06,51,1203,01,4677,1080,1124,9996,9996,6,0
2007-008901,008901,2007,06,51,1203,01,4711,975,998,9996,9996,6,0
2007-008902,008902,2007,06,51,1203,02,4677,1090,1115,9996,9996,6,0
2007-008902,008902,2007,06,51,1203,02,4711,775,788,9996,9996,6,0
2007-008902,008902,2007,06,51,1203,02,4711,820,836,9996,9996,6,0
2007-009001,009001,2007,06,51,1204,01,4711,813,821,9996,9996,6,0
2007-009005,009005,2007,06,51,1204,05,1050,812,9996,9996,9996,1,0
2007-009201,009201,2007,06,10,1202,01,4711,1039,1090,9996,9996,6,0
2007-009201,009201,2007,06,10,1202,01,4711,1043,1096,9996,9996,6,0
2007-009201,009201,2007,06,10,1202,01,4711,1064,1116,9996,9996,6,0
2007-009201,009201,2007,06,10,1202,01,4711,1164,1210,9996,9996,6,0
2007-009203,009203,2007,06,10,1202,03,4711,704,738,9996,9996,6,0
2007-009203,009203,2007,06,10,1202,03,4711,708,743,9996,9996,6,0
2007-009203,009203,2007,06,10,1202,03,4711,711,759,9996,9996,6,0
2007-009207,009207,2007,06,10,1202,07,4711,801,852,9996,9996,6,0
2007-009207,009207,2007,06,10,1202,07,4711,987,1004,9996,9996,6,0
2007-009207,009207,2007,06,10,1202,07,4711,1003,1056,9996,9996,6,0
2007-009207,009207,2007,06,10,1202,07,4711,1009,1058,9996,9996,6,0
2007-009208,009208,2007,06,10,1202,08,4711,901,954,9996,9996,6,0
2007-009208,009208,2007,06,10,1202,08,4711,907,971,9996,9996,6,0
2007-009208,009208,2007,06,10,1202,08,4711,925,1004,9996,9996,6,0
2007-009209,009209,2007,06,10,1202,09,4711,1039,1068,9996,9996,6,0
2007-009209,009209,2007,06,10,1202,09,4711,1042,1071,9996,9996,6,0
2007-009304,009304,2007,06,10,1207,04,4711,1026,1071,9996,9996,6,0
2007-009304,009304,2007,06,10,1207,04,4711,1043,1107,9996,9996,6,0
2007-009304,009304,2007,06,10,1207,04,4711,1401,1465,9996,9996,6,0
2007-009304,009304,2007,06,10,1207,04,4711,1523,1594,9996,9996,6,0
2007-009701,009701,2007,06,36,1209,01,4931,2281,9996,9996,9996,1,0
2007-009702,009702,2007,06,36,1209,02,4931,2176,9996,9996,9996,1,0
2007-009703,009703,2007,06,36,1209,03,4931,2184,9996,9996,9996,1,0
2007-009705,009705,2007,06,36,1209,05,3531,2322,9996,9996,9996,1,0
2007-009706,009706,2007,06,36,1209,06,4931,2198,9996,9996,9996,1,0
2007-009707,009707,2007,06,36,1209,07,4931,2185,9996,9996,9996,1,0
2007-009708,009708,2007,06,36,1209,08,4931,2401,9996,9996,9996,1,0
2007-009709,009709,2007,06,36,1209,09,4931,2022,9996,9996,9996,1,0
2007-009710,009710,2007,06,36,1209,10,3531,1504,9996,9996,9996,1,0
2007-009711,009711,2007,06,36,1209,11,4931,2070,9996,9996,9996,1,0
2007-009712,009712,2007,06,36,1209,12,3531,1888,9996,9996,9996,1,0
2007-009713,009713,2007,06,36,1209,13,4931,2917,9996,9996,9996,2,0
2007-009714,009714,2007,06,36,1209,14,4931,2301,9996,9996,9996,1,0
2007-009715,009715,2007,06,36,1209,15,4931,2200,9996,9996,9996,1,0
2007-009716,009716,2007,06,36,1209,16,4931,2039,9996,9996,9996,1,0
2007-009717,009717,2007,06,36,1209,17,4931,2101,9996,9996,9996,1,0
2007-009718,009718,2007,06,36,1209,18,4931,1999,9996,9996,9996,1,0
2007-009719,009719,2007,06,36,1209,19,4931,2133,9996,9996,9996,1,0
2007-009722,009722,2007,06,36,1209,22,4931,2335,9996,9996,9996,1,0
2007-009723,009723,2007,06,36,1209,23,3531,1951,9996,9996,9996,2,0
2007-009724,009724,2007,06,36,1209,24,4931,2201,9996,9996,9996,1,0
2007-009725,009725,2007,06,36,1209,25,4931,2088,9996,9996,9996,1,0
2007-009726,009726,2007,06,36,1209,26,4931,2455,9996,9996,9996,1,0
2007-009727,009727,2007,06,36,1209,27,4931,2117,9996,9996,9996,1,0
2007-009728,009728,2007,06,36,1209,28,4931,2149,9996,9996,9996,1,0
2007-009729,009729,2007,06,36,1209,29,4931,2312,9996,9996,9996,1,0
2007-009730,009730,2007,06,36,1209,30,4931,2198,9996,9996,9996,1,0
2007-009731,009731,2007,06,36,1209,31,4931,2291,9996,9996,9996,1,0
2007-009732,009732,2007,06,36,1209,32,4931,2322,9996,9996,9996,1,0
2007-009733,009733,2007,06,36,1209,33,4931,2300,9996,9996,9996,1,0
2007-009734,009734,2007,06,36,1209,34,4931,2222,9996,9996,9996,1,0
2007-009735,009735,2007,06,36,1209,35,3531,2676,9996,9996,9996,2,0
2007-009736,009736,2007,06,36,1209,36,4931,2172,9996,9996,9996,1,0
2007-009737,009737,2007,06,36,1209,37,3531,2329,9996,9996,9996,1,0
2007-009738,009738,2007,06,36,1209,38,3531,2398,9996,9996,9996,2,0
2007-009901,009901,2007,06,51,1113,01,1050,813,9996,9996,9996,2,0
2007-009902,009902,2007,06,51,1113,02,4711,740,760,9996,9996,6,0
2007-009902,009902,2007,06,51,1113,02,4711,760,790,9996,9996,6,0
2007-009902,009902,2007,06,51,1113,02,4711,820,840,9996,9996,6,0
2007-009902,009902,2007,06,51,1113,02,4711,890,910,9996,9996,6,0
2007-009902,009902,2007,06,51,1113,02,4711,1000,1030,9996,9996,6,0
2007-009902,009902,2007,06,51,1113,02,4711,1040,1060,9996,9996,6,0
2007-009903,009903,2007,06,51,1113,03,1050,690,9996,9996,9996,2,0
2007-009903,009903,2007,06,51,1113,03,4711,1080,1110,9996,9996,6,0
2007-010101,010101,2007,06,51,2205,01,30,890,9996,9996,9996,6,0
2007-010402,010402,2007,06,24,2114,02,3551,1664,9996,9996,9996,2,0
2007-010403,010403,2007,06,24,2114,03,4711,822,861,9996,9996,6,0
2007-010403,010403,2007,06,24,2114,03,4711,824,869,9996,9996,6,0
2007-010403,010403,2007,06,24,2114,03,4711,826,873,9996,9996,6,0
2007-010403,010403,2007,06,24,2114,03,4711,831,870,9996,9996,6,0
2007-010403,010403,2007,06,24,2114,03,4711,847,879,9996,9996,6,0
2007-010601,010601,2007,06,24,2201,01,4711,1067,1105,9996,9996,6,0
2007-010701,010701,2007,06,24,2203,01,4711,1089,1112,9996,9996,6,0
2007-010702,010702,2007,06,24,2203,02,4677,1074,1106,9996,9996,6,0
2007-010704,010704,2007,06,24,2203,04,4711,1078,1113,9996,9996,6,0
2007-010802,010802,2007,06,34,2113,02,4711,780,790,9996,9996,6,0
2007-010802,010802,2007,06,34,2113,02,4711,835,915,9996,9996,6,0
2007-010802,010802,2007,06,34,2113,02,4711,1060,1108,9996,9996,6,0
2007-010802,010802,2007,06,34,2113,02,4711,1110,1170,9996,9996,6,0
2007-010803,010803,2007,06,34,2113,03,4711,990,1048,9996,9996,6,0
2007-010803,010803,2007,06,34,2113,03,4711,1022,1074,9996,9996,6,0
2007-010803,010803,2007,06,34,2113,03,4711,1053,1084,9996,9996,6,0
2007-010803,010803,2007,06,34,2113,03,4711,1094,1122,9996,9996,6,0
2007-011002,011002,2007,06,51,2104,02,1050,735,9996,9996,9996,1,0
2007-011002,011002,2007,06,51,2104,02,4711,713,721,9996,9996,6,0
2007-011002,011002,2007,06,51,2104,02,4711,717,725,9996,9996,6,0
2007-011002,011002,2007,06,51,2104,02,4711,811,826,9996,9996,6,0
2007-011002,011002,2007,06,51,2104,02,4711,830,850,9996,9996,6,0
2007-011501,011501,2007,06,51,2212,01,4821,735,9996,9996,9996,8,0
2007-011501,011501,2007,06,51,2212,01,4821,745,9996,9996,9996,8,0
2007-011502,011502,2007,06,51,2212,02,4711,1041,1064,9996,9996,6,0
2007-011604,011604,2007,06,24,1102,04,4711,766,806,9996,9996,6,0
2007-011604,011604,2007,06,24,1102,04,4711,807,864,9996,9996,6,0
2007-011604,011604,2007,06,24,1102,04,4711,1037,1096,9996,9996,6,0
2007-011604,011604,2007,06,24,1102,04,4711,1041,1101,9996,9996,6,0
2007-011604,011604,2007,06,24,1102,04,4711,1044,1110,9996,9996,6,0
2007-011701,011701,2007,06,24,1103,01,4711,1093,1103,9996,9996,6,0
2007-011703,011703,2007,06,24,1103,03,4711,1097,1104,9996,9996,6,0
2007-011704,011704,2007,06,24,1103,04,1050,1086,9996,9996,9996,7,0
2007-011704,011704,2007,06,24,1103,04,4711,1076,1085,9996,9996,6,0
2007-011802,011802,2007,06,24,1109,02,1050,790,9996,9996,9996,2,0
2007-011802,011802,2007,06,24,1109,02,1050,810,9996,9996,9996,2,0
2007-011802,011802,2007,06,24,1109,02,4711,803,818,9996,9996,6,0
2007-011802,011802,2007,06,24,1109,02,4711,810,819,9996,9996,6,0
2007-011802,011802,2007,06,24,1109,02,4711,830,842,9996,9996,6,0
2007-011803,011803,2007,06,24,1109,03,4711,791,800,9996,9996,6,0
2007-011803,011803,2007,06,24,1109,03,4711,793,810,9996,9996,6,0
2007-011804,011804,2007,06,24,1109,04,4711,790,803,9996,9996,6,0
2007-011804,011804,2007,06,24,1109,04,4711,820,831,9996,9996,6,0
2007-011808,011808,2007,06,24,1109,08,1050,790,9996,9996,9996,2,0
2007-011808,011808,2007,06,24,1109,08,4711,820,831,9996,9996,6,0
2007-011808,011808,2007,06,24,1109,08,4711,880,896,9996,9996,6,0
2007-011808,011808,2007,06,24,1109,08,4711,1030,1041,9996,9996,6,0
2007-011902,011902,2007,06,24,1114,02,4711,790,812,9996,9996,6,0
2007-011905,011905,2007,06,24,1114,05,1050,596,9996,9996,9996,2,0
2007-011908,011908,2007,06,24,1114,08,4711,1126,9997,9996,9996,6,0
2007-011917,011917,2007,06,24,1114,17,4711,711,9997,9996,9996,6,0
2007-011917,011917,2007,06,24,1114,17,4711,729,9997,9996,9996,6,0
2007-011917,011917,2007,06,24,1114,17,4711,735,9997,9996,9996,6,0
2007-011917,011917,2007,06,24,1114,17,4711,904,9997,9996,9996,6,0
2007-011919,011919,2007,06,24,1114,19,4711,820,857,9996,9996,6,0
2007-011920,011920,2007,06,24,1114,20,1050,781,9996,9996,9996,1,0
2007-011921,011921,2007,06,24,1114,21,1050,918,9996,9996,9996,1,0
2007-011921,011921,2007,06,24,1114,21,1050,722,9996,9996,9996,2,0
2007-011921,011921,2007,06,24,1114,21,1050,724,9996,9996,9996,2,0
2007-012002,012002,2007,06,24,1116,02,4711,1064,1094,9996,9996,6,0
2007-012002,012002,2007,06,24,1116,02,4711,1079,1129,9996,9996,6,0
2007-012003,012003,2007,06,24,1116,03,4711,1193,1275,9996,9996,6,0
2007-012004,012004,2007,06,24,1116,04,4711,761,805,9996,9996,6,0
2007-012004,012004,2007,06,24,1116,04,4711,763,808,9996,9996,6,0
2007-012004,012004,2007,06,24,1116,04,4711,765,803,9996,9996,6,0
2007-012201,012201,2007,06,34,2110,01,1050,822,9996,9996,9996,2,0
2007-012201,012201,2007,06,34,2110,01,4711,736,784,9996,9996,6,0
2007-012201,012201,2007,06,34,2110,01,4711,834,876,9996,9996,6,0
2007-012201,012201,2007,06,34,2110,01,4711,1012,1034,9996,9996,6,0
2007-012201,012201,2007,06,34,2110,01,4711,1052,1111,9996,9996,6,0
2007-012201,012201,2007,06,34,2110,01,4711,1124,1171,9996,9996,6,0
2007-012206,012206,2007,06,34,2110,06,3551,1884,9996,9996,9996,2,0
2007-012401,012401,2007,06,51,1102,01,1050,914,9996,9996,9996,1,0
2007-012401,012401,2007,06,51,1102,01,1050,882,9996,9996,9996,2,0
2007-012401,012401,2007,06,51,1102,01,1050,979,9996,9996,9996,2,0
2007-012401,012401,2007,06,51,1102,01,4691,1127,1183,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,750,758,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,761,764,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,1112,1132,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,1116,1130,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,1118,1192,9996,9996,6,0
2007-012401,012401,2007,06,51,1102,01,4711,1173,1194,9996,9996,6,0
2007-012402,012402,2007,06,51,1102,02,4711,623,679,9996,9996,6,0
2007-012402,012402,2007,06,51,1102,02,4711,753,762,9996,9996,6,0
2007-012402,012402,2007,06,51,1102,02,4711,1046,1057,9996,9996,6,0
2007-012402,012402,2007,06,51,1102,02,4711,1065,1082,9996,9996,6,0
2007-012402,012402,2007,06,51,1102,02,4711,1089,1114,9996,9996,6,0
2007-012405,012405,2007,06,51,1102,05,4711,1059,1101,9996,9996,6,0
2007-012405,012405,2007,06,51,1102,05,4711,1093,1102,9996,9996,6,0
2007-012502,012502,2007,06,51,1106,02,570,1165,9996,9996,9996,6,0
2007-012502,012502,2007,06,51,1106,02,4841,952,9996,9996,9996,2,0
2007-012601,012601,2007,06,51,1210,01,1050,923,9996,9996,9996,1,0
2007-012603,012603,2007,06,51,1210,03,1050,857,9996,9996,9996,1,0
2007-012604,012604,2007,06,51,1210,04,4711,1023,1037,9996,9996,6,0
2007-012606,012606,2007,06,51,1210,06,4711,1202,1224,9996,9996,6,0
2007-012607,012607,2007,06,51,1210,07,4711,788,791,9996,9996,6,0
2007-012607,012607,2007,06,51,1210,07,4711,843,850,9996,9996,6,0
2007-012607,012607,2007,06,51,1210,07,4711,1112,1137,9996,9996,6,0
2007-012607,012607,2007,06,51,1210,07,4711,1122,1131,9996,9996,6,0
2007-012608,012608,2007,06,51,1210,08,1050,956,9996,9996,9996,1,0
2007-012608,012608,2007,06,51,1210,08,4661,501,534,9996,9996,6,0
2007-012608,012608,2007,06,51,1210,08,4711,818,829,9996,9996,6,0
2007-012608,012608,2007,06,51,1210,08,4711,1052,1095,9996,9996,6,0
2007-012608,012608,2007,06,51,1210,08,4711,1089,1133,9996,9996,6,0
2007-012608,012608,2007,06,51,1210,08,4711,1111,1134,9996,9996,6,0
2007-012803,012803,2007,06,51,2208,03,1050,791,9996,9996,9996,2,0
2007-012803,012803,2007,06,51,2208,03,1050,833,9996,9996,9996,2,0
2007-012803,012803,2007,06,51,2208,03,1050,849,9996,9996,9996,2,0
2007-012901,012901,2007,06,51,2214,01,1050,898,9996,9996,9996,1,0
2007-012901,012901,2007,06,51,2214,01,1050,1105,9996,9996,9996,1,0
2007-012901,012901,2007,06,51,2214,01,1050,712,9996,9996,9996,2,0
2007-012901,012901,2007,06,51,2214,01,1050,810,9996,9996,9996,2,0
2007-012901,012901,2007,06,51,2214,01,1050,899,9996,9996,9996,2,0
2007-012902,012902,2007,06,51,2214,02,1050,841,9996,9996,9996,1,0
2007-012903,012903,2007,06,51,2214,03,1050,888,9996,9996,9996,1,0
2007-012903,012903,2007,06,51,2214,03,1050,901,9996,9996,9996,1,0
2007-012903,012903,2007,06,51,2214,03,1050,1011,9996,9996,9996,1,0
2007-012903,012903,2007,06,51,2214,03,1050,703,9996,9996,9996,2,0
2007-012903,012903,2007,06,51,2214,03,1050,730,9996,9996,9996,2,0
2007-013001,013001,2007,06,24,2101,01,4711,702,762,9996,9996,6,0
2007-013001,013001,2007,06,24,2101,01,4711,1017,1071,9996,9996,6,0
2007-013001,013001,2007,06,24,2101,01,4711,1019,1082,9996,9996,6,0
2007-013001,013001,2007,06,24,2101,01,4711,1045,1101,9996,9996,6,0
2007-013002,013002,2007,06,24,2101,02,4711,991,1014,9996,9996,6,0
2007-013002,013002,2007,06,24,2101,02,4711,1015,1075,9996,9996,6,0
2007-013002,013002,2007,06,24,2101,02,4711,1105,1175,9996,9996,6,0
2007-013002,013002,2007,06,24,2101,02,4711,1118,1169,9996,9996,6,0
2007-013003,013003,2007,06,24,2101,03,4677,1044,1100,9996,9996,6,0
2007-013003,013003,2007,06,24,2101,03,4711,965,1005,9996,9996,6,0
2007-013005,013005,2007,06,24,2101,05,4711,1017,1069,9996,9996,6,0
2007-013005,013005,2007,06,24,2101,05,4711,1017,1069,9996,9996,6,0
2007-013201,013201,2007,06,24,2112,01,4711,1073,1083,9996,9996,6,0
2007-013205,013205,2007,06,24,2112,05,4711,1090,1101,9996,9996,6,0
2007-013210,013210,2007,06,24,2112,10,1050,1079,9996,9996,9996,7,0
2007-013210,013210,2007,06,24,2112,10,4711,1090,1102,9996,9996,6,0
2007-013302,013302,2007,06,34,1103,02,3551,1653,9996,9996,9996,2,0
2007-013303,013303,2007,06,34,1103,03,3551,1509,9996,9996,9996,2,0
2007-013305,013305,2007,06,34,1103,05,3551,1482,9996,9996,9996,2,0
2007-013315,013315,2007,06,34,1103,15,4711,703,753,9996,9996,6,0
2007-013315,013315,2007,06,34,1103,15,4711,762,809,9996,9996,6,0
2007-013402,013402,2007,06,34,1205,02,3551,2333,9996,9996,9996,2,0
2007-013403,013403,2007,06,34,1205,03,3551,1625,9996,9996,9996,1,0
2007-013404,013404,2007,06,34,1205,04,3551,1653,9996,9996,9996,1,0
2007-013406,013406,2007,06,34,1205,06,3551,1943,9996,9996,9996,2,0
2007-013407,013407,2007,06,34,1205,07,3551,1830,9996,9996,9996,1,0
2007-013411,013411,2007,06,34,1205,11,3551,1942,9996,9996,9996,2,0
2007-013413,013413,2007,06,34,1205,13,3551,1874,9996,9996,9996,1,0
2007-013415,013415,2007,06,34,1205,15,3551,1832,9996,9996,9996,1,0
2007-013417,013417,2007,06,34,1205,17,3551,2116,9996,9996,9996,1,0
2007-013418,013418,2007,06,34,1205,18,3551,2198,9996,9996,9996,2,0
2007-013419,013419,2007,06,34,1205,19,3551,2187,9996,9996,9996,2,0
2007-013423,013423,2007,06,34,1205,23,3551,1858,9996,9996,9996,1,0
2007-013424,013424,2007,06,34,1205,24,3551,1882,9996,9996,9996,2,0
2007-013425,013425,2007,06,34,1205,25,3551,1857,9996,9996,9996,2,0
2007-013427,013427,2007,06,34,1205,27,3551,1912,9996,9996,9996,1,0
2007-013428,013428,2007,06,34,1205,28,3551,1932,9996,9996,9996,1,0
2007-013429,013429,2007,06,34,1205,29,3551,2073,9996,9996,9996,2,0
2007-013433,013433,2007,06,34,1205,33,3551,1642,9996,9996,9996,2,0
2007-013434,013434,2007,06,34,1205,34,3551,1634,9996,9996,9996,1,0
2007-013435,013435,2007,06,34,1205,35,3551,2017,9996,9996,9996,1,0
2007-013436,013436,2007,06,34,1205,36,3551,2023,9996,9996,9996,2,0
2007-013510,013510,2007,06,34,1209,10,3551,1577,9996,9996,9996,2,0
2007-014209,014209,2007,06,36,2109,09,4931,2224,9996,9996,9996,1,0
2007-014210,014210,2007,06,36,2109,10,4931,2435,9996,9996,9996,1,0
2007-014212,014212,2007,06,36,2109,12,3551,2496,9996,9996,9996,2,0
2007-014214,014214,2007,06,36,2109,14,4931,2362,9996,9996,9996,1,0
2007-014216,014216,2007,06,36,2109,16,4931,2623,9996,9996,9996,2,0
2007-014219,014219,2007,06,36,2109,19,4931,2315,9996,9996,9996,1,0
2007-014220,014220,2007,06,36,2109,20,4931,2472,9996,9996,9996,1,0
2007-014221,014221,2007,06,36,2109,21,4931,2585,9996,9996,9996,1,0
2007-014224,014224,2007,06,36,2109,24,4931,2270,9996,9996,9996,1,0
2007-014227,014227,2007,06,36,2109,27,4931,2980,9996,9996,9996,1,0
2007-014228,014228,2007,06,36,2109,28,4931,2073,9996,9996,9996,1,0
2007-014229,014229,2007,06,36,2109,29,4931,2251,9996,9996,9996,1,0
2007-014231,014231,2007,06,36,2109,31,4931,2475,9996,9996,9996,1,0
2007-014232,014232,2007,06,36,2109,32,4931,2355,9996,9996,9996,1,0
2007-014234,014234,2007,06,36,2109,34,4931,2452,9996,9996,9996,1,0
2007-014235,014235,2007,06,36,2109,35,4931,2475,9996,9996,9996,1,0
2007-014236,014236,2007,06,36,2109,36,4931,2325,9996,9996,9996,1,0
2007-014241,014241,2007,06,36,2109,41,4931,2526,9996,9996,9996,1,0
2007-014243,014243,2007,06,36,2109,43,4931,2308,9996,9996,9996,1,0
2007-014244,014244,2007,06,36,2109,44,4931,2140,9996,9996,9996,1,0
2007-014245,014245,2007,06,36,2109,45,4931,2404,9996,9996,9996,1,0
2007-014247,014247,2007,06,36,2109,47,4931,2382,9996,9996,9996,1,0
2007-014248,014248,2007,06,36,2109,48,3531,2143,9996,9996,9996,1,0
2007-014249,014249,2007,06,36,2109,49,4931,2555,9996,9996,9996,1,0
2007-014250,014250,2007,06,36,2109,50,4931,2425,9996,9996,9996,1,0
2007-014251,014251,2007,06,36,2109,51,4931,2445,9996,9996,9996,1,0
2007-014252,014252,2007,06,36,2109,52,4931,2322,9996,9996,9996,1,0
2007-014253,014253,2007,06,36,2109,53,4931,2190,9996,9996,9996,1,0
2007-014254,014254,2007,06,36,2109,54,4931,2338,9996,9996,9996,1,0
2007-014255,014255,2007,06,36,2109,55,4931,2145,9996,9996,9996,1,0
2007-014256,014256,2007,06,36,2109,56,4931,2545,9996,9996,9996,1,0
2007-014257,014257,2007,06,36,2109,57,4931,2260,9996,9996,9996,1,0
2007-014258,014258,2007,06,36,2109,58,4931,2284,9996,9996,9996,1,0
2007-014267,014267,2007,06,36,2109,67,4931,2290,9996,9996,9996,1,0
2007-014401,014401,2007,06,51,1118,01,4677,1081,1089,9996,9996,6,0
2007-014403,014403,2007,06,51,1118,03,4677,1064,1072,9996,9996,6,0
2007-014411,014411,2007,06,51,1118,11,4711,1122,1130,9996,9996,6,0
2007-014502,014502,2007,06,51,2103,02,4711,1110,1117,9996,9996,6,0
2007-014502,014502,2007,06,51,2103,02,4711,1130,1141,9996,9996,6,0
2007-014502,014502,2007,06,51,2103,02,4711,1140,1150,9996,9996,6,0
2007-014503,014503,2007,06,51,2103,03,1050,780,9996,9996,9996,2,0
2007-014503,014503,2007,06,51,2103,03,1050,831,9996,9996,9996,2,0
2007-014503,014503,2007,06,51,2103,03,4711,1150,1162,9996,9996,6,0
2007-014503,014503,2007,06,51,2103,03,4711,9997,1123,9996,9996,6,0
2007-014801,014801,2007,06,51,1116,01,1050,890,9996,9996,9996,2,0
2007-014801,014801,2007,06,51,1116,01,4711,1110,1120,9996,9996,6,0
2007-014801,014801,2007,06,51,1116,01,4711,1117,1130,9996,9996,6,0
2007-014802,014802,2007,06,51,1116,02,1050,810,9996,9996,9996,2,0
2007-014802,014802,2007,06,51,1116,02,4677,999,1110,9996,9996,6,0
2007-014802,014802,2007,06,51,1116,02,4711,985,1103,9996,9996,6,0
2007-014804,014804,2007,06,51,1116,04,1050,930,9996,9996,9996,1,0
2007-014805,014805,2007,06,51,1116,05,1050,1102,9996,9996,9996,1,0
2007-014805,014805,2007,06,51,1116,05,4677,993,1116,9996,9996,6,0
2007-014805,014805,2007,06,51,1116,05,4711,815,833,9996,9996,6,0
2007-014806,014806,2007,06,51,1116,06,4677,1120,1138,9996,9996,6,0
2007-014807,014807,2007,06,51,1116,07,4711,791,800,9996,9996,6,0
2007-014807,014807,2007,06,51,1116,07,4711,840,850,9996,9996,6,0
2007-014808,014808,2007,06,51,1116,08,1050,1060,9996,9996,9996,1,0
2007-014808,014808,2007,06,51,1116,08,4711,1020,1034,9996,9996,6,0
2007-015401,015401,2007,06,34,1101,01,3551,1983,9996,9996,9996,1,0
2007-015402,015402,2007,06,34,1101,02,3531,1714,9996,9996,9996,2,0
2007-015404,015404,2007,06,34,1101,04,3551,1590,9996,9996,9996,1,0
2007-015405,015405,2007,06,34,1101,05,3551,1575,9996,9996,9996,2,0
2007-015409,015409,2007,06,34,1101,09,3531,1867,9996,9996,9996,1,0
