tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
17,9996,9996,376,8,9996,6633,1,1,2015,10,09,8100091,0,0,51,02,2207,1,VAOC2207.pdf,00093480.tif,ORIGINAL,1050,1739,0,2,3,80,1,LENGTH;,2015-173902
18,9996,9996,399,2,9996,6555,7,1,2015,10,12,0470938,0,0,24,01,1201,1,MDOC1201.pdf,00094033.tif,ORIGINAL,1050,1847,0,4,2,21,1,LENGTH;,2015-184701
18,9996,9996,406,2,9996,6555,7,1,2015,10,12,0470938,0,0,24,01,1201,1,MDOC1201.pdf,00094033.tif,ORIGINAL,1050,1847,0,5,2,22,1,LENGTH;,2015-184701
17,9996,9996,411,8,9996,6783,7,3,2015,10,08,0470938,0,0,24,01,2203,1,MDOC2203.pdf,00093407.tif,ORIGINAL,1050,1720,0,6,2,37,0,,2015-172001
17,9996,9996,438,8,9996,6783,2,1,2015,10,12,0051599,0,0,10,03,1105,1,DEOC1105.pdf,00093762.tif,ORIGINAL,1050,1799,0,2,2,16,0,,2015-179903
17,9996,9996,447,8,9996,6783,2,1,2015,10,12,0051599,0,0,10,02,1105,1,DEOC1105.pdf,00093760.tif,ORIGINAL,1050,1799,0,1,2,8,0,,2015-179902
17,9996,9996,450,8,9996,6633,1,1,2015,10,09,8100091,0,0,51,02,2207,1,VAOC2207.pdf,00093480.tif,ORIGINAL,1050,1739,0,1,3,79,0,,2015-173902
17,9996,9996,453,8,9996,6783,2,1,2015,10,12,0051599,0,0,10,01,1105,1,DEOC1105.pdf,00093758.tif,ORIGINAL,1050,1799,0,4,2,4,0,,2015-179901
19,9996,9996,461,2,9996,7361,11,1,2015,10,22,0091131,0,1,34,01,2118,1,NJOC2118.pdf,00094422.tif,ORIGINAL,1050,1941,0,1,2,63,0,,2015-194101
17,9996,9996,461,8,9996,6633,1,1,2015,10,09,8100091,0,0,51,02,2207,1,VAOC2207.pdf,00093480.tif,ORIGINAL,1050,1739,0,3,3,81,0,,2015-173902
17,9996,9996,464,8,9996,6783,2,1,2015,10,12,0051599,0,0,10,03,1105,1,DEOC1105.pdf,00093762.tif,ORIGINAL,1050,1799,0,3,2,17,0,,2015-179903
17,9996,9996,466,8,9996,6633,1,1,2015,10,09,8100091,0,0,51,02,2207,1,VAOC2207.pdf,00093480.tif,ORIGINAL,1050,1739,0,5,3,83,0,,2015-173902
17,9996,9996,468,8,9996,6633,1,1,2015,10,09,8100091,0,0,51,02,2207,1,VAOC2207.pdf,00093480.tif,ORIGINAL,1050,1739,0,4,3,82,0,,2015-173902
17,9996,9996,482,2,9996,6936,5,1,2015,10,11,0471493,0,0,24,01,1204,1,MDOC1204.pdf,00093526.tif,ORIGINAL,1050,1752,0,1,3,38,0,,2015-175201
19,9996,9996,482,8,9996,7415,1,1,2015,10,21,8100002,0,0,51,03,2212,1,VAOC2212.pdf,00094475.tif,ORIGINAL,1050,1954,0,2,2,94,0,,2015-195403
17,9996,9996,488,8,9996,6783,2,1,2015,10,12,0051599,0,0,10,02,1105,1,DEOC1105.pdf,00093760.tif,ORIGINAL,1050,1799,0,5,2,12,0,,2015-179902
19,9996,9996,493,2,9996,7415,1,1,2015,10,21,8100091,0,0,51,04,2212,1,VAOC2212.pdf,00094477.tif,ORIGINAL,1050,1954,0,4,2,97,0,,2015-195404
