int_id,smp_week,year,wave,sub_reg,st,num_reps,rep_num,rep_id,int_date,int_time,status,hms,hms_cat,sellfish,fshstate,bt_trips,rf_trips,lptrips,trip_num,trip_day,tripdate,t_of_day,mode_f,people,trip_st,tripcnty,intsite,marin,town,otherstop,othersite,othersite_spec,method1,method2,thist,target1,target2,sktyp,tutyp,btsiz,bltyp,folps,o_folps,tourn,tcode,o_tname,gear,wgear,ogear,rodre,lncnt,baita,baitb,baitc,obait,o_obait,gnact,o_gnact,gnade,o_gnade,gnama,o_gnama,gnamd,o_gnamd,gname,o_gname,gnanh,o_gnanh,gnanj,o_gnanj,gnany,o_gnany,gnari,o_gnari,gnava,o_gnava,fishg,miles,depth,temp,targt,catch1,catch2,catch3,catch4,catch5,ctuna1,ctuna2,ctuna3,ctuna4,ctuna5,stuna1,stuna2,stuna3,stuna4,stuna5,stuna6,cshar1,cshar2,cshar3,cshar4,kmarl,amarl,dmarl,kssbt,assbt,dssbt,ksbtu,asbtu,dsbtu,klsbt,alsbt,dlsbt,ksmbt,asmbt,dsmbt,klmbt,almbt,dlmbt,kgbtu,agbtu,dgbtu,ketun,aetun,detun,kmsha,amsha,dmsha,kbsha,absha,dbsha,kssha,assha,dssha,kdsha,adsha,ddsha,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,area,dist,area_x,time_dep,time,hrsf,multiday,dycnt,verified,val_id,val_date,errors,attempts,result,file,futuret,future_we,future_wd
1066,37,2020,5,4,09,,,,20200926,1850,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1077,37,2020,5,5,51,1,1,1,20200921,1607,1,1,2,2,VA,1,1,1,1,1,20200907,1,8,4,24,047,0019,,,,,,01,,1,8850060000,,,,,8850060301,,,2,,,1,,,,6,2,1,2,2,,,,,,,,35,,,,,,,,,,,,,,NORFOLK CANYON,55,200FAT,78,1,8850060301,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0530,1930,8,2,1,2,,,8,1,10,hms_lpts_0814020,,,
1026,37,2020,5,4,09,1,1,1,20200923,1814,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,5,07,hms_lpts_0814020,,,
1002,37,2020,5,5,34,1,1,1,20200921,1040,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
1076,37,2020,5,4,23,1,1,1,20200923,1829,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,6,10,hms_lpts_0814020,,,
1073,37,2020,5,5,51,1,1,1,20200926,1750,1,1,2,2,VA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,10,hms_lpts_0814020,,,
1002,37,2020,5,5,10,,,,20200926,1711,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1026,37,2020,5,4,09,1,1,1,20200922,1903,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,10,hms_lpts_0814020,,,
1066,37,2020,5,5,36,,,,20200926,1820,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,9,05,hms_lpts_0814020,,,
1002,37,2020,5,5,34,,,,20200926,1804,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1073,37,2020,5,4,25,1,1,1,20200921,1337,1,1,1,2,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
1002,37,2020,5,5,34,,,,20200926,1756,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1073,37,2020,5,4,23,,,,20200926,1806,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1066,37,2020,5,5,36,1,1,1,20200923,1716,1,1,2,2,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,6,10,hms_lpts_0814020,,,
1002,37,2020,5,5,34,,,,20200922,1124,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,06,hms_lpts_0814020,,,
1002,37,2020,5,5,24,,,,20200926,1733,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1002,37,2020,5,4,09,1,1,1,20200921,1023,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
INA,37,2020,5,5,51,,,,,,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,,10,hms_lpts_0814020,,,
1073,37,2020,5,4,25,,,,20200926,1738,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
INE,37,2020,5,4,09,,,,,,8,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,,10,hms_lpts_0814020,,,
1026,37,2020,5,4,09,1,1,1,20200921,1649,1,1,1,1,CT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
1073,37,2020,5,4,25,1,1,1,20200921,1750,6,1,1,2,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
1073,37,2020,5,4,25,,,,20200921,1947,7,,,2,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,06,hms_lpts_0814020,,,
1002,37,2020,5,5,34,1,1,1,20200921,1126,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_0814020,,,
1066,37,2020,5,4,09,,,,20200926,1846,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1002,37,2020,5,5,10,,,,20200926,1702,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1070,37,2020,5,5,10,1,1,1,20200922,1752,1,1,2,2,DE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,10,hms_lpts_0814020,,,
1066,37,2020,5,4,09,,,,20200926,1853,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,05,hms_lpts_0814020,,,
1073,37,2020,5,4,25,,,,20200926,1731,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1002,37,2020,5,5,34,,,,20200922,1231,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,06,hms_lpts_0814020,,,
1073,37,2020,5,4,25,1,1,1,20200923,1815,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,5,10,hms_lpts_0814020,,,
1026,37,2020,5,4,09,1,1,1,20200922,1807,1,1,2,2,RI,1,1,1,1,1,20200907,1,8,6,44,009,0464,,,,,,01,02,1,8850040101,8850030403,,,,,,,2,,,1,,,,11,2,1,1,2,,,,,,,,,,,,,,,,,,997,WEST ATLANTIS,,,WEST ATLANTIS,120,500FAT,74,1,8850030401,8850030403,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,7,0,0,,,,1000,1700,40,1,3,2,,,8,3,10,hms_lpts_0814020,,,
1077,37,2020,5,5,51,1,1,1,20200923,1831,1,1,2,2,VA,1,1,1,1,6,20200912,1,8,2,51,001,8888,7777-HORNS INN,,2,,,01,,1,8850030402,8850030403,,,2,,,,2,,,1,,,,4,2,2,1,2,,,,,,,,,,,,,,,,,,,,213,,THE LUMPS,26,120FET,76,1,8850030501,8850030502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0730,1630,6.5,2,1,2,,,8,6,10,hms_lpts_0814020,,,
1073,37,2020,5,4,23,,,,20200926,1843,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_0814020,,,
1070,37,2020,5,4,33,1,1,1,20200922,1616,1,1,1,1,NH,5,5,5,1,1,20200907,1,8,3,33,999,9999,,,,,,03,05,1,8850030402,,,,3,,,,2,,,1,,,,99,1,1,2,2,,,,,,,,,,,,998,,,,,,,,,,998,998,999999,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,2100,16,2,1,2,,,8,2,10,hms_lpts_0814020,,,
1070,37,2020,5,4,33,1,1,1,20200922,1616,1,1,1,1,NH,5,5,5,2,4,20200910,1,8,3,33,999,9999,,,,,,03,05,1,8850030402,,,,3,,,,2,,,1,,,,99,1,1,2,2,,,,,,,,,,,,998,,,,,,,,,,998,998,999999,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,2100,16,2,1,2,,,8,2,10,hms_lpts_0814020,,,
1070,37,2020,5,4,33,1,1,1,20200922,1616,1,1,1,1,NH,5,5,5,3,7,20200913,1,8,3,33,999,9999,,,,,,03,05,1,8850030402,,,,3,,,,2,,,1,,,,99,1,1,2,2,,,,,,,,,,,,998,,,,,,,,,,998,998,999999,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,2100,16,2,1,2,,,8,2,10,hms_lpts_0814020,,,
1070,37,2020,5,4,33,1,1,1,20200922,1616,1,1,1,1,NH,5,5,5,4,1,20200914,1,8,3,33,999,9999,,,,,,03,05,1,8850030402,,,,3,,,,2,,,1,,,,99,1,1,2,2,,,,,,,,,,,,998,,,,,,,,,,998,998,999999,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,2100,16,2,1,2,,,8,2,10,hms_lpts_0814020,,,
1070,37,2020,5,4,33,1,1,1,20200922,1616,1,1,1,1,NH,5,5,5,5,4,20200917,1,8,3,33,999,9999,,,,,,03,05,1,8850030402,,,,3,,,,2,,,1,,,,99,1,1,2,2,,,,,,,,,,,,998,,,,,,,,,,998,998,999999,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,2100,16,2,1,2,,,8,2,10,hms_lpts_0814020,,,
1066,37,2020,5,5,36,1,1,1,20200921,1311,1,1,1,1,NY,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_0814020,,,
1070,37,2020,5,5,10,1,1,1,20200923,1857,1,1,2,2,DE,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,6,10,hms_lpts_0814020,,,
1026,37,2020,5,4,44,1,1,1,20200922,1909,1,1,2,2,RI,1,1,1,1,6,20200912,1,8,2,44,009,0028,,,,,,01,,1,8850030402,,,,1,,,,2,,,1,,,,6,2,2,1,2,,,,,,,,,,,,,,,,,,16,,,,MUD HOLE,25,120FET,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1900,10,2,1,2,,,8,3,10,hms_lpts_0814020,,,
1073,37,2020,5,4,25,,,,20200921,1850,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,06,hms_lpts_0814020,,,
INA,37,2020,5,5,51,,,,,,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,,10,hms_lpts_0814020,,,
1066,37,2020,5,5,36,1,1,1,20200923,1142,1,1,2,2,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,5,10,hms_lpts_0814020,,,
1076,37,2020,5,4,23,1,1,1,20200924,1709,1,1,1,1,ME,3,3,3,1,4,20200910,1,8,2,23,015,7777,PRIVATE RESIDENCE,,2,,,05,,1,8850030402,,,,3,,,,2,,,1,,,,3,1,2,2,2,,,,,,,,,,997,SEGUIN GROUNDS,,,,,,,,,,,SEGUIN GROUNDS,2,100FET,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1800,10,2,1,2,,,8,7,10,hms_lpts_0814020,,,
1076,37,2020,5,4,23,1,1,1,20200924,1709,1,1,1,1,ME,3,3,3,2,6,20200912,1,8,2,23,015,7777,PRIVATE RESIDENCE,,2,,,05,,1,8850030402,,,,3,,,,2,,,1,,,,3,1,2,2,2,,,,,,,,,,997,SEGUIN GROUNDS,,,,,,,,,,,SEGUIN GROUNDS,2,100FET,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1800,10,2,1,2,,,8,7,10,hms_lpts_0814020,,,
