id,tracker,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
2010-006305,006305,2010,06,10,1201,05,3350,BLACK SEABASS,0,0,2,0,0,0
2010-006306,006306,2010,06,10,1201,06,3551,96,0,0,1,0,0,0
2010-006307,006307,2010,06,10,1201,07,4931,96,1,1,0,0,0,0
2010-006308,006308,2010,06,10,1201,08,3591,UNKNOWN SHARK,0,0,1,0,0,0
2010-006309,006309,2010,06,10,1201,09,4677,96,1,0,1,0,0,0
2010-006310,006310,2010,06,10,1201,10,2171,96,0,0,1,0,0,0
2010-006311,006311,2010,06,10,1201,11,1050,96,8,8,0,0,0,0
2010-006312,006312,2010,06,10,1201,12,3531,96,1,1,0,0,0,0
2010-006314,006314,2010,06,10,1201,14,4711,96,4,4,0,0,0,0
2010-006401,006401,2010,06,10,2102,01,4821,96,0,0,2,0,0,0
2010-006501,006501,2010,06,25,1102,01,4180,96,2,0,0,0,0,0
2010-006502,006502,2010,06,25,1102,02,230,96,2,0,0,0,0,0
2010-006502,006502,2010,06,25,1102,02,4180,96,2,0,10,0,0,0
2010-006601,006601,2010,06,25,1110,01,815,COD,4,0,0,0,0,0
2010-006601,006601,2010,06,25,1110,01,4180,96,1,0,0,0,0,0
2010-006801,006801,2010,06,25,1209,01,4679,96,3,3,0,0,3,0
2010-006802,006802,2010,06,25,1209,02,230,96,3,3,0,0,0,0
2010-006802,006802,2010,06,25,1209,02,3521,96,0,0,3,0,0,0
2010-006802,006802,2010,06,25,1209,02,4180,96,4,4,3,0,0,0
2010-006803,006803,2010,06,25,1209,03,815,COD,50,0,0,0,0,0
2010-006803,006803,2010,06,25,1209,03,2695,POLLOCK,20,0,0,0,0,0
2010-006805,006805,2010,06,25,1209,05,230,96,3,3,0,0,0,0
2010-006805,006805,2010,06,25,1209,05,4180,96,4,4,0,0,0,0
2010-006901,006901,2010,06,25,2103,01,4676,96,1,1,0,0,0,0
2010-006904,006904,2010,06,25,2103,04,4679,96,1,1,0,0,1,0
2010-007001,007001,2010,06,25,2104,01,230,96,0,0,10,0,0,0
2010-007001,007001,2010,06,25,2104,01,4180,96,8,0,45,0,0,0
2010-007002,007002,2010,06,25,2104,02,4180,96,4,0,6,0,0,0
2010-007003,007003,2010,06,25,2104,03,4180,96,8,0,8,0,0,0
2010-007003,007003,2010,06,25,2104,03,4676,96,1,1,0,0,0,0
2010-007004,007004,2010,06,25,2104,04,230,96,0,0,10,0,0,0
2010-007004,007004,2010,06,25,2104,04,4676,96,1,0,0,0,0,0
2010-007401,007401,2010,06,24,1102,01,4821,96,0,0,3,0,0,0
2010-007401,007401,2010,06,24,1102,01,4841,96,0,0,1,0,0,0
2010-007402,007402,2010,06,24,1102,02,4821,96,0,0,3,0,0,0
2010-007402,007402,2010,06,24,1102,02,4841,96,0,0,1,0,0,0
2010-007501,007501,2010,06,24,1107,01,3551,96,1,1,0,0,0,0
2010-007501,007501,2010,06,24,1107,01,4841,96,0,0,3,0,0,0
2010-007501,007501,2010,06,24,1107,01,4931,96,0,0,1,0,0,0
2010-007502,007502,2010,06,24,1107,02,3551,96,1,1,0,0,0,0
2010-007503,007503,2010,06,24,1107,03,4711,96,1,1,0,0,0,0
2010-007504,007504,2010,06,24,1107,04,4931,96,0,0,1,0,0,0
2010-007505,007505,2010,06,24,1107,05,3551,96,1,1,1,0,0,0
2010-007506,007506,2010,06,24,1107,06,1050,96,12,12,0,0,0,0
2010-007701,007701,2010,06,24,2108,01,3350,SEA BASS,2,0,0,0,0,0
2010-007802,007802,2010,06,24,2109,02,3551,96,0,0,1,0,0,0
2010-007802,007802,2010,06,24,2109,02,4841,96,0,0,1,0,0,0
2010-007802,007802,2010,06,24,2109,02,4931,96,0,0,2,0,0,0
2010-007804,007804,2010,06,24,2109,04,3551,96,0,0,1,0,0,0
2010-007804,007804,2010,06,24,2109,04,4841,96,0,0,3,0,0,0
2010-007805,007805,2010,06,24,2109,05,3551,96,0,0,1,0,0,0
2010-007806,007806,2010,06,24,2109,06,4841,96,0,0,1,0,0,0
2010-007901,007901,2010,06,24,2202,01,4841,96,0,0,3,0,0,0
2010-007902,007902,2010,06,24,2202,02,3551,96,0,0,1,0,0,0
2010-007902,007902,2010,06,24,2202,02,4931,96,0,0,7,0,0,0
2010-008001,008001,2010,06,34,1111,01,3531,96,1,1,0,0,0,0
2010-008201,008201,2010,06,34,1201,01,3531,96,1,1,0,0,0,1
2010-008202,008202,2010,06,34,1201,02,3551,96,1,1,0,0,0,1
2010-008202,008202,2010,06,34,1201,02,4931,96,0,0,1,0,0,0
2010-008203,008203,2010,06,34,1201,03,3531,96,1,1,0,0,0,1
2010-008203,008203,2010,06,34,1201,03,4821,96,0,0,1,0,0,0
2010-008205,008205,2010,06,34,1201,05,3551,96,1,1,0,0,0,1
2010-008205,008205,2010,06,34,1201,05,4821,96,0,0,1,0,0,0
2010-008205,008205,2010,06,34,1201,05,4931,96,0,0,3,0,0,0
2010-008206,008206,2010,06,34,1201,06,3551,96,1,1,0,0,0,1
2010-008206,008206,2010,06,34,1201,06,4931,96,0,0,2,0,0,0
2010-008207,008207,2010,06,34,1201,07,3531,96,0,0,1,0,0,0
2010-008208,008208,2010,06,34,1201,08,3551,96,1,1,0,0,0,1
2010-008208,008208,2010,06,34,1201,08,4931,96,0,0,1,0,0,0
2010-008208,008208,2010,06,34,1201,08,8888,OCEAN SUNFISH,0,0,1,0,0,0
2010-008209,008209,2010,06,34,1201,09,3551,96,1,1,1,0,0,1
2010-008209,008209,2010,06,34,1201,09,4931,96,0,0,1,0,0,0
2010-008210,008210,2010,06,34,1201,10,3551,96,1,1,0,0,0,1
2010-008210,008210,2010,06,34,1201,10,4931,96,0,0,6,0,0,0
2010-008211,008211,2010,06,34,1201,11,3531,96,1,1,0,0,0,0
2010-008212,008212,2010,06,34,1201,12,4841,96,0,0,1,0,0,0
2010-008214,008214,2010,06,34,1201,14,3551,96,1,1,1,0,0,1
2010-008214,008214,2010,06,34,1201,14,4931,96,0,0,1,0,0,0
2010-008215,008215,2010,06,34,1201,15,3551,96,0,0,1,0,0,0
2010-008215,008215,2010,06,34,1201,15,4931,96,0,0,2,0,0,0
2010-008216,008216,2010,06,34,1201,16,3551,96,0,0,3,0,0,0
2010-008222,008222,2010,06,34,1201,22,4931,96,0,0,3,0,0,0
2010-008502,008502,2010,06,36,1102,02,4931,96,0,0,15,0,0,0
2010-008503,008503,2010,06,36,1102,03,230,96,0,0,1,0,0,0
2010-008601,008601,2010,06,36,1104,01,3531,96,1,1,0,0,0,0
2010-008601,008601,2010,06,36,1104,01,4931,96,0,0,14,0,0,0
2010-008602,008602,2010,06,36,1104,02,3551,96,1,0,0,0,0,0
2010-008801,008801,2010,06,36,1113,01,230,96,10,10,5,0,0,0
2010-008801,008801,2010,06,36,1113,01,4931,96,0,0,2,0,0,0
2010-008802,008802,2010,06,36,1113,02,230,96,0,0,15,0,0,0
2010-008803,008803,2010,06,36,1113,03,230,96,20,20,80,0,0,0
2010-008803,008803,2010,06,36,1113,03,4678,96,1,1,1,0,0,0
2010-008804,008804,2010,06,36,1113,04,230,96,25,25,0,0,0,0
2010-009103,009103,2010,06,51,1104,03,1050,96,2,2,0,0,0,0
2010-009104,009104,2010,06,51,1104,04,1050,96,4,4,0,0,0,0
2010-009104,009104,2010,06,51,1104,04,4711,96,3,3,0,0,0,0
2010-009201,009201,2010,06,51,1105,01,1050,96,40,0,0,0,0,0
2010-009201,009201,2010,06,51,1105,01,2161,96,0,0,3,0,0,0
2010-009201,009201,2010,06,51,1105,01,2171,96,0,0,3,0,0,0
2010-009201,009201,2010,06,51,1105,01,3026,SAILFISH,0,0,1,0,0,0
2010-009201,009201,2010,06,51,1105,01,4711,96,1,0,0,0,0,0
2010-009201,009201,2010,06,51,1105,01,4821,96,0,0,2,0,0,0
2010-009301,009301,2010,06,51,1106,01,230,96,6,6,0,0,0,0
2010-009301,009301,2010,06,51,1106,01,3551,96,1,1,1,0,0,0
2010-009301,009301,2010,06,51,1106,01,4711,96,1,1,0,0,0,0
2010-009301,009301,2010,06,51,1106,01,4841,96,0,0,1,0,0,0
2010-009601,009601,2010,06,51,1204,01,1050,96,7,7,0,0,0,0
2010-009602,009602,2010,06,51,1204,02,1050,96,4,4,0,0,0,0
2010-009702,009702,2010,06,51,1205,02,230,96,4,0,0,0,0,0
2010-009702,009702,2010,06,51,1205,02,4661,96,1,0,1,0,0,0
2010-009703,009703,2010,06,51,1205,03,1050,96,10,10,0,0,0,0
2010-009703,009703,2010,06,51,1205,03,4661,96,0,0,1,0,0,0
2010-009703,009703,2010,06,51,1205,03,4711,96,1,1,0,0,0,0
2010-010001,010001,2010,06,51,2119,01,230,96,12,0,0,0,0,0
2010-010301,010301,2010,06,51,2212,01,2420,BLACK BE ROSEFISH,38,38,0,0,0,0
2010-010301,010301,2010,06,51,2212,01,4467,GOLD TILEFISH,3,3,0,0,0,0
2010-010302,010302,2010,06,51,2212,02,230,96,4,4,0,0,0,0
2010-010302,010302,2010,06,51,2212,02,1050,96,10,10,0,0,0,0
2010-010302,010302,2010,06,51,2212,02,2420,BLACK BELLY ROSEFISH,3,3,0,0,0,0
2010-010302,010302,2010,06,51,2212,02,3350,BLACK SEABASS,5,5,0,0,0,0
2010-010401,010401,2010,06,51,2213,01,4871,BLACKTIP SHARK,0,0,1,0,0,0
2010-010601,010601,2010,06,24,2201,01,4711,96,5,5,0,0,0,0
2010-010602,010602,2010,06,24,2201,02,4821,96,0,0,1,0,0,0
2010-010603,010603,2010,06,24,2201,03,1050,96,1,1,0,0,0,0
2010-010603,010603,2010,06,24,2201,03,4711,96,2,2,0,0,0,0
2010-011401,011401,2010,06,25,1101,01,4679,96,1,0,0,0,1,0
2010-011406,011406,2010,06,25,1101,06,815,COD,40,0,0,0,0,0
2010-011602,011602,2010,06,25,1204,02,4679,96,0,0,2,0,0,0
2010-011903,011903,2010,06,25,2115,03,4679,96,1,0,0,0,1,0
2010-011904,011904,2010,06,25,2115,04,4676,96,1,1,1,0,0,0
2010-011906,011906,2010,06,25,2115,06,4676,96,1,1,0,0,0,0
2010-012103,012103,2010,06,25,2211,03,4679,96,1,0,0,0,1,0
2010-012301,012301,2010,06,24,2112,01,4950,96,0,0,1,0,0,0
2010-012501,012501,2010,06,36,2204,01,4931,96,0,0,20,0,0,0
2010-012502,012502,2010,06,36,2204,02,4931,96,0,0,4,0,0,0
2010-012503,012503,2010,06,36,2204,03,3551,96,1,1,0,0,0,1
2010-012503,012503,2010,06,36,2204,03,4931,96,0,0,15,0,0,0
2010-012504,012504,2010,06,36,2204,04,4931,96,0,0,13,0,0,0
2010-012505,012505,2010,06,36,2204,05,4931,96,0,0,15,0,0,0
2010-012506,012506,2010,06,36,2204,06,4931,96,0,0,15,0,0,0
2010-012507,012507,2010,06,36,2204,07,4931,96,0,0,15,0,0,0
2010-012508,012508,2010,06,36,2204,08,4931,96,0,0,15,0,0,0
2010-012509,012509,2010,06,36,2204,09,230,96,5,0,0,0,0,0
2010-012509,012509,2010,06,36,2204,09,4931,96,0,0,15,0,0,0
2010-012510,012510,2010,06,36,2204,10,4931,96,0,0,20,0,0,0
2010-012511,012511,2010,06,36,2204,11,4931,96,0,0,20,0,0,0
2010-012512,012512,2010,06,36,2204,12,4931,96,0,0,20,0,0,0
2010-012513,012513,2010,06,36,2204,13,4931,96,0,0,14,0,0,0
2010-012514,012514,2010,06,36,2204,14,3531,96,1,0,0,0,0,0
2010-012514,012514,2010,06,36,2204,14,4931,96,0,0,12,0,0,0
2010-012515,012515,2010,06,36,2204,15,4931,96,0,0,27,0,0,0
2010-012516,012516,2010,06,36,2204,16,230,96,7,0,0,0,0,0
2010-012516,012516,2010,06,36,2204,16,4931,96,0,0,20,0,0,0
2010-012517,012517,2010,06,36,2204,17,4931,96,0,0,30,0,0,0
2010-012518,012518,2010,06,36,2204,18,4931,96,0,0,22,0,0,0
2010-013302,013302,2010,06,24,1103,02,4661,96,0,0,4,0,0,0
2010-013302,013302,2010,06,24,1103,02,4711,96,2,2,0,0,0,0
2010-013601,013601,2010,06,34,1113,01,230,96,20,0,10,0,0,0
2010-013602,013602,2010,06,34,1113,02,3551,96,1,1,1,0,0,1
2010-013604,013604,2010,06,34,1113,04,4931,96,0,0,1,0,0,0
2010-013605,013605,2010,06,34,1113,05,230,96,2,0,12,0,0,0
2010-013605,013605,2010,06,34,1113,05,3551,96,0,0,1,0,0,0
2010-013606,013606,2010,06,34,1113,06,3531,96,1,0,0,0,0,0
2010-013606,013606,2010,06,34,1113,06,4931,96,0,0,7,0,0,0
2010-013607,013607,2010,06,34,1113,07,4677,96,1,0,0,0,0,0
2010-013607,013607,2010,06,34,1113,07,4711,96,4,0,0,0,0,0
2010-013608,013608,2010,06,34,1113,08,4711,96,7,0,3,0,0,0
2010-013608,013608,2010,06,34,1113,08,4931,96,0,0,2,0,0,0
2010-013901,013901,2010,06,34,2116,01,4661,96,7,4,0,0,0,0
2010-013901,013901,2010,06,34,2116,01,4711,96,6,6,0,0,0,0
2010-013902,013902,2010,06,34,2116,02,4661,96,6,3,0,0,0,0
2010-013902,013902,2010,06,34,2116,02,4711,96,6,5,0,0,0,0
2010-014201,014201,2010,06,36,1106,01,3531,96,1,1,0,0,0,1
2010-014201,014201,2010,06,36,1106,01,4931,96,0,0,2,0,0,0
2010-014202,014202,2010,06,36,1106,02,3531,96,1,1,0,0,0,1
2010-014203,014203,2010,06,36,1106,03,3531,96,1,1,0,0,0,1
2010-014203,014203,2010,06,36,1106,03,3551,96,0,0,2,0,0,0
2010-014203,014203,2010,06,36,1106,03,4931,96,0,0,9,0,0,0
2010-014204,014204,2010,06,36,1106,04,4931,96,1,1,1,0,0,1
2010-014205,014205,2010,06,36,1106,05,3531,96,1,1,0,0,0,1
2010-014205,014205,2010,06,36,1106,05,4931,96,0,0,9,0,0,0
2010-014206,014206,2010,06,36,1106,06,4931,96,1,1,0,0,0,1
2010-014207,014207,2010,06,36,1106,07,4931,96,1,1,0,0,0,1
2010-014208,014208,2010,06,36,1106,08,3551,96,1,1,0,0,0,1
2010-014208,014208,2010,06,36,1106,08,4931,96,0,0,8,0,0,0
2010-014209,014209,2010,06,36,1106,09,3551,96,1,1,0,0,0,1
2010-014210,014210,2010,06,36,1106,10,3531,96,1,1,0,0,0,1
2010-014211,014211,2010,06,36,1106,11,3531,96,1,1,0,0,0,1
2010-014211,014211,2010,06,36,1106,11,4931,96,0,0,2,0,0,0
2010-014212,014212,2010,06,36,1106,12,230,96,3,3,0,0,0,0
2010-014212,014212,2010,06,36,1106,12,4931,96,1,1,6,0,0,1
2010-014213,014213,2010,06,36,1106,13,3551,96,1,1,0,0,0,1
2010-014213,014213,2010,06,36,1106,13,4931,96,0,0,6,0,0,0
2010-014214,014214,2010,06,36,1106,14,3551,96,1,1,2,0,0,1
2010-014214,014214,2010,06,36,1106,14,4931,96,0,0,30,0,0,0
2010-014215,014215,2010,06,36,1106,15,4931,96,1,1,11,0,0,1
2010-014216,014216,2010,06,36,1106,16,230,96,2,2,0,0,0,0
2010-014216,014216,2010,06,36,1106,16,4931,96,1,1,0,0,0,1
2010-014217,014217,2010,06,36,1106,17,3551,96,1,1,0,0,0,1
2010-014217,014217,2010,06,36,1106,17,4931,96,0,0,12,0,0,0
2010-014218,014218,2010,06,36,1106,18,4931,96,1,1,3,0,0,1
2010-014219,014219,2010,06,36,1106,19,4931,96,1,1,8,0,0,1
2010-014220,014220,2010,06,36,1106,20,4931,96,1,1,8,0,0,1
2010-014221,014221,2010,06,36,1106,21,3551,96,1,1,2,0,0,1
2010-014221,014221,2010,06,36,1106,21,4841,96,0,0,1,0,0,0
2010-014221,014221,2010,06,36,1106,21,4931,96,0,0,2,0,0,0
2010-014222,014222,2010,06,36,1106,22,4931,96,0,0,11,0,0,0
2010-014223,014223,2010,06,36,1106,23,4931,96,0,0,15,0,0,0
2010-014401,014401,2010,06,36,1201,01,3551,96,1,1,0,0,0,0
2010-014401,014401,2010,06,36,1201,01,4677,96,1,1,6,0,0,0
2010-014401,014401,2010,06,36,1201,01,4821,96,0,0,2,0,0,0
2010-014401,014401,2010,06,36,1201,01,4931,96,0,0,5,0,0,0
2010-014403,014403,2010,06,36,1201,03,4931,96,0,0,20,0,0,0
2010-014404,014404,2010,06,36,1201,04,230,96,1,1,0,0,0,0
2010-014404,014404,2010,06,36,1201,04,4931,96,0,0,1,0,0,0
2010-014405,014405,2010,06,36,1201,05,4931,96,0,0,12,0,0,0
2010-014406,014406,2010,06,36,1201,06,3551,96,1,0,0,0,0,0
2010-014406,014406,2010,06,36,1201,06,4677,96,1,0,0,0,0,0
2010-014407,014407,2010,06,36,1201,07,4931,96,0,0,10,0,0,0
2010-014501,014501,2010,06,36,1204,01,1050,96,1,0,0,0,0,0
2010-014501,014501,2010,06,36,1204,01,3551,96,1,1,0,0,0,0
2010-014502,014502,2010,06,36,1204,02,4931,96,0,0,20,0,0,0
2010-014503,014503,2010,06,36,1204,03,4931,96,0,0,30,0,0,0
2010-014504,014504,2010,06,36,1204,04,4931,96,0,0,5,0,0,0
2010-014701,014701,2010,06,36,2113,01,230,96,6,0,0,0,0,0
2010-014901,014901,2010,06,36,2116,01,3531,96,1,1,0,0,0,0
2010-014902,014902,2010,06,36,2116,02,3551,96,1,1,0,0,0,0
2010-014902,014902,2010,06,36,2116,02,4931,96,0,0,1,0,0,0
2010-015201,015201,2010,06,51,1111,01,30,96,3,0,9,0,0,0
2010-015201,015201,2010,06,51,1111,01,1050,96,1,1,0,0,0,0
2010-015401,015401,2010,06,51,1114,01,1050,96,18,0,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,815,COD,3,3,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,1050,96,7,7,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,2420,BLACKBELLY ROSEFISH,45,45,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,4560,TRIGGER,2,2,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,4677,96,1,1,0,0,0,0
2010-015402,015402,2010,06,51,1114,02,8888,BEARDFISH,9,9,0,0,0,0
2010-015403,015403,2010,06,51,1114,03,1050,96,8,8,0,0,0,0
2010-015501,015501,2010,06,51,1208,01,1050,96,10,10,0,0,0,0
2010-015501,015501,2010,06,51,1208,01,4931,96,0,0,4,0,0,0
2010-015502,015502,2010,06,51,1208,02,1050,96,6,6,0,0,0,0
2010-015502,015502,2010,06,51,1208,02,2171,96,0,0,1,0,0,0
2010-015502,015502,2010,06,51,1208,02,2420,ROSEFISH BLACK,34,34,0,0,0,0
2010-015503,015503,2010,06,51,1208,03,1050,96,4,4,0,0,0,0
2010-015504,015504,2010,06,51,1208,04,30,96,5,5,0,0,0,0
2010-015504,015504,2010,06,51,1208,04,1050,96,1,1,0,0,0,0
2010-015504,015504,2010,06,51,1208,04,4677,96,1,1,0,0,0,0
2010-015505,015505,2010,06,51,1208,05,1050,96,1,1,0,0,0,0
2010-015601,015601,2010,06,51,1209,01,1050,96,2,2,0,0,0,0
2010-015602,015602,2010,06,51,1209,02,1050,96,13,13,0,0,0,0
2010-015603,015603,2010,06,51,1209,03,1050,96,2,2,0,0,0,0
2010-015603,015603,2010,06,51,1209,03,2420,BLACKBELLY ROSEFISH,19,19,0,0,0,0
2010-015604,015604,2010,06,51,1209,04,1050,96,5,5,0,0,0,0
2010-015605,015605,2010,06,51,1209,05,1050,96,6,0,0,0,0,0
2010-015606,015606,2010,06,51,1209,06,1050,96,6,6,0,0,0,0
2010-015606,015606,2010,06,51,1209,06,2171,96,0,0,1,0,0,0
2010-015607,015607,2010,06,51,1209,07,8888,BEARDFISH,6,6,0,0,0,0
2010-015607,015607,2010,06,51,1209,07,1520,LING COD,1,1,0,0,0,0
2010-015607,015607,2010,06,51,1209,07,1050,96,1,1,0,0,0,0
2010-015607,015607,2010,06,51,1209,07,2420,BLACKBELLY ROSEFISH,70,70,0,0,0,0
2010-015607,015607,2010,06,51,1209,07,4467,GOLDEN TILE FISH,3,3,0,0,0,0
2010-015801,015801,2010,06,51,1212,01,1050,96,2,2,0,0,0,0
2010-015801,015801,2010,06,51,1212,01,4711,96,1,1,0,0,0,0
2010-015901,015901,2010,06,51,2101,01,230,96,4,4,0,0,0,0
2010-015901,015901,2010,06,51,2101,01,1050,96,1,1,0,0,0,0
2010-015901,015901,2010,06,51,2101,01,2171,96,0,0,2,0,0,0
2010-015901,015901,2010,06,51,2101,01,3551,96,0,0,1,0,0,0
2010-015901,015901,2010,06,51,2101,01,4677,96,0,0,1,0,0,0
2010-016301,016301,2010,06,51,2126,01,230,96,3,0,0,0,0,0
