tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
03,6,51,VA,6,0,6,6,CIGAR,7393,51,1735,1202,0088,3,1,2,1,3,2,1222,1050,2161,2,2,5,7,0,0,1,1,1,0,0,6,3630,7450,60,150,75,2,1,1,vajl1202.tif,00037068.tif,2011,1,1,0,07,04,18812,0313,8100088,810,ORIGINAL,8,1047,1,Q15;,Y,2,,2011-031302
03,6,51,VA,6,0,6,6,CIGAR,7393,51,1746,1202,0088,3,1,2,1,3,6,1720,7777,9996,2,2,6,8,0,0,1,1,0,0,0,6,3630,7450,60,360,77,1,1,1,vajl1202.tif,00037070.tif,2011,0,1,0,07,04,18812,0313,8100088,810,ORIGINAL,8,1048,0,,N,2,,2011-031303
03,6,24,MD,6,0,6,6,PARKING LOT,6783,51,1536,1203,0039,8,1,1,2,2,1,1100,4656,9996,2,2,4,1,0,1,1,1,0,0,0,2,3740,7450,20,100,98,2,1,1,vajl1203.tif,00037046.tif,2011,0,1,0,07,04,18812,0314,0010039,001,ORIGINAL,8,1049,1,Q15;,Y,1,,2011-031401
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1654,1111,0088,3,1,2,1,3,6,1645,7777,9996,2,2,7,7,0,0,1,1,0,0,0,4,3705,7435,62,600,78,2,1,1,vajl1111.tif,00037053.tif,2011,0,1,0,07,03,18811,0316,8100088,810,ORIGINAL,8,1008,0,,N,2,,2011-031601
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1715,1111,0088,3,1,2,1,3,7,1700,1050,9996,2,12,9,7,0,0,1,1,0,0,0,10,3705,7435,60,600,78,1,1,1,vajl1111.tif,00037055.tif,2011,0,1,0,07,03,18811,0316,8100088,810,ORIGINAL,8,1003,1,Q23;,Y,1,,2011-031602
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1743,1111,0088,3,1,2,2,3,2,1737,4656,9996,2,12,7,6,0,0,1,1,0,0,0,4,3706,7436,60,600,77,2,1,1,vajl1111.tif,00037057.tif,2011,0,0,0,07,03,18811,0316,8100088,810,ORIGINAL,8,1006,0,,Y,2,,2011-031603
03,6,37,NC,6,0,6,6,NORFOLK CANYON,7393,51,1754,1111,0088,3,1,2,1,3,2,1742,7777,9996,2,2,6,8,0,0,1,1,0,0,0,6,3705,7435,65,600,78,2,1,1,vajl1111.tif,00037059.tif,2011,0,1,0,07,03,18811,0316,8100088,810,ORIGINAL,8,1005,0,,Y,2,,2011-031604
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1805,1111,0088,3,1,2,1,3,2,1802,7777,9996,2,2,7,7,0,0,1,1,0,0,0,6,3705,7435,66,600,78,2,1,2,vajl1111.tif,00037061.tif,2011,1,0,0,07,03,18811,0316,8100088,810,ORIGINAL,8,1004,0,,Y,2,,2011-031605
03,6,99,99,6,0,6,6,NORFOLK CANYON,7393,51,1800,1111,0438,3,3,1,2,4,6,1755,4656,1050,2,2,5,5,0,1,0,1,0,0,0,4,3705,7435,60,600,98,2,2,1,vajl1111.tif,00037062.tif,2011,0,1,0,07,03,18811,0316,8100438,810,ORIGINAL,8,1007,1,Q14/Q14_NAME;,N,2,,2011-031606
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1737,1109,0091,1,1,1,2,2,2,1720,4711,9996,2,2,8,8,0,0,1,1,0,0,0,5,3705,7435,64,360,82,2,1,1,vajl1109.tif,00037076.tif,2011,0,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,994,0,,Y,2,,2011-031701
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1739,1109,0002,1,1,1,2,2,2,1725,7777,9996,2,2,8,7,0,0,1,1,0,0,0,7,3705,7455,67,360,80,2,1,1,vajl1109.tif,00037078.tif,2011,0,0,0,07,02,18810,0317,8100002,810,ORIGINAL,8,983,0,,Y,1,,2011-031702
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1745,1109,0002,1,1,1,2,2,2,1732,4711,1050,2,2,7,7,0,0,1,1,0,0,0,3,3705,7435,70,300,83,2,1,1,vajl1109.tif,00037080.tif,2011,0,1,0,07,02,18810,0317,8100002,810,ORIGINAL,8,987,0,,Y,1,,2011-031703
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1757,1109,0002,1,1,1,2,2,2,1749,7777,9996,2,12,8,10,0,1,1,1,0,0,0,10,3705,7435,65,600,76,1,1,1,vajl1109.tif,00037082.tif,2011,1,0,0,07,02,18810,0317,8100002,810,ORIGINAL,8,993,1,Q23;,Y,2,,2011-031704
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1810,1109,0091,1,1,1,2,2,2,1800,2161,4656,2,12,6,7,0,0,1,1,0,0,0,4,3705,7435,60,1000,78,2,1,1,vajl1109.tif,00037084.tif,2011,0,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,982,0,,Y,1,,2011-031705
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1815,1109,0091,1,1,1,2,2,2,1800,4656,9996,2,2,10,9,0,0,1,1,0,0,0,4,3705,7435,66,600,79,2,1,1,vajl1109.tif,00037086.tif,2011,1,1,0,07,02,18810,0317,8100091,810,REVISED,8,988,0,,Y,1,,2011-031706
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1830,1109,0091,1,1,2,1,3,2,1700,4656,9996,2,2,8,9,0,0,1,1,0,0,0,4,3705,7435,70,3000,98,1,1,1,vajl1109.tif,00037088.tif,2011,1,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,986,0,,Y,2,,2011-031707
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1840,1109,0091,1,1,1,2,3,2,1825,2161,4656,2,1,6,7,0,0,1,1,0,0,0,5,3705,7435,63,600,76,1,1,1,vajl1109.tif,00037090.tif,2011,0,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,985,0,,Y,2,,2011-031708
03,6,51,VA,6,0,6,6,NORFOLK CANYON,7393,51,1851,1109,0091,1,1,2,1,3,2,1830,4656,1050,2,2,10,8,0,0,1,1,0,0,0,6,3705,7435,68,2400,83,2,1,1,vajl1109.tif,00037092.tif,2011,1,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,990,0,,Y,1,,2011-031709
03,6,51,VA,6,1,6,6,NORFOLK CANYON,7393,51,1856,1109,0002,1,1,1,2,2,2,1855,4656,2161,2,2,8,8,0,0,1,1,0,0,0,3,3705,7435,60,600,77,2,1,1,vajl1109.tif,00037094.tif,2011,0,1,0,07,02,18810,0317,8100002,810,ORIGINAL,8,984,0,,Y,2,,2011-031710
03,6,51,VA,6,1,6,6,NORFOLK CANYON,7393,51,1902,1109,0091,1,1,2,2,3,2,1840,4656,1050,2,2,6,7,0,0,1,1,0,0,0,5,3705,7435,55,600,75,2,1,1,vajl1109.tif,00037096.tif,2011,0,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,992,0,,N,2,,2011-031711
03,6,51,VA,6,1,6,6,NORFOLK CANYON,7393,51,1933,1109,0091,1,1,1,2,2,2,1921,4656,9996,2,2,8,8,0,0,1,1,0,0,0,3,3705,7435,60,1500,80,2,2,1,vajl1109.tif,00037098.tif,2011,1,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,989,0,,Y,2,,2011-031712
03,6,51,VA,6,1,6,6,NORFOLK CANYON,7393,51,2100,1109,0091,1,1,1,2,2,2,1755,4656,4711,2,2,7,9,1,0,1,1,0,0,0,5,3705,7435,70,99998,98,1,1,1,vajl1109.tif,00037100.tif,2011,0,1,0,07,02,18810,0317,8100091,810,ORIGINAL,8,991,0,,Y,2,,2011-031713
03,6,51,VA,6,0,6,6,LUMPY BOTTOM,6783,51,1708,1101,0039,8,1,1,2,2,1,1659,4656,9996,2,12,10,5,0,1,1,1,0,0,0,4,3802,7420,42,115,75,2,1,2,vajl1101.tif,00037104.tif,2011,0,0,0,07,03,18811,0318,0010039,001,ORIGINAL,8,958,0,,Y,2,,2011-031801
03,6,44,RI,6,0,6,6,COX LEDGE,7277,44,1415,1205,9012,11,1,1,2,1,1,1335,4671,9996,2,2,3,5,0,0,1,1,0,0,0,2,4105,7110,17,99998,68,2,2,2,rijl1205.tif,00037113.tif,2011,0,1,0,07,02,18810,0320,0099012,009,ORIGINAL,,929,0,,Y,2,,2011-032001
03,6,44,RI,6,0,6,6,W ATLANTIS,7277,44,1545,1205,0414,11,1,2,2,3,2,1505,4711,1050,2,12,9,24,1,1,1,1,0,1,0,5,3947,7013,60,700,70,1,1,1,rijl1205.tif,00037114.tif,2011,1,0,0,07,02,18810,0320,0090414,009,ORIGINAL,,927,0,,N,2,,2011-032002
03,6,44,RI,6,0,6,6,BLOCK CANYON,7277,44,1610,1205,0414,11,1,2,1,3,2,1525,4711,9996,2,12,9,24,0,1,0,1,0,0,0,3,3950,7114,80,500,71,2,1,1,rijl1205.tif,00037116.tif,2011,0,1,0,07,02,18810,0320,0090414,009,ORIGINAL,,928,0,,Y,2,,2011-032003
03,6,36,NY,6,0,6,6,COIMBRA WRECK,6757,36,1650,1206,9236,2,1,1,2,2,1,1645,3551,3531,2,2,3,5,0,0,1,0,1,1,0,3,4024,7220,40,175,72,1,1,1,nyjl1206.tif,00038654.tif,2011,0,0,0,07,02,18810,0321,1039236,103,ORIGINAL,4,878,0,,Y,2,,2011-032101
03,6,36,NY,6,0,6,6,COMPASS ROSE,6757,36,1720,1206,1780,2,1,1,2,2,1,1500,3551,3531,2,2,7,12,0,1,1,1,1,1,0,5,4013,7246,44,180,72,2,1,2,nyjl1206.tif,00038656.tif,2011,0,0,0,07,02,18810,0321,1031780,103,ORIGINAL,4,880,0,,Y,2,,2011-032102
03,6,36,NY,6,0,6,6,100 SQUARE,6757,36,1740,1206,1780,2,1,1,2,2,1,1725,4711,4691,2,2,10,7,0,1,0,1,0,0,0,5,3930,7210,100,480,75,2,1,1,nyjl1206.tif,00038657.tif,2011,0,0,0,07,02,18810,0321,1031780,103,ORIGINAL,4,881,0,,Y,1,,2011-032103
03,6,36,NY,6,0,6,6,EAST OF ROSE,6757,36,1810,1206,1780,2,1,1,2,2,1,1800,3551,3531,2,2,4,7,0,0,1,0,1,1,0,4,4013,7246,17,135,70,2,1,1,nyjl1206.tif,00038659.tif,2011,0,0,0,07,02,18810,0321,1031780,103,ORIGINAL,4,879,0,,Y,1,,2011-032104
03,6,36,NY,6,0,6,6,13 MILESWEST OF TOMS,6757,36,1825,1206,0564,2,1,1,2,2,1,1515,4711,4691,2,2,10,20,0,1,1,1,0,1,0,6,3903,7235,120,900,74,2,1,1,nyjl1206.tif,00038661.tif,2011,0,0,0,07,02,18810,0321,1030564,103,ORIGINAL,4,883,1,Q25;,Y,2,,2011-032105
03,6,36,NY,6,0,6,6,ROCK PILE,6757,36,1900,1206,9001,2,1,1,2,2,1,1800,3551,3531,2,2,4,10,0,1,1,1,1,1,0,5,4010,7300,40,160,73,2,1,2,nyjl1206.tif,00038663.tif,2011,0,0,0,07,02,18810,0321,1039001,103,ORIGINAL,4,882,0,,Y,2,,2011-032106
03,6,36,NY,6,0,6,6,100 SQUARE,6757,36,2045,1206,0564,2,1,1,2,2,1,2035,4711,4691,2,2,9,6,0,1,1,1,0,0,0,3,3930,7210,100,1000,75,2,1,1,nyjl1206.tif,00038665.tif,2011,0,0,0,07,02,18810,0321,1030564,103,ORIGINAL,4,884,0,,Y,2,,2011-032107
03,6,36,NY,6,0,6,DRIFTING,BLOCK CANYON,6858,36,1550,1207,0169,3,1,1,2,1,1,1540,4711,9996,2,12,7,12,1,1,1,1,1,1,1,4,3950,7114,80,600,72,2,1,1,nyjl1207.tif,00037121.tif,2011,0,1,0,07,02,18810,0322,1030169,103,ORIGINAL,4,885,0,,Y,1,,2011-032201
03,6,36,NY,6,0,6,DRIFTING,HUDSON CANYON,6858,36,1600,1207,0169,3,1,1,2,2,1,1300,4656,4711,2,12,7,14,1,1,1,1,1,1,1,3,3930,7220,90,600,74,2,1,1,nyjl1207.tif,00037123.tif,2011,0,0,0,07,02,18810,0322,1030169,103,ORIGINAL,4,886,0,,Y,2,,2011-032202
03,6,36,NY,6,0,6,LIVE LINE,OUTSIDE DEBS 1,6855,36,1615,2101,0624,1,1,1,2,2,1,1330,4180,3531,2,1,1,4,1,0,0,0,0,0,1,3,4045,7341,1,40,73,2,1,1,nyjl2101.tif,00037129.tif,2011,0,0,0,07,05,18813,0323,0590624,059,ORIGINAL,4,889,0,,Y,1,,2011-032301
03,6,36,NY,6,0,6,DRIFTING,S E,6858,36,1800,2107,0589,3,1,1,2,2,1,1700,3551,9996,2,2,3,4,0,0,1,0,1,0,1,1,9998,9998,20,175,73,2,1,1,nyjl2107.tif,00037134.tif,2011,0,0,0,07,05,18813,0324,1030589,103,ORIGINAL,4,895,0,,Y,2,,2011-032401
03,6,36,NY,6,0,6,DRIFTING,SOUTH,6858,36,1815,2107,0589,3,1,1,2,2,1,1700,3551,3531,2,2,3,5,0,0,1,0,1,0,1,4,9998,9998,20,157,71,2,1,1,nyjl2107.tif,00037136.tif,2011,0,0,0,07,05,18813,0324,1030589,103,ORIGINAL,4,897,0,,Y,2,,2011-032402
03,6,36,NY,6,0,6,DRIFTING,SE,6858,36,1815,2107,0589,3,1,1,2,2,7,1715,3551,3531,2,2,3,2,0,0,1,0,1,0,1,4,9998,9998,25,170,71,2,2,1,nyjl2107.tif,00037138.tif,2011,0,1,0,07,05,18813,0324,1030589,103,ORIGINAL,4,896,0,,Y,1,,2011-032403
03,6,36,NY,6,0,6,DRIFTING,TOMS CANYON,6858,36,1600,2201,0169,3,1,1,2,2,1,1530,4691,4711,2,2,10,36,0,1,1,1,0,0,1,2,3903,7235,105,3095,73,2,1,1,nyjl2201.tif,00037143.tif,2011,0,0,0,07,01,18809,0325,1030169,103,ORIGINAL,4,913,1,Q20;Q25;,Y,2,,2011-032501
03,6,36,NY,6,0,6,6,HUDSON CANYON,6858,36,1640,2201,0175,3,1,1,2,1,1,1615,4711,9996,2,2,6,5,0,1,0,1,0,0,0,4,3930,7220,80,750,74,2,1,2,nyjl2201.tif,00037145.tif,2011,0,1,0,07,01,18809,0325,1030175,103,ORIGINAL,4,912,0,,Y,2,,2011-032502
03,6,36,NY,6,0,6,,S E,6858,36,1710,2201,0589,3,1,1,2,2,1,1700,3551,3531,2,2,3,8,0,0,1,0,0,0,1,3,9998,9998,13,156,71,2,1,1,nyjl2201.tif,00037146.tif,2011,0,0,0,07,01,18809,0325,1030589,103,ORIGINAL,4,910,0,,Y,2,,2011-032503
03,6,36,NY,6,0,6,6,DIP,6858,36,1800,2201,0175,3,1,2,2,3,1,1745,4711,4656,2,2,5,6,0,1,0,1,0,0,0,3,3952,7158,80,1200,74,2,1,2,nyjl2201.tif,00037148.tif,2011,0,0,0,07,01,18809,0325,1030175,103,ORIGINAL,4,911,0,,Y,2,,2011-032504
03,6,24,MD,6,0,6,6,POOR MANS CANYON,6783,10,1618,2104,1599,2,1,1,2,2,7,1600,4711,9996,2,2,8,4,0,1,1,1,0,0,0,2,3752,7406,65,520,79,2,2,1,dejl2104.tif,00037151.tif,2011,0,1,0,07,05,18813,0326,0051599,005,ORIGINAL,6,221,0,,Y,1,,2011-032601
03,6,10,DE,6,0,6,6,POOR MANS CANYON,6783,10,1722,2104,1599,2,1,2,1,3,1,1700,4711,9996,2,2,12,8,0,1,1,1,0,0,0,5,3752,7406,40,99998,78,2,2,1,dejl2104.tif,00037153.tif,2011,1,1,0,07,05,18813,0326,0051599,005,ORIGINAL,6,220,0,,Y,2,,2011-032602
03,6,25,MA,6,0,6,6,PEAKED HILL,6634,25,1310,1115,0784,8,1,1,2,2,7,1230,4671,4679,2,2,4,6,0,1,1,1,0,0,0,4,4205,7008,3,130,68,2,1,1,majl1115.tif,00037158.tif,2011,0,1,0,07,03,18811,0327,0230784,023,ORIGINAL,2,498,0,,N,2,,2011-032701
03,6,25,MA,6,0,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1420,1115,0218,8,1,2,1,3,6,1400,4671,4679,2,1,2,4,1,0,0,0,0,0,1,5,4210,7015,6,100,68,2,1,1,majl1115.tif,00037160.tif,2011,1,1,0,07,03,18811,0327,0230218,023,ORIGINAL,2,499,0,,N,2,,2011-032702
03,6,25,MA,6,0,6,LIVE LINE,PEAKED HILL,6634,25,1540,1115,0784,8,1,2,2,3,2,1520,4671,4679,2,1,3,5,1,0,0,0,0,0,1,5,4205,7008,3,150,66,2,1,1,majl1115.tif,00037162.tif,2011,0,0,0,07,03,18811,0327,0230784,023,ORIGINAL,2,497,0,,Y,1,,2011-032703
03,6,25,MA,6,0,6,6,EAST OF CHATHAM,7279,25,1310,1208,0922,10,3,2,2,3,1,1305,4678,9996,2,2,5,6,0,1,0,1,0,0,0,3,4140,6955,3,160,64,2,1,1,majl1208.tif,00037167.tif,2011,0,0,0,07,03,18811,0328,0010922,001,ORIGINAL,2,560,0,,Y,2,,2011-032801
03,6,25,MA,6,0,6,LIVE LINE,7,7382,25,1530,2108,0217,8,3,1,2,2,2,1530,4671,9996,2,2,2,7,1,0,0,0,0,0,1,2,9998,9998,8,50,98,2,1,2,majl2108.tif,00037171.tif,2011,0,1,0,07,05,18813,0329,0230217,023,ORIGINAL,2,574,0,,Y,2,,2011-032901
03,6,25,MA,6,0,6,6,SE CORNER,6698,25,1430,2109,0279,18,3,2,1,3,6,1425,4678,4180,2,2,4,4,0,1,0,1,0,0,0,5,9998,9998,7,165,67,2,1,1,majl2109.tif,00037174.tif,2011,0,1,0,07,05,18813,0330,0010279,001,ORIGINAL,2,575,0,,N,2,,2011-033001
03,6,25,MA,6,0,6,6,STELLWAGEN BANK,7381,25,1500,2201,9038,9,1,2,1,3,1,1500,4678,9996,2,2,4,8,0,0,1,0,1,1,0,7,4216,7017,5,300,98,2,1,1,majl2201.tif,00037180.tif,2011,0,0,0,07,05,18813,0332,0239038,023,ORIGINAL,2,590,0,,Y,2,,2011-033201
03,6,24,MD,6,0,6,6,JACKSPOT,6555,24,1435,1104,0856,4,3,1,2,2,1,1432,4656,1050,2,2,4,7,0,1,0,1,0,0,0,2,3805,7445,24,100,68,2,1,1,mdjl1104.tif,00037246.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,289,0,,Y,2,,2011-033301
03,6,24,MD,6,0,6,6,POOR MANS CANYON,6555,24,1450,1104,0856,4,3,1,2,2,1,1445,4656,1050,2,1,4,6,0,1,1,1,0,0,0,2,3752,7406,67,3000,75,2,1,2,mdjl1104.tif,00037248.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,297,0,,Y,2,,2011-033302
03,6,10,DE,6,0,6,6,JACKSPOT,6555,24,1508,1104,0856,4,3,1,2,2,1,1502,4711,4677,2,1,5,7,0,1,1,1,0,0,0,5,3805,7445,25,80,74,2,1,2,mdjl1104.tif,00037249.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,303,0,,Y,2,,2011-033303
03,6,24,MD,6,0,6,6,20 FAT,6555,24,1517,1104,0856,4,3,1,2,2,1,1511,3591,9996,2,2,4,4,0,0,1,0,1,0,0,2,3812,7437,28,120,76,2,1,1,mdjl1104.tif,00037250.tif,2011,0,1,0,07,02,18810,0333,0470856,047,ORIGINAL,7,300,0,,Y,2,,2011-033304
03,6,24,MD,6,0,6,6,POOR MANS CANYON,6555,24,1519,1104,0856,4,3,1,2,2,1,1516,4711,4670,2,12,6,4,0,0,1,1,0,0,0,3,3752,7406,67,3000,79,1,1,1,mdjl1104.tif,00037252.tif,2011,0,1,0,07,02,18810,0333,0470856,047,ORIGINAL,7,278,0,,Y,2,,2011-033305
03,6,24,MD,6,0,6,6,HAMBONE,6555,24,1528,1104,0856,4,3,1,2,2,1,1522,4677,4711,2,2,7,16,0,1,1,1,0,0,0,3,3811,7424,32,140,79,1,1,1,mdjl1104.tif,00037254.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,290,0,,Y,2,,2011-033306
03,6,51,VA,6,0,6,,HAMBONE,6555,24,1546,1104,0856,4,3,1,2,2,1,1542,4677,1050,2,1,6,5,0,0,1,1,0,0,1,3,3811,7424,32,140,76,1,1,1,mdjl1104.tif,00037256.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,285,0,,Y,2,,2011-033307
03,6,24,MD,6,0,6,6,JACKSPOT,6555,24,1551,1104,0856,4,3,1,2,8,6,1548,4677,3350,2,2,6,6,0,0,1,1,0,0,0,4,3805,7445,24,80,75,1,1,1,mdjl1104.tif,00037258.tif,2011,0,0,0,07,02,18810,0333,0470856,047,ORIGINAL,7,306,0,,N,2,,2011-033308
