tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
089305,6,10,DE,6,05,6,6,WILMINGTON CANYON,6783,10,1826,1204,1599,2,1,1,2,2,1,1815,2161,2171,2,1,6,6,0,1,1,1,0,0,0,0,6,3824,7327,78,500,79,2,2,1,DEAU1204.pdf,00137907.tif,2019,0,1,0,ORIGINAL,08,03,21764,0893,0051599,005,6,479,0,,Y,2,2019-089305
089306,6,10,DE,6,06,6,6,POOR MANS CANYON,6783,10,1829,1204,1599,2,1,1,2,2,6,1800,7777,9996,2,2,13,8,0,1,1,1,0,0,0,0,5,3752,7406,50,925,80,1,1,1,DEAU1204.pdf,00137909.tif,2019,0,1,0,ORIGINAL,08,03,21764,0893,0051599,005,6,487,1,Q19;,N,2,2019-089306
089307,6,10,DE,6,07,6,6,WILMINGTON CANYON,6783,10,1835,1204,1599,2,1,1,2,2,1,1825,2161,2171,2,12,6,9,0,1,1,1,0,0,0,0,4,3824,7327,70,800,80,1,2,1,DEAU1204.pdf,00137911.tif,2019,0,1,0,REVISED,08,03,21764,0893,0051599,005,6,482,0,,Y,1,2019-089307
089308,6,10,DE,6,08,6,6,WILMINGTON CANYON,6783,10,1901,1204,1599,2,1,2,2,3,1,1855,2161,9996,2,12,11,8,0,1,1,1,0,0,0,0,1,3824,7327,73,1800,80,1,2,1,DEAU1204.pdf,00137913.tif,2019,0,0,0,ORIGINAL,08,03,21764,0893,0051599,005,6,481,0,,Y,1,2019-089308
089309,6,10,DE,6,09,6,DEEP DROP,POOR MANS CANYON,6783,10,1925,1204,1599,2,1,1,2,2,6,1911,4328,9996,2,2,2,7,0,1,0,0,0,0,0,1,3,3752,7406,55,1800,98,1,2,1,DEAU1204.pdf,00137915.tif,2019,0,1,0,ORIGINAL,08,03,21764,0893,0051599,005,6,486,0,,N,1,2019-089309
089401,6,25,MA,6,01,6,6,STELLWAGEN BANK,7770,25,1605,1102,9041,20,1,2,2,3,7,1515,4671,9996,2,1,2,4,1,0,0,0,0,0,1,0,3,4216,7017,17,224,70,1,2,1,MAAU1102.pdf,00137920.tif,2019,0,1,0,ORIGINAL,08,03,21764,0894,0099041,009,2,597,0,,Y,2,2019-089401
089701,6,25,MA,6,01,6,6,SOUTH CHANNEL,7765,25,1615,1129,0444,6,1,2,1,3,1,1545,4671,9996,2,2,4,8,0,1,0,1,0,0,0,0,4,4121,6930,25,130,63,1,2,1,MAAU1129.pdf,00137928.tif,2019,0,1,0,ORIGINAL,08,03,21764,0897,0010444,001,2,607,0,,N,2,2019-089701
089702,6,25,MA,6,02,6,6,LUDONIA CANYON,7765,25,1645,1129,0444,6,1,2,2,3,1,1530,4711,9996,2,2,6,24,0,1,1,1,0,0,0,0,5,9999,9999,130,800,79,1,2,1,MAAU1129.pdf,00137930.tif,2019,0,1,0,ORIGINAL,08,03,21764,0897,0010444,001,2,608,1,Q25;,N,2,2019-089702
089901,6,25,MA,6,01,6,6,STELLWAGEN BANK S,7764,25,1533,1204,0218,8,1,1,2,2,1,1433,4679,9996,2,1,2,2,0,0,1,1,0,0,0,0,8,4210,7015,6,100,98,1,2,1,MAAU1204.pdf,00137936.tif,2019,0,1,0,ORIGINAL,08,03,21764,0899,0230218,023,2,620,1,Q23;,Y,2,2019-089901
089902,6,25,MA,6,02,6,6,STELLWAGEN BANK S,7764,25,1548,1204,0218,8,1,1,2,3,1,1500,4671,9996,2,2,4,8,1,0,0,0,0,0,1,0,3,4210,7015,20,150,98,2,2,2,MAAU1204.pdf,00137938.tif,2019,0,1,0,ORIGINAL,08,03,21764,0899,0230218,023,2,619,0,,Y,2,2019-089902
090001,6,25,MA,6,01,6,6,STELLWAGEN BANK S,7764,25,1510,1207,0784,8,1,1,2,3,1,1505,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4210,7015,7,80,63,1,2,2,MAAU1207.pdf,00137941.tif,2019,1,1,0,ORIGINAL,08,04,21765,0900,0230784,023,2,629,0,,Y,2,2019-090001
090002,6,25,MA,6,02,6,6,STELLWAGEN BANK S,7764,25,1518,1207,0784,8,1,1,2,1,1,1510,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,2,4210,7015,7,130,70,2,1,1,MAAU1207.pdf,00137942.tif,2019,0,1,0,ORIGINAL,08,04,21765,0900,0230784,023,2,626,0,,Y,2,2019-090002
090003,6,25,MA,6,03,6,6,STELLWAGEN BANK S,7764,25,1555,1207,0784,8,1,2,1,3,1,1550,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,8,4210,7015,7,120,71,1,2,1,MAAU1207.pdf,00137944.tif,2019,1,0,0,ORIGINAL,08,04,21765,0900,0230784,023,2,631,1,Q23;,Y,2,2019-090003
090004,6,25,MA,6,04,6,6,STELLWAGEN BANK,7764,25,1634,1207,0218,8,1,1,2,1,1,1630,4671,9996,2,1,3,7,1,0,0,0,0,0,1,0,1,4216,7017,15,110,70,2,2,1,MAAU1207.pdf,00137946.tif,2019,0,1,0,ORIGINAL,08,04,21765,0900,0230218,023,2,627,0,,Y,2,2019-090004
090005,6,25,MA,6,05,6,6,STELLWAGEN BANK S,7764,25,1700,1207,0784,8,1,1,2,1,1,1500,4671,9996,2,1,2,6,1,0,0,0,0,0,1,0,1,4210,7015,14,80,98,1,2,2,MAAU1207.pdf,00137948.tif,2019,0,0,0,ORIGINAL,08,04,21765,0900,0230784,023,2,630,0,,Y,2,2019-090005
090006,6,25,MA,6,06,6,6,RACE POINT,7764,25,1707,1207,0784,8,1,1,2,1,2,1630,4671,9996,2,1,4,4,1,0,0,0,0,0,1,0,2,4218,7000,12,350,65,1,2,1,MAAU1207.pdf,00137949.tif,2019,0,1,0,ORIGINAL,08,04,21765,0900,0230784,023,2,628,0,,N,2,2019-090006
090101,6,44,RI,6,01,6,6,STELLWAGEN BANK,7786,25,1540,1208,0024,15,1,2,1,3,1,1500,4671,9996,2,1,3,9,1,0,0,0,0,0,1,0,8,4216,7017,22,100,69,1,2,1,MAAU1208.pdf,00137953.tif,2019,0,1,0,ORIGINAL,08,04,21765,0901,0090024,009,2,634,1,Q23;,Y,2,2019-090101
090102,6,25,MA,6,02,6,6,JEFFREYS LEDGE,7786,25,1615,1208,0024,15,1,2,1,3,1,1600,4671,9996,2,12,4,9,1,0,0,0,1,0,1,0,7,4255,7010,7,170,64,1,2,1,MAAU1208.pdf,00137955.tif,2019,0,0,0,ORIGINAL,08,04,21765,0901,0090024,009,2,632,0,,Y,2,2019-090102
090103,6,25,MA,6,03,6,6,PIGEON HOLE,7786,25,1640,1208,0024,15,1,2,2,3,1,1500,4671,9996,2,12,3,12,1,0,0,0,0,0,1,0,6,4255,7005,20,180,98,1,2,1,MAAU1208.pdf,00137957.tif,2019,0,0,0,ORIGINAL,08,04,21765,0901,0090024,009,2,637,0,,Y,2,2019-090103
090104,6,25,MA,6,04,6,6,STELLWAGEN BANK,7786,25,1727,1208,0024,15,1,2,2,3,1,1700,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,3,4221,7020,22,120,70,1,2,1,MAAU1208.pdf,00137959.tif,2019,0,0,0,ORIGINAL,08,04,21765,0901,0090024,009,2,636,0,,Y,2,2019-090104
090105,6,25,MA,6,05,6,6,STELLWAGEN BANK,7786,25,1740,1208,0024,15,1,1,2,1,1,1650,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4216,7017,20,150,70,1,2,1,MAAU1208.pdf,00137961.tif,2019,1,0,0,ORIGINAL,08,04,21765,0901,0090024,009,2,633,0,,Y,2,2019-090105
090106,6,25,MA,6,06,6,6,JEFFREYS LEDGE,7786,25,1822,1208,0024,15,1,2,1,3,1,1800,4671,9996,2,2,3,12,1,0,0,0,0,0,1,0,5,4255,7010,10,160,72,1,2,1,MAAU1208.pdf,00137963.tif,2019,1,0,0,ORIGINAL,08,04,21765,0901,0090024,009,2,635,0,,Y,2,2019-090106
090201,6,25,MA,6,01,6,6,MIDDLE STELLWAGEN,7633,25,2045,2101,0024,15,1,1,2,2,1,1200,4676,9996,2,1,2,4,1,0,0,0,0,0,1,0,3,4216,7017,14,106,98,1,2,1,MAAU2101.pdf,00137967.tif,2019,1,0,0,ORIGINAL,08,02,21763,0902,0090024,009,2,660,1,Q15;,N,2,2019-090201
090202,6,34,NJ,6,02,6,6,JEFFREYS LEDGE,7633,25,2123,2101,0024,15,1,1,2,1,1,2117,4671,9996,2,2,3,12,1,0,0,0,0,0,1,0,2,4255,7010,10,200,70,1,2,1,MAAU2101.pdf,00137969.tif,2019,0,0,0,ORIGINAL,08,02,21763,0902,0090024,009,2,659,0,,Y,2,2019-090202
090501,6,25,MA,6,01,6,6,JEFFREYS LEDGE,7786,25,1620,2145,4160,19,1,1,2,1,1,1600,4671,9996,2,1,3,12,1,0,0,0,0,0,1,0,3,4255,7010,15,200,98,1,2,1,MAAU2145.pdf,00137977.tif,2019,1,0,0,ORIGINAL,08,02,21763,0905,0094160,009,2,680,0,,Y,2,2019-090501
090502,6,25,MA,6,02,6,6,7,7786,25,1825,2145,0685,19,1,1,2,1,1,1820,4671,9996,2,2,3,26,1,0,0,0,0,0,1,0,2,9998,9998,15,200,70,1,2,1,MAAU2145.pdf,00137979.tif,2019,0,1,0,ORIGINAL,08,02,21763,0905,0090685,009,2,679,0,,Y,2,2019-090502
090601,6,25,MA,6,01,6,6,STELLWAGEN BANK,7633,25,1845,2201,0024,15,1,2,2,3,1,1815,4671,9996,2,1,2,7,1,0,0,0,0,0,1,0,2,4216,7017,14,170,98,1,2,1,MAAU2201.pdf,00137983.tif,2019,0,0,0,ORIGINAL,08,01,21762,0906,0090024,009,2,696,0,,Y,2,2019-090601
090602,6,12,FL,6,02,LURES/SQUID BARS,6,ATLANTIS CANYON,7633,25,1900,2201,0024,15,1,1,2,1,1,1700,4711,1050,2,3,8,30,0,0,1,1,0,0,0,0,6,3947,7013,125,2200,80,1,2,1,MAAU2201.pdf,00137985.tif,2019,1,1,0,ORIGINAL,08,01,21762,0906,0090024,009,2,698,1,Q25;,N,2,2019-090602
090603,6,25,MA,6,03,6,6,JEFFREYS LEDGE,7633,25,1915,2201,0024,15,1,2,1,3,1,1500,4671,9996,2,2,3,4,1,0,0,0,0,0,1,0,5,4255,7017,12,160,72,1,1,1,MAAU2201.pdf,00137987.tif,2019,0,0,0,ORIGINAL,08,01,21762,0906,0090024,009,2,697,1,Q15;,Y,2,2019-090603
090701,6,25,MA,6,01,6,6,E OF CHATHAM,7768,25,1419,2203,0393,4,4,1,2,3,2,1400,4671,9996,2,1,2,1,1,0,0,0,0,0,1,0,2,9998,9998,20,200,70,2,2,1,MAAU2203.pdf,00137991.tif,2019,0,1,0,ORIGINAL,08,02,21763,0907,0010393,001,2,699,0,,Y,2,2019-090701
090901,6,10,DE,6,01,6,6,WILMINGTON CANYON,6936,24,1610,1203,1493,5,1,2,2,3,1,1545,2161,9996,2,1,7,5,0,1,1,1,0,0,0,0,6,3824,7327,73,3200,79,1,2,1,MDAU1203.pdf,00137997.tif,2019,0,0,0,ORIGINAL,08,04,21765,0909,0471493,047,6,531,0,,Y,2,2019-090901
091001,6,10,DE,6,01,6,6,WILMINGTON CANYON,6555,24,1535,2113,0856,4,3,1,2,2,1,1530,2161,1050,2,1,8,6,0,1,0,1,0,0,0,0,4,3729,7430,60,600,81,1,1,1,MDAU2113.pdf,00138001.tif,2019,0,1,0,ORIGINAL,08,02,21763,0910,0470856,047,6,576,0,,Y,2,2019-091001
091002,6,24,MD,6,02,6,6,HOT DOG,6555,24,1625,2113,0856,4,3,1,2,2,1,1620,4656,1050,2,2,8,6,0,1,1,1,0,0,0,0,3,3806,7417,50,200,78,1,1,1,MDAU2113.pdf,00138003.tif,2019,0,0,0,ORIGINAL,08,02,21763,0910,0470856,047,6,578,0,,Y,2,2019-091002
091003,6,24,MD,6,03,6,6,JACKSPOT,6555,24,1640,2113,0856,4,3,1,2,2,2,1635,4656,1050,2,2,6,6,0,1,1,1,0,0,0,0,4,3805,7445,30,100,75,1,2,1,MDAU2113.pdf,00138005.tif,2019,0,0,0,ORIGINAL,08,02,21763,0910,0470856,047,6,577,0,,N,2,2019-091003
091004,6,24,MD,6,04,6,6,ROCK PILE,6555,24,1645,2113,0856,4,3,1,2,2,6,1640,2161,1050,2,12,6,7,0,1,1,1,0,0,0,0,2,3740,7429,50,300,80,1,2,1,MDAU2113.pdf,00138007.tif,2019,0,1,1,ORIGINAL,08,02,21763,0910,0470856,047,6,573,0,,Y,2,2019-091004
091005,6,24,MD,6,05,6,6,POOR MANS CANYON,6555,24,1700,2113,0856,4,3,1,2,2,1,1655,4656,9996,2,2,6,6,0,1,1,1,0,0,0,0,4,3752,7406,60,2200,82,1,1,1,MDAU2113.pdf,00138009.tif,2019,0,0,0,ORIGINAL,08,02,21763,0910,0470856,047,6,574,0,,Y,2,2019-091005
091006,6,24,MD,6,06,6,6,POOR MANS CANYON,6555,24,1705,2113,0856,4,3,1,2,2,6,1700,4656,1050,2,2,7,6,0,1,1,1,0,0,0,0,3,3752,7406,60,2000,81,1,2,2,MDAU2113.pdf,00138011.tif,2019,0,1,1,ORIGINAL,08,02,21763,0910,0470856,047,6,575,0,,N,2,2019-091006
091201,6,33,NH,6,01,6,6,CURL,7786,33,1644,1107,0020,3,1,2,2,3,1,1300,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,2,4252,7014,26,200,98,1,2,1,NHAU1107.pdf,00138017.tif,2019,0,0,0,ORIGINAL,08,03,21764,0912,0150020,015,1,730,0,,Y,2,2019-091201
091202,6,33,NH,6,02,6,6,OLD SCANTUM,7786,33,1650,1107,0020,3,1,2,2,3,1,1430,4671,9996,2,1,1,10,0,1,0,0,0,0,1,0,1,4250,7025,18,207,98,1,2,1,NHAU1107.pdf,00138019.tif,2019,1,0,0,ORIGINAL,08,03,21764,0912,0150020,015,1,729,0,,Y,1,2019-091202
091301,6,33,NH,6,01,OFFSET J,6,JEFFREYS LEDGE,7799,33,1730,2101,0020,3,1,1,2,3,1,1720,4671,9996,2,3,2,4,1,0,0,0,0,0,1,0,3,4255,7005,24,190,98,1,2,1,NHAU2101.pdf,00138023.tif,2019,0,1,0,ORIGINAL,08,01,21762,0913,0150020,015,1,741,0,,Y,1,2019-091301
091401,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7786,33,1615,2201,0099,2,1,2,2,3,7,1500,4671,9996,2,2,4,8,1,0,0,0,0,0,1,0,3,4255,7010,997,210,71,1,2,1,NHAU2201.pdf,00138027.tif,2019,0,1,0,REVISED,08,01,21762,0914,0150099,015,1,743,0,,Y,2,2019-091401
091402,6,33,NH,6,02,6,6,JEFFREYS LEDGE,7786,33,1640,2201,0099,2,1,1,2,1,2,1640,4671,9996,2,2,2,8,1,0,0,0,0,0,1,0,3,4255,7010,28,230,70,1,2,1,NHAU2201.pdf,00138029.tif,2019,1,0,0,ORIGINAL,08,01,21762,0914,0150099,015,1,744,0,,Y,2,2019-091402
091501,6,34,NJ,6,01,6,6,CIGAR,7508,34,1547,1106,1671,11,1,1,2,2,2,1500,1050,9996,2,12,5,5,0,0,1,1,0,0,0,0,2,3854,7350,30,110,76,1,2,1,NJAU1106.pdf,00138034.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091671,009,5,756,0,,N,2,2019-091501
091502,6,34,NJ,6,02,6,6,S FATHOM BANK,7508,34,1613,1106,1044,11,1,1,2,2,1,1530,1050,9996,2,2,6,5,0,0,1,1,0,0,0,0,2,9997,9997,10,85,76,1,2,1,NJAU1106.pdf,00138036.tif,2019,0,1,0,ORIGINAL,08,03,21764,0915,0091044,009,5,755,1,Q24_LONG/LAT;,Y,2,2019-091502
091503,6,34,NJ,6,03,6,6,BALTIMORE CANYON,7508,34,1639,1106,0386,11,1,1,2,3,1,1639,2161,4711,2,1,10,8,0,1,1,1,0,0,0,0,4,3820,7345,67,1000,84,1,2,1,NJAU1106.pdf,00138038.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0090386,009,5,757,0,,Y,2,2019-091503
091504,6,34,NJ,6,04,6,6,EAST LUMP,7508,34,1648,1106,1044,11,1,1,2,8,6,1640,1050,9996,2,2,7,6,0,0,1,1,0,0,0,0,4,3848,7424,36,100,78,1,2,1,NJAU1106.pdf,00138040.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091044,009,5,766,0,,N,1,2019-091504
091505,6,34,NJ,6,05,6,6,SEA ISLE RIDGE,7508,34,1709,1106,1044,11,1,1,2,2,2,1630,1050,9996,2,2,7,3,0,0,1,1,0,0,0,0,4,9998,9998,15,65,78,1,2,2,NJAU1106.pdf,00138042.tif,2019,0,1,0,ORIGINAL,08,03,21764,0915,0091044,009,5,761,0,,Y,2,2019-091505
091506,6,34,NJ,6,06,6,BOTTOM FISHING,WILMINGTON CANYON,7508,34,1731,1106,1044,11,1,1,2,2,1,1725,4328,1050,2,2,1,1,0,1,0,0,0,0,0,1,3,3824,7327,75,1200,81,1,2,1,NJAU1106.pdf,00138043.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091044,009,5,758,0,,Y,2,2019-091506
091507,6,34,NJ,6,07,6,DRIFTING,WILMINGTON CANYON,7508,34,1801,1106,1131,11,1,1,2,2,1,1800,2161,3551,2,1,6,19,1,1,0,1,0,0,0,1,9,3824,7327,76,1700,73,1,2,1,NJAU1106.pdf,00138045.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091131,009,5,762,1,Q23;,Y,2,2019-091507
091508,6,34,NJ,6,08,6,6,WILMINGTON CANYON,7508,34,1814,1106,1131,11,1,1,2,2,1,1800,2161,2171,2,1,7,7,0,1,0,1,0,0,0,0,4,3824,7327,73,1800,79,1,1,1,NJAU1106.pdf,00138047.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091131,009,5,763,0,,Y,1,2019-091508
091509,6,34,NJ,6,09,6,CASTING,NORTH HEYES,7508,34,1838,1106,1672,11,1,1,2,2,1,1830,2161,2171,2,12,6,10,0,1,1,1,0,0,0,1,5,3815,7332,88,6000,77,1,2,1,NJAU1106.pdf,00138049.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091672,009,5,760,0,,Y,1,2019-091509
091510,6,34,NJ,6,10,6,DRIFTING,WILMINGTON CANYON,7508,34,1904,1106,1131,11,1,1,2,3,1,1850,2161,4328,2,1,6,18,0,1,0,1,0,0,0,1,5,3824,7327,70,3000,80,1,2,1,NJAU1106.pdf,00138051.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091131,009,5,765,0,,Y,1,2019-091510
091511,6,34,NJ,6,11,6,6,WILMINGTON CANYON,7508,34,1914,1106,1131,11,1,1,2,2,1,1700,2161,2171,2,1,4,8,0,1,0,1,0,0,0,0,5,3824,7327,72,2700,79,1,2,1,NJAU1106.pdf,00138053.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091131,009,5,764,0,,Y,1,2019-091511
091512,6,12,FL,6,12,6,6,SPENCER CANYON,7508,34,1918,1106,1131,11,1,1,2,2,2,1830,2161,2171,2,1,8,7,0,1,1,1,0,0,0,0,4,3837,7312,79,2100,80,1,1,1,NJAU1106.pdf,00138055.tif,2019,0,0,0,ORIGINAL,08,03,21764,0915,0091131,009,5,759,0,,N,2,2019-091512
091601,6,34,NJ,6,01,JIGS,JIGGING,PRINCESS WRECK,7693,34,1545,1107,0100,5,1,1,2,2,6,1540,4679,1050,2,23,3,7,1,0,1,0,0,0,0,1,2,9997,9997,50,240,76,1,2,1,NJAU1107.pdf,00138059.tif,2019,0,1,0,ORIGINAL,08,04,21765,0916,0250100,025,5,767,1,Q24_LONG/LAT;,Y,2,2019-091601
091701,6,34,NJ,6,01,6,6,WILMINGTON CANYON,7509,34,1750,2208,1724,2,1,1,2,2,1,1740,4656,9996,2,12,8,7,0,1,1,1,0,1,0,0,3,3824,7327,90,600,80,1,2,1,NJAU2208.pdf,00138064.tif,2019,0,0,0,ORIGINAL,08,01,21762,0917,0011724,001,5,834,0,,Y,2,2019-091701
091801,6,42,PA,6,01,6,6,LINDENKOHL CANYON,7370,34,1800,2209,0900,3,1,2,2,3,7,1730,7777,9996,2,12,7,14,0,1,1,1,0,0,0,0,5,3845,7256,100,1000,78,1,1,1,NJAU2209.pdf,00138069.tif,2019,0,1,0,ORIGINAL,08,01,21762,0918,0090900,009,5,835,0,,Y,2,2019-091801
091901,6,34,NJ,6,01,6,6,MISTY BLUE,7508,34,1627,2211,0385,3,1,1,2,2,1,1530,1050,9996,2,2,5,6,0,1,1,1,0,0,0,0,3,9997,9997,25,110,78,1,2,1,NJAU2211.pdf,00138074.tif,2019,0,1,0,ORIGINAL,08,02,21763,0919,0090385,009,5,836,1,Q24_LONG/LAT;,Y,2,2019-091901
091902,6,34,NJ,6,02,6,6,19 FATHOM LUMP,7508,34,1657,2211,0385,3,1,2,1,3,2,1650,4711,1050,2,2,8,8,0,1,1,1,0,0,0,0,8,3830,7420,50,250,84,1,2,1,NJAU2211.pdf,00138076.tif,2019,0,1,0,ORIGINAL,08,02,21763,0919,0090385,009,5,838,0,,N,2,2019-091902
091903,6,34,NJ,6,03,6,6,WILMINGTON CANYON,7508,34,1708,2211,0900,3,1,2,1,3,1,1645,4711,9996,2,1,12,7,0,0,1,1,0,0,0,0,6,3824,7327,75,1800,81,1,2,2,NJAU2211.pdf,00138078.tif,2019,0,0,0,ORIGINAL,08,02,21763,0919,0090900,009,5,837,0,,Y,2,2019-091903
091904,6,34,NJ,6,04,6,6,WILMINGTON CANYON,7508,34,1744,2211,0062,3,1,1,2,2,1,1740,2161,2171,2,1,6,5,0,1,1,1,0,0,0,0,5,3824,7327,68,2400,81,1,2,1,NJAU2211.pdf,00138079.tif,2019,0,1,0,ORIGINAL,08,02,21763,0919,0090062,009,5,839,0,,Y,1,2019-091904
092001,6,36,NY,6,01,6,6,MUD HOLE,7746,36,1740,1106,0213,1,1,1,2,2,6,1700,4670,9996,2,1,5,4,0,0,1,1,0,0,0,0,4,4010,7335,30,180,75,1,2,2,NYAU1106.pdf,00138083.tif,2019,0,1,0,ORIGINAL,08,03,21764,0920,0590213,059,4,855,0,,N,2,2019-092001
092101,6,36,NY,6,01,6,6,SOUTHWEST VEATCH CANYON,7727,36,1445,1108,0175,3,1,1,2,3,1,130,4656,9996,2,2,11,15,0,1,1,1,0,0,0,0,7,3952,6933,138,1100,76,1,2,1,NYAU1108.pdf,00138087.tif,2019,0,0,0,ORIGINAL,08,03,21764,0921,1030175,103,4,868,1,Q15;Q25;,Y,2,2019-092101
092102,6,36,NY,6,02,6,6,EAST TAILS,7727,36,1645,1108,0175,3,1,1,2,2,1,1600,4656,9996,2,1,8,30,0,1,1,1,0,0,0,0,5,4000,7120,95,1400,78,1,2,1,NYAU1108.pdf,00138089.tif,2019,0,0,0,ORIGINAL,08,03,21764,0921,1030175,103,4,864,0,,Y,2,2019-092102
092103,6,36,NY,6,03,6,6,COIMBRA WRECK,7727,36,1725,1108,0589,3,1,1,2,2,1,1630,4656,9996,2,12,7,7,0,0,1,1,0,0,0,0,2,4024,7222,30,175,75,1,2,1,NYAU1108.pdf,00138091.tif,2019,0,0,0,ORIGINAL,08,03,21764,0921,1030589,103,4,865,0,,Y,2,2019-092103
