tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
140003,10,03,1208,109,0,,6447,2,1,4,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140889.tif,ORIGINAL,WHITE MARLIN,2161,1400,1,0,0,1,0,0,0,3,2019-140003
140004,10,04,1208,110,0,,6447,2,1,3,2019,08,31,0051599,1,0,2,DEAU1208.pdf,00140891.tif,ORIGINAL,DOLPHIN,1050,1400,2,1,0,0,0,0,0,2,2019-140004
140004,10,04,1208,111,0,,6447,2,1,3,2019,08,31,0051599,1,0,2,DEAU1208.pdf,00140891.tif,ORIGINAL,LITTLE TUNNY,4681,1400,3,1,0,0,0,0,0,2,2019-140004
140004,10,04,1208,112,1,ALIVE;,6447,2,1,3,2019,08,31,0051599,1,0,2,DEAU1208.pdf,00140891.tif,ORIGINAL,WAHOO,4720,1400,1,4,4,12,0,0,0,2,2019-140004
140006,10,06,1208,113,0,,6447,2,1,3,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140894.tif,ORIGINAL,LITTLE TUNNY,4681,1400,1,0,0,12,0,0,0,2,2019-140006
140007,10,07,1208,114,0,,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140896.tif,ORIGINAL,DOLPHIN,1050,1400,1,25,0,0,0,0,0,3,2019-140007
140007,10,07,1208,115,0,,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140896.tif,ORIGINAL,BLUELINE TILEFISH,4440,1400,2,40,0,0,0,0,0,3,2019-140007
140009,10,09,1208,116,0,,6447,2,1,5,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140899.tif,ORIGINAL,BLUEFISH,230,1400,2,5,0,0,0,0,0,3,2019-140009
140009,10,09,1208,117,0,,6447,2,1,5,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140899.tif,ORIGINAL,SPANISH MACKEREL,3840,1400,1,10,0,0,0,0,0,3,2019-140009
140010,10,10,1208,118,0,,6447,2,1,4,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140901.tif,ORIGINAL,DOLPHIN,1050,1400,1,4,0,0,0,0,0,2,2019-140010
140011,10,11,1208,119,0,,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140903.tif,ORIGINAL,DOLPHIN,1050,1400,2,5,0,0,0,0,0,2,2019-140011
140011,10,11,1208,120,0,,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140903.tif,ORIGINAL,WHITE MARLIN,2161,1400,1,0,0,1,0,0,0,2,2019-140011
140011,10,11,1208,121,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140903.tif,ORIGINAL,ALMACO JACK,8888,1400,3,5,0,0,0,0,0,2,2019-140011
140012,10,12,1208,122,0,,6447,2,1,4,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140905.tif,ORIGINAL,WHITE MARLIN,2161,1400,1,0,0,2,0,0,0,2,2019-140012
140013,10,13,1208,123,0,,6447,2,1,6,2019,08,31,0051599,0,0,2,DEAU1208.pdf,00140907.tif,ORIGINAL,DOLPHIN,1050,1400,1,9,0,0,0,0,0,3,2019-140013
101901,10,01,2101,124,0,,7681,2,1,6,2019,08,09,0051599,0,0,2,DEAU2101.pdf,00138800.tif,ORIGINAL,TILEFISH,4470,1019,1,30,30,0,0,0,0,3,2019-101901
101902,10,02,2101,125,0,,7681,2,1,4,2019,08,09,0051599,0,0,1,DEAU2101.pdf,00138802.tif,ORIGINAL,WHITE MARLIN,2161,1019,1,0,0,1,0,0,0,2,2019-101902
101902,10,02,2101,126,0,,7681,2,1,4,2019,08,09,0051599,0,0,1,DEAU2101.pdf,00138802.tif,ORIGINAL,TILEFISH,4470,1019,3,6,6,0,0,0,0,2,2019-101902
101902,10,02,2101,127,0,,7681,2,1,4,2019,08,09,0051599,0,0,1,DEAU2101.pdf,00138802.tif,ORIGINAL,BIGEYE TUNA,4691,1019,2,1,1,0,0,0,0,2,2019-101902
101903,10,03,2101,128,0,,7681,2,1,6,2019,08,09,0051599,0,0,2,DEAU2101.pdf,00138804.tif,ORIGINAL,DOLPHIN,1050,1019,2,9,9,0,0,0,0,2,2019-101903
101903,10,03,2101,129,0,,7681,2,1,6,2019,08,09,0051599,0,0,2,DEAU2101.pdf,00138804.tif,ORIGINAL,WHITE MARLIN,2161,1019,1,0,0,1,0,0,0,2,2019-101903
101905,10,05,2101,130,0,,7681,2,1,4,2019,08,09,0051599,0,0,2,DEAU2101.pdf,00138807.tif,ORIGINAL,WHITE MARLIN,2161,1019,1,0,0,2,0,0,0,2,2019-101905
