tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
T202,25,MA,MONTAUK MARINE BASIN SHARK TAG,17,6,6,RYANS HORN,7519,36,1735,1203,0037,5,1,1,2,3,6,1715,3551,3531,1,1,4,10,1,0,1,0,1,1,0,5,4046,7127,35,200,66,1,1,1,NYJN1203.pdf,00097120.tif,2016,0,1,0,ORIGINAL,06,25,20630,039517,0395,1030037,103,4,651,0,,Y,2,2016-039517
T202,09,CT,MONTAUK MARINE BASIN SHARK TAG,18,6,6,S0UTH OF P0INT,7519,36,1740,1203,0037,5,1,1,2,2,1,1725,3551,3531,1,1,4,8,1,0,1,0,1,0,0,4,9998,9998,38,208,64,1,2,1,NYJN1203.pdf,00097122.tif,2016,0,0,0,ORIGINAL,06,25,20630,039518,0395,1030037,103,4,666,0,,Y,2,2016-039518
T202,36,NY,MONTAUK MARINE BASIN SHARK TAG,19,6,6,BUTTERFISH HOLE,7519,36,1745,1203,0037,5,1,1,2,2,1,1745,3551,3531,1,1,4,9,0,0,1,0,0,1,0,3,4050,7135,15,180,68,1,1,1,NYJN1203.pdf,00097124.tif,2016,1,0,0,ORIGINAL,06,25,20630,039519,0395,1030037,103,4,661,0,,Y,2,2016-039519
T202,09,CT,MONTAUK MARINE BASIN SHARK TAG,20,6,6,RYANS HORN,7519,36,1750,1203,0037,5,1,1,2,1,1,1745,3551,3531,1,1,4,7,1,0,1,0,1,1,0,6,4046,7127,33,200,66,1,1,1,NYJN1203.pdf,00097126.tif,2016,0,0,0,ORIGINAL,06,25,20630,039520,0395,1030037,103,4,656,0,,Y,2,2016-039520
T202,09,CT,MONTAUK MARINE BASIN SHARK TAG,21,6,6,CIA GROUNDS,7519,36,1805,1203,0133,5,1,1,2,2,1,1700,3551,3531,1,1,4,8,0,0,1,0,1,1,0,4,4056,7143,22,150,63,1,1,1,NYJN1203.pdf,00097128.tif,2016,0,0,0,ORIGINAL,06,25,20630,039521,0395,1030133,103,4,659,0,,Y,2,2016-039521
T202,36,NY,MONTAUK MARINE BASIN SHARK TAG,22,6,6,WEST OF POINT,7519,36,1815,1203,0133,5,1,1,2,2,1,1730,3551,3531,1,1,4,8,1,0,1,0,1,0,0,7,9998,9998,21,185,63,1,2,1,NYJN1203.pdf,00097130.tif,2016,0,0,0,ORIGINAL,06,25,20630,039522,0395,1030133,103,4,657,0,,Y,2,2016-039522
T202,36,NY,MONTAUK MARINE BASIN SHARK TAG,23,6,6,SOUTH OF POINT,7519,36,1820,1203,0133,5,1,2,1,3,1,1815,3551,3531,1,1,4,8,0,0,1,0,1,0,0,5,9998,9998,18,157,67,1,2,1,NYJN1203.pdf,00097132.tif,2016,0,0,0,ORIGINAL,06,25,20630,039523,0395,1030133,103,4,649,0,,N,2,2016-039523
T202,09,CT,MONTAUK MARINE BASIN SHARK TAG,24,6,6,TUNA RIDGE,7519,36,1825,1203,0133,5,1,1,2,2,1,1810,3531,3551,1,1,4,7,1,1,1,1,1,1,0,7,4055,7117,25,195,66,1,1,1,NYJN1203.pdf,00097134.tif,2016,0,1,0,ORIGINAL,06,25,20630,039524,0395,1030133,103,4,658,0,,Y,2,2016-039524
6,36,NY,6,25,6,6,WEST OF POINT,7519,36,1840,1203,0133,5,1,2,1,3,1,1600,3551,3531,2,1,5,4,0,0,1,0,1,0,0,15,9998,9998,15,190,66,2,1,2,NYJN1203.pdf,00097136.tif,2016,0,0,0,ORIGINAL,06,25,20630,039525,0395,1030133,103,4,424,1,Q23;Q23;,N,2,2016-039525
6,34,NJ,6,01,6,6,MONSTER LEDGE,7657,34,1630,2217,0100,5,3,1,2,2,1,1630,3531,3551,2,1,4,8,0,0,1,0,1,0,0,3,4010,7335,34,256,70,1,1,1,NJJN2217.pdf,00097066.tif,2016,0,1,0,ORIGINAL,06,29,20634,039701,0397,0250100,025,5,407,0,,Y,2,2016-039701
6,25,MA,6,01,6,LIVE LINING,JEFFREYS LEDGE,7641,25,1835,2228,0024,15,1,2,1,3,1,1800,4679,9996,2,2,3,8,1,0,0,0,0,0,1,5,4255,7010,19,160,60,2,1,2,MAJN2228.pdf,00097141.tif,2016,0,1,0,ORIGINAL,06,24,20629,040301,0403,0090024,009,2,361,0,,Y,2,2016-040301
6,36,NY,6,01,6,6,VIRGINIA WRECK,7608,36,1515,2115,0626,1,4,1,2,2,1,1500,3551,3531,2,1,4,6,0,0,1,0,1,0,0,4,4007,7252,36,165,62,2,1,1,NYJN2115.pdf,00098535.tif,2016,0,0,0,ORIGINAL,06,14,20619,062701,0627,0590626,059,4,445,0,,Y,2,2016-062701
6,36,NY,6,01,6,6,TOMS CANYON,7608,36,1610,2214,9002,1,1,2,2,3,1,1100,4711,4691,2,1,97,8,0,1,1,1,0,1,0,5,3903,7232,90,550,70,2,1,1,NYJN2214.pdf,00098540.tif,2016,0,1,0,ORIGINAL,06,17,20622,062801,0628,0599002,059,4,450,1,Q15;,Y,2,2016-062801
