tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
096307,6,12,FL,6,07,6,6,POOR MANS CANYON,6936,24,1845,2111,1493,5,1,1,2,2,6,1830,2161,9996,2,1,5,7,0,1,1,1,0,0,0,5,3752,7406,60,3000,75,1,1,1,MDAU2111.pdf,00112983.tif,2017,0,1,0,ORIGINAL,08,01,21032,0963,0471493,047,6,406,0,,N,2,,2017-096307
096308,6,37,NC,6,08,6,6,POOR MANS CANYON,6936,24,1855,2111,1493,5,1,2,1,3,1,1830,7777,9996,2,1,6,8,0,0,1,1,0,0,0,6,3752,7406,60,3000,75,2,1,1,MDAU2111.pdf,00112985.tif,2017,0,0,0,ORIGINAL,08,01,21032,0963,0471493,047,6,402,0,,Y,1,,2017-096308
096401,6,24,MD,6,01,6,6,MASSEYS CANYON,6783,24,1521,2207,0938,7,1,2,1,3,1,1509,4711,9996,2,12,6,7,0,0,1,1,0,0,0,6,3825,7420,33,110,72,2,2,2,MDAU2207.pdf,00112989.tif,2017,0,0,0,ORIGINAL,08,01,21032,0964,0470938,047,6,419,0,,Y,2,,2017-096401
096402,6,24,MD,6,02,6,6,MASSEYS CANYON,6783,24,1621,2207,0938,7,1,2,1,3,1,1607,4711,9996,2,2,8,7,0,1,1,1,0,0,0,6,3825,7420,40,120,72,2,1,1,MDAU2207.pdf,00112990.tif,2017,0,0,0,ORIGINAL,08,01,21032,0964,0470938,047,6,418,0,,Y,1,,2017-096402
096501,6,33,NH,6,01,6,LIVE LINING,SW HUMP,7633,33,1840,2105,0003,1,3,1,2,2,7,1820,4671,9996,2,2,3,8,1,0,0,0,0,0,1,1,4252,7035,14,200,66,1,2,1,NHAU2105.pdf,00113050.tif,2017,0,1,0,ORIGINAL,08,02,21033,0965,0150003,015,1,671,0,,Y,2,,2017-096501
096502,6,33,NH,6,02,6,LIVE LINING,MUD HOLE,7633,33,1855,2105,0003,1,3,1,2,1,1,1840,4671,9996,2,1,1,1,1,0,0,0,0,0,1,3,4255,7029,14,200,64,1,2,1,NHAU2105.pdf,00113052.tif,2017,0,0,0,ORIGINAL,08,02,21033,0965,0150003,015,1,673,1,Q20;,Y,2,,2017-096502
096503,6,33,NH,6,03,6,LIVE LINING,OUTER FLAG,7633,33,1935,2105,1970,1,4,1,2,1,1,1900,4671,9996,2,2,3,6,1,0,0,0,0,1,1,2,4252,7029,16,220,98,1,1,1,NHAU2105.pdf,00113054.tif,2017,0,0,0,ORIGINAL,08,02,21033,0965,0151970,015,1,672,0,,Y,2,,2017-096503
096601,6,34,NJ,6,01,6,6,CIGAR,7509,34,1630,2101,1063,2,1,1,2,2,1,1600,1050,9996,2,1,3,6,0,0,1,1,0,0,0,2,3854,7408,30,106,77,1,2,2,NJAU2101.pdf,00112995.tif,2017,0,0,0,ORIGINAL,08,01,21032,0966,0011063,001,5,733,0,,Y,2,,2017-096601
096602,6,34,NJ,6,02,6,6,LEMPKES CANYON,7509,34,1902,2101,9235,2,1,1,2,2,1,1830,4656,9996,2,1,4,10,0,1,1,1,0,1,0,5,3903,7432,45,110,72,1,2,1,NJAU2101.pdf,00112996.tif,2017,0,0,0,ORIGINAL,08,01,21032,0966,0019235,001,5,734,0,,Y,2,,2017-096602
096701,6,34,NJ,6,01,6,6,LEMPKES,7683,34,1645,2110,0813,9,1,2,1,3,1,1635,4656,1050,2,2,7,9,0,1,1,1,0,1,0,2,3903,7342,40,120,70,1,2,1,NJAU2110.pdf,00113000.tif,2017,0,1,0,ORIGINAL,08,01,21032,0967,0290813,029,5,739,0,,Y,1,,2017-096701
096702,6,34,NJ,6,02,6,JIGGING,LEMPKES,7683,34,1705,2110,0813,9,1,1,2,2,1,1700,4656,9996,2,2,6,9,0,1,0,0,0,0,1,3,3903,7342,45,140,74,2,2,1,NJAU2110.pdf,00113002.tif,2017,0,0,0,ORIGINAL,08,01,21032,0967,0290813,029,5,740,0,,Y,2,,2017-096702
096801,6,34,NJ,6,01,6,6,BALTIMORE CANYON,7508,34,1700,2201,0900,3,1,2,1,3,1,1645,4711,9996,2,2,8,8,0,1,1,1,0,1,0,6,3820,7345,75,300,70,1,2,1,NJAU2201.pdf,00113007.tif,2017,0,0,0,ORIGINAL,08,01,21032,0968,0090900,009,5,751,0,,Y,2,,2017-096801
096802,6,34,NJ,6,02,6,6,LEMKES CANYON,7508,34,1756,2201,0900,3,1,2,1,3,1,1740,4711,9996,2,1,4,9,1,0,1,0,0,1,0,2,9998,9998,40,600,77,1,2,1,NJAU2201.pdf,00113009.tif,2017,0,0,0,ORIGINAL,08,01,21032,0968,0090900,009,5,750,0,,Y,1,,2017-096802
096803,6,34,NJ,6,03,6,6,LEMKES CANYON,7508,34,1814,2201,0385,3,1,2,1,3,2,1700,4656,9996,2,1,4,12,0,1,1,0,0,1,0,6,9998,9998,58,120,75,1,2,1,NJAU2201.pdf,00113011.tif,2017,0,0,0,ORIGINAL,08,01,21032,0968,0090385,009,5,749,0,,N,2,,2017-096803
097201,6,45,SC,6,01,6,6,LINDENKOHL CANYON,7683,34,1845,2217,1829,9,1,1,2,2,2,1840,2161,3551,2,1,6,8,0,0,1,1,0,0,0,6,3845,7256,73,600,70,2,1,1,NJAU2217.pdf,00113023.tif,2017,0,0,0,ORIGINAL,08,02,21033,0972,0291829,029,5,764,0,,N,1,,2017-097201
097401,6,44,RI,6,01,6,6,DUMPING GROUND,7665,44,1655,2208,0414,11,1,1,2,2,1,1615,4677,9996,2,2,5,8,0,1,0,1,0,0,0,6,4045,7055,40,160,67,2,2,1,RIAU2208.pdf,00113031.tif,2017,0,0,0,ORIGINAL,08,01,21032,0974,0090414,009,3,887,0,,Y,2,,2017-097401
097402,6,44,RI,6,02,6,6,DUMPING GROUND,7665,44,1725,2208,0414,11,1,1,2,2,1,1700,4678,4676,2,2,7,8,0,1,1,1,0,0,0,3,4045,7055,40,175,70,1,2,1,RIAU2208.pdf,00113033.tif,2017,0,0,0,ORIGINAL,08,01,21032,0974,0090414,009,3,886,0,,Y,1,,2017-097402
097601,6,51,VA,6,01,6,6,NORFOLK CANYON,7696,51,1847,2206,0088,3,3,1,2,2,1,1830,2171,9996,2,1,5,8,1,0,1,1,0,0,0,6,3705,7435,64,60,75,1,1,1,VAAU2206.pdf,00113039.tif,2017,0,1,0,ORIGINAL,08,01,21032,0976,8100088,810,7,978,0,,Y,1,,2017-097601
097701,6,25,MA,6,01,6,DRIFTING,SHIPPING LANES,7714,25,1823,2102,0406,6,1,2,2,1,1,1800,4671,9996,2,2,3,98,0,0,1,0,0,0,1,2,9998,9998,24,256,65,1,2,1,MAAU2102.pdf,00113058.tif,2017,0,1,0,ORIGINAL,08,02,21033,0977,0010406,001,2,515,0,,Y,1,,2017-097701
097801,6,44,RI,6,01,6,CASTING,RACE POINT,7715,25,1405,2121,0217,8,3,1,2,2,1,1400,4677,9996,2,7,2,5,0,1,0,0,0,0,1,2,4204,7017,2,135,65,1,2,1,MAAU2121.pdf,00113062.tif,2017,0,0,0,ORIGINAL,08,02,21033,0978,0230217,023,2,532,0,,Y,2,,2017-097801
097901,6,34,NJ,6,01,6,6,LEMKE,7361,34,1615,2111,1063,2,1,2,2,3,1,1600,4711,4678,2,2,4,6,0,0,1,0,0,1,0,5,9998,9998,45,140,78,1,2,1,NJAU2111.pdf,00113046.tif,2017,0,0,0,ORIGINAL,08,02,21033,0979,0011063,001,5,741,0,,Y,2,,2017-097901
098101,6,25,MA,6,01,6,LIVE LINING,IIPSWICH BAY,7672,25,1645,2103,9244,34,1,1,2,1,1,1645,4671,9996,2,1,5,10,1,0,0,0,0,0,1,2,4240,7040,3,192,68,1,2,1,MAAU2103.pdf,00113070.tif,2017,0,1,0,ORIGINAL,08,02,21033,0981,0099244,009,2,516,0,,Y,2,,2017-098101
098201,6,51,VA,6,01,6,6,NORFOLK CANYON,7617,51,1900,2105,0088,3,1,2,2,3,1,1828,2181,4328,2,1,6,7,0,0,1,1,0,0,0,5,3705,7435,60,600,76,1,2,1,MAAU2105.pdf,00113074.tif,2017,0,0,0,ORIGINAL,08,03,21034,0982,8100088,810,7,950,0,,Y,1,,2017-098201
098202,6,51,VA,6,02,6,6,NORFOLK CANYON,7617,51,1925,2105,0088,3,1,2,1,3,1,1912,2161,7777,2,1,4,10,1,0,0,1,0,0,0,6,3705,7435,65,360,80,1,1,1,MAAU2105.pdf,00113076.tif,2017,0,0,0,ORIGINAL,08,03,21034,0982,8100088,810,7,951,0,,Y,1,,2017-098202
098401,6,44,RI,6,01,6,LIVE LINING,PIGEON HILL,7633,25,1820,2203,0024,15,1,2,1,3,1,1800,4671,9996,2,1,3,9,1,0,0,0,0,0,1,6,4245,7013,12,110,98,1,1,1,MAAU2203.pdf,00113083.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,596,0,,Y,2,,2017-098401
098402,6,25,MA,6,02,6,LIVE LINING,STELLWAGEN BANK,7633,25,1850,2203,0024,15,1,1,2,3,1,1840,4671,9996,2,1,3,36,1,0,0,0,0,0,1,3,4216,7017,35,150,64,1,2,1,MAAU2203.pdf,00113085.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,593,1,Q20;,Y,2,,2017-098402
098403,6,25,MA,6,03,6,LIVE LINING,STELLWAGEN BANK,7633,25,1940,2203,0024,15,1,1,2,1,1,1930,4671,9996,2,1,4,12,1,0,0,0,0,0,1,2,4216,7017,10,150,98,1,2,1,MAAU2203.pdf,00113087.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,597,0,,Y,2,,2017-098403
098404,6,34,NJ,6,04,6,LIVE LINING,JEFFREYS LEDGE,7633,25,2045,2203,0024,15,1,1,2,1,1,2020,4671,9996,2,1,3,10,0,0,1,0,0,0,1,2,4255,7010,15,200,66,1,2,1,MAAU2203.pdf,00113093.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,592,0,,Y,2,,2017-098404
098405,6,25,MA,6,05,6,LIVE LINING,OUTER FLAG,7633,25,2115,2203,0024,15,1,1,2,3,1,2050,4671,9996,2,2,3,12,1,0,0,0,0,0,1,2,4252,7029,15,200,66,1,1,1,MAAU2203.pdf,00113089.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,594,0,,Y,2,,2017-098405
098406,6,25,MA,6,06,6,LIVE LINING,PIGEON HILL,7633,25,2220,2203,0024,15,1,1,2,1,1,1900,4671,9996,2,2,3,12,1,0,0,0,0,0,1,3,4245,7013,20,120,66,1,2,1,MAAU2203.pdf,00113091.tif,2017,0,0,0,ORIGINAL,08,03,21034,0984,0090024,009,2,595,0,,Y,2,,2017-098406
098601,6,24,MD,6,01,6,6,WASHINGTON CANYON,7681,24,1616,2112,0019,1,1,1,2,2,1,1600,2161,9996,2,12,6,6,0,1,1,1,0,0,0,3,3727,7427,60,300,74,1,2,1,MDAU2112.pdf,00113099.tif,2017,0,0,0,ORIGINAL,08,03,21034,0986,0470019,047,6,408,0,,Y,2,,2017-098601
098602,6,24,MD,6,02,6,6,MASSEYS CANYON,7681,24,1710,2112,0004,1,1,2,1,3,1,1630,4656,9996,2,2,10,8,0,1,1,1,0,1,0,9,3825,7420,40,180,76,2,2,1,MDAU2112.pdf,00113101.tif,2017,0,0,0,ORIGINAL,08,03,21034,0986,0470004,047,6,407,0,,Y,2,,2017-098602
098801,6,34,NJ,6,01,6,6,HOT DOG,7508,34,1630,2216,0385,3,1,1,2,2,1,1600,4711,4678,2,1,4,5,0,1,1,0,1,1,0,5,3806,7417,33,110,98,1,2,2,NJAU2216.pdf,00113109.tif,2017,0,0,0,ORIGINAL,08,02,21033,0988,0090385,009,5,760,0,,Y,2,,2017-098801
098802,6,34,NJ,6,02,6,6,MASSEYS CANYON,7508,34,1645,2216,3218,3,1,1,2,2,1,1643,4711,4678,2,1,7,8,0,1,1,1,0,1,0,3,3825,7420,47,124,73,1,2,1,NJAU2216.pdf,00113110.tif,2017,0,0,0,ORIGINAL,08,02,21033,0988,0093218,009,5,763,0,,Y,2,,2017-098802
098803,6,34,NJ,6,03,6,6,LEMKES,7508,34,1652,2216,0900,3,1,2,1,3,1,1630,4711,9996,2,1,4,10,0,0,1,0,0,1,0,5,9998,9998,40,125,73,1,2,1,NJAU2216.pdf,00113112.tif,2017,0,0,0,ORIGINAL,08,02,21033,0988,0090900,009,5,759,0,,Y,2,,2017-098803
098804,6,12,FL,6,04,6,6,POOR MANS CANYON,7508,34,1750,2216,0900,3,1,1,2,2,2,1730,2161,4711,2,1,7,18,0,1,1,1,0,0,0,3,3752,7406,90,1500,75,1,1,1,NJAU2216.pdf,00113114.tif,2017,0,0,0,ORIGINAL,08,02,21033,0988,0090900,009,5,761,0,,N,2,,2017-098804
098805,6,34,NJ,6,05,6,6,HOT DOG,7508,34,1830,2216,0385,3,1,1,2,2,1,1804,4711,4678,2,2,8,10,0,1,1,1,0,0,0,2,3806,7417,35,110,72,1,2,1,NJAU2216.pdf,00113116.tif,2017,0,0,0,ORIGINAL,08,02,21033,0988,0090385,009,5,762,0,,Y,1,,2017-098805
099001,6,36,NY,6,01,6,6,100 SQUARE,7695,36,1300,2122,0175,3,1,1,2,2,2,1000,4691,4711,2,12,4,36,1,1,1,1,0,1,0,6,3930,7210,100,800,72,2,1,1,NYAU2122.pdf,00113123.tif,2017,0,0,0,ORIGINAL,08,03,21034,0990,1030175,103,4,835,1,Q20;,Y,2,,2017-099001
099101,6,51,VA,6,01,6,6,NORFOLK CANYON,7617,51,1756,2101,0091,1,1,1,2,2,1,1742,2181,9996,2,1,5,8,1,0,0,1,0,0,0,6,3705,7435,70,3600,77,1,1,1,VAAU2101.pdf,00113127.tif,2017,0,1,0,ORIGINAL,08,02,21033,0991,8100091,810,7,945,0,,Y,2,,2017-099101
099102,6,51,VA,6,02,6,6,NORFOLK CANYON,7617,51,1821,2101,0091,1,1,1,2,2,1,1758,2161,2171,2,1,4,8,0,0,1,1,0,0,0,4,3705,7435,58,300,80,1,2,1,VAAU2101.pdf,00113129.tif,2017,0,1,0,ORIGINAL,08,02,21033,0991,8100091,810,7,946,0,,Y,1,,2017-099102
099103,6,37,NC,6,03,6,6,NORFOLK CANYON,7617,51,1849,2101,0091,1,1,2,2,3,1,1805,2181,9996,2,1,6,8,1,0,0,1,0,0,0,4,3705,7435,65,350,74,2,2,1,VAAU2101.pdf,00113131.tif,2017,0,1,0,ORIGINAL,08,02,21033,0991,8100091,810,7,944,0,,Y,1,,2017-099103
099201,6,51,VA,6,01,6,6,WASHINGTON CANYON,7614,51,1623,2106,0039,8,1,1,2,2,1,1525,4711,1050,2,2,10,14,0,1,1,1,0,0,0,2,3729,7430,60,400,75,1,2,1,VAAU2106.pdf,00113135.tif,2017,0,0,0,ORIGINAL,08,03,21034,0992,0010039,001,7,953,0,,Y,2,,2017-099201
099202,6,24,MD,6,02,6,6,LUMPY BOTTOM,7614,51,1721,2106,0039,8,1,1,2,2,1,1715,1050,4711,2,1,4,8,0,0,1,0,0,1,0,2,3802,7420,52,100,75,1,1,1,VAAU2106.pdf,00113137.tif,2017,0,0,0,ORIGINAL,08,03,21034,0992,0010039,001,7,952,0,,Y,1,,2017-099202
099501,6,24,MD,6,01,6,6,ROCK PILE,6783,24,1645,2201,0938,7,1,1,2,2,1,1640,2161,9996,2,12,5,6,0,1,1,1,0,0,0,5,3739,7422,45,92,74,1,2,1,MDAU2201.pdf,00113146.tif,2017,0,1,0,ORIGINAL,08,03,21034,0995,0470938,047,6,413,0,,Y,2,,2017-099501
099601,6,33,NH,6,01,6,LIVE LINING,SCANTUM,7641,33,1626,2106,0020,3,1,1,2,1,1,1620,4671,9996,2,2,3,9,1,0,1,0,0,0,1,2,4250,7025,12,200,98,1,2,1,NHAU2106.pdf,00113150.tif,2017,0,0,0,ORIGINAL,08,02,21033,0996,0150020,015,1,677,0,,Y,2,,2017-099601
099602,6,33,NH,6,02,6,LIVE LINING,ISLE OF SHOALS,7641,33,1720,2106,0020,3,1,1,2,3,1,1715,4671,9996,2,12,2,4,1,0,1,0,0,0,1,1,4300,7029,14,210,68,1,2,1,NHAU2106.pdf,00113152.tif,2017,0,0,0,ORIGINAL,08,02,21033,0996,0150020,015,1,675,0,,Y,1,,2017-099602
099603,6,33,NH,6,03,6,LIVE LINING,9,7641,33,1736,2106,0020,3,1,1,2,1,6,1725,4671,9996,2,1,2,8,1,0,0,0,1,0,1,2,9999,9999,30,200,68,2,2,1,NHAU2106.pdf,00113154.tif,2017,0,1,0,ORIGINAL,08,02,21033,0996,0150020,015,1,674,0,,N,2,,2017-099603
099604,6,33,NH,6,04,6,LIVE LINING,OUTER FLAG,7641,33,1845,2106,0020,3,1,1,2,3,7,1840,4671,9996,2,2,2,7,1,0,0,0,0,0,1,3,4252,7029,14,200,69,1,2,1,NHAU2106.pdf,00113156.tif,2017,0,1,0,ORIGINAL,08,02,21033,0996,0150020,015,1,676,0,,Y,2,,2017-099604
099605,6,33,NH,6,05,6,LIVE LINING,ISLES OF SHOAL,7641,33,1900,2106,0020,3,1,1,2,2,1,1850,4671,9996,2,12,2,4,1,0,0,0,0,0,1,2,4300,7029,14,223,68,1,2,1,NHAU2106.pdf,00113158.tif,2017,0,1,0,ORIGINAL,08,02,21033,0996,0150020,015,1,678,0,,Y,1,,2017-099605
099701,6,33,NH,6,01,6,LIVE LINING,SCANTUM,7641,33,1630,2213,0020,3,1,1,2,3,6,1620,4671,9996,2,1,2,5,1,0,0,0,0,0,1,2,4250,7025,13,250,98,2,2,1,NHAU2213.pdf,00113207.tif,2017,0,0,0,ORIGINAL,08,03,21034,0997,0150020,015,1,704,0,,N,2,,2017-099701
099702,6,33,NH,6,02,6,LIVE LINING,SCANTUM,7641,33,1720,2213,0020,3,1,1,2,1,6,1715,4671,9996,2,1,2,12,1,0,0,0,0,0,1,3,4250,7025,13,235,68,1,1,1,NHAU2213.pdf,00113209.tif,2017,0,0,0,ORIGINAL,08,03,21034,0997,0150020,015,1,703,0,,N,2,,2017-099702
099703,6,33,NH,6,03,6,LIVE LINING,JEFFREYS LEDGE,7641,33,1755,2213,0020,3,1,2,2,1,2,1750,4671,9996,2,1,3,8,1,0,0,0,0,0,1,3,4255,7010,24,240,73,1,2,1,NHAU2213.pdf,00113211.tif,2017,0,0,0,ORIGINAL,08,03,21034,0997,0150020,015,1,702,0,,N,2,,2017-099703
100501,6,25,MA,6,01,6,6,EAST MIDDLE BANK,7715,25,1440,2221,9038,9,1,2,1,3,6,1430,4931,9996,2,2,2,8,0,0,1,0,1,1,0,6,9998,9998,17,290,65,2,2,1,MAAU2221.pdf,00113215.tif,2017,0,1,0,ORIGINAL,08,03,21034,1005,0239038,023,2,609,1,Q23;,Y,2,,2017-100501
