tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
STAR ISLAND SHARK,BUTTERFISH HOLE,2003-003206,003206,6318,15868,06,12,2003,1715,36,2203,06,103,0085,1030085,4,1,1,2,1,2,6,6,6,NY,36,1712,3551,9996,1,T206,6,6,4,6,1,0,1,0,1,0,1,DRIFTING,5,4050,7135,25,183,58,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,7,2003-003207,003207,6318,15868,06,12,2003,1720,36,2203,07,103,0085,1030085,4,1,1,2,1,8,6,6,6,CT,09,1715,3551,9996,1,T206,6,6,4,8,0,0,1,0,0,1,0,6,3,9999,9999,20,195,58,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,BUTTERFISH HOLE,2003-003208,003208,6318,15868,06,12,2003,1730,36,2203,08,103,0085,1030085,4,1,1,2,1,2,6,6,6,NY,36,1720,3531,9996,1,T206,6,6,3,8,1,0,1,0,1,1,1,DRIFTING,6,4050,7135,28,180,57,1,6,2,2,1,6,,,,,
6,FINGERS,2003-003501,003501,6346,15869,06,13,2003,1505,24,2105,01,047,1493,0471493,5,1,1,2,1,2,6,6,6,DE,10,1500,3551,9996,2,6,6,6,3,3,0,0,1,0,1,1,0,6,4,3805,7440,20,125,62,1,6,1,2,1,6,,,,,
6,FINGERS,2003-003502,003502,6346,15869,06,13,2003,1533,24,2105,02,047,1493,0471493,5,1,1,2,1,2,6,6,6,MD,24,1515,3551,9996,2,6,6,6,4,3,0,1,1,1,1,1,0,6,3,3805,7440,25,130,65,1,6,2,2,1,6,,,,,
OCEAN CITY SHARK,WASHINGTON CANYON,2003-003503,003503,6346,15869,06,13,2003,1740,24,2105,03,047,1493,0471493,5,1,2,1,1,3,6,6,6,MD,24,1730,3551,9996,1,T501,6,6,6,7,0,0,1,0,1,1,0,6,4,3729,7430,57,240,63,1,6,1,1,1,6,,,,,
6,FINGERS,2003-003504,003504,6346,15869,06,13,2003,1810,24,2105,04,047,1493,0471493,5,1,2,1,1,3,6,6,6,MD,24,1800,3551,9996,2,6,6,6,3,6,0,0,1,0,0,1,0,6,5,3805,7440,28,139,65,1,6,1,2,1,6,,,,,
OCEAN CITY SHARK,WASHINGTON CANYON,2003-003505,003505,6346,15869,06,13,2003,1825,24,2105,05,047,1493,0471493,5,1,1,2,1,2,6,6,6,MD,24,1815,3551,9996,1,T501,6,6,2,6,0,0,1,0,1,0,0,6,4,3725,7425,50,180,63,1,6,1,2,1,6,,,,,
6,8,2003-003701,003701,6318,15870,06,14,2003,1525,36,1110,01,103,0085,1030085,4,1,1,2,2,6,6,2,2,NY,36,1520,3551,9996,2,6,6,6,4,6,1,0,1,0,1,1,1,DRIFTING,4,9998,9998,12,170,62,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,CIA WRECK,2003-003702,003702,6318,15870,06,14,2003,1530,36,1110,02,103,0085,1030085,4,1,1,2,1,2,6,6,6,NY,36,1525,3551,9996,1,T206,6,6,4,6,1,0,1,0,1,1,0,6,4,9998,9998,15,179,71,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,RANGER WRECK,2003-003703,003703,6318,15870,06,14,2003,1605,36,1110,03,103,0085,1030085,4,1,1,2,1,2,6,6,6,CT,09,1600,3551,9996,1,T206,6,6,3,8,1,0,1,0,1,1,0,6,6,9998,9998,25,180,57,1,6,1,1,1,6,,,,,
STAR ISLAND SHARK,9,2003-003704,003704,6318,15870,06,14,2003,1620,36,1110,04,103,0085,1030085,4,1,2,2,1,3,6,6,6,NY,36,1615,3551,9996,1,T206,6,6,2,7,0,0,1,0,0,1,1,DRIFTING,5,9999,9999,35,190,59,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,EAST BUTTERFISH 258749 43,2003-003705,003705,6318,15870,06,14,2003,1630,36,1110,05,103,0085,1030085,4,1,1,2,8,8,6,2,1,CT,09,1625,3551,9996,1,T206,6,6,5,10,0,0,1,0,0,1,1,DRIFTING,3,9998,9998,19,220,54,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,9,2003-003706,003706,6318,15870,06,14,2003,1640,36,1110,06,103,0085,1030085,4,1,2,2,1,3,6,6,6,NY,36,1635,3531,9996,1,T206,6,6,3,8,1,0,0,0,0,1,1,DRIFTING,4,9999,9999,25,160,58,1,6,1,1,1,6,,,,,
STAR ISLAND SHARK,RYANS HORN,2003-003707,003707,6318,15870,06,14,2003,1700,36,1110,07,103,0085,1030085,4,1,1,2,1,2,6,6,6,NY,36,1650,3551,9996,1,T206,6,6,4,7,1,0,1,0,1,1,0,6,6,9998,9998,24,210,59,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,BUTTERFISH HOLE,2003-003708,003708,6318,15870,06,14,2003,1710,36,1110,08,103,0085,1030085,4,1,1,2,1,8,6,6,6,CT,09,1500,3551,9996,1,T206,6,6,5,5,1,0,1,0,1,1,1,DRIFTING,4,4050,7135,20,205,56,1,6,1,2,1,6,,,,,
6,CIGAR,2003-003801,003801,6171,15870,06,14,2003,1720,51,1211,01,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1700,4656,9996,2,6,6,6,7,8,0,1,1,1,0,0,0,6,4,3630,7450,45,120,72,1,6,1,1,1,6,,,,,
6,HOT DOG,2003-003901,003901,6348,15870,06,14,2003,1700,10,1102,01,005,1599,0051599,2,1,2,1,1,3,6,1,2,DE,10,1500,3591,9996,2,6,6,6,3,6,0,0,1,0,0,1,0,6,4,3806,7417,58,348,98,2,6,1,2,1,6,,,,,
HUDSON POINT SHARK,GLORY HOLE,2003-004101,004101,5238,15871,06,15,2003,1305,36,1105,01,059,0624,0590624,1,1,1,2,1,3,6,6,6,NY,36,1806,3591,9996,1,T204,6,6,4,8,1,0,1,0,0,1,0,6,4,3955,7315,42,200,59,1,6,1,2,1,6,,,,,
HUDSON POINT SHARK,GLORY HOLE,2003-004102,004102,5238,15871,06,15,2003,1650,36,1105,02,059,0624,0590624,1,1,1,2,1,2,6,6,6,NY,36,1730,3591,9996,1,T204,6,6,3,7,1,0,1,0,0,1,0,6,5,3955,7315,46,170,61,1,6,1,2,1,6,,,,,
6,GLORY HOLE,2003-004103,004103,5238,15871,06,15,2003,1830,36,1105,03,059,0624,0590624,1,1,1,2,1,2,6,6,6,NY,36,1820,3551,9996,2,6,6,6,4,6,0,0,1,0,0,1,0,6,4,3955,7315,44,240,62,1,6,2,2,1,6,,,,,
6,7,2003-004201,004201,6333,15871,06,15,2003,1705,34,1201,01,025,1050,0251050,6,1,1,2,1,1,6,8,1,NJ,34,1700,3551,9996,2,6,6,6,5,6,0,0,1,0,0,1,0,6,4,3932,7422,50,150,63,1,6,2,2,1,6,,,,,
MAKO MANIA,25 MILE HOLE,2003-004202,004202,6333,15871,06,15,2003,1720,34,1201,02,025,1050,0251050,6,1,1,2,1,1,6,1,1,NJ,34,1715,3551,9996,1,T305,6,6,4,7,0,0,1,0,0,1,0,6,5,9998,9998,54,165,64,1,6,1,2,1,6,,,,,
MAKO MANIA,TRIPLE WRECKS,2003-004203,004203,6333,15871,06,15,2003,1845,34,1201,03,025,9005,0259005,6,1,2,1,1,1,6,1,1,NJ,34,1842,3551,9996,1,T305,6,6,3,8,0,0,1,0,1,1,0,6,5,3935,7255,55,215,64,1,6,1,2,1,6,,,,,
MAKO MANIA,TRIPLE WRECKS,2003-004204,004204,6333,15871,06,15,2003,1900,34,1201,04,025,1050,0251050,6,1,1,2,1,3,6,1,1,NJ,34,1900,3551,9996,1,T305,6,6,4,6,0,1,1,0,1,1,0,6,5,3935,7255,56,215,65,1,6,1,2,1,6,,,,,
MAKO MANIA,28 MILE WRECK,2003-004205,004205,6333,15871,06,15,2003,1915,34,1201,05,025,1050,0251050,6,1,1,2,2,6,6,2,1,NJ,34,1910,3551,9996,1,T305,6,6,4,8,0,0,1,0,0,1,0,6,6,3900,7405,28,130,65,1,6,1,2,1,6,,,,,
MAKO MANIA,STAR,2003-004206,004206,6333,15871,06,15,2003,1930,34,1201,06,025,1050,0251050,6,1,2,1,1,3,6,1,1,NJ,34,1915,3551,9996,1,T305,6,6,3,9,1,0,1,0,0,1,0,6,5,3835,7335,43,135,63,1,6,1,2,1,6,,,,,
MAKO MANIA,7,2003-004207,004207,6333,15871,06,15,2003,1948,34,1201,07,025,1050,0251050,6,1,2,1,1,3,6,1,1,NY,36,1925,3551,9996,1,T305,6,6,4,7,0,0,1,0,0,1,0,6,8,9997,9997,50,180,64,2,6,1,1,1,6,,,,,
6,FINGERS,2003-004301,004301,6346,15870,06,14,2003,1530,24,1106,01,047,0938,0470938,7,1,1,2,1,2,6,6,6,MD,24,1515,3551,9996,2,6,6,6,4,3,1,0,1,1,0,1,0,6,4,3805,7440,20,120,62,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,FINGERS,2003-004302,004302,6346,15870,06,14,2003,1705,24,1106,02,047,0938,0470938,7,1,2,1,1,3,6,6,6,MD,24,1655,3551,9996,1,T501,6,6,4,7,0,0,1,0,0,1,0,6,6,3805,7440,20,120,64,1,6,2,2,1,6,,,,,
6,20 FATHOM FINGERS,2003-004303,004303,6346,15870,06,14,2003,1715,24,1106,03,047,0938,0470938,7,1,2,1,1,3,6,6,6,MD,24,1705,3591,9996,2,6,6,6,4,7,0,0,1,0,0,1,0,6,5,3812,7437,22,120,64,1,6,2,2,1,6,,,,,
OCEAN CITY SHARK,PARKING LOT,2003-004304,004304,6346,15870,06,14,2003,1730,24,1106,04,047,0938,0470938,7,1,2,2,1,3,6,6,6,MD,24,1710,3551,9996,1,T501,6,6,4,6,0,0,1,0,0,1,0,6,3,3740,7450,40,130,65,1,6,2,2,1,6,,,,,
OCEAN CITY SHARK,970 LINE,2003-004305,004305,6346,15870,06,14,2003,1810,24,1106,05,047,0938,0470938,7,1,2,2,1,3,6,6,6,DE,10,1800,3591,9996,1,T501,6,6,4,7,0,0,1,0,0,1,0,6,5,9999,9999,999,180,64,1,6,1,2,1,6,,,,,
6,BALTIMORE CANYON,2003-004306,004306,6346,15870,06,14,2003,1930,24,1106,06,047,0938,0470938,7,1,2,2,1,2,6,6,6,VA,51,1920,4677,9996,2,6,6,6,7,8,0,0,1,1,0,0,0,6,3,3806,7349,60,3000,63,1,6,1,2,1,6,,,,,
6,MARINE ELECTRIC,2003-004701,004701,6148,15868,06,12,2003,1550,24,2201,01,047,0853,0470853,3,1,1,2,1,3,6,6,6,MD,24,1545,3551,9996,2,6,6,6,3,5,0,0,1,0,0,1,0,6,4,3753,7450,25,104,60,1,6,1,1,1,6,,,,,
OCEAN CITY SHARK,HOT DOG,2003-004702,004702,6148,15868,06,12,2003,1555,24,2201,02,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1550,3551,9996,1,T501,6,6,3,6,0,0,1,0,0,1,0,6,5,3808,7417,44,170,62,1,6,1,1,1,6,,,,,
OCEAN CITY SHARK,BALTIMORE CANYON,2003-004703,004703,6148,15868,06,12,2003,1650,24,2201,03,047,0853,0470853,3,1,1,1,1,2,6,6,6,MD,24,1650,3551,9996,1,T501,6,6,4,5,0,0,1,0,1,0,0,6,4,3820,7345,62,3000,62,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,20 FATHOMS,2003-004704,004704,6148,15868,06,12,2003,1705,24,2201,04,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1700,3551,9996,1,T501,6,6,4,5,1,0,0,0,0,1,0,6,8,3812,7437,42,143,62,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,7,2003-004705,004705,6148,15868,06,12,2003,1712,24,2201,05,047,0853,0470853,3,1,2,1,1,3,6,6,1,MD,24,1710,3551,9996,1,T501,6,6,99,99,0,0,1,0,0,1,0,6,99,9999,9999,999,9999,99,2,6,1,1,1,6,,,,,
7,PARKING LOT,2003-004706,004706,6148,15868,06,12,2003,1720,24,2201,06,047,0853,0470853,3,1,1,2,1,8,6,9,9,MD,24,1720,3551,9996,1,,6,6,4,10,0,0,1,0,1,0,1,DRIFTING,3,3740,7450,33,150,99,1,6,1,1,1,6,,,,,
OCEAN CITY SHARK,7,2003-004707,004707,6148,15868,06,12,2003,1800,24,2201,07,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1730,3551,9996,1,T501,6,6,4,7,0,0,1,0,0,1,0,6,4,9999,9999,42,149,63,2,6,2,2,1,6,,,,,
7,POOR MANS CANYON,2003-004708,004708,6148,15868,06,12,2003,1745,24,2201,08,047,0853,0470853,3,1,2,2,1,3,6,6,6,MD,24,1745,3551,9996,1,,6,6,4,6,0,0,1,0,0,1,0,6,3,3752,7406,52,3000,62,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,MARINE ELECTRIC,2003-004709,004709,6148,15868,06,12,2003,1810,24,2201,09,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1750,3551,9996,1,T501,6,6,5,7,0,0,1,0,0,1,0,6,3,3753,7450,35,180,62,2,6,1,1,1,6,,,,,
7,BALTIMORE CANYON,2003-004710,004710,6148,15868,06,12,2003,1815,24,2201,10,047,0853,0470853,3,1,1,2,1,3,6,6,6,MD,24,1800,3551,9996,1,,6,6,4,5,0,0,1,0,0,1,0,6,5,3820,7345,60,1000,65,1,6,1,1,1,6,,,,,
7,PARKING LOT,2003-004711,004711,6148,15868,06,12,2003,1825,24,2201,11,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1810,3551,9996,7,,6,6,4,6,0,0,1,0,0,1,0,6,3,3740,7450,28,126,62,1,6,1,2,1,6,,,,,
7,FINGERS,2003-004712,004712,6148,15868,06,12,2003,1828,24,2201,12,047,0853,0470853,3,1,1,2,1,2,6,6,1,DE,10,1815,3551,9996,1,,6,6,4,7,0,0,1,0,0,0,1,FLOATING,4,3812,7437,22,110,56,2,6,2,2,1,6,,,,,
7,FINGERS,2003-004713,004713,6148,15868,06,12,2003,1830,24,2201,13,047,0853,0470853,3,1,8,8,1,2,6,8,8,FL,12,1825,3551,9996,1,,6,6,4,6,0,0,1,0,0,1,0,6,4,3812,7437,30,150,62,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,PARKING LOT,2003-004714,004714,6148,15868,06,12,2003,1910,24,2201,14,047,0853,0470853,3,1,2,1,1,3,6,6,1,MD,24,1835,3551,9996,1,T501,6,6,4,6,0,0,1,1,1,1,0,6,4,3740,7450,21,120,62,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,TEA CUP,2003-004715,004715,6148,15868,06,12,2003,1835,24,2201,15,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1800,3551,9996,1,T501,6,6,3,8,0,0,1,0,0,1,0,6,6,9999,9999,999,1800,63,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,BALTIMORE CANYON,2003-004716,004716,6148,15868,06,12,2003,1901,24,2201,16,047,0853,0470853,3,1,2,1,1,3,6,6,6,FL,12,1900,3551,9996,1,T501,6,6,4,6,0,0,1,0,1,0,0,6,2,3820,7345,999,600,58,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,30 FATHOMS,2003-004717,004717,6148,15868,06,12,2003,1905,24,2201,17,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1902,3551,9996,1,T501,6,6,2,6,0,0,1,0,0,1,0,6,3,9999,9999,40,9999,61,2,6,1,1,1,6,,,,,
7,PARKING LOT,2003-004718,004718,6148,15868,06,12,2003,1925,24,2201,18,047,0853,0470853,3,1,1,2,1,2,6,6,1,MD,24,1920,3551,9996,7,,6,6,5,6,9,9,9,9,9,9,9,9,3,3740,7450,999,9999,99,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,40 FATHOMS,2003-004719,004719,6148,15868,06,12,2003,1940,24,2201,19,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1938,3551,9996,1,T501,6,6,4,6,0,0,1,0,0,1,0,6,5,3812,7437,999,9999,99,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,BALTIMORE/ POOR MANS CANY,2003-004720,004720,6148,15868,06,12,2003,1945,24,2201,20,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1730,3551,9996,1,T501,6,6,5,14,0,0,1,0,0,1,0,6,6,3752,7406,999,4800,59,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,20 FATHOM FINGERS,2003-004801,004801,6021,15868,06,12,2003,1700,24,2209,01,047,0938,0470938,7,1,1,2,1,2,6,6,6,MD,24,1655,3551,9996,1,T501,6,6,5,7,0,0,1,0,0,1,0,6,3,3812,7437,22,125,60,2,6,1,2,1,6,,,,,
OCEAN CITY SHARK,20 FATHOM FINGERS,2003-004802,004802,6021,15868,06,12,2003,1730,24,2209,02,047,0938,0470938,7,1,2,1,1,3,6,6,6,MD,24,1720,3551,9996,1,T501,6,6,3,7,0,1,1,0,0,1,0,6,2,3812,7437,23,120,61,2,6,1,2,1,6,,,,,
6,INLET BAY,2003-004901,004901,6308,15870,06,14,2003,1305,51,1109,01,001,0039,0010039,8,1,1,2,2,6,6,8,1,VA,51,1300,4821,9996,2,6,6,6,4,4,1,1,0,0,0,0,1,DRIFTING,4,9998,9998,5,21,60,2,6,1,1,1,6,,,,,
6,INLET BAY,2003-004902,004902,6308,15870,06,14,2003,1400,51,1109,02,001,0039,0010039,8,1,1,2,8,8,6,8,1,MD,24,1400,3551,9996,2,6,6,6,5,4,1,1,0,0,1,0,1,DRIFTING,4,9998,9998,8,30,60,2,6,1,2,1,6,,,,,
6,ATLANTIC,2003-004903,004903,6308,15870,06,14,2003,1505,51,1109,03,001,0039,0010039,8,1,2,1,1,3,6,6,6,VA,51,1500,3591,9996,2,6,6,6,4,10,0,0,1,0,0,1,0,6,3,9998,9998,35,94,60,1,6,2,2,1,6,,,,,
OCEAN CITY SHARK,JACKSPOT,2003-005001,005001,6021,15869,06,13,2003,1636,24,2109,01,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1600,3531,9996,1,T501,6,6,6,2,0,0,1,0,0,1,0,6,4,3805,7445,15,58,60,1,6,1,1,1,6,,,,,
OCEAN CITY SHARK,MASSEYS CANYON,2003-005002,005002,6021,15869,06,13,2003,1725,24,2109,02,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1720,3551,9996,1,T501,6,6,4,8,0,0,1,0,0,1,0,6,6,3818,7425,25,120,63,1,6,1,2,1,6,,,,,
OCEAN CITY SHARK,20 FATHOM FINGERS,2003-005003,005003,6021,15869,06,13,2003,1740,24,2109,03,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1730,3551,9996,1,T501,6,6,4,8,0,0,1,0,0,1,0,6,4,3812,7437,22,120,61,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,TRIPLE WRECKS,2003-005004,005004,6021,15869,06,13,2003,1750,24,2109,04,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1745,3551,9996,1,T501,6,6,4,8,0,0,1,0,0,1,0,6,3,3805,7345,28,100,61,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,TEA CUP,2003-005005,005005,6021,15869,06,13,2003,1810,24,2109,05,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1755,3551,9996,1,T501,6,6,5,8,0,0,1,0,0,1,0,6,5,3811,7424,30,195,64,2,6,1,2,1,6,,,,,
OCEAN CITY SHARK,20 FATHOM FINGERS,2003-005006,005006,6021,15869,06,13,2003,1820,24,2109,06,047,0853,0470853,3,1,2,1,1,9,6,9,9,MD,24,1800,3551,9996,1,T501,6,6,4,9,0,0,1,0,0,1,0,6,5,3812,7437,22,120,61,2,6,1,2,1,6,,,,,
OCEAN CITY SHARK,MARINE ELECTRIC,2003-005007,005007,6021,15869,06,13,2003,1830,24,2109,07,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1800,3551,9996,1,T501,6,6,4,9,0,0,1,0,0,1,0,6,5,3753,7450,35,100,62,2,6,2,2,1,6,,,,,
6,MASSEYS CANYON,2003-005101,005101,6021,15870,06,14,2003,1610,24,1111,01,047,0853,0470853,3,1,2,2,1,3,6,6,6,MD,24,1500,3551,9996,2,6,6,6,4,6,0,0,1,0,0,1,0,6,4,3825,7420,38,144,64,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,MASSEYS CANYON,2003-005102,005102,6021,15870,06,14,2003,1620,24,1111,02,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1615,3551,9996,1,T501,6,6,4,7,0,0,1,0,0,1,0,6,4,3825,7420,38,120,62,2,6,2,2,1,6,,,,,
6,JACKSPOT,2003-005103,005103,6021,15870,06,14,2003,1630,24,1111,03,047,0853,0470853,3,1,2,1,1,3,6,7,7,MD,24,1630,3551,9996,2,6,6,6,4,8,0,0,1,0,0,1,0,6,6,3805,7445,21,130,62,2,6,2,2,1,6,,,,,
6,PARKING LOT,2003-005104,005104,6021,15870,06,14,2003,1655,24,1111,04,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1645,3551,9996,2,6,6,6,3,6,0,0,1,0,0,1,0,6,6,3740,7450,40,130,64,2,6,2,2,1,6,,,,,
6,JACKSPOT,2003-005105,005105,6021,15870,06,14,2003,1730,24,1111,05,047,0853,0470853,3,1,1,2,1,8,6,2,1,MD,24,1720,3551,9996,2,6,6,6,4,4,0,0,1,0,0,1,0,6,6,3805,7445,21,117,64,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,20 FATHOM FINGERS,2003-005106,005106,6021,15870,06,14,2003,1750,24,1111,06,047,0853,0470853,3,1,1,2,1,1,6,6,6,MD,24,1730,3551,9996,1,T501,6,6,6,7,0,0,1,0,0,1,0,6,4,3812,7437,22,126,64,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,MARINE ELECTRIC,2003-005107,005107,6021,15870,06,14,2003,1830,24,1111,07,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1820,3531,9996,1,T501,6,6,4,10,0,0,1,0,0,1,0,6,4,3753,7450,37,120,64,2,6,2,2,1,6,,,,,
OCEAN CITY SHARK,MARINE WRECKS,2003-005108,005108,6021,15870,06,14,2003,1835,24,1111,08,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1830,3551,9996,1,T501,6,6,6,12,0,0,1,0,0,1,0,6,6,3753,7450,37,100,66,2,6,2,2,1,6,,,,,
6,HOT DOG,2003-005109,005109,6021,15870,06,14,2003,1840,24,1111,09,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1830,3551,9996,2,6,6,6,4,10,0,0,1,0,0,1,0,6,4,3806,7417,31,120,62,2,6,2,2,1,6,,,,,
MAKO MANIA,THE DUMP,2003-005401,005401,6340,15870,06,14,2003,1530,34,1217,01,029,0894,0290894,10,1,1,2,1,2,6,6,6,NJ,34,1515,3551,9996,1,T305,6,6,6,6,1,0,0,0,1,0,0,6,4,3850,7325,18,98,64,2,6,2,2,1,6,,,,,
MAKO MANIA,MUD HOLE,2003-005402,005402,6340,15870,06,14,2003,1615,34,1217,02,029,0894,0290894,10,1,1,2,1,2,6,6,6,NJ,34,1600,3551,9996,1,T305,6,6,4,3,1,0,0,0,0,0,1,DRIFTING,4,4010,7335,39,160,64,1,6,2,2,1,6,,,,,
MAKO MANIA,FINGERS,2003-005403,005403,6340,15870,06,14,2003,1730,34,1217,03,029,9009,0299009,10,1,2,1,1,3,6,6,6,NJ,34,1715,3551,9996,1,T305,6,6,4,6,0,0,1,0,1,0,0,6,3,3940,7330,998,160,64,1,6,1,2,1,6,,,,,
MAKO MANIA,ATLANTIC,2003-005404,005404,6340,15870,06,14,2003,1745,34,1217,04,029,9025,0299025,10,1,1,2,1,2,6,6,6,NJ,34,1730,3551,9996,1,T305,6,6,3,6,1,0,1,0,1,1,0,6,4,9999,9999,50,150,62,1,6,1,2,1,6,,,,,
