tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
6,1000 FATHOMS,2006-001103,001103,6555,16956,06,04,2006,1635,24,1101,03,047,0004,0470004,1,1,1,2,1,2,1,2,1,MD,24,1630,4711,4691,2,6,6,6,9,6,0,1,1,1,0,0,0,6,4,9998,9998,76,6000,70,1,1,1,2,1,6,,,,,
MAKO MANIA,JACK SPOT,2006-001104,001104,6555,16956,06,04,2006,1800,24,1101,04,047,0004,0470004,1,1,2,1,1,3,1,1,6,MD,24,1730,3551,9996,1,T500,6,6,3,7,0,0,1,0,0,1,0,6,6,3805,7445,25,210,67,2,1,1,2,1,6,,,,,
6,POORMANS CANYON,2006-001105,001105,6555,16956,06,04,2006,1810,24,1101,05,047,0004,0470004,1,1,1,2,1,3,1,1,6,MD,24,1740,4691,4711,2,6,6,6,9,8,1,0,1,1,0,0,0,6,6,3752,7406,65,3000,70,1,2,1,2,1,6,,,,,
MAKO MANIA,HOT DOG,2006-001106,001106,6555,16956,06,04,2006,1820,24,1101,06,047,0004,0470004,1,1,1,2,1,2,1,1,6,DE,10,1810,3551,4931,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,5,3806,7417,44,180,65,1,2,1,1,1,6,,,,,
MAKO MANIA,POORMANS CANYON,2006-001107,001107,6555,16956,06,04,2006,1835,24,1101,07,047,0004,0470004,1,1,1,2,1,2,1,1,6,MD,24,1800,3551,230,1,T500,6,6,5,8,0,0,1,0,0,1,0,6,5,3752,7406,56,1800,67,1,2,1,2,1,6,,,,,
7,POORMANS CANYON,2006-001108,001108,6555,16956,06,04,2006,1845,24,1101,08,047,0004,0470004,1,1,1,2,1,1,1,2,1,MD,24,1840,3551,4711,1,,6,6,6,8,0,1,1,1,0,1,0,6,4,3752,7406,70,5300,69,1,2,2,2,1,6,,,,,
6,WASHINGTON CANYON,2006-001109,001109,6555,16956,06,04,2006,1915,24,1101,09,047,0004,0470004,1,1,2,2,1,3,1,1,6,MD,24,1900,4711,4701,2,6,6,6,9,7,0,1,1,1,0,0,0,6,5,3724,7425,70,3000,71,1,2,1,2,1,6,,,,,
6,BALTIMORE CANYON,2006-001110,001110,6555,16956,06,04,2006,1920,24,1101,10,047,0004,0470004,1,1,2,2,1,3,1,2,1,MD,24,1910,4711,4670,2,6,6,6,10,8,0,1,1,1,0,0,0,6,5,3820,7345,58,1200,69,1,2,1,2,1,6,,,,,
MAKO MANIA,TWIN WRECKS,2006-001111,001111,6555,16956,06,04,2006,1940,24,1101,11,047,0004,0470004,1,1,1,2,1,2,2,1,6,MD,24,1845,3551,3531,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,4,3813,7443,28,180,66,1,2,1,2,1,6,,,,,
MAKO MANIA,40 FATHOM LINE,2006-001401,001401,6447,16955,06,03,2006,1710,10,1201,01,005,1599,0051599,2,1,2,1,1,3,1,1,6,DE,10,1700,3551,9996,1,T500,6,6,3,6,0,0,1,0,0,1,0,6,3,9998,9998,50,210,65,2,2,1,2,1,6,,,,,
6,JACK SPOT,2006-001501,001501,6447,16956,06,04,2006,1525,24,1102,01,047,0856,0470856,4,3,1,2,1,2,7,8,1,MD,24,1520,4656,9996,2,6,6,6,4,8,0,1,0,1,0,0,0,6,4,3805,7445,25,90,68,2,1,1,2,1,6,,,,,
6,JACK SPOT,2006-001502,001502,6447,16956,06,04,2006,1530,24,1102,02,047,0856,0470856,4,3,1,2,1,2,7,2,1,MD,24,1525,230,9996,2,6,6,6,5,8,0,1,0,1,0,0,0,6,3,3805,7445,25,100,61,2,1,1,2,1,6,,,,,
MAKO MANIA,FINGERS,2006-001503,001503,6447,16956,06,04,2006,1605,24,1102,03,047,0856,0470856,4,3,1,2,1,2,7,8,1,MD,24,1600,3551,9996,1,T500,6,6,4,7,0,0,1,0,0,1,0,6,4,3812,7437,26,130,62,2,1,1,2,1,6,,,,,
6,FINGERS,2006-001504,001504,6447,16956,06,04,2006,1615,24,1102,04,047,0856,0470856,4,3,1,2,8,8,6,8,1,MD,24,1610,230,3551,2,6,6,6,3,5,0,0,1,0,0,1,0,6,3,3812,7437,25,130,64,2,1,1,2,1,6,,,,,
MAKO MANIA,JACK SPOT,2006-001505,001505,6447,16956,06,04,2006,1625,24,1102,05,047,0856,0470856,4,3,1,2,1,2,6,8,1,MD,24,1620,3551,9996,1,T500,6,6,4,7,0,0,1,0,0,1,0,6,3,3805,7445,35,145,69,1,1,1,2,1,6,,,,,
6,POORMANS CANYON,2006-001506,001506,6447,16956,06,04,2006,1645,24,1102,06,047,0856,0470856,4,3,1,2,1,2,1,8,8,MD,24,1635,4711,3551,2,6,6,6,4,4,0,0,1,1,1,0,0,6,3,3752,7406,67,99998,67,2,1,1,1,1,6,,,,,
MAKO MANIA,7,2006-001507,001507,6447,16956,06,04,2006,1655,24,1102,07,047,0856,0470856,4,3,1,2,1,2,7,8,8,MD,24,1645,3551,9996,1,T500,6,6,6,7,0,0,1,0,0,1,0,6,3,9998,9998,30,190,64,2,1,1,2,1,6,,,,,
MAKO MANIA,HOT DOG,2006-001508,001508,6447,16956,06,04,2006,1710,24,1102,08,047,0856,0470856,4,3,1,2,1,2,7,6,1,MD,24,1630,3551,9996,1,T500,6,6,7,7,0,0,1,0,0,1,0,6,3,3806,7417,47,240,69,2,1,1,2,1,6,,,,,
MAKO MANIA,TEA CUP,2006-001509,001509,6447,16956,06,04,2006,1720,24,1102,09,047,0856,0470856,4,3,1,2,1,2,7,8,1,MD,24,1645,3551,9996,1,T500,6,6,2,7,0,0,1,0,0,1,0,6,4,9998,9998,90,190,68,1,1,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-001510,001510,6447,16956,06,04,2006,1730,24,1102,10,047,0856,0470856,4,3,1,2,1,2,1,8,1,MD,24,1725,4711,9996,2,6,6,6,7,3,0,1,1,1,0,0,0,6,4,3725,7425,60,99998,64,2,1,1,2,1,6,,,,,
7,WASHINGTON CANYON,2006-001511,001511,6447,16956,06,04,2006,1750,24,1102,11,047,0856,0470856,4,3,1,2,1,1,1,8,8,DE,10,1745,4711,9996,1,,6,6,6,8,0,1,1,1,0,0,0,6,5,3725,7425,60,2000,69,2,1,1,2,1,6,,,,,
6,HOT DOG,2006-001512,001512,6447,16956,06,04,2006,1800,24,1102,12,047,0856,0470856,4,3,1,2,1,2,2,2,1,MD,24,1745,4711,9996,2,6,6,6,7,9,0,0,1,1,0,0,0,6,4,3806,7417,998,99998,66,2,1,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-001513,001513,6447,16956,06,04,2006,1825,24,1102,13,047,0856,0470856,4,3,1,2,1,2,2,8,1,MD,24,1820,4656,9996,2,6,6,6,8,10,0,1,1,1,0,0,0,6,3,3725,7425,62,3000,65,1,2,1,2,1,6,,,,,
6,POORMANS CANYON,2006-001801,001801,6555,16957,06,05,2006,1700,24,2112,01,047,0853,0470853,3,1,1,2,1,2,1,1,6,MD,24,1655,4711,4656,2,6,6,6,6,6,0,1,0,1,0,0,0,6,4,3752,7400,70,4200,64,1,2,1,1,1,6,,,,,
6,BALTIMORE CANYON,2006-001802,001802,6555,16957,06,05,2006,1720,24,2112,02,047,0853,0470853,3,1,1,2,1,2,2,2,1,MD,24,1715,4656,8888,2,6,6,6,8,5,0,1,1,1,0,0,0,6,3,3820,7345,60,1600,63,2,2,1,2,1,6,,,,,
6,NORFOLK CANYON,2006-001901,001901,6628,16956,06,04,2006,1800,51,1102,01,710,0153,7100153,4,1,1,2,1,2,1,1,6,VA,51,1700,4678,4711,2,6,6,6,9,5,0,0,1,1,0,0,0,6,5,3705,7435,70,600,68,1,2,1,1,1,6,,,,,
6,JACK SPOT,2006-002001,002001,6427,16956,06,04,2006,1535,24,1111,01,047,1493,0471493,5,1,1,2,1,2,1,8,8,MD,24,1500,3551,4678,2,6,6,6,6,20,0,1,1,1,1,1,0,6,7,3805,7445,24,75,98,1,1,2,2,1,6,,,,,
MAKO MANIA,SAUSAGES,2006-002002,002002,6427,16956,06,04,2006,1645,24,1111,02,047,1493,0471493,5,1,1,2,1,2,1,1,6,MD,24,1645,3551,9996,1,T500,6,6,4,8,1,0,1,0,1,0,0,6,2,3759,7433,30,135,98,1,1,1,2,1,6,,,,,
6,WILMINGTON CANYON,2006-002003,002003,6427,16956,06,04,2006,1700,24,1111,03,047,1493,0471493,5,1,1,2,1,2,1,1,6,MD,24,1650,4711,4656,2,6,6,6,9,6,0,1,1,1,0,0,0,6,5,3820,7330,62,3000,66,1,2,1,1,1,6,,,,,
6,WASHINGTON CANYON,2006-002004,002004,6427,16956,06,04,2006,1715,24,1111,04,047,1493,0471493,5,1,2,1,1,3,1,1,6,MD,24,1655,4711,4656,2,6,6,6,9,7,0,1,1,1,0,0,0,6,6,3830,7329,50,3000,66,1,2,1,2,1,6,,,,,
MAKO MANIA,POORMANS CANYON,2006-002005,002005,6427,16956,06,04,2006,1750,24,1111,05,047,1493,0471493,5,1,2,1,1,3,7,1,6,MD,24,1730,3551,3551,1,T500,6,6,5,6,0,0,1,0,1,1,0,6,6,3752,7406,50,900,68,1,2,2,2,1,6,,,,,
6,SAUSAGES,2006-002006,002006,6427,16956,06,04,2006,1803,24,1111,06,047,1493,0471493,5,1,1,2,1,2,1,1,6,DE,10,1745,3551,9996,2,6,6,6,3,7,0,0,1,0,0,1,0,6,3,3759,7433,31,171,68,1,2,1,2,1,6,,,,,
MAKO MANIA,WASHINGTON CANYON,2006-002007,002007,6427,16956,06,04,2006,1840,24,1111,07,047,1493,0471493,5,1,2,1,1,3,1,1,6,MD,24,1800,3551,9996,1,T500,6,6,5,6,0,0,1,0,0,1,0,6,3,3725,7425,50,3000,68,2,2,2,2,1,6,,,,,
6,PARKING LOT,2006-002601,002601,6635,16960,06,08,2006,1610,51,2109,01,001,0039,0010039,8,1,2,2,1,3,1,2,1,VA,51,1610,4711,1050,2,6,6,6,4,5,0,1,0,1,0,0,0,6,3,9998,9998,28,70,98,1,2,2,2,1,6,,,,,
6,WASHINGTON CANYON,2006-002701,002701,6478,16956,06,04,2006,1621,10,1203,01,005,1599,0051599,2,1,1,2,1,2,1,1,2,DE,10,1600,4691,4711,2,6,6,6,8,5,0,1,1,1,0,0,0,6,4,3724,7425,75,3000,69,1,1,1,1,1,6,,,,,
6,WASHINGTON CANYON,2006-002702,002702,6478,16956,06,04,2006,1626,10,1203,02,005,1599,0051599,2,1,1,2,1,2,2,2,1,DE,10,1615,4656,9996,2,6,6,6,7,4,0,1,1,1,0,0,0,6,5,3724,7425,80,3500,67,1,1,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-002703,002703,6478,16956,06,04,2006,1640,10,1203,03,005,1599,0051599,2,1,2,1,1,3,1,1,2,DE,10,1630,4711,9996,2,6,6,6,11,6,0,1,1,1,0,0,0,6,6,3724,7425,77,3000,69,2,2,1,2,1,6,,,,,
6,BALTIMORE CANYON,2006-002704,002704,6478,16956,06,04,2006,1654,10,1203,04,005,1599,0051599,2,1,1,2,1,2,1,2,1,DE,10,1645,4678,4711,2,6,6,6,8,5,0,1,1,1,0,0,0,6,4,3820,7345,65,600,69,1,1,1,2,1,6,,,,,
6,21 MILE HILL,2006-002901,002901,6427,16962,06,10,2006,1605,51,1101,01,001,0024,0010024,7,1,2,1,1,3,1,1,6,VA,51,1600,4678,4656,2,6,6,6,7,6,0,1,1,1,0,0,0,6,3,3725,7510,30,72,67,1,2,1,1,1,6,,,,,
6,21 MILE HILL,2006-002902,002902,6427,16962,06,10,2006,1625,51,1101,02,001,0024,0010024,7,1,1,2,1,2,7,1,6,VA,51,1605,4678,4656,2,6,6,6,8,5,0,1,0,1,0,0,0,6,5,3725,7510,30,80,67,1,2,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-002903,002903,6427,16962,06,10,2006,1630,51,1101,03,001,0024,0010024,7,1,1,2,1,2,1,6,1,MD,24,1615,4678,4656,2,6,6,6,7,4,0,1,1,1,0,0,0,6,6,3725,7430,32,160,67,1,2,1,1,1,6,,,,,
6,21 MILE HILL,2006-002904,002904,6427,16962,06,10,2006,1700,51,1101,04,001,0025,0010025,7,1,1,2,1,2,1,6,1,MD,24,1600,4678,4656,2,6,6,6,6,6,0,1,1,1,0,0,0,6,2,3725,7510,30,65,65,1,2,1,2,1,6,,,,,
6,FINGERS,2006-003001,003001,6590,16963,06,11,2006,1640,51,1109,01,810,0088,8100088,3,1,2,1,1,3,1,1,6,VA,51,1630,4656,9996,2,6,6,6,7,7,0,1,0,1,0,0,0,6,6,3700,7510,50,120,65,2,1,1,1,1,6,,,,,
6,FINGERS,2006-003002,003002,6590,16963,06,11,2006,1715,51,1109,02,810,0088,8100088,3,1,2,1,1,3,1,1,6,VA,51,1700,4711,9996,2,6,6,6,10,8,0,0,1,1,0,0,0,6,6,3700,7510,50,120,65,2,1,1,2,1,6,,,,,
6,WAYNES WORLD,2006-003003,003003,6590,16963,06,11,2006,1718,51,1109,03,810,0088,8100088,3,1,2,1,1,3,1,1,6,VA,51,1530,4670,9996,2,6,6,6,7,6,0,0,1,1,0,0,0,6,2,9998,9998,50,120,65,2,1,1,2,1,6,,,,,
6,FINGERS,2006-003004,003004,6590,16963,06,11,2006,1720,51,1109,04,810,0088,8100088,3,1,2,1,1,3,1,1,6,VA,51,1650,4656,9996,2,6,6,6,6,7,0,0,1,1,0,0,0,6,6,3700,7510,50,120,65,1,1,1,1,1,6,,,,,
6,NORFOLK CANYON,2006-003005,003005,6590,16963,06,11,2006,1750,51,1109,05,810,0438,8100438,3,3,1,2,8,8,6,8,1,VA,51,1740,4711,9996,2,6,6,6,9,8,0,0,1,1,0,0,0,6,3,3705,7435,60,4000,70,1,1,2,2,1,6,,,,,
6,JACK SPOT,2006-003201,003201,6447,16960,06,08,2006,1610,24,2114,01,047,1493,0471493,5,1,2,1,1,3,1,1,6,NC,37,1500,230,9996,2,6,6,6,6,6,0,1,0,1,0,0,0,6,6,3805,7445,26,62,66,2,1,1,2,1,6,,,,,
6,JACK SPOT,2006-003202,003202,6447,16960,06,08,2006,1620,24,2114,02,047,1493,0471493,5,1,2,1,1,3,1,1,6,MD,24,1500,230,9996,2,6,6,6,9,6,0,1,1,1,0,0,0,6,6,3805,7445,25,80,65,1,1,1,2,1,6,,,,,
6,500 FATHOMLINE,2006-003301,003301,6633,16961,06,09,2006,1825,51,2104,01,810,0091,8100091,1,1,1,2,1,2,2,8,1,MD,24,1815,7777,9996,2,6,6,6,8,7,0,1,1,1,0,0,0,6,6,9997,9997,50,3000,69,1,7,1,1,1,6,,,,,
6,JACK SPOT,2006-003601,003601,6555,16963,06,11,2006,1540,24,1105,01,047,1493,0471493,5,1,1,2,1,2,1,2,1,MD,24,1535,3551,9996,2,6,6,6,3,5,0,0,1,0,0,1,0,6,3,3805,7445,22,100,61,1,2,1,1,1,6,,,,,
6,20 FATHOM FINGER,2006-003602,003602,6555,16963,06,11,2006,1625,24,1105,02,047,1493,0471493,5,1,1,2,1,2,1,2,1,MD,24,1610,3551,230,2,6,6,6,3,5,1,0,1,0,0,1,0,6,2,3812,7437,26,120,63,1,2,1,2,1,6,,,,,
6,20 FATHOM FINGER,2006-003603,003603,6555,16963,06,11,2006,1620,24,1105,03,047,1493,0471493,5,1,1,2,1,2,1,2,1,MD,24,1615,3551,3591,2,6,6,6,3,7,0,0,1,0,0,1,0,6,2,3812,7437,24,117,66,1,2,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-003604,003604,6555,16963,06,11,2006,1630,24,1105,04,047,1493,0471493,5,1,1,2,1,2,1,2,1,MD,24,1615,4711,4691,2,6,6,6,5,3,0,1,1,1,1,0,0,6,2,3725,7425,66,3200,68,1,2,2,2,1,6,,,,,
6,POORMANS CANYON,2006-003605,003605,6555,16963,06,11,2006,1650,24,1105,05,047,1493,0471493,5,1,2,2,1,3,1,1,6,NC,37,1645,2161,4691,2,6,6,6,6,7,0,1,1,1,0,0,0,6,4,3752,7406,67,3000,67,1,2,2,2,1,6,,,,,
6,WASHINGTON CANYON,2006-003606,003606,6555,16963,06,11,2006,1655,24,1105,06,047,1493,0471493,5,1,2,1,1,3,1,1,6,MD,24,1650,4656,2161,2,6,6,6,18,2,0,1,1,1,0,0,0,6,6,3724,7425,65,3000,69,1,2,1,1,1,6,,,,,
6,POORMANS CANYON,2006-003607,003607,6555,16963,06,11,2006,1710,24,1105,07,047,1493,0471493,5,1,2,1,1,3,1,1,6,MD,24,1700,4656,9996,2,6,6,6,8,7,0,1,1,1,0,0,0,6,6,3752,7406,66,3000,67,1,2,1,2,1,6,,,,,
6,ESTER ANN WRECK,2006-003701,003701,6555,16964,06,12,2006,1500,24,2116,01,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1450,3350,3591,2,6,6,6,2,5,0,1,0,0,0,1,0,6,2,3815,7502,25,70,68,1,2,1,2,1,6,,,,,
6,JACK SPOT,2006-003702,003702,6555,16964,06,12,2006,1605,24,2116,02,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1600,3591,230,2,6,6,6,4,6,0,0,1,0,0,1,0,6,5,3805,7445,22,139,63,1,2,1,2,1,6,,,,,
6,CBBT 4TH ISLAN,2006-003801,003801,6630,16963,06,11,2006,1620,51,1103,01,131,0302,1310302,6,3,1,2,2,6,6,8,1,VA,51,1615,570,9996,2,6,6,6,4,7,1,0,0,0,0,1,0,6,3,9998,9998,5,12,72,2,2,1,2,1,6,,,,,
6,TEA CUP,2006-004001,004001,6427,16963,06,11,2006,1600,24,1103,01,047,0938,0470938,7,1,1,2,1,2,1,6,1,MD,24,1500,3551,3551,2,6,6,6,2,2,0,1,1,0,1,1,0,6,4,3825,7420,46,220,62,1,2,1,2,1,6,,,,,
6,POORMANS CANYON,2006-004002,004002,6427,16963,06,11,2006,1645,24,1103,02,047,0938,0470938,7,1,1,2,1,2,1,6,1,MD,24,1635,4678,4711,2,6,6,6,6,6,0,1,1,1,0,0,0,6,2,3752,7406,55,350,65,1,2,1,2,1,6,,,,,
6,POORMANS CANYON,2006-004003,004003,6427,16963,06,11,2006,1650,24,1103,03,047,0938,0470938,7,1,2,2,1,3,1,1,6,MD,24,1645,4711,4656,2,6,6,6,9,8,0,1,1,1,0,0,0,6,2,3752,7406,50,400,68,1,2,2,2,1,6,,,,,
6,9 MILES OFFSHORE,2006-004301,004301,6602,16964,06,12,2006,1610,10,2207,01,005,1599,0051599,2,1,2,1,1,3,1,1,2,DE,10,1600,3531,3551,2,6,6,6,4,8,0,0,1,0,0,0,1,SHARKING,4,9999,9999,9,80,59,2,2,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-004302,004302,6602,16964,06,12,2006,1690,10,2207,02,005,1599,0051599,2,1,1,2,1,3,1,2,2,DE,10,1650,4691,4711,2,6,6,6,6,8,7,7,7,1,0,0,0,6,5,3725,7425,74,3000,67,1,2,1,1,1,6,,,,,
6,WASHINGTON CANYON,2006-004303,004303,6602,16964,06,12,2006,1600,10,2207,03,005,1599,0051599,2,1,1,2,1,2,1,2,2,DE,10,1550,4711,4691,2,6,6,6,9,7,0,0,1,1,0,0,0,6,5,3725,7425,75,3000,69,1,2,1,2,1,6,,,,,
6,JACK SPOT,2006-004401,004401,6601,16963,06,11,2006,1715,24,1107,01,047,0004,0470004,1,1,2,1,1,3,1,1,6,MD,24,1700,3551,4711,2,6,6,6,4,7,0,0,1,0,1,1,0,6,4,3805,7445,998,100,63,1,1,1,2,1,6,,,,,
6,DELAWARE LIGHT,2006-004601,004601,6555,16965,06,13,2006,1500,24,2106,01,047,0938,0470938,7,1,1,2,1,2,1,2,1,MD,24,1445,3531,3591,2,6,6,6,3,9,0,0,1,0,1,0,0,6,3,3829,7442,17,60,61,1,1,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-004602,004602,6555,16965,06,13,2006,1615,24,2106,02,047,0938,0470938,7,1,1,2,1,2,1,1,6,MD,24,1610,4656,9996,2,6,6,6,7,6,0,1,1,1,0,0,0,6,4,3820,7330,60,3000,68,1,1,2,2,1,6,,,,,
6,E LUMP,2006-004801,004801,6573,16965,06,13,2006,1705,34,2101,01,009,0062,0090062,3,1,1,2,1,2,1,2,1,NJ,34,1615,230,3591,2,6,6,6,3,7,0,1,1,1,1,0,0,6,3,3848,7424,20,100,65,1,2,1,1,1,6,,,,,
6,POORMANS CANYON,2006-004901,004901,6602,16956,06,04,2006,1600,24,1110,01,047,0938,0470938,7,1,1,2,1,2,7,8,8,MD,24,1600,4711,230,2,6,6,6,6,4,0,0,1,1,0,0,0,6,4,3752,7406,58,1200,68,2,2,2,2,1,6,,,,,
MAKO MANIA,30 FATHOMS,2006-004902,004902,6602,16956,06,04,2006,1650,24,1110,02,047,0938,0470938,7,1,2,2,1,3,1,1,2,DE,10,1630,3551,230,1,T500,6,6,3,7,0,0,1,0,0,1,0,6,6,3806,7417,40,180,66,1,2,1,1,1,6,,,,,
MAKO MANIA,SAUSAGES,2006-004903,004903,6602,16956,06,04,2006,1710,24,1110,03,047,0938,0470938,7,1,2,1,1,3,1,1,2,MD,24,1630,3551,3531,1,T500,6,6,4,8,0,0,1,1,0,1,0,6,3,3759,7433,33,180,68,1,2,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-004904,004904,6602,16956,06,04,2006,1750,24,1110,04,047,0938,0470938,7,1,1,2,1,2,1,8,8,MD,24,1730,4711,2161,2,6,6,6,6,6,0,0,1,1,0,0,0,6,4,3729,7329,55,600,65,1,2,1,1,1,6,,,,,
6,JACK SPOT,2006-005001,005001,6447,16965,06,13,2006,1555,24,2101,01,047,0856,0470856,4,3,1,2,1,2,1,8,1,MD,24,1545,230,9996,2,6,6,6,5,7,0,0,1,0,0,1,0,6,5,3805,7445,27,114,63,1,1,1,2,1,6,,,,,
6,JACK SPOT,2006-005002,005002,6447,16965,06,13,2006,1635,24,2101,02,047,0856,0470856,4,3,1,2,1,2,1,8,1,MD,24,1630,3551,9996,2,6,6,6,3,8,0,0,1,0,0,1,0,6,2,3805,7445,27,120,65,1,2,1,2,1,6,,,,,
6,FINGERS,2006-005003,005003,6447,16965,06,13,2006,1725,24,2101,03,047,0856,0470856,4,3,1,2,1,2,1,8,1,MD,24,1715,3551,9996,2,6,6,6,4,6,0,0,1,0,0,1,0,6,2,3812,7437,27,140,63,2,2,1,2,1,6,,,,,
6,WASHINGTON CANYON,2006-005004,005004,6447,16965,06,13,2006,1730,24,2101,04,047,0856,0470856,4,3,1,2,1,2,1,8,1,DE,10,1725,4656,9996,2,6,6,6,7,7,0,1,1,1,0,0,0,6,3,3725,7425,65,99998,67,1,1,2,2,1,6,,,,,
6,HAMBONE,2006-005005,005005,6447,16965,06,13,2006,1805,24,2101,05,047,0856,0470856,4,3,1,2,1,2,1,8,1,MD,24,1755,4656,9996,2,6,6,6,3,2,0,1,1,1,0,0,0,6,1,3811,7424,40,150,66,1,2,1,2,1,6,,,,,
6,B BUOY,2006-005201,005201,6447,16967,06,15,2006,1635,10,2203,01,005,1599,0051599,2,1,1,2,1,2,1,1,6,MD,24,1625,3531,9996,2,6,6,6,4,3,0,0,1,0,0,1,0,6,4,9998,9998,9,85,66,2,2,1,2,1,6,,,,,
OCEAN CITY SHARK,A BOUY,2006-005202,005202,6447,16967,06,15,2006,1655,10,2203,02,005,1599,0051599,2,1,2,1,1,3,1,1,6,DE,10,1630,3531,9996,1,T501,6,6,5,8,0,0,1,0,0,1,0,6,3,9998,9998,15,80,62,2,1,1,2,1,6,,,,,
OCEAN CITY SHARK,7,2006-005203,005203,6447,16967,06,15,2006,1710,10,2203,03,005,1599,0051599,2,1,2,1,1,3,1,1,6,DE,10,1630,3591,9996,1,T501,6,6,4,7,0,0,1,0,0,1,0,6,2,9998,9998,6,60,60,2,1,2,2,1,6,,,,,
