tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,10,DE,6,08,6,6,BALTIMORE CANYON,6447,10,1704,1103,1599,2,1,2,1,3,1,1615,4656,9996,2,2,7,6,0,1,1,1,0,0,0,0,2,3806,7349,70,3000,65,1,2,1,DEJN1103.pdf,00146293.tif,2020,0,0,0,ORIGINAL,06,20,22086,007308,0073,0051599,005,6,141,0,,Y,2,2020-007308
6,10,DE,6,09,6,6,POOR MANS CANYON,6447,10,1715,1103,1599,2,1,1,2,2,1,1700,4656,9996,2,2,8,8,0,1,1,1,0,0,0,0,5,3752,7406,65,600,67,2,2,1,DEJN1103.pdf,00146295.tif,2020,1,1,0,REVISED,06,20,22086,007309,0073,0051599,005,6,146,0,,Y,2,2020-007309
6,10,DE,6,10,6,6,ROCK PILE,6447,10,1723,1103,1599,2,1,1,2,2,1,1700,4656,9996,2,2,7,12,0,1,1,1,0,0,0,0,4,3739,7422,65,1200,71,1,2,1,DEJN1103.pdf,00146297.tif,2020,0,0,0,ORIGINAL,06,20,22086,007310,0073,0051599,005,6,154,0,,Y,2,2020-007310
6,10,DE,6,11,6,6,POOR MANS CANYON,6447,10,1730,1103,1599,2,1,1,2,2,1,1700,4656,9996,2,2,12,18,0,1,1,1,0,0,0,0,4,3752,7406,68,99998,68,1,2,1,DEJN1103.pdf,00146299.tif,2020,0,0,0,ORIGINAL,06,20,22086,007311,0073,0051599,005,6,149,0,,Y,2,2020-007311
6,10,DE,6,12,6,6,WILMINGTON CANYON,6447,10,1748,1103,1599,2,1,1,2,2,1,1730,4656,9996,2,2,8,12,0,1,1,1,0,0,0,0,4,3824,7327,77,3000,69,1,2,1,DEJN1103.pdf,00146301.tif,2020,0,0,0,ORIGINAL,06,20,22086,007312,0073,0051599,005,6,147,0,,Y,2,2020-007312
6,10,DE,6,13,6,6,BALTIMORE CANYON,6447,10,1755,1103,1599,2,1,1,2,2,6,1730,4656,9996,2,2,7,8,0,1,0,1,0,0,0,0,4,3806,7349,75,2000,72,2,2,1,DEJN1103.pdf,00146303.tif,2020,0,0,0,ORIGINAL,06,20,22086,007313,0073,0051599,005,6,144,0,,Y,2,2020-007313
6,24,MD,6,14,6,6,D BUOY,6447,10,1816,1103,1599,2,1,1,2,2,6,1800,3531,9996,2,1,4,8,0,1,0,0,1,0,0,0,3,3827,7442,9,80,71,1,2,2,DEJN1103.pdf,00146305.tif,2020,0,1,0,ORIGINAL,06,20,22086,007314,0073,0051599,005,6,157,0,,N,2,2020-007314
6,24,MD,6,15,6,6,POOR MANS CANYON,6447,10,1824,1103,1599,2,1,1,2,2,6,1800,4656,9996,2,2,7,7,0,1,0,1,0,0,0,0,7,3752,7406,58,1000,67,1,2,1,DEJN1103.pdf,00146306.tif,2020,1,1,0,ORIGINAL,06,20,22086,007315,0073,0051599,005,6,155,0,,N,2,2020-007315
6,10,DE,6,16,6,6,POOR MANS CANYON,6447,10,1838,1103,1599,2,1,1,2,2,1,1800,4711,4691,2,2,8,8,0,1,0,1,0,0,0,0,5,3752,7406,65,900,68,1,2,1,DEJN1103.pdf,00146308.tif,2020,1,0,0,ORIGINAL,06,20,22086,007316,0073,0051599,005,6,140,0,,Y,2,2020-007316
6,10,DE,6,17,6,6,POOR MANS CANYON,6447,10,1850,1103,1599,2,1,1,2,2,7,1830,4656,9996,2,2,10,7,0,1,1,1,0,0,0,0,3,3752,7406,72,2000,68,1,2,1,DEJN1103.pdf,00146310.tif,2020,0,1,0,ORIGINAL,06,20,22086,007317,0073,0051599,005,6,152,0,,Y,2,2020-007317
6,10,DE,6,18,6,6,WILMINGTON CANYON,6447,10,1903,1103,1599,2,1,1,2,2,1,1845,2161,9996,2,12,8,7,0,1,0,1,0,0,0,0,5,3824,7327,83,3000,68,1,2,1,DEJN1103.pdf,00146312.tif,2020,0,0,0,ORIGINAL,06,20,22086,007318,0073,0051599,005,6,138,0,,Y,2,2020-007318
6,10,DE,6,19,6,6,POOR MANS CANYON,6447,10,1909,1103,1599,2,1,2,1,3,1,1730,4656,9996,2,2,12,8,0,1,0,1,0,0,0,0,11,3752,7406,65,1400,68,1,2,1,DEJN1103.pdf,00146314.tif,2020,0,0,0,ORIGINAL,06,20,22086,007319,0073,0051599,005,6,137,1,Q23;,Y,2,2020-007319
6,10,DE,6,20,6,6,POOR MANS CANYON,6447,10,1914,1103,1599,2,1,1,2,2,6,1900,4656,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,60,800,67,1,2,1,DEJN1103.pdf,00146316.tif,2020,0,0,0,ORIGINAL,06,20,22086,007320,0073,0051599,005,6,148,0,,Y,2,2020-007320
6,10,DE,6,21,6,6,POOR MANS CANYON,6447,10,1924,1103,1599,2,1,2,1,3,1,1845,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,75,2400,70,1,2,1,DEJN1103.pdf,00146318.tif,2020,1,0,0,ORIGINAL,06,20,22086,007321,0073,0051599,005,6,139,0,,Y,2,2020-007321
6,10,DE,6,01,6,6,POOR MANS CANYON,6783,10,1546,2202,1599,2,1,2,1,3,1,1531,4711,9996,2,2,10,5,0,1,1,1,0,0,0,0,6,3752,7406,50,600,66,1,2,1,DEJN2202.pdf,00146325.tif,2020,0,0,0,ORIGINAL,06,19,22085,007401,0074,0051599,005,6,180,0,,Y,1,2020-007401
6,10,DE,6,02,6,6,BALTIMORE CANYON,6783,10,1612,2202,1599,2,1,2,1,3,1,1556,4711,9996,2,2,12,14,0,1,1,1,0,0,0,0,5,3814,7350,65,600,68,2,1,1,DEJN2202.pdf,00146327.tif,2020,0,0,0,ORIGINAL,06,19,22085,007402,0074,0051599,005,6,178,0,,Y,2,2020-007402
6,10,DE,6,03,6,6,POOR MANS CANYON,6783,10,1636,2202,1599,2,1,2,1,3,1,1621,4711,9996,2,2,10,6,0,1,1,1,0,0,0,0,6,3752,7406,65,600,68,1,2,1,DEJN2202.pdf,00146329.tif,2020,0,0,0,ORIGINAL,06,19,22085,007403,0074,0051599,005,6,177,0,,Y,1,2020-007403
6,10,DE,6,04,6,6,POOR MANS CANYON,6783,10,1723,2202,1599,2,1,1,2,2,1,1710,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,4,3752,7406,63,600,69,1,2,1,DEJN2202.pdf,00146331.tif,2020,1,0,0,ORIGINAL,06,19,22085,007404,0074,0051599,005,6,184,0,,Y,1,2020-007404
6,10,DE,6,05,6,6,POOR MANS CANYON,6783,10,1728,2202,1599,2,3,1,2,2,1,1515,4656,9996,2,2,9,6,0,1,1,1,0,0,0,0,3,3752,7406,70,600,65,1,2,2,DEJN2202.pdf,00146333.tif,2020,0,0,0,ORIGINAL,06,19,22085,007405,0074,0051599,005,6,182,0,,Y,2,2020-007405
6,10,DE,6,06,6,6,POOR MANS CANYON,6783,10,1739,2202,0017,2,1,1,2,2,1,1735,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,5,3752,7406,50,450,68,1,2,1,DEJN2202.pdf,00146334.tif,2020,0,0,0,ORIGINAL,06,19,22085,007406,0074,0050017,005,6,181,0,,Y,2,2020-007406
6,10,DE,6,07,6,6,POOR MANS CANYON,6783,10,1816,2202,0017,2,1,1,2,2,6,1804,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,6,3752,7406,68,600,67,1,2,2,DEJN2202.pdf,00146336.tif,2020,0,1,0,ORIGINAL,06,19,22085,007407,0074,0050017,005,6,183,0,,N,2,2020-007407
6,10,DE,6,08,6,6,POOR MANS CANYON,6783,10,1908,2202,1599,2,1,1,2,2,1,1846,4711,9996,2,2,10,10,0,1,1,1,0,0,0,0,3,3752,7406,67,800,69,2,2,1,DEJN2202.pdf,00146337.tif,2020,0,0,0,ORIGINAL,06,19,22085,007408,0074,0051599,005,6,179,0,,Y,1,2020-007408
6,25,MA,6,01,6,6,STELLWAGEN BANK SW,7764,25,1615,1112,0217,8,3,1,2,2,2,1615,4678,9996,2,1,2,4,0,0,1,1,0,0,0,0,3,4210,7015,18,212,64,1,2,2,MAJN1112.pdf,00146322.tif,2020,0,1,0,ORIGINAL,06,21,22087,007501,0075,0230217,023,2,267,0,,N,2,2020-007501
6,25,MA,6,01,6,6,STELLWAGEN BANK SE,7764,25,1643,2204,0217,8,3,1,2,1,1,1635,4671,9996,2,1,2,2,1,0,0,1,0,0,0,0,2,4210,7015,21,120,62,1,2,1,MAJN2204.pdf,00146343.tif,2020,1,0,0,ORIGINAL,06,22,22088,007701,0077,0230217,023,2,279,0,,Y,2,2020-007701
6,24,MD,6,01,6,6,POOR MANS CANYON,6936,24,1400,1201,1493,5,1,2,2,3,1,1330,4711,4691,2,2,10,5,0,1,1,1,0,0,0,0,3,3752,7406,55,600,70,1,2,1,MDJN1201.pdf,00146347.tif,2020,0,0,0,ORIGINAL,06,20,22086,007801,0078,0471493,047,6,188,0,,Y,2,2020-007801
6,10,DE,6,02,6,6,POOR MANS CANYON,6936,24,1515,1201,1493,5,1,1,2,2,2,1500,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,5,3752,7406,70,600,70,2,2,1,MDJN1201.pdf,00146349.tif,2020,0,0,0,ORIGINAL,06,20,22086,007802,0078,0471493,047,6,195,0,,N,1,2020-007802
6,12,FL,6,03,6,6,BALTIMORE CANYON,6936,24,1530,1201,1493,5,1,2,1,3,2,1500,4711,9996,2,2,13,6,0,1,1,1,0,0,0,0,5,3820,7345,65,1800,70,2,1,1,MDJN1201.pdf,00146351.tif,2020,0,0,0,ORIGINAL,06,20,22086,007803,0078,0471493,047,6,189,0,,N,2,2020-007803
6,24,MD,6,04,6,6,WASHINGTON CANYON,6936,24,1615,1201,1493,5,1,1,2,2,1,1600,4711,9996,2,2,12,7,0,1,1,1,0,0,0,0,5,3727,7427,60,900,72,1,2,1,MDJN1201.pdf,00146353.tif,2020,0,0,0,ORIGINAL,06,20,22086,007804,0078,0471493,047,6,193,0,,Y,1,2020-007804
6,24,MD,6,05,6,6,ROCK PILE,6936,24,1630,1201,1493,5,1,1,2,2,1,1600,4711,9996,2,2,9,5,0,1,1,1,0,0,0,0,2,3739,7422,53,360,68,1,2,1,MDJN1201.pdf,00146355.tif,2020,0,0,0,ORIGINAL,06,20,22086,007805,0078,0471493,047,6,196,0,,Y,2,2020-007805
6,24,MD,6,06,6,6,POOR MANS CANYON,6936,24,1655,1201,1493,5,1,1,2,2,1,1630,4711,9996,2,2,12,14,0,1,1,1,0,0,0,0,7,3752,7406,65,600,68,1,1,1,MDJN1201.pdf,00146357.tif,2020,0,0,0,ORIGINAL,06,20,22086,007806,0078,0471493,047,6,191,0,,Y,2,2020-007806
6,24,MD,6,07,6,6,POOR MANS CANYON,6936,24,1710,1201,1493,5,1,1,2,3,1,1630,4711,4691,2,2,10,6,0,1,1,1,0,0,0,0,8,3752,7406,55,600,67,1,2,1,MDJN1201.pdf,00146359.tif,2020,0,1,0,ORIGINAL,06,20,22086,007807,0078,0471493,047,6,197,0,,Y,2,2020-007807
6,12,FL,6,08,6,6,POOR MANS CANYON,6936,24,1720,1201,1493,5,1,2,1,3,6,1645,4711,4691,2,2,11,8,0,1,1,1,0,0,0,0,6,3752,7406,60,900,69,1,1,1,MDJN1201.pdf,00146361.tif,2020,0,1,0,ORIGINAL,06,20,22086,007808,0078,0471493,047,6,199,0,,N,1,2020-007808
6,24,MD,6,09,6,6,POOR MANS CANYON,6936,24,1740,1201,1493,5,1,1,2,2,1,1700,4711,9996,2,2,8,20,0,1,1,1,0,0,0,0,4,3752,7406,65,300,66,1,2,1,MDJN1201.pdf,00146363.tif,2020,0,0,0,ORIGINAL,06,20,22086,007809,0078,0471493,047,6,190,0,,Y,2,2020-007809
6,12,FL,6,10,6,6,POOR MANS CANYON,6936,24,1755,1201,1493,5,1,1,2,2,6,1715,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3752,7406,55,600,70,1,1,1,MDJN1201.pdf,00146365.tif,2020,0,1,0,ORIGINAL,06,20,22086,007810,0078,0471493,047,6,200,0,,N,2,2020-007810
6100,24,MD,SMALL BOAT TOUR,11,6,6,POOR MANS CANYON,6936,24,1815,1201,1493,5,1,1,2,2,1,1800,4711,9996,1,12,11,7,0,1,1,1,0,0,0,0,5,3752,7406,62,1200,67,1,2,2,MDJN1201.pdf,00146367.tif,2020,0,0,0,ORIGINAL,06,20,22086,007811,0078,0471493,047,6,418,0,,Y,2,2020-007811
6100,24,MD,SMALL BOAT TOUR,12,6,6,WILMINGTON CANYON,6936,24,1830,1201,1493,5,1,1,2,2,1,1730,4711,9996,1,1,7,7,0,1,1,1,0,0,0,0,4,3824,7327,72,600,66,1,2,2,MDJN1201.pdf,00146368.tif,2020,0,0,0,ORIGINAL,06,20,22086,007812,0078,0471493,047,6,419,0,,Y,2,2020-007812
6,24,MD,6,13,6,6,POOR MANS CANYON,6936,24,1850,1201,1493,5,1,1,2,2,1,1715,4711,9996,2,2,10,4,0,0,1,1,0,0,0,0,3,3752,7406,68,3000,69,1,2,1,MDJN1201.pdf,00146369.tif,2020,0,0,0,ORIGINAL,06,20,22086,007813,0078,0471493,047,6,198,0,,Y,2,2020-007813
6,24,MD,6,14,6,6,POOR MANS CANYON,6936,24,1915,1201,1493,5,1,1,2,2,1,1845,4711,9996,2,2,5,8,0,1,1,1,0,0,0,0,6,3752,7406,60,3000,70,1,2,2,MDJN1201.pdf,00146371.tif,2020,0,0,0,ORIGINAL,06,20,22086,007814,0078,0471493,047,6,194,0,,Y,2,2020-007814
6,24,MD,6,15,6,6,WASHINGTON CANYON,6936,24,1940,1201,1493,5,1,1,2,2,1,1900,4711,9996,2,2,8,10,0,1,1,1,0,0,0,0,5,3727,7427,58,600,70,1,2,1,MDJN1201.pdf,00146372.tif,2020,0,0,0,ORIGINAL,06,20,22086,007815,0078,0471493,047,6,192,0,,Y,2,2020-007815
6,24,MD,6,01,6,6,WASHINGTON CANYON,6936,24,1615,1204,1493,5,1,2,1,3,1,1600,4711,4691,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,60,720,68,1,1,1,MDJN1204.pdf,00146438.tif,2020,0,0,0,ORIGINAL,06,21,22087,007901,0079,0471493,047,6,208,0,,Y,1,2020-007901
6,24,MD,6,02,6,6,WASHINGTON CANYON,6936,24,1710,1204,1493,5,1,2,1,3,1,1645,4711,9996,2,2,13,8,0,1,1,1,0,0,0,0,6,3727,7427,60,1200,70,1,2,1,MDJN1204.pdf,00146440.tif,2020,0,0,0,ORIGINAL,06,21,22087,007902,0079,0471493,047,6,210,0,,N,2,2020-007902
6,10,DE,6,03,6,6,WASHINGTON CANYON,6936,24,1730,1204,1493,5,1,1,2,2,1,1645,4711,9996,2,2,11,8,0,1,1,1,0,0,0,0,7,3727,7427,60,600,75,1,1,1,MDJN1204.pdf,00146442.tif,2020,0,0,0,ORIGINAL,06,21,22087,007903,0079,0471493,047,6,212,0,,Y,2,2020-007903
6,24,MD,6,04,6,6,POOR MANS CANYON,6936,24,1740,1204,1493,5,1,2,1,3,1,1700,4711,9996,2,2,19,8,0,1,1,1,0,0,0,0,6,3752,7406,59,600,73,1,1,1,MDJN1204.pdf,00146444.tif,2020,0,0,0,ORIGINAL,06,21,22087,007904,0079,0471493,047,6,209,1,Q19;,Y,1,2020-007904
6,24,MD,6,05,6,6,POOR MANS CANYON,6936,24,1800,1204,1493,5,1,1,2,2,1,1730,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,8,3752,7406,60,900,68,1,2,1,MDJN1204.pdf,00146446.tif,2020,0,0,0,ORIGINAL,06,21,22087,007905,0079,0471493,047,6,213,0,,Y,1,2020-007905
6,24,MD,6,06,6,6,POOR MANS CANYON,6936,24,1820,1204,1493,5,1,2,1,3,1,1800,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,62,600,72,1,1,1,MDJN1204.pdf,00146448.tif,2020,0,0,0,ORIGINAL,06,21,22087,007906,0079,0471493,047,6,211,0,,Y,1,2020-007906
6,24,MD,6,01,6,6,POOR MANS CANYON,6555,24,1525,2106,0856,4,3,1,2,2,1,1520,4711,1050,2,1,6,5,0,1,0,1,0,0,0,0,3,3752,7406,60,2400,64,1,2,1,MDJN2106.pdf,00146452.tif,2020,0,0,0,ORIGINAL,06,19,22085,008001,0080,0470856,047,6,221,0,,Y,2,2020-008001
6,24,MD,6,02,6,6,POOR MANS CANYON,6555,24,1535,2106,0856,4,3,1,2,2,1,1530,4711,1050,2,2,6,8,0,0,1,1,0,0,0,0,4,3752,7406,66,2800,66,1,2,1,MDJN2106.pdf,00146454.tif,2020,0,0,0,ORIGINAL,06,19,22085,008002,0080,0470856,047,6,232,0,,Y,2,2020-008002
6,24,MD,6,03,6,6,BALTIMORE CANYON,6555,24,1555,2106,0856,4,3,1,2,2,1,1550,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,3,3814,7350,60,600,64,1,1,1,MDJN2106.pdf,00146456.tif,2020,0,0,0,ORIGINAL,06,19,22085,008003,0080,0470856,047,6,233,0,,Y,2,2020-008003
6,24,MD,6,04,6,6,BALTIMORE CANYON,6555,24,1600,2106,0856,4,3,1,2,8,6,1555,4711,4678,2,2,7,6,0,1,1,1,0,0,0,0,5,3814,7356,60,600,64,1,1,1,MDJN2106.pdf,00146458.tif,2020,0,0,0,ORIGINAL,06,19,22085,008004,0080,0470856,047,6,235,0,,N,2,2020-008004
6,10,DE,6,05,6,6,POOR MANS CANYON,6555,24,1605,2106,0856,4,3,1,2,2,6,1600,4711,9996,2,1,9,6,0,1,1,1,0,0,0,0,3,3752,7406,60,2000,65,1,1,2,MDJN2106.pdf,00146460.tif,2020,0,1,0,ORIGINAL,06,19,22085,008005,0080,0470856,047,6,227,0,,Y,2,2020-008005
6,24,MD,6,06,6,6,POOR MANS CANYON,6555,24,1610,2106,0856,4,3,1,2,2,2,1605,4711,9996,2,1,9,4,0,1,1,1,0,0,0,0,4,3752,7406,60,800,71,1,2,1,MDJN2106.pdf,00146461.tif,2020,1,0,0,ORIGINAL,06,19,22085,008006,0080,0470856,047,6,222,0,,Y,2,2020-008006
6,10,DE,6,07,6,6,POOR MANS CANYON,6555,24,1620,2106,0856,4,3,1,2,2,7,1615,4711,4691,2,2,11,7,0,1,1,1,0,0,0,0,4,3752,7406,60,1200,65,1,2,1,MDJN2106.pdf,00146463.tif,2020,1,1,0,ORIGINAL,06,19,22085,008007,0080,0470856,047,6,226,0,,Y,2,2020-008007
6,10,DE,6,08,6,6,POOR MANS CANYON,6555,24,1625,2106,0856,4,3,1,2,2,1,1620,4711,4678,2,12,6,7,0,1,1,1,0,0,0,0,2,3752,7406,65,2000,69,1,1,1,MDJN2106.pdf,00146465.tif,2020,1,0,0,ORIGINAL,06,19,22085,008008,0080,0470856,047,6,220,0,,Y,2,2020-008008
6,36,NY,6,09,6,6,POOR MANS CANYON,6555,24,1630,2106,0856,4,3,1,8,2,6,1615,4711,9996,2,2,3,3,0,1,0,0,0,1,0,0,3,3752,7406,66,2000,67,1,2,2,MDJN2106.pdf,00146467.tif,2020,1,0,0,ORIGINAL,06,19,22085,008009,0080,0470856,047,6,234,0,,N,2,2020-008009
6,24,MD,6,10,6,6,POOR MANS CANYON,6555,24,1705,2106,0856,4,3,1,2,2,1,1700,4711,1050,2,12,8,6,0,1,1,1,0,0,0,0,3,3752,7406,66,3000,67,1,2,2,MDJN2106.pdf,00146468.tif,2020,0,0,0,ORIGINAL,06,19,22085,008010,0080,0470856,047,6,229,0,,Y,2,2020-008010
6,24,MD,6,11,6,6,POOR MANS CANYON,6555,24,1710,2106,0856,4,3,1,2,2,1,1705,4711,4691,2,2,10,7,0,0,1,1,0,0,0,0,2,3752,7406,60,2000,67,1,2,1,MDJN2106.pdf,00146469.tif,2020,0,0,0,ORIGINAL,06,19,22085,008011,0080,0470856,047,6,223,0,,Y,2,2020-008011
6,24,MD,6,12,6,6,POOR MANS CANYON,6555,24,1715,2106,0856,4,3,1,2,2,1,1705,4711,9996,2,2,6,6,0,1,1,1,0,0,0,0,4,3752,7406,60,800,67,1,2,2,MDJN2106.pdf,00146471.tif,2020,0,0,0,ORIGINAL,06,19,22085,008012,0080,0470856,047,6,228,0,,Y,2,2020-008012
6,24,MD,6,13,6,6,POOR MANS CANYON,6555,24,1746,2106,0856,4,3,1,2,2,1,1735,4711,4691,2,2,9,8,0,1,1,1,0,0,0,0,4,3752,7406,60,800,67,1,2,1,MDJN2106.pdf,00146472.tif,2020,0,0,0,ORIGINAL,06,19,22085,008013,0080,0470856,047,6,225,0,,Y,2,2020-008013
6,24,MD,6,14,6,6,POOR MANS CANYON,6555,24,1745,2106,0856,4,3,1,2,2,1,1740,4711,9996,2,12,9,9,0,1,1,1,0,0,0,0,6,3752,7406,60,600,60,1,2,1,MDJN2106.pdf,00146474.tif,2020,0,0,0,ORIGINAL,06,19,22085,008014,0080,0470856,047,6,231,0,,Y,2,2020-008014
6,24,MD,6,15,6,6,POOR MANS CANYON,6555,24,1750,2106,0856,4,3,1,2,2,2,1745,4711,9996,2,2,11,10,0,0,1,1,0,0,0,0,4,3752,7406,60,1000,67,2,2,2,MDJN2106.pdf,00146476.tif,2020,0,0,0,ORIGINAL,06,19,22085,008015,0080,0470856,047,6,224,0,,Y,2,2020-008015
6,24,MD,6,16,6,6,BALTIMORE CANYON,6555,24,1755,2106,0856,4,3,1,2,2,6,1745,4711,9996,2,2,7,24,0,1,1,1,0,0,0,0,4,3814,7350,62,600,65,1,1,1,MDJN2106.pdf,00146477.tif,2020,0,0,0,ORIGINAL,06,19,22085,008016,0080,0470856,047,6,230,0,,N,2,2020-008016
6,24,MD,6,01,6,6,POOR MANS CANYON,6936,24,1645,2108,1493,5,1,2,1,3,1,1630,4711,4691,2,2,19,8,0,1,1,1,0,0,0,0,6,3752,7406,55,600,66,1,1,1,MDJN2108.pdf,00146481.tif,2020,0,0,0,ORIGINAL,06,19,22085,008101,0081,0471493,047,6,243,1,Q19;,Y,1,2020-008101
6,37,NC,6,02,6,6,POOR MANS CANYON,6936,24,1710,2108,1493,5,1,2,1,3,1,1645,4711,4691,2,2,10,8,0,1,1,1,0,0,0,0,6,3752,7406,50,420,68,2,1,1,MDJN2108.pdf,00146483.tif,2020,0,0,0,ORIGINAL,06,19,22085,008102,0081,0471493,047,6,247,0,,Y,1,2020-008102
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1730,2108,1493,5,1,2,1,3,1,1645,4711,4691,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,54,600,70,1,2,1,MDJN2108.pdf,00146485.tif,2020,0,0,0,ORIGINAL,06,19,22085,008103,0081,0471493,047,6,244,0,,N,2,2020-008103
6,24,MD,6,04,6,6,POOR MANS CANYON,6936,24,1740,2108,1493,5,1,1,2,2,1,1730,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,5,3752,7406,52,360,69,1,2,1,MDJN2108.pdf,00146487.tif,2020,0,0,0,ORIGINAL,06,19,22085,008104,0081,0471493,047,6,246,0,,Y,1,2020-008104
6,24,MD,6,05,6,6,ROCK PILE,6936,24,1755,2108,1493,5,1,2,1,3,1,1730,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3739,7422,60,1800,68,1,2,1,MDJN2108.pdf,00146489.tif,2020,0,0,0,ORIGINAL,06,19,22085,008105,0081,0471493,047,6,241,0,,Y,1,2020-008105
6,24,MD,6,06,6,6,POOR MANS CANYON,6936,24,1815,2108,1493,5,1,2,1,3,1,1745,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3752,7406,58,1200,69,1,2,1,MDJN2108.pdf,00146491.tif,2020,0,0,0,ORIGINAL,06,19,22085,008106,0081,0471493,047,6,240,0,,Y,2,2020-008106
6,24,MD,6,07,6,6,WASHINGTON CANYON,6936,24,1825,2108,1493,5,1,1,2,2,1,1800,4711,4691,2,2,12,9,0,1,1,1,0,0,0,0,7,3727,7427,63,7200,72,1,2,1,MDJN2108.pdf,00146493.tif,2020,0,0,0,ORIGINAL,06,19,22085,008107,0081,0471493,047,6,242,1,Q26;,N,2,2020-008107
6,24,MD,6,08,6,6,POOR MANS CANYON,6936,24,1840,2108,1493,5,1,2,1,3,1,1800,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,60,600,70,1,1,1,MDJN2108.pdf,00146495.tif,2020,0,0,0,ORIGINAL,06,19,22085,008108,0081,0471493,047,6,248,0,,Y,2,2020-008108
6,24,MD,6,09,6,6,POOR MANS CANYON,6936,24,1850,2108,1493,5,1,1,2,2,1,1830,4711,9996,2,2,8,10,0,1,1,1,0,0,0,0,8,3752,7406,52,600,68,1,2,1,MDJN2108.pdf,00146497.tif,2020,0,0,0,ORIGINAL,06,19,22085,008109,0081,0471493,047,6,245,0,,Y,1,2020-008109
6,24,MD,6,01,6,6,POOR MANS CANYON,7681,24,1540,2109,0022,2,1,1,2,2,1,1530,4711,9996,2,1,14,5,0,1,1,1,0,0,0,0,4,3752,7406,52,600,67,1,2,1,MDJN2109.pdf,00146501.tif,2020,1,0,0,ORIGINAL,06,19,22085,008201,0082,0470022,047,6,252,1,Q19;,Y,1,2020-008201
6,24,MD,6,02,6,6,POOR MANS CANYON,7681,24,1615,2109,0022,2,1,1,2,2,1,1450,4656,9996,2,12,8,5,0,1,1,1,0,0,0,0,6,3752,7406,53,600,68,2,2,1,MDJN2109.pdf,00146503.tif,2020,0,0,0,ORIGINAL,06,19,22085,008202,0082,0470022,047,6,251,0,,Y,2,2020-008202
6,24,MD,6,03,6,6,POOR MANS CANYON,7681,24,1720,2109,0022,2,1,2,1,3,1,1710,4656,9996,2,2,11,7,0,1,1,1,0,0,0,0,6,3752,7406,52,450,66,1,2,1,MDJN2109.pdf,00146505.tif,2020,0,0,0,ORIGINAL,06,19,22085,008203,0082,0470022,047,6,249,0,,Y,1,2020-008203
6,24,MD,6,04,6,6,POOR MANS CANYON,7681,24,1740,2109,0024,2,1,2,1,3,1,1710,4656,9996,2,12,10,7,0,1,1,1,0,0,0,0,6,3752,7406,52,600,68,1,2,1,MDJN2109.pdf,00146507.tif,2020,0,0,0,ORIGINAL,06,19,22085,008204,0082,0470024,047,6,250,0,,Y,2,2020-008204
6,34,NJ,6,01,6,6,28 MILE WRECK,7509,34,1630,1102,1724,2,1,1,2,2,1,1600,3551,9996,2,1,4,8,0,1,0,0,0,1,0,0,4,3900,7405,32,120,64,1,2,1,NJJN1102.pdf,00146512.tif,2020,0,0,0,ORIGINAL,06,20,22086,008301,0083,0011724,001,5,281,0,,Y,2,2020-008301
3752,34,NJ,OCMTC SHARK TOURNAMENT,02,6,6,LEMKES CANYON,7509,34,1700,1102,1063,2,1,1,2,2,6,1645,4677,3571,1,1,7,8,0,1,1,1,0,1,0,0,4,3903,7340,42,150,66,2,2,1,NJJN1102.pdf,00146514.tif,2020,0,0,1,ORIGINAL,06,20,22086,008302,0083,0011063,001,5,107,0,,Y,2,2020-008302
6,34,NJ,6,03,6,6,LEMKES CANYON,7509,34,1825,1102,1063,2,1,1,2,2,1,1730,4677,3571,2,1,5,8,0,1,1,1,0,1,0,0,3,3903,7340,40,150,65,1,2,1,NJJN1102.pdf,00146516.tif,2020,1,0,0,ORIGINAL,06,20,22086,008303,0083,0011063,001,5,282,0,,Y,2,2020-008303
