tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,24,MD,6,05,6,6,POOR MANS CANYON,6555,24,1500,1104,0856,4,3,1,2,2,2,1455,4677,9996,2,2,7,4,0,1,1,1,0,0,0,0,3,3752,7406,70,2000,68,1,1,1,MDJN1104.pdf,00132903.tif,2019,0,0,0,ORIGINAL,06,15,21715,012205,0122,0470856,047,6,321,0,,N,2,2019-012205
6100,24,MD,SMALL BOAT TOURNAMENT,06,6,6,POOR MANS CANYON,6555,24,1505,1104,0856,4,3,1,2,2,2,1500,4711,9996,1,1,6,2,0,1,0,1,0,0,0,0,3,3752,7406,70,2600,68,1,2,1,MDJN1104.pdf,00132905.tif,2019,0,0,0,ORIGINAL,06,15,21715,012206,0122,0470856,047,6,819,0,,Y,2,2019-012206
6,24,MD,6,07,6,6,POOR MANS CANYON,6555,24,1540,1104,0856,4,3,1,2,2,2,1535,4711,9996,2,2,9,5,0,1,0,1,0,0,0,0,5,3752,7406,70,3000,69,1,2,1,MDJN1104.pdf,00132907.tif,2019,0,1,0,ORIGINAL,06,15,21715,012207,0122,0470856,047,6,327,0,,N,2,2019-012207
6,24,MD,6,08,6,6,POOR MANS CANYON,6555,24,1550,1104,0856,4,3,1,2,2,2,1545,4656,9996,2,2,8,4,0,0,1,1,0,0,0,0,3,3752,7406,60,2200,68,1,1,1,MDJN1104.pdf,00132909.tif,2019,1,0,0,ORIGINAL,06,15,21715,012208,0122,0470856,047,6,328,0,,N,2,2019-012208
6,24,MD,6,09,6,6,WASHINGTON CANYON,6555,24,1600,1104,0856,4,3,1,2,2,1,1555,4711,9996,2,2,10,6,0,1,0,1,0,0,0,0,5,3729,7430,60,1000,72,1,1,1,MDJN1104.pdf,00132911.tif,2019,0,0,0,ORIGINAL,06,15,21715,012209,0122,0470856,047,6,322,0,,Y,2,2019-012209
6,24,MD,6,10,6,6,POOR MANS CANYON,6555,24,1603,1104,0856,4,3,1,2,2,1,1600,4711,1050,2,2,7,6,0,1,1,1,0,0,0,0,4,3752,7406,67,3000,68,1,2,1,MDJN1104.pdf,00132913.tif,2019,0,0,0,ORIGINAL,06,15,21715,012210,0122,0470856,047,6,323,0,,Y,2,2019-012210
6,10,DE,6,11,6,6,POOR MANS CANYON,6555,24,1605,1104,0856,4,3,1,2,2,1,1600,4656,9996,2,2,9,4,0,1,0,1,0,0,0,0,4,3752,7406,60,2000,68,1,1,1,MDJN1104.pdf,00132915.tif,2019,0,1,0,ORIGINAL,06,15,21715,012211,0122,0470856,047,6,319,0,,Y,2,2019-012211
6,24,MD,6,12,6,6,WASHINGTON CANYON,6555,24,1635,1104,0856,4,3,1,2,2,2,1630,4656,1050,2,2,9,9,0,1,0,1,0,0,0,0,5,3729,7430,60,1000,72,1,2,1,MDJN1104.pdf,00132917.tif,2019,0,0,0,ORIGINAL,06,15,21715,012212,0122,0470856,047,6,329,0,,N,2,2019-012212
6,10,DE,6,13,6,6,POOR MANS CANYON,6555,24,1645,1104,0856,4,3,1,2,2,2,1640,4711,1050,2,2,6,6,0,1,0,1,0,0,0,0,5,3752,7406,60,2000,68,1,2,1,MDJN1104.pdf,00132919.tif,2019,0,1,0,ORIGINAL,06,15,21715,012213,0122,0470856,047,6,326,0,,Y,2,2019-012213
6100,24,MD,SMALL BOAT TOURNAMENT,14,6,6,ROCK PILE,6555,24,1700,1104,0856,4,3,1,2,3,6,1655,4711,9996,1,1,7,8,0,1,0,1,0,0,0,0,3,3740,7419,50,300,66,1,2,1,MDJN1104.pdf,00132921.tif,2019,0,1,0,ORIGINAL,06,15,21715,012214,0122,0470856,047,6,820,0,,N,2,2019-012214
6,24,MD,6,15,6,6,POOR MANS CANYON,6555,24,1705,1104,0856,4,3,1,2,2,1,1700,4656,9996,2,2,11,8,0,1,0,1,0,0,0,0,3,3752,7406,60,2200,68,2,2,1,MDJN1104.pdf,00132923.tif,2019,0,0,0,ORIGINAL,06,15,21715,012215,0122,0470856,047,6,320,0,,Y,2,2019-012215
6100,24,MD,SMALL BOAT TOURNAMENT,16,6,6,POOR MANS CANYON,6555,24,1730,1104,0856,4,3,1,8,8,6,1725,4656,9996,1,1,10,4,0,1,0,1,0,0,0,0,3,3752,7406,60,2600,68,2,2,2,MDJN1104.pdf,00132925.tif,2019,0,0,0,ORIGINAL,06,15,21715,012216,0122,0470856,047,6,821,0,,N,2,2019-012216
6,24,MD,6,17,6,6,WASHINGTON CANYON,6555,24,1755,1104,0856,4,3,1,2,2,6,1750,4711,9996,2,2,8,4,0,1,0,1,0,0,0,0,4,3729,7430,60,600,68,1,1,2,MDJN1104.pdf,00132926.tif,2019,0,1,0,REVISED,06,15,21715,012217,0122,0470856,047,6,318,0,,N,2,2019-012217
6,12,FL,6,01,6,6,POOR MANS CANYON,6936,24,1545,1111,1493,5,1,2,1,3,2,1515,4711,9996,2,2,13,7,0,1,1,1,0,0,0,0,6,3752,7406,60,3000,74,2,1,1,MDJN1111.pdf,00132929.tif,2019,0,0,0,ORIGINAL,06,15,21715,012401,0124,0471493,047,6,379,1,Q19;,N,2,2019-012401
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1600,1111,1493,5,1,1,2,2,1,1545,4711,9996,2,2,7,5,0,1,0,1,0,0,0,0,3,3752,7406,65,2100,68,1,2,1,MDJN1111.pdf,00132931.tif,2019,0,0,0,ORIGINAL,06,15,21715,012402,0124,0471493,047,6,385,0,,Y,1,2019-012402
6,24,MD,6,03,6,6,WASHINGTON CANYON,6936,24,1640,1111,1493,5,1,2,1,3,1,1630,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,70,3000,72,2,1,1,MDJN1111.pdf,00132933.tif,2019,0,0,0,ORIGINAL,06,15,21715,012403,0124,0471493,047,6,389,0,,Y,1,2019-012403
6,24,MD,6,04,6,6,POOR MANS CANYON,6936,24,1655,1111,1493,5,1,1,2,2,1,1600,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,4,3752,7406,60,1200,68,1,2,1,MDJN1111.pdf,00132935.tif,2019,0,0,0,ORIGINAL,06,15,21715,012404,0124,0471493,047,6,388,0,,Y,2,2019-012404
6,24,MD,6,05,6,6,WASHINGTON CANYON,6936,24,1710,1111,1493,5,1,2,1,3,1,1700,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,5,3727,7427,72,1200,71,1,2,1,MDJN1111.pdf,00132937.tif,2019,0,0,0,ORIGINAL,06,15,21715,012405,0124,0471493,047,6,382,0,,Y,1,2019-012405
6,37,NC,6,06,6,6,WASHINGTON CANYON,6936,24,1725,1111,1493,5,1,2,2,3,1,1700,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,64,1200,68,1,1,1,MDJN1111.pdf,00132939.tif,2019,0,0,0,ORIGINAL,06,15,21715,012406,0124,0471493,047,6,386,0,,N,1,2019-012406
6100,24,MD,SMALL BOAT TOURNAMENT,07,6,6,WASHINGTON CANYON,6936,24,1745,1111,1493,5,1,1,2,2,1,1700,4691,4711,1,1,9,5,0,1,1,1,0,0,0,0,4,3727,7427,76,350,67,1,1,1,MDJN1111.pdf,00132941.tif,2019,0,0,0,ORIGINAL,06,15,21715,012407,0124,0471493,047,6,823,0,,Y,2,2019-012407
6100,24,MD,SMALL BOAT TOURNAMENT,08,6,6,POOR MANS CANYON,6936,24,1755,1111,1493,5,1,1,2,2,1,1715,4711,7777,1,2,8,4,0,1,1,1,0,0,0,0,3,3752,7406,66,1200,67,1,2,1,MDJN1111.pdf,00132943.tif,2019,0,0,0,ORIGINAL,06,15,21715,012408,0124,0471493,047,6,822,0,,Y,2,2019-012408
6100,24,MD,SMALL BOAT TOURNAMENT,09,6,6,WASHINGTON CANYON,6936,24,1815,1111,1493,5,1,1,2,2,2,1700,7777,9996,1,12,14,6,0,1,1,1,0,0,0,0,4,3727,7427,76,1600,70,1,2,1,MDJN1111.pdf,00132945.tif,2019,0,0,0,ORIGINAL,06,15,21715,012409,0124,0471493,047,6,824,1,Q19;,N,2,2019-012409
6,24,MD,6,10,6,6,NORFOLK CANYON,6936,24,1825,1111,1493,5,1,1,2,2,1,1730,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,10,3705,7435,80,1200,68,2,2,1,MDJN1111.pdf,00132947.tif,2019,0,0,0,ORIGINAL,06,15,21715,012410,0124,0471493,047,6,384,1,Q23;,Y,2,2019-012410
6,24,MD,6,11,6,6,POOR MANS CANYON,6936,24,1845,1111,1493,5,1,2,1,3,1,1800,4711,9996,2,2,8,4,0,1,1,1,0,0,0,0,6,3752,7406,73,1200,70,1,2,1,MDJN1111.pdf,00132949.tif,2019,0,0,0,ORIGINAL,06,15,21715,012411,0124,0471493,047,6,380,0,,Y,2,2019-012411
6,24,MD,6,12,6,6,WASHINGTON CANYON,6936,24,1855,1111,1493,5,1,1,2,2,1,1830,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,7,3727,7427,70,1200,68,1,2,1,MDJN1111.pdf,00132951.tif,2019,0,0,0,ORIGINAL,06,15,21715,012412,0124,0471493,047,6,383,0,,Y,2,2019-012412
6,24,MD,6,13,6,6,WASHINGTON CANYON,6936,24,1915,1111,1493,5,1,2,1,3,1,1815,7777,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,60,1200,69,1,1,1,MDJN1111.pdf,00132953.tif,2019,0,0,0,ORIGINAL,06,15,21715,012413,0124,0471493,047,6,387,0,,Y,2,2019-012413
6,37,NC,6,14,6,6,WASHINGTON CANYON,6936,24,1940,1111,1493,5,1,2,1,3,1,1800,7777,9996,2,12,12,8,0,1,1,1,0,0,0,0,6,3727,7427,72,600,69,1,2,1,MDJN1111.pdf,00132955.tif,2019,0,0,0,ORIGINAL,06,15,21715,012414,0124,0471493,047,6,381,0,,N,2,2019-012414
6,34,NJ,6,01,6,6,BALTIMORE CANYON,7508,34,1530,1112,1131,11,1,1,2,3,1,1430,4711,4691,2,2,12,6,0,1,1,1,0,0,0,0,7,3820,7345,60,600,72,1,2,1,NJJN1112.pdf,00132962.tif,2019,0,0,0,ORIGINAL,06,15,21715,012701,0127,0091131,009,5,539,0,,Y,1,2019-012701
6,34,NJ,6,02,6,6,BALTIMORE CANYON,7508,34,1644,1112,1131,11,1,2,1,3,1,1600,4711,4691,2,2,12,6,0,1,1,1,0,0,0,0,6,3820,7345,77,2000,77,1,2,1,NJJN1112.pdf,00132964.tif,2019,0,0,0,ORIGINAL,06,15,21715,012702,0127,0091131,009,5,540,0,,Y,1,2019-012702
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7785,34,1531,1204,0900,3,1,1,2,2,6,1500,4711,1050,2,2,6,8,0,0,1,1,0,0,0,0,3,3824,7327,76,800,70,1,2,1,NJJN1204.pdf,00132969.tif,2019,0,1,0,ORIGINAL,06,15,21715,012801,0128,0090900,009,5,558,0,,Y,2,2019-012801
6,36,NY,6,01,6,6,COIMBRA WRECK,7466,36,1630,1107,0085,4,1,1,2,2,1,1400,4656,9996,2,2,10,5,0,1,1,1,0,0,0,0,11,4024,7223,15,170,59,1,2,1,NYJN1107.pdf,00132974.tif,2019,0,1,0,ORIGINAL,06,15,21715,012901,0129,1030085,103,4,616,1,Q23;,Y,2,2019-012901
6,36,NY,6,02,6,6,BUTTERFISH HOLE,7466,36,1715,1107,0137,4,1,2,1,3,6,1500,3551,4931,2,1,3,7,1,1,0,0,1,0,0,0,3,4050,7135,14,186,59,2,2,1,NYJN1107.pdf,00132976.tif,2019,0,1,0,ORIGINAL,06,15,21715,012902,0129,1030137,103,4,614,0,,Y,2,2019-012902
6,36,NY,6,03,6,6,THE TALES,7466,36,1905,1107,0085,4,1,1,2,2,1,1830,4656,4711,2,2,9,7,0,1,1,1,0,0,0,0,5,4000,7120,63,350,72,1,1,1,NYJN1107.pdf,00132978.tif,2019,0,1,0,ORIGINAL,06,15,21715,012903,0129,1030085,103,4,615,1,Q27;,Y,2,2019-012903
6,51,VA,6,01,6,6,NORFOLK CANYON,7696,51,1629,1102,0002,1,1,2,1,3,1,1600,4711,9996,2,2,10,5,0,1,1,1,0,0,0,0,6,3705,7435,65,1200,70,1,2,1,VAJN1102.pdf,00133029.tif,2019,0,0,0,ORIGINAL,06,16,21716,013101,0131,8100002,810,7,682,0,,N,1,2019-013101
6,51,VA,6,02,6,6,NORFOLK CANYON,7696,51,1641,1102,0002,1,1,2,2,2,1,1600,4711,9996,2,2,7,4,0,1,0,1,0,0,0,0,7,3705,7435,66,1200,71,1,2,1,VAJN1102.pdf,00133031.tif,2019,0,0,0,ORIGINAL,06,16,21716,013102,0131,8100002,810,7,680,0,,Y,1,2019-013102
6,51,VA,6,03,6,6,NORFOLK CANYON,7696,51,1738,1102,0091,1,1,2,1,3,6,1630,4656,1050,2,2,10,6,0,1,0,1,0,0,0,0,5,3705,7435,60,1000,74,1,2,1,VAJN1102.pdf,00133033.tif,2019,0,1,0,ORIGINAL,06,16,21716,013103,0131,8100091,810,7,681,0,,Y,1,2019-013103
6,51,VA,6,04,6,6,TRIPLE ZEROS,7696,51,1802,1102,0091,1,1,1,2,2,1,1755,2171,2161,2,12,10,8,0,1,1,1,0,0,0,0,5,3615,7450,80,1500,77,1,2,1,VAJN1102.pdf,00133035.tif,2019,0,1,0,ORIGINAL,06,16,21716,013104,0131,8100091,810,7,683,0,,Y,2,2019-013104
6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1620,1113,0088,3,1,2,1,3,1,1530,4711,1050,2,2,10,5,0,1,0,1,0,0,0,0,6,3705,7435,65,99998,98,1,1,1,VAJN1113.pdf,00133039.tif,2019,0,0,0,ORIGINAL,06,16,21716,013201,0132,8100088,810,7,708,0,,Y,2,2019-013201
6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1630,1113,0088,3,1,2,2,3,1,1440,7777,9996,2,2,7,6,0,1,0,1,0,0,0,0,2,3705,7435,65,600,70,1,2,1,VAJN1113.pdf,00133041.tif,2019,0,0,0,ORIGINAL,06,16,21716,013202,0132,8100088,810,7,707,0,,Y,2,2019-013202
6,51,VA,6,03,6,6,NORFOLK CANYON,6633,51,1650,1113,0088,3,1,2,1,3,1,1300,4711,9996,2,2,9,4,0,1,0,1,0,0,0,0,6,3705,7435,65,300,80,1,1,1,VAJN1113.pdf,00133043.tif,2019,0,0,0,ORIGINAL,06,16,21716,013203,0132,8100088,810,7,706,1,Q27;,Y,2,2019-013203
6,51,VA,6,04,6,6,NORFOLK CANYON,6633,51,1740,1113,0088,3,1,2,1,1,1,1700,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3705,7435,65,300,72,2,2,1,VAJN1113.pdf,00133045.tif,2019,0,0,0,ORIGINAL,06,16,21716,013204,0132,8100088,810,7,705,0,,Y,1,2019-013204
,24,MD,FSA OFFSHORE CHALLENGE,01,6,6,100 FATHOM LINE,7652,51,1605,1122,0039,8,1,1,2,2,1,1600,4711,4691,1,2,9,5,0,1,1,1,0,0,0,0,3,9998,9998,62,3000,67,1,2,1,VAJN1122.pdf,00132982.tif,2019,0,1,0,ORIGINAL,06,15,21715,013301,0133,0010039,001,7,10,1,tcode;,Y,2,2019-013301
,24,MD,FSA OFFSHORE CHALLENGE,02,6,6,WASHINGTON CANYON,7652,51,1621,1122,0039,8,1,1,2,2,1,1615,4711,1050,1,2,10,8,0,1,1,1,0,0,0,0,5,3727,7427,77,6000,74,1,2,1,VAJN1122.pdf,00132984.tif,2019,1,1,0,ORIGINAL,06,15,21715,013302,0133,0010039,001,7,13,1,tcode;,Y,2,2019-013302
6,51,VA,6,03,6,6,WASHINGTON CANYON,7652,51,1630,1122,0039,8,3,1,2,2,7,1610,4711,1050,2,2,7,6,0,1,1,1,0,0,0,0,4,3727,7427,63,2400,69,1,2,1,VAJN1122.pdf,00132986.tif,2019,0,1,0,ORIGINAL,06,15,21715,013303,0133,0010039,001,7,746,0,,Y,2,2019-013303
6,51,VA,6,04,6,6,200 FATHOM,7652,51,1635,1122,0039,8,1,2,2,3,6,1620,4711,1050,2,2,8,6,0,1,1,1,0,0,0,0,4,9999,9999,75,2000,71,1,2,1,VAJN1122.pdf,00132988.tif,2019,0,1,0,ORIGINAL,06,15,21715,013304,0133,0010039,001,7,750,0,,N,2,2019-013304
,51,VA,FSA OFFSHORE CHALLENGE,05,6,6,WASHINGTON CANYON,7652,51,1652,1122,0039,8,1,1,2,2,6,1640,4711,4677,1,2,7,8,0,1,1,1,0,0,0,0,5,3727,7427,55,1200,65,1,2,1,VAJN1122.pdf,00132990.tif,2019,0,1,0,ORIGINAL,06,15,21715,013305,0133,0010039,001,7,16,1,tcode;,N,2,2019-013305
,51,VA,FSA OFFSHORE CHALLENGE,06,6,6,NORFOLK CANYON,7652,51,1655,1122,0039,8,1,1,2,2,1,1645,4711,1050,1,2,10,6,0,1,1,1,0,0,0,0,4,3705,7435,70,2000,64,1,2,1,VAJN1122.pdf,00132992.tif,2019,1,0,0,ORIGINAL,06,15,21715,013306,0133,0010039,001,7,11,1,tcode;,Y,2,2019-013306
,51,VA,FSA OFFSHORE CHALLENGE,07,6,6,WASHINGTON CANYON,7652,51,1709,1122,0039,8,3,1,2,2,7,1700,4711,1050,1,2,8,6,0,1,1,1,0,0,0,0,3,3727,7427,65,1650,66,1,2,1,VAJN1122.pdf,00132994.tif,2019,0,1,0,ORIGINAL,06,15,21715,013307,0133,0010039,001,7,15,1,tcode;,N,2,2019-013307
,24,MD,FSA OFFSHORE CHALLENGE,08,6,6,NORFOLK CANYON,7652,51,1715,1122,0039,8,1,1,2,2,1,1645,4711,1050,1,2,13,7,0,1,1,1,0,0,0,0,4,3705,7435,60,800,72,1,2,1,VAJN1122.pdf,00132996.tif,2019,0,1,0,ORIGINAL,06,15,21715,013308,0133,0010039,001,7,8,1,tcode;Q19;,Y,2,2019-013308
6,51,VA,6,09,6,6,WASHINGTON CANYON,7652,51,1720,1122,0039,8,1,1,2,1,1,1700,4711,1050,2,2,9,7,0,1,1,1,0,0,0,0,2,3727,7427,60,2100,70,1,2,1,VAJN1122.pdf,00132998.tif,2019,0,0,0,ORIGINAL,06,15,21715,013309,0133,0010039,001,7,747,0,,Y,2,2019-013309
6,24,MD,6,10,6,6,WASHINGTON CANYON,7652,51,1735,1122,0039,8,3,1,2,2,1,1715,4711,4691,2,2,5,3,0,1,1,1,0,0,0,0,2,3727,7427,60,2700,66,1,2,1,VAJN1122.pdf,00133000.tif,2019,1,0,0,ORIGINAL,06,15,21715,013310,0133,0010039,001,7,749,0,,Y,2,2019-013310
,24,MD,FSA OFFSHORE CHALLENGE,11,6,6,WASHINGTON CANYON,7652,51,1805,1122,0039,8,3,1,2,2,7,1752,4711,1050,1,12,10,8,0,1,1,1,0,0,0,0,4,3727,7427,70,600,67,1,1,1,VAJN1122.pdf,00133002.tif,2019,0,1,0,ORIGINAL,06,15,21715,013311,0133,0010039,001,7,12,1,tcode;,Y,2,2019-013311
,51,VA,FSA OFFSHORE CHALLENGE,12,6,6,POOR MANS CANYON,7652,51,1838,1122,0039,8,3,1,2,2,1,1650,4711,1050,1,2,7,30,0,1,1,1,0,0,0,0,4,3752,7406,64,1800,67,1,2,1,VAJN1122.pdf,00133004.tif,2019,0,1,0,ORIGINAL,06,15,21715,013312,0133,0010039,001,7,14,1,tcode;,Y,1,2019-013312
,24,MD,FSA OFFSHORE CHALLENGE,13,6,6,LUMPY BOTTOM,7652,51,1848,1122,0039,8,3,1,2,3,6,1730,4671,4711,1,1,10,5,0,1,1,1,0,0,0,0,2,3727,7453,32,180,66,1,2,1,VAJN1122.pdf,00133006.tif,2019,0,1,0,ORIGINAL,06,15,21715,013313,0133,0010039,001,7,9,1,tcode;,N,2,2019-013313
6,24,MD,6,14,6,6,WASHINGTON CANYON,7652,51,1914,1122,0039,8,1,1,2,2,1,1730,4711,1050,2,2,16,8,0,1,1,1,0,0,0,0,5,3727,7427,57,700,68,1,2,1,VAJN1122.pdf,00133008.tif,2019,0,1,0,ORIGINAL,06,15,21715,013314,0133,0010039,001,7,748,1,Q19;,Y,2,2019-013314
6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1840,2208,0002,1,1,2,1,3,1,1820,4711,1050,2,2,11,6,0,1,1,1,0,0,0,0,10,3705,7435,65,600,72,1,1,1,VAJN2208.pdf,00133012.tif,2019,0,0,0,ORIGINAL,06,14,21714,013401,0134,8100002,810,7,812,1,Q23;,N,1,2019-013401
6,51,VA,6,01,6,6,NORFOLK CANYON,7686,51,1616,1125,0265,2,1,1,2,2,1,1600,4711,4691,2,1,11,5,0,1,0,1,0,0,0,0,5,3705,7435,68,1200,71,2,2,1,VAJN1125.pdf,00133051.tif,2019,0,1,0,ORIGINAL,06,15,21715,013601,0136,8100265,810,7,761,0,,Y,1,2019-013601
6,51,VA,6,02,6,6,NORFOLK CANYON,7686,51,1716,1125,0265,2,1,1,2,2,1,1715,4711,4691,2,2,7,4,0,1,0,1,0,0,0,0,6,3705,7435,60,1200,66,2,2,1,VAJN1125.pdf,00133053.tif,2019,0,0,0,ORIGINAL,06,15,21715,013602,0136,8100265,810,7,763,0,,Y,1,2019-013602
6,51,VA,6,03,6,6,NORFOLK CANYON,7686,51,1813,1125,0265,2,1,1,2,2,1,1810,4711,1050,2,2,8,5,0,1,0,1,0,0,0,0,6,3705,7435,60,4000,72,2,2,1,VAJN1125.pdf,00133055.tif,2019,0,0,0,ORIGINAL,06,15,21715,013603,0136,8100265,810,7,760,0,,Y,1,2019-013603
6,51,VA,6,04,6,6,NORFOLK CANYON,7686,51,2003,1125,0265,2,1,1,2,2,1,1940,4711,1050,2,2,9,8,0,1,0,1,0,0,0,0,5,3705,7435,65,600,70,1,2,1,VAJN1125.pdf,00133057.tif,2019,0,0,0,ORIGINAL,06,15,21715,013604,0136,8100265,810,7,762,0,,Y,1,2019-013604
6,24,MD,6,01,6,6,BALTIMORE CANYON,6936,24,1500,2101,1493,5,1,2,2,3,1,1415,4711,9996,2,2,16,5,0,1,0,1,0,0,0,0,10,3814,7350,56,480,72,1,1,1,MDJN2101.pdf,00133063.tif,2019,0,0,0,ORIGINAL,06,17,21717,013701,0137,0471493,047,6,433,1,Q19;Q23;,Y,2,2019-013701
6,24,MD,6,02,6,6,BALTIMORE CANYON,6936,24,1515,2101,1493,5,1,2,2,3,1,1430,4711,9996,2,2,12,7,0,1,0,1,0,0,0,0,8,3814,7350,60,600,74,1,2,1,MDJN2101.pdf,00133065.tif,2019,0,0,0,ORIGINAL,06,17,21717,013702,0137,0471493,047,6,434,0,,Y,1,2019-013702
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1540,2101,1493,5,1,2,2,3,1,1430,4711,9996,2,2,10,4,0,1,0,1,0,0,0,0,3,3752,7406,60,900,68,1,2,1,MDJN2101.pdf,00133067.tif,2019,0,0,0,ORIGINAL,06,17,21717,013703,0137,0471493,047,6,435,0,,Y,2,2019-013703
6,24,MD,6,04,6,6,WASHINGTON CANYON,6936,24,1630,2101,1493,5,1,2,1,3,1,1600,7777,9996,2,2,11,7,0,1,1,1,0,0,0,0,6,3727,7427,60,480,71,1,1,1,MDJN2101.pdf,00133069.tif,2019,0,0,0,ORIGINAL,06,17,21717,013704,0137,0471493,047,6,436,0,,Y,1,2019-013704
6,24,MD,6,01,6,6,BALTIMORE CANYON,7681,24,1650,2212,0024,2,1,2,1,3,1,1630,4711,9996,2,2,10,7,0,0,1,1,0,0,0,0,6,3820,7345,55,600,68,1,2,1,MDJN2212.pdf,00133075.tif,2019,0,0,0,ORIGINAL,06,17,21717,013901,0139,0470024,047,6,477,0,,Y,1,2019-013901
6,10,DE,6,02,6,6,POOR MANS CANYON,7681,24,1710,2212,0024,2,1,2,1,3,1,1640,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3752,7406,53,600,70,1,2,1,MDJN2212.pdf,00133077.tif,2019,0,1,0,ORIGINAL,06,17,21717,013902,0139,0470024,047,6,478,0,,Y,1,2019-013902
6,09,CT,6,01,6,6,COIMBRA WRECK,7519,36,1730,1111,0037,5,1,1,2,2,1,1500,4678,4676,2,2,5,2,0,1,1,1,0,0,0,0,4,4024,7222,45,190,68,1,1,1,NYJN1111.pdf,00133085.tif,2019,0,1,0,ORIGINAL,06,15,21715,014101,0141,1030037,103,4,627,0,,Y,2,2019-014101
6,34,NJ,6,02,6,6,COIMBRA WRECK,7519,36,1745,1111,0037,5,1,2,1,3,7,1445,4679,4676,2,2,4,3,0,1,1,1,0,0,0,0,3,4024,7222,45,190,69,1,1,1,NYJN1111.pdf,00133087.tif,2019,0,1,0,ORIGINAL,06,15,21715,014102,0141,1030037,103,4,625,0,,Y,2,2019-014102
6,36,NY,6,03,6,6,CIA GROUNDS,7519,36,1830,1111,0133,5,1,2,1,3,1,1500,3551,3531,2,1,4,5,0,1,0,0,1,1,0,0,9,4056,7143,18,180,58,1,1,1,NYJN1111.pdf,00133089.tif,2019,1,0,0,ORIGINAL,06,15,21715,014103,0141,1030133,103,4,626,1,Q23;Q23;,N,2,2019-014103
6,51,VA,6,01,6,6,NORFOLK CANYON,7784,51,1625,1117,0002,1,1,2,1,3,1,1400,4711,1050,2,2,9,4,0,1,0,1,0,0,0,0,3,3705,7435,70,3000,70,1,1,1,VAJN1117.pdf,00133108.tif,2019,0,1,0,ORIGINAL,06,15,21715,014401,0144,8100002,810,7,727,0,,Y,1,2019-014401
6,51,VA,6,02,6,6,NORFOLK CANYON,7784,51,1715,1117,0091,1,1,1,2,2,1,1700,1050,4711,2,12,9,6,0,1,1,1,0,0,0,0,6,3705,7435,70,1800,70,2,1,1,VAJN1117.pdf,00133110.tif,2019,1,1,0,ORIGINAL,06,15,21715,014402,0144,8100091,810,7,723,0,,Y,1,2019-014402
6,51,VA,6,03,6,6,NORFOLK CANYON,7784,51,1730,1117,0002,1,1,2,1,3,1,1730,4711,1050,2,2,10,6,0,1,1,1,0,0,0,0,7,3705,7435,65,1800,71,1,1,1,VAJN1117.pdf,00133112.tif,2019,1,1,0,ORIGINAL,06,15,21715,014403,0144,8100002,810,7,730,0,,Y,1,2019-014403
6,51,VA,6,04,6,6,NORFOLK CANYON,7784,51,1745,1117,0002,1,1,2,1,3,1,1715,4711,1050,2,2,12,7,0,1,1,1,0,0,0,0,5,3705,7435,68,600,71,2,1,1,VAJN1117.pdf,00133114.tif,2019,0,1,0,ORIGINAL,06,15,21715,014404,0144,8100002,810,7,728,0,,N,2,2019-014404
6,51,VA,6,05,6,6,NORFOLK CANYON,7784,51,1745,1117,0002,1,1,1,2,2,1,1720,4711,1050,2,12,11,6,0,1,0,1,0,0,0,0,7,3705,7435,71,3500,69,1,1,1,VAJN1117.pdf,00133116.tif,2019,0,1,0,ORIGINAL,06,15,21715,014405,0144,8100002,810,7,724,0,,Y,1,2019-014405
6,51,VA,6,06,6,6,NORFOLK CANYON,7784,51,1750,1117,0002,1,1,1,2,2,1,1730,1050,4711,2,1,7,8,0,1,0,1,0,0,0,0,6,3705,7455,65,5000,74,2,1,1,VAJN1117.pdf,00133118.tif,2019,0,1,0,ORIGINAL,06,15,21715,014406,0144,8100002,810,7,725,0,,Y,2,2019-014406
