tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
512604,9996,9996,466,2,9996,7727,3,1,2021,09,07,1030589,0,0,36,04,2205,1,NYSE2205.pdf,00170790.tif,ORIGINAL,1050,5126,0,1,2,95,0,,2021-512604
557402,9996,9996,467,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172470.tif,ORIGINAL,1050,5574,0,5,3,104,0,,2021-557402
523101,9996,9996,470,2,9996,7951,3,1,2021,09,14,8101832,0,1,51,01,2115,1,VASE2115.pdf,00171136.tif,ORIGINAL,1050,5231,0,6,2,117,0,,2021-523101
557402,9996,9996,471,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172470.tif,ORIGINAL,1050,5574,0,9,3,108,0,,2021-557402
557402,9996,9996,475,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172470.tif,ORIGINAL,1050,5574,0,3,3,102,0,,2021-557402
505202,9996,9996,489,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,6,3,58,0,,2021-505202
505202,9996,9996,498,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,5,3,57,0,,2021-505202
505202,9996,9996,511,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,7,3,59,0,,2021-505202
505202,9996,9996,512,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,4,3,56,0,,2021-505202
547203,9996,9996,513,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,03,1218,1,NJSE1218.pdf,00172007.tif,ORIGINAL,1050,5472,0,2,2,72,0,,2021-547203
547204,9996,9996,515,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,04,1218,1,NJSE1218.pdf,00172009.tif,ORIGINAL,1050,5472,0,3,2,76,0,,2021-547204
509902,9996,9996,518,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,6,2,8,0,,2021-509902
505201,9996,9996,518,2,9996,6416,10,1,2021,09,04,0290894,0,1,34,01,1202,1,NJSE1202.pdf,00170474.tif,ORIGINAL,1050,5052,0,4,3,47,0,,2021-505201
509902,9996,9996,535,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,7,2,9,0,,2021-509902
529110,9996,9996,544,2,9996,6936,5,1,2021,09,19,0471493,0,0,24,10,1201,1,MDSE1201.pdf,00171502.tif,ORIGINAL,1050,5291,0,1,3,43,0,,2021-529110
509901,9996,9996,546,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,01,1104,1,CTSE1104.pdf,00170510.tif,ORIGINAL,1050,5099,0,3,2,3,0,,2021-509901
505201,9996,9996,547,2,9996,6416,10,1,2021,09,04,0290894,0,1,34,01,1202,1,NJSE1202.pdf,00170474.tif,ORIGINAL,1050,5052,0,8,3,51,0,,2021-505201
547206,9996,9996,554,2,9996,7509,2,1,2021,09,25,0011063,0,0,34,06,1218,1,NJSE1218.pdf,00172013.tif,ORIGINAL,1050,5472,0,2,2,80,0,,2021-547206
542805,9996,9996,556,2,9996,6416,6,1,2021,09,25,0251005,0,0,34,05,1104,1,NJSE1104.pdf,00171927.tif,ORIGINAL,1050,5428,0,1,2,65,0,,2021-542805
509903,9996,9996,560,1,9996,6773,3,1,2021,09,05,0110833,0,0,09,03,1104,1,CTSE1104.pdf,00170514.tif,ORIGINAL,1050,5099,0,2,3,12,0,,2021-509903
505202,9996,9996,561,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,2,3,54,0,,2021-505202
512602,9996,9996,563,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,1,2,89,0,,2021-512602
512602,9996,9996,567,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,2,2,90,0,,2021-512602
523101,9996,9996,568,2,9996,7951,3,1,2021,09,14,8101832,0,1,51,01,2115,1,VASE2115.pdf,00171136.tif,ORIGINAL,1050,5231,0,4,2,115,0,,2021-523101
529103,9996,9996,572,2,9996,6936,5,1,2021,09,19,0471493,0,0,24,03,1201,1,MDSE1201.pdf,00171489.tif,ORIGINAL,1050,5291,0,2,2,41,0,,2021-529103
523101,9996,9996,572,2,9996,7951,3,1,2021,09,14,8101832,0,1,51,01,2115,1,VASE2115.pdf,00171136.tif,ORIGINAL,1050,5231,0,2,2,113,0,,2021-523101
547204,9996,9996,573,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,04,1218,1,NJSE1218.pdf,00172009.tif,ORIGINAL,1050,5472,0,2,2,75,0,,2021-547204
522707,9996,9996,578,2,9996,6936,5,1,2021,09,14,0471493,0,0,24,07,2103,1,MDSE2103.pdf,00171126.tif,ORIGINAL,1050,5227,0,2,2,39,0,,2021-522707
523101,9996,9996,578,2,9996,7951,3,1,2021,09,14,8101832,0,1,51,01,2115,1,VASE2115.pdf,00171136.tif,ORIGINAL,1050,5231,0,3,2,114,0,,2021-523101
542805,9996,9996,586,2,9996,6416,6,1,2021,09,25,0251005,0,0,34,05,1104,1,NJSE1104.pdf,00171927.tif,ORIGINAL,1050,5428,0,3,2,67,0,,2021-542805
544803,9996,9996,588,2,9996,6936,5,1,2021,09,25,0471493,0,0,24,03,1204,1,MDSE1204.pdf,00171953.tif,ORIGINAL,1050,5448,0,2,3,44,0,,2021-544803
512602,9996,9996,592,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,3,2,91,0,,2021-512602
542805,9996,9996,593,2,9996,6416,6,1,2021,09,25,0251005,0,0,34,05,1104,1,NJSE1104.pdf,00171927.tif,ORIGINAL,1050,5428,0,4,2,68,0,,2021-542805
522707,9996,9996,594,2,9996,6936,5,1,2021,09,14,0471493,0,0,24,07,2103,1,MDSE2103.pdf,00171126.tif,ORIGINAL,1050,5227,0,3,2,40,0,,2021-522707
542805,9996,9996,596,2,9996,6416,6,1,2021,09,25,0251005,0,0,34,05,1104,1,NJSE1104.pdf,00171927.tif,ORIGINAL,1050,5428,0,2,2,66,0,,2021-542805
509902,9996,9996,599,1,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,5,2,7,0,,2021-509902
512602,9996,9996,599,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,4,2,92,0,,2021-512602
505201,9996,9996,602,2,9996,6416,10,1,2021,09,04,0290894,0,1,34,01,1202,1,NJSE1202.pdf,00170474.tif,ORIGINAL,1050,5052,0,5,3,48,0,,2021-505201
529103,9996,9996,603,2,9996,6936,5,1,2021,09,19,0471493,0,0,24,03,1201,1,MDSE1201.pdf,00171489.tif,ORIGINAL,1050,5291,0,3,2,42,0,,2021-529103
542805,9996,9996,610,2,9996,6416,6,1,2021,09,25,0251005,0,0,34,05,1104,1,NJSE1104.pdf,00171927.tif,ORIGINAL,1050,5428,0,5,2,69,0,,2021-542805
523101,9996,9996,610,1,9996,7951,3,1,2021,09,14,8101832,0,1,51,01,2115,1,VASE2115.pdf,00171136.tif,ORIGINAL,1050,5231,0,5,2,116,0,,2021-523101
505202,9996,9996,611,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,3,3,55,0,,2021-505202
515104,9996,9996,612,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,6,2,34,0,,2021-515104
515104,9996,9996,623,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,7,2,35,0,,2021-515104
556801,9996,9996,627,1,9996,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,1050,5568,0,4,2,99,0,,2021-556801
523302,9996,9996,631,2,9996,6773,3,1,2021,09,14,0110833,0,0,09,02,2203,1,CTSE2203.pdf,00171228.tif,ORIGINAL,1050,5233,0,3,2,16,0,,2021-523302
510002,9996,9996,631,2,9996,6783,2,1,2021,09,04,0051599,0,0,10,02,1102,1,DESE1102.pdf,00170557.tif,ORIGINAL,1050,5100,0,2,2,19,0,,2021-510002
557402,9996,9996,635,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172470.tif,ORIGINAL,1050,5574,0,6,3,105,0,,2021-557402
556801,9996,9996,640,2,9996,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,1050,5568,0,2,2,97,0,,2021-556801
509903,9996,9996,642,2,9996,6773,3,1,2021,09,05,0110833,0,0,09,03,1104,1,CTSE1104.pdf,00170514.tif,ORIGINAL,1050,5099,0,1,3,11,0,,2021-509903
542004,9996,9996,642,2,9996,7945,2,1,2021,09,25,0051599,0,1,10,04,1104,1,DESE1104.pdf,00171911.tif,ORIGINAL,1050,5420,0,2,3,38,0,,2021-542004
505202,9996,9996,642,2,9996,6416,10,1,2021,09,04,0290894,0,0,34,02,1202,1,NJSE1202.pdf,00170476.tif,ORIGINAL,1050,5052,0,1,3,53,0,,2021-505202
515104,9996,9996,647,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,8,2,36,0,,2021-515104
557402,9996,9996,652,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172471.tif,ORIGINAL,1050,5574,0,11,3,110,0,,2021-557402
557402,9996,9996,662,2,9996,6686,3,1,2021,09,30,8100088,0,0,51,02,2204,1,VASE2204.pdf,00172470.tif,ORIGINAL,1050,5574,0,1,3,100,0,,2021-557402
512602,9996,9996,668,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,6,2,94,0,,2021-512602
504602,9996,9996,672,1,9996,7508,3,1,2021,09,05,0090900,0,0,34,02,1101,1,NJSE1101.pdf,00170462.tif,ORIGINAL,1050,5046,0,3,2,70,0,,2021-504602
547206,9996,9996,673,2,9996,7509,2,1,2021,09,25,0011063,0,0,34,06,1218,1,NJSE1218.pdf,00172013.tif,ORIGINAL,1050,5472,0,3,2,81,0,,2021-547206
547205,9996,9996,684,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,05,1218,1,NJSE1218.pdf,00172011.tif,ORIGINAL,1050,5472,0,1,2,79,0,,2021-547205
547203,9996,9996,692,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,03,1218,1,NJSE1218.pdf,00172007.tif,ORIGINAL,1050,5472,0,1,2,71,0,,2021-547203
515103,9996,9996,693,2,9996,6783,2,1,2021,09,11,0051599,1,0,10,03,1202,1,DESE1202.pdf,00170900.tif,ORIGINAL,1050,5151,0,4,2,27,0,,2021-515103
547204,9996,9996,693,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,04,1218,1,NJSE1218.pdf,00172009.tif,ORIGINAL,1050,5472,0,4,2,77,0,,2021-547204
546602,9996,9996,698,2,9996,6936,5,1,2021,09,27,0471493,0,0,24,02,2107,1,MDSE2107.pdf,00171998.tif,ORIGINAL,1050,5466,0,2,3,45,0,,2021-546602
515104,9996,9996,699,1,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,3,2,31,0,,2021-515104
509902,9996,9996,702,1,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,4,2,6,0,,2021-509902
547203,9996,9996,710,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,03,1218,1,NJSE1218.pdf,00172007.tif,ORIGINAL,1050,5472,0,3,2,73,0,,2021-547203
556801,9996,9996,711,2,9996,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,1050,5568,0,3,2,98,0,,2021-556801
521406,9996,9996,714,2,9996,6416,6,1,2021,09,14,0259005,0,0,34,06,2204,1,NJSE2204.pdf,00171071.tif,ORIGINAL,1050,5214,0,3,2,64,0,,2021-521406
521406,9996,9996,722,2,9996,6416,6,1,2021,09,14,0259005,0,0,34,06,2204,1,NJSE2204.pdf,00171071.tif,ORIGINAL,1050,5214,0,2,2,63,0,,2021-521406
550502,9996,9996,730,2,9996,6783,2,1,2021,09,27,0051599,1,1,10,02,2101,1,DESE2101.pdf,00172242.tif,ORIGINAL,1050,5505,0,2,3,37,0,,2021-550502
546602,9996,9996,734,2,9996,6936,5,1,2021,09,27,0471493,0,0,24,02,2107,1,MDSE2107.pdf,00171998.tif,ORIGINAL,1050,5466,0,3,3,46,0,,2021-546602
547204,9996,9996,736,2,9996,7509,2,1,2021,09,25,0011724,0,0,34,04,1218,1,NJSE1218.pdf,00172009.tif,ORIGINAL,1050,5472,0,5,2,78,0,,2021-547204
512602,9996,9996,738,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,02,2205,1,NYSE2205.pdf,00170787.tif,ORIGINAL,1050,5126,0,5,2,93,0,,2021-512602
510002,9996,9996,748,2,9996,6783,2,1,2021,09,04,0051599,0,0,10,02,1102,1,DESE1102.pdf,00170557.tif,ORIGINAL,1050,5100,0,1,2,18,0,,2021-510002
515103,9996,9996,751,2,9996,6783,2,1,2021,09,11,0051599,1,0,10,03,1202,1,DESE1202.pdf,00170900.tif,ORIGINAL,1050,5151,0,1,2,24,0,,2021-515103
509902,9996,9996,752,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,2,2,4,0,,2021-509902
521405,9996,9996,753,2,9996,6416,6,1,2021,09,14,0251808,0,0,34,05,2204,1,NJSE2204.pdf,00171069.tif,ORIGINAL,1050,5214,0,1,2,60,0,,2021-521405
509902,9996,9996,756,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,3,2,5,0,,2021-509902
510004,9996,9996,756,2,9996,6783,2,1,2021,09,04,0051599,0,0,10,04,1102,1,DESE1102.pdf,00170561.tif,ORIGINAL,1050,5100,0,2,2,21,0,,2021-510004
509902,9996,9996,757,1,9996,6773,3,1,2021,09,05,0113879,0,0,09,02,1104,1,CTSE1104.pdf,00170512.tif,ORIGINAL,1050,5099,0,8,2,10,0,,2021-509902
512601,9996,9996,763,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,4,4,86,0,,2021-512601
510004,9996,9996,777,2,9996,6783,2,1,2021,09,04,0051599,0,0,10,04,1102,1,DESE1102.pdf,00170561.tif,ORIGINAL,1050,5100,0,1,2,20,0,,2021-510004
509903,9996,9996,778,2,9996,6773,3,1,2021,09,05,0110833,0,0,09,03,1104,1,CTSE1104.pdf,00170514.tif,ORIGINAL,1050,5099,0,3,3,13,0,,2021-509903
515104,9996,9996,780,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,2,2,30,0,,2021-515104
515103,9996,9996,786,1,9996,6783,2,1,2021,09,11,0051599,1,0,10,03,1202,1,DESE1202.pdf,00170900.tif,ORIGINAL,1050,5151,0,5,2,28,0,,2021-515103
512601,9996,9996,791,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,2,4,84,0,,2021-512601
547206,9996,9996,792,2,9996,7509,2,1,2021,09,25,0011063,0,0,34,06,1218,1,NJSE1218.pdf,00172013.tif,ORIGINAL,1050,5472,0,4,2,82,0,,2021-547206
515103,9996,9996,796,2,9996,6783,2,1,2021,09,11,0051599,1,0,10,03,1202,1,DESE1202.pdf,00170900.tif,ORIGINAL,1050,5151,0,2,2,25,0,,2021-515103
523302,9996,9996,802,1,9996,6773,3,1,2021,09,14,0110833,0,0,09,02,2203,1,CTSE2203.pdf,00171228.tif,ORIGINAL,1050,5233,0,4,2,17,0,,2021-523302
515104,9996,9996,806,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,1,2,29,0,,2021-515104
512601,9996,9996,811,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,5,4,87,0,,2021-512601
515103,9996,9996,813,2,9996,6783,2,1,2021,09,11,0051599,1,0,10,03,1202,1,DESE1202.pdf,00170900.tif,ORIGINAL,1050,5151,0,3,2,26,0,,2021-515103
521406,9996,9996,814,1,9996,6416,6,1,2021,09,14,0259005,0,0,34,06,2204,1,NJSE2204.pdf,00171071.tif,ORIGINAL,1050,5214,0,1,2,62,0,,2021-521406
521405,9996,9996,817,1,9996,6416,6,1,2021,09,14,0251808,0,0,34,05,2204,1,NJSE2204.pdf,00171069.tif,ORIGINAL,1050,5214,0,2,2,61,0,,2021-521405
515104,9996,9996,818,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,4,2,32,0,,2021-515104
512601,9996,9996,842,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,3,4,85,0,,2021-512601
510004,9996,9996,849,2,9996,6783,2,1,2021,09,04,0051599,0,0,10,04,1102,1,DESE1102.pdf,00170561.tif,ORIGINAL,1050,5100,0,4,2,23,0,,2021-510004
556801,9996,9996,859,1,9996,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,1050,5568,0,1,2,96,0,,2021-556801
512601,9996,9996,866,2,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,6,4,88,0,,2021-512601
510004,9996,9996,887,1,9996,6783,2,1,2021,09,04,0051599,0,0,10,04,1102,1,DESE1102.pdf,00170561.tif,ORIGINAL,1050,5100,0,3,2,22,0,,2021-510004
512601,9996,9996,892,1,9996,7727,3,1,2021,09,07,1030589,0,0,36,01,2205,1,NYSE2205.pdf,00170785.tif,ORIGINAL,1050,5126,0,1,4,83,0,,2021-512601
509901,9996,9996,912,1,9996,6773,3,1,2021,09,05,0113879,0,0,09,01,1104,1,CTSE1104.pdf,00170510.tif,ORIGINAL,1050,5099,0,2,2,2,0,,2021-509901
515104,9996,9996,913,2,9996,6783,2,1,2021,09,11,0051599,0,0,10,04,1202,1,DESE1202.pdf,00170902.tif,ORIGINAL,1050,5151,0,5,2,33,0,,2021-515104
547203,9996,9996,913,1,9996,7509,2,1,2021,09,25,0011724,0,0,34,03,1218,1,NJSE1218.pdf,00172007.tif,ORIGINAL,1050,5472,0,4,2,74,0,,2021-547203
523302,9996,9996,915,2,9996,6773,3,1,2021,09,14,0110833,0,0,09,02,2203,1,CTSE2203.pdf,00171228.tif,ORIGINAL,1050,5233,0,1,2,14,0,,2021-523302
509901,9996,9996,941,2,9996,6773,3,1,2021,09,05,0113879,0,0,09,01,1104,1,CTSE1104.pdf,00170510.tif,ORIGINAL,1050,5099,0,1,2,1,0,,2021-509901
523302,9996,9996,959,2,9996,6773,3,1,2021,09,14,0110833,0,0,09,02,2203,1,CTSE2203.pdf,00171228.tif,ORIGINAL,1050,5233,0,2,2,15,0,,2021-523302
547402,9996,9996,1884,1,9996,7466,4,1,2021,09,25,1030137,0,1,36,02,1103,1,NYSE1103.pdf,00172020.tif,ORIGINAL,3551,5474,0,1,3,120,0,,2021-547402
512501,9996,9996,2182,1,9996,7466,4,1,2021,09,05,1030085,0,0,36,01,1204,1,NYSE1204.pdf,00170768.tif,ORIGINAL,3551,5125,0,1,3,119,0,,2021-512501
550503,9996,9996,2358,1,9996,6783,2,1,2021,09,27,0051599,0,0,10,03,2101,1,DESE2101.pdf,00172244.tif,ORIGINAL,3551,5505,0,1,3,118,0,,2021-550503
527301,2463,1781,9996,6,9996,6633,1,1,2021,09,16,8100091,0,1,51,01,2202,1,VASE2202.pdf,00171310.tif,ORIGINAL,4328,5273,0,99,8,121,0,,2021-527301
556801,9996,9996,518,6,530,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,4661,5568,0,6,2,124,0,,2021-556801
556801,9996,9996,527,6,560,6633,1,1,2021,09,30,8100091,0,0,51,01,2210,1,VASE2210.pdf,00172436.tif,ORIGINAL,4661,5568,0,7,2,125,0,,2021-556801
550503,9996,9996,541,6,551,6783,2,1,2021,09,27,0051599,0,0,10,03,2101,1,DESE2101.pdf,00172244.tif,ORIGINAL,4661,5505,0,2,3,122,0,,2021-550503
550503,9996,9996,552,6,563,6783,2,1,2021,09,27,0051599,0,0,10,03,2101,1,DESE2101.pdf,00172244.tif,ORIGINAL,4661,5505,0,3,3,123,0,,2021-550503
510901,9996,9996,555,6,564,7696,3,1,2021,09,05,8100088,0,0,51,01,1103,1,VASE1103.pdf,00170587.tif,ORIGINAL,4661,5109,0,1,3,126,0,,2021-510901
529901,9996,9996,,6,2350,7915,3,4,2021,09,16,0150020,0,1,33,01,2119,1,NHSE2119.pdf,00171533.tif,ORIGINAL,4671,5299,2,1,2,136,1,LENGTH;,2021-529901
503705,9996,9996,1628,6,1634,7948,10,3,2021,09,01,0010922,0,0,25,05,2205,1,MASE2205.pdf,00170287.tif,ORIGINAL,4671,5037,6,1,3,128,0,,2021-503705
538001,9996,9996,1860,6,1880,7948,2,3,2021,09,22,0010273,0,0,25,01,2101,1,MASE2101.pdf,00171764.tif,ORIGINAL,4671,5380,6,1,1,130,0,,2021-538001
503702,9996,9996,2050,6,2127,7948,10,3,2021,09,01,0010922,0,0,25,02,2205,1,MASE2205.pdf,00170281.tif,ORIGINAL,4671,5037,0,1,3,127,0,,2021-503702
503707,9996,9996,2186,6,2195,7948,10,3,2021,09,01,0010922,0,0,25,07,2205,1,MASE2205.pdf,00170291.tif,ORIGINAL,4671,5037,0,1,3,129,0,,2021-503707
524001,9996,9996,2330,6,2383,7867,1,1,2021,09,13,0151970,1,1,33,01,2105,1,NHSE2105.pdf,00171241.tif,ORIGINAL,4671,5240,0,1,3,134,0,,2021-524001
532601,9996,9996,2338,6,2412,7913,2,1,2021,09,20,0150099,0,0,33,01,2210,1,NHSE2210.pdf,00171654.tif,ORIGINAL,4671,5326,0,1,1,135,0,,2021-532601
538002,9996,9996,2400,6,2435,7948,2,3,2021,09,22,0010273,0,0,25,02,2101,1,MASE2101.pdf,00171766.tif,ORIGINAL,4671,5380,0,1,1,131,0,,2021-538002
538701,9996,9996,2402,6,2504,7800,1,1,2021,09,22,0150003,0,0,33,01,2207,1,NHSE2207.pdf,00171786.tif,ORIGINAL,4671,5387,0,1,3,133,0,,2021-538701
538003,9996,9996,2550,6,2654,7948,2,3,2021,09,22,0010273,0,0,25,03,2101,1,MASE2101.pdf,00171768.tif,ORIGINAL,4671,5380,0,1,1,132,0,,2021-538003
521402,9996,9996,1720,6,1806,6416,6,1,2021,09,14,0259125,0,0,34,02,2204,1,NJSE2204.pdf,00171064.tif,ORIGINAL,4676,5214,0,1,3,137,0,,2021-521402
528801,9996,9996,1036,6,1050,7948,10,1,2021,09,17,0010922,0,0,25,01,2213,1,MASE2213.pdf,00171465.tif,ORIGINAL,4677,5288,0,2,3,139,0,,2021-528801
528801,9996,9996,1040,6,1055,7948,10,1,2021,09,17,0010922,0,0,25,01,2213,1,MASE2213.pdf,00171465.tif,ORIGINAL,4677,5288,0,3,3,140,0,,2021-528801
538403,9996,9996,1070,6,1114,7948,18,3,2021,09,21,0010279,0,0,25,03,2142,1,MASE2142.pdf,00171803.tif,ORIGINAL,4677,5384,0,1,8,141,0,,2021-538403
528801,9996,9996,1080,6,1086,7948,10,1,2021,09,17,0010922,0,0,25,01,2213,1,MASE2213.pdf,00171465.tif,ORIGINAL,4677,5288,0,1,3,138,0,,2021-528801
546104,9996,9996,1143,6,1155,7952,10,3,2021,09,25,0010922,0,0,25,04,1211,1,MASE1211.pdf,00171983.tif,ORIGINAL,4677,5461,0,1,3,142,0,,2021-546104
532602,9996,9996,1796,6,1872,7913,2,1,2021,09,20,0150099,0,1,33,02,2210,1,NHSE2210.pdf,00171656.tif,ORIGINAL,4679,5326,0,1,3,144,0,,2021-532602
