tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
16,9996,9996,558,2,9996,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,1050,1670,0,8,73,0,,2013-167001
16,9996,9996,558,2,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,2,76,0,,2013-167005
16,9996,9996,558,2,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,3,77,0,,2013-167005
18,9996,9996,561,8,9996,6633,3,1,2013,10,19,8100088,0,0,51,01,1208,1,vaoc1208.tif,00069791.tif,ORIGINAL,1050,1864,0,2,36,0,,2013-186401
18,9996,9996,561,2,9996,7421,1,1,2013,10,19,8100091,0,0,51,01,1111,1,vaoc1111.tif,00069842.tif,ORIGINAL,1050,1883,0,1,65,0,,2013-188301
16,9996,9996,584,2,9996,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,1050,1670,0,9,74,0,,2013-167001
16,9996,9996,584,2,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,4,78,0,,2013-167005
16,9996,9996,593,2,9996,7421,1,1,2013,10,02,8100002,0,0,51,01,2201,1,vaoc2201.tif,00069057.tif,ORIGINAL,1050,1664,0,3,59,0,,2013-166401
16,9996,9996,609,2,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,5,79,0,,2013-167005
16,9996,9996,610,2,9996,6936,5,1,2013,10,03,0471493,0,0,24,02,2102,1,mdoc2102.tif,00069065.tif,ORIGINAL,1050,1665,0,5,5,0,,2013-166502
16,9996,9996,635,2,9996,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,1050,1662,0,7,69,0,,2013-166201
16,9996,9996,635,2,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,6,80,0,,2013-167005
16,9996,9996,644,2,9996,7472,7,1,2013,10,03,0470938,0,0,24,05,2110,1,mdoc2110.tif,00069234.tif,ORIGINAL,1050,1695,0,3,28,0,,2013-169505
16,9996,9996,658,2,9996,7472,7,1,2013,10,03,0470938,0,0,24,05,2110,1,mdoc2110.tif,00069234.tif,ORIGINAL,1050,1695,0,2,27,0,,2013-169505
16,9996,9996,667,2,9996,7421,1,1,2013,10,02,8100002,0,0,51,01,2201,1,vaoc2201.tif,00069057.tif,ORIGINAL,1050,1664,0,1,57,0,,2013-166401
18,9996,9996,680,2,9996,6633,3,1,2013,10,19,8100088,0,0,51,01,1208,1,vaoc1208.tif,00069791.tif,ORIGINAL,1050,1864,0,1,35,0,,2013-186401
17,9996,9996,682,2,9996,2836,3,1,2013,10,05,8100088,0,0,51,04,1204,1,vaoc1204.tif,00069303.tif,ORIGINAL,1050,1711,0,2,31,0,,2013-171104
16,9996,9996,685,2,9996,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,1050,1662,0,8,70,0,,2013-166201
16,9996,9996,685,1,9996,7489,3,1,2013,10,03,8100438,0,0,51,05,2210,1,vaoc2210.tif,00069105.tif,ORIGINAL,1050,1670,0,7,81,0,,2013-167005
16,9996,9996,692,2,9996,7421,1,1,2013,10,02,8100091,0,0,51,02,2201,1,vaoc2201.tif,00069059.tif,ORIGINAL,1050,1664,0,5,61,0,,2013-166402
16,9996,9996,695,1,9996,6936,5,1,2013,10,03,0471493,0,0,24,02,2102,1,mdoc2102.tif,00069065.tif,ORIGINAL,1050,1665,0,6,6,0,,2013-166502
16,9996,9996,696,2,9996,6936,5,1,2013,10,03,0471493,0,0,24,02,2102,1,mdoc2102.tif,00069065.tif,ORIGINAL,1050,1665,0,3,3,0,,2013-166502
17,9996,9996,697,2,9996,6936,5,1,2013,10,17,0471493,0,0,24,01,2205,1,mdoc2205.tif,00069590.tif,ORIGINAL,1050,1785,0,9,19,0,,2013-178501
18,9996,9996,712,2,9996,6633,3,1,2013,10,19,8100088,0,0,51,01,1208,1,vaoc1208.tif,00069791.tif,ORIGINAL,1050,1864,0,6,40,0,,2013-186401
16,9996,9996,713,2,9996,7421,1,1,2013,10,02,8100091,0,0,51,02,2201,1,vaoc2201.tif,00069059.tif,ORIGINAL,1050,1664,0,4,60,0,,2013-166402
16,9996,9996,727,2,9996,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069227.tif,ORIGINAL,1050,1695,0,11,23,0,,2013-169501
16,9996,9996,728,2,9996,6936,5,1,2013,10,03,0471493,0,0,24,02,2102,1,mdoc2102.tif,00069065.tif,ORIGINAL,1050,1665,0,4,4,0,,2013-166502
18,9996,9996,728,1,9996,7421,1,1,2013,10,17,8100002,0,0,51,01,2203,1,vaoc2203.tif,00070362.tif,ORIGINAL,1050,1866,0,2,63,0,,2013-186601
17,9996,9996,733,2,9996,6936,5,1,2013,10,17,0471493,0,0,24,01,2205,1,mdoc2205.tif,00069590.tif,ORIGINAL,1050,1785,0,7,17,0,,2013-178501
18,9996,9996,733,2,9996,6936,5,1,2013,10,19,0471493,0,0,24,02,1207,1,mdoc1207.tif,00069688.tif,ORIGINAL,1050,1831,0,2,21,0,,2013-183102
16,9996,9996,741,2,9996,6936,5,1,2013,10,03,0471493,0,0,24,02,2102,1,mdoc2102.tif,00069065.tif,ORIGINAL,1050,1665,0,2,2,0,,2013-166502
17,9996,9996,746,2,9996,2836,3,1,2013,10,05,8100088,0,0,51,04,1204,1,vaoc1204.tif,00069303.tif,ORIGINAL,1050,1711,0,3,32,0,,2013-171104
17,9996,9996,749,2,9996,2836,3,1,2013,10,05,8100088,0,0,51,04,1204,1,vaoc1204.tif,00069303.tif,ORIGINAL,1050,1711,0,5,34,0,,2013-171104
17,9996,9996,758,2,9996,6936,5,1,2013,10,17,0471493,0,0,24,01,2205,1,mdoc2205.tif,00069590.tif,ORIGINAL,1050,1785,0,5,15,0,,2013-178501
17,9996,9996,789,1,9996,7489,1,1,2013,10,04,8100091,0,1,51,01,2101,1,vaoc2101.tif,00069313.tif,ORIGINAL,1050,1713,0,5,84,0,,2013-171301
17,9996,9996,813,1,9996,7489,1,1,2013,10,04,8100091,0,1,51,01,2101,1,vaoc2101.tif,00069313.tif,ORIGINAL,1050,1713,0,3,82,0,,2013-171301
17,9996,9996,813,1,9996,7489,1,1,2013,10,04,8100091,0,1,51,01,2101,1,vaoc2101.tif,00069313.tif,ORIGINAL,1050,1713,0,4,83,0,,2013-171301
18,9996,9996,831,2,9996,6633,1,1,2013,10,21,8100091,0,0,51,01,2216,1,vaoc2216.tif,00069856.tif,ORIGINAL,1050,1886,0,6,50,0,,2013-188601
18,9996,9996,834,2,9996,7421,1,1,2013,10,17,8100002,0,0,51,01,2203,1,vaoc2203.tif,00070362.tif,ORIGINAL,1050,1866,0,3,64,0,,2013-186601
16,9996,9996,838,1,9996,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,1050,1670,0,6,71,0,,2013-167001
16,9996,9996,843,1,9996,7421,1,1,2013,10,02,8100002,0,0,51,01,2201,1,vaoc2201.tif,00069057.tif,ORIGINAL,1050,1664,0,2,58,0,,2013-166401
16,9996,9996,853,2,9996,7472,7,1,2013,10,03,0470938,0,0,24,04,2110,1,mdoc2110.tif,00069232.tif,ORIGINAL,1050,1695,0,3,24,0,,2013-169504
18,9996,9996,853,2,9996,7421,1,1,2013,10,17,8100002,0,0,51,01,2203,1,vaoc2203.tif,00070362.tif,ORIGINAL,1050,1866,0,1,62,0,,2013-186601
17,9996,9996,895,1,9996,7466,4,1,2013,10,05,1030037,0,1,36,03,1204,1,nyoc1204.tif,00069391.tif,ORIGINAL,1050,1724,0,1,29,0,,2013-172403
17,9996,9996,923,1,9996,7415,1,1,2013,10,03,8100091,0,1,51,03,2209,1,vaoc2209.tif,00069321.tif,ORIGINAL,1050,1714,0,5,56,0,,2013-171403
17,9996,9996,939,1,9996,2836,3,1,2013,10,05,8100088,0,0,51,04,1204,1,vaoc1204.tif,00069303.tif,ORIGINAL,1050,1711,0,1,30,0,,2013-171104
17,9996,9996,949,1,9996,2836,3,1,2013,10,05,8100088,0,0,51,04,1204,1,vaoc1204.tif,00069303.tif,ORIGINAL,1050,1711,0,4,33,0,,2013-171104
18,9996,9996,950,1,9996,6633,1,1,2013,10,21,8100091,0,0,51,02,2216,1,vaoc2216.tif,00069858.tif,ORIGINAL,1050,1886,0,1,55,0,,2013-188602
16,9996,9996,977,1,9996,7472,7,1,2013,10,03,0470938,0,0,24,05,2110,1,mdoc2110.tif,00069234.tif,ORIGINAL,1050,1695,0,1,26,0,,2013-169505
16,9996,9996,1451,1,9996,6478,2,1,2013,10,05,0051599,0,0,10,09,1102,1,deoc1102.tif,00069154.tif,ORIGINAL,3551,1681,0,1,85,0,,2013-168109
17,9996,9996,1604,1,9996,7466,4,1,2013,10,03,1030135,0,0,36,02,2209,1,nyoc2209.tif,00069369.tif,ORIGINAL,3551,1725,0,1,87,0,,2013-172502
17,9996,9996,2087,1,9996,7466,4,1,2013,10,05,1030135,0,0,36,02,1204,1,nyoc1204.tif,00069389.tif,ORIGINAL,3551,1724,0,1,86,0,,2013-172402
19,9996,9996,633,6,9996,6416,6,1,2013,10,19,0251050,0,0,34,01,1209,1,njoc1209.tif,00070120.tif,ORIGINAL,4681,1978,0,1,88,0,,2013-197801
19,9996,9996,635,6,9996,6416,6,1,2013,10,19,0251050,0,0,34,01,1209,1,njoc1209.tif,00070120.tif,ORIGINAL,4681,1978,0,4,91,0,,2013-197801
19,9996,9996,637,6,9996,6416,6,1,2013,10,19,0251050,0,0,34,01,1209,1,njoc1209.tif,00070120.tif,ORIGINAL,4681,1978,0,2,89,0,,2013-197801
19,9996,9996,642,6,9996,6416,6,1,2013,10,19,0251050,0,0,34,01,1209,1,njoc1209.tif,00070120.tif,ORIGINAL,4681,1978,0,3,90,0,,2013-197801
16,9996,9996,652,6,9996,7421,1,1,2013,10,02,8100002,0,0,51,01,2201,1,vaoc2201.tif,00069057.tif,ORIGINAL,4681,1664,0,4,92,0,,2013-166401
17,9996,9996,1549,6,1589,7466,4,1,2013,10,05,1030037,0,1,36,03,1204,1,nyoc1204.tif,00069391.tif,ORIGINAL,4691,1724,0,2,93,0,,2013-172403
16,9996,9996,762,6,812,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,4701,1662,0,5,155,1,LENGTH;,2013-166201
16,9996,9996,788,6,838,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,4701,1662,0,4,154,0,,2013-166201
16,9996,9996,788,6,838,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,4701,1670,0,3,166,0,,2013-167001
16,9996,9996,813,6,863,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,4701,1662,0,3,153,0,,2013-166201
16,9996,9996,813,6,863,7489,3,1,2013,10,02,8100088,0,0,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,5,161,0,,2013-166202
17,9996,9996,813,6,863,7489,1,1,2013,10,04,8100091,0,0,51,01,2101,1,vaoc2101.tif,00069313.tif,ORIGINAL,4701,1713,0,2,180,0,,2013-171301
16,9996,9996,814,6,863,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,6,174,0,,2013-167002
16,9996,9996,833,6,845,6936,5,1,2013,10,05,0471493,0,0,24,07,1107,1,mdoc1107.tif,00069204.tif,ORIGINAL,4701,1693,0,2,111,0,,2013-169307
16,9996,9996,837,6,859,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,5,120,0,,2013-169501
16,9996,9996,839,6,889,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,4701,1662,0,6,156,0,,2013-166201
16,9996,9996,839,6,889,7489,3,1,2013,10,02,8100088,0,1,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,6,162,0,,2013-166202
16,9996,9996,839,6,889,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,4701,1670,0,2,165,0,,2013-167001
16,9996,9996,839,6,889,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,4701,1670,0,4,167,0,,2013-167001
16,9996,9996,839,6,889,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,2,170,0,,2013-167002
16,9996,9996,840,6,889,7489,3,1,2013,10,02,8100088,0,0,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,4,160,0,,2013-166202
16,9996,9996,840,6,889,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,7,175,0,,2013-167002
16,9996,9996,840,6,889,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,8,176,0,,2013-167002
16,9996,9996,848,6,871,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,9,124,0,,2013-169501
16,9996,9996,849,6,867,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,8,123,0,,2013-169501
16,9996,9996,852,6,864,6936,5,1,2013,10,05,0471493,0,0,24,07,1107,1,mdoc1107.tif,00069204.tif,ORIGINAL,4701,1693,0,1,110,0,,2013-169307
16,9996,9996,855,6,878,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,4,119,0,,2013-169501
16,9996,9996,856,6,875,6936,5,1,2013,10,05,0471493,0,0,24,02,1107,1,mdoc1107.tif,00069194.tif,ORIGINAL,4701,1693,0,1,104,0,,2013-169302
17,9996,9996,856,6,861,2836,3,1,2013,10,05,8100088,0,0,51,03,1204,1,vaoc1204.tif,00069301.tif,ORIGINAL,4701,1711,0,3,136,0,,2013-171103
16,9996,9996,863,6,914,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,3,171,0,,2013-167002
16,9996,9996,864,6,914,7489,3,1,2013,10,02,8100088,0,0,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,3,159,0,,2013-166202
16,9996,9996,864,6,914,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,4701,1670,0,1,164,0,,2013-167001
16,9996,9996,864,6,914,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,1,169,0,,2013-167002
17,9996,9996,865,6,914,7489,1,1,2013,10,04,8100091,0,0,51,01,2101,1,vaoc2101.tif,00069313.tif,ORIGINAL,4701,1713,0,1,179,0,,2013-171301
17,9996,9996,869,6,885,2836,3,1,2013,10,05,8100088,0,0,51,07,1204,1,vaoc1204.tif,00069309.tif,ORIGINAL,4701,1711,0,3,139,0,,2013-171107
16,9996,9996,870,6,909,6936,5,1,2013,10,05,0471493,0,0,24,05,1107,1,mdoc1107.tif,00069200.tif,ORIGINAL,4701,1693,0,2,107,0,,2013-169305
16,9996,9996,871,6,883,6936,5,1,2013,10,05,0471493,0,0,24,06,1107,1,mdoc1107.tif,00069202.tif,ORIGINAL,4701,1693,0,1,109,0,,2013-169306
16,9996,9996,871,6,894,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,10,125,0,,2013-169501
16,9996,9996,873,6,887,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,3,118,0,,2013-169501
16,9996,9996,874,6,897,6478,2,1,2013,10,05,0051599,0,0,10,04,1102,1,deoc1102.tif,00069144.tif,ORIGINAL,4701,1681,0,1,94,0,,2013-168104
17,9996,9996,877,6,885,7415,1,1,2013,10,03,8100002,0,0,51,01,2209,1,vaoc2209.tif,00069317.tif,ORIGINAL,4701,1714,0,1,140,0,,2013-171401
16,9996,9996,880,6,891,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,6,121,0,,2013-169501
16,9996,9996,881,6,907,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,1,116,0,,2013-169501
19,9996,9996,883,6,891,7409,6,1,2013,10,22,0259125,0,0,34,02,2219,1,njoc2219.tif,00069966.tif,ORIGINAL,4701,1922,0,2,130,0,,2013-192202
16,9996,9996,884,6,897,6936,5,1,2013,10,05,0471493,0,0,24,05,1107,1,mdoc1107.tif,00069200.tif,ORIGINAL,4701,1693,0,3,108,0,,2013-169305
17,9996,9996,886,6,892,2836,3,1,2013,10,05,8100088,0,0,51,03,1204,1,vaoc1204.tif,00069301.tif,ORIGINAL,4701,1711,0,2,135,0,,2013-171103
16,9996,9996,888,6,896,6936,5,1,2013,10,06,0471493,0,0,24,01,1202,1,mdoc1202.tif,00069216.tif,ORIGINAL,4701,1694,0,2,113,0,,2013-169401
16,9996,9996,888,6,939,7489,3,1,2013,10,03,8100088,0,0,51,01,2210,1,vaoc2210.tif,00069097.tif,ORIGINAL,4701,1670,0,5,168,0,,2013-167001
16,9996,9996,889,6,913,6478,2,1,2013,10,05,0051599,0,0,10,04,1102,1,deoc1102.tif,00069144.tif,ORIGINAL,4701,1681,0,2,95,0,,2013-168104
17,9996,9996,889,6,905,7415,1,1,2013,10,03,8100002,0,0,51,01,2209,1,vaoc2209.tif,00069317.tif,ORIGINAL,4701,1714,0,4,143,0,,2013-171401
16,9996,9996,889,6,939,7489,3,1,2013,10,02,8100088,0,1,51,01,2104,1,vaoc2104.tif,00069049.tif,ORIGINAL,4701,1662,0,2,152,0,,2013-166201
16,9996,9996,889,6,939,7489,3,1,2013,10,02,8100088,0,0,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,1,157,0,,2013-166202
16,9996,9996,889,6,939,7489,3,1,2013,10,02,8100088,0,0,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,2,158,0,,2013-166202
16,9996,9996,889,6,939,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,4,172,0,,2013-167002
16,9996,9996,889,6,939,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,5,173,0,,2013-167002
16,9996,9996,890,6,907,6936,5,1,2013,10,05,0471493,0,0,24,03,1107,1,mdoc1107.tif,00069196.tif,ORIGINAL,4701,1693,0,2,105,0,,2013-169303
16,9996,9996,890,6,939,7489,3,1,2013,10,02,8100088,0,1,51,02,2104,1,vaoc2104.tif,00069051.tif,ORIGINAL,4701,1662,0,7,163,0,,2013-166202
16,9996,9996,890,6,939,7489,3,1,2013,10,03,8100088,0,0,51,02,2210,1,vaoc2210.tif,00069099.tif,ORIGINAL,4701,1670,0,10,178,0,,2013-167002
16,9996,9996,892,6,906,7472,7,1,2013,10,03,0470938,0,0,24,01,2110,1,mdoc2110.tif,00069226.tif,ORIGINAL,4701,1695,0,2,117,0,,2013-169501
16,9996,9996,893,6,911,6936,5,1,2013,10,03,0471493,0,0,24,03,2102,1,mdoc2102.tif,00069067.tif,ORIGINAL,4701,1665,0,1,101,0,,2013-166503
16,9996,9996,893,6,906,6936,5,1,2013,10,06,0471493,0,0,24,02,1202,1,mdoc1202.tif,00069218.tif,ORIGINAL,4701,1694,0,1,114,0,,2013-169402
19,9996,9996,893,6,902,7409,6,1,2013,10,22,0259125,0,0,34,02,2219,1,njoc2219.tif,00069966.tif,ORIGINAL,4701,1922,0,3,131,0,,2013-192202
16,9996,9996,896,6,923,7421,1,1,2013,10,02,8100091,0,0,51,02,2201,1,vaoc2201.tif,00069059.tif,ORIGINAL,4701,1664,0,1,148,0,,2013-166402
