stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
10,07,2102,54,0,,6447,2,1,2,2016,06,15,016407,0051599,0,0,2,DEJN2102.pdf,00095559.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0164,1,0,0,1,0,0,0,2,2016-016407
10,07,2102,55,0,,6447,2,1,2,2016,06,15,016407,0051599,0,0,2,DEJN2102.pdf,00095559.tif,ORIGINAL,TIGER SHARK,4911,0164,2,0,0,1,0,0,0,2,2016-016407
10,08,2102,56,0,,6447,2,1,6,2016,06,15,016408,0051599,0,0,2,DEJN2102.pdf,00095561.tif,ORIGINAL,DOLPHIN,1050,0164,2,1,0,0,0,0,0,2,2016-016408
10,08,2102,57,0,,6447,2,1,6,2016,06,15,016408,0051599,0,0,2,DEJN2102.pdf,00095561.tif,ORIGINAL,YFT,4711,0164,1,5,0,12,0,0,0,2,2016-016408
10,09,2102,58,0,,6447,2,1,4,2016,06,15,016409,0051599,0,0,2,DEJN2102.pdf,00095563.tif,ORIGINAL,SKIPJACK TUNA,4661,0164,2,0,0,4,0,0,0,3,2016-016409
10,09,2102,59,0,,6447,2,1,4,2016,06,15,016409,0051599,0,0,2,DEJN2102.pdf,00095563.tif,ORIGINAL,YFT,4711,0164,1,6,0,5,0,0,0,3,2016-016409
10,10,2102,60,1,DEAD;,6447,2,1,4,2016,06,15,016410,0051599,0,0,2,DEJN2102.pdf,00095565.tif,ORIGINAL,SKIPJACK TUNA,4661,0164,2,0,0,0,1,0,0,2,2016-016410
10,10,2102,61,0,,6447,2,1,4,2016,06,15,016410,0051599,0,0,2,DEJN2102.pdf,00095565.tif,ORIGINAL,YFT,4711,0164,1,2,0,5,0,0,0,2,2016-016410
10,11,2102,62,0,,6447,2,1,6,2016,06,15,016411,0051599,0,0,2,DEJN2102.pdf,00095567.tif,ORIGINAL,DOLPHIN,1050,0164,2,2,0,0,0,0,0,2,2016-016411
10,11,2102,63,0,,6447,2,1,6,2016,06,15,016411,0051599,0,0,2,DEJN2102.pdf,00095567.tif,ORIGINAL,YFT,4711,0164,1,2,0,8,0,0,0,2,2016-016411
10,01,2104,64,0,,6447,2,1,6,2016,06,24,032301,0051599,0,0,2,DEJN2104.pdf,00096488.tif,ORIGINAL,DOLPHIN,1050,0323,2,2,0,0,0,0,0,3,2016-032301
10,01,2104,65,0,,6447,2,1,6,2016,06,24,032301,0051599,0,0,2,DEJN2104.pdf,00096488.tif,ORIGINAL,YFT,4711,0323,1,7,0,7,0,0,0,3,2016-032301
10,02,2104,66,0,,6447,2,1,7,2016,06,24,032302,0051599,0,0,2,DEJN2104.pdf,00096490.tif,ORIGINAL,YFT,4711,0323,1,4,0,14,0,0,0,3,2016-032302
10,03,2104,67,0,,6447,2,1,4,2016,06,24,032303,0051599,0,0,2,DEJN2104.pdf,00096492.tif,ORIGINAL,DOLPHIN,1050,0323,2,6,0,0,0,0,0,3,2016-032303
10,03,2104,68,0,,6447,2,1,4,2016,06,24,032303,0051599,0,0,2,DEJN2104.pdf,00096492.tif,ORIGINAL,SKIPJACK TUNA,4661,0323,3,0,0,3,0,0,0,3,2016-032303
10,03,2104,69,0,,6447,2,1,4,2016,06,24,032303,0051599,0,0,2,DEJN2104.pdf,00096492.tif,ORIGINAL,YFT,4711,0323,1,8,0,10,0,0,0,3,2016-032303
10,01,2105,70,0,,6783,2,1,3,2016,06,20,022501,0051599,0,0,2,DEJN2105.pdf,00095912.tif,ORIGINAL,BLACK SEA BASS,3350,0225,2,6,0,0,0,0,0,2,2016-022501
10,01,2105,71,0,,6783,2,1,3,2016,06,20,022501,0051599,0,0,2,DEJN2105.pdf,00095912.tif,ORIGINAL,DUSKY SHARK,4841,0225,1,0,0,1,0,0,0,2,2016-022501
10,02,2105,72,0,,6783,2,3,3,2016,06,20,022502,0051599,0,0,2,DEJN2105.pdf,00095914.tif,ORIGINAL,SKIPJACK TUNA,4661,0225,1,3,0,3,0,0,0,2,2016-022502
10,02,2105,73,0,,6783,2,3,3,2016,06,20,022502,0051599,0,0,2,DEJN2105.pdf,00095914.tif,ORIGINAL,YFT,4711,0225,2,0,0,2,0,0,0,2,2016-022502
10,03,2105,74,0,,6783,2,1,3,2016,06,20,022503,0051599,0,0,2,DEJN2105.pdf,00095916.tif,ORIGINAL,DOLPHIN,1050,0225,2,7,0,0,0,0,0,2,2016-022503
10,03,2105,75,1,RARE OR ILLEGAL SPECIES KEPT;,6783,2,1,3,2016,06,20,022503,0051599,0,0,2,DEJN2105.pdf,00095916.tif,ORIGINAL,BLUELINE TILEFISH,4440,0225,3,2,0,0,0,0,0,2,2016-022503
10,03,2105,76,0,,6783,2,1,3,2016,06,20,022503,0051599,0,0,2,DEJN2105.pdf,00095916.tif,ORIGINAL,GOLDEN TILEFISH,4467,0225,4,3,0,0,0,0,0,2,2016-022503
10,03,2105,77,0,,6783,2,1,3,2016,06,20,022503,0051599,0,0,2,DEJN2105.pdf,00095916.tif,ORIGINAL,BLUE SHARK,4931,0225,1,0,0,1,0,0,0,2,2016-022503
10,04,2105,78,0,,6783,2,1,4,2016,06,20,022504,0051599,0,0,2,DEJN2105.pdf,00095918.tif,ORIGINAL,BLUEFISH,230,0225,1,3,0,0,0,0,0,2,2016-022504
10,01,2203,79,0,,6783,2,3,4,2016,06,07,005701,0051599,0,0,2,DEJN2203.pdf,00095119.tif,ORIGINAL,BLACK SEA BASS,3350,0057,1,2,0,5,0,0,0,2,2016-005701
10,01,2204,80,0,,6783,2,1,8,2016,06,16,019101,0051599,0,0,1,DEJN2204.pdf,00095725.tif,ORIGINAL,DOLPHIN,1050,0191,2,3,3,0,0,0,0,3,2016-019101
10,01,2204,81,0,,6783,2,1,8,2016,06,16,019101,0051599,0,0,1,DEJN2204.pdf,00095725.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0191,3,1,1,0,0,0,0,3,2016-019101
10,01,2204,82,0,,6783,2,1,8,2016,06,16,019101,0051599,0,0,1,DEJN2204.pdf,00095725.tif,ORIGINAL,SKIPJACK TUNA,4661,0191,1,1,1,0,0,0,0,3,2016-019101
10,01,2204,83,0,,6783,2,1,8,2016,06,16,019101,0051599,0,0,1,DEJN2204.pdf,00095725.tif,ORIGINAL,HAMMERHEAD SHARK,4950,0191,4,0,0,2,0,0,0,3,2016-019101
10,01,2209,84,0,,6783,2,1,5,2016,06,27,038701,0051599,0,1,2,DEJN2209.pdf,00097033.tif,ORIGINAL,DOLPHIN,1050,0387,2,2,2,0,0,0,0,2,2016-038701
10,01,2209,85,0,,6783,2,1,5,2016,06,27,038701,0051599,0,1,2,DEJN2209.pdf,00097033.tif,ORIGINAL,YFT,4711,0387,1,1,1,1,0,0,0,2,2016-038701
10,01,2209,86,0,,6783,2,1,5,2016,06,27,038701,0051599,0,1,2,DEJN2209.pdf,00097033.tif,ORIGINAL,HAMMERHEAD SHARK,4950,0387,3,0,0,1,0,0,0,2,2016-038701
10,02,2209,87,0,,6783,2,1,4,2016,06,27,038702,0051599,0,0,1,DEJN2209.pdf,00097035.tif,ORIGINAL,DOLPHIN,1050,0387,2,4,4,0,0,0,0,2,2016-038702
10,02,2209,88,0,,6783,2,1,4,2016,06,27,038702,0051599,0,0,1,DEJN2209.pdf,00097035.tif,ORIGINAL,BFT SCHOOL,4677,0387,1,1,1,0,0,0,0,2,2016-038702
10,03,2209,89,0,,6783,2,1,5,2016,06,27,038703,0051599,1,0,1,DEJN2209.pdf,00097037.tif,ORIGINAL,DOLPHIN,1050,0387,1,4,4,0,0,0,0,2,2016-038703
10,03,2209,90,0,,6783,2,1,5,2016,06,27,038703,0051599,1,0,1,DEJN2209.pdf,00097037.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0387,2,0,0,1,0,0,0,2,2016-038703
10,03,2209,91,0,,6783,2,1,5,2016,06,27,038703,0051599,1,0,1,DEJN2209.pdf,00097037.tif,ORIGINAL,TIGER SHARK,4911,0387,3,0,0,1,0,0,0,2,2016-038703
10,04,2209,92,0,,6783,2,1,8,2016,06,27,038704,0051599,0,0,1,DEJN2209.pdf,00097039.tif,ORIGINAL,DOLPHIN,1050,0387,1,1,1,0,0,0,0,3,2016-038704
10,04,2209,93,0,,6783,2,1,8,2016,06,27,038704,0051599,0,0,1,DEJN2209.pdf,00097039.tif,ORIGINAL,WHITE MARLIN,2161,0387,3,0,0,1,0,0,0,3,2016-038704
10,04,2209,94,0,,6783,2,1,8,2016,06,27,038704,0051599,0,0,1,DEJN2209.pdf,00097039.tif,ORIGINAL,SKIPJACK TUNA,4661,0387,4,0,0,1,0,0,0,3,2016-038704
10,04,2209,95,0,,6783,2,1,8,2016,06,27,038704,0051599,0,0,1,DEJN2209.pdf,00097039.tif,ORIGINAL,YFT,4711,0387,2,2,2,0,0,0,0,3,2016-038704
10,05,2209,96,0,,6783,2,1,3,2016,06,27,038705,0051599,0,0,2,DEJN2209.pdf,00097041.tif,ORIGINAL,DOLPHIN,1050,0387,1,1,0,0,0,0,0,2,2016-038705
10,05,2209,97,0,,6783,2,1,3,2016,06,27,038705,0051599,0,0,2,DEJN2209.pdf,00097041.tif,ORIGINAL,YFT,4711,0387,2,0,0,2,0,0,0,2,2016-038705
24,01,1101,98,0,,6555,4,3,5,2016,06,11,009401,0470856,0,0,2,MDJN1101.pdf,00095249.tif,ORIGINAL,DOLPHIN,1050,0094,2,2,0,0,0,0,0,2,2016-009401
24,01,1101,99,0,,6555,4,3,5,2016,06,11,009401,0470856,0,0,2,MDJN1101.pdf,00095249.tif,ORIGINAL,YFT,4711,0094,1,3,0,0,0,0,0,2,2016-009401
24,02,1101,100,0,,6555,4,3,6,2016,06,11,009402,0470856,0,0,2,MDJN1101.pdf,00095251.tif,ORIGINAL,DOLPHIN,1050,0094,2,1,0,0,0,0,0,9,2016-009402
24,02,1101,101,1,RARE OR ILLEGAL SPECIES KEPT;,6555,4,3,6,2016,06,11,009402,0470856,0,0,2,MDJN1101.pdf,00095251.tif,ORIGINAL,WHITE MARLIN,2161,0094,3,1,0,0,0,0,0,9,2016-009402
24,02,1101,102,0,,6555,4,3,6,2016,06,11,009402,0470856,0,0,2,MDJN1101.pdf,00095251.tif,ORIGINAL,YFT,4711,0094,1,3,0,0,0,0,0,9,2016-009402
24,03,1101,103,0,,6555,4,3,5,2016,06,11,009403,0470856,0,0,2,MDJN1101.pdf,00095253.tif,ORIGINAL,YFT,4711,0094,1,3,0,1,0,0,0,2,2016-009403
24,01,1102,104,0,,7653,1,1,3,2016,06,26,032601,0470004,0,0,1,MDJN1102.pdf,00096514.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0326,1,1,1,0,0,0,0,2,2016-032601
24,02,1102,105,0,,7653,1,1,3,2016,06,26,032602,0470019,0,0,2,MDJN1102.pdf,00096516.tif,ORIGINAL,YFT,4711,0326,1,1,1,8,0,0,0,2,2016-032602
24,03,1102,106,0,,7653,1,1,4,2016,06,26,032603,0470004,0,0,2,MDJN1102.pdf,00096518.tif,ORIGINAL,YFT,4711,0326,1,2,2,4,0,0,0,3,2016-032603
24,01,1105,107,0,,6936,5,1,3,2016,06,19,020701,0471493,0,0,2,MDJN1105.pdf,00095786.tif,ORIGINAL,DOLPHIN,1050,0207,2,1,1,0,0,0,0,3,2016-020701
24,01,1105,108,0,,6936,5,1,3,2016,06,19,020701,0471493,0,0,2,MDJN1105.pdf,00095786.tif,ORIGINAL,YFT,4711,0207,1,8,8,3,0,0,0,3,2016-020701
24,02,1105,109,0,,6936,5,1,4,2016,06,19,020702,0471493,0,0,1,MDJN1105.pdf,00095788.tif,ORIGINAL,DOLPHIN,1050,0207,2,6,6,0,0,0,0,3,2016-020702
24,02,1105,110,0,,6936,5,1,4,2016,06,19,020702,0471493,0,0,1,MDJN1105.pdf,00095788.tif,ORIGINAL,YFT,4711,0207,1,7,7,10,0,0,0,3,2016-020702
24,03,1105,111,0,,6936,5,1,6,2016,06,19,020703,0471493,0,0,1,MDJN1105.pdf,00095790.tif,ORIGINAL,YFT,4711,0207,1,1,1,0,0,0,0,3,2016-020703
24,04,1105,112,0,,6936,5,1,2,2016,06,19,020704,0471493,0,0,2,MDJN1105.pdf,00095792.tif,ORIGINAL,YFT,4711,0207,1,0,0,6,0,0,0,2,2016-020704
24,05,1105,113,0,,6936,5,1,5,2016,06,19,020705,0471493,0,0,2,MDJN1105.pdf,00095794.tif,ORIGINAL,WHITE MARLIN,2161,0207,2,0,0,1,0,0,0,3,2016-020705
24,05,1105,114,0,,6936,5,1,5,2016,06,19,020705,0471493,0,0,2,MDJN1105.pdf,00095794.tif,ORIGINAL,YFT,4711,0207,1,6,6,5,0,0,0,3,2016-020705
24,05,1105,115,0,,6936,5,1,5,2016,06,19,020705,0471493,0,0,2,MDJN1105.pdf,00095794.tif,ORIGINAL,HAMMERHEAD SHARK,4950,0207,3,0,0,1,0,0,0,3,2016-020705
24,06,1105,116,0,,6936,5,1,6,2016,06,19,020706,0471493,0,0,1,MDJN1105.pdf,00095796.tif,ORIGINAL,DOLPHIN,1050,0207,2,4,4,0,0,0,0,3,2016-020706
24,06,1105,117,0,,6936,5,1,6,2016,06,19,020706,0471493,0,0,1,MDJN1105.pdf,00095796.tif,ORIGINAL,YFT,4711,0207,1,11,11,5,0,0,0,3,2016-020706
24,07,1105,118,1,RARE OR ILLEGAL SPECIES KEPT;,6936,5,1,6,2016,06,19,020707,0471493,0,0,2,MDJN1105.pdf,00095798.tif,ORIGINAL,BLUELINE TILEFISH,4440,0207,2,19,19,0,0,0,0,3,2016-020707
24,07,1105,119,0,,6936,5,1,6,2016,06,19,020707,0471493,0,0,2,MDJN1105.pdf,00095798.tif,ORIGINAL,GOLDEN TILEFISH,4467,0207,3,1,1,0,0,0,0,3,2016-020707
24,07,1105,120,0,,6936,5,1,6,2016,06,19,020707,0471493,0,0,2,MDJN1105.pdf,00095798.tif,ORIGINAL,YFT,4711,0207,1,7,7,4,0,0,0,3,2016-020707
24,08,1105,121,0,,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,BLUEFISH,230,0207,4,2,0,0,0,0,0,2,2016-020708
24,08,1105,122,1,CAUGHT OUT OF AREA;,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,COD,815,0207,6,1,1,0,0,0,0,2,2016-020708
24,08,1105,123,0,,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,DOLPHIN,1050,0207,2,1,1,0,0,0,0,2,2016-020708
24,08,1105,124,1,ALIVE;,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,BLACKBELLY ROSEFISH,2420,0207,5,0,0,5,0,0,0,2,2016-020708
24,08,1105,125,0,,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,GOLDEN TILEFISH,4467,0207,3,7,7,0,0,0,0,2,2016-020708
24,08,1105,126,0,,6936,5,1,4,2016,06,19,020708,0471493,0,1,2,MDJN1105.pdf,00095800.tif,ORIGINAL,YFT,4711,0207,1,4,4,2,0,0,0,2,2016-020708
24,01,1106,127,0,,6447,3,1,4,2016,06,04,001801,0470853,0,0,2,MDJN1106.pdf,00094934.tif,ORIGINAL,YFT,4711,0018,1,6,0,0,0,0,0,2,2016-001801
24,02,1106,128,0,,6447,3,1,6,2016,06,04,001802,0470853,0,0,2,MDJN1106.pdf,00094936.tif,ORIGINAL,DOLPHIN,1050,0018,2,1,0,0,0,0,0,3,2016-001802
24,02,1106,129,0,,6447,3,1,6,2016,06,04,001802,0470853,0,0,2,MDJN1106.pdf,00094936.tif,ORIGINAL,YFT,4711,0018,1,6,0,2,0,0,0,3,2016-001802
24,03,1106,130,0,,6447,3,1,2,2016,06,04,001803,0470853,0,0,2,MDJN1106.pdf,00094938.tif,ORIGINAL,DUSKY SHARK,4841,0018,1,0,0,4,0,0,0,2,2016-001803
24,04,1106,131,0,,6447,3,1,6,2016,06,04,001804,0470853,0,0,1,MDJN1106.pdf,00094940.tif,ORIGINAL,BLACK SEA BASS,3350,0018,3,20,0,15,0,0,0,3,2016-001804
