tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
40,34,02,2235,440,0,,6416,6,1,2014,09,29,0259125,0,0,2,NJSE2235.pdf,00080970.tif,ORIGINAL,ALBACORE,4701,4009,2,22,0,0,0,0,0,3,2014-400902
40,34,02,2235,441,0,,6416,6,1,2014,09,29,0259125,0,0,2,NJSE2235.pdf,00080970.tif,ORIGINAL,YFT,4711,4009,1,9,0,0,0,0,0,3,2014-400902
40,34,03,2235,442,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080972.tif,ORIGINAL,DOLPHIN,1050,4009,1,11,0,0,0,0,0,3,2014-400903
40,34,03,2235,443,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080972.tif,ORIGINAL,SWORDFIS,4328,4009,2,0,0,1,0,0,0,3,2014-400903
40,34,03,2235,444,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080972.tif,ORIGINAL,BLUE SHA,4931,4009,3,0,0,1,0,0,0,3,2014-400903
40,34,04,2235,445,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080974.tif,ORIGINAL,DOLPHIN,1050,4009,3,3,0,0,0,0,0,3,2014-400904
40,34,04,2235,446,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080974.tif,ORIGINAL,ALBACORE,4701,4009,2,1,0,0,0,0,0,3,2014-400904
40,34,04,2235,447,0,,6416,6,1,2014,09,29,0259239,0,0,2,NJSE2235.pdf,00080974.tif,ORIGINAL,YFT,4711,4009,1,1,0,0,0,0,0,3,2014-400904
40,34,05,2235,448,0,,6416,6,1,2014,09,29,0251050,0,0,1,NJSE2235.pdf,00080976.tif,ORIGINAL,DOLPHIN,1050,4009,3,1,1,0,0,0,0,3,2014-400905
40,34,05,2235,449,0,,6416,6,1,2014,09,29,0251050,0,0,1,NJSE2235.pdf,00080976.tif,ORIGINAL,ALBACORE,4701,4009,2,1,0,0,0,0,0,3,2014-400905
40,34,05,2235,450,0,,6416,6,1,2014,09,29,0251050,0,0,1,NJSE2235.pdf,00080976.tif,ORIGINAL,YFT,4711,4009,1,3,0,0,0,0,0,3,2014-400905
39,36,01,1104,451,0,,7466,4,1,2014,09,27,1030134,0,0,2,NYSE1104.pdf,00080817.tif,ORIGINAL,BLUE SHA,4931,3984,1,0,0,2,0,0,0,3,2014-398401
39,36,01,1105,452,0,,7512,1,1,2014,09,28,0590624,0,0,2,NYSE1105.pdf,00080684.tif,ORIGINAL,COMMON T,3531,3955,1,1,1,0,0,0,0,8,2014-395501
39,36,01,1105,453,0,,7512,1,1,2014,09,28,0590624,0,0,2,NYSE1105.pdf,00080684.tif,ORIGINAL,STRIPED,4180,3955,2,1,0,0,0,0,0,8,2014-395501
36,36,01,1107,454,0,,7466,4,1,2014,09,07,1030134,0,0,2,NYSE1107.pdf,00079279.tif,ORIGINAL,BLUE SHA,4931,3628,1,0,0,2,0,0,0,3,2014-362801
36,36,01,1109,455,0,,7510,3,1,2014,09,06,1030589,0,0,2,NYSE1109.pdf,00079284.tif,ORIGINAL,YFT,4711,3629,1,10,2,1,0,0,0,2,2014-362901
37,36,01,1201,456,0,,7512,1,1,2014,09,14,0590043,0,0,2,NYSE1201.pdf,00079703.tif,ORIGINAL,SHORTFIN,3551,3708,1,0,0,1,0,0,0,3,2014-370801
38,36,01,1203,457,0,,7466,5,1,2014,09,21,1030037,0,0,2,NYSE1203.pdf,00080343.tif,ORIGINAL,BLUE SHA,4931,3868,1,0,0,2,0,0,0,3,2014-386801
36,36,02,1204,458,0,,7466,5,1,2014,09,06,1030133,0,1,2,NYSE1204.pdf,00079290.tif,ORIGINAL,SHORTFIN,3551,3630,1,0,0,1,0,0,0,3,2014-363002
36,36,03,1204,459,0,,7466,5,1,2014,09,06,1030133,0,0,2,NYSE1204.pdf,00079292.tif,ORIGINAL,ALBACORE,4701,3630,1,1,1,0,0,0,0,2,2014-363003
38,36,01,1206,460,0,,7466,5,1,2014,09,20,1030037,0,0,2,NYSE1206.pdf,00080348.tif,ORIGINAL,BLUE SHA,4931,3869,1,0,0,3,0,0,0,1,2014-386901
39,36,01,1209,461,0,,7466,4,1,2014,09,28,1030085,0,0,2,NYSE1209.pdf,00080839.tif,ORIGINAL,DOLPHIN,1050,3985,4,10,10,0,0,0,0,2,2014-398501
39,36,01,1209,462,0,,7466,4,1,2014,09,28,1030085,0,0,2,NYSE1209.pdf,00080839.tif,ORIGINAL,SWORDFIS,4328,3985,3,1,0,0,0,0,0,2,2014-398501
39,36,01,1209,463,0,,7466,4,1,2014,09,28,1030085,0,0,2,NYSE1209.pdf,00080839.tif,ORIGINAL,BIGEYE T,4691,3985,1,2,0,0,0,0,0,2,2014-398501
39,36,01,1209,464,0,,7466,4,1,2014,09,28,1030085,0,0,2,NYSE1209.pdf,00080839.tif,ORIGINAL,YFT,4711,3985,2,9,0,3,0,0,0,2,2014-398501
39,36,01,2103,465,0,,7513,5,1,2014,09,29,1030133,0,0,1,NYSE2103.pdf,00080893.tif,ORIGINAL,DOLPHIN,1050,3998,1,7,7,0,0,0,0,4,2014-399801
39,36,02,2103,466,0,,7513,5,1,2014,09,29,1030133,0,0,2,NYSE2103.pdf,00080895.tif,ORIGINAL,DOLPHIN,1050,3998,2,15,0,0,0,0,0,3,2014-399802
39,36,02,2103,467,1,SELL;,7513,5,1,2014,09,29,1030133,0,0,2,NYSE2103.pdf,00080895.tif,ORIGINAL,BIGEYE T,4691,3998,1,2,0,0,0,2,0,3,2014-399802
35,36,01,2201,468,0,,7512,1,1,2014,09,03,0599002,0,0,2,NYSE2201.pdf,00079041.tif,ORIGINAL,ALBACORE,4701,3585,1,2,0,0,0,0,0,3,2014-358501
35,36,01,2201,469,0,,7512,1,1,2014,09,03,0599002,0,0,2,NYSE2201.pdf,00079041.tif,ORIGINAL,YFT,4711,3585,2,1,0,0,0,0,0,3,2014-358501
39,36,01,2205,470,0,,7466,4,1,2014,09,29,1030146,0,0,2,NYSE2205.pdf,00080822.tif,ORIGINAL,BIGEYE T,4691,3986,1,1,1,0,0,0,0,1,2014-398601
39,36,02,2205,471,0,,7466,4,1,2014,09,29,1030146,0,0,1,NYSE2205.pdf,00080824.tif,ORIGINAL,DOLPHIN,1050,3986,2,23,23,0,0,0,0,2,2014-398602
39,36,02,2205,472,0,,7466,4,1,2014,09,29,1030146,0,0,1,NYSE2205.pdf,00080824.tif,ORIGINAL,YFT,4711,3986,1,1,1,0,0,0,0,2,2014-398602
39,36,03,2205,473,0,,7466,4,1,2014,09,29,1030085,0,0,2,NYSE2205.pdf,00080826.tif,ORIGINAL,YFT,4711,3986,1,2,2,0,0,0,0,1,2014-398603
39,36,04,2205,474,0,,7466,4,1,2014,09,29,1030135,0,0,2,NYSE2205.pdf,00080828.tif,ORIGINAL,DOLPHIN,1050,3986,2,20,0,0,0,0,0,2,2014-398604
39,36,04,2205,475,0,,7466,4,1,2014,09,29,1030135,0,0,2,NYSE2205.pdf,00080828.tif,ORIGINAL,YFT,4711,3986,1,1,0,0,0,0,0,2,2014-398604
39,36,05,2205,476,0,,7466,4,1,2014,09,29,1030135,0,0,2,NYSE2205.pdf,00080830.tif,ORIGINAL,BIGEYE T,4691,3986,1,1,0,0,0,0,0,2,2014-398605
39,36,05,2205,477,0,,7466,4,1,2014,09,29,1030135,0,0,2,NYSE2205.pdf,00080830.tif,ORIGINAL,YFT,4711,3986,2,2,0,0,0,0,0,2,2014-398605
36,36,01,2206,478,0,,7466,5,1,2014,09,05,1030037,0,0,2,NYSE2206.pdf,00079303.tif,ORIGINAL,YFT,4711,3633,1,6,6,0,0,0,0,2,2014-363301
36,36,02,2206,479,0,,7466,5,1,2014,09,05,1030123,0,0,2,NYSE2206.pdf,00079305.tif,ORIGINAL,SKIPJACK,4661,3633,2,1,1,0,0,0,0,3,2014-363302
36,36,02,2206,480,0,,7466,5,1,2014,09,05,1030123,0,0,2,NYSE2206.pdf,00079305.tif,ORIGINAL,YFT,4711,3633,1,2,2,0,0,0,0,3,2014-363302
36,36,03,2206,481,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079307.tif,ORIGINAL,YFT,4711,3633,1,4,0,0,0,0,0,3,2014-363303
36,36,04,2206,482,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079309.tif,ORIGINAL,BIGEYE T,4691,3633,2,1,1,0,0,0,0,3,2014-363304
36,36,04,2206,483,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079309.tif,ORIGINAL,YFT,4711,3633,1,10,10,0,0,0,0,3,2014-363304
36,36,05,2206,484,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079311.tif,ORIGINAL,BLUEFISH,230,3633,2,8,0,0,0,0,0,2,2014-363305
36,36,05,2206,485,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079311.tif,ORIGINAL,BLUE SHA,4931,3633,1,0,0,3,0,0,0,2,2014-363305
36,36,06,2206,486,0,,7466,5,1,2014,09,05,1030123,0,0,2,NYSE2206.pdf,00079313.tif,ORIGINAL,BIGEYE T,4691,3633,2,1,1,0,0,0,0,3,2014-363306
36,36,06,2206,487,0,,7466,5,1,2014,09,05,1030123,0,0,2,NYSE2206.pdf,00079313.tif,ORIGINAL,YFT,4711,3633,1,15,15,0,0,0,0,3,2014-363306
36,36,07,2206,488,0,,7466,5,1,2014,09,05,1030133,0,0,2,NYSE2206.pdf,00079315.tif,ORIGINAL,YFT,4711,3633,1,3,0,5,0,0,0,3,2014-363307
36,36,08,2206,489,0,,7466,5,1,2014,09,05,1030037,0,0,2,NYSE2206.pdf,00079317.tif,ORIGINAL,ALBACORE,4701,3633,1,4,4,0,0,0,0,2,2014-363308
36,36,01,2208,490,0,,7510,3,1,2014,09,05,1030169,0,0,2,NYSE2208.pdf,00079322.tif,ORIGINAL,YFT,4711,3634,1,9,9,0,0,0,0,8,2014-363401
36,36,02,2208,491,0,,7510,3,1,2014,09,05,1030175,1,0,2,NYSE2208.pdf,00079324.tif,ORIGINAL,YFT,4711,3634,1,11,0,0,0,0,0,2,2014-363402
36,36,03,2208,492,0,,7510,3,1,2014,09,05,1030589,0,0,2,NYSE2208.pdf,00079326.tif,ORIGINAL,ALBACORE,4701,3634,2,3,3,0,0,0,0,1,2014-363403
36,36,03,2208,493,0,,7510,3,1,2014,09,05,1030589,0,0,2,NYSE2208.pdf,00079326.tif,ORIGINAL,YFT,4711,3634,1,9,9,0,0,0,0,1,2014-363403
36,36,04,2208,494,0,,7510,3,1,2014,09,05,1030589,0,0,2,NYSE2208.pdf,00079328.tif,ORIGINAL,YFT,4711,3634,1,8,8,0,0,0,0,3,2014-363404
36,36,05,2208,495,0,,7510,3,1,2014,09,05,1030589,1,0,1,NYSE2208.pdf,00079330.tif,ORIGINAL,YFT,4711,3634,1,2,2,0,0,0,0,1,2014-363405
36,36,01,2210,496,0,,7466,4,1,2014,09,09,1030134,0,0,2,NYSE2210.pdf,00079560.tif,ORIGINAL,DOLPHIN,1050,3669,2,2,2,0,0,0,0,1,2014-366901
36,36,01,2210,497,0,,7466,4,1,2014,09,09,1030134,0,0,2,NYSE2210.pdf,00079560.tif,ORIGINAL,YFT,4711,3669,1,7,7,0,0,0,0,1,2014-366901
39,36,01,2214,498,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,7519,5,1,2014,09,23,1030133,0,0,1,NYSE2214.pdf,00080740.tif,ORIGINAL,PORBEAGL,4811,3970,1,1,1,0,0,0,0,3,2014-397001
39,36,02,2214,499,0,,7519,5,3,2014,09,23,1030372,0,0,2,NYSE2214.pdf,00080742.tif,ORIGINAL,LITTLE T,4681,3970,1,0,0,4,0,0,0,4,2014-397002
39,36,03,2214,500,0,,7519,5,3,2014,09,23,1030372,0,0,2,NYSE2214.pdf,00080744.tif,ORIGINAL,LITTLE T,4681,3970,1,0,0,1,0,0,0,3,2014-397003
37,36,01,2216,501,0,,7466,4,1,2014,09,15,1030085,0,0,2,NYSE2216.pdf,00079886.tif,ORIGINAL,DOLPHIN,1050,3751,3,4,4,0,0,0,0,1,2014-375101
37,36,01,2216,502,0,,7466,4,1,2014,09,15,1030085,0,0,2,NYSE2216.pdf,00079886.tif,ORIGINAL,SKIPJACK,4661,3751,4,2,2,0,0,0,0,1,2014-375101
37,36,01,2216,503,0,,7466,4,1,2014,09,15,1030085,0,0,2,NYSE2216.pdf,00079886.tif,ORIGINAL,ALBACORE,4701,3751,1,1,1,0,0,0,0,1,2014-375101
37,36,01,2216,504,0,,7466,4,1,2014,09,15,1030085,0,0,2,NYSE2216.pdf,00079886.tif,ORIGINAL,YFT,4711,3751,2,2,2,0,0,0,0,1,2014-375101
38,36,01,2218,505,0,,7512,1,1,2014,09,19,0590624,0,0,2,NYSE2218.pdf,00080274.tif,ORIGINAL,YFT,4711,3852,1,5,0,2,0,0,0,2,2014-385201
38,36,01,2219,506,0,,7466,5,1,2014,09,19,1030037,0,0,2,NYSE2219.pdf,00080356.tif,ORIGINAL,BLUEFISH,230,3871,2,2,2,0,0,0,0,3,2014-387101
38,36,01,2219,507,0,,7466,5,1,2014,09,19,1030037,0,0,2,NYSE2219.pdf,00080356.tif,ORIGINAL,LITTLE T,4681,3871,1,4,4,5,0,0,0,3,2014-387101
39,36,01,2221,508,0,,7466,5,1,2014,09,30,1030123,1,0,2,NYSE2221.pdf,00080844.tif,ORIGINAL,DOLPHIN,1050,3988,1,29,29,0,0,0,0,3,2014-398801
39,36,01,2221,509,0,,7466,5,1,2014,09,30,1030123,1,0,2,NYSE2221.pdf,00080844.tif,ORIGINAL,BIGEYE T,4691,3988,2,1,1,0,0,0,0,3,2014-398801
39,36,01,2221,510,0,,7466,5,1,2014,09,30,1030123,1,0,2,NYSE2221.pdf,00080844.tif,ORIGINAL,YFT,4711,3988,3,5,5,0,0,0,0,3,2014-398801
39,44,01,1107,511,0,,7520,14,1,2014,09,27,0090114,0,0,2,RISE1107.pdf,00080848.tif,ORIGINAL,BLACK SE,3350,3989,1,26,26,35,0,0,0,3,2014-398901
39,44,01,1107,512,0,,7520,14,1,2014,09,27,0090114,0,1,2,RISE1107.pdf,00080848.tif,ORIGINAL,LITTLE T,4681,3989,2,0,0,3,0,0,0,3,2014-398901
39,44,02,1107,513,1,ALIVE;,7520,14,1,2014,09,27,0090464,0,0,2,RISE1107.pdf,00080850.tif,ORIGINAL,SCUP,3295,3989,1,0,0,1,0,0,0,8,2014-398902
36,44,01,1203,514,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079342.tif,ORIGINAL,BLUEFISH,230,3637,2,6,6,0,0,0,0,3,2014-363701
36,44,01,1203,515,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079342.tif,ORIGINAL,SHORTFIN,3551,3637,1,1,1,0,0,0,0,3,2014-363701
36,44,02,1203,516,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079344.tif,ORIGINAL,BLUEFISH,230,3637,2,8,0,0,0,0,0,3,2014-363702
36,44,02,1203,517,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079344.tif,ORIGINAL,SHORTFIN,3551,3637,1,1,1,0,0,0,0,3,2014-363702
36,44,02,1203,518,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079344.tif,ORIGINAL,BLUE SHA,4931,3637,3,0,0,4,0,0,0,3,2014-363702
36,44,03,1203,519,0,,7484,12,1,2014,09,06,0090031,0,0,1,RISE1203.pdf,00079346.tif,ORIGINAL,BFT SCHO,4677,3637,1,1,1,1,0,0,0,3,2014-363703
36,44,03,1203,520,0,,7484,12,1,2014,09,06,0090031,1,0,1,RISE1203.pdf,00079346.tif,ORIGINAL,BLUE SHA,4931,3637,2,0,0,2,0,0,0,3,2014-363703
39,44,02,1211,521,0,,7520,11,1,2014,09,28,0090414,0,0,2,RISE1211.pdf,00080856.tif,ORIGINAL,BLUE SHA,4931,3990,1,0,0,1,0,0,0,2,2014-399002
39,44,03,1211,522,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,BLUEFISH,230,3990,8,4,4,0,0,0,0,2,2014-399003
39,44,03,1211,523,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,ATLANTIC,330,3990,6,2,2,0,0,0,0,2,2014-399003
39,44,03,1211,524,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,COD,815,3990,1,1,1,0,0,0,0,2,2014-399003
39,44,03,1211,525,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,DOLPHIN,1050,3990,2,30,30,24,0,0,0,2,2014-399003
39,44,03,1211,526,1,RARE OR ILLEGAL SPECIES KEPT;ALIVE;,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,PORGIES,3300,3990,4,17,17,40,0,0,0,2,2014-399003
39,44,03,1211,527,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,BLACK SE,3350,3990,5,8,8,0,0,0,0,2,2014-399003
39,44,03,1211,528,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,STRIPED,4180,3990,3,1,1,0,0,0,0,2,2014-399003
39,44,03,1211,529,0,,7520,11,1,2014,09,28,0099012,0,1,1,RISE1211.pdf,00080858.tif,ORIGINAL,LITTLE T,4681,3990,7,2,2,0,0,0,0,2,2014-399003
39,44,04,1211,530,0,,7520,11,1,2014,09,28,0099012,0,0,2,RISE1211.pdf,00080860.tif,ORIGINAL,COD,815,3990,2,1,0,0,0,0,0,2,2014-399004
39,44,04,1211,531,1,RARE OR ILLEGAL SPECIES KEPT;,7520,11,1,2014,09,28,0099012,0,0,2,RISE1211.pdf,00080860.tif,ORIGINAL,SCUP,3295,3990,4,1,0,0,0,0,0,2,2014-399004
39,44,04,1211,532,0,,7520,11,1,2014,09,28,0099012,0,0,2,RISE1211.pdf,00080860.tif,ORIGINAL,BLACK SE,3350,3990,3,2,0,0,0,0,0,2,2014-399004
39,44,04,1211,533,0,,7520,11,1,2014,09,28,0099012,0,0,2,RISE1211.pdf,00080860.tif,ORIGINAL,LITTLE T,4681,3990,1,4,0,0,0,0,0,2,2014-399004
40,44,01,1216,534,0,,7536,11,1,2014,09,27,0090414,0,0,2,RISE1216.pdf,00081002.tif,ORIGINAL,ATLANTIC,330,4013,1,0,0,3,0,0,0,4,2014-401301
37,44,01,2109,535,0,,7520,9,1,2014,09,15,0030258,0,0,2,RISE2109.pdf,00079817.tif,ORIGINAL,DOLPHIN,1050,3738,2,2,0,0,0,0,0,2,2014-373801
37,44,01,2109,536,0,,7520,9,1,2014,09,15,0030258,0,0,2,RISE2109.pdf,00079817.tif,ORIGINAL,YFT,4711,3738,1,1,0,0,0,0,0,2,2014-373801
37,44,01,2115,537,0,,7537,11,1,2014,09,16,0099012,0,0,2,RISE2115.pdf,00079964.tif,ORIGINAL,ATLANTIC,330,3769,1,1,0,0,0,0,0,3,2014-376901
37,44,01,2203,538,0,,7520,12,3,2014,09,16,0090019,0,0,2,RISE2203.pdf,00079855.tif,ORIGINAL,BLUEFISH,230,3746,2,4,0,0,0,0,0,4,2014-374601
37,44,01,2203,539,0,,7520,12,3,2014,09,16,0090019,0,0,2,RISE2203.pdf,00079855.tif,ORIGINAL,LITTLE T,4681,3746,1,0,0,12,0,0,0,4,2014-374601
37,44,02,2203,540,0,,7520,12,3,2014,09,16,0090019,0,0,2,RISE2203.pdf,00079857.tif,ORIGINAL,BLUEFISH,230,3746,1,0,0,6,0,0,0,2,2014-374602
37,44,01,2206,541,0,,7493,11,1,2014,09,15,0090475,0,0,2,RISE2206.pdf,00079904.tif,ORIGINAL,YFT,4711,3756,1,9,0,0,0,0,0,3,2014-375601
37,44,02,2206,542,0,,7493,11,1,2014,09,15,0090475,0,0,2,RISE2206.pdf,00079906.tif,ORIGINAL,YFT,4711,3756,1,1,0,0,0,0,0,1,2014-375602
37,44,04,2206,543,0,,7493,11,1,2014,09,15,0090033,0,0,2,RISE2206.pdf,00079909.tif,ORIGINAL,ATLANTIC,330,3756,1,6,6,0,0,0,0,3,2014-375604
37,44,04,2206,544,0,,7493,11,1,2014,09,15,0090033,0,0,2,RISE2206.pdf,00079909.tif,ORIGINAL,SHORTFIN,3551,3756,2,0,0,2,0,0,0,3,2014-375604
38,44,01,2211,545,0,,7520,12,3,2014,09,23,0090019,0,0,2,RISE2211.pdf,00080423.tif,ORIGINAL,SHORTFIN,3551,3896,1,1,1,0,0,0,0,3,2014-389601
36,44,01,2214,546,0,,7484,11,1,2014,09,11,0090475,0,0,2,RISE2214.pdf,00079576.tif,ORIGINAL,LITTLE T,4681,3675,1,4,0,4,0,0,0,3,2014-367501
37,44,01,2217,547,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079822.tif,ORIGINAL,BLUEFISH,230,3739,2,6,0,0,0,0,0,3,2014-373901
37,44,01,2217,548,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079822.tif,ORIGINAL,ATLANTIC,330,3739,1,3,0,0,0,0,0,3,2014-373901
37,44,01,2217,549,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079822.tif,ORIGINAL,STRIPED,4180,3739,3,0,0,2,0,0,0,3,2014-373901
37,44,02,2217,550,0,,7484,12,3,2014,09,15,0090019,0,0,2,RISE2217.pdf,00079824.tif,ORIGINAL,BLUEFISH,230,3739,3,0,0,4,0,0,0,4,2014-373902
37,44,02,2217,551,0,,7484,12,3,2014,09,15,0090019,0,0,2,RISE2217.pdf,00079824.tif,ORIGINAL,ATLANTIC,330,3739,2,0,0,12,0,0,0,4,2014-373902
37,44,02,2217,552,0,,7484,12,3,2014,09,15,0090019,0,0,2,RISE2217.pdf,00079824.tif,ORIGINAL,BLACK SE,3350,3739,4,0,0,6,0,0,0,4,2014-373902
37,44,02,2217,553,0,,7484,12,3,2014,09,15,0090019,0,0,2,RISE2217.pdf,00079824.tif,ORIGINAL,LITTLE T,4681,3739,1,0,0,12,0,0,0,4,2014-373902
37,44,03,2217,554,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079826.tif,ORIGINAL,BLUEFISH,230,3739,5,12,0,0,0,0,0,3,2014-373903
37,44,03,2217,555,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079826.tif,ORIGINAL,ATLANTIC,330,3739,3,15,5,0,0,0,0,3,2014-373903
37,44,03,2217,556,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079826.tif,ORIGINAL,SHORTFIN,3551,3739,2,0,0,1,0,0,0,3,2014-373903
37,44,03,2217,557,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079826.tif,ORIGINAL,LITTLE T,4681,3739,4,6,0,0,0,0,0,3,2014-373903
37,44,03,2217,558,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079826.tif,ORIGINAL,BLUE SHA,4931,3739,1,0,0,1,0,0,0,3,2014-373903
37,44,04,2217,559,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079828.tif,ORIGINAL,BLUEFISH,230,3739,3,3,0,0,0,0,0,3,2014-373904
37,44,04,2217,560,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079828.tif,ORIGINAL,ATLANTIC,330,3739,1,3,0,2,0,0,0,3,2014-373904
37,44,04,2217,561,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079828.tif,ORIGINAL,SHORTFIN,3551,3739,4,0,0,1,0,0,0,3,2014-373904
37,44,04,2217,562,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079828.tif,ORIGINAL,LITTLE T,4681,3739,2,7,0,0,0,0,0,3,2014-373904
37,44,04,2217,563,0,,7484,12,1,2014,09,15,0090031,0,0,2,RISE2217.pdf,00079828.tif,ORIGINAL,BLUE SHA,4931,3739,5,0,0,1,0,0,0,3,2014-373904
37,44,05,2217,564,0,,7484,12,3,2014,09,15,0090019,1,0,2,RISE2217.pdf,00079830.tif,ORIGINAL,BLACK SE,3350,3739,1,6,0,0,0,0,0,4,2014-373905
37,44,05,2217,565,0,,7484,12,3,2014,09,15,0090019,1,0,2,RISE2217.pdf,00079830.tif,ORIGINAL,LITTLE T,4681,3739,2,0,0,2,0,0,0,4,2014-373905
39,44,01,2227,566,1,KEPT;ALIVE;,7484,12,1,2014,09,29,0090031,0,0,2,RISE2227.pdf,00080773.tif,ORIGINAL,ATLANTIC,330,3974,1,50,0,30,0,0,0,3,2014-397401
39,44,01,2227,567,0,,7484,12,1,2014,09,29,0090031,0,0,2,RISE2227.pdf,00080773.tif,ORIGINAL,LITTLE T,4681,3974,2,2,0,10,0,0,0,3,2014-397401
37,44,01,2233,568,1,KEPT;,7537,14,1,2014,09,15,0090464,0,0,1,RISE2233.pdf,00079861.tif,ORIGINAL,DOLPHIN,1050,3747,2,70,10,0,0,0,0,2,2014-374701
37,44,01,2233,569,0,,7537,14,1,2014,09,15,0090464,0,0,1,RISE2233.pdf,00079861.tif,ORIGINAL,YFT,4711,3747,1,1,1,0,0,0,0,2,2014-374701
39,44,01,2236,570,0,,7537,12,3,2014,09,18,0090019,0,0,2,RISE2236.pdf,00080717.tif,ORIGINAL,ATLANTIC,330,3964,1,2,0,0,0,0,0,2,2014-396401
39,44,01,2236,571,0,,7537,12,3,2014,09,18,0090019,0,0,2,RISE2236.pdf,00080717.tif,ORIGINAL,LITTLE T,4681,3964,2,2,0,0,0,0,0,2,2014-396401
39,44,02,2236,572,1,KEPT;,7537,12,1,2014,09,18,0090031,0,0,1,RISE2236.pdf,00080719.tif,ORIGINAL,ATLANTIC,330,3964,1,94,10,0,0,0,0,3,2014-396402
35,51,01,1101,573,0,,7415,3,1,2014,09,01,8100088,0,0,2,VASE1101.pdf,00078871.tif,ORIGINAL,COBIA,570,3514,1,3,0,0,0,0,0,3,2014-351401
35,51,02,1101,574,0,,7415,3,1,2014,09,01,8100088,0,0,2,VASE1101.pdf,00078873.tif,ORIGINAL,DOLPHIN,1050,3514,3,2,0,0,0,0,0,3,2014-351402
35,51,02,1101,575,0,,7415,3,1,2014,09,01,8100088,0,0,2,VASE1101.pdf,00078873.tif,ORIGINAL,WHITE MA,2161,3514,1,0,0,4,0,0,0,3,2014-351402
35,51,02,1101,576,0,,7415,3,1,2014,09,01,8100088,0,0,2,VASE1101.pdf,00078873.tif,ORIGINAL,BLUE MAR,2171,3514,2,0,0,1,0,0,0,3,2014-351402
39,51,01,1104,577,0,,6778,7,1,2014,09,28,0010024,0,0,1,VASE1104.pdf,00080867.tif,ORIGINAL,DOLPHIN,1050,3992,1,8,8,0,0,0,0,2,2014-399201
39,51,01,1104,578,1,ALIVE;,6778,7,1,2014,09,28,0010024,0,0,1,VASE1104.pdf,00080867.tif,ORIGINAL,BIGEYE T,4691,3992,2,0,0,1,0,0,0,2,2014-399201
36,51,01,1201,579,0,,7415,3,1,2014,09,07,8101832,0,0,2,VASE1201.pdf,00079353.tif,ORIGINAL,WHITE MA,2161,3639,1,0,0,2,0,0,0,2,2014-363901
