tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
10,6,25,MA,6,0,6,6,PEAKED HILL,6721,25,1315,1210,0285,24,3,1,2,2,1,1315,4677,4678,2,2,4,5,0,1,0,1,0,0,0,4,4205,7008,6,72,60,2,1,2,mase1210.tif,00042873.tif,2011,0,0,0,09,03,18873,1085,0010285,001,ORIGINAL,2,377,0,,Y,2,,2011-108502
10,6,25,MA,6,0,6,CASTING,PEAKED HILL,6721,25,1305,1210,0285,24,3,1,2,2,1,1300,4677,4676,2,2,6,5,0,1,0,1,0,0,1,4,4205,7008,6,130,60,2,1,2,mase1210.tif,00042874.tif,2011,0,0,0,09,03,18873,1085,0010285,001,ORIGINAL,2,376,0,,Y,2,,2011-108503
10,6,25,MA,6,0,6,6,POLLOCK RIP,6634,25,1416,2101,0392,4,1,2,1,3,1,1400,4676,4678,2,2,6,4,0,1,0,1,0,0,0,6,4145,6949,4,100,54,2,1,1,mase2101.tif,00042882.tif,2011,0,0,0,09,01,18871,1088,0010392,001,ORIGINAL,2,390,1,Q27;,Y,2,,2011-108801
10,6,25,MA,6,0,6,6,REGAL SWORD,6634,25,1615,2101,0392,4,1,1,2,3,1,1600,4676,4678,2,2,6,8,0,1,0,1,0,0,0,2,4132,6921,30,260,63,2,1,1,mase2101.tif,00042884.tif,2011,0,0,0,09,01,18871,1088,0010392,001,ORIGINAL,2,391,0,,Y,2,,2011-108802
10,6,25,MA,6,0,6,6,GEORGES BANK,7282,25,1311,2102,0313,21,1,2,2,3,1,1309,4671,9996,2,2,3,20,0,0,1,0,1,0,0,2,9999,9999,100,200,65,2,1,1,mase2102.tif,00042888.tif,2011,0,1,0,09,02,18872,1089,0010313,001,ORIGINAL,2,392,0,,Y,2,,2011-108901
10,6,24,MD,6,0,6,6,WASHINGTON CANYON,6447,24,1756,1102,0856,4,3,1,2,2,7,1740,4711,4467,2,2,8,8,0,1,0,1,0,0,0,2,3727,7427,65,2000,74,2,1,1,mdse1102.tif,00042897.tif,2011,0,1,0,09,03,18873,1092,0470856,047,ORIGINAL,7,154,0,,Y,2,,2011-109201
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1800,1102,0856,4,3,1,2,2,6,1745,4711,9996,2,2,11,8,0,1,1,1,0,0,0,3,3814,7350,68,780,86,2,2,2,mdse1102.tif,00042899.tif,2011,0,1,0,09,03,18873,1092,0470856,047,ORIGINAL,7,159,1,Q27;,N,2,,2011-109202
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1810,1102,0856,4,3,2,1,3,1,1800,4711,9996,2,2,4,8,0,0,1,1,0,0,0,2,3806,7349,55,2400,70,2,2,2,mdse1102.tif,00042900.tif,2011,0,1,0,09,03,18873,1092,0470856,047,ORIGINAL,7,155,0,,Y,2,,2011-109203
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1816,1102,0856,4,3,1,2,2,1,1800,4711,2161,2,12,8,7,0,1,1,1,0,0,0,4,3814,7350,70,420,72,2,1,1,mdse1102.tif,00042901.tif,2011,0,0,0,09,03,18873,1092,0470856,047,ORIGINAL,7,158,0,,Y,2,,2011-109204
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1822,1102,0856,4,3,1,2,2,1,1815,4656,2161,2,12,9,18,0,1,1,1,0,1,0,3,3806,7349,70,1400,70,1,1,1,mdse1102.tif,00042903.tif,2011,0,0,0,09,03,18873,1092,0470856,047,ORIGINAL,7,157,0,,Y,2,,2011-109205
10,6,10,DE,6,0,6,6,BALTIMORE CANYON,6447,24,1826,1102,0856,4,3,1,2,2,1,1820,2161,4711,2,2,11,8,0,1,1,1,0,0,0,4,3806,7349,68,3000,75,1,1,1,mdse1102.tif,00042905.tif,2011,0,0,0,09,03,18873,1092,0470856,047,ORIGINAL,7,156,0,,Y,2,,2011-109206
10,6,25,MA,6,0,6,6,BALTIMORE CANYON,6936,24,1735,1103,0856,4,3,1,2,2,2,1735,4656,9996,2,2,6,8,0,1,1,1,0,0,0,2,3806,7349,70,2800,78,2,1,1,mdse1103.tif,00042909.tif,2011,0,1,0,09,04,18874,1093,0470856,047,ORIGINAL,7,160,0,,Y,2,,2011-109301
10,6,12,FL,6,0,6,6,BALTIMORE CANYON,6447,24,1628,1104,1493,5,1,2,1,3,7,1600,2161,9996,2,2,6,8,0,0,1,1,0,0,0,4,3814,7350,60,600,72,2,1,1,mdse1104.tif,00042913.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,168,0,,N,2,,2011-109401
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1655,1104,1493,5,1,2,1,3,1,1645,4711,1050,2,12,12,8,0,1,1,1,0,0,0,6,3820,7345,55,360,74,1,2,1,mdse1104.tif,00042915.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,165,0,,Y,2,,2011-109402
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1724,1104,1493,5,1,1,2,2,7,1700,4711,9996,2,2,8,6,0,0,1,1,0,0,0,3,3814,7350,55,600,73,2,1,1,mdse1104.tif,00042917.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,167,0,,N,2,,2011-109403
10,5500,12,FL,OC M,0,6,6,WASHINGTON CANYON,6447,24,1807,1104,1493,5,1,1,2,2,6,1730,2161,9996,1,1,4,7,0,0,1,1,0,0,0,5,3814,7350,60,450,73,2,2,1,mdse1104.tif,00042919.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,100,0,,N,2,,2011-109404
10,6,12,FL,6,0,6,6,WASHINGTON CANYON,6447,24,1814,1104,1493,5,1,1,2,2,6,1745,2161,9996,2,1,4,6,0,0,1,1,0,0,0,2,3727,7427,50,450,72,2,1,1,mdse1104.tif,00042921.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,171,0,,N,2,,2011-109405
10,6,34,NJ,6,0,6,6,WASHINGTON CANYON,6447,24,1820,1104,1493,5,1,1,2,2,6,1800,2161,9996,2,1,6,7,0,1,1,1,0,0,0,3,3827,7427,56,300,71,2,1,1,mdse1104.tif,00042923.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,170,0,,N,2,,2011-109406
10,5500,24,MD,OC M,0,6,6,WASHINGTON CANYON,6447,24,1832,1104,1493,5,1,1,2,2,1,1800,2161,9996,1,1,6,7,0,1,1,1,0,0,0,5,3727,7427,65,480,73,2,1,1,mdse1104.tif,00042925.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,98,0,,Y,2,,2011-109407
10,6,37,NC,6,0,6,6,WASHINGTON CANYON,6447,24,1839,1104,1493,5,1,2,2,3,1,1815,2161,9996,2,1,7,8,0,1,1,1,0,0,0,3,3727,7427,60,450,73,1,2,1,mdse1104.tif,00042927.tif,2011,1,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,163,0,,Y,2,,2011-109408
10,5500,24,MD,OC M,0,6,6,WASHINGTON CANYON,6447,24,1854,1104,1493,5,1,1,2,2,6,1730,2161,9996,1,2,7,7,0,0,1,1,0,0,0,6,3727,7427,55,600,71,2,2,1,mdse1104.tif,00042929.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,99,0,,N,2,,2011-109409
10,6,10,DE,6,1,6,6,WASHINGTON CANYON,6447,24,1858,1104,1493,5,1,1,2,2,6,1830,2161,9996,2,1,6,8,0,0,1,1,0,0,0,5,3727,7427,58,300,71,2,1,1,mdse1104.tif,00042931.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,172,0,,N,2,,2011-109410
10,6,24,MD,6,1,6,6,BALTIMORE CANYON,6447,24,1905,1104,1493,5,1,1,2,2,1,1800,4711,9996,2,2,9,18,0,0,1,1,0,0,0,4,3814,7350,62,1200,98,2,1,1,mdse1104.tif,00042933.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,166,0,,Y,2,,2011-109411
10,6,24,MD,6,1,6,6,WASHINGTON CANYON,6447,24,1912,1104,1493,5,1,1,2,2,1,1900,2161,9996,2,1,6,7,0,1,1,1,0,0,0,3,3727,7427,76,6000,73,2,1,1,mdse1104.tif,00042935.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,162,0,,Y,2,,2011-109412
10,6,24,MD,6,1,6,6,WASHINGTON CANYON,6447,24,1916,1104,1493,5,1,1,2,2,1,1900,2161,9996,2,1,5,8,0,0,1,1,0,0,0,6,3727,7427,58,600,73,2,1,1,mdse1104.tif,00042937.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,161,0,,Y,2,,2011-109413
10,6,12,FL,6,1,6,6,WASHINGTON CANYON,6447,24,1925,1104,1493,5,1,1,2,2,6,1900,2161,9996,2,1,6,8,0,0,1,1,0,0,0,2,3727,7427,65,500,73,2,1,1,mdse1104.tif,00042939.tif,2011,0,1,0,09,04,18874,1094,0471493,047,ORIGINAL,7,169,0,,N,2,,2011-109414
10,6,10,DE,6,1,6,6,WASHINGTON CANYON,6447,24,1932,1104,1493,5,1,2,1,3,1,1900,2161,9996,2,1,7,8,0,1,1,1,0,0,0,3,3727,7427,60,300,72,1,1,1,mdse1104.tif,00042941.tif,2011,0,0,0,09,04,18874,1094,0471493,047,ORIGINAL,7,164,0,,Y,2,,2011-109415
10,6,34,NJ,6,0,6,6,BALTIMORE CANYON,6936,24,1640,1107,1493,5,1,1,2,2,7,1500,2161,9996,2,1,6,6,0,1,1,1,0,0,0,3,3814,7350,60,400,68,2,1,1,mdse1107.tif,00042945.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,191,0,,Y,2,,2011-109501
10,6,24,MD,6,0,6,DRIFTING,BALTIMORE CANYON,6936,24,1700,1107,1493,5,1,1,2,2,1,1630,7777,9996,2,12,7,18,0,1,1,1,0,0,1,5,3806,7349,58,2000,72,2,1,1,mdse1107.tif,00042947.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,184,0,,Y,2,,2011-109502
10,6,24,MD,6,0,6,6,JACKSPOT,6936,24,1720,1107,1493,5,1,1,2,2,2,1645,4661,9996,2,12,10,6,0,1,1,1,0,0,0,5,3805,7445,36,150,68,2,1,1,mdse1107.tif,00042949.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,185,0,,Y,2,,2011-109503
10,5500,24,MD,LABO,0,6,6,BALTIMORE CANYON,6936,24,1740,1107,1493,5,1,1,2,2,1,1730,4656,9996,1,12,9,7,0,1,1,1,0,0,0,4,3814,7350,60,600,68,1,1,1,mdse1107.tif,00042951.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,102,0,,Y,2,,2011-109504
10,5500,12,FL,LABO,0,6,6,WASHINGTON CANYON,6936,24,1745,1107,1493,5,1,1,2,2,6,1700,2161,9996,1,1,4,7,0,0,1,1,0,0,0,5,3727,7427,60,1200,73,2,1,1,mdse1107.tif,00042953.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,105,0,,N,1,,2011-109505
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6936,24,1820,1107,1493,5,1,2,2,3,1,1810,4656,9996,2,1,10,7,0,1,1,1,0,0,0,7,3814,7350,53,270,72,2,1,1,mdse1107.tif,00042955.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,186,0,,Y,1,,2011-109506
10,6,24,MD,6,0,6,6,WASHINGTON CANYON,6936,24,1830,1107,1493,5,1,1,2,2,1,1800,4711,9996,2,12,9,8,0,1,1,1,0,0,0,5,3727,7427,55,2400,80,2,1,1,mdse1107.tif,00042957.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,188,0,,Y,1,,2011-109507
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,6936,24,1840,1107,1493,5,1,1,2,2,2,1830,7777,9996,2,12,8,6,0,0,1,1,0,0,0,5,3814,7350,60,300,70,1,1,1,mdse1107.tif,00042959.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,192,0,,N,1,,2011-109508
10,6,51,VA,6,0,6,6,BALTIMORE CANYON,6936,24,1845,1107,1493,5,1,2,2,3,1,1800,2161,9996,2,1,10,10,0,0,1,1,0,0,0,6,3814,7350,60,600,70,1,1,1,mdse1107.tif,00042961.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,183,0,,Y,2,,2011-109509
10,6,10,DE,6,1,6,6,WASHINGTON CANYON,6936,24,1850,1107,1493,5,1,1,2,2,1,1800,2161,9996,2,1,5,8,0,0,1,1,0,0,0,7,3727,7427,74,6000,98,1,1,1,mdse1107.tif,00042963.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,190,0,,Y,2,,2011-109510
10,5500,37,NC,LABO,1,6,6,POOR MANS CANYON,6936,24,1900,1107,1493,5,1,1,2,2,1,1815,2161,9996,1,1,7,7,0,1,1,1,0,0,0,6,3752,7406,70,600,73,1,1,1,mdse1107.tif,00042965.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,101,0,,Y,2,,2011-109511
10,5500,12,FL,LABO,1,6,6,ROCK PILE,6936,24,1905,1107,1493,5,1,2,2,3,6,1840,2161,9996,1,1,5,7,0,0,1,1,0,0,0,4,3739,7422,55,350,71,2,1,1,mdse1107.tif,00042967.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,104,0,,N,2,,2011-109512
10,6,12,FL,6,1,6,6,WASHINGTON CANYON,6936,24,1910,1107,1493,5,1,1,2,2,6,1830,2161,9996,2,1,4,6,0,0,1,1,0,0,0,4,3727,7427,50,200,74,1,1,1,mdse1107.tif,00042969.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,193,0,,N,2,,2011-109513
10,6,45,SC,6,1,6,6,WASHINGTON CANYON,6936,24,1915,1107,1493,5,1,1,2,2,6,1830,2161,9996,2,1,4,8,0,0,1,1,0,0,0,4,3727,7427,60,1200,72,2,1,1,mdse1107.tif,00042971.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,194,0,,N,2,,2011-109514
10,6,10,DE,6,1,6,6,BALTIMORE CANYON,6936,24,1925,1107,1493,5,1,2,2,3,1,1830,7777,9996,2,12,8,6,0,1,1,1,0,0,0,6,3806,7349,53,3000,73,1,1,1,mdse1107.tif,00042973.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,189,0,,Y,2,,2011-109515
10,6,24,MD,6,1,6,6,BALTIMORE CANYON,6936,24,1935,1107,1493,5,1,2,2,3,1,1830,2161,9996,2,1,8,12,0,1,1,1,0,0,0,5,3814,7350,55,600,74,2,1,1,mdse1107.tif,00042975.tif,2011,0,1,0,09,03,18873,1095,0471493,047,ORIGINAL,7,187,0,,Y,2,,2011-109516
10,5500,24,MD,LABO,1,6,6,WASHINGTON CANYON,6936,24,1940,1107,1493,5,1,1,2,2,1,1900,2161,9996,1,1,6,7,0,1,1,1,0,0,0,5,3727,7427,70,6000,74,1,1,1,mdse1107.tif,00042977.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,103,0,,Y,2,,2011-109517
10,6,10,DE,6,1,6,6,WASHINGTON CANYON,6936,24,1950,1107,1493,5,1,2,1,3,2,1915,2161,9996,2,1,7,30,0,1,1,1,0,0,0,4,3727,7427,55,3000,69,1,1,1,mdse1107.tif,00042979.tif,2011,0,0,0,09,03,18873,1095,0471493,047,ORIGINAL,7,182,0,,N,1,,2011-109518
10,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,24,1745,1108,0853,3,1,2,1,3,1,1715,2161,1050,2,2,8,9,0,1,1,1,0,0,0,6,3727,7427,50,300,71,2,1,1,mdse1108.tif,00042983.tif,2011,0,1,0,09,04,18874,1096,0470853,047,ORIGINAL,7,195,0,,Y,2,,2011-109601
10,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,24,1800,1108,0853,3,1,2,1,3,1,1730,2161,1050,2,2,10,9,0,1,1,1,0,0,0,4,3727,7427,56,430,99,2,1,1,mdse1108.tif,00042985.tif,2011,0,0,0,09,04,18874,1096,0470853,047,ORIGINAL,7,196,0,,Y,2,,2011-109602
10,5500,24,MD,MARL,0,6,6,WASHINGTON CANYON,7379,24,1830,1108,0853,3,1,2,1,3,1,1815,2161,1050,1,1,7,8,0,1,1,1,0,0,0,4,3727,7427,55,300,72,2,1,1,mdse1108.tif,00042987.tif,2011,0,0,0,09,04,18874,1096,0470853,047,ORIGINAL,7,106,0,,Y,2,,2011-109603
10,6,24,MD,6,0,6,6,BALTIMORE CANYON,7379,24,1915,1108,0853,3,1,2,1,3,1,1845,2161,1050,2,12,6,10,0,0,1,1,0,0,0,6,3820,7345,54,300,69,1,1,1,mdse1108.tif,00042989.tif,2011,0,1,0,09,04,18874,1096,0470853,047,ORIGINAL,7,197,0,,Y,2,,2011-109604
10,6,10,DE,6,0,6,6,WASHINGTON CANYON,7379,24,1945,1108,0853,3,1,2,1,3,1,1930,2161,1050,2,1,6,9,0,0,1,1,0,0,0,3,3727,7427,50,120,72,1,1,1,mdse1108.tif,00042991.tif,2011,0,0,0,09,04,18874,1096,0470853,047,ORIGINAL,7,198,0,,Y,2,,2011-109605
10,6,24,MD,6,0,6,6,POOR MANS CANYON,7379,24,1645,1202,0938,7,1,2,1,3,1,1600,4711,1050,2,2,8,8,0,1,1,1,0,0,0,6,3752,7406,46,300,68,1,2,2,mdse1202.tif,00043005.tif,2011,0,1,0,09,03,18873,1097,0470938,047,ORIGINAL,7,221,0,,Y,2,,2011-109701
10,6,24,MD,6,0,6,6,POOR MANS CANYON,7379,24,1730,1202,0938,7,1,1,2,2,1,1700,2161,4711,2,2,7,8,0,1,1,1,0,0,0,6,3752,7406,50,480,74,2,1,1,mdse1202.tif,00043006.tif,2011,0,0,0,09,03,18873,1097,0470938,047,ORIGINAL,7,226,0,,Y,2,,2011-109702
