id,tracker,year,month,stcode,control,docno,species,length,curve,upprbill,lowerjaw,gender,prep
2005-135402,135402,2005,06,51,2203,02,4678,1285,1300,9996,9996,6,0
2005-135501,135501,2005,06,51,2109,01,4677,689,726,9996,9996,6,0
2005-135501,135501,2005,06,51,2109,01,4677,717,742,9996,9996,6,0
2005-135601,135601,2005,06,24,2210,01,4677,730,750,9996,9996,6,0
2005-135601,135601,2005,06,24,2210,01,4677,810,840,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,655,682,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,746,761,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,760,780,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,760,780,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,811,841,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,831,840,9996,9996,6,0
2005-136001,136001,2005,06,10,2105,01,4711,1191,1279,9996,9996,6,0
2005-136003,136003,2005,06,10,2105,03,1050,800,9996,9996,9996,1,0
2005-136004,136004,2005,06,10,2105,04,4711,792,805,9996,9996,6,0
2005-136004,136004,2005,06,10,2105,04,4711,800,830,9996,9996,6,0
2005-136302,136302,2005,06,51,2219,02,4677,700,730,9996,9996,6,0
2005-136402,136402,2005,06,34,2107,02,4677,712,715,9996,9996,6,0
2005-136402,136402,2005,06,34,2107,02,4677,730,734,9996,9996,6,0
2005-136404,136404,2005,06,34,2107,04,3551,1676,9996,9996,9996,6,0
2005-136502,136502,2005,06,24,2101,02,4677,758,765,9996,9996,6,0
2005-136604,136604,2005,06,34,2207,04,3551,1756,9996,9996,9996,6,0
2005-136801,136801,2005,06,51,2217,01,4677,695,705,9996,9996,6,0
2005-136801,136801,2005,06,51,2217,01,4677,702,704,9996,9996,6,0
2005-137001,137001,2005,06,51,2117,01,4677,765,9996,9996,9996,6,2
2005-137001,137001,2005,06,51,2117,01,4677,905,9996,9996,9996,6,2
2005-137002,137002,2005,06,51,2117,02,4677,690,9996,9996,9996,6,2
2005-137002,137002,2005,06,51,2117,02,4677,710,9996,9996,9996,6,2
2005-137002,137002,2005,06,51,2117,02,4711,830,9996,9996,9996,6,2
2005-137201,137201,2005,06,10,1202,01,3531,2305,9996,9996,9996,2,2
2005-137202,137202,2005,06,10,1202,02,4677,689,709,9996,9996,6,0
2005-137203,137203,2005,06,10,1202,03,4711,685,703,9996,9996,6,0
2005-137203,137203,2005,06,10,1202,03,4711,698,706,9996,9996,6,0
2005-137203,137203,2005,06,10,1202,03,4711,745,760,9996,9996,6,0
2005-137204,137204,2005,06,10,1202,04,4677,684,705,9996,9996,6,0
2005-137204,137204,2005,06,10,1202,04,4677,1118,1130,9996,9996,6,0
2005-137205,137205,2005,06,10,1202,05,4931,1983,9996,9996,9996,1,2
2005-137403,137403,2005,06,24,1104,03,4677,715,735,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4677,740,755,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4711,650,9996,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4711,695,9996,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4711,795,9996,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4711,850,9996,9996,9996,6,0
2005-137406,137406,2005,06,24,1104,06,4711,875,9996,9996,9996,6,0
2005-137407,137407,2005,06,24,1104,07,4677,740,750,9996,9996,6,0
2005-137408,137408,2005,06,24,1104,08,4677,925,945,9996,9996,6,0
2005-137408,137408,2005,06,24,1104,08,4711,705,725,9996,9996,6,0
2005-137501,137501,2005,06,51,1107,01,4711,719,745,9996,9996,6,0
2005-137501,137501,2005,06,51,1107,01,4711,880,916,9996,9996,6,0
2005-137501,137501,2005,06,51,1107,01,4711,938,973,9996,9996,6,0
2005-137501,137501,2005,06,51,1107,01,4711,1226,1272,9996,9996,6,0
2005-137502,137502,2005,06,51,1107,02,4711,811,830,9996,9996,6,0
2005-137503,137503,2005,06,51,1107,03,1050,805,9996,9996,9996,1,0
2005-137503,137503,2005,06,51,1107,03,1050,878,9996,9996,9996,1,0
2005-137503,137503,2005,06,51,1107,03,4711,781,800,9996,9996,6,0
2005-137503,137503,2005,06,51,1107,03,4711,830,860,9996,9996,6,0
2005-137503,137503,2005,06,51,1107,03,4711,871,903,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,1050,901,9996,9996,9996,1,0
2005-137505,137505,2005,06,51,1107,05,1050,952,9996,9996,9996,1,0
2005-137505,137505,2005,06,51,1107,05,4711,702,737,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,703,746,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,730,768,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,815,838,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,815,840,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,848,907,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,852,910,9996,9996,6,0
2005-137505,137505,2005,06,51,1107,05,4711,862,880,9996,9996,6,0
2005-137701,137701,2005,06,24,1101,01,4711,760,775,9996,9996,6,0
2005-137701,137701,2005,06,24,1101,01,4711,1045,1075,9996,9996,6,0
2005-137704,137704,2005,06,24,1101,04,4677,965,990,9996,9996,6,0
2005-137705,137705,2005,06,24,1101,05,4677,735,750,9996,9996,6,0
2005-137706,137706,2005,06,24,1101,06,1050,710,9996,9996,9996,8,0
2005-137706,137706,2005,06,24,1101,06,4677,785,790,9996,9996,6,0
2005-137706,137706,2005,06,24,1101,06,4677,790,805,9996,9996,6,0
2005-137706,137706,2005,06,24,1101,06,4677,840,860,9996,9996,6,0
2005-137901,137901,2005,06,51,2209,01,4677,699,720,9996,9996,6,0
2005-137901,137901,2005,06,51,2209,01,4677,718,730,9996,9996,6,0
2005-137901,137901,2005,06,51,2209,01,4711,824,842,9996,9996,6,0
2005-137901,137901,2005,06,51,2209,01,4711,827,841,9996,9996,6,0
2005-137901,137901,2005,06,51,2209,01,4711,849,864,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,1050,835,9996,9996,9996,1,0
2005-138001,138001,2005,06,51,1116,01,4711,658,669,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,748,763,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,796,819,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,798,820,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,801,818,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,809,824,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,825,838,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,871,888,9996,9996,6,0
2005-138001,138001,2005,06,51,1116,01,4711,890,911,9996,9996,6,0
2005-138305,138305,2005,06,36,1201,05,3531,2561,9996,9996,9996,2,0
2005-138401,138401,2005,06,10,1102,01,3531,2243,9996,9996,9996,2,0
2005-138402,138402,2005,06,10,1102,02,3531,1585,9996,9996,9996,2,2
2005-138404,138404,2005,06,10,1102,04,4677,698,713,9996,9996,6,0
2005-138901,138901,2005,06,51,1212,01,4711,595,601,9996,9996,6,0
2005-138901,138901,2005,06,51,1212,01,4711,650,670,9996,9996,6,0
2005-138901,138901,2005,06,51,1212,01,4711,905,915,9996,9996,6,0
2005-138901,138901,2005,06,51,1212,01,4711,810,9996,9996,9996,6,2
2005-138901,138901,2005,06,51,1212,01,4711,810,9996,9996,9996,6,2
2005-138901,138901,2005,06,51,1212,01,4711,890,9996,9996,9996,6,2
2005-138902,138902,2005,06,51,1212,02,4677,790,820,9996,9996,6,0
2005-138903,138903,2005,06,51,1212,03,4711,640,650,9996,9996,6,0
2005-138903,138903,2005,06,51,1212,03,4711,830,860,9996,9996,6,0
2005-138903,138903,2005,06,51,1212,03,4711,675,9996,9996,9996,6,2
2005-138904,138904,2005,06,51,1212,04,1050,760,9996,9996,9996,2,0
2005-138904,138904,2005,06,51,1212,04,1050,940,9996,9996,9996,2,0
2005-138904,138904,2005,06,51,1212,04,4711,780,805,9996,9996,6,0
2005-138904,138904,2005,06,51,1212,04,4711,850,880,9996,9996,6,0
2005-138905,138905,2005,06,51,1212,05,4711,930,935,9996,9996,6,0
2005-138906,138906,2005,06,51,1212,06,1050,980,9996,9996,9996,1,0
2005-138906,138906,2005,06,51,1212,06,1050,995,9996,9996,9996,1,0
2005-139001,139001,2005,06,51,2120,01,1050,630,9996,9996,9996,2,0
2005-139001,139001,2005,06,51,2120,01,4677,770,780,9996,9996,6,0
2005-139001,139001,2005,06,51,2120,01,4677,975,980,9996,9996,6,0
2005-139003,139003,2005,06,51,2120,03,1050,810,9996,9996,9996,2,0
2005-139003,139003,2005,06,51,2120,03,4711,755,758,9996,9996,6,0
2005-139101,139101,2005,06,36,2106,01,3551,2002,9996,9996,9996,6,0
2005-139102,139102,2005,06,36,2106,02,3551,2352,9996,9996,9996,6,0
2005-139105,139105,2005,06,36,2106,05,3551,1902,9996,9996,9996,6,0
2005-139106,139106,2005,06,36,2106,06,3531,1751,9996,9996,9996,1,0
2005-139123,139123,2005,06,36,2106,23,4677,1101,1203,9996,9996,6,0
2005-139201,139201,2005,06,10,2203,01,4711,917,928,9996,9996,6,0
2005-139201,139201,2005,06,10,2203,01,4711,1018,1038,9996,9996,6,0
2005-139201,139201,2005,06,10,2203,01,4711,1148,1163,9996,9996,6,0
2005-139401,139401,2005,06,51,1208,01,4677,705,713,9996,9996,6,0
2005-139401,139401,2005,06,51,1208,01,4677,760,788,9996,9996,6,0
2005-139401,139401,2005,06,51,1208,01,4711,859,9996,9996,9996,6,0
2005-139401,139401,2005,06,51,1208,01,4711,887,9996,9996,9996,6,0
2005-139401,139401,2005,06,51,1208,01,4711,983,9996,9996,9996,6,0
2005-139402,139402,2005,06,51,1208,02,1940,623,9996,9996,9996,6,0
2005-139402,139402,2005,06,51,1208,02,1940,659,9996,9996,9996,6,0
2005-139402,139402,2005,06,51,1208,02,1940,699,9996,9996,9996,6,0
2005-139402,139402,2005,06,51,1208,02,4677,702,737,9996,9996,6,0
2005-139402,139402,2005,06,51,1208,02,4677,729,746,9996,9996,6,0
2005-139403,139403,2005,06,51,1208,03,4711,781,9996,9996,9996,6,0
2005-139403,139403,2005,06,51,1208,03,4711,854,9996,9996,9996,6,0
2005-139403,139403,2005,06,51,1208,03,4711,901,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,1050,983,9996,9996,9996,1,0
2005-139404,139404,2005,06,51,1208,04,4677,709,736,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4677,740,766,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,677,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,708,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,720,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,723,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,736,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,750,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,842,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,881,9996,9996,9996,6,0
2005-139404,139404,2005,06,51,1208,04,4711,905,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,1050,492,9996,9996,9996,2,0
2005-139405,139405,2005,06,51,1208,05,4711,640,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,4711,693,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,4711,707,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,4711,778,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,4711,833,9996,9996,9996,6,0
2005-139405,139405,2005,06,51,1208,05,4711,879,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4661,550,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4711,691,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4711,771,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4711,778,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4711,851,9996,9996,9996,6,0
2005-139406,139406,2005,06,51,1208,06,4711,873,9996,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4661,517,538,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4677,682,718,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4677,741,779,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,775,818,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,798,840,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,816,858,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,823,838,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,827,868,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,830,872,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,856,872,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,869,880,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,882,931,9996,9996,6,0
2005-139502,139502,2005,06,51,2201,02,4711,925,963,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4661,570,581,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4661,575,589,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4677,738,759,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,718,730,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,720,760,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,763,800,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,800,820,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,870,900,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,901,930,9996,9996,6,0
2005-139503,139503,2005,06,51,2201,03,4711,901,930,9996,9996,6,0
2005-139802,139802,2005,06,24,2209,02,4677,755,785,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4661,551,590,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4661,568,584,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4661,569,590,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4661,583,610,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4711,801,816,9996,9996,6,0
2005-140001,140001,2005,06,10,2108,01,4711,843,888,9996,9996,6,0
2005-140101,140101,2005,06,24,2115,01,4677,720,725,9996,9996,6,0
2005-141202,141202,2005,07,36,1102,02,3531,1706,9996,9996,9996,1,0
2005-141205,141205,2005,07,36,1102,05,3531,1842,9996,9996,9996,1,0
2005-141208,141208,2005,07,36,1102,08,3551,1508,9996,9996,9996,6,0
2005-141209,141209,2005,07,36,1102,09,3551,1883,9996,9996,9996,6,0
2005-141501,141501,2005,07,51,1202,01,4677,718,726,9996,9996,6,0
2005-141501,141501,2005,07,51,1202,01,4677,720,728,9996,9996,6,0
2005-141501,141501,2005,07,51,1202,01,4711,793,808,9996,9996,6,0
2005-141501,141501,2005,07,51,1202,01,4711,1218,1255,9996,9996,6,0
2005-141502,141502,2005,07,51,1202,02,4711,841,9996,9996,9996,6,0
2005-141502,141502,2005,07,51,1202,02,4711,866,872,9996,9996,6,0
2005-141502,141502,2005,07,51,1202,02,4711,895,907,9996,9996,6,0
2005-141503,141503,2005,07,51,1202,03,1050,895,9996,9996,9996,2,0
2005-141503,141503,2005,07,51,1202,03,4677,981,995,9996,9996,6,0
2005-141503,141503,2005,07,51,1202,03,4677,1042,1048,9996,9996,6,0
2005-141801,141801,2005,07,24,1206,01,4677,728,744,9996,9996,6,0
2005-141803,141803,2005,07,24,1206,03,4677,805,823,9996,9996,6,0
2005-141804,141804,2005,07,24,1206,04,4677,720,735,9996,9996,6,0
2005-141805,141805,2005,07,24,1206,05,4677,720,734,9996,9996,6,0
2005-141806,141806,2005,07,24,1206,06,4677,759,774,9996,9996,6,0
2005-141806,141806,2005,07,24,1206,06,4677,1105,1114,9996,9996,6,0
2005-141902,141902,2005,07,24,1103,02,4677,870,880,9996,9996,6,0
2005-141902,141902,2005,07,24,1103,02,4677,920,930,9996,9996,6,0
2005-141903,141903,2005,07,24,1103,03,4677,700,9996,9996,9996,6,0
2005-141903,141903,2005,07,24,1103,03,4677,792,9996,9996,9996,6,0
2005-141904,141904,2005,07,24,1103,04,4677,720,740,9996,9996,6,0
2005-141904,141904,2005,07,24,1103,04,4678,1150,1170,9996,9996,6,0
2005-141905,141905,2005,07,24,1103,05,4677,710,720,9996,9996,6,0
2005-141905,141905,2005,07,24,1103,05,4677,730,740,9996,9996,6,0
2005-141906,141906,2005,07,24,1103,06,4677,710,730,9996,9996,6,0
2005-141906,141906,2005,07,24,1103,06,4677,1130,1145,9996,9996,6,0
2005-141906,141906,2005,07,24,1103,06,4711,810,830,9996,9996,6,0
2005-141906,141906,2005,07,24,1103,06,4711,880,890,9996,9996,6,0
2005-141907,141907,2005,07,24,1103,07,1940,650,9996,9996,9996,6,0
2005-141907,141907,2005,07,24,1103,07,4677,725,730,9996,9996,6,0
2005-141907,141907,2005,07,24,1103,07,4677,735,750,9996,9996,6,0
2005-142208,142208,2005,07,51,1206,08,4678,1150,1170,9996,9996,6,0
2005-142208,142208,2005,07,51,1206,08,4678,1350,1380,9996,9996,6,0
2005-143201,143201,2005,07,10,1102,01,4711,763,776,9996,9996,6,0
2005-143202,143202,2005,07,10,1102,02,3551,1591,9996,9996,9996,6,0
2005-143203,143203,2005,07,10,1102,03,4711,878,895,9996,9996,6,0
2005-143204,143204,2005,07,10,1102,04,4711,783,803,9996,9996,6,0
2005-143205,143205,2005,07,10,1102,05,4711,825,833,9996,9996,6,0
2005-143206,143206,2005,07,10,1102,06,4711,1070,1093,9996,9996,6,0
2005-143207,143207,2005,07,10,1102,07,4711,1333,1367,9996,9996,6,0
2005-143208,143208,2005,07,10,1102,08,4711,781,793,9996,9996,6,0
2005-143210,143210,2005,07,10,1102,10,4711,876,892,9996,9996,6,0
2005-143401,143401,2005,07,51,2105,01,4677,787,792,9996,9996,6,0
2005-143401,143401,2005,07,51,2105,01,4677,1041,1052,9996,9996,6,0
2005-143501,143501,2005,07,10,2102,01,4677,713,728,9996,9996,6,0
2005-143501,143501,2005,07,10,2102,01,4677,715,740,9996,9996,6,0
2005-143502,143502,2005,07,10,2102,02,4677,783,806,9996,9996,6,0
2005-143503,143503,2005,07,10,2102,03,3551,1722,9996,9996,9996,6,0
2005-143504,143504,2005,07,10,2102,04,4677,708,731,9996,9996,6,0
2005-143504,143504,2005,07,10,2102,04,4677,720,734,9996,9996,6,0
2005-143504,143504,2005,07,10,2102,04,4711,741,758,9996,9996,6,0
2005-143504,143504,2005,07,10,2102,04,4711,850,866,9996,9996,6,0
2005-144201,144201,2005,07,24,2209,01,4677,770,785,9996,9996,6,0
2005-144203,144203,2005,07,24,2209,03,4677,780,790,9996,9996,6,0
2005-144203,144203,2005,07,24,2209,03,4677,1040,1053,9996,9996,6,0
2005-144203,144203,2005,07,24,2209,03,4678,1410,1440,9996,9996,6,0
2005-144204,144204,2005,07,24,2209,04,4677,830,840,9996,9996,6,0
2005-144204,144204,2005,07,24,2209,04,4677,980,990,9996,9996,6,0
2005-144204,144204,2005,07,24,2209,04,4677,1080,1095,9996,9996,6,0
2005-144206,144206,2005,07,24,2209,06,4677,952,970,9996,9996,6,0
2005-144206,144206,2005,07,24,2209,06,4677,1135,1160,9996,9996,6,0
