faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,tracker,year,enterr,interr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
MDJN1106.pdf,2857,10,6,BALTIMORE CANYON,24,1645,0856,6555,2,1650,00160093.tif,06/05/2021,4,1106,3,1,1,3,1,DE,4678,9996,2,6,6,6,12,6,6,3814,7350,60,600,61,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,06,06,05,285706,2021,0,1,0,047,0470856,6,230,0,,Y,2,2021-285706
MDJN1106.pdf,2857,24,6,POOR MANS CANYON,24,1650,0856,6555,2,1655,00160095.tif,06/05/2021,4,1106,3,1,2,2,1,MD,4678,9996,2,6,6,8,12,6,5,3752,7406,67,3000,62,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,07,06,05,285707,2021,0,1,0,047,0470856,6,232,0,,Y,2,2021-285707
MDJN1106.pdf,2857,24,6,SAUSAGES,24,1655,0856,6555,1,1700,00160097.tif,06/05/2021,4,1106,3,1,2,2,2,MD,3591,9996,2,6,6,4,4,6,3,3759,7433,45,200,61,1,1,0,1,0,0,1,0,0,0,1,ORIGINAL,08,06,05,285708,2021,0,1,0,047,0470856,6,237,0,,Y,2,2021-285708
MDJN1106.pdf,2857,24,6,MASSEYS CANYON,24,1700,0856,6555,1,1700,00160099.tif,06/05/2021,4,1106,3,1,2,2,1,MD,3551,9996,2,6,6,5,6,6,4,3825,7420,40,160,60,1,2,0,1,0,0,1,0,0,0,1,ORIGINAL,09,06,05,285709,2021,0,1,0,047,0470856,6,239,0,,N,2,2021-285709
MDJN1106.pdf,2857,24,6,POOR MANS CANYON,24,1730,0856,6555,2,1735,00160100.tif,06/05/2021,4,1106,3,1,2,2,1,MD,4678,9996,2,6,6,12,7,6,5,3752,7406,60,2000,69,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,10,06,05,285710,2021,0,0,0,047,0470856,6,234,0,,N,2,2021-285710
MDJN1106.pdf,2857,24,6,POOR MANS CANYON,24,1820,0856,6555,2,1825,00160102.tif,06/05/2021,4,1106,3,1,2,2,1,MD,4678,9996,2,6,6,8,8,6,4,3752,7406,65,2400,62,2,1,0,1,1,1,0,0,0,0,2,ORIGINAL,11,06,05,285711,2021,0,1,0,047,0470856,6,229,0,,Y,2,2021-285711
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1615,0853,6447,2,1640,00160106.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,12,10,6,6,3752,7406,65,3000,60,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,05,285801,2021,0,0,0,047,0470853,6,245,0,,Y,2,2021-285801
MDJN1201.pdf,2858,12,5510,HAMBONE,24,1300,0853,6447,1,1650,00160108.tif,06/05/2021,3,1201,1,1,2,2,6,FL,3551,9996,1,MAKO MANIA,6,3,4,6,6,3811,7424,35,125,62,2,1,0,1,0,0,1,0,0,0,1,ORIGINAL,02,06,05,285802,2021,0,1,0,047,0470853,6,159,0,,N,2,2021-285802
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1600,0853,6447,2,1658,00160110.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,11,9,6,6,3752,7406,58,1800,63,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,05,285803,2021,0,0,0,047,0470853,6,244,0,,Y,2,2021-285803
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1600,0853,6447,2,1704,00160112.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,11,8,6,6,3752,7406,62,3000,66,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,06,05,285804,2021,0,0,0,047,0470853,6,248,0,,Y,2,2021-285804
MDJN1201.pdf,2858,24,5510,MARINE ELEC,24,1615,0853,6447,1,1727,00160114.tif,06/05/2021,3,1201,1,1,2,2,1,MD,3551,3531,1,MAKO MANIA,6,4,7,6,6,3753,7450,40,200,61,2,2,0,1,0,0,1,0,0,0,1,ORIGINAL,05,06,05,285805,2021,0,1,0,047,0470853,6,158,0,,Y,2,2021-285805
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1745,0853,6447,2,1755,00160115.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,7,6,6,6,3752,7406,55,1200,62,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,06,06,05,285806,2021,0,0,0,047,0470853,6,250,0,,Y,2,2021-285806
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1805,00160117.tif,06/05/2021,3,1201,1,1,2,3,2,MD,4677,4678,2,6,6,7,6,6,4,3752,7406,60,2000,61,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,07,06,05,285807,2021,0,0,0,047,0470853,6,246,0,,N,2,2021-285807
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1300,0853,6447,2,1810,00160119.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,12,1,6,6,3752,7406,55,600,59,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,08,06,05,285808,2021,0,0,0,047,0470853,6,241,1,Q15;Q27;,Y,2,2021-285808
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1730,0853,6447,2,1815,00160121.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,11,8,6,6,3752,7406,53,600,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,09,06,05,285809,2021,0,0,0,047,0470853,6,243,0,,Y,2,2021-285809
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1800,0853,6447,2,1821,00160123.tif,06/05/2021,3,1201,1,2,1,3,1,MD,4677,4678,2,6,6,11,8,6,6,3752,7406,72,6000,65,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,10,06,05,285810,2021,0,0,0,047,0470853,6,249,0,,N,2,2021-285810
MDJN1201.pdf,2858,24,6,ROCK PILE,24,1800,0853,6447,2,1837,00160125.tif,06/05/2021,3,1201,1,1,2,2,1,MD,4677,4678,2,6,6,12,6,6,4,3739,7422,60,1000,61,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,11,06,05,285811,2021,0,0,0,047,0470853,6,251,0,,Y,2,2021-285811
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1830,0853,6447,2,1850,00160127.tif,06/05/2021,3,1201,1,1,2,2,1,MD,4711,4677,2,6,6,10,8,6,6,3752,7406,64,4200,66,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,12,06,05,285812,2021,0,0,0,047,0470853,6,247,0,,Y,2,2021-285812
MDJN1201.pdf,2858,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1909,00160129.tif,06/05/2021,3,1201,1,1,2,3,1,MD,4677,4678,2,6,6,8,8,6,6,3752,7406,59,4000,61,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,13,06,05,285813,2021,0,1,0,047,0470853,6,242,0,,Y,2,2021-285813
NJJN1205.pdf,2863,34,4000,HUDSON CANYON,34,1700,0900,7831,1,1733,00160144.tif,06/05/2021,3,1205,1,1,2,2,1,NJ,4677,3551,1,SOUTH JERSEY SHARK TOURNAMENT,6,4,7,6,5,3930,7220,997,800,60,1,2,0,1,0,1,1,1,0,0,2,ORIGINAL,01,06,05,286301,2021,0,1,0,009,0090900,5,146,0,,Y,2,2021-286301
NYJN1107.pdf,2869,36,6,COIMBRA WRECK,36,1700,0085,7466,2,1702,00160160.tif,06/06/2021,4,1107,1,2,1,3,1,NY,4677,9996,2,6,6,6,6,JIGGING,2,4024,7222,25,180,58,2,2,0,1,1,1,0,0,0,1,1,ORIGINAL,01,06,06,286901,2021,0,0,0,103,1030085,4,488,0,,N,2,2021-286901
VAJN1102.pdf,2872,51,6,FINGERS,51,1623,0002,7922,2,1635,00160170.tif,06/06/2021,1,1102,1,2,1,3,1,VA,4656,9996,2,6,6,10,2,6,11,3700,7510,45,120,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,06,287201,2021,0,0,0,810,8100002,7,539,1,Q23;,Y,2,2021-287201
VAJN1102.pdf,2872,51,6,TRIPLE ZEROS,51,1700,0002,7922,2,1710,00160172.tif,06/06/2021,1,1102,1,1,2,2,1,VA,4656,9996,2,6,6,10,8,6,5,3615,7450,997,1650,75,2,1,0,1,0,1,0,0,0,0,1,REVISED,02,06,06,287202,2021,0,1,0,810,8100002,7,540,0,,Y,1,2021-287202
VAJN1102.pdf,2872,51,6,TRIPLE ZEROS,51,1720,0002,7922,2,1730,00160174.tif,06/06/2021,1,1102,1,2,1,3,1,VA,4656,9996,2,6,6,12,6,6,6,3615,7450,70,1800,70,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,03,06,06,287203,2021,0,1,0,810,8100002,7,536,0,,Y,1,2021-287203
VAJN1102.pdf,2872,51,6,TRIPLE ZEROS,51,1730,0002,7922,2,1737,00160176.tif,06/06/2021,1,1102,1,1,2,2,1,VA,4656,9996,2,6,6,8,10,6,8,3615,7450,85,500,69,2,1,1,0,0,1,0,1,0,0,1,ORIGINAL,04,06,06,287204,2021,0,0,0,810,8100002,7,538,0,,Y,2,2021-287204
VAJN1102.pdf,2872,51,6,TRIPLE ZEROS,51,1756,0091,7922,2,1805,00160178.tif,06/06/2021,1,1102,1,1,2,2,1,VA,4656,9996,2,6,6,13,7,6,4,3615,7450,60,99997,71,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,05,06,06,287205,2021,0,1,0,810,8100091,7,537,0,,Y,1,2021-287205
VAJN1102.pdf,2872,51,6,700 LINE NC,51,1623,0002,7922,2,1830,00160180.tif,06/06/2021,1,1102,1,2,2,3,7,VA,4656,9996,2,6,6,12,10,6,6,9997,9997,40,1100,80,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,06,06,06,287206,2021,0,1,0,810,8100002,7,535,1,Q24_LONG/LAT;Q27;,Y,1,2021-287206
DEJN1101.pdf,3006,10,6,POOR MANS CANYON,10,1630,1599,6783,2,1645,00160196.tif,06/06/2021,2,1101,1,2,2,3,1,DE,4678,4677,2,6,6,8,4,6,3,3752,7406,68,1300,62,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,06,06,300601,2021,0,0,0,005,0051599,6,167,0,,Y,2,2021-300601
DEJN1101.pdf,3006,10,6,POOR MANS CANYON,10,1700,1599,6783,2,1710,00160198.tif,06/06/2021,2,1101,1,1,2,2,1,DE,4678,9996,2,6,6,8,8,6,8,3752,7406,64,4200,65,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,06,300602,2021,0,1,0,005,0051599,6,166,0,,Y,2,2021-300602
DEJN1101.pdf,3006,10,6,BALTIMORE CANYON,10,1715,1599,6783,2,1724,00160200.tif,06/06/2021,2,1101,1,1,2,2,1,DE,4678,4677,2,6,6,8,8,6,4,3806,7349,75,3500,64,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,06,300603,2021,0,0,0,005,0051599,6,168,0,,Y,2,2021-300603
DEJN1101.pdf,3006,10,6,POOR MANS CANYON,10,1838,1599,6783,2,1846,00160202.tif,06/06/2021,2,1101,1,1,2,2,6,DE,4678,9996,2,6,6,7,4,6,4,3752,7406,60,1250,62,2,1,0,1,1,1,0,0,0,0,1,REVISED,04,06,06,300604,2021,0,1,0,005,0051599,6,169,0,,Y,2,2021-300604
MAJN1209.pdf,3009,25,6,JEFFREYS LEDGE,25,1530,9249,7633,2,1545,00160210.tif,06/06/2021,37,1209,2,2,1,3,1,MA,4671,9996,2,6,6,2,7,6,5,4255,7010,12,155,53,2,1,1,1,0,0,0,0,1,0,1,ORIGINAL,01,06,06,300901,2021,0,1,0,009,0099249,2,401,0,,Y,2,2021-300901
MAJN2212.pdf,3014,25,6,TILLIES BANK,25,1530,9249,7633,2,1540,00160222.tif,06/08/2021,37,2212,1,2,1,3,1,MA,4671,9996,2,6,6,2,9,6,7,4230,7010,9,200,54,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,06,08,301401,2021,1,0,0,009,0099249,2,412,1,Q23;,Y,2,2021-301401
MDJN1101.pdf,3015,12,6,POOR MANS CANYON,24,1315,1493,6936,2,1340,00160226.tif,06/05/2021,5,1101,1,2,1,3,2,FL,4677,4678,2,6,6,10,6,6,6,3752,7406,62,600,64,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,01,06,05,301501,2021,0,0,0,047,0471493,6,206,0,,N,2,2021-301501
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1530,1493,6936,2,1540,00160228.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,9996,2,6,6,9,5,DEEP DROP,5,3752,7406,55,3000,64,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,02,06,05,301502,2021,0,0,0,047,0471493,6,215,0,,Y,2,2021-301502
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1545,1493,6936,2,1555,00160230.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4678,2,6,6,9,8,6,4,3752,7406,62,600,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,05,301503,2021,0,0,0,047,0471493,6,208,0,,Y,2,2021-301503
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1600,1493,6936,2,1615,00160232.tif,06/05/2021,5,1101,1,2,1,3,1,MD,4677,4711,2,6,6,12,8,DEEP DROP,4,3752,7406,62,2400,64,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,04,06,05,301504,2021,0,0,0,047,0471493,6,209,0,,Y,1,2021-301504
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1615,1493,6936,12,1640,00160234.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4678,2,6,6,10,6,DEEP DROP,6,3752,7406,63,1200,61,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,05,06,05,301505,2021,1,0,0,047,0471493,6,214,0,,Y,2,2021-301505
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1615,1493,6936,2,1655,00160236.tif,06/05/2021,5,1101,1,2,1,3,6,MD,4677,4678,2,6,6,8,8,6,6,3752,7406,55,600,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,06,06,05,301506,2021,0,1,0,047,0471493,6,219,0,,N,2,2021-301506
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1645,1493,6936,2,1710,00160238.tif,06/05/2021,5,1101,1,2,1,3,1,MD,4677,7777,2,6,6,8,12,DEEP DROP,8,3752,7406,61,500,62,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,07,06,05,301507,2021,0,0,0,047,0471493,6,216,0,,Y,2,2021-301507
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1700,1493,6936,2,1725,00160240.tif,06/05/2021,5,1101,1,2,1,3,1,MD,4677,4678,2,6,6,14,8,6,5,3752,7406,60,800,64,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,08,06,05,301508,2021,0,0,0,047,0471493,6,210,1,Q19;,N,1,2021-301508
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1700,1493,6936,2,1745,00160242.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4678,2,6,6,8,8,6,6,3752,7406,60,800,64,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,09,06,05,301509,2021,0,0,0,047,0471493,6,211,0,,Y,2,2021-301509
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1700,1493,6936,2,1800,00160244.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4711,2,6,6,10,8,DEEP DROP,6,3752,7406,55,600,63,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,10,06,05,301510,2021,0,0,0,047,0471493,6,212,0,,Y,2,2021-301510
MDJN1101.pdf,3015,24,6,ROCK PILE,24,1730,1493,6936,2,1820,00160246.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4678,2,6,6,10,8,6,1,3739,7422,78,6000,67,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,11,06,05,301511,2021,0,0,0,047,0471493,6,213,0,,Y,2,2021-301511
MDJN1101.pdf,3015,37,6,POOR MANS CANYON,24,1745,1493,6936,2,1840,00160248.tif,06/05/2021,5,1101,1,2,1,3,1,NC,4677,4678,2,6,6,11,8,6,3,3752,7406,56,600,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,12,06,05,301512,2021,0,1,0,047,0471493,6,207,0,,N,2,2021-301512
MDJN1101.pdf,3015,12,6,POOR MANS CANYON,24,1815,1493,6936,2,1855,00160250.tif,06/05/2021,5,1101,1,1,2,2,6,FL,4677,4678,2,6,6,10,8,6,7,3752,7406,60,300,64,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,13,06,05,301513,2021,0,1,0,047,0471493,6,218,0,,N,2,2021-301513
MDJN1101.pdf,3015,24,6,POOR MANS CANYON,24,1830,1493,6936,2,1910,00160252.tif,06/05/2021,5,1101,1,1,2,2,1,MD,4677,4678,2,6,6,9,8,6,6,3752,7406,55,900,59,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,14,06,05,301514,2021,0,0,0,047,0471493,6,217,1,Q27;,Y,2,2021-301514
MDJN2208.pdf,3016,24,6,POOR MANS CANYON,24,1615,1493,6936,2,1640,00160256.tif,06/07/2021,5,2208,1,2,1,3,1,MD,4677,7777,2,6,6,12,6,DEEP DROP,5,3752,7406,56,600,63,1,1,0,0,1,1,0,0,0,1,1,ORIGINAL,01,06,07,301601,2021,0,0,0,047,0471493,6,371,0,,Y,2,2021-301601
MDJN2208.pdf,3016,37,6,POOR MANS CANYON,24,1650,1493,6936,2,1710,00160258.tif,06/07/2021,5,2208,1,2,1,3,1,NC,4677,4678,2,6,6,11,8,6,5,3752,7406,56,600,65,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,07,301602,2021,0,0,0,047,0471493,6,369,0,,N,1,2021-301602
MDJN2208.pdf,3016,24,6,POOR MANS CANYON,24,1700,1493,6936,2,1730,00160260.tif,06/07/2021,5,2208,1,2,1,3,1,MD,4677,4678,2,6,6,12,8,6,6,3752,7406,60,600,64,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,07,301603,2021,0,0,0,047,0471493,6,370,0,,Y,1,2021-301603
NJJN2118.pdf,3019,34,6,EAST OF RESOR,34,1750,0894,6416,2,1805,00160269.tif,06/07/2021,10,2118,1,1,2,3,1,NJ,4678,9996,2,6,6,5,5,6,1,3946,7325,50,200,60,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,06,07,301901,2021,0,0,0,029,0290894,5,448,0,,Y,2,2021-301901
NJJN2118.pdf,3019,34,6,HUDSON CANYON,34,1950,0894,6416,2,2007,00160271.tif,06/07/2021,10,2118,1,2,1,3,1,NJ,4678,9996,2,6,6,6,11,6,5,3930,7210,91,1000,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,07,301902,2021,0,0,0,029,0290894,5,449,0,,Y,1,2021-301902
NJJN2201.pdf,3022,34,6,WILMINGTON CANYON,34,1730,0900,7508,12,1751,00160282.tif,06/07/2021,3,2201,1,2,2,3,1,NJ,4656,9996,2,6,6,9,7,DEEP DROP,2,3824,7327,70,600,61,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,01,06,07,302201,2021,1,0,0,009,0090900,5,468,0,,Y,1,2021-302201
NJJN2202.pdf,3023,34,6,BALTIMORE CANYON,34,1600,9007,7897,2,1630,00160286.tif,06/07/2021,4,2202,1,1,2,2,1,NJ,4677,9996,2,6,6,9,5,6,3,3820,7345,70,3000,62,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,07,302301,2021,1,0,0,009,0099007,5,469,0,,Y,1,2021-302301
NYJN2211.pdf,3028,36,6,EAST ATLANTIS CANYON,36,1450,0175,7727,2,1645,00160300.tif,06/08/2021,3,2211,1,1,2,2,1,NY,4328,9996,2,6,6,3,40,6,9,3947,7013,997,1500,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,08,302801,2021,0,1,0,103,1030175,4,528,1,Q20;Q23;,Y,1,2021-302801
VAJN2208.pdf,3029,51,6,TRIPLE ZEROS,51,1730,0002,7873,2,1733,00160304.tif,06/08/2021,1,2208,1,2,1,3,1,VA,4711,9996,2,6,6,12,6,6,6,3615,7450,70,600,76,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,01,06,08,302901,2021,0,1,0,810,8100002,7,610,0,,Y,1,2021-302901
DEJN2102.pdf,3040,10,6,POOR MANS CANYON,10,1745,1599,6783,2,1843,00160498.tif,06/08/2021,2,2102,1,2,1,3,1,DE,4678,9996,2,6,6,10,7,6,5,3752,7406,65,1800,64,2,1,0,1,1,1,0,0,0,0,2,ORIGINAL,01,06,08,304001,2021,0,1,0,005,0051599,6,197,0,,Y,2,2021-304001
MDJN2114.pdf,3042,24,6,POOR MANS CANYON,24,1630,1493,6936,2,1645,00160504.tif,06/08/2021,5,2114,1,2,1,3,1,MD,4677,4711,2,6,6,12,8,6,6,3752,7406,65,600,64,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,08,304201,2021,0,0,0,047,0471493,6,285,0,,Y,1,2021-304201
MDJN2114.pdf,3042,24,6,POOR MANS CANYON,24,1740,1493,6936,2,1750,00160506.tif,06/08/2021,5,2114,1,1,2,2,1,MD,4677,4678,2,6,6,9,8,6,6,3752,7406,60,1200,64,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,08,304202,2021,0,0,0,047,0471493,6,288,0,,Y,2,2021-304202
MDJN2114.pdf,3042,24,6,POOR MANS CANYON,24,1800,1493,6936,2,1815,00160508.tif,06/08/2021,5,2114,1,2,1,3,1,MD,4677,4678,2,6,6,12,8,6,6,3752,7406,56,1200,67,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,08,304203,2021,0,0,0,047,0471493,6,286,0,,Y,1,2021-304203
MDJN2114.pdf,3042,24,6,POOR MANS CANYON,24,1820,1493,6936,1,1840,00160510.tif,06/08/2021,5,2114,1,1,2,2,1,MD,4677,4678,2,6,6,10,6,DEEP DROP,7,3752,7406,54,800,64,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,04,06,08,304204,2021,0,0,0,047,0471493,6,287,0,,Y,2,2021-304204
MDJN2115.pdf,3043,24,6,POOR MANS CANYON,24,1430,0856,6555,2,1435,00160514.tif,06/09/2021,4,2115,3,1,2,2,1,MD,3591,4678,2,6,6,6,6,6,3,3752,7406,65,2400,63,2,1,0,1,1,1,1,0,0,0,1,ORIGINAL,01,06,09,304301,2021,0,1,0,047,0470856,6,289,0,,Y,2,2021-304301
MDJN2209.pdf,3046,10,6,POOR MANS CANYON,24,1528,0853,7844,2,1557,00160522.tif,06/09/2021,3,2209,1,2,1,3,2,DE,4677,9996,2,6,6,10,6,6,6,3752,7406,55,3000,66,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,09,304601,2021,0,0,0,047,0470853,6,372,0,,N,1,2021-304601
MDJN2209.pdf,3046,24,6,POOR MANS CANYON,24,1606,0853,7844,2,1618,00160524.tif,06/09/2021,3,2209,1,2,1,3,7,MD,4711,9996,2,6,6,12,6,6,6,3752,7406,55,900,66,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,09,304602,2021,0,1,0,047,0470853,6,374,0,,Y,1,2021-304602
MDJN2209.pdf,3046,24,6,POOR MANS CANYON,24,1615,0853,7844,2,1626,00160526.tif,06/09/2021,3,2209,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,6,3752,7406,55,780,65,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,09,304603,2021,0,0,0,047,0470853,6,373,0,,Y,1,2021-304603
MDJN2210.pdf,3047,24,6,POOR MANS CANYON,24,1645,1493,6936,2,1700,00160530.tif,06/09/2021,5,2210,1,2,1,3,1,MD,4711,4677,2,6,6,12,8,6,6,3752,7406,60,600,63,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,09,304701,2021,0,0,0,047,0471493,6,375,0,,Y,2,2021-304701
MDJN2210.pdf,3047,24,6,POOR MANS CANYON,24,1700,1493,6936,2,1730,00160532.tif,06/09/2021,5,2210,1,2,1,3,1,MD,4711,4677,2,6,6,12,8,6,6,3752,7406,61,720,66,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,09,304702,2021,1,0,0,047,0471493,6,376,0,,Y,2,2021-304702
NJJN2214.pdf,3049,34,6,POOR MANS CANYON,34,1700,0385,7785,2,1722,00160540.tif,06/08/2021,3,2214,1,2,1,3,1,NJ,4677,4678,2,6,6,11,7,6,4,3752,7406,73,1200,65,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,06,08,304901,2021,0,0,0,009,0090385,5,477,0,,N,2,2021-304901
NYJN2113.pdf,3053,36,6,SOUTH OF MONTAUK POINT,36,1900,0085,7466,2,1940,00160554.tif,06/08/2021,4,2113,1,1,2,1,1,NY,4711,4691,2,6,6,9,18,6,6,9999,9999,30,700,81,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,08,305301,2021,0,1,0,103,1030085,4,513,1,Q27;,Y,1,2021-305301
NYJN2113.pdf,3053,36,6,ATLANTIS CANYON,36,2030,0085,7466,2,2125,00160556.tif,06/08/2021,4,2113,1,1,2,2,1,NY,4711,4676,2,6,6,2,20,6,5,3947,7013,997,1400,74,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,02,06,08,305302,2021,0,1,0,103,1030085,4,514,1,Q27;,Y,1,2021-305302
MAJN1102.pdf,3056,25,6,STELLWAGEN BANK,25,1245,0218,7881,2,1255,00160564.tif,06/13/2021,8,1102,1,1,2,1,1,MA,4671,9996,2,6,6,3,3,6,4,4216,7017,25,130,98,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,01,06,13,305601,2021,1,1,0,023,0230218,2,390,0,,Y,2,2021-305601
MAJN1102.pdf,3056,25,6,STELLWAGEN BANK,25,1500,0784,7881,2,1530,00160566.tif,06/13/2021,8,1102,1,1,2,3,1,MA,4671,9996,2,6,6,7,4,6,10,4216,7017,30,180,98,2,1,1,0,0,0,0,0,1,0,2,ORIGINAL,02,06,13,305602,2021,0,1,0,023,0230784,2,389,1,Q23;,Y,2,2021-305602
MAJN1210.pdf,3059,25,6,SE TILLIES BANK,25,1555,9249,7633,2,1615,00160574.tif,06/13/2021,37,1210,2,2,1,3,1,MA,4671,9996,2,6,6,2,6,6,8,4230,7010,8,255,61,2,1,0,1,0,0,1,1,0,0,1,ORIGINAL,01,06,13,305901,2021,1,0,0,009,0099249,2,402,1,Q23;,Y,2,2021-305901
MAJN1212.pdf,3060,25,6,STELLWAGEN BANK,25,1430,9038,7880,2,1435,00160578.tif,06/13/2021,9,1212,1,1,1,3,7,MA,4671,9996,2,6,6,2,2,6,6,4216,7017,10,100,64,2,1,0,0,1,1,0,0,0,0,2,ORIGINAL,01,06,13,306001,2021,0,1,0,023,0239038,2,403,0,,Y,2,2021-306001
