tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
MAKO MANIA,7,2005-126403,126403,6447,16591,06,04,2005,1830,24,1202,03,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1730,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,5,9998,9998,30,120,51,2,6,2,2,1,6,,,,,
MAKO MANIA,7,2005-126404,126404,6447,16591,06,04,2005,1835,24,1202,04,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1700,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,3,9998,9998,998,9998,51,2,6,1,2,1,6,,,,,
6,TWIN WRECKS,2005-126405,126405,6447,16591,06,04,2005,1845,24,1202,05,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1800,3591,9996,2,6,6,6,8,9,0,0,1,0,0,1,0,6,4,3813,7443,16,70,59,1,6,2,2,1,6,,,,,
6,JACKSPOT,2005-126406,126406,6447,16591,06,04,2005,1855,24,1202,06,047,0853,0470853,3,1,2,1,1,2,6,6,6,MD,24,1630,3551,9996,2,6,6,6,4,6,0,0,1,0,0,1,0,6,5,3805,7445,30,100,57,2,6,2,2,1,6,,,,,
MAKO MANIA,JACKSPOT,2005-126407,126407,6447,16591,06,04,2005,1910,24,1202,07,047,0853,0470853,3,1,2,2,1,3,6,6,6,MD,24,1700,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,4,3805,7445,50,110,57,2,6,2,2,1,6,,,,,
STAR ISLAND SHARK,N OF HOT DOG,2005-126501,126501,6559,16592,06,05,2005,1624,24,1201,01,047,0004,0470004,1,1,1,2,1,2,6,6,6,MD,24,1600,3551,9996,1,T206,6,6,4,5,0,0,1,0,0,1,0,6,4,3806,7417,47,280,98,1,6,1,2,1,6,,,,,
MAKO MANIA,FINGERS,2005-126502,126502,6559,16592,06,05,2005,1645,24,1201,02,047,0004,0470004,1,1,1,1,1,2,6,1,6,MD,24,1630,3551,9996,1,T500,6,6,5,9,0,0,1,0,1,0,0,6,4,3812,7437,26,110,60,2,6,1,2,1,6,,,,,
MAKO MANIA,JACKSPOT,2005-126503,126503,6559,16592,06,05,2005,1700,24,1201,03,047,0004,0470004,1,1,2,1,1,3,6,6,6,DE,10,1645,3551,9996,1,T500,6,6,4,8,1,1,1,1,0,1,0,6,6,3805,7445,23,110,55,1,6,1,2,1,6,,,,,
MAKO MANIA,FINGERS,2005-126504,126504,6559,16592,06,05,2005,1720,24,1201,04,047,0004,0470004,1,1,1,2,1,2,6,6,6,MD,24,1715,3551,9996,1,T500,6,6,4,6,0,1,1,0,0,1,0,6,4,3812,7437,24,130,98,1,6,1,2,1,6,,,,,
MAKO MANIA,JACKSPOT,2005-126505,126505,6559,16592,06,05,2005,1840,24,1201,05,047,0004,0470004,1,1,1,2,1,2,6,6,6,DE,10,1740,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,5,3805,7445,20,120,56,1,6,1,2,1,6,,,,,
6,WILMINGTON CANYON,2005-126701,126701,6425,16594,06,07,2005,1647,10,2201,01,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1400,3551,9996,2,6,6,6,10,22,0,1,0,1,0,1,0,6,3,3830,7329,80,1000,98,2,6,1,2,1,6,,,,,
6,HOT DOG,2005-126901,126901,6491,16594,06,07,2005,1704,51,2207,01,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1655,4711,9996,2,6,6,6,7,7,0,1,1,1,0,0,0,6,6,3645,7520,50,90,62,1,6,1,2,1,6,,,,,
6,HOT DOG,2005-126902,126902,6491,16594,06,07,2005,1715,51,2207,02,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1700,4711,9996,2,6,6,6,6,8,0,1,1,1,0,0,0,6,6,3645,7520,45,250,68,1,6,1,2,1,6,,,,,
6,MISTY BLUE/S FAT,2005-127001,127001,6013,16595,06,08,2005,1230,34,2206,01,009,0900,0090900,3,1,1,2,1,1,6,6,6,NJ,34,1230,3591,9996,2,6,6,6,4,5,0,0,1,0,0,1,0,6,4,9998,9998,25,90,60,1,6,1,1,1,6,,,,,
6,JACKSPOT,2005-127201,127201,6555,16596,06,09,2005,1625,24,2103,01,047,0856,0470856,4,3,1,2,1,2,6,6,6,VA,51,1620,3591,9996,2,6,6,6,4,6,0,0,1,1,0,1,0,6,3,3805,7445,22,110,61,1,6,2,2,1,6,,,,,
6,CIGAR,2005-128301,128301,6544,16597,06,10,2005,1725,51,2102,01,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1710,4670,9996,2,6,6,6,6,6,0,0,1,1,0,0,0,6,6,3630,7450,74,6000,74,1,6,1,1,1,6,,,,,
6,EAST SOUTHEAST,2005-128302,128302,6544,16597,06,10,2005,1750,51,2102,02,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1730,4670,9996,2,6,6,6,7,7,0,0,1,1,0,0,0,6,6,3630,7450,70,4200,73,1,6,1,2,1,6,,,,,
6,CIGAR,2005-128303,128303,6544,16597,06,10,2005,1800,51,2102,03,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1700,4670,9996,2,6,6,6,8,6,0,0,1,1,0,0,0,6,6,3630,7450,74,6000,74,1,6,1,2,1,6,,,,,
6,CIGAR,2005-128601,128601,6544,16598,06,11,2005,1735,51,1204,01,810,0088,8100088,3,1,1,1,1,3,6,1,6,VA,51,1725,4670,9996,2,6,6,6,8,6,0,0,1,1,0,0,0,6,6,3630,7450,73,6000,74,1,6,1,1,1,6,,,,,
6,CIGAR,2005-128602,128602,6544,16598,06,11,2005,1755,51,1204,02,810,0088,8100088,3,1,2,1,1,3,6,1,8,VA,51,1734,4670,9996,2,6,6,6,6,6,0,0,1,1,0,0,0,6,6,3630,7450,78,6000,75,1,6,1,2,1,6,,,,,
6,CIGAR,2005-128603,128603,6544,16598,06,11,2005,1803,51,1204,03,810,0088,8100088,3,1,2,1,1,2,6,1,8,VA,51,1743,4670,9996,2,6,6,6,8,6,0,0,1,1,0,0,0,6,5,3630,7450,71,6000,75,2,6,1,1,1,6,,,,,
6,OFFSHORE CIGAR,2005-128604,128604,6544,16598,06,11,2005,1812,51,1204,04,810,0088,8100088,3,1,2,1,1,3,6,1,8,VA,51,1740,4670,9996,2,6,6,6,11,6,0,0,1,1,0,0,0,6,5,3630,7450,78,6000,75,2,6,1,2,1,6,,,,,
6,OLD GROUND,2005-129301,129301,6555,16599,06,12,2005,1545,10,1104,01,005,1599,0051599,2,3,1,2,1,2,6,6,6,DE,10,1545,3531,9996,2,6,6,6,2,6,0,1,1,1,0,0,0,6,3,9998,9998,40,110,63,1,6,2,2,1,6,,,,,
6,SOUTH FINGERS,2005-129302,129302,6555,16599,06,12,2005,1615,10,1104,02,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1500,230,9996,2,6,6,6,6,6,0,1,0,1,0,0,0,6,10,3805,7440,34,144,67,1,6,1,2,1,6,,,,,
MAKO MADNESS,WASHINGTON CANYON,2005-129303,129303,6555,16599,06,12,2005,1630,10,1104,03,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1615,3551,9996,1,,6,6,6,6,0,0,1,0,0,1,0,6,6,3729,7430,72,600,66,1,6,1,1,1,6,,,,,
MAKO MADNESS,EAST HAMBONE,2005-129304,129304,6555,16599,06,12,2005,1745,10,1104,04,005,1599,0051599,2,1,1,2,1,2,6,6,6,DE,10,1730,3551,9996,1,,6,6,5,8,0,0,1,0,0,1,0,6,4,3811,7424,46,100,67,1,6,1,2,1,6,,,,,
6,FINGERS,2005-129401,129401,6507,16599,06,12,2005,1640,34,1203,01,029,1024,0291024,8,1,2,1,1,8,6,1,1,NJ,34,1600,3551,9996,2,6,6,6,3,8,0,0,1,0,0,1,0,6,6,3700,7510,33,120,63,1,6,2,2,1,6,,,,,
6,FINGERS,2005-129402,129402,6507,16599,06,12,2005,1805,34,1203,02,029,9114,0299114,8,1,1,2,2,6,6,2,1,NJ,34,1700,3551,9996,2,6,6,6,3,5,0,0,1,0,0,1,0,6,3,3934,7331,30,110,66,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,TRIPLE WRECKS,2005-129501,129501,6502,16597,06,10,2005,1710,34,2103,01,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1700,3551,9996,1,4000,6,6,3,7,1,0,1,0,0,1,0,6,4,3935,7255,30,121,66,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,NINETEEN LUMP,2005-129502,129502,6502,16597,06,10,2005,1725,34,2103,02,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1630,3551,9996,1,4000,6,6,5,7,0,0,1,0,0,1,0,6,6,3830,7420,38,180,68,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,4FB,2005-129503,129503,6502,16597,06,10,2005,1740,34,2103,03,009,1131,0091131,3,1,1,2,1,2,6,6,6,DE,10,1700,3551,9996,1,4000,6,6,4,6,0,0,1,0,0,1,0,6,3,9998,9998,15,65,64,1,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,TRIPLE WRECKS,2005-129504,129504,6502,16597,06,10,2005,1800,34,2103,04,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1700,3591,9996,1,4000,6,6,4,8,0,0,1,0,0,1,0,6,6,3935,7255,25,120,66,1,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,JACOBS WRECK,2005-129505,129505,6502,16597,06,10,2005,1810,34,2103,05,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1730,3591,9996,1,4000,6,6,3,7,0,0,1,0,0,1,0,6,4,9999,9999,34,125,60,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,MASSEYS CANY0N,2005-129506,129506,6502,16597,06,10,2005,1820,34,2103,06,009,1131,0091131,3,1,2,1,1,3,6,6,6,NJ,34,1800,3551,9996,1,4000,6,6,4,5,1,0,1,0,0,1,0,6,4,9998,9998,43,140,66,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,BLUESTONE WRECK,2005-129507,129507,6502,16597,06,10,2005,1835,34,2103,07,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1800,3591,9996,1,4000,6,6,4,6,1,0,1,0,0,1,0,6,6,9999,9999,30,130,64,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,WRECK ARLENE,2005-129508,129508,6502,16597,06,10,2005,1850,34,2103,08,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1830,3591,9996,1,4000,6,6,4,8,1,0,1,0,0,1,0,6,6,9998,9998,52,200,64,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,10 FATHOM LINE,2005-129509,129509,6502,16597,06,10,2005,1905,34,2103,09,009,1131,0091131,3,1,1,2,1,2,6,6,6,NJ,34,1900,3591,9996,1,4000,6,6,3,7,0,0,1,0,0,1,0,6,4,9998,9998,25,85,66,1,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,8,2005-129510,129510,6505,16597,06,10,2005,1523,34,2103,10,009,0900,0090900,3,1,1,2,1,1,6,6,6,NJ,34,1400,3591,9996,1,4000,6,6,5,4,0,0,1,0,0,1,0,6,6,9998,9998,998,9998,62,1,6,1,1,1,6,,,,,
SOUTH JERSEY SHARK,20 FATHOM,2005-129511,129511,6505,16597,06,10,2005,1814,34,2103,11,009,0900,0090900,3,1,2,2,1,3,6,6,6,NJ,34,1811,3591,9996,1,4000,6,6,4,7,1,0,1,0,1,0,0,6,7,3845,7420,30,100,63,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,J J HOOPER WRECK,2005-129512,129512,6505,16597,06,10,2005,1826,34,2103,12,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1821,3551,9996,1,4000,6,6,5,7,0,0,1,0,0,1,0,6,4,3826,7423,36,154,61,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,7,2005-129513,129513,6505,16597,06,10,2005,1841,34,2103,13,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1834,3551,9996,1,4000,6,6,4,8,0,0,1,0,0,1,0,6,4,9998,9998,40,130,62,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,HAMBONE,2005-129514,129514,6505,16597,06,10,2005,1846,34,2103,14,009,0900,0090900,3,1,1,2,1,3,6,6,6,NJ,34,1841,3551,9996,1,4000,6,6,4,7,1,0,1,0,0,1,0,6,2,3811,7424,52,130,62,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,ELEPHANT TRUNK,2005-129515,129515,6505,16597,06,10,2005,1901,34,2103,15,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1847,3551,9996,1,4000,6,6,5,5,0,0,1,0,1,1,0,6,5,3835,7405,50,200,64,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,MASSEY CANY0N,2005-129516,129516,6505,16597,06,10,2005,1950,34,2103,16,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1926,3591,9996,1,4000,6,6,4,7,0,0,1,0,1,1,0,6,4,9998,9998,40,120,64,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,OCEAN,2005-129517,129517,6505,16597,06,10,2005,1926,34,2103,17,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1920,3551,9996,1,4000,6,6,4,6,1,1,1,0,1,1,0,6,1,9999,9999,60,175,61,1,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,ELEPHANT TRUNK,2005-129518,129518,6505,16597,06,10,2005,1930,34,2103,18,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1928,3591,9996,1,4000,6,6,4,6,1,0,1,0,0,1,0,6,5,3835,7405,50,180,63,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,TD LORAN 26803 42314,2005-129519,129519,6505,16597,06,10,2005,1936,34,2103,19,009,0900,0090900,3,1,2,1,1,1,6,6,6,NY,36,1905,3591,9996,1,4000,6,6,4,7,1,1,1,0,0,1,0,6,6,9998,9998,46,190,66,1,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,25 FATHOM,2005-129520,129520,6013,16597,06,10,2005,1800,34,2103,20,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1750,3551,9996,1,4000,6,6,5,8,0,0,1,0,1,0,0,6,5,9998,9998,42,125,66,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,LORI DAWN,2005-129521,129521,6013,16597,06,10,2005,1815,34,2103,21,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1815,3551,9996,1,4000,6,6,5,8,0,0,1,0,1,0,0,6,5,9998,9998,34,120,61,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,CIGAR,2005-129522,129522,6013,16597,06,10,2005,1818,34,2103,22,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1800,3591,9996,1,4000,6,6,5,8,0,0,1,0,1,0,0,6,5,9998,9998,34,130,62,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,MASSEYS CANYON,2005-129523,129523,6013,16597,06,10,2005,1825,34,2103,23,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1815,3591,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,4,9998,9998,45,130,66,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,10 FATHOM,2005-129524,129524,6013,16597,06,10,2005,1826,34,2103,24,009,0900,0090900,3,1,1,2,1,3,6,8,8,NJ,34,1800,3531,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,5,9998,9998,15,70,67,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,LINDENKOHL,2005-129525,129525,6013,16597,06,10,2005,1830,34,2103,25,009,0900,0090900,3,1,2,2,1,3,6,6,6,NJ,34,1810,3551,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,5,9998,9998,50,150,63,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,MASSEYS CANYON,2005-129526,129526,6013,16597,06,10,2005,1900,34,2103,26,009,0900,0090900,3,1,1,2,1,3,6,6,6,NJ,34,1845,3551,9996,1,4000,6,6,5,7,0,0,1,0,1,0,0,6,5,9998,9998,45,120,66,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,8,2005-129527,129527,6013,16597,06,10,2005,1908,34,2103,27,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1850,3551,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,5,9998,9998,40,118,68,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,INDIAN ARROW,2005-129528,129528,6013,16597,06,10,2005,1915,34,2103,28,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1900,3591,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,6,9998,9998,55,240,62,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,MASSEYS CANYON,2005-129529,129529,6013,16597,06,10,2005,1930,34,2103,29,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1915,3591,9996,1,4000,6,6,5,7,0,0,1,0,1,0,0,6,4,9998,9998,40,200,63,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,H WRECK,2005-129530,129530,6013,16597,06,10,2005,1920,34,2103,30,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1900,3551,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,6,9998,9998,50,170,63,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,50 FATHOM,2005-129531,129531,6013,16597,06,10,2005,1950,34,2103,31,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1900,3591,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,6,9998,9998,50,250,61,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,HOT DOG,2005-129532,129532,6013,16597,06,10,2005,2005,34,2103,32,009,0900,0090900,3,1,2,2,1,3,6,6,6,NJ,34,1925,3591,9996,1,4000,6,6,4,7,0,0,1,0,1,0,0,6,5,9998,9998,55,160,62,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,7,2005-129533,129533,6013,16597,06,10,2005,1945,34,2103,33,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1925,3551,9996,1,4000,6,6,3,7,0,0,1,0,1,0,0,6,8,9998,9998,40,120,66,2,6,1,2,1,6,,,,,
SOUTH JERSEY SHARK,FINGERS,2005-129534,129534,6013,16597,06,10,2005,1950,34,2103,34,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1900,3551,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,6,3955,7315,55,110,67,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,OLD GROUNDS,2005-129535,129535,6013,16597,06,10,2005,2005,34,2103,35,009,0900,0090900,3,1,2,1,1,3,6,6,6,NJ,34,1910,3551,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,6,9998,9998,45,110,62,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,MOONSTONE,2005-129536,129536,6013,16597,06,10,2005,2008,34,2103,36,009,0900,0090900,3,1,1,2,1,2,6,6,6,NJ,34,1920,3531,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,6,9998,9998,32,90,64,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,TRIPLE WRECKS,2005-129537,129537,6013,16597,06,10,2005,2000,34,2103,37,009,0063,0090063,3,1,2,1,1,3,6,6,6,NJ,34,1930,3551,9996,1,4000,6,6,3,7,0,0,1,0,1,0,0,6,6,3935,7255,40,105,62,2,6,2,2,1,6,,,,,
SOUTH JERSEY SHARK,ELEPHANT TRUNK,2005-129538,129538,6013,16597,06,10,2005,2025,34,2103,38,009,0062,0090062,3,1,2,1,1,3,6,6,6,NJ,34,1920,3591,9996,1,4000,6,6,4,8,0,0,1,0,1,0,0,6,5,3835,7405,45,100,62,2,6,2,2,1,6,,,,,
6,TRIPLE ZEROS,2005-129701,129701,6171,16599,06,12,2005,1710,51,1113,01,810,0091,8100091,1,1,1,2,1,2,6,6,6,VA,51,1700,4656,9996,2,6,6,6,9,8,0,0,1,1,0,0,0,6,5,3615,7450,75,4200,67,1,6,2,2,1,6,,,,,
6,TRIPLE ZEROS,2005-129702,129702,6171,16599,06,12,2005,1740,51,1113,02,810,0091,8100091,1,1,1,2,1,2,6,6,6,VA,51,1735,1050,9996,2,6,6,6,8,8,0,1,1,1,0,0,0,6,2,3615,7450,45,2000,98,1,6,1,2,1,6,,,,,
6,CIGAR,2005-130101,130101,6544,16601,06,14,2005,1740,51,2204,01,810,0091,8100091,1,1,2,1,1,3,6,6,6,VA,51,1650,4670,9996,2,6,6,6,8,6,0,0,1,1,0,0,0,6,3,3630,7450,72,120,72,1,6,1,2,1,6,,,,,
6,FINGERS,2005-130401,130401,6447,16597,06,10,2005,1650,24,2104,01,047,0856,0470856,4,3,1,2,8,8,6,8,1,DE,10,1645,3551,9996,2,6,6,6,6,9,0,0,1,0,0,1,0,6,5,3812,7437,30,120,65,2,6,2,2,1,6,,,,,
6,FINGERS,2005-130601,130601,6555,16602,06,15,2005,1530,24,2202,01,047,1493,0471493,5,1,2,1,1,3,6,6,6,MD,24,1530,4677,9996,2,6,6,6,9,8,0,1,0,1,0,0,0,6,4,3805,7440,28,125,72,1,6,1,1,1,6,,,,,
6,7,2005-130701,130701,6447,16602,06,15,2005,1535,24,2105,01,047,0856,0470856,4,3,1,2,1,2,6,8,1,MD,24,1530,4677,9996,2,6,6,6,5,7,0,1,0,1,0,0,0,6,2,9999,9999,30,160,72,2,6,2,2,1,6,,,,,
6,JACKSPOT,2005-130702,130702,6447,16602,06,15,2005,1555,24,2105,02,047,0856,0470856,4,3,1,2,1,2,6,8,1,DE,10,1550,3551,9996,2,6,6,6,5,5,0,1,1,1,1,0,0,6,3,3805,7445,58,80,68,2,6,2,2,1,6,,,,,
6,FINGERS,2005-130703,130703,6447,16602,06,15,2005,1605,24,2105,03,047,0856,0470856,4,3,1,2,1,2,6,6,6,DE,10,1600,3551,9996,2,6,6,6,2,6,0,0,1,0,0,1,0,6,5,3812,7437,16,120,72,1,6,1,2,1,6,,,,,
6,MASSEYS CANYON,2005-130704,130704,6447,16602,06,15,2005,1720,24,2105,04,047,0856,0470856,4,3,1,2,1,2,6,6,6,MD,24,1715,3551,9996,2,6,6,6,4,7,0,0,1,0,0,1,0,6,5,3825,7420,34,120,72,2,6,1,2,1,6,,,,,
6,MARINE ELECTRIC,2005-131001,131001,6447,16599,06,12,2005,1425,24,1105,01,047,0856,0470856,4,3,1,2,1,2,6,6,6,DE,10,1420,3551,9996,2,6,6,6,4,7,0,0,1,0,0,1,0,6,2,3753,7450,36,143,68,2,6,2,2,1,6,,,,,
6,MARINE ELECTRIC,2005-131002,131002,6447,16599,06,12,2005,1455,24,1105,02,047,0856,0470856,4,3,1,2,1,2,6,6,6,MD,24,1455,3551,9996,2,6,6,6,4,5,0,0,1,0,0,1,0,6,4,3753,7450,28,126,70,1,6,2,2,1,6,,,,,
6,B BUOY,2005-131101,131101,6425,16603,06,16,2005,1155,10,2104,01,005,1599,0051599,2,1,1,2,1,2,6,6,1,DE,10,1150,3551,9996,2,6,6,6,2,6,0,0,1,0,1,1,0,6,2,9998,9998,8,73,68,2,6,1,1,1,6,,,,,
OCEAN CITY SHARK,B BUOY,2005-131102,131102,6425,16603,06,16,2005,1720,10,2104,02,005,1599,0051599,2,1,2,2,1,3,6,6,6,DE,10,1705,3551,9996,1,T501,6,6,7,6,0,1,1,0,1,1,0,6,8,9998,9998,10,80,71,2,6,1,1,1,6,,,,,
