tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
185601,9996,9996,441,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,4,3,104,0,,2018-185601
180602,9996,9996,444,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,4,3,152,0,,2018-180602
179402,9996,9996,472,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,10,3,127,0,,2018-179402
180602,9996,9996,473,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,15,3,163,0,,2018-180602
179402,9996,9996,474,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,3,3,120,0,,2018-179402
180602,9996,9996,476,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,14,3,162,0,,2018-180602
180603,9996,9996,476,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,03,2205,1,MDOC2205.pdf,00131060.tif,ORIGINAL,1050,1806,0,3,2,171,0,,2018-180603
180601,9996,9996,478,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,13,3,141,0,,2018-180601
180602,9996,9996,481,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,16,3,164,0,,2018-180602
183201,9996,9996,482,8,9996,6783,2,1,2018,10,14,0051599,0,0,10,01,1107,1,DEOC1107.pdf,00131190.tif,ORIGINAL,1050,1832,0,4,3,55,0,,2018-183201
172801,9996,9996,483,2,9996,7508,3,1,2018,10,01,0090900,0,0,34,01,2103,1,NJOC2103.pdf,00130642.tif,ORIGINAL,1050,1728,0,5,3,188,0,,2018-172801
173101,9996,9996,483,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,20,2,215,0,,2018-173101
185601,9996,9996,485,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,6,3,106,0,,2018-185601
180601,9996,9996,486,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,20,3,148,0,,2018-180601
180601,9996,9996,489,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,14,3,142,0,,2018-180601
180601,9996,9996,490,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,15,3,143,0,,2018-180601
180401,9996,9996,491,8,9996,6783,2,1,2018,10,09,0051599,0,0,10,01,2101,1,DEOC2101.pdf,00131040.tif,ORIGINAL,1050,1804,0,1,2,43,0,,2018-180401
180602,9996,9996,492,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,13,3,161,0,,2018-180602
180602,9996,9996,496,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,10,3,158,0,,2018-180602
183203,9996,9996,497,8,9996,6783,2,1,2018,10,14,0051599,0,0,10,03,1107,1,DEOC1107.pdf,00131194.tif,ORIGINAL,1050,1832,0,1,2,61,0,,2018-183203
180602,9996,9996,498,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,2,3,150,0,,2018-180602
173901,9996,9996,498,8,9996,6633,3,1,2018,10,02,8100088,0,0,51,01,2206,1,VAOC2206.pdf,00130690.tif,ORIGINAL,1050,1739,0,6,3,225,0,,2018-173901
180601,9996,9996,500,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131054.tif,ORIGINAL,1050,1806,0,10,3,138,0,,2018-180601
173902,9996,9996,500,8,9996,6633,3,1,2018,10,02,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00130692.tif,ORIGINAL,1050,1739,0,5,3,226,0,,2018-173902
180601,9996,9996,503,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131054.tif,ORIGINAL,1050,1806,0,9,3,137,0,,2018-180601
180602,9996,9996,505,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,12,3,160,0,,2018-180602
179402,9996,9996,507,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,7,3,124,0,,2018-179402
173101,9996,9996,508,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130659.tif,ORIGINAL,1050,1731,0,21,2,216,0,,2018-173101
172801,9996,9996,509,2,9996,7508,3,1,2018,10,01,0090900,0,0,34,01,2103,1,NJOC2103.pdf,00130642.tif,ORIGINAL,1050,1728,0,4,3,187,0,,2018-172801
180402,9996,9996,512,8,9996,6783,2,1,2018,10,09,0051599,0,0,10,02,2101,1,DEOC2101.pdf,00131042.tif,ORIGINAL,1050,1804,0,1,2,46,0,,2018-180402
172801,9996,9996,513,2,9996,7508,3,1,2018,10,01,0090900,0,0,34,01,2103,1,NJOC2103.pdf,00130642.tif,ORIGINAL,1050,1728,0,1,3,184,0,,2018-172801
180602,9996,9996,516,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,18,3,166,0,,2018-180602
180602,9996,9996,518,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,17,3,165,0,,2018-180602
173901,9996,9996,520,8,9996,6633,3,1,2018,10,02,8100088,0,0,51,01,2206,1,VAOC2206.pdf,00130690.tif,ORIGINAL,1050,1739,0,5,3,224,0,,2018-173901
171201,9996,9996,521,8,9996,6783,2,1,2018,10,02,0051599,0,0,10,01,2102,1,DEOC2102.pdf,00130531.tif,ORIGINAL,1050,1712,0,3,2,14,0,,2018-171201
180401,9996,9996,521,8,9996,6783,2,1,2018,10,09,0051599,0,0,10,01,2101,1,DEOC2101.pdf,00131040.tif,ORIGINAL,1050,1804,0,3,2,45,0,,2018-180401
173101,9996,9996,521,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130657.tif,ORIGINAL,1050,1731,0,6,2,201,0,,2018-173101
173101,9996,9996,521,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,12,2,207,0,,2018-173101
172801,9996,9996,523,2,9996,7508,3,1,2018,10,01,0090900,0,0,34,01,2103,1,NJOC2103.pdf,00130642.tif,ORIGINAL,1050,1728,0,2,3,185,0,,2018-172801
179402,9996,9996,527,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,2,3,119,0,,2018-179402
180601,9996,9996,527,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,17,3,145,0,,2018-180601
180602,9996,9996,527,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,11,3,159,0,,2018-180602
180602,9996,9996,528,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,19,3,167,0,,2018-180602
185601,9996,9996,530,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,2,3,102,0,,2018-185601
180602,9996,9996,530,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,1,3,149,0,,2018-180602
171201,9996,9996,531,8,9996,6783,2,1,2018,10,02,0051599,0,0,10,01,2102,1,DEOC2102.pdf,00130531.tif,ORIGINAL,1050,1712,0,1,2,12,0,,2018-171201
180601,9996,9996,531,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,16,3,144,0,,2018-180601
180601,9996,9996,531,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,19,3,147,0,,2018-180601
172801,9996,9996,531,2,9996,7508,3,1,2018,10,01,0090900,0,0,34,01,2103,1,NJOC2103.pdf,00130642.tif,ORIGINAL,1050,1728,0,3,3,186,0,,2018-172801
180601,9996,9996,532,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,12,3,140,0,,2018-180601
172802,9996,9996,532,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,6,2,194,0,,2018-172802
173101,9996,9996,533,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,17,2,212,0,,2018-173101
180601,9996,9996,534,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131054.tif,ORIGINAL,1050,1806,0,6,3,134,0,,2018-180601
174603,9996,9996,535,8,9996,6783,2,1,2018,10,04,0051599,0,0,10,03,2209,1,DEOC2209.pdf,00130791.tif,ORIGINAL,1050,1746,0,6,2,27,0,,2018-174603
185603,9996,9996,536,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,03,1205,1,MDOC1205.pdf,00131280.tif,ORIGINAL,1050,1856,0,2,3,112,0,,2018-185603
180602,9996,9996,536,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,8,3,156,0,,2018-180602
172802,9996,9996,541,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,3,2,191,0,,2018-172802
180601,9996,9996,543,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,18,3,146,0,,2018-180601
174603,9996,9996,544,8,9996,6783,2,1,2018,10,04,0051599,0,0,10,03,2209,1,DEOC2209.pdf,00130791.tif,ORIGINAL,1050,1746,0,7,2,28,0,,2018-174603
180602,9996,9996,546,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,3,3,151,0,,2018-180602
173101,9996,9996,546,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,19,2,214,0,,2018-173101
171201,9996,9996,547,8,9996,6783,2,1,2018,10,02,0051599,0,0,10,01,2102,1,DEOC2102.pdf,00130531.tif,ORIGINAL,1050,1712,0,5,2,16,0,,2018-171201
180601,9996,9996,548,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131055.tif,ORIGINAL,1050,1806,0,11,3,139,0,,2018-180601
180602,9996,9996,550,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,6,3,154,0,,2018-180602
172802,9996,9996,551,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,7,2,195,0,,2018-172802
180601,9996,9996,552,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131054.tif,ORIGINAL,1050,1806,0,5,3,133,0,,2018-180601
180603,9996,9996,553,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,03,2205,1,MDOC2205.pdf,00131060.tif,ORIGINAL,1050,1806,0,2,2,170,0,,2018-180603
179402,9996,9996,555,2,9996,7292,2,1,2018,10,07,0470024,1,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,9,3,126,0,,2018-179402
178203,9996,9996,557,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,03,1203,1,MDOC1203.pdf,00130933.tif,ORIGINAL,1050,1782,0,5,3,69,0,,2018-178203
179402,9996,9996,559,2,9996,7292,2,1,2018,10,07,0470024,1,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,6,3,123,0,,2018-179402
180602,9996,9996,559,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,5,3,153,0,,2018-180602
173101,9996,9996,559,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130659.tif,ORIGINAL,1050,1731,0,22,2,217,0,,2018-173101
172802,9996,9996,560,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,4,2,192,0,,2018-172802
183201,9996,9996,562,2,9996,6783,2,1,2018,10,14,0051599,0,0,10,01,1107,1,DEOC1107.pdf,00131190.tif,ORIGINAL,1050,1832,0,1,3,52,0,,2018-183201
180401,9996,9996,563,8,9996,6783,2,1,2018,10,09,0051599,0,0,10,01,2101,1,DEOC2101.pdf,00131040.tif,ORIGINAL,1050,1804,0,2,2,44,0,,2018-180401
179402,9996,9996,563,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,4,3,121,0,,2018-179402
172802,9996,9996,563,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,2,2,190,0,,2018-172802
171201,9996,9996,566,8,9996,6783,2,1,2018,10,02,0051599,0,0,10,01,2102,1,DEOC2102.pdf,00130531.tif,ORIGINAL,1050,1712,0,2,2,13,0,,2018-171201
183203,9996,9996,566,8,9996,6783,2,1,2018,10,14,0051599,0,0,10,03,1107,1,DEOC1107.pdf,00131194.tif,ORIGINAL,1050,1832,0,2,2,62,0,,2018-183203
185601,9996,9996,567,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,3,3,103,0,,2018-185601
174603,9996,9996,571,2,9996,6783,2,1,2018,10,04,0051599,0,0,10,03,2209,1,DEOC2209.pdf,00130791.tif,ORIGINAL,1050,1746,0,2,2,23,0,,2018-174603
173101,9996,9996,572,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130659.tif,ORIGINAL,1050,1731,0,25,2,220,0,,2018-173101
178203,9996,9996,575,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,03,1203,1,MDOC1203.pdf,00130933.tif,ORIGINAL,1050,1782,0,3,3,67,0,,2018-178203
180604,9996,9996,575,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,04,2205,1,MDOC2205.pdf,00131062.tif,ORIGINAL,1050,1806,0,5,3,177,0,,2018-180604
185503,9996,9996,578,8,9996,6447,3,1,2018,10,14,0470853,0,0,24,03,1204,1,MDOC1204.pdf,00131268.tif,ORIGINAL,1050,1855,0,3,3,82,0,,2018-185503
183203,9996,9996,580,8,9996,6783,2,1,2018,10,14,0051599,0,0,10,03,1107,1,DEOC1107.pdf,00131194.tif,ORIGINAL,1050,1832,0,3,2,63,0,,2018-183203
185601,9996,9996,583,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,5,3,105,0,,2018-185601
173101,9996,9996,584,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,18,2,213,0,,2018-173101
173101,9996,9996,584,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130659.tif,ORIGINAL,1050,1731,0,23,2,218,0,,2018-173101
180602,9996,9996,586,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131058.tif,ORIGINAL,1050,1806,0,20,3,168,0,,2018-180602
178206,9996,9996,587,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,06,1203,1,MDOC1203.pdf,00130939.tif,ORIGINAL,1050,1782,0,5,3,78,0,,2018-178206
172802,9996,9996,589,2,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,5,2,193,0,,2018-172802
178802,9996,9996,590,2,9996,6783,2,1,2018,10,08,0051599,0,0,10,02,1106,1,DEOC1106.pdf,00130975.tif,ORIGINAL,1050,1788,0,6,2,41,0,,2018-178802
178204,9996,9996,590,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,04,1203,1,MDOC1203.pdf,00130935.tif,ORIGINAL,1050,1782,0,3,3,72,0,,2018-178204
178203,9996,9996,591,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,03,1203,1,MDOC1203.pdf,00130933.tif,ORIGINAL,1050,1782,0,2,3,66,0,,2018-178203
173902,9996,9996,594,2,9996,6633,3,1,2018,10,02,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00130692.tif,ORIGINAL,1050,1739,0,10,3,231,0,,2018-173902
178802,9996,9996,597,2,9996,6783,2,1,2018,10,08,0051599,0,0,10,02,1106,1,DEOC1106.pdf,00130975.tif,ORIGINAL,1050,1788,0,5,2,40,0,,2018-178802
171201,9996,9996,598,1,9996,6783,2,1,2018,10,02,0051599,0,0,10,01,2102,1,DEOC2102.pdf,00130531.tif,ORIGINAL,1050,1712,0,4,2,15,0,,2018-171201
178801,9996,9996,602,1,9996,6783,2,1,2018,10,08,0051599,0,0,10,01,1106,1,DEOC1106.pdf,00130973.tif,ORIGINAL,1050,1788,0,1,2,30,0,,2018-178801
178203,9996,9996,602,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,03,1203,1,MDOC1203.pdf,00130933.tif,ORIGINAL,1050,1782,0,4,3,68,0,,2018-178203
185602,9996,9996,608,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,02,1205,1,MDOC1205.pdf,00131278.tif,ORIGINAL,1050,1856,0,1,2,108,0,,2018-185602
173101,9996,9996,609,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130657.tif,ORIGINAL,1050,1731,0,3,2,198,0,,2018-173101
173101,9996,9996,609,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130657.tif,ORIGINAL,1050,1731,0,4,2,199,0,,2018-173101
172802,9996,9996,610,1,9996,7508,3,1,2018,10,01,0090385,0,0,34,02,2103,1,NJOC2103.pdf,00130644.tif,ORIGINAL,1050,1728,0,1,2,189,0,,2018-172802
174603,9996,9996,611,2,9996,6783,2,1,2018,10,04,0051599,0,0,10,03,2209,1,DEOC2209.pdf,00130791.tif,ORIGINAL,1050,1746,0,8,2,29,0,,2018-174603
183202,9996,9996,611,2,9996,6783,2,1,2018,10,14,0051599,0,0,10,02,1107,1,DEOC1107.pdf,00131192.tif,ORIGINAL,1050,1832,0,2,3,57,0,,2018-183202
183203,9996,9996,611,1,9996,6783,2,1,2018,10,14,0051599,0,0,10,03,1107,1,DEOC1107.pdf,00131194.tif,ORIGINAL,1050,1832,0,4,2,64,0,,2018-183203
185603,9996,9996,612,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,03,1205,1,MDOC1205.pdf,00131280.tif,ORIGINAL,1050,1856,0,3,3,113,0,,2018-185603
185601,9996,9996,614,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,01,1205,1,MDOC1205.pdf,00131276.tif,ORIGINAL,1050,1856,0,7,3,107,0,,2018-185601
174601,9996,9996,620,2,9996,6783,2,1,2018,10,04,0051599,0,0,10,01,2209,1,DEOC2209.pdf,00130787.tif,ORIGINAL,1050,1746,0,2,2,18,0,,2018-174601
179402,9996,9996,620,2,9996,7292,2,1,2018,10,07,0470024,0,1,24,02,1202,1,MDOC1202.pdf,00130999.tif,ORIGINAL,1050,1794,0,8,3,125,0,,2018-179402
173101,9996,9996,622,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130658.tif,ORIGINAL,1050,1731,0,14,2,209,0,,2018-173101
173902,9996,9996,623,2,9996,6633,3,1,2018,10,02,8100088,0,0,51,02,2206,1,VAOC2206.pdf,00130692.tif,ORIGINAL,1050,1739,0,8,3,229,0,,2018-173902
185603,9996,9996,629,2,9996,6936,5,1,2018,10,14,0471493,0,0,24,03,1205,1,MDOC1205.pdf,00131280.tif,ORIGINAL,1050,1856,0,1,3,111,0,,2018-185603
178204,9996,9996,632,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,04,1203,1,MDOC1203.pdf,00130935.tif,ORIGINAL,1050,1782,0,1,3,70,0,,2018-178204
178203,9996,9996,634,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,03,1203,1,MDOC1203.pdf,00130933.tif,ORIGINAL,1050,1782,0,1,3,65,0,,2018-178203
173101,9996,9996,635,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130657.tif,ORIGINAL,1050,1731,0,7,2,202,0,,2018-173101
173101,9996,9996,635,2,9996,7509,2,1,2018,10,02,0011063,0,0,34,01,2109,1,NJOC2109.pdf,00130657.tif,ORIGINAL,1050,1731,0,10,2,205,0,,2018-173101
178802,9996,9996,636,1,9996,6783,2,1,2018,10,08,0051599,0,0,10,02,1106,1,DEOC1106.pdf,00130975.tif,ORIGINAL,1050,1788,0,7,2,42,0,,2018-178802
193002,9996,9996,636,1,9996,7745,3,1,2018,10,19,0090386,0,0,34,02,2230,1,NJOC2230.pdf,00131633.tif,ORIGINAL,1050,1930,0,1,3,221,0,,2018-193002
180402,9996,9996,641,2,9996,6783,2,1,2018,10,09,0051599,0,0,10,02,2101,1,DEOC2101.pdf,00131042.tif,ORIGINAL,1050,1804,0,2,2,47,0,,2018-180402
180601,9996,9996,641,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,01,2205,1,MDOC2205.pdf,00131054.tif,ORIGINAL,1050,1806,0,7,3,135,0,,2018-180601
180604,9996,9996,641,1,9996,7681,7,1,2018,10,09,0470938,0,0,24,04,2205,1,MDOC2205.pdf,00131062.tif,ORIGINAL,1050,1806,0,3,3,175,0,,2018-180604
178204,9996,9996,644,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,04,1203,1,MDOC1203.pdf,00130935.tif,ORIGINAL,1050,1782,0,2,3,71,0,,2018-178204
180602,9996,9996,644,2,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,9,3,157,0,,2018-180602
178206,9996,9996,648,8,9996,6447,3,1,2018,10,07,0470853,0,0,24,06,1203,1,MDOC1203.pdf,00130939.tif,ORIGINAL,1050,1782,0,2,3,75,0,,2018-178206
180602,9996,9996,651,1,9996,7681,7,1,2018,10,09,0470938,0,0,24,02,2205,1,MDOC2205.pdf,00131057.tif,ORIGINAL,1050,1806,0,7,3,155,0,,2018-180602
174601,9996,9996,653,2,9996,6783,2,1,2018,10,04,0051599,0,0,10,01,2209,1,DEOC2209.pdf,00130787.tif,ORIGINAL,1050,1746,0,3,2,19,0,,2018-174601
183202,9996,9996,653,2,9996,6783,2,1,2018,10,14,0051599,0,0,10,02,1107,1,DEOC1107.pdf,00131192.tif,ORIGINAL,1050,1832,0,5,3,60,0,,2018-183202
178801,9996,9996,656,2,9996,6783,2,1,2018,10,08,0051599,0,0,10,01,1106,1,DEOC1106.pdf,00130973.tif,ORIGINAL,1050,1788,0,5,2,34,0,,2018-178801
