id,tracker,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
2013-005106,005106,2013,06,24,1102,06,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-005106,005106,2013,06,24,1102,06,4931,BLUE SHARK,0,0,1,0,0,0
2013-005107,005107,2013,06,24,1102,07,4871,BLACKTIP SHARK,0,0,1,0,0,0
2013-005107,005107,2013,06,24,1102,07,4931,BLUE SHARK,0,0,1,0,0,0
2013-005108,005108,2013,06,24,1102,08,4911,TIGER SHARK,0,0,1,0,0,0
2013-005108,005108,2013,06,24,1102,08,4931,BLUE SHARK,0,0,1,0,0,0
2013-005109,005109,2013,06,24,1102,09,3551,SHORTFIN MAKO SHARK,1,0,0,0,0,0
2013-005110,005110,2013,06,24,1102,10,4931,BLUE SHARK,0,0,2,0,0,0
2013-005113,005113,2013,06,24,1102,13,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
2013-005114,005114,2013,06,24,1102,14,4841,DUSKY SHARK,0,0,1,0,0,0
2013-005114,005114,2013,06,24,1102,14,4911,TIGER SHARK,0,0,1,0,0,0
2013-005202,005202,2013,06,24,2101,02,4841,DUSKY SHARK,0,0,3,0,0,0
2013-005301,005301,2013,06,34,1102,01,4931,BLUE SHARK,0,0,2,0,0,0
2013-005401,005401,2013,06,34,1103,01,3591,BROWN SHARK,0,0,1,0,0,0
2013-005402,005402,2013,06,34,1103,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-005403,005403,2013,06,34,1103,03,3531,COMMON THRESHER SHAR,0,0,2,0,0,0
2013-005403,005403,2013,06,34,1103,03,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-005403,005403,2013,06,34,1103,03,4931,BLUE SHARK,0,0,43,0,0,0
2013-005501,005501,2013,06,34,1111,01,4821,SANDBAR SHARK,0,0,1,0,0,0
2013-005801,005801,2013,06,51,1208,01,4871,BLACKTIP SHARK,0,0,1,0,0,0
2013-005802,005802,2013,06,51,1208,02,4681,LITTLE TUNNY,0,0,1,0,0,0
2013-005803,005803,2013,06,51,1208,03,1050,DOLPHIN,3,2,0,0,0,0
2013-005803,005803,2013,06,51,1208,03,4681,LITTLE TUNNY,7,2,11,0,0,0
2013-005804,005804,2013,06,51,1208,04,230,BLUEFISH,1,0,1,0,0,0
2013-005804,005804,2013,06,51,1208,04,3650,SKATE,0,0,7,0,0,0
2013-005805,005805,2013,06,51,1208,05,1050,DOLPHIN,8,8,0,0,0,0
2013-005805,005805,2013,06,51,1208,05,4711,YFT,12,12,0,0,0,0
2013-005806,005806,2013,06,51,1208,06,1050,DOLPHIN,4,4,0,0,0,0
2013-005806,005806,2013,06,51,1208,06,4711,YFT,19,19,0,0,0,0
2013-005807,005807,2013,06,51,1208,07,1050,DOLPHIN,4,2,0,0,0,0
2013-005807,005807,2013,06,51,1208,07,4711,YFT,10,4,0,0,0,0
2013-005808,005808,2013,06,51,1208,08,1050,DOLPHIN,5,5,0,0,0,0
2013-005808,005808,2013,06,51,1208,08,4711,YFT,4,4,0,0,0,0
2013-006101,006101,2013,06,51,1105,01,1050,DOLPHIN,1,1,0,0,0,0
2013-006102,006102,2013,06,51,1105,02,4911,TIGER SHARK,0,0,1,0,0,0
2013-006104,006104,2013,06,51,1105,04,4871,BLACKTIP SHARK,0,0,2,0,0,0
2013-006104,006104,2013,06,51,1105,04,4911,TIGER SHARK,0,0,1,0,0,0
2013-006401,006401,2013,06,36,1111,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-006402,006402,2013,06,36,1111,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-006402,006402,2013,06,36,1111,02,4931,BLUE SHARK,0,0,35,0,0,0
2013-006601,006601,2013,06,24,1110,01,3551,SHORTFIN MAKO SHARK,1,1,1,0,0,1
2013-006601,006601,2013,06,24,1110,01,4841,DUSKY SHARK,0,0,1,0,0,0
2013-006602,006602,2013,06,24,1110,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-006602,006602,2013,06,24,1110,02,4931,BLUE SHARK,0,0,1,0,0,0
2013-006603,006603,2013,06,24,1110,03,330,ATLANTIC BONITO,1,1,0,0,0,0
2013-006603,006603,2013,06,24,1110,03,4841,DUSKY SHARK,0,0,1,0,0,0
2013-006604,006604,2013,06,24,1110,04,4841,DUSKY SHARK,0,0,1,0,0,0
2013-006605,006605,2013,06,24,1110,05,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-006607,006607,2013,06,24,1110,07,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-006607,006607,2013,06,24,1110,07,4931,BLUE SHARK,0,0,1,0,0,0
2013-006608,006608,2013,06,24,1110,08,4821,SANDBAR SHARK,0,0,3,0,0,0
2013-006608,006608,2013,06,24,1110,08,4881,SPINNER SHARK,0,0,1,0,0,0
2013-006609,006609,2013,06,24,1110,09,3551,SHORTFIN MAKO SHARK,1,1,8,0,0,1
2013-006902,006902,2013,06,51,1104,02,1050,DOLPHIN,2,2,0,0,0,0
2013-006902,006902,2013,06,51,1104,02,4711,YFT,9,9,0,0,0,0
2013-007401,007401,2013,06,51,1111,01,1050,DOLPHIN,3,0,0,0,0,0
2013-007402,007402,2013,06,51,1111,02,1050,DOLPHIN,3,3,2,0,0,0
2013-007402,007402,2013,06,51,1111,02,2161,WHITE MARLIN,0,0,1,0,0,0
2013-007402,007402,2013,06,51,1111,02,4711,YFT,20,20,0,0,0,0
2013-007403,007403,2013,06,51,1111,03,1050,DOLPHIN,6,0,0,0,0,0
2013-007403,007403,2013,06,51,1111,03,4711,YFT,7,7,0,0,0,0
2013-007405,007405,2013,06,51,1111,05,1050,DOLPHIN,3,0,0,0,0,0
2013-007405,007405,2013,06,51,1111,05,3026,SAILFISH,0,0,1,0,0,0
2013-007405,007405,2013,06,51,1111,05,4711,YFT,5,1,0,0,0,0
2013-007406,007406,2013,06,51,1111,06,4711,YFT,15,15,0,0,0,0
2013-007407,007407,2013,06,51,1111,07,1050,DOLPHIN,2,2,0,0,0,0
2013-007407,007407,2013,06,51,1111,07,4711,YFT,2,2,0,0,0,0
2013-007601,007601,2013,06,51,2206,01,1050,DOLPHIN,13,13,0,0,0,0
2013-007601,007601,2013,06,51,2206,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-007601,007601,2013,06,51,2206,01,4711,YFT,4,4,0,0,0,0
2013-007801,007801,2013,06,24,2107,01,3591,BROWN SHARK,0,0,2,0,0,0
2013-008401,008401,2013,06,25,2207,01,4811,PORBEAGLE,1,1,0,0,0,0
2013-008701,008701,2013,06,10,2101,01,330,ATLANTIC BONITO,1,0,0,0,0,0
2013-008702,008702,2013,06,10,2101,02,4711,YFT,1,1,3,0,0,0
2013-009001,009001,2013,06,51,2103,01,1050,DOLPHIN,3,3,0,0,0,0
2013-009001,009001,2013,06,51,2103,01,4711,YFT,13,13,0,0,0,0
2013-009101,009101,2013,06,51,2112,01,1050,DOLPHIN,4,4,0,0,0,0
2013-009101,009101,2013,06,51,2112,01,4661,SKIPJACK TUNA,1,1,0,0,0,0
2013-009101,009101,2013,06,51,2112,01,4711,YFT,17,17,0,0,0,0
2013-009201,009201,2013,06,51,2203,01,1050,DOLPHIN,5,5,0,0,0,0
2013-009201,009201,2013,06,51,2203,01,4711,YFT,8,8,0,0,0,0
2013-009202,009202,2013,06,51,2203,02,1050,DOLPHIN,5,5,0,0,0,0
2013-009202,009202,2013,06,51,2203,02,4711,YFT,15,15,0,0,0,0
2013-009203,009203,2013,06,51,2203,03,1050,DOLPHIN,3,3,0,0,0,0
2013-009203,009203,2013,06,51,2203,03,4711,YFT,9,9,0,0,0,0
2013-009302,009302,2013,06,25,2116,02,230,BLUEFISH,0,0,1,0,0,0
2013-009302,009302,2013,06,25,2116,02,4180,STRIPED BASS,0,0,1,0,0,0
2013-009303,009303,2013,06,25,2116,03,815,COD,0,0,2,0,0,0
2013-009702,009702,2013,06,25,1210,02,815,COD,7,7,0,0,0,0
2013-009703,009703,2013,06,25,1210,03,815,COD,6,0,0,0,0,0
2013-009703,009703,2013,06,25,1210,03,2695,POLLOCK,25,0,0,0,0,0
2013-010102,010102,2013,06,25,1209,02,4180,STRIPED BASS,3,0,0,0,0,0
2013-010202,010202,2013,06,24,1109,02,1050,DOLPHIN,1,1,0,0,0,0
2013-010203,010203,2013,06,24,1109,03,4711,YFT,1,1,0,0,0,0
2013-010204,010204,2013,06,24,1109,04,1050,DOLPHIN,4,4,0,0,0,0
2013-010204,010204,2013,06,24,1109,04,4711,YFT,3,3,0,0,0,0
2013-010205,010205,2013,06,24,1109,05,4711,YFT,2,2,3,0,0,0
2013-010206,010206,2013,06,24,1109,06,4711,YFT,1,1,0,0,0,0
2013-010207,010207,2013,06,24,1109,07,1050,DOLPHIN,2,2,0,0,0,0
2013-010207,010207,2013,06,24,1109,07,4711,YFT,1,1,0,0,0,0
2013-010208,010208,2013,06,24,1109,08,1050,DOLPHIN,2,0,0,0,0,0
2013-010208,010208,2013,06,24,1109,08,4711,YFT,0,0,1,0,0,0
2013-010209,010209,2013,06,24,1109,09,1050,DOLPHIN,1,1,0,0,0,0
2013-010209,010209,2013,06,24,1109,09,4711,YFT,3,3,0,0,0,0
2013-010210,010210,2013,06,24,1109,10,4841,DUSKY SHARK,0,0,1,0,0,0
2013-010211,010211,2013,06,24,1109,11,1050,DOLPHIN,2,2,0,0,0,0
2013-010211,010211,2013,06,24,1109,11,2161,WHITE MARLIN,0,0,1,0,0,0
2013-010212,010212,2013,06,24,1109,12,4467,GOLDEN TILEFISH,3,3,0,0,0,0
2013-010214,010214,2013,06,24,1109,14,1050,DOLPHIN,1,0,0,0,0,0
2013-010216,010216,2013,06,24,1109,16,1050,DOLPHIN,1,1,0,0,0,0
2013-010401,010401,2013,06,34,1113,01,4821,SANDBAR SHARK,0,0,2,0,0,0
2013-010402,010402,2013,06,34,1113,02,1219,SUMMER FLOUNDER,0,0,2,0,0,0
2013-010402,010402,2013,06,34,1113,02,3501,DOGFISH,0,0,1,0,0,0
2013-010403,010403,2013,06,34,1113,03,4931,BLUE SHARK,0,0,1,0,0,0
2013-010404,010404,2013,06,34,1113,04,4931,BLUE SHARK,0,0,1,0,0,0
2013-010406,010406,2013,06,34,1113,06,4931,BLUE SHARK,0,0,4,0,0,0
2013-010408,010408,2013,06,34,1113,08,4711,YFT,0,0,3,0,0,0
2013-010501,010501,2013,06,34,1116,01,4931,BLUE SHARK,0,0,1,0,0,0
2013-010801,010801,2013,06,36,1105,01,4931,BLUE SHARK,0,0,2,0,0,0
2013-010802,010802,2013,06,36,1105,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-010802,010802,2013,06,36,1105,02,4931,BLUE SHARK,0,0,1,0,0,0
2013-010901,010901,2013,06,34,1202,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-010901,010901,2013,06,34,1202,01,4931,BLUE SHARK,0,0,8,0,0,0
2013-010903,010903,2013,06,34,1202,03,4931,BLUE SHARK,0,0,2,0,0,0
2013-010904,010904,2013,06,34,1202,04,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-010904,010904,2013,06,34,1202,04,4931,BLUE SHARK,0,0,2,0,0,0
2013-011006,011006,2013,06,34,1104,06,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
2013-011006,011006,2013,06,34,1104,06,4931,BLUE SHARK,0,0,2,0,0,0
2013-011801,011801,2013,06,24,1103,01,1050,DOLPHIN,1,1,0,0,0,0
2013-011801,011801,2013,06,24,1103,01,4711,YFT,5,5,0,0,0,0
2013-012002,012002,2013,06,51,1103,02,4841,DUSKY SHARK,0,0,1,0,0,0
2013-012002,012002,2013,06,51,1103,02,4950,HAMMERHEAD SHARK,0,0,1,0,0,0
2013-012003,012003,2013,06,51,1103,03,4841,DUSKY SHARK,0,0,2,0,0,0
2013-012004,012004,2013,06,51,1103,04,4911,TIGER SHARK,0,0,2,0,0,0
2013-012004,012004,2013,06,51,1103,04,4931,BLUE SHARK,0,0,1,0,0,0
2013-012101,012101,2013,06,51,1112,01,1050,DOLPHIN,1,1,0,0,0,0
2013-012102,012102,2013,06,51,1112,02,1050,DOLPHIN,4,4,0,0,0,0
2013-012103,012103,2013,06,51,1112,03,1050,DOLPHIN,4,4,0,0,0,0
2013-012103,012103,2013,06,51,1112,03,4711,YFT,1,1,0,0,0,0
2013-012104,012104,2013,06,51,1112,04,4760,BONNETHEAD SHARK,0,0,1,0,0,0
2013-012104,012104,2013,06,51,1112,04,4871,BLACKTIP SHARK,0,0,1,0,0,0
2013-012104,012104,2013,06,51,1112,04,4881,SPINNER SHARK,0,0,3,0,0,0
2013-012104,012104,2013,06,51,1112,04,4891,BULL SHARK,0,0,1,0,0,0
2013-012106,012106,2013,06,51,1112,06,1050,DOLPHIN,1,0,0,0,0,0
2013-012107,012107,2013,06,51,1112,07,1050,DOLPHIN,7,3,0,0,0,0
2013-012108,012108,2013,06,51,1112,08,230,BLUEFISH,1,1,0,0,0,0
2013-012109,012109,2013,06,51,1112,09,1050,DOLPHIN,5,5,0,0,0,0
2013-012109,012109,2013,06,51,1112,09,4711,YFT,2,1,1,0,0,0
2013-012110,012110,2013,06,51,1112,10,4681,LITTLE TUNNY,2,1,0,0,0,0
2013-012110,012110,2013,06,51,1112,10,4711,YFT,2,0,0,0,0,0
2013-012111,012111,2013,06,51,1112,11,1050,DOLPHIN,2,0,0,0,0,0
2013-012301,012301,2013,06,34,1211,01,4931,BLUE SHARK,0,0,2,0,0,0
2013-012302,012302,2013,06,34,1211,02,4931,BLUE SHARK,0,0,6,0,0,0
2013-012303,012303,2013,06,34,1211,03,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
2013-012303,012303,2013,06,34,1211,03,4931,BLUE SHARK,0,0,12,0,0,0
2013-012304,012304,2013,06,34,1211,04,4931,BLUE SHARK,0,0,2,0,0,0
2013-012306,012306,2013,06,34,1211,06,4931,BLUE SHARK,0,0,8,0,0,0
2013-012501,012501,2013,06,36,1104,01,3531,COMMON THRESHER SHAR,1,1,0,0,0,1
2013-012502,012502,2013,06,36,1104,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012503,012503,2013,06,36,1104,03,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012504,012504,2013,06,36,1104,04,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012505,012505,2013,06,36,1104,05,3531,COMMON THRESHER SHAR,1,1,0,0,0,1
2013-012505,012505,2013,06,36,1104,05,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
2013-012505,012505,2013,06,36,1104,05,4931,BLUE SHARK,0,0,5,0,0,0
2013-012506,012506,2013,06,36,1104,06,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012507,012507,2013,06,36,1104,07,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012507,012507,2013,06,36,1104,07,4931,BLUE SHARK,0,0,3,0,0,0
2013-012508,012508,2013,06,36,1104,08,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012508,012508,2013,06,36,1104,08,4931,BLUE SHARK,0,0,9,0,0,0
2013-012509,012509,2013,06,36,1104,09,3551,SHORTFIN MAKO SHARK,1,1,1,0,0,1
2013-012509,012509,2013,06,36,1104,09,4931,BLUE SHARK,0,0,12,0,0,0
2013-012510,012510,2013,06,36,1104,10,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012510,012510,2013,06,36,1104,10,4931,BLUE SHARK,0,0,2,0,0,0
2013-012511,012511,2013,06,36,1104,11,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012512,012512,2013,06,36,1104,12,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012513,012513,2013,06,36,1104,13,3551,SHORTFIN MAKO SHARK,1,1,2,0,0,1
2013-012513,012513,2013,06,36,1104,13,4931,BLUE SHARK,0,0,2,0,0,0
2013-012514,012514,2013,06,36,1104,14,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012515,012515,2013,06,36,1104,15,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012516,012516,2013,06,36,1104,16,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012516,012516,2013,06,36,1104,16,4931,BLUE SHARK,0,0,12,0,0,0
2013-012517,012517,2013,06,36,1104,17,3531,COMMON THRESHER SHAR,1,1,1,0,0,1
2013-012517,012517,2013,06,36,1104,17,4931,BLUE SHARK,0,0,3,0,0,0
2013-012518,012518,2013,06,36,1104,18,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012518,012518,2013,06,36,1104,18,4931,BLUE SHARK,0,0,6,0,0,0
2013-012519,012519,2013,06,36,1104,19,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012519,012519,2013,06,36,1104,19,4931,BLUE SHARK,0,0,13,0,0,0
2013-012520,012520,2013,06,36,1104,20,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
2013-012520,012520,2013,06,36,1104,20,4931,BLUE SHARK,0,0,20,0,0,0
2013-012521,012521,2013,06,36,1104,21,3551,SHORTFIN MAKO SHARK,0,0,3,0,0,0
2013-012521,012521,2013,06,36,1104,21,4931,BLUE SHARK,1,1,15,0,0,1
2013-012603,012603,2013,06,51,1209,03,1050,DOLPHIN,1,0,0,0,0,0
2013-012603,012603,2013,06,51,1209,03,4681,LITTLE TUNNY,2,0,0,0,0,0
2013-012603,012603,2013,06,51,1209,03,4711,YFT,1,0,0,0,0,0
2013-012608,012608,2013,06,51,1209,08,1050,DOLPHIN,3,0,0,0,0,0
2013-012608,012608,2013,06,51,1209,08,4681,LITTLE TUNNY,1,0,0,0,0,0
2013-012702,012702,2013,06,10,1203,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
2013-012703,012703,2013,06,10,1203,03,4841,DUSKY SHARK,0,0,3,0,0,0
2013-012705,012705,2013,06,10,1203,05,1050,DOLPHIN,2,0,0,0,0,0
2013-012706,012706,2013,06,10,1203,06,3350,BLACK SEA BASS,0,0,4,0,0,0
2013-012706,012706,2013,06,10,1203,06,4821,SANDBAR SHARK,0,0,2,0,0,0
2013-012707,012707,2013,06,10,1203,07,3591,BROWN SHARK,0,0,1,0,0,0
2013-012708,012708,2013,06,10,1203,08,4711,YFT,1,0,0,0,0,0
2013-012709,012709,2013,06,10,1203,09,4467,GOLDEN TILEFISH,2,2,0,0,0,0
2013-012710,012710,2013,06,10,1203,10,2420,BLACKBELLIED ROSEFIS,10,10,0,0,0,0
2013-012710,012710,2013,06,10,1203,10,4467,GOLDEN TILEFISH,9,9,0,0,0,0
2013-012710,012710,2013,06,10,1203,10,4440,BLUELINE TILEFISH,1,1,0,0,0,0
2013-012710,012710,2013,06,10,1203,10,4711,YFT,2,2,0,0,0,0
2013-012711,012711,2013,06,10,1203,11,1050,DOLPHIN,7,0,0,0,0,0
2013-012711,012711,2013,06,10,1203,11,4711,YFT,1,0,0,0,0,0
2013-012712,012712,2013,06,10,1203,12,4711,YFT,5,0,1,0,0,0
2013-012804,012804,2013,06,25,1106,04,4679,BFT LARGE MEDIUM,1,1,0,0,1,0
2013-013001,013001,2013,06,10,1103,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-013306,013306,2013,06,25,1117,06,815,COD,2,0,0,0,0,0
2013-013601,013601,2013,06,25,1211,01,4676,BFT SMALL MEDIUM,1,0,0,0,0,0
2013-014202,014202,2013,06,24,1104,02,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
2013-014302,014302,2013,06,24,1203,02,4841,DUSKY SHARK,0,0,2,0,0,0
2013-014303,014303,2013,06,24,1203,03,4711,YFT,11,5,1,0,0,0
2013-014304,014304,2013,06,24,1203,04,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-014304,014304,2013,06,24,1203,04,4841,DUSKY SHARK,0,0,1,0,0,0
2013-014305,014305,2013,06,24,1203,05,4711,YFT,5,5,0,0,0,0
2013-014402,014402,2013,06,24,1204,02,1050,DOLPHIN,1,1,0,0,0,0
2013-014402,014402,2013,06,24,1204,02,4711,YFT,3,3,0,0,0,0
2013-014602,014602,2013,06,24,2110,02,1050,DOLPHIN,4,4,0,0,0,0
2013-014602,014602,2013,06,24,2110,02,4440,BLUELINE TILEFISH,9,9,0,0,0,0
2013-014602,014602,2013,06,24,2110,02,4467,GOLDEN TILEFISH,1,1,0,0,0,0
2013-014602,014602,2013,06,24,2110,02,4711,YFT,10,10,2,0,0,0
2013-014801,014801,2013,06,24,2204,01,230,BLUEFISH,4,0,0,0,0,0
2013-014801,014801,2013,06,24,2204,01,4841,DUSKY SHARK,0,0,3,0,0,0
2013-014909,014909,2013,06,34,1105,09,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
2013-014909,014909,2013,06,34,1105,09,4931,BLUE SHARK,0,0,2,0,0,0
2013-015501,015501,2013,06,51,1113,01,1050,DOLPHIN,3,3,0,0,0,0
2013-015501,015501,2013,06,51,1113,01,4661,SKIPJACK TUNA,1,1,0,0,0,0
2013-015501,015501,2013,06,51,1113,01,4711,YFT,4,4,0,0,0,0
2013-015502,015502,2013,06,51,1113,02,1050,DOLPHIN,5,5,0,0,0,0
2013-015601,015601,2013,06,51,1114,01,1050,DOLPHIN,1,1,0,0,0,0
2013-015701,015701,2013,06,51,1201,01,4891,BULL SHARK,0,0,1,0,0,0
2013-015701,015701,2013,06,51,1201,01,570,COBIA,0,0,1,0,0,0
2013-015701,015701,2013,06,51,1201,01,3650,SKATE,0,0,2,0,0,0
2013-015701,015701,2013,06,51,1201,01,4871,BLACKTIP SHARK,0,0,1,0,0,0
2013-015702,015702,2013,06,51,1201,02,1050,DOLPHIN,9,9,0,0,0,0
2013-015703,015703,2013,06,51,1201,03,1050,DOLPHIN,3,3,0,0,0,0
2013-015703,015703,2013,06,51,1201,03,4711,YFT,1,1,0,0,0,0
2013-015704,015704,2013,06,51,1201,04,30,GREATER AMBERJACK,5,5,6,0,0,0
2013-015704,015704,2013,06,51,1201,04,230,BLUEFISH,1,1,0,0,0,0
2013-015704,015704,2013,06,51,1201,04,1050,DOLPHIN,6,6,0,0,0,0
2013-015704,015704,2013,06,51,1201,04,4681,LITTLE TUNNY,2,2,0,0,0,0
2013-015704,015704,2013,06,51,1201,04,4711,YFT,1,1,0,0,0,0
2013-015705,015705,2013,06,51,1201,05,1050,DOLPHIN,6,6,0,0,0,0
2013-015705,015705,2013,06,51,1201,05,4711,YFT,2,2,0,0,0,0
2013-015706,015706,2013,06,51,1201,06,1050,DOLPHIN,10,0,0,0,0,0
2013-016201,016201,2013,06,51,2201,01,1050,DOLPHIN,5,5,0,0,0,0
2013-016201,016201,2013,06,51,2201,01,4711,YFT,2,2,0,0,0,0
2013-016301,016301,2013,06,51,2204,01,230,BLUEFISH,0,0,25,0,0,0
2013-016301,016301,2013,06,51,2204,01,570,COBIA,1,0,0,0,0,0
2013-016301,016301,2013,06,51,2204,01,4871,BLACKTIP SHARK,0,0,3,0,0,0
2013-016301,016301,2013,06,51,2204,01,4891,BULL SHARK,0,0,1,0,0,0
2013-016301,016301,2013,06,51,2204,01,4941,ATLANTIC SHARPNOSE S,0,0,1,0,0,0
2013-016302,016302,2013,06,51,2204,02,1050,DOLPHIN,1,0,0,0,0,0
2013-016401,016401,2013,06,51,2209,01,1050,DOLPHIN,3,3,0,0,0,0
2013-016401,016401,2013,06,51,2209,01,4711,YFT,6,6,0,0,0,0
2013-016503,016503,2013,06,25,1114,03,4671,BFT GIANT,1,1,0,0,1,0
2013-016701,016701,2013,06,24,2108,01,4711,YFT,9,9,3,0,0,0
2013-016802,016802,2013,06,24,2201,02,1050,DOLPHIN,14,14,0,0,0,0
2013-016802,016802,2013,06,24,2201,02,4711,YFT,7,7,5,0,0,0
2013-016803,016803,2013,06,24,2201,03,4711,YFT,11,11,10,0,0,0
2013-016804,016804,2013,06,24,2201,04,1050,DOLPHIN,1,1,0,0,0,0
2013-016804,016804,2013,06,24,2201,04,4711,YFT,4,4,4,0,0,0
2013-016806,016806,2013,06,24,2201,06,4711,YFT,4,4,12,0,0,0
2013-017001,017001,2013,06,34,2205,01,1050,DOLPHIN,1,1,0,0,0,0
2013-017001,017001,2013,06,34,2205,01,4711,YFT,5,5,2,0,0,0
