tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
113805,6,09,CT,6,05,6,JIGGING,BUTTERFISH HOLE,6773,09,1910,1215,0880,3,1,1,2,3,1,1905,4711,4678,2,2,7,12,0,1,1,1,0,0,0,1,4,4050,7135,25,170,73,1,2,1,CTAU1215.pdf,00151414.tif,2020,0,0,0,ORIGINAL,08,08,22135,1138,0110880,011,3,364,0,,Y,1,2020-113805
113806,6,09,CT,6,06,6,JIGGING,SCRIPPS BUOY,6773,09,2008,1215,0630,3,1,1,2,2,1,1930,4701,1050,2,12,7,4,0,1,1,1,0,0,0,1,3,9998,9998,80,350,77,1,2,1,CTAU1215.pdf,00151416.tif,2020,0,0,0,ORIGINAL,08,08,22135,1138,0110630,011,3,362,0,,Y,1,2020-113806
114801,6,10,DE,6,01,6,6,HOT DOG,6447,10,1627,1201,1599,2,1,2,1,3,1,1615,4711,9996,2,1,4,8,0,1,0,0,0,1,0,0,5,3806,7417,45,150,78,1,2,1,DEAU1201.pdf,00151425.tif,2020,0,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,379,0,,Y,2,2020-114801
114802,6,24,MD,6,02,6,6,HOT DOG,6447,10,1640,1201,1599,2,1,1,2,2,1,1600,2161,4656,2,12,10,8,0,1,1,1,0,0,0,0,3,3806,7417,50,240,80,1,2,1,DEAU1201.pdf,00151427.tif,2020,1,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,377,0,,Y,2,2020-114802
114803,6,10,DE,6,03,6,6,POOR MANS CANYON,6447,10,1720,1201,1599,2,1,2,1,3,1,1700,2161,9996,2,1,5,5,0,1,0,1,0,0,0,0,8,3752,7406,92,7200,80,2,2,1,DEAU1201.pdf,00151429.tif,2020,0,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,380,1,Q26;,Y,2,2020-114803
114804,6,10,DE,6,04,6,6,BALTIMORE CANYON,6447,10,1750,1201,1599,2,1,2,1,3,1,1730,2161,9996,2,1,8,9,0,1,0,1,0,0,0,0,6,3814,7350,85,6000,82,1,2,1,DEAU1201.pdf,00151431.tif,2020,0,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,378,0,,N,2,2020-114804
114805,6,10,DE,6,05,6,BAILING,A BUOY,6447,10,1817,1201,1599,2,1,1,2,2,1,1800,1050,9996,2,1,2,4,0,1,0,1,0,0,0,1,2,9998,9998,14,100,82,1,2,1,DEAU1201.pdf,00151433.tif,2020,0,1,0,ORIGINAL,08,01,22128,1148,0051599,005,6,376,0,,Y,2,2020-114805
114806,6,10,DE,6,06,6,6,BALTIMORE CANYON,6447,10,1835,1201,1599,2,1,1,2,2,1,1815,2161,9996,2,1,6,8,0,1,0,1,0,0,0,0,4,3814,7350,80,6000,81,2,2,1,DEAU1201.pdf,00151435.tif,2020,1,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,375,0,,Y,2,2020-114806
114807,6,10,DE,6,07,6,6,POOR MANS CANYON,6447,10,1850,1201,1599,2,1,1,2,2,1,1830,2161,9996,2,1,6,6,0,1,0,1,0,0,0,0,6,3752,7406,81,4800,79,2,2,1,DEAU1201.pdf,00151437.tif,2020,0,0,0,ORIGINAL,08,01,22128,1148,0051599,005,6,374,0,,Y,2,2020-114807
114901,6,10,DE,6,01,6,6,19 FATHOM LUMP,6447,10,1553,1202,1599,2,1,1,2,2,1,1545,1050,9996,2,1,3,6,0,1,0,1,0,1,0,0,2,9998,9998,40,160,78,1,2,1,DEAU1202.pdf,00151474.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,384,0,,Y,2,2020-114901
114902,6,10,DE,6,02,6,6,ELEPHANT TRUNK,6447,10,1558,1202,1599,2,1,1,2,2,1,1545,4656,2161,2,2,8,7,0,1,0,1,0,0,0,0,6,3835,7405,56,180,74,1,2,2,DEAU1202.pdf,00151476.tif,2020,1,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,386,0,,Y,2,2020-114902
114903,5200,10,DE,WHITE MARLIN OPEN,03,6,6,MASSEYS CANYON,6447,10,1620,1202,1599,2,1,1,2,2,1,1600,2161,9996,1,1,5,7,0,1,0,1,0,0,0,0,6,3825,7420,45,200,75,1,1,2,DEAU1202.pdf,00151477.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,243,0,,Y,2,2020-114903
114904,6,24,MD,6,04,6,6,POOR MANS CANYON,6447,10,1655,1202,1599,2,1,1,2,2,1,1645,4711,4328,2,2,8,8,0,1,0,1,0,0,0,0,4,3752,7406,60,1200,78,1,2,1,DEAU1202.pdf,00151478.tif,2020,1,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,382,0,,Y,2,2020-114904
114905,6,24,MD,6,05,6,6,19 FATHOM LUMP,6447,10,1735,1202,1599,2,1,1,2,2,1,1715,4711,9996,2,1,4,8,0,1,0,0,0,1,0,0,6,9998,9998,43,170,75,1,2,2,DEAU1202.pdf,00151480.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,383,0,,Y,2,2020-114905
114906,6,10,DE,6,06,6,6,DELAWARE LIGHT,6447,10,1742,1202,1599,2,1,1,2,2,6,1730,1050,9996,2,12,7,6,0,1,1,1,0,1,0,0,4,9998,9998,30,160,72,1,2,1,DEAU1202.pdf,00151481.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,385,0,,N,2,2020-114906
114907,6,10,DE,6,07,6,6,POOR MANS CANYON,6447,10,1806,1202,1599,2,1,1,2,3,1,1800,2161,1050,2,12,8,6,0,1,1,1,0,0,0,0,4,3752,7406,70,2200,78,1,2,1,DEAU1202.pdf,00151483.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,381,0,,Y,2,2020-114907
114908,5200,10,DE,WHITE MARLIN OPEN,08,6,6,POOR MANS CANYON,6447,10,1810,1202,1599,2,1,1,2,2,1,1800,2161,9996,1,1,5,7,0,1,0,1,0,0,0,0,10,3752,7406,70,2000,78,2,2,1,DEAU1202.pdf,00151485.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,248,1,Q23;Q23;,Y,2,2020-114908
114909,5200,10,DE,WHITE MARLIN OPEN,09,6,6,POOR MANS CANYON,6447,10,1815,1202,1599,2,1,1,2,2,1,1800,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,6,3752,7406,87,9000,78,1,1,1,DEAU1202.pdf,00151487.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,245,1,Q26;,Y,2,2020-114909
114910,5200,10,DE,WHITE MARLIN OPEN,10,6,6,POORMAWS,6447,10,1827,1202,1599,2,1,2,2,3,1,1800,2161,9996,1,1,11,7,0,1,0,1,0,0,0,0,5,3752,7406,85,6000,77,1,1,1,DEAU1202.pdf,00151489.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,253,0,,Y,2,2020-114910
114911,5200,10,DE,WHITE MARLIN OPEN,11,6,6,POOR MANS CANYON,6447,10,1844,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,8,7,0,1,0,1,0,0,0,0,4,3752,7406,70,9000,80,1,2,2,DEAU1202.pdf,00151491.tif,2020,0,1,0,ORIGINAL,08,08,22135,1149,0051599,005,6,251,1,Q26;,Y,2,2020-114911
114912,5200,10,DE,WHITE MARLIN OPEN,12,6,6,7,6447,10,1850,1202,1599,2,1,2,1,3,1,1830,2161,9996,1,1,9,7,0,1,0,1,0,0,0,0,6,9998,9998,88,6000,82,1,2,2,DEAU1202.pdf,00151492.tif,2020,0,1,0,ORIGINAL,08,08,22135,1149,0051599,005,6,250,0,,Y,2,2020-114912
114913,5200,10,DE,WHITE MARLIN OPEN,13,6,6,POOR MANS CANYON,6447,10,1900,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,4,3752,7406,60,99998,72,2,1,1,DEAU1202.pdf,00151493.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,247,0,,Y,2,2020-114913
114914,5200,24,MD,WHITE MARLIN OPEN,14,6,6,BALTIMORE CANYON,6447,10,1904,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,7,7,0,1,0,1,0,0,0,0,5,3806,7349,62,6000,80,2,2,1,DEAU1202.pdf,00151495.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,242,0,,Y,2,2020-114914
114915,5200,10,DE,WHITE MARLIN OPEN,15,6,6,WASHHINGTON CANYON,6447,10,1908,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,7,7,0,1,0,1,0,0,0,0,6,3727,7427,70,3000,80,1,1,1,DEAU1202.pdf,00151497.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,255,0,,Y,2,2020-114915
114916,5200,10,DE,WHITE MARLIN OPEN,16,6,6,POOR MANS CANYON,6447,10,1910,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,4,3752,7406,63,3000,78,1,2,1,DEAU1202.pdf,00151499.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,249,0,,Y,2,2020-114916
114917,5200,10,DE,WHITE MARLIN OPEN,17,6,6,POOR MANS CANYON,6447,10,1955,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,8,7,0,1,0,1,0,0,0,0,8,3752,7406,65,6000,78,1,2,1,DEAU1202.pdf,00151501.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,240,0,,Y,2,2020-114917
114918,5200,10,DE,WHITE MARLIN OPEN,18,6,6,POOR MANS CANYON,6447,10,1918,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,7,7,0,1,0,1,0,0,0,0,4,3752,7406,90,8500,78,1,2,1,DEAU1202.pdf,00151503.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,254,1,Q26;,Y,2,2020-114918
114919,5200,10,DE,WHITE MARLIN OPEN,19,6,6,POOR MANS CANYON,6447,10,1921,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,3,3752,7406,92,7200,81,1,2,1,DEAU1202.pdf,00151505.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,252,1,Q26;,Y,2,2020-114919
114920,5200,10,DE,WHITE MARLIN OPEN,20,6,6,POOR MANS CANYON,6447,10,1924,1202,1599,2,1,1,2,2,1,1830,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,5,3752,7406,85,9000,79,1,2,2,DEAU1202.pdf,00151507.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,241,1,Q26;,Y,2,2020-114920
114921,5200,10,DE,WHITE MARLIN OPEN,21,6,6,POOR MANS CANYON,6447,10,1928,1202,1599,2,1,1,2,2,1,1900,2161,9996,1,1,7,7,0,1,0,1,0,0,0,0,4,3752,7406,82,5000,77,1,2,1,DEAU1202.pdf,00151508.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,246,0,,Y,2,2020-114921
114922,5200,10,DE,WHITE MARLIN OPEN,22,6,6,POOR MANS CANYON,6447,10,1935,1202,1599,2,1,1,2,2,1,1900,2161,9996,1,1,5,7,0,1,0,1,0,0,0,0,4,3752,7406,80,6000,77,2,2,1,DEAU1202.pdf,00151510.tif,2020,0,0,0,ORIGINAL,08,08,22135,1149,0051599,005,6,244,0,,Y,2,2020-114922
115001,6,10,DE,6,01,6,6,7,6447,10,1701,1204,1599,2,1,2,1,3,1,1645,4656,9996,2,1,4,2,0,1,0,0,0,1,0,0,6,9998,9998,30,110,98,1,2,1,DEAU1204.pdf,00151441.tif,2020,0,1,0,ORIGINAL,08,09,22136,1150,0051599,005,6,388,0,,Y,2,2020-115001
115002,6,10,DE,6,02,6,6,HOT DOG,6447,10,1709,1204,1599,2,1,1,2,2,6,1700,4656,9996,2,2,5,5,0,1,1,1,0,0,0,0,3,3806,7417,70,2000,98,2,2,2,DEAU1204.pdf,00151443.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,391,0,,Y,2,2020-115002
115003,6,10,DE,6,03,6,BAILING,BALTIMORE CANYON,6447,10,1715,1204,1599,2,1,2,1,3,1,1700,1050,9996,2,2,6,8,0,1,0,0,0,0,0,1,4,3814,7350,65,360,76,1,2,1,DEAU1204.pdf,00151444.tif,2020,0,1,0,ORIGINAL,08,09,22136,1150,0051599,005,6,387,0,,Y,2,2020-115003
115004,6,10,DE,6,04,6,6,HOT DOG,6447,10,1723,1204,1599,2,1,1,2,2,6,1715,4711,9996,2,1,3,8,0,1,0,0,0,1,0,0,3,3806,7417,42,119,74,1,2,1,DEAU1204.pdf,00151446.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,392,0,,N,2,2020-115004
115005,5200,10,DE,WHITE MARLIN OPEN,05,6,6,HOT DOG,6447,10,1733,1204,1599,2,1,1,2,2,1,1715,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,6,3806,7417,55,220,79,1,1,2,DEAU1204.pdf,00151448.tif,2020,1,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,256,0,,Y,2,2020-115005
115006,5200,10,DE,WHITE MARLIN OPEN,06,6,6,POOR MANS CANYON,6447,10,1738,1204,1599,2,1,1,2,2,1,1730,2161,9996,1,1,5,7,0,1,0,1,0,0,0,0,5,3752,7406,68,600,78,1,2,1,DEAU1204.pdf,00151449.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,258,0,,Y,2,2020-115006
115007,6,10,DE,6,07,6,6,BALTIMORE CANYON,6447,10,1745,1204,1599,2,1,1,2,2,1,1730,4656,9996,2,2,10,8,0,1,1,1,0,0,0,0,3,3814,7350,76,99998,78,1,2,1,DEAU1204.pdf,00151451.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,390,0,,Y,2,2020-115007
115008,5200,10,DE,WHITE MARLIN OPEN,08,6,6,POOR MANS CANYON,6447,10,1805,1204,1599,2,1,1,2,2,1,1800,2161,9996,1,1,5,7,0,1,0,1,0,0,0,0,6,3752,7406,75,4200,78,1,2,1,DEAU1204.pdf,00151453.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,261,0,,Y,2,2020-115008
115009,6,10,DE,6,09,6,6,POOR MANS CANYON,6447,10,1812,1204,1599,2,1,1,2,2,6,1800,4656,9996,2,2,8,7,0,1,1,1,0,0,0,0,5,3752,7406,68,2500,74,1,2,2,DEAU1204.pdf,00151455.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,389,0,,N,2,2020-115009
115010,5200,10,DE,WHITE MARLIN OPEN,10,6,6,POOR MANS CANYON,6447,10,1835,1204,1599,2,1,1,2,2,1,1815,2161,9996,1,1,7,7,0,1,0,1,0,0,0,0,6,3752,7406,60,600,84,1,2,1,DEAU1204.pdf,00151456.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,257,0,,Y,2,2020-115010
115011,5200,10,DE,WHITE MARLIN OPEN,11,6,6,BALTIMORE CANYON,6447,10,1845,1204,1599,2,1,1,2,2,1,1815,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,5,3814,7350,65,3000,78,2,2,1,DEAU1204.pdf,00151458.tif,2020,0,0,0,ORIGINAL,08,09,22136,1150,0051599,005,6,260,0,,Y,2,2020-115011
115012,5200,10,DE,WHITE MARLIN OPEN,12,6,6,POOR MANS CANYON,6447,10,1900,1204,1599,2,1,2,1,3,1,1830,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,6,3752,7406,70,2400,80,1,2,2,DEAU1204.pdf,00151460.tif,2020,0,1,0,ORIGINAL,08,09,22136,1150,0051599,005,6,259,0,,N,2,2020-115012
115101,6,10,DE,6,01,6,JIGGING,LIGHTSHIP,6783,10,1633,2103,1599,2,1,1,2,2,1,1629,4673,9996,2,12,5,8,0,1,1,1,0,1,0,1,4,3827,7442,18,90,66,1,2,2,DEAU2103.pdf,00151463.tif,2020,0,1,0,ORIGINAL,08,06,22133,1151,0051599,005,6,403,1,Q27;,Y,2,2020-115101
115102,6,10,DE,6,02,6,JIGGING,IR FATHOM LUMP,6783,10,1640,2103,1599,2,1,1,2,2,1,1628,4678,4677,2,12,4,8,0,1,1,0,0,1,0,1,4,9998,9998,24,78,68,1,2,2,DEAU2103.pdf,00151464.tif,2020,1,1,0,ORIGINAL,08,06,22133,1151,0051599,005,6,404,1,Q27;,Y,2,2020-115102
115103,5200,10,DE,WHITE MARLIN OPEN,03,6,6,BALTIMORE CANYON,6783,10,1810,2103,1599,2,1,1,2,2,1,1748,2161,9996,1,12,7,8,0,1,1,1,0,0,0,0,6,3806,7349,70,3000,76,1,2,2,DEAU2103.pdf,00151465.tif,2020,0,0,0,ORIGINAL,08,06,22133,1151,0051599,005,6,265,0,,Y,2,2020-115103
115104,5200,10,DE,WHITE MARLIN OPEN,04,6,6,BALTIMORE CANYON,6783,10,1822,2103,1599,2,1,1,2,2,1,1815,2161,9996,1,1,5,7,0,1,1,1,0,0,0,0,8,3806,7349,70,3600,75,1,2,1,DEAU2103.pdf,00151466.tif,2020,0,0,0,ORIGINAL,08,06,22133,1151,0051599,005,6,263,0,,Y,2,2020-115104
115105,5200,10,DE,WHITE MARLIN OPEN,05,6,6,BALTIMORE CANYON,6783,10,1825,2103,1599,2,1,1,2,2,1,1822,2161,9996,1,12,10,7,0,1,1,1,0,0,0,0,7,3814,7350,55,1500,73,1,2,1,DEAU2103.pdf,00151468.tif,2020,1,0,0,ORIGINAL,08,06,22133,1151,0051599,005,6,262,0,,Y,2,2020-115105
115106,5200,10,DE,WHITE MARLIN OPEN,06,6,6,WASHINGTON CANYON,6783,10,1846,2103,1599,2,1,1,2,2,1,1830,2161,9996,1,12,8,7,0,1,1,1,0,0,0,0,5,3727,7427,80,1200,78,2,2,1,DEAU2103.pdf,00151470.tif,2020,0,0,0,ORIGINAL,08,06,22133,1151,0051599,005,6,264,0,,Y,2,2020-115106
115201,6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1655,2104,1599,2,1,1,2,2,1,1646,4711,9996,2,2,7,9,0,1,1,1,0,0,0,0,3,3820,7345,45,1200,76,1,2,1,DEAU2104.pdf,00151514.tif,2020,1,1,0,ORIGINAL,08,07,22134,1152,0051599,005,6,407,0,,Y,1,2020-115201
115202,6,10,DE,6,02,6,6,MASSEYS CANYON,6783,10,1733,2104,1599,2,1,1,2,2,6,1730,7777,9996,2,2,5,6,0,0,1,1,0,0,0,0,2,3825,7420,40,140,71,1,2,2,DEAU2104.pdf,00151516.tif,2020,0,0,0,ORIGINAL,08,07,22134,1152,0051599,005,6,408,0,,N,2,2020-115202
115203,6,10,DE,6,03,6,6,MASSEYS CANYON,6783,10,1735,2104,1599,2,1,1,2,2,1,1730,4656,9996,2,1,8,8,0,1,1,1,0,0,0,0,5,3825,7420,55,230,74,1,1,2,DEAU2104.pdf,00151517.tif,2020,0,0,0,REVISED,08,07,22134,1152,0051599,005,6,405,0,,Y,2,2020-115203
