tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
04,09,01,1107,1,0,,7632,3,1,3,2016,07,04,0113234,0,0,2,CTJL1107.pdf,00097153.tif,ORIGINAL,BLUE SHARK,4931,0405,1,0,0,1,0,0,0,2,2016-040501
04,09,02,1107,2,0,,7632,3,2,6,2016,07,04,0113879,0,0,2,CTJL1107.pdf,00097155.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,0405,1,1,1,0,0,0,1,2,2016-040502
04,09,01,1109,3,0,,7631,3,1,4,2016,07,10,0110630,0,0,2,CTJL1109.pdf,00097732.tif,ORIGINAL,YFT,4711,0496,1,0,0,10,0,0,0,3,2016-049601
04,09,01,1110,4,0,,7666,2,1,2,2016,07,04,0070884,0,0,2,CTJL1110.pdf,00097159.tif,ORIGINAL,BLUE SHARK,4931,0406,1,0,0,1,0,0,0,2,2016-040601
04,09,01,2105,5,0,,7632,3,1,5,2016,07,01,0110630,0,0,2,CTJL2105.pdf,00097168.tif,ORIGINAL,BLUE SHARK,4931,0409,1,0,0,1,0,0,0,2,2016-040901
04,09,01,2209,6,0,,7667,5,1,3,2016,07,06,0110687,0,0,2,CTJL2209.pdf,00097739.tif,ORIGINAL,BLUEFISH,230,0498,1,0,0,4,0,0,0,2,2016-049801
08,09,01,2215,7,0,,7667,3,1,4,2016,07,25,0110630,0,0,2,CTJL2215.pdf,00099633.tif,ORIGINAL,ALBACORE TUNA,4701,0803,1,1,1,0,0,0,0,3,2016-080301
04,10,03,1101,8,0,,6447,2,1,8,2016,07,04,0051599,0,0,2,DEJL1101.pdf,00097180.tif,ORIGINAL,BFT SCHOOL,4677,0412,1,1,1,0,0,0,0,2,2016-041203
04,10,05,1101,9,0,,6447,2,1,2,2016,07,04,0051599,0,1,2,DEJL1101.pdf,00097183.tif,ORIGINAL,DOLPHIN,1050,0412,1,1,0,0,0,0,0,2,2016-041205
04,10,06,1101,10,0,,6447,2,1,6,2016,07,04,0051599,0,0,2,DEJL1101.pdf,00097185.tif,ORIGINAL,DOLPHIN,1050,0412,1,1,0,0,0,0,0,2,2016-041206
04,10,07,1101,11,0,,6447,2,1,5,2016,07,04,0051599,0,0,2,DEJL1101.pdf,00097187.tif,ORIGINAL,BFT SCHOOL,4677,0412,2,2,2,0,0,0,0,3,2016-041207
04,10,07,1101,12,0,,6447,2,1,5,2016,07,04,0051599,0,0,2,DEJL1101.pdf,00097187.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0412,1,1,1,0,0,0,0,3,2016-041207
05,10,01,1102,13,0,,6783,2,3,3,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097747.tif,ORIGINAL,DOLPHIN,1050,0500,2,1,0,0,0,0,0,2,2016-050001
05,10,01,1102,14,0,,6783,2,3,3,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097747.tif,ORIGINAL,WHITE MARLIN,2161,0500,1,0,0,1,0,0,0,2,2016-050001
05,10,03,1102,15,0,,6783,2,1,4,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097750.tif,ORIGINAL,BFT SCHOOL,4677,0500,1,2,2,0,0,0,0,2,2016-050003
05,10,04,1102,16,0,,6783,2,1,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097752.tif,ORIGINAL,BFT SCHOOL,4677,0500,2,2,2,0,0,0,0,2,2016-050004
05,10,04,1102,17,0,,6783,2,1,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097752.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0500,3,1,1,0,0,0,0,2,2016-050004
05,10,04,1102,18,0,,6783,2,1,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097752.tif,ORIGINAL,YFT,4711,0500,1,3,3,0,0,0,0,2,2016-050004
05,10,05,1102,19,0,,6783,2,1,6,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097754.tif,ORIGINAL,DOLPHIN,1050,0500,1,2,2,0,0,0,0,2,2016-050005
05,10,06,1102,20,0,,6783,2,3,3,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097756.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0500,2,1,1,0,0,0,0,2,2016-050006
05,10,06,1102,21,0,,6783,2,3,3,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097756.tif,ORIGINAL,YFT,4711,0500,1,1,1,0,0,0,0,2,2016-050006
05,10,09,1102,22,0,,6783,2,1,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097760.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0500,2,1,1,0,0,0,0,2,2016-050009
05,10,09,1102,23,0,,6783,2,1,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097760.tif,ORIGINAL,YFT,4711,0500,1,2,2,0,0,0,0,2,2016-050009
05,10,11,1102,24,0,,6783,2,1,4,2016,07,09,0050017,0,0,2,DEJL1102.pdf,00097763.tif,ORIGINAL,YFT,4711,0500,1,1,0,0,0,0,0,2,2016-050011
05,10,12,1102,25,0,,6783,2,1,8,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097765.tif,ORIGINAL,DOLPHIN,1050,0500,1,5,0,0,0,0,0,2,2016-050012
05,10,12,1102,26,0,,6783,2,1,8,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097765.tif,ORIGINAL,TRIGGER FISH,4560,0500,3,2,2,0,0,0,0,2,2016-050012
05,10,12,1102,27,0,,6783,2,1,8,2016,07,09,0051599,0,0,2,DEJL1102.pdf,00097765.tif,ORIGINAL,YFT,4711,0500,2,4,0,0,0,0,0,2,2016-050012
05,10,13,1102,28,0,,6783,2,3,4,2016,07,09,0051599,0,1,1,DEJL1102.pdf,00097767.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0500,2,1,1,0,0,0,0,2,2016-050013
05,10,13,1102,29,0,,6783,2,3,4,2016,07,09,0051599,0,0,1,DEJL1102.pdf,00097767.tif,ORIGINAL,YFT,4711,0500,1,1,1,0,0,0,0,2,2016-050013
06,10,01,1103,30,0,,6783,2,1,3,2016,07,16,0050017,0,0,2,DEJL1103.pdf,00098723.tif,ORIGINAL,DOLPHIN,1050,0653,1,1,0,0,0,0,0,2,2016-065301
06,10,01,1103,31,0,,6783,2,1,3,2016,07,16,0050017,0,0,2,DEJL1103.pdf,00098723.tif,ORIGINAL,YFT,4711,0653,2,3,0,0,0,0,0,2,2016-065301
06,10,02,1103,32,0,,6783,2,1,3,2016,07,16,0051599,0,0,2,DEJL1103.pdf,00098725.tif,ORIGINAL,YFT,4711,0653,1,2,0,0,0,0,0,3,2016-065302
06,10,03,1103,33,0,,6783,2,1,8,2016,07,16,0051599,0,0,1,DEJL1103.pdf,00098727.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0653,2,1,1,0,0,0,0,3,2016-065303
06,10,03,1103,34,0,,6783,2,1,8,2016,07,16,0051599,0,0,1,DEJL1103.pdf,00098727.tif,ORIGINAL,YFT,4711,0653,1,1,1,0,0,0,0,3,2016-065303
06,10,04,1103,35,0,,6783,2,1,6,2016,07,16,0051599,0,0,2,DEJL1103.pdf,00098729.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0653,1,1,0,0,0,0,0,2,2016-065304
06,10,04,1103,36,0,,6783,2,1,6,2016,07,16,0051599,0,0,2,DEJL1103.pdf,00098729.tif,ORIGINAL,YFT,4711,0653,2,1,0,0,0,0,0,2,2016-065304
06,10,05,1103,37,0,,6783,2,1,3,2016,07,16,0051599,0,0,2,DEJL1103.pdf,00098731.tif,ORIGINAL,DOLPHIN,1050,0653,1,1,0,0,0,0,0,3,2016-065305
06,10,01,1202,38,0,,7670,1,1,6,2016,07,17,0050013,0,0,2,DEJL1202.pdf,00098736.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0654,2,1,1,0,0,0,0,2,2016-065401
06,10,01,1202,39,0,,7670,1,1,6,2016,07,17,0050013,0,0,2,DEJL1202.pdf,00098736.tif,ORIGINAL,YFT,4711,0654,1,4,4,0,0,0,0,2,2016-065401
06,10,02,1202,40,0,,7670,1,1,3,2016,07,17,0050013,0,0,2,DEJL1202.pdf,00098738.tif,ORIGINAL,YFT,4711,0654,1,2,2,0,0,0,0,4,2016-065402
06,10,03,1202,41,0,,7670,1,1,4,2016,07,17,0050013,0,1,1,DEJL1202.pdf,00098740.tif,ORIGINAL,BFT SCHOOL,4677,0654,1,1,1,0,0,0,0,2,2016-065403
06,10,03,1202,42,0,,7670,1,1,4,2016,07,17,0050013,0,0,1,DEJL1202.pdf,00098740.tif,ORIGINAL,YFT,4711,0654,2,2,2,0,0,0,0,2,2016-065403
04,10,01,1203,43,0,,6447,2,1,5,2016,07,02,0051599,0,1,1,DEJL1203.pdf,00097193.tif,ORIGINAL,BFT SMALL MEDIUM,4676,0414,1,1,1,0,0,0,0,2,2016-041401
04,10,02,1203,44,0,,6447,2,1,6,2016,07,02,0051599,0,0,2,DEJL1203.pdf,00097195.tif,ORIGINAL,DOLPHIN,1050,0414,4,1,0,0,0,0,0,2,2016-041402
