tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
429902,6,10,DE,6,02,6,6,BALTIMORE CANYON,6783,10,1733,2204,1599,2,3,1,2,2,6,1723,4656,9996,2,2,8,8,0,1,1,1,0,0,0,0,5,3814,7350,55,600,78,1,2,1,DEAU2204.pdf,00166693.tif,2021,0,0,0,ORIGINAL,08,02,22494,4299,0051599,005,6,419,0,,Y,2,2021-429902
429903,5200,10,DE,WHITE MARLIN OPEN,03,6,6,POOR MANS CANYON,6783,10,1805,2204,1599,2,1,1,2,2,1,1747,2161,4656,1,2,5,7,0,1,1,1,0,0,0,0,6,3752,7406,60,1200,77,2,2,1,DEAU2204.pdf,00166695.tif,2021,1,0,0,ORIGINAL,08,02,22494,4299,0051599,005,6,199,0,,Y,1,2021-429903
429904,5200,10,DE,WHITE MARLIN OPEN,04,6,6,HOT DOG,6783,10,1829,2204,1599,2,3,1,2,2,1,1819,2161,9996,1,1,8,7,0,1,1,1,0,0,0,0,4,3806,7417,54,130,75,1,1,2,DEAU2204.pdf,00166697.tif,2021,0,1,0,ORIGINAL,08,02,22494,4299,0051599,005,6,204,0,,Y,2,2021-429904
429905,5200,10,DE,WHITE MARLIN OPEN,05,6,6,BALTIMORE CANYON,6783,10,1838,2204,1599,2,1,2,2,3,7,1830,2161,4656,1,1,7,7,0,1,1,1,0,0,0,0,9,3814,7350,65,600,75,2,2,1,DEAU2204.pdf,00166698.tif,2021,0,1,0,ORIGINAL,08,02,22494,4299,0051599,005,6,200,0,,Y,1,2021-429905
429906,5200,10,DE,WHITE MARLIN OPEN,06,6,6,POOR MANS CANYON,6783,10,1845,2204,1599,2,1,1,2,2,1,1840,2161,9996,1,1,4,7,0,1,1,1,0,0,0,0,5,3752,7406,55,99997,77,2,2,1,DEAU2204.pdf,00166700.tif,2021,0,1,0,ORIGINAL,08,02,22494,4299,0051599,005,6,203,0,,Y,2,2021-429906
429907,5200,10,DE,WHITE MARLIN OPEN,07,6,6,POOR MANS CANYON,6783,10,1849,2204,1599,2,1,1,2,2,1,1845,2161,4656,1,1,5,7,0,1,1,1,0,0,0,0,6,3752,7406,65,1200,76,1,2,1,DEAU2204.pdf,00166702.tif,2021,0,0,0,ORIGINAL,08,02,22494,4299,0051599,005,6,202,0,,Y,1,2021-429907
429908,5200,10,DE,WHITE MARLIN OPEN,08,6,6,BALTIMORE CANYON,6783,10,1900,2204,1599,2,1,1,2,2,7,1850,2161,9996,1,1,5,7,0,1,1,1,0,0,0,0,6,3806,7349,70,3600,78,2,2,1,DEAU2204.pdf,00166704.tif,2021,0,1,0,ORIGINAL,08,02,22494,4299,0051599,005,6,201,0,,Y,2,2021-429908
430001,6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1714,2206,1599,2,1,2,1,3,1,1710,7777,9996,2,12,8,5,0,1,1,1,0,0,0,0,6,3844,7350,64,600,79,2,2,1,DEAU2206.pdf,00166708.tif,2021,0,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,420,0,,Y,2,2021-430001
430002,5200,10,DE,WHITE MARLIN OPEN,02,6,6,HOT DOG,6783,10,1721,2206,1599,2,1,1,2,2,1,1714,4656,9996,1,1,4,18,0,1,0,0,0,1,0,0,4,3806,7417,50,130,73,1,2,2,DEAU2206.pdf,00166710.tif,2021,0,1,0,ORIGINAL,08,06,22498,4300,0051599,005,6,210,0,,Y,2,2021-430002
430003,5200,24,MD,WHITE MARLIN OPEN,03,6,6,BALTIMORE CANYON,6783,10,1800,2206,1599,2,1,1,2,2,1,1730,2161,9996,1,1,5,7,0,1,1,1,0,0,0,0,6,3814,7350,90,600,76,1,2,1,DEAU2206.pdf,00166711.tif,2021,1,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,211,0,,Y,2,2021-430003
430004,5200,10,DE,WHITE MARLIN OPEN,04,6,6,ROCK PILE,6783,10,1811,2206,1599,2,1,2,2,3,1,1751,2161,9996,1,12,5,7,0,1,1,1,0,0,0,0,5,3739,7422,62,300,74,1,2,1,DEAU2206.pdf,00166713.tif,2021,0,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,209,0,,Y,2,2021-430004
430005,6,10,DE,6,05,6,6,WILMINGTON CANYON,6783,10,1821,2206,1599,2,1,2,1,3,1,1750,4656,9996,2,2,12,10,0,1,1,1,0,0,0,0,2,3824,7327,62,900,77,2,2,1,DEAU2206.pdf,00166715.tif,2021,0,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,421,0,,Y,2,2021-430005
430006,5200,37,NC,WHITE MARLIN OPEN,06,6,6,BALTIMORE CANYON,6783,10,1832,2206,1599,2,1,2,2,3,1,1800,2161,9996,1,12,5,7,0,1,1,1,0,0,0,0,5,3806,7349,70,1800,78,1,2,1,DEAU2206.pdf,00166717.tif,2021,1,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,205,0,,Y,2,2021-430006
430007,5200,10,DE,WHITE MARLIN OPEN,07,6,6,BALTIMORE CANYON,6783,10,1855,2206,1599,2,1,2,1,3,1,1835,2161,9996,1,1,7,7,0,1,1,1,0,0,0,0,9,3806,7349,76,6000,79,2,2,1,DEAU2206.pdf,00166719.tif,2021,0,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,208,0,,Y,2,2021-430007
430008,5200,10,DE,WHITE MARLIN OPEN,08,6,6,POOR MANS CANYON,6783,10,1910,2206,1599,2,1,1,2,2,1,1900,2161,9996,1,1,6,7,0,1,1,1,0,0,0,0,6,3752,7406,68,2400,78,1,2,1,DEAU2206.pdf,00166721.tif,2021,0,0,0,ORIGINAL,08,06,22498,4300,0051599,005,6,207,0,,Y,2,2021-430008
430009,5200,24,MD,WHITE MARLIN OPEN,09,6,6,BALTIMORE CANYON,6783,10,1930,2206,1599,2,1,1,2,2,1,1913,2161,2171,1,12,7,7,0,1,1,1,0,0,0,0,6,3806,7349,70,1450,75,1,2,1,DEAU2206.pdf,00166723.tif,2021,0,1,0,ORIGINAL,08,06,22498,4300,0051599,005,6,206,0,,Y,1,2021-430009
430201,6,25,MA,6,01,6,6,WAY OUT,7380,25,1635,1102,0274,2,1,1,2,2,6,1600,4670,9996,2,1,2,2,1,0,0,0,0,0,1,0,1,9999,9999,20,400,98,1,2,1,MAAU1102.pdf,00166729.tif,2021,0,0,0,ORIGINAL,08,07,22499,4302,0010274,001,2,507,0,,N,2,2021-430201
430501,6,44,RI,6,01,6,6,STELLWAGEN BANK SW,7886,25,1634,1110,9038,9,1,1,2,2,1,1500,4679,9996,2,2,4,5,0,0,1,1,0,0,0,0,5,4210,7015,17,150,67,2,2,2,MAAU1110.pdf,00166737.tif,2021,0,0,0,ORIGINAL,08,01,22493,4305,0239038,023,2,508,0,,Y,2,2021-430501
430601,6,25,MA,6,01,6,6,REGAL SWORD,7948,25,1442,1201,0393,4,1,1,2,1,1,1230,4671,9996,2,1,3,2,1,0,0,0,0,0,1,0,2,4128,6921,30,250,59,1,2,1,MAAU1201.pdf,00166740.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010393,001,2,513,1,Q27;,Y,2,2021-430601
430602,6,25,MA,6,02,6,6,REGAL SWORD,7948,25,1515,1201,0623,4,1,1,2,1,2,1500,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,3,4128,6921,30,270,67,1,1,1,MAAU1201.pdf,00166742.tif,2021,0,1,0,ORIGINAL,08,01,22493,4306,0010623,001,2,520,0,,N,2,2021-430602
430603,6,44,RI,6,03,6,6,REGAL SWORD,7948,25,1530,1201,0623,4,3,1,2,3,1,1525,4671,9996,2,1,2,6,1,0,0,0,0,0,1,0,2,4128,6921,40,240,65,1,2,1,MAAU1201.pdf,00166744.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010623,001,2,522,0,,N,2,2021-430603
430604,6,25,MA,6,04,6,6,REGAL SWORD,7948,25,1540,1201,0392,4,3,2,1,3,2,1445,4671,9996,2,1,3,2,1,0,0,0,0,0,1,0,5,4128,6921,32,270,64,1,2,1,MAAU1201.pdf,00166746.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,514,0,,N,1,2021-430604
430605,6,25,MA,6,05,6,6,CRAB LEDGE,7948,25,1600,1201,0392,4,3,1,2,2,2,1600,4676,9996,2,1,2,8,1,0,0,0,0,0,1,0,2,4138,6940,5,80,69,1,2,1,MAAU1201.pdf,00166748.tif,2021,1,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,521,0,,N,2,2021-430605
430606,6,25,MA,6,06,6,6,REGAL SWORD,7948,25,1610,1201,0392,4,3,1,2,1,1,1600,4671,9996,2,1,2,5,1,0,0,0,0,0,1,0,3,4128,6921,40,309,69,1,2,1,MAAU1201.pdf,00166750.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,515,0,,Y,2,2021-430606
430607,6,25,MA,6,07,6,6,REGAL SWORD,7948,25,1625,1201,0392,4,3,9,9,1,6,1615,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,2,4128,6921,30,250,69,2,1,1,MAAU1201.pdf,00166752.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,516,0,,Y,1,2021-430607
430608,6,12,FL,6,08,6,6,REGAL SWORD,7948,25,1635,1201,0392,4,1,1,2,3,2,1620,4676,9996,2,1,4,7,1,0,0,0,0,0,1,0,4,4128,6921,25,280,69,1,2,1,MAAU1201.pdf,00166754.tif,2021,1,1,0,ORIGINAL,08,01,22493,4306,0010392,001,2,518,0,,N,2,2021-430608
430609,6,25,MA,6,09,6,6,CRAB LEDGE,7948,25,1650,1201,0392,4,1,1,2,3,2,1630,4671,9996,2,1,2,5,1,0,0,0,0,0,1,0,2,4138,6940,6,120,98,2,2,1,MAAU1201.pdf,00166756.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,519,0,,N,2,2021-430609
430610,6,12,FL,6,10,6,6,REGAL SWORD,7948,25,1715,1201,0392,4,1,2,1,3,2,1700,4671,9996,2,1,4,7,1,0,0,0,0,0,1,0,3,4128,6921,30,220,68,2,2,1,MAAU1201.pdf,00166758.tif,2021,0,0,0,ORIGINAL,08,01,22493,4306,0010392,001,2,512,0,,N,2,2021-430610
430611,6,25,MA,6,11,6,6,REGAL SWORD,7948,25,1730,1201,0392,4,3,1,2,1,7,1715,4671,9996,2,1,3,4,1,0,0,0,0,0,1,0,2,4128,6921,40,240,67,2,2,1,MAAU1201.pdf,00166760.tif,2021,0,1,0,ORIGINAL,08,01,22493,4306,0010392,001,2,517,0,,Y,2,2021-430611
430701,,25,MA,HOOK A CURE,01,6,6,JEFFREYS LEDGE,7863,25,1715,1202,9249,37,2,2,1,3,1,1710,4671,4679,1,7,3,12,1,0,0,0,0,0,1,0,6,4255,7010,5,160,66,1,2,1,MAAU1202.PDF,00166764.tif,2021,0,1,0,ORIGINAL,08,01,22493,4307,0099249,009,2,1,1,tcode;,Y,2,2021-430701
430901,6,25,MA,6,01,6,6,CAPE COD BAY,7821,25,1620,1209,0218,8,1,2,1,3,1,1615,4676,9996,2,2,4,6,1,0,0,0,0,0,1,0,4,9999,9999,20,99999,98,2,2,1,MAAU1209.pdf,00166770.tif,2021,0,1,0,REVISED,08,07,22499,4309,0230218,023,2,524,0,,Y,2,2021-430901
430902,6,25,MA,6,02,6,6,STELLWAGEN BANK SW,7821,25,1725,1209,0784,8,1,2,1,3,1,1720,4679,9996,2,1,3,7,1,0,0,0,0,0,1,0,3,9999,9999,8,130,71,1,1,1,MAAU1209.pdf,00166772.tif,2021,0,0,0,ORIGINAL,08,07,22499,4309,0230784,023,2,525,0,,Y,2,2021-430902
430903,6,25,MA,6,03,6,6,SW MID STELLWAGEN,7821,25,1745,1209,0217,8,3,1,2,2,1,1740,4676,9996,2,1,1,4,1,0,0,0,0,0,1,0,1,9999,9999,13,85,68,1,2,1,MAAU1209.pdf,00166774.tif,2021,0,0,0,ORIGINAL,08,07,22499,4309,0230217,023,2,526,0,,Y,2,2021-430903
430904,6,25,MA,6,04,6,6,BAY SIDE OF PT,7821,25,1830,1209,0784,8,1,1,2,1,1,1825,4679,9996,2,1,1,3,1,0,0,0,0,0,1,0,3,9999,9999,2,100,70,1,2,1,MAAU1209.pdf,00166776.tif,2021,0,0,0,ORIGINAL,08,07,22499,4309,0230784,023,2,527,0,,Y,2,2021-430904
431001,6,25,MA,6,01,6,6,STELLWAGEN BANK,7886,25,1833,2114,0217,8,3,2,1,3,6,1730,4679,4671,2,2,2,8,1,0,0,0,0,0,1,0,4,4216,7017,17,180,68,1,2,1,MAAU2114.pdf,00166780.tif,2021,0,1,0,ORIGINAL,08,04,22496,4310,0230217,023,2,533,0,,N,1,2021-431001
431002,6,25,MA,6,02,6,6,PEAKED HILL,7886,25,1902,2114,0218,8,2,1,2,1,1,1845,4679,4671,2,2,4,7,1,0,0,0,0,0,1,0,2,4205,7008,3,95,70,2,2,1,MAAU2114.pdf,00166782.tif,2021,0,0,0,ORIGINAL,08,04,22496,4310,0230218,023,2,532,0,,Y,1,2021-431002
432101,6,25,MA,6,01,6,6,CAPE COD BAY N,7828,25,1545,2207,0217,8,3,1,2,1,1,1540,4679,9996,2,1,3,5,1,0,0,0,0,0,1,0,2,4200,7020,6,150,98,2,2,1,MAAU2207.pdf,00166865.tif,2021,0,0,0,ORIGINAL,08,02,22494,4321,0230217,023,2,544,0,,Y,2,2021-432101
432102,6,25,MA,6,02,6,6,STELLWAGEN BANK S,7828,25,1603,2207,0218,8,1,1,2,1,1,1600,4671,9996,2,1,4,8,1,0,0,0,0,0,1,0,3,4210,7015,15,130,98,1,2,1,MAAU2207.pdf,00166867.tif,2021,0,0,0,ORIGINAL,08,02,22494,4321,0230218,023,2,545,0,,Y,2,2021-432102
432301,6,25,MA,6,01,6,DRIFTING,REGAL SWORD,7944,25,1550,2210,4247,21,1,1,2,3,1,1430,4671,9996,2,2,2,2,1,0,0,0,0,0,1,1,2,4128,6921,30,300,68,1,1,1,MAAU2210.pdf,00166873.tif,2021,0,1,0,ORIGINAL,08,03,22495,4323,0014247,001,2,548,0,,Y,2,2021-432301
432302,6,25,MA,6,02,6,6,REGAL SWORD,7944,25,1645,2210,4247,21,2,1,2,1,1,1640,4679,4671,2,1,3,10,1,0,0,0,0,0,1,0,3,4128,6921,35,256,67,1,2,1,MAAU2210.pdf,00166875.tif,2021,0,1,0,ORIGINAL,08,03,22495,4323,0014247,001,2,549,0,,Y,2,2021-432302
432303,6,25,MA,6,03,TREBLE HOOK,CASTING,REGAL SWORD,7944,25,1658,2210,4353,21,3,2,1,3,7,1600,4679,4671,2,3,2,7,0,0,1,0,0,0,0,1,2,4127,6917,26,385,68,1,2,1,MAAU2210.pdf,00166877.tif,2021,0,1,0,ORIGINAL,08,03,22495,4323,0014353,001,2,547,0,,Y,2,2021-432303
432304,6,25,MA,6,04,6,DRIFTING,REGAL SWORD,7944,25,1717,2210,4353,21,3,1,2,3,2,1715,4679,9996,2,1,2,12,1,0,0,0,0,0,1,1,3,4128,6921,24,300,68,1,2,1,MAAU2210.pdf,00166879.tif,2021,1,0,0,ORIGINAL,08,03,22495,4323,0014353,001,2,550,0,,Y,2,2021-432304
432305,6,25,MA,6,05,6,6,CAPE COD BAY,7944,25,1858,2210,0313,21,1,1,2,3,2,1855,4671,9996,2,1,3,3,1,0,0,0,0,0,1,0,3,4150,7020,5,100,70,1,2,1,MAAU2210.pdf,00166881.tif,2021,0,0,0,ORIGINAL,08,03,22495,4323,0010313,001,2,546,0,,N,2,2021-432305
432401,6,24,MD,6,01,6,6,HOT DOG,6447,24,1550,1104,0853,3,1,2,1,3,1,1500,4656,9996,2,1,4,6,0,1,0,0,0,1,0,0,4,3806,7417,42,180,75,1,2,1,MDAU1104.pdf,00166885.tif,2021,0,0,0,ORIGINAL,08,01,22493,4324,0470853,047,6,437,0,,Y,2,2021-432401
432402,6,24,MD,6,02,6,6,HOT DOG,6447,24,1615,1104,0853,3,1,1,2,2,1,1600,4656,9996,2,1,4,6,0,1,0,0,0,1,0,0,4,3806,7417,42,160,75,1,2,1,MDAU1104.pdf,00166887.tif,2021,0,0,0,ORIGINAL,08,01,22493,4324,0470853,047,6,436,0,,Y,2,2021-432402
432501,6,24,MD,6,01,6,6,HOT DOG,6555,24,1615,1105,0856,4,3,1,2,2,1,1610,2161,9996,2,2,10,7,0,0,1,1,0,0,0,0,3,3806,7417,50,120,75,1,2,1,MDAU1105.pdf,00167710.tif,2021,0,0,0,ORIGINAL,08,01,22493,4325,0470856,047,6,439,0,,Y,2,2021-432501
432502,6,24,MD,6,02,6,6,POOR MANS CANYON,6555,24,1630,1105,0856,4,3,1,2,2,1,1625,4711,9996,2,2,9,7,0,0,1,1,0,0,0,0,5,3752,7406,60,2400,78,1,2,1,MDAU1105.pdf,00167712.tif,2021,0,0,0,ORIGINAL,08,01,22493,4325,0470856,047,6,438,0,,Y,2,2021-432502
432503,6,24,MD,6,03,6,6,HOT DOG,6555,24,1700,1105,0856,4,3,1,2,2,1,1655,4711,9996,2,2,6,7,0,1,1,1,0,0,0,0,3,3806,7417,50,240,73,1,1,1,MDAU1105.pdf,00167714.tif,2021,0,1,0,ORIGINAL,08,01,22493,4325,0470856,047,6,440,0,,Y,2,2021-432503
432504,6,24,MD,6,04,6,6,BALTIMORE CANYON,6555,24,1705,1105,0856,4,3,1,2,2,1,1700,2161,4711,2,1,4,10,0,1,1,1,0,0,0,0,3,3819,7350,60,600,75,1,2,1,MDAU1105.pdf,00167716.tif,2021,0,0,0,ORIGINAL,08,01,22493,4325,0470856,047,6,441,0,,Y,2,2021-432504
432801,5200,24,MD,WHITE MARLIN OPEN,01,6,6,BALTIMORE CANYON,6555,24,1715,2101,0022,2,1,1,2,2,1,1700,2161,9996,1,1,14,7,0,1,1,1,0,0,0,0,7,3814,7350,60,600,76,1,2,1,MDAU2101.pdf,00167699.tif,2021,0,0,0,ORIGINAL,08,02,22494,4328,0470022,047,6,216,1,Q19;,Y,2,2021-432801
432802,5200,24,MD,WHITE MARLIN OPEN,02,6,6,HOT DOG,6555,24,1730,2101,0022,2,1,1,2,2,1,1715,2161,9996,1,1,10,7,0,1,1,1,0,0,0,0,4,3806,7417,50,400,98,1,2,2,MDAU2101.pdf,00167701.tif,2021,0,0,0,ORIGINAL,08,02,22494,4328,0470022,047,6,215,0,,Y,2,2021-432802
432803,5200,10,DE,WHITE MARLIN OPEN,03,6,6,BALTIMORE CANYON,6555,24,1750,2101,0022,2,1,2,2,3,1,1735,2161,9996,1,1,6,7,0,1,0,1,0,0,0,0,4,3814,7350,60,600,76,1,2,2,MDAU2101.pdf,00167702.tif,2021,0,1,0,ORIGINAL,08,02,22494,4328,0470022,047,6,212,0,,Y,2,2021-432803
432804,5200,37,NC,WHITE MARLIN OPEN,04,6,6,BALTIMORE CANYON,6555,24,1805,2101,0022,2,1,2,1,3,1,1755,2161,9996,1,1,8,7,0,1,1,1,0,0,0,0,6,3814,7350,60,800,76,2,2,1,MDAU2101.pdf,00167704.tif,2021,0,1,0,ORIGINAL,08,02,22494,4328,0470022,047,6,213,0,,Y,2,2021-432804
432805,5200,10,DE,WHITE MARLIN OPEN,05,6,6,BALTIMORE CANYON,6555,24,1820,2101,0022,2,1,2,1,3,1,1805,2161,9996,1,1,8,7,0,1,1,1,0,0,0,0,6,3814,7350,60,600,76,1,1,1,MDAU2101.pdf,00167706.tif,2021,0,0,0,ORIGINAL,08,02,22494,4328,0470022,047,6,214,0,,Y,2,2021-432805
432901,6,24,MD,6,01,6,6,BALTIMORE CANYON,6936,24,1645,2102,1493,5,1,2,1,3,1,1610,4711,9996,2,2,12,7,0,1,1,1,0,0,0,0,6,3814,7350,60,600,76,1,1,1,MDAU2102.pdf,00167665.tif,2021,0,0,0,ORIGINAL,08,02,22494,4329,0471493,047,6,449,0,,Y,2,2021-432901
432902,5200,12,FL,WHITE MARLIN OPEN,02,6,6,POOR MANS CANYON,6936,24,1715,2102,1493,5,1,1,2,2,6,1700,2161,2171,1,1,6,7,0,1,1,1,0,0,0,0,4,3752,7406,60,900,77,1,2,1,MDAU2102.pdf,00167667.tif,2021,0,1,0,ORIGINAL,08,02,22494,4329,0471493,047,6,234,0,,N,2,2021-432902
