tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
133601,09,01,1107,1,0,,6773,3,1,3,2018,09,03,0110630,0,0,1,CTSE1107.pdf,00128369.tif,ORIGINAL,B,230,1336,2,0,0,2,0,0,0,1,2018-133601
133601,09,01,1107,2,0,,6773,3,1,3,2018,09,03,0110630,0,0,1,CTSE1107.pdf,00128369.tif,ORIGINAL,C,3531,1336,1,1,1,0,0,0,0,1,2018-133601
133601,09,01,1107,3,0,,6773,3,1,3,2018,09,03,0110630,0,0,1,CTSE1107.pdf,00128369.tif,ORIGINAL,S,4180,1336,3,0,0,2,0,0,0,1,2018-133601
133602,09,02,1107,4,0,,6773,3,1,4,2018,09,03,0110880,0,0,2,CTSE1107.pdf,00128371.tif,ORIGINAL,S,3551,1336,1,0,0,1,0,0,0,2,2018-133602
133603,09,03,1107,5,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;,6773,3,1,3,2018,09,03,0110833,0,0,1,CTSE1107.pdf,00128373.tif,REVISED,A,8888,1336,2,1,0,0,0,0,0,2,2018-133603
133603,09,03,1107,6,0,,6773,3,1,3,2018,09,03,0110833,0,0,1,CTSE1107.pdf,00128373.tif,ORIGINAL,D,1050,1336,1,8,8,2,0,0,0,2,2018-133603
133604,09,04,1107,7,0,,6773,3,1,1,2018,09,03,0110833,0,0,2,CTSE1107.pdf,00128375.tif,ORIGINAL,B,230,1336,1,0,0,1,0,0,0,4,2018-133604
133605,09,05,1107,8,1,ALIVE;,6773,3,1,3,2018,09,03,0113879,0,0,2,CTSE1107.pdf,00128377.tif,ORIGINAL,B,4691,1336,1,5,5,10,0,0,0,3,2018-133605
160801,09,01,1110,9,0,,6773,4,1,3,2018,09,23,0110651,0,0,2,CTSE1110.pdf,00129937.tif,ORIGINAL,B,230,1608,2,0,0,4,0,0,0,2,2018-160801
160801,09,01,1110,10,0,,6773,4,1,3,2018,09,23,0110651,0,0,2,CTSE1110.pdf,00129937.tif,ORIGINAL,L,4681,1608,1,0,0,12,0,0,0,2,2018-160801
