tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
428801,09,01,1105,2,0,,6773,3,1,5,2021,08,08,0110630,0,0,1,CTAU1105.pdf,00166628.tif,ORIGINAL,YFT,4711,4288,1,2,2,0,0,0,0,2,2021-428801
428801,09,01,1105,1,0,,6773,3,1,5,2021,08,08,0110630,0,0,1,CTAU1105.pdf,00166628.tif,ORIGINAL,DOLPHIN,1050,4288,2,4,4,0,0,0,0,2,2021-428801
428802,09,02,1105,5,0,,6773,3,1,5,2021,08,08,0113879,0,0,2,CTAU1105.pdf,00166630.tif,ORIGINAL,YFT,4711,4288,1,3,0,0,0,0,0,2,2021-428802
428802,09,02,1105,4,0,,6773,3,1,5,2021,08,08,0113879,0,0,2,CTAU1105.pdf,00166630.tif,ORIGINAL,ALBACORE TUNA,4701,4288,2,2,0,0,0,0,0,2,2021-428802
428802,09,02,1105,3,0,,6773,3,1,5,2021,08,08,0113879,0,0,2,CTAU1105.pdf,00166630.tif,ORIGINAL,SWORDFISH,4328,4288,3,0,0,1,0,0,0,2,2021-428802
428803,09,03,1105,8,0,,6773,3,1,6,2021,08,08,0110833,0,0,1,CTAU1105.pdf,00166632.tif,ORIGINAL,YFT,4711,4288,1,2,2,0,0,0,0,2,2021-428803
428803,09,03,1105,7,0,,6773,3,1,6,2021,08,08,0110833,0,0,1,CTAU1105.pdf,00166632.tif,ORIGINAL,ALBACORE TUNA,4701,4288,2,4,2,0,0,0,0,2,2021-428803
428803,09,03,1105,6,0,,6773,3,1,6,2021,08,08,0110833,0,0,1,CTAU1105.pdf,00166632.tif,ORIGINAL,DOLPHIN,1050,4288,3,5,1,0,0,0,0,2,2021-428803
428804,09,04,1105,10,0,,6773,3,1,5,2021,08,08,0110833,0,0,1,CTAU1105.pdf,00166634.tif,ORIGINAL,YFT,4711,4288,1,13,13,0,0,0,0,2,2021-428804
428804,09,04,1105,9,0,,6773,3,1,5,2021,08,08,0110833,0,0,1,CTAU1105.pdf,00166634.tif,ORIGINAL,ALBACORE TUNA,4701,4288,2,4,4,0,0,0,0,2,2021-428804
428805,09,05,1105,11,0,,6773,3,1,5,2021,08,08,0113879,0,0,1,CTAU1105.pdf,00166637.tif,ORIGINAL,WAHOO,4720,4288,1,2,2,0,0,0,0,3,2021-428805
428806,09,06,1105,12,0,,6773,3,1,3,2021,08,08,0110630,0,0,1,CTAU1105.pdf,00166639.tif,ORIGINAL,YFT,4711,4288,1,3,3,0,0,0,0,2,2021-428806
