tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
235101,25,01,1117,136,0,,7857,19,1,2,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158160.tif,ORIGINAL,HADDOCK,1479,2351,1,87,0,40,0,0,0,3,2020-235101
235101,25,01,1117,134,0,,7857,19,1,2,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158160.tif,ORIGINAL,COD,815,2351,2,7,0,6,0,0,0,3,2020-235101
235101,25,01,1117,137,0,,7857,19,1,2,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158160.tif,ORIGINAL,POLLOCK,2695,2351,3,6,0,6,0,0,0,3,2020-235101
235101,25,01,1117,135,0,,7857,19,1,2,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158160.tif,ORIGINAL,CUSK,960,2351,4,6,0,0,0,0,0,3,2020-235101
235101,25,01,1117,138,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;ALIVE;,7857,19,1,2,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158160.tif,ORIGINAL,HALF BEAK,8888,2351,5,1,0,1,0,0,0,3,2020-235101
235102,25,02,1117,140,0,,7857,19,1,7,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158162.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2351,1,6,0,3,0,0,0,3,2020-235102
235102,25,02,1117,142,1,DEAD;,7857,19,1,7,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158162.tif,ORIGINAL,SILVER HAKE,5090,2351,2,2,0,1,1,0,0,3,2020-235102
235102,25,02,1117,141,0,,7857,19,1,7,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158162.tif,ORIGINAL,POLLOCK,2695,2351,3,0,0,12,0,0,0,3,2020-235102
235102,25,02,1117,139,0,,7857,19,1,7,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158162.tif,ORIGINAL,CUSK,960,2351,4,0,0,1,0,0,0,3,2020-235102
235103,25,03,1117,143,0,,7857,19,1,1,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158164.tif,ORIGINAL,HERRING,1670,2351,1,2,0,10,0,0,0,1,2020-235103
235103,25,03,1117,144,0,,7857,19,1,1,2020,10,03,0090685,0,0,2,MAOC1117.pdf,00158164.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2351,2,30,0,0,0,0,0,1,2020-235103
235201,25,01,1119,180,0,,7633,15,1,3,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158052.tif,ORIGINAL,BFT GIANT,4671,2352,1,1,0,0,0,1,1,1,2020-235201
235201,25,01,1119,179,0,,7633,15,1,3,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158052.tif,ORIGINAL,HERRING,1670,2352,2,30,0,0,0,0,0,1,2020-235201
235202,25,02,1119,183,0,,7633,15,1,5,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158054.tif,ORIGINAL,PORBEAGLE SHARK,4811,2352,1,0,0,1,0,0,0,3,2020-235202
235202,25,02,1119,181,0,,7633,15,1,5,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158054.tif,ORIGINAL,HERRING,1670,2352,2,12,0,0,0,0,0,3,2020-235202
235202,25,02,1119,182,0,,7633,15,1,5,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158054.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,3,12,0,0,0,0,0,3,2020-235202
235203,25,03,1119,184,0,,7633,15,1,3,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158056.tif,ORIGINAL,HERRING,1670,2352,1,1,0,0,0,0,0,1,2020-235203
235203,25,03,1119,185,0,,7633,15,1,3,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158056.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,2,10,0,30,0,0,0,1,2020-235203
235204,25,04,1119,187,0,,7633,15,1,6,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158058.tif,ORIGINAL,SPINY DOGFISH,3521,2352,1,0,0,3,0,0,0,3,2020-235204
235204,25,04,1119,186,0,,7633,15,1,6,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158058.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,2,35,0,0,0,0,0,3,2020-235204
235205,25,05,1119,189,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158060.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,1,12,0,20,0,0,0,3,2020-235205
235205,25,05,1119,190,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158060.tif,ORIGINAL,MENHADEN,2210,2352,2,6,0,0,0,0,0,3,2020-235205
235205,25,05,1119,188,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158060.tif,ORIGINAL,ATLANTIC BONITO,330,2352,3,0,0,6,0,0,0,3,2020-235205
235206,25,06,1119,192,0,,7633,15,1,4,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158062.tif,ORIGINAL,SPINY DOGFISH,3521,2352,1,0,0,2,0,0,0,3,2020-235206
235206,25,06,1119,191,0,,7633,15,1,4,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158062.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,2,12,0,0,0,0,0,3,2020-235206
235206,25,06,1119,193,0,,7633,15,1,4,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158062.tif,ORIGINAL,SILVER HAKE,5090,2352,3,3,0,0,0,0,0,3,2020-235206
235206,25,06,1119,194,0,,7633,15,1,4,2020,10,04,0090024,1,0,2,MAOC1119.pdf,00158062.tif,ORIGINAL,SQUID,8030,2352,4,1,0,0,0,0,0,3,2020-235206
235207,25,07,1119,197,0,,7633,15,1,7,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158064.tif,ORIGINAL,PORBEAGLE SHARK,4811,2352,1,0,0,1,0,0,0,3,2020-235207
235207,25,07,1119,195,0,,7633,15,1,7,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158064.tif,ORIGINAL,HERRING,1670,2352,2,2,0,0,0,0,0,3,2020-235207
235207,25,07,1119,198,0,,7633,15,1,7,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158064.tif,ORIGINAL,SILVER HAKE,5090,2352,3,2,0,0,0,0,0,3,2020-235207
235207,25,07,1119,196,0,,7633,15,1,7,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158064.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,4,10,0,10,0,0,0,3,2020-235207
235208,25,08,1119,199,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158066.tif,ORIGINAL,HERRING,1670,2352,1,6,0,6,0,0,0,3,2020-235208
235208,25,08,1119,200,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158066.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2352,2,2,0,10,0,0,0,3,2020-235208
235208,25,08,1119,201,0,,7633,15,1,2,2020,10,04,0090024,0,0,2,MAOC1119.pdf,00158066.tif,ORIGINAL,SQUID,8030,2352,3,4,0,6,0,0,0,3,2020-235208
235301,25,01,1120,202,0,,7863,19,1,2,2020,10,04,0090685,0,0,2,MAOC1120.pdf,00158070.tif,ORIGINAL,ATLANTIC BONITO,330,2353,1,0,0,5,0,0,0,1,2020-235301
235401,25,01,1204,265,0,,7713,9,1,1,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158074.tif,ORIGINAL,BLUE SHARK,4931,2354,1,0,0,3,0,0,0,1,2020-235401
235401,25,01,1204,263,0,,7713,9,1,1,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158074.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2354,2,0,0,12,0,0,0,1,2020-235401
235401,25,01,1204,264,0,,7713,9,1,1,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158074.tif,ORIGINAL,MENHADEN,2210,2354,3,3,1,1,0,0,0,1,2020-235401
235402,25,02,1204,266,0,,7713,9,1,6,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158076.tif,ORIGINAL,HADDOCK,1479,2354,1,6,0,0,0,0,0,3,2020-235402
235402,25,02,1204,267,0,,7713,9,1,6,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158076.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2354,2,43,0,0,0,0,0,3,2020-235402
235403,25,03,1204,268,0,,7713,9,1,6,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158078.tif,ORIGINAL,HADDOCK,1479,2354,1,24,0,0,0,0,0,3,2020-235403
235403,25,03,1204,269,0,,7713,9,1,6,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158078.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2354,2,30,0,0,0,0,0,3,2020-235403
235404,25,04,1204,271,0,,7713,9,1,2,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158080.tif,ORIGINAL,BFT GIANT,4671,2354,1,1,1,0,0,1,0,1,2020-235404
235404,25,04,1204,270,0,,7713,9,1,2,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158080.tif,ORIGINAL,MENHADEN,2210,2354,2,12,0,0,0,0,0,1,2020-235404
235405,25,05,1204,273,1,KEPT;,7713,9,1,4,2020,10,03,0239038,0,0,1,MAOC1204.pdf,00158082.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2354,1,1,1,0,0,0,0,1,2020-235405
235405,25,05,1204,272,1,KEPT;,7713,9,1,4,2020,10,03,0239038,0,0,1,MAOC1204.pdf,00158082.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2354,2,12,0,0,0,0,0,1,2020-235405
235406,25,06,1204,274,0,,7713,9,1,4,2020,10,03,0239038,0,0,2,MAOC1204.pdf,00158084.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2354,1,11,0,0,0,0,0,3,2020-235406
235501,25,01,1205,275,0,,7633,15,1,3,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158088.tif,ORIGINAL,WHITE HAKE,1539,2355,1,0,0,2,0,0,0,1,2020-235501
235501,25,01,1205,277,0,,7633,15,1,3,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158088.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,2,3,0,9,0,0,0,1,2020-235501
235501,25,01,1205,278,0,,7633,15,1,3,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158088.tif,ORIGINAL,SILVER HAKE,5090,2355,3,2,0,0,0,0,0,1,2020-235501
235501,25,01,1205,276,0,,7633,15,1,3,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158088.tif,ORIGINAL,HERRING,1670,2355,4,2,0,0,0,0,0,1,2020-235501
235502,25,02,1205,280,0,,7633,15,1,2,2020,10,03,0090024,0,0,1,MAOC1205.pdf,00158090.tif,ORIGINAL,SWORDFISH,4328,2355,1,1,1,0,0,0,0,1,2020-235502
235502,25,02,1205,279,0,,7633,15,1,2,2020,10,03,0090024,0,0,1,MAOC1205.pdf,00158090.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,2,20,0,10,0,0,0,1,2020-235502
235503,25,03,1205,281,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158092.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,1,5,0,10,0,0,0,2,2020-235503
235504,25,04,1205,284,0,,7633,15,1,5,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158094.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2355,1,1,1,0,0,0,0,3,2020-235504
235504,25,04,1205,285,0,,7633,15,1,5,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158094.tif,ORIGINAL,SQUID,8030,2355,2,12,12,0,0,0,0,3,2020-235504
235504,25,04,1205,282,0,,7633,15,1,5,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158094.tif,ORIGINAL,HERRING,1670,2355,3,10,0,0,0,0,0,3,2020-235504
235504,25,04,1205,283,0,,7633,15,1,5,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158094.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,4,6,0,19,0,0,0,3,2020-235504
235505,25,05,1205,289,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158096.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2355,1,0,0,1,0,0,0,3,2020-235505
235505,25,05,1205,287,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158096.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,2,30,0,0,0,0,0,3,2020-235505
235505,25,05,1205,286,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158096.tif,ORIGINAL,HERRING,1670,2355,3,2,0,0,0,0,0,3,2020-235505
235505,25,05,1205,288,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158096.tif,ORIGINAL,SPINY DOGFISH,3521,2355,4,0,0,10,0,0,0,3,2020-235505
235505,25,05,1205,290,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158096.tif,ORIGINAL,BLUE SHARK,4931,2355,5,0,0,1,0,0,0,3,2020-235505
235506,25,06,1205,291,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158098.tif,ORIGINAL,HERRING,1670,2355,1,6,0,6,0,0,0,1,2020-235506
235506,25,06,1205,292,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158098.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,2,8,0,12,0,0,0,1,2020-235506
235506,25,06,1205,293,0,,7633,15,1,2,2020,10,03,0090024,0,0,2,MAOC1205.pdf,00158098.tif,ORIGINAL,PORBEAGLE SHARK,4811,2355,3,0,0,1,0,0,0,1,2020-235506
235507,25,07,1205,296,0,,7633,15,1,7,2020,10,03,0090024,0,1,2,MAOC1205.pdf,00158100.tif,ORIGINAL,PORBEAGLE SHARK,4811,2355,1,0,0,2,0,0,0,3,2020-235507
235507,25,07,1205,294,0,,7633,15,1,7,2020,10,03,0090024,0,1,2,MAOC1205.pdf,00158100.tif,ORIGINAL,HERRING,1670,2355,2,12,0,0,0,0,0,3,2020-235507
235507,25,07,1205,295,0,,7633,15,1,7,2020,10,03,0090024,0,1,2,MAOC1205.pdf,00158100.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2355,3,8,0,0,0,0,0,3,2020-235507
235801,25,01,2117,327,0,,7822,6,1,7,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158109.tif,ORIGINAL,BFT GIANT,4671,2358,1,1,1,0,0,1,1,3,2020-235801
235801,25,01,2117,326,0,,7822,6,1,7,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158109.tif,ORIGINAL,BLUEFISH,230,2358,2,1,0,0,0,0,0,3,2020-235801
235802,25,02,2117,328,0,,7822,6,1,5,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158111.tif,ORIGINAL,BFT GIANT,4671,2358,1,1,1,0,0,1,1,3,2020-235802
235803,25,03,2117,330,0,,7822,6,1,3,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158113.tif,ORIGINAL,BFT GIANT,4671,2358,1,1,1,0,0,1,1,2,2020-235803
235803,25,03,2117,329,0,,7822,6,1,3,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158113.tif,ORIGINAL,MENHADEN,2210,2358,2,5,0,0,0,0,0,2,2020-235803
235804,25,04,2117,331,0,,7822,6,1,2,2020,10,02,0010406,0,0,1,MAOC2117.pdf,00158115.tif,ORIGINAL,BFT GIANT,4671,2358,1,1,1,0,0,1,1,1,2020-235804
235805,25,05,2117,333,0,,7822,6,1,4,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158117.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2358,1,0,0,2,0,0,0,1,2020-235805
235805,25,05,2117,332,0,,7822,6,1,4,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158117.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2358,2,12,0,0,0,0,0,1,2020-235805
235806,25,06,2117,334,0,,7822,6,1,3,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158119.tif,ORIGINAL,BLUEFISH,230,2358,1,5,0,0,0,0,0,3,2020-235806
235807,25,07,2117,336,0,,7822,6,1,4,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158121.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2358,1,12,0,0,0,0,0,3,2020-235807
235807,25,07,2117,335,0,,7822,6,1,4,2020,10,02,0010406,0,0,2,MAOC2117.pdf,00158121.tif,ORIGINAL,BLUEFISH,230,2358,2,12,0,0,0,0,0,3,2020-235807
235901,25,01,2118,338,0,,7815,8,3,1,2020,10,01,0230217,0,0,1,MAOC2118.pdf,00158125.tif,ORIGINAL,BFT GIANT,4671,2359,1,1,1,0,0,1,0,1,2020-235901
235901,25,01,2118,337,0,,7815,8,3,1,2020,10,01,0230217,0,0,1,MAOC2118.pdf,00158125.tif,ORIGINAL,MENHADEN,2210,2359,2,0,0,6,0,0,0,1,2020-235901
235902,25,02,2118,339,0,,7815,8,3,1,2020,10,01,0230217,0,0,2,MAOC2118.pdf,00158127.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2359,1,0,0,2,0,0,0,1,2020-235902
235902,25,02,2118,340,0,,7815,8,3,1,2020,10,01,0230217,0,0,2,MAOC2118.pdf,00158127.tif,ORIGINAL,MENHADEN,2210,2359,2,0,0,2,0,0,0,1,2020-235902
235903,25,03,2118,341,0,,7815,8,3,2,2020,10,01,0230217,0,0,2,MAOC2118.pdf,00158129.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2359,1,0,0,8,0,0,0,1,2020-235903
235904,25,04,2118,342,0,,7815,8,2,3,2020,10,01,0230784,0,0,2,MAOC2118.pdf,00158131.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2359,1,0,0,10,0,0,0,3,2020-235904
235905,25,05,2118,344,0,,7815,8,2,2,2020,10,01,0230784,0,0,2,MAOC2118.pdf,00158133.tif,ORIGINAL,BFT GIANT,4671,2359,1,1,0,0,0,1,0,1,2020-235905
235905,25,05,2118,343,1,DEAD;,7815,8,2,2,2020,10,01,0230784,0,0,2,MAOC2118.pdf,00158133.tif,ORIGINAL,MENHADEN,2210,2359,2,5,0,2,1,0,0,1,2020-235905
235906,25,06,2118,345,1,DEAD;,7815,8,2,5,2020,10,01,0230784,0,0,2,MAOC2118.pdf,00158135.tif,ORIGINAL,MENHADEN,2210,2359,1,0,0,5,1,0,0,3,2020-235906
235907,25,07,2118,346,0,,7815,8,2,3,2020,10,01,0230784,0,0,2,MAOC2118.pdf,00158137.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2359,1,0,0,5,0,0,0,1,2020-235907
236101,25,01,2120,347,0,,7814,8,1,3,2020,10,02,0230218,0,0,2,MAOC2120.pdf,00158144.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2361,1,0,0,12,0,0,0,2,2020-236101
236102,25,02,2120,348,0,,7814,8,1,2,2020,10,02,0230218,0,0,2,MAOC2120.pdf,00158146.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2361,1,1,0,10,0,0,0,1,2020-236102
236103,25,03,2120,349,0,,7814,8,1,2,2020,10,02,0230217,0,0,2,MAOC2120.pdf,00158148.tif,ORIGINAL,MENHADEN,2210,2361,1,15,0,0,0,0,0,3,2020-236103
236301,25,01,2201,387,0,,7633,15,1,4,2020,10,02,0090024,0,0,2,MAOC2201.pdf,00158154.tif,ORIGINAL,HERRING,1670,2363,1,2,0,0,0,0,0,3,2020-236301
236301,25,01,2201,389,0,,7633,15,1,4,2020,10,02,0090024,0,0,2,MAOC2201.pdf,00158154.tif,ORIGINAL,SILVER HAKE,5090,2363,2,2,0,0,0,0,0,3,2020-236301
236301,25,01,2201,388,0,,7633,15,1,4,2020,10,02,0090024,0,0,2,MAOC2201.pdf,00158154.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2363,3,12,0,13,0,0,0,3,2020-236301
236302,25,02,2201,390,0,,7633,15,1,3,2020,10,02,0090024,0,0,2,MAOC2201.pdf,00158156.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2363,1,12,0,0,0,0,0,1,2020-236302
236302,25,02,2201,391,0,,7633,15,1,3,2020,10,02,0090024,0,0,2,MAOC2201.pdf,00158156.tif,ORIGINAL,SILVER HAKE,5090,2363,2,3,0,47,0,0,0,1,2020-236302
236501,25,01,2207,400,0,,7828,9,1,3,2020,10,01,0239038,0,0,2,MAOC2207.pdf,00158187.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2365,1,0,0,20,0,0,0,3,2020-236501
236601,25,01,2208,402,0,,7822,18,3,6,2020,10,01,0010279,0,0,2,MAOC2208.pdf,00158191.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2366,1,1,0,0,0,0,0,3,2020-236601
236601,25,01,2208,401,0,,7822,18,3,6,2020,10,01,0010279,0,0,2,MAOC2208.pdf,00158191.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2366,2,40,0,0,0,0,0,3,2020-236601
236602,25,02,2208,403,0,,7822,18,3,2,2020,10,01,0010279,0,0,2,MAOC2208.pdf,00158193.tif,ORIGINAL,MENHADEN,2210,2366,1,20,0,0,0,0,0,3,2020-236602
236603,25,03,2208,404,0,,7822,18,3,2,2020,10,01,0010279,0,0,2,MAOC2208.pdf,00158195.tif,ORIGINAL,MENHADEN,2210,2366,1,15,0,0,0,0,0,3,2020-236603
236604,25,04,2208,405,0,,7822,18,3,3,2020,10,01,0010279,0,0,2,MAOC2208.pdf,00158197.tif,ORIGINAL,BLUEFISH,230,2366,1,2,0,0,0,0,0,3,2020-236604
236801,24,01,1102,19,1,KEPT;,6447,2,1,6,2020,10,04,0470024,0,0,2,MDOC1102.pdf,00158203.tif,ORIGINAL,DOLPHIN,1050,2368,1,60,0,0,0,0,0,3,2020-236801
236801,24,01,1102,20,0,,6447,2,1,6,2020,10,04,0470024,0,0,2,MDOC1102.pdf,00158203.tif,ORIGINAL,YFT,4711,2368,2,1,0,0,0,0,0,3,2020-236801
236901,24,01,1103,21,1,KEPT;,6936,5,1,6,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158208.tif,ORIGINAL,DOLPHIN,1050,2369,1,60,60,10,0,0,0,3,2020-236901
236901,24,01,1103,22,0,,6936,5,1,6,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158208.tif,ORIGINAL,BLUELINE TILEFISH,4440,2369,2,29,29,0,0,0,0,3,2020-236901
236902,24,02,1103,24,0,,6936,5,1,3,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158210.tif,ORIGINAL,SWORDFISH,4328,2369,1,0,0,2,0,0,0,3,2020-236902
236902,24,02,1103,23,0,,6936,5,1,3,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158210.tif,ORIGINAL,DOLPHIN,1050,2369,2,23,23,0,0,0,0,3,2020-236902
236904,24,04,1103,26,0,,6936,5,1,6,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158213.tif,ORIGINAL,YFT,4711,2369,1,1,1,0,0,0,0,3,2020-236904
236904,24,04,1103,25,0,,6936,5,1,6,2020,10,04,0471493,0,0,1,MDOC1103.pdf,00158213.tif,ORIGINAL,DOLPHIN,1050,2369,2,50,50,0,0,0,0,3,2020-236904
