id,tracker,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
2009-004505,004505,2009,06,24,1109,05,4931,96,0,0,1,0,0,0
2009-004506,004506,2009,06,24,1109,06,3551,96,0,0,1,0,0,0
2009-004506,004506,2009,06,24,1109,06,4931,96,0,0,13,0,0,0
2009-004507,004507,2009,06,24,1109,07,3551,96,1,0,2,0,0,1
2009-004507,004507,2009,06,24,1109,07,4931,96,0,0,3,0,0,0
2009-004508,004508,2009,06,24,1109,08,4677,96,1,0,0,0,0,0
2009-004509,004509,2009,06,24,1109,09,230,96,2,0,2,0,0,0
2009-004509,004509,2009,06,24,1109,09,2090,LING COD,0,0,1,0,0,0
2009-004509,004509,2009,06,24,1109,09,3350,SEA BASS,1,0,0,0,0,0
2009-004509,004509,2009,06,24,1109,09,3551,96,1,1,0,0,0,0
2009-004701,004701,2009,06,36,1102,01,230,96,7,0,0,0,0,0
2009-004701,004701,2009,06,36,1102,01,4931,96,0,0,1,0,0,0
2009-004702,004702,2009,06,36,1102,02,4678,96,1,0,0,0,0,0
2009-004801,004801,2009,06,24,1107,01,3551,96,1,1,0,0,0,0
2009-004802,004802,2009,06,24,1107,02,3551,96,1,1,0,0,0,0
2009-004802,004802,2009,06,24,1107,02,4931,96,0,0,9,0,0,0
2009-004803,004803,2009,06,24,1107,03,3551,96,0,0,2,0,0,0
2009-004803,004803,2009,06,24,1107,03,4931,96,0,0,12,0,0,0
2009-004804,004804,2009,06,24,1107,04,3551,96,1,1,1,0,0,0
2009-004804,004804,2009,06,24,1107,04,4931,96,0,0,3,0,0,0
2009-004805,004805,2009,06,24,1107,05,4931,96,0,0,2,0,0,0
2009-004806,004806,2009,06,24,1107,06,3551,96,1,1,0,0,0,0
2009-004807,004807,2009,06,24,1107,07,3551,96,1,1,0,0,0,1
2009-004807,004807,2009,06,24,1107,07,4931,96,0,0,15,0,0,0
2009-005301,005301,2009,06,34,1105,01,3511,SMOOTH DOGFISH,0,0,6,0,0,0
2009-005301,005301,2009,06,34,1105,01,4821,96,0,0,1,0,0,0
2009-005501,005501,2009,06,34,2206,01,3551,96,1,1,1,0,0,0
2009-005501,005501,2009,06,34,2206,01,4931,96,0,0,5,0,0,0
2009-005801,005801,2009,06,36,2107,01,3521,96,0,0,10,0,0,0
2009-005801,005801,2009,06,36,2107,01,4931,96,0,0,12,0,0,0
2009-005801,005801,2009,06,36,2107,01,1520,LING,6,6,0,0,0,0
2009-006101,006101,2009,06,51,2209,01,3591,UNKOWN SHARK,0,0,1,0,0,0
2009-006301,006301,2009,06,51,2212,01,1050,96,1,1,0,0,0,0
2009-006301,006301,2009,06,51,2212,01,2420,BLACKBELLY ROSEFISH,22,22,0,0,0,0
2009-006301,006301,2009,06,51,2212,01,3350,BLACK SEA BAS,8,8,0,0,0,0
2009-006301,006301,2009,06,51,2212,01,4440,BLUELINE TILEFISH,16,16,0,0,0,0
2009-006301,006301,2009,06,51,2212,01,4467,GOLDEN TILEFISH,4,4,0,0,0,0
2009-006401,006401,2009,06,10,2107,01,4931,96,0,0,1,0,0,0
2009-006901,006901,2009,06,25,2103,01,230,96,1,0,1,0,0,0
2009-007101,007101,2009,06,24,2201,01,4911,96,0,0,1,0,0,0
2009-007101,007101,2009,06,24,2201,01,4931,96,0,0,4,0,0,0
2009-007102,007102,2009,06,24,2201,02,3551,96,1,1,1,0,0,0
2009-007102,007102,2009,06,24,2201,02,4821,96,0,0,4,0,0,0
2009-007103,007103,2009,06,24,2201,03,3551,96,0,0,1,0,0,0
2009-007103,007103,2009,06,24,2201,03,4931,96,0,0,1,0,0,0
2009-007201,007201,2009,06,34,2104,01,3551,96,1,1,0,0,0,0
2009-007201,007201,2009,06,34,2104,01,4931,96,0,0,4,0,0,0
2009-007202,007202,2009,06,34,2104,02,3531,96,1,1,0,0,0,0
2009-007501,007501,2009,06,51,2213,01,230,96,0,0,1,0,0,0
2009-007501,007501,2009,06,51,2213,01,1050,96,1,1,0,0,0,0
2009-007501,007501,2009,06,51,2213,01,4711,96,3,3,0,0,0,0
2009-007502,007502,2009,06,51,2213,02,1050,96,5,5,0,0,0,0
2009-007502,007502,2009,06,51,2213,02,4711,96,11,11,0,0,0,0
2009-007601,007601,2009,06,24,1102,01,4841,96,0,0,1,0,0,0
2009-007601,007601,2009,06,24,1102,01,4931,96,0,0,5,0,0,0
2009-007801,007801,2009,06,51,2108,01,1050,96,2,2,0,0,0,0
2009-007801,007801,2009,06,51,2108,01,4661,96,3,3,0,0,0,0
2009-007801,007801,2009,06,51,2108,01,4711,96,6,6,11,0,0,0
2009-008002,008002,2009,06,10,1103,02,4821,96,0,0,3,0,0,0
2009-008008,008008,2009,06,10,1103,08,3551,96,1,1,0,0,0,0
2009-008008,008008,2009,06,10,1103,08,4841,96,0,0,1,0,0,0
2009-008008,008008,2009,06,10,1103,08,4931,96,0,0,2,0,0,0
2009-008009,008009,2009,06,10,1103,09,4841,96,0,0,2,0,0,0
2009-008009,008009,2009,06,10,1103,09,4931,96,0,0,1,0,0,0
2009-008010,008010,2009,06,10,1103,10,4841,96,0,0,1,0,0,0
2009-008101,008101,2009,06,10,1201,01,4677,96,1,0,1,0,0,0
2009-008102,008102,2009,06,10,1201,02,4677,96,1,1,2,0,0,0
2009-008103,008103,2009,06,10,1201,03,3551,96,1,1,0,0,0,0
2009-008105,008105,2009,06,10,1201,05,3551,96,0,0,1,0,0,0
2009-008106,008106,2009,06,10,1201,06,4841,96,0,0,1,0,0,0
2009-008107,008107,2009,06,10,1201,07,3531,96,0,0,1,0,0,0
2009-008110,008110,2009,06,10,1201,10,4677,96,1,1,1,0,0,0
2009-008201,008201,2009,06,10,2203,01,3531,96,1,1,0,0,0,0
2009-008301,008301,2009,06,10,2204,01,3531,96,0,0,3,0,0,0
2009-008403,008403,2009,06,25,1101,03,815,COD,16,0,24,0,0,0
2009-008403,008403,2009,06,25,1101,03,1479,HADDOCK,3,0,0,0,0,0
2009-008403,008403,2009,06,25,1101,03,4180,96,0,0,2,0,0,0
2009-008509,008509,2009,06,25,1102,09,4678,96,1,0,0,0,0,0
2009-008601,008601,2009,06,25,2101,01,3521,96,0,0,0,10,0,0
2009-008601,008601,2009,06,25,2101,01,4678,96,1,0,10,0,0,0
2009-008602,008602,2009,06,25,2101,02,815,ATLANTIC COD,80,0,0,0,0,0
2009-008801,008801,2009,06,25,2125,01,3521,96,0,0,2,0,0,0
2009-008801,008801,2009,06,25,2125,01,4180,96,0,0,1,0,0,0
2009-008801,008801,2009,06,25,2125,01,4676,96,1,1,1,0,0,0
2009-008801,008801,2009,06,25,2125,01,4678,96,0,0,2,0,0,0
2009-008901,008901,2009,06,25,2210,01,230,96,0,0,1,0,0,0
2009-008901,008901,2009,06,25,2210,01,3521,96,0,0,2,0,0,0
2009-008901,008901,2009,06,25,2210,01,4679,96,1,0,0,0,0,0
2009-009001,009001,2009,06,25,2211,01,4676,96,1,0,1,0,0,0
2009-009101,009101,2009,06,24,1103,01,4677,96,1,0,1,0,0,0
2009-009102,009102,2009,06,24,1103,02,230,96,1,0,2,0,0,0
2009-009103,009103,2009,06,24,1103,03,230,96,0,0,1,0,0,0
2009-009103,009103,2009,06,24,1103,03,4677,96,1,0,0,0,0,0
2009-009104,009104,2009,06,24,1103,04,3350,SEA BASS,0,0,2,0,0,0
2009-009106,009106,2009,06,24,1103,06,3551,96,0,0,2,0,0,0
2009-009107,009107,2009,06,24,1103,07,3551,96,0,0,2,0,0,0
2009-009108,009108,2009,06,24,1103,08,3410,SEA ROBIN,0,0,2,0,0,0
2009-009110,009110,2009,06,24,1103,10,230,96,0,0,3,0,0,0
2009-009111,009111,2009,06,24,1103,11,4673,96,0,0,3,0,0,0
2009-009111,009111,2009,06,24,1103,11,4677,96,1,0,0,0,0,0
2009-009112,009112,2009,06,24,1103,12,230,96,2,0,0,0,0,0
2009-009112,009112,2009,06,24,1103,12,3551,96,0,0,1,0,0,0
2009-009201,009201,2009,06,24,1104,01,4678,96,1,1,0,0,0,0
2009-009202,009202,2009,06,24,1104,02,3531,96,0,0,1,0,0,0
2009-009203,009203,2009,06,24,1104,03,4677,96,1,1,0,0,0,0
2009-009204,009204,2009,06,24,1104,04,3551,96,0,0,1,0,0,0
2009-009204,009204,2009,06,24,1104,04,4678,96,1,0,0,0,0,0
2009-009205,009205,2009,06,24,1104,05,4677,96,1,1,0,0,0,0
2009-009301,009301,2009,06,24,1201,01,4677,96,1,1,0,0,0,0
2009-009302,009302,2009,06,24,1201,02,4677,96,1,0,0,0,0,0
2009-009303,009303,2009,06,24,1201,03,3551,96,1,1,1,0,0,0
2009-009304,009304,2009,06,24,1201,04,4677,96,1,1,0,0,0,0
2009-009305,009305,2009,06,24,1201,05,4711,96,5,5,0,0,0,0
2009-009306,009306,2009,06,24,1201,06,1050,96,6,2,0,0,0,0
2009-009307,009307,2009,06,24,1201,07,3551,96,1,1,1,0,0,0
2009-009501,009501,2009,06,24,2202,01,4711,96,6,6,0,0,0,0
2009-009502,009502,2009,06,24,2202,02,230,96,1,0,0,0,0,0
2009-009502,009502,2009,06,24,2202,02,4677,96,1,0,1,0,0,0
2009-009502,009502,2009,06,24,2202,02,4841,96,0,0,1,0,0,0
2009-010001,010001,2009,06,34,1111,01,4677,96,1,1,5,0,0,0
2009-010001,010001,2009,06,34,1111,01,4711,96,6,3,0,0,0,0
2009-010001,010001,2009,06,34,1111,01,4931,96,0,0,1,0,0,0
2009-010201,010201,2009,06,36,1103,01,4931,96,0,0,25,0,0,0
2009-010301,010301,2009,06,36,1107,01,4931,96,0,0,10,0,0,0
2009-010501,010501,2009,06,36,1110,01,230,96,8,3,0,5,0,0
2009-010501,010501,2009,06,36,1110,01,4180,96,1,1,4,0,0,0
2009-010501,010501,2009,06,36,1110,01,4931,96,0,0,5,0,0,0
2009-010601,010601,2009,06,36,1111,01,4711,96,2,2,18,0,0,0
2009-010602,010602,2009,06,36,1111,02,4931,96,0,0,16,0,0,0
2009-010603,010603,2009,06,36,1111,03,4931,96,0,0,10,0,0,0
2009-010701,010701,2009,06,36,1112,01,4931,96,0,0,20,0,0,0
2009-010702,010702,2009,06,36,1112,02,4931,96,0,0,14,0,0,0
2009-011001,011001,2009,06,36,1204,01,230,96,5,0,0,0,0,0
2009-011001,011001,2009,06,36,1204,01,4931,96,0,0,2,0,0,0
2009-011401,011401,2009,06,51,1101,01,230,96,0,0,4,0,0,0
2009-011401,011401,2009,06,51,1101,01,3446,GREY TROUT,0,0,2,0,0,0
2009-011401,011401,2009,06,51,1101,01,3650,SKATE,0,0,1,0,0,0
2009-011401,011401,2009,06,51,1101,01,4821,96,0,0,2,0,0,0
2009-011402,011402,2009,06,51,1101,02,4821,96,0,0,4,0,0,0
2009-011403,011403,2009,06,51,1101,03,4821,96,0,0,1,0,0,0
2009-011404,011404,2009,06,51,1101,04,230,96,2,0,0,0,0,0
2009-011404,011404,2009,06,51,1101,04,3501,DOGFISH,0,0,1,0,0,0
2009-011404,011404,2009,06,51,1101,04,3591,UNKOWN SHARK,0,0,3,0,0,0
2009-011405,011405,2009,06,51,1101,05,4821,96,0,0,2,0,0,0
2009-011601,011601,2009,06,51,1103,01,4711,96,12,0,8,0,0,0
2009-011602,011602,2009,06,51,1103,02,1050,96,0,0,1,0,0,0
2009-011603,011603,2009,06,51,1103,03,230,96,0,0,1,0,0,0
2009-011701,011701,2009,06,51,1105,01,4821,96,0,0,2,0,0,0
2009-011702,011702,2009,06,51,1105,02,3591,UNKNOWN,0,0,1,0,0,0
2009-011703,011703,2009,06,51,1105,03,1050,96,1,0,0,0,0,0
2009-011703,011703,2009,06,51,1105,03,4711,96,11,0,4,0,0,0
2009-011704,011704,2009,06,51,1105,04,4661,96,2,2,0,0,0,0
2009-011704,011704,2009,06,51,1105,04,4711,96,8,8,0,0,0,0
2009-011801,011801,2009,06,51,1107,01,1050,96,1,1,0,0,0,0
2009-011801,011801,2009,06,51,1107,01,4711,96,21,21,0,0,0,0
2009-012001,012001,2009,06,51,2110,01,3350,BLACK SEA BASS,3,0,0,0,0,0
2009-012001,012001,2009,06,51,2110,01,4470,TILE FISH,1,0,0,0,0,0
2009-012101,012101,2009,06,51,2111,01,1219,FLOUNDER,0,0,4,0,0,0
2009-012101,012101,2009,06,51,2111,01,4821,96,0,0,1,0,0,0
2009-012102,012102,2009,06,51,2111,02,1219,FLOUNDER,0,0,4,0,0,0
2009-012102,012102,2009,06,51,2111,02,3521,96,0,0,2,0,0,0
2009-012102,012102,2009,06,51,2111,02,4821,96,0,0,1,0,0,0
2009-012201,012201,2009,06,10,2205,01,4677,96,1,0,1,0,0,0
2009-012801,012801,2009,06,34,2112,01,3531,96,0,0,1,0,0,0
2009-012801,012801,2009,06,34,2112,01,4931,96,0,0,2,0,0,0
2009-013101,013101,2009,06,51,2112,01,900,CROAKER,0,0,20,0,0,0
2009-013101,013101,2009,06,51,2112,01,4060,SPOT,0,0,4,0,0,0
2009-013101,013101,2009,06,51,2112,01,4821,96,0,0,4,0,0,0
2009-013201,013201,2009,06,51,2203,01,1050,96,3,3,0,0,0,0
2009-013201,013201,2009,06,51,2203,01,4711,96,9,9,27,0,0,0
2009-013202,013202,2009,06,51,2203,02,330,96,1,1,0,0,0,0
2009-013202,013202,2009,06,51,2203,02,1050,96,2,2,0,0,0,0
2009-013202,013202,2009,06,51,2203,02,4661,96,4,4,0,0,0,0
2009-013202,013202,2009,06,51,2203,02,4711,96,11,11,4,0,0,0
2009-013301,013301,2009,06,34,1107,01,3531,96,1,1,0,0,0,1
2009-013302,013302,2009,06,34,1107,02,3591,BROWN SHARK,0,0,1,0,0,0
2009-013307,013307,2009,06,34,1107,07,3531,96,1,1,0,0,0,1
2009-013308,013308,2009,06,34,1107,08,3551,96,1,1,0,0,0,0
2009-013309,013309,2009,06,34,1107,09,4931,96,0,0,1,0,0,0
2009-013310,013310,2009,06,34,1107,10,4931,96,0,0,10,0,0,0
2009-013311,013311,2009,06,34,1107,11,4931,96,0,0,6,0,0,0
2009-013312,013312,2009,06,34,1107,12,3551,96,1,1,0,0,0,0
2009-013312,013312,2009,06,34,1107,12,3591,BROWN SHARK,0,0,1,0,0,0
2009-013314,013314,2009,06,34,1107,14,4931,96,0,0,2,0,0,0
2009-013316,013316,2009,06,34,1107,16,4841,96,0,0,1,0,0,0
2009-013316,013316,2009,06,34,1107,16,4931,96,0,0,2,0,0,0
2009-013317,013317,2009,06,34,1107,17,230,96,0,0,1,0,0,0
2009-013318,013318,2009,06,34,1107,18,3551,96,0,0,2,0,0,0
2009-013318,013318,2009,06,34,1107,18,4931,96,0,0,2,0,0,0
2009-013319,013319,2009,06,34,1107,19,3551,96,1,1,0,0,0,0
2009-013319,013319,2009,06,34,1107,19,4931,96,0,0,4,0,0,0
2009-013320,013320,2009,06,34,1107,20,3551,96,1,1,2,0,0,0
2009-013320,013320,2009,06,34,1107,20,4931,96,0,0,1,0,0,0
2009-013321,013321,2009,06,34,1107,21,4931,96,0,0,1,0,0,0
2009-013323,013323,2009,06,34,1107,23,4931,96,0,0,1,0,0,0
2009-013324,013324,2009,06,34,1107,24,3551,96,0,0,1,0,0,0
2009-013324,013324,2009,06,34,1107,24,4931,96,0,0,5,0,0,0
2009-013325,013325,2009,06,34,1107,25,4931,96,1,0,1,0,0,1
2009-013326,013326,2009,06,34,1107,26,4711,96,1,1,0,0,0,0
2009-013327,013327,2009,06,34,1107,27,3551,96,1,0,1,0,0,0
2009-013328,013328,2009,06,34,1107,28,3551,96,1,1,0,0,0,0
2009-013329,013329,2009,06,34,1107,29,3551,96,1,1,0,0,0,1
2009-013330,013330,2009,06,34,1107,30,3531,96,1,0,0,0,0,0
2009-013332,013332,2009,06,34,1107,32,3531,96,1,1,0,0,0,1
2009-013332,013332,2009,06,34,1107,32,3551,96,0,0,1,0,0,0
2009-013332,013332,2009,06,34,1107,32,4931,96,0,0,1,0,0,0
2009-013333,013333,2009,06,34,1107,33,4931,96,1,1,3,0,0,0
2009-013334,013334,2009,06,34,1107,34,4931,96,1,1,5,0,0,1
2009-013336,013336,2009,06,34,1107,36,3551,96,0,0,1,0,0,0
2009-013338,013338,2009,06,34,1107,38,3531,96,1,0,0,0,0,1
2009-013339,013339,2009,06,34,1107,39,3551,96,0,0,1,0,0,0
2009-013339,013339,2009,06,34,1107,39,4931,96,0,0,4,0,0,0
2009-013340,013340,2009,06,34,1107,40,3551,96,0,0,2,0,0,0
2009-013341,013341,2009,06,34,1107,41,4931,96,1,0,8,0,0,1
2009-013342,013342,2009,06,34,1107,42,4931,96,1,0,6,0,0,1
2009-013343,013343,2009,06,34,1107,43,3551,96,0,0,1,0,0,0
2009-013343,013343,2009,06,34,1107,43,4931,96,0,0,1,0,0,0
2009-013344,013344,2009,06,34,1107,44,4931,96,0,0,2,0,0,0
2009-013346,013346,2009,06,34,1107,46,3531,96,1,1,0,0,0,1
2009-013346,013346,2009,06,34,1107,46,3551,96,0,0,1,0,0,0
2009-013348,013348,2009,06,34,1107,48,4931,96,0,0,7,0,0,0
2009-013349,013349,2009,06,34,1107,49,4841,96,0,0,1,0,0,0
2009-013401,013401,2009,06,51,2214,01,1050,96,2,2,0,0,0,0
2009-013401,013401,2009,06,51,2214,01,4661,96,1,1,0,0,0,0
2009-013401,013401,2009,06,51,2214,01,4711,96,4,4,0,0,0,0
2009-013501,013501,2009,06,24,2101,01,3551,96,0,0,1,0,0,0
2009-013501,013501,2009,06,24,2101,01,4841,96,0,0,2,0,0,0
2009-013601,013601,2009,06,36,2216,01,4931,96,0,0,5,0,0,0
2009-013801,013801,2009,06,10,2102,01,230,96,0,0,3,0,0,0
2009-013801,013801,2009,06,10,2102,01,3551,96,0,0,1,0,0,0
2009-013802,013802,2009,06,10,2102,02,1050,96,1,1,0,0,0,0
2009-013802,013802,2009,06,10,2102,02,4711,96,4,4,0,0,0,0
2009-013901,013901,2009,06,25,1103,01,230,96,3,0,0,0,0,0
2009-013901,013901,2009,06,25,1103,01,4180,96,0,0,6,0,0,0
2009-013902,013902,2009,06,25,1103,02,4180,96,2,0,24,0,0,0
2009-014001,014001,2009,06,25,1206,01,230,96,0,0,10,0,0,0
2009-014001,014001,2009,06,25,1206,01,4180,96,0,0,10,0,0,0
2009-014002,014002,2009,06,25,1206,02,4180,96,0,0,4,0,0,0
2009-014004,014004,2009,06,25,1206,04,230,96,1,0,0,0,0,0
2009-014005,014005,2009,06,25,1206,05,4180,96,0,0,10,0,0,0
2009-014008,014008,2009,06,25,1206,08,4180,96,4,0,0,0,0,0
2009-014009,014009,2009,06,25,1206,09,815,COD,70,0,0,0,0,0
2009-014009,014009,2009,06,25,1206,09,2695,POLLOCK,6,0,0,0,0,0
2009-014701,014701,2009,06,36,2116,01,4931,96,0,0,13,0,0,0
2009-014702,014702,2009,06,36,2116,02,4931,96,0,0,13,0,0,0
2009-014704,014704,2009,06,36,2116,04,4931,96,0,0,15,0,0,0
2009-014705,014705,2009,06,36,2116,05,230,96,0,0,4,0,0,0
2009-014705,014705,2009,06,36,2116,05,4931,96,0,0,14,0,0,0
2009-014706,014706,2009,06,36,2116,06,4931,96,0,0,5,0,0,0
2009-014707,014707,2009,06,36,2116,07,3551,96,1,1,0,0,0,1
2009-014707,014707,2009,06,36,2116,07,4931,96,0,0,3,0,0,0
2009-014708,014708,2009,06,36,2116,08,4931,96,0,0,25,0,0,0
2009-014709,014709,2009,06,36,2116,09,4931,96,0,0,28,0,0,0
2009-014710,014710,2009,06,36,2116,10,4931,96,0,0,20,0,0,0
2009-014711,014711,2009,06,36,2116,11,4931,96,0,0,10,0,0,0
2009-014712,014712,2009,06,36,2116,12,4931,96,0,0,20,0,0,0
2009-014713,014713,2009,06,36,2116,13,4931,96,0,0,10,0,0,0
2009-014714,014714,2009,06,36,2116,14,4931,96,0,0,32,0,0,0
2009-015101,015101,2009,06,25,2130,01,4676,96,1,0,1,0,0,0
2009-015102,015102,2009,06,25,2130,02,230,96,0,0,6,0,0,0
2009-015102,015102,2009,06,25,2130,02,4180,96,0,0,6,0,0,0
2009-015102,015102,2009,06,25,2130,02,4676,96,1,1,0,0,0,0
2009-015102,015102,2009,06,25,2130,02,4679,96,0,0,1,0,0,0
2009-015204,015204,2009,06,25,2215,04,4180,96,0,0,2,0,0,0
2009-015205,015205,2009,06,25,2215,05,815,COD,40,0,0,0,0,0
2009-015205,015205,2009,06,25,2215,05,1479,HADDOCK,5,0,0,0,0,0
2009-015801,015801,2009,06,10,1202,01,330,96,0,0,1,0,0,0
2009-015801,015801,2009,06,10,1202,01,4711,96,1,0,1,0,0,0
2009-015802,015802,2009,06,10,1202,02,230,96,8,0,0,0,0,0
2009-015803,015803,2009,06,10,1202,03,4711,96,14,14,12,0,0,0
2009-015804,015804,2009,06,10,1202,04,4711,96,6,6,9,0,0,0
2009-015805,015805,2009,06,10,1202,05,4711,96,1,1,0,0,0,0
2009-015901,015901,2009,06,25,2205,01,230,96,0,0,5,0,0,0
2009-015901,015901,2009,06,25,2205,01,4180,96,0,0,4,0,0,0
2009-015901,015901,2009,06,25,2205,01,4676,96,1,1,0,0,0,0
2009-016101,016101,2009,06,24,1110,01,3551,96,1,0,0,0,0,0
2009-016201,016201,2009,06,24,2206,01,3551,96,0,0,1,0,0,0
2009-016201,016201,2009,06,24,2206,01,4841,96,0,0,1,0,0,0
2009-016202,016202,2009,06,24,2206,02,3551,96,0,0,3,0,0,0
2009-016202,016202,2009,06,24,2206,02,4821,96,0,0,1,0,0,0
2009-016202,016202,2009,06,24,2206,02,4931,96,0,0,1,0,0,0
2009-016203,016203,2009,06,24,2206,03,3551,96,0,0,1,0,0,0
2009-016203,016203,2009,06,24,2206,03,4821,96,0,0,1,0,0,0
2009-016203,016203,2009,06,24,2206,03,4841,96,0,0,2,0,0,0
2009-016204,016204,2009,06,24,2206,04,230,96,3,0,0,0,0,0
2009-016204,016204,2009,06,24,2206,04,4841,96,0,0,1,0,0,0
2009-016205,016205,2009,06,24,2206,05,3551,96,1,0,0,0,0,1
2009-016206,016206,2009,06,24,2206,06,1050,96,1,0,0,0,0,0
2009-016206,016206,2009,06,24,2206,06,4711,96,0,0,6,0,0,0
2009-016207,016207,2009,06,24,2206,07,1050,96,1,0,0,0,0,0
2009-016207,016207,2009,06,24,2206,07,3551,96,0,0,1,0,0,0
2009-016207,016207,2009,06,24,2206,07,4931,96,0,0,5,0,0,0
2009-016208,016208,2009,06,24,2206,08,4677,96,1,0,0,0,0,0
2009-016208,016208,2009,06,24,2206,08,4841,96,0,0,3,0,0,0
2009-016209,016209,2009,06,24,2206,09,4470,TILEFISH,2,2,0,0,0,0
2009-016209,016209,2009,06,24,2206,09,4711,96,10,10,0,0,0,0
2009-016210,016210,2009,06,24,2206,10,4711,96,8,0,27,0,0,0
2009-016212,016212,2009,06,24,2206,12,4821,96,0,0,2,0,0,0
2009-016501,016501,2009,06,34,1204,01,3551,96,0,0,3,0,0,0
2009-016501,016501,2009,06,34,1204,01,4931,96,0,0,1,0,0,0
2009-016502,016502,2009,06,34,1204,02,3551,96,0,0,1,0,0,0
2009-016502,016502,2009,06,34,1204,02,4931,96,0,0,1,0,0,0
2009-016503,016503,2009,06,34,1204,03,3551,96,1,0,0,0,0,0
2009-016503,016503,2009,06,34,1204,03,4821,96,0,0,1,0,0,0
2009-016504,016504,2009,06,34,1204,04,3551,96,0,0,1,0,0,0
2009-016504,016504,2009,06,34,1204,04,4841,96,0,0,1,0,0,0
2009-016505,016505,2009,06,34,1204,05,3551,96,0,0,1,0,0,0
2009-016505,016505,2009,06,34,1204,05,4911,96,0,0,1,0,0,0
2009-016506,016506,2009,06,34,1204,06,230,96,1,0,0,0,0,0
2009-016506,016506,2009,06,34,1204,06,4841,96,0,0,1,0,0,0
2009-016507,016507,2009,06,34,1204,07,3551,96,1,1,0,0,0,1
2009-016507,016507,2009,06,34,1204,07,4821,96,0,0,1,0,0,0
2009-016601,016601,2009,06,34,1205,01,1050,96,1,1,0,0,0,0
2009-016601,016601,2009,06,34,1205,01,3551,96,1,1,0,0,0,0
2009-016601,016601,2009,06,34,1205,01,4711,96,1,1,0,0,0,0
2009-016902,016902,2009,06,36,1115,02,4931,96,0,0,6,0,0,0
2009-016904,016904,2009,06,36,1115,04,4931,96,0,0,30,0,0,0
2009-016905,016905,2009,06,36,1115,05,4931,96,0,0,20,0,0,0
2009-016906,016906,2009,06,36,1115,06,4931,96,0,0,4,0,0,0
2009-016907,016907,2009,06,36,1115,07,4931,96,0,0,9,0,0,0
2009-016908,016908,2009,06,36,1115,08,4931,96,0,0,4,0,0,0
2009-016909,016909,2009,06,36,1115,09,4931,96,0,0,9,0,0,0
2009-016910,016910,2009,06,36,1115,10,4931,96,0,0,8,0,0,0
2009-016911,016911,2009,06,36,1115,11,4931,96,0,0,2,0,0,0
2009-017002,017002,2009,06,36,1121,02,4931,96,0,0,14,0,0,0
2009-017301,017301,2009,06,51,1104,01,1050,96,6,6,0,0,0,0
2009-017301,017301,2009,06,51,1104,01,3551,96,1,1,0,0,0,0
2009-017301,017301,2009,06,51,1104,01,4711,96,6,6,43,0,0,0
2009-017302,017302,2009,06,51,1104,02,1050,96,1,1,0,0,0,0
2009-017302,017302,2009,06,51,1104,02,4711,96,10,10,10,0,0,0
2009-017303,017303,2009,06,51,1104,03,4661,96,0,0,2,0,0,0
2009-017303,017303,2009,06,51,1104,03,4711,96,15,15,10,0,0,0
2009-017304,017304,2009,06,51,1104,04,4661,96,0,0,4,0,0,0
2009-017304,017304,2009,06,51,1104,04,4711,96,18,18,20,0,0,0
