tracker,id,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
046004,2013-046004,2013,07,24,1115,04,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
046005,2013-046005,2013,07,24,1115,05,4677,BFT SCHOOL,2,1,0,0,0,0
046006,2013-046006,2013,07,24,1115,06,4711,YFT,1,1,0,0,0,0
046007,2013-046007,2013,07,24,1115,07,4677,BFT SCHOOL,1,1,0,0,0,0
046008,2013-046008,2013,07,24,1115,08,4691,BIGEYE TUNA,1,1,0,0,0,1
046009,2013-046009,2013,07,24,1115,09,4711,YFT,6,6,0,0,0,5
046011,2013-046011,2013,07,24,1115,11,2161,WHITE MARLIN,0,0,1,0,0,0
046012,2013-046012,2013,07,24,1115,12,4711,YFT,1,1,3,0,0,0
046014,2013-046014,2013,07,24,1115,14,4691,BIGEYE TUNA,1,1,0,0,0,1
046015,2013-046015,2013,07,24,1115,15,4711,YFT,2,2,0,0,0,0
046017,2013-046017,2013,07,24,1115,17,4711,YFT,4,4,0,0,0,4
046018,2013-046018,2013,07,24,1115,18,4677,BFT SCHOOL,1,1,0,0,0,0
046020,2013-046020,2013,07,24,1115,20,4678,BFT LARGE SCHOOL,1,1,1,0,0,1
046101,2013-046101,2013,07,24,1116,01,4678,BFT LARGE SCHOOL,1,0,1,0,0,0
046101,2013-046101,2013,07,24,1116,01,4711,YFT,1,0,0,0,0,0
046103,2013-046103,2013,07,24,1116,03,2171,BLUE MARLIN,0,0,1,0,0,0
046103,2013-046103,2013,07,24,1116,03,4711,YFT,1,0,0,0,0,0
046104,2013-046104,2013,07,24,1116,04,1050,DOLPHIN,1,0,0,0,0,0
046106,2013-046106,2013,07,24,1116,06,1050,DOLPHIN,1,0,0,0,0,0
046107,2013-046107,2013,07,24,1116,07,4711,YFT,1,1,0,0,0,0
046109,2013-046109,2013,07,24,1116,09,4711,YFT,1,1,0,0,0,0
046110,2013-046110,2013,07,24,1116,10,4711,YFT,1,1,0,0,0,0
046112,2013-046112,2013,07,24,1116,12,4711,YFT,1,0,0,0,0,0
046115,2013-046115,2013,07,24,1116,15,4711,YFT,1,1,0,0,0,0
046116,2013-046116,2013,07,24,1116,16,4676,BFT SMALL MEDIUM,1,0,0,0,0,0
046117,2013-046117,2013,07,24,1116,17,1050,DOLPHIN,1,0,0,0,0,0
046118,2013-046118,2013,07,24,1116,18,4711,YFT,1,0,0,0,0,0
046119,2013-046119,2013,07,24,1116,19,2171,BLUE MARLIN,0,0,1,0,0,0
046119,2013-046119,2013,07,24,1116,19,4711,YFT,1,0,0,0,0,0
046120,2013-046120,2013,07,24,1116,20,4711,YFT,3,0,0,0,0,0
046121,2013-046121,2013,07,24,1116,21,4691,BIGEYE TUNA,1,1,0,0,0,1
046121,2013-046121,2013,07,24,1116,21,4711,YFT,5,5,6,0,0,0
046201,2013-046201,2013,07,24,1201,01,1050,DOLPHIN,3,0,0,0,0,0
046202,2013-046202,2013,07,24,1201,02,1050,DOLPHIN,2,0,0,0,0,0
046203,2013-046203,2013,07,24,1201,03,1050,DOLPHIN,1,0,0,0,0,0
046203,2013-046203,2013,07,24,1201,03,4711,YFT,1,0,0,0,0,0
046204,2013-046204,2013,07,24,1201,04,1050,DOLPHIN,2,0,1,0,0,0
046205,2013-046205,2013,07,24,1201,05,1050,DOLPHIN,2,0,0,0,0,0
046205,2013-046205,2013,07,24,1201,05,4711,YFT,1,0,0,0,0,0
046206,2013-046206,2013,07,24,1201,06,1050,DOLPHIN,1,0,0,0,0,0
046207,2013-046207,2013,07,24,1201,07,4711,YFT,1,0,3,0,0,0
046208,2013-046208,2013,07,24,1201,08,1050,DOLPHIN,2,0,0,0,0,0
046208,2013-046208,2013,07,24,1201,08,4711,YFT,1,0,0,0,0,0
046213,2013-046213,2013,07,24,1201,13,1050,DOLPHIN,1,0,0,0,0,0
046213,2013-046213,2013,07,24,1201,13,4711,YFT,2,0,1,0,0,0
046216,2013-046216,2013,07,24,1201,16,1050,DOLPHIN,3,0,0,0,0,0
046216,2013-046216,2013,07,24,1201,16,4711,YFT,2,0,0,0,0,0
046217,2013-046217,2013,07,24,1201,17,230,BLUEFISH,2,0,0,0,0,0
046218,2013-046218,2013,07,24,1201,18,1050,DOLPHIN,1,0,0,0,0,0
046218,2013-046218,2013,07,24,1201,18,4711,YFT,1,0,0,0,0,0
046219,2013-046219,2013,07,24,1201,19,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
046220,2013-046220,2013,07,24,1201,20,4711,YFT,1,0,0,0,0,0
046221,2013-046221,2013,07,24,1201,21,1050,DOLPHIN,1,0,0,0,0,0
046221,2013-046221,2013,07,24,1201,21,4720,WAHOO,1,0,0,0,0,0
046223,2013-046223,2013,07,24,1201,23,4821,SANDBAR SHARK,0,0,2,0,0,0
046223,2013-046223,2013,07,24,1201,23,4941,ATLANTIC SHARPNOSE S,1,0,0,0,0,0
046224,2013-046224,2013,07,24,1201,24,1050,DOLPHIN,3,0,0,0,0,0
046225,2013-046225,2013,07,24,1201,25,2171,BLUE MARLIN,1,1,0,0,0,0
046225,2013-046225,2013,07,24,1201,25,4711,YFT,1,0,0,0,0,0
046301,2013-046301,2013,07,24,1202,01,4711,YFT,2,2,0,0,0,0
046302,2013-046302,2013,07,24,1202,02,1050,DOLPHIN,2,2,0,0,0,0
046302,2013-046302,2013,07,24,1202,02,4711,YFT,2,2,0,0,0,0
046303,2013-046303,2013,07,24,1202,03,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
046303,2013-046303,2013,07,24,1202,03,1050,DOLPHIN,2,2,0,0,0,0
046304,2013-046304,2013,07,24,1202,04,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
046304,2013-046304,2013,07,24,1202,04,1050,DOLPHIN,2,2,0,0,0,0
046305,2013-046305,2013,07,24,1202,05,2161,WHITE MARLIN,0,0,1,0,0,0
046306,2013-046306,2013,07,24,1202,06,1050,DOLPHIN,1,1,0,0,0,0
046307,2013-046307,2013,07,24,1202,07,1050,DOLPHIN,1,1,0,0,0,0
046308,2013-046308,2013,07,24,1202,08,1050,DOLPHIN,3,0,0,0,0,0
046308,2013-046308,2013,07,24,1202,08,2161,WHITE MARLIN,0,0,1,0,0,0
046308,2013-046308,2013,07,24,1202,08,4661,SKIPJACK TUNA,2,0,0,0,0,0
046501,2013-046501,2013,07,24,2205,01,4677,BFT SCHOOL,2,0,0,0,0,0
046601,2013-046601,2013,07,24,2208,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
046601,2013-046601,2013,07,24,2208,01,4711,YFT,2,2,0,0,0,0
046602,2013-046602,2013,07,24,2208,02,4676,BFT SMALL MEDIUM,0,0,10,0,0,0
046602,2013-046602,2013,07,24,2208,02,1050,DOLPHIN,2,2,0,0,0,0
046603,2013-046603,2013,07,24,2208,03,4711,YFT,3,3,0,0,0,0
046604,2013-046604,2013,07,24,2208,04,1050,DOLPHIN,1,1,0,0,0,0
046604,2013-046604,2013,07,24,2208,04,4711,YFT,4,4,0,0,0,4
046605,2013-046605,2013,07,24,2208,05,4677,BFT SCHOOL,1,0,3,0,0,0
046606,2013-046606,2013,07,24,2208,06,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
046607,2013-046607,2013,07,24,2208,07,4691,BIGEYE TUNA,3,3,0,0,0,3
046608,2013-046608,2013,07,24,2208,08,4711,YFT,7,7,0,0,0,5
046609,2013-046609,2013,07,24,2208,09,1050,DOLPHIN,1,1,0,0,0,0
046609,2013-046609,2013,07,24,2208,09,4711,YFT,1,1,0,0,0,0
046610,2013-046610,2013,07,24,2208,10,1050,DOLPHIN,1,1,0,0,0,0
046610,2013-046610,2013,07,24,2208,10,4711,YFT,1,1,2,0,0,0
046611,2013-046611,2013,07,24,2208,11,4691,BIGEYE TUNA,4,4,0,0,0,4
046611,2013-046611,2013,07,24,2208,11,4711,YFT,1,1,0,0,0,1
046701,2013-046701,2013,07,33,1102,01,4671,BFT GIANT,1,0,0,0,1,0
046702,2013-046702,2013,07,33,1102,02,4180,STRIPED BASS,0,0,3,0,0,0
046703,2013-046703,2013,07,33,1102,03,2120,ATLANTIC MACKEREL,0,0,25,0,0,0
046704,2013-046704,2013,07,33,1102,04,2120,ATLANTIC MACKEREL,4,0,8,0,0,0
046704,2013-046704,2013,07,33,1102,04,4931,BLUE SHARK,0,0,1,0,0,0
047001,2013-047001,2013,07,34,1104,01,230,BLUEFISH,0,0,15,0,0,0
047201,2013-047201,2013,07,34,1214,01,4677,BFT SCHOOL,0,0,1,0,0,0
047202,2013-047202,2013,07,34,1214,02,4677,BFT SCHOOL,2,0,1,0,0,0
047204,2013-047204,2013,07,34,1214,04,4677,BFT SCHOOL,1,0,1,0,0,0
047205,2013-047205,2013,07,34,1214,05,4677,BFT SCHOOL,1,1,0,0,0,0
047206,2013-047206,2013,07,34,1214,06,4677,BFT SCHOOL,2,0,1,0,0,0
047207,2013-047207,2013,07,34,1214,07,4677,BFT SCHOOL,2,0,0,0,0,0
047208,2013-047208,2013,07,34,1214,08,2161,WHITE MARLIN,0,0,1,0,0,0
047301,2013-047301,2013,07,34,2103,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
047801,2013-047801,2013,07,36,1121,01,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
048401,2013-048401,2013,07,51,1114,01,1050,DOLPHIN,28,28,0,0,0,0
048401,2013-048401,2013,07,51,1114,01,8888,HORSE EYE JACK,0,0,2,0,0,0
048402,2013-048402,2013,07,51,1114,02,1050,DOLPHIN,4,4,0,0,0,0
048402,2013-048402,2013,07,51,1114,02,1940,KING MACKEREL,1,1,0,0,0,0
048402,2013-048402,2013,07,51,1114,02,4681,LITTLE TUNNY,3,3,0,0,0,0
048403,2013-048403,2013,07,51,1114,03,4677,BFT SCHOOL,1,0,0,0,0,0
048501,2013-048501,2013,07,34,1105,01,4677,BFT SCHOOL,2,0,0,0,0,0
048502,2013-048502,2013,07,34,1105,02,4677,BFT SCHOOL,2,1,0,0,0,0
048502,2013-048502,2013,07,34,1105,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
048502,2013-048502,2013,07,34,1105,02,1050,DOLPHIN,2,2,0,0,0,0
048502,2013-048502,2013,07,34,1105,02,4711,YFT,1,1,0,0,0,0
048503,2013-048503,2013,07,34,1105,03,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
048504,2013-048504,2013,07,34,1105,04,4677,BFT SCHOOL,1,1,0,0,0,0
048505,2013-048505,2013,07,34,1105,05,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
048602,2013-048602,2013,07,34,2102,02,4677,BFT SCHOOL,1,1,1,0,0,0
048605,2013-048605,2013,07,34,2102,05,1050,DOLPHIN,1,1,0,0,0,0
048607,2013-048607,2013,07,34,2102,07,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
048607,2013-048607,2013,07,34,2102,07,1050,DOLPHIN,2,2,0,0,0,0
048702,2013-048702,2013,07,44,1111,02,4931,BLUE SHARK,0,0,2,0,0,0
049502,2013-049502,2013,07,10,1104,02,4720,WAHOO,1,1,0,0,0,0
049505,2013-049505,2013,07,10,1104,05,4677,BFT SCHOOL,1,1,0,0,0,0
049506,2013-049506,2013,07,10,1104,06,1050,DOLPHIN,1,1,0,0,0,0
049601,2013-049601,2013,07,10,2102,01,1050,DOLPHIN,1,1,0,0,0,0
049901,2013-049901,2013,07,24,1105,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
049902,2013-049902,2013,07,24,1105,02,4677,BFT SCHOOL,1,1,0,0,0,0
049902,2013-049902,2013,07,24,1105,02,4711,YFT,1,1,0,0,0,0
049904,2013-049904,2013,07,24,1105,04,4677,BFT SCHOOL,2,1,0,0,0,0
049904,2013-049904,2013,07,24,1105,04,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
049905,2013-049905,2013,07,24,1105,05,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
050101,2013-050101,2013,07,33,2204,01,4811,PORBEAGLE SHARK,0,0,1,0,0,0
050201,2013-050201,2013,07,34,1113,01,4677,BFT SCHOOL,2,1,1,0,0,0
050204,2013-050204,2013,07,34,1113,04,1050,DOLPHIN,1,1,0,0,0,0
050302,2013-050302,2013,07,51,1105,02,1050,DOLPHIN,7,7,0,0,0,0
050302,2013-050302,2013,07,51,1105,02,1940,KING MACKEREL,2,2,0,0,0,0
050302,2013-050302,2013,07,51,1105,02,4681,LITTLE TUNNY,1,1,0,0,0,0
050302,2013-050302,2013,07,51,1105,02,4711,YFT,1,1,0,0,0,0
050303,2013-050303,2013,07,51,1105,03,1050,DOLPHIN,3,3,0,0,0,0
050303,2013-050303,2013,07,51,1105,03,4711,YFT,5,5,1,0,0,0
050304,2013-050304,2013,07,51,1105,04,230,BLUEFISH,30,0,0,0,0,0
050304,2013-050304,2013,07,51,1105,04,4881,SPINNER SHARK,0,0,20,0,0,0
050304,2013-050304,2013,07,51,1105,04,4941,ATLANTIC SHARPNOSE S,1,0,0,0,0,0
050501,2013-050501,2013,07,36,1111,01,4931,BLUE SHARK,0,0,2,0,0,0
050802,2013-050802,2013,07,51,2111,02,4677,BFT SCHOOL,1,0,0,0,0,0
050901,2013-050901,2013,07,24,1114,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
050903,2013-050903,2013,07,24,1114,03,1050,DOLPHIN,2,2,0,0,0,0
050903,2013-050903,2013,07,24,1114,03,4711,YFT,2,2,7,0,0,0
050904,2013-050904,2013,07,24,1114,04,4677,BFT SCHOOL,2,0,3,0,0,0
051501,2013-051501,2013,07,44,2215,01,4931,BLUE SHARK,0,0,3,0,0,0
051605,2013-051605,2013,07,51,1204,05,4711,YFT,0,0,4,0,0,0
052401,2013-052401,2013,07,36,1103,01,4931,BLUE SHARK,0,0,1,0,0,0
053001,2013-053001,2013,07,10,1202,01,4678,BFT LARGE SCHOOL,1,1,2,0,0,0
053101,2013-053101,2013,07,10,1206,01,4677,BFT SCHOOL,2,0,0,0,0,0
053103,2013-053103,2013,07,10,1206,03,4677,BFT SCHOOL,1,0,1,0,0,0
053104,2013-053104,2013,07,10,1206,04,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
053202,2013-053202,2013,07,10,2202,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
053203,2013-053203,2013,07,10,2202,03,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
054001,2013-054001,2013,07,25,1204,01,4676,BFT SMALL MEDIUM,1,0,0,0,0,0
054002,2013-054002,2013,07,25,1204,02,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
055203,2013-055203,2013,07,25,2210,03,1050,DOLPHIN,2,2,0,0,0,0
055203,2013-055203,2013,07,25,2210,03,4711,YFT,2,2,6,0,0,0
055801,2013-055801,2013,07,24,1204,01,4678,BFT LARGE SCHOOL,1,1,1,0,0,0
055901,2013-055901,2013,07,24,2101,01,4677,BFT SCHOOL,2,0,5,0,0,0
055902,2013-055902,2013,07,24,2101,02,4711,YFT,21,21,12,0,0,0
055903,2013-055903,2013,07,24,2101,03,4661,SKIPJACK TUNA,0,0,6,0,0,0
055903,2013-055903,2013,07,24,2101,03,4711,YFT,8,8,12,0,0,0
055904,2013-055904,2013,07,24,2101,04,4711,YFT,22,22,20,0,0,0
057101,2013-057101,2013,07,34,1216,01,4677,BFT SCHOOL,1,1,0,0,0,0
057102,2013-057102,2013,07,34,1216,02,4676,BFT SMALL MEDIUM,1,1,1,0,0,0
057102,2013-057102,2013,07,34,1216,02,1050,DOLPHIN,2,1,0,0,0,0
057102,2013-057102,2013,07,34,1216,02,4720,WAHOO,1,1,0,0,0,0
057103,2013-057103,2013,07,34,1216,03,4677,BFT SCHOOL,2,0,0,0,0,0
057103,2013-057103,2013,07,34,1216,03,1050,DOLPHIN,2,0,0,0,0,0
057201,2013-057201,2013,07,34,2104,01,1050,DOLPHIN,3,3,0,0,0,0
057501,2013-057501,2013,07,34,2120,01,1050,DOLPHIN,1,0,0,0,0,0
057601,2013-057601,2013,07,34,2121,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
057702,2013-057702,2013,07,34,2122,02,4677,BFT SCHOOL,2,1,0,0,0,0
057901,2013-057901,2013,07,34,2202,01,4677,BFT SCHOOL,1,0,0,0,0,0
058401,2013-058401,2013,07,36,1113,01,4931,BLUE SHARK,0,0,5,0,0,0
058402,2013-058402,2013,07,36,1113,02,4931,BLUE SHARK,0,0,2,0,0,0
058403,2013-058403,2013,07,36,1113,03,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
058404,2013-058404,2013,07,36,1113,04,4931,BLUE SHARK,0,0,3,0,0,0
058405,2013-058405,2013,07,36,1113,05,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
058405,2013-058405,2013,07,36,1113,05,4931,BLUE SHARK,0,0,1,0,0,0
058406,2013-058406,2013,07,36,1113,06,4931,BLUE SHARK,0,0,3,0,0,0
058501,2013-058501,2013,07,36,1114,01,4677,BFT SCHOOL,2,1,6,0,0,0
058501,2013-058501,2013,07,36,1114,01,4841,DUSKY SHARK,0,0,5,0,0,0
058801,2013-058801,2013,07,36,1206,01,4677,BFT SCHOOL,2,1,0,0,0,0
058801,2013-058801,2013,07,36,1206,01,4701,ALBACORE TUNA,1,1,0,0,0,0
058802,2013-058802,2013,07,36,1206,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
058803,2013-058803,2013,07,36,1206,03,3551,SHORTFIN MAKO SHARK,1,0,0,0,0,0
058901,2013-058901,2013,07,36,2109,01,4677,BFT SCHOOL,0,0,12,0,0,0
058902,2013-058902,2013,07,36,2109,02,4677,BFT SCHOOL,2,0,5,0,0,0
059101,2013-059101,2013,07,36,2213,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
059201,2013-059201,2013,07,36,2214,01,4678,BFT LARGE SCHOOL,1,1,10,0,0,0
059401,2013-059401,2013,07,36,2219,01,4678,BFT LARGE SCHOOL,0,0,2,0,0,0
059402,2013-059402,2013,07,36,2219,02,4841,DUSKY SHARK,0,0,2,0,0,0
059402,2013-059402,2013,07,36,2219,02,4931,BLUE SHARK,0,0,1,0,0,0
059403,2013-059403,2013,07,36,2219,03,4677,BFT SCHOOL,1,1,0,0,0,0
059403,2013-059403,2013,07,36,2219,03,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
060601,2013-060601,2013,07,51,2115,01,1050,DOLPHIN,4,4,0,0,0,0
060801,2013-060801,2013,07,51,2204,01,4691,BIGEYE TUNA,2,2,0,0,0,0
060801,2013-060801,2013,07,51,2204,01,4711,YFT,1,1,0,0,0,0
060803,2013-060803,2013,07,51,2204,03,1050,DOLPHIN,1,1,0,0,0,0
060803,2013-060803,2013,07,51,2204,03,4711,YFT,2,2,0,0,0,0
061002,2013-061002,2013,07,51,2213,02,230,BLUEFISH,20,0,0,0,0,0
061002,2013-061002,2013,07,51,2213,02,3840,SPANISH MACKEREL,15,0,0,0,0,0
061002,2013-061002,2013,07,51,2213,02,4881,SPINNER SHARK,0,0,24,0,0,0
061002,2013-061002,2013,07,51,2213,02,4941,ATLANTIC SHARPNOSE S,3,0,0,0,0,0
061004,2013-061004,2013,07,51,2213,04,1050,DOLPHIN,1,1,0,0,0,0
061004,2013-061004,2013,07,51,2213,04,4661,SKIPJACK TUNA,1,1,0,0,0,0
061004,2013-061004,2013,07,51,2213,04,4711,YFT,4,4,0,0,0,0
061101,2013-061101,2013,07,44,2217,01,4931,BLUE SHARK,0,0,6,0,0,0
061102,2013-061102,2013,07,44,2217,02,230,BLUEFISH,6,0,0,0,0,0
061401,2013-061401,2013,07,10,2105,01,4677,BFT SCHOOL,2,0,1,0,0,0
061501,2013-061501,2013,07,10,2208,01,4676,BFT LARGE SCHOOL,1,1,0,0,0,0
061501,2013-061501,2013,07,10,2208,01,1050,DOLPHIN,1,1,0,0,0,0
061901,2013-061901,2013,07,34,2204,01,1050,DOLPHIN,5,5,0,0,0,0
061902,2013-061902,2013,07,34,2204,02,1050,DOLPHIN,4,4,0,0,0,0
061902,2013-061902,2013,07,34,2204,02,4711,YFT,2,2,0,0,0,0
062101,2013-062101,2013,07,44,2201,01,4677,BFT SCHOOL,1,0,0,0,0,0
062201,2013-062201,2013,07,51,2117,01,1050,DOLPHIN,1,1,0,0,0,0
062201,2013-062201,2013,07,51,2117,01,2161,WHITE MARLIN,0,0,1,0,0,0
062201,2013-062201,2013,07,51,2117,01,2171,BLUE MARLIN,0,0,1,0,0,0
062201,2013-062201,2013,07,51,2117,01,3350,BLACK SEA BASS,15,15,0,0,0,0
062201,2013-062201,2013,07,51,2117,01,4470,TILEFISH,15,15,0,0,0,0
062601,2013-062601,2013,07,24,1205,01,1050,DOLPHIN,4,4,0,0,0,0
062601,2013-062601,2013,07,24,1205,01,4720,WAHOO,1,1,0,0,0,0
062602,2013-062602,2013,07,24,1205,02,1050,DOLPHIN,1,1,0,0,0,1
062603,2013-062603,2013,07,24,1205,03,4720,WAHOO,1,1,0,0,0,0
063101,2013-063101,2013,07,34,2222,01,4677,BFT SCHOOL,1,0,0,0,0,0
063102,2013-063102,2013,07,34,2222,02,4677,BFT SCHOOL,1,0,0,0,0,0
063501,2013-063501,2013,07,36,2112,01,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
063801,2013-063801,2013,07,51,2214,01,30,GREATER AMBERJACK,5,5,10,0,0,0
063801,2013-063801,2013,07,51,2214,01,570,COBIA,1,1,0,0,0,0
063801,2013-063801,2013,07,51,2214,01,1050,DOLPHIN,5,5,0,0,0,0
063801,2013-063801,2013,07,51,2214,01,4720,WAHOO,1,1,0,0,0,0
064001,2013-064001,2013,07,10,2104,01,4678,BFT LARGE SCHOOL,1,0,2,0,0,0
064201,2013-064201,2013,07,36,2215,01,4678,BFT LARGE SCHOOL,1,1,18,1,0,0
064201,2013-064201,2013,07,36,2215,01,4678,BFT SCHOOL,1,1,0,,0,0
064202,2013-064202,2013,07,36,2215,02,4676,BFT-LARGE SCHOOL,1,1,20,0,0,0
064601,2013-064601,2013,07,25,1102,01,230,BLUEFISH,1,0,0,0,0,0
064601,2013-064601,2013,07,25,1102,01,4180,STRIPED BASS,2,0,0,0,0,0
065401,2013-065401,2013,07,09,1114,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
065401,2013-065401,2013,07,09,1114,01,4931,BLUE SHARK,0,0,3,0,0,0
066505,2013-066505,2013,07,25,1108,05,4931,BLUE SHARK,0,0,9,0,0,0
066506,2013-066506,2013,07,25,1108,06,4931,BLUE SHARK,0,0,8,0,0,0
066605,2013-066605,2013,07,25,1123,05,4931,BLUE SHARK,0,0,12,0,0,0
066606,2013-066606,2013,07,25,1123,06,2695,POLLOCK,1,0,0,0,0,0
066606,2013-066606,2013,07,25,1123,06,4931,BLUE SHARK,0,0,10,0,0,0
067701,2013-067701,2013,07,25,2119,01,4711,YFT,0,0,1,0,0,0
067702,2013-067702,2013,07,25,2119,02,4711,YFT,0,0,2,0,0,0
069002,2013-069002,2013,07,25,2207,02,4931,BLUE SHARK,0,0,9,0,0,0
069003,2013-069003,2013,07,25,2207,03,815,COD,3,0,0,0,0,0
069003,2013-069003,2013,07,25,2207,03,2695,POLLOCK,6,0,0,0,0,0
069003,2013-069003,2013,07,25,2207,03,4931,BLUE SHARK,0,0,7,0,0,0
069004,2013-069004,2013,07,25,2207,04,4931,BLUE SHARK,0,0,5,0,0,0
069502,2013-069502,2013,07,24,2202,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
069601,2013-069601,2013,07,24,2203,01,4678,BFT LARGE SCHOOL,2,2,0,0,0,0
069701,2013-069701,2013,07,33,1204,01,2120,ATLANTIC MACKEREL,4,0,0,0,0,0
069701,2013-069701,2013,07,33,1204,01,2695,POLLOCK,10,0,0,0,0,0
069801,2013-069801,2013,07,33,1205,01,815,COD,1,0,2,0,0,0
069801,2013-069801,2013,07,33,1205,01,1479,HADDOCK,0,0,1,0,0,0
070202,2013-070202,2013,07,34,1107,02,1050,DOLPHIN,1,1,0,0,0,0
070203,2013-070203,2013,07,34,1107,03,4711,YFT,1,1,0,0,0,0
070204,2013-070204,2013,07,34,1107,04,4711,YFT,2,2,0,0,0,0
070302,2013-070302,2013,07,34,1108,02,4676,BFT SMALL MEDIUM,1,1,2,0,0,0
070401,2013-070401,2013,07,34,1117,01,4676,BFT SMALL MEDIUM,1,0,0,0,0,0
070601,2013-070601,2013,07,25,2219,01,815,COD,2,0,0,0,0,0
070601,2013-070601,2013,07,25,2219,01,2695,POLLOCK,2,0,0,0,0,0
070601,2013-070601,2013,07,25,2219,01,4931,BLUE SHARK,0,0,10,0,0,0
070602,2013-070602,2013,07,25,2219,02,4931,BLUE SHARK,0,0,6,0,0,0
070701,2013-070701,2013,07,34,1114,01,4677,BFT SCHOOL,2,0,0,0,0,0
070702,2013-070702,2013,07,34,1114,02,4677,BFT SCHOOL,2,0,0,0,0,0
070703,2013-070703,2013,07,34,1114,03,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
071101,2013-071101,2013,07,34,1209,01,4676,BFT SMALL MEDIUM,1,0,1,0,0,0
071103,2013-071103,2013,07,34,1209,03,4678,BFT LARGE SCHOOL,1,1,3,0,0,0
071105,2013-071105,2013,07,34,1209,05,1050,DOLPHIN,1,1,0,0,0,0
071110,2013-071110,2013,07,34,1209,10,230,BLUEFISH,0,0,1,0,0,0
071117,2013-071117,2013,07,34,1209,17,2161,WHITE MARLIN,0,0,2,0,0,0
071118,2013-071118,2013,07,34,1209,18,2171,BLUE MARLIN,0,0,1,0,0,0
071120,2013-071120,2013,07,34,1209,20,2161,WHITE MARLIN,0,0,4,0,0,0
071120,2013-071120,2013,07,34,1209,20,2171,BLUE MARLIN,0,0,1,0,0,0
071122,2013-071122,2013,07,34,1209,22,2161,WHITE MARLIN,0,0,1,0,0,0
071201,2013-071201,2013,07,34,1217,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
071202,2013-071202,2013,07,34,1217,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
071202,2013-071202,2013,07,34,1217,02,1050,DOLPHIN,2,2,0,0,0,0
071204,2013-071204,2013,07,34,1217,04,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
071207,2013-071207,2013,07,34,1217,07,2161,WHITE MARLIN,0,0,2,0,0,0
071207,2013-071207,2013,07,34,1217,07,4711,YFT,1,1,0,0,0,0
071211,2013-071211,2013,07,34,1217,11,1050,DOLPHIN,5,5,0,0,0,0
071301,2013-071301,2013,07,34,1218,01,4711,YFT,2,2,0,0,0,0
071303,2013-071303,2013,07,34,1218,03,4677,BFT SCHOOL,1,0,0,0,0,0
071303,2013-071303,2013,07,34,1218,03,1050,DOLPHIN,0,0,4,0,0,0
071303,2013-071303,2013,07,34,1218,03,2161,WHITE MARLIN,0,0,1,0,0,0
071501,2013-071501,2013,07,34,2106,01,4677,BFT SCHOOL,2,0,5,0,0,0
071503,2013-071503,2013,07,34,2106,03,4677,BFT SCHOOL,1,0,12,0,0,0
071504,2013-071504,2013,07,34,2106,04,4677,BFT SCHOOL,1,0,12,0,0,0
071505,2013-071505,2013,07,34,2106,05,4677,BFT SCHOOL,2,0,1,0,0,0
072302,2013-072302,2013,07,34,2212,02,4677,BFT SCHOOL,0,0,3,0,0,0
072303,2013-072303,2013,07,34,2212,03,230,BLUEFISH,0,0,6,0,0,0
073502,2013-073502,2013,07,24,1109,02,1050,DOLPHIN,8,0,0,0,0,0
073502,2013-073502,2013,07,24,1109,02,4711,YFT,2,0,0,0,0,0
073503,2013-073503,2013,07,24,1109,03,1050,DOLPHIN,2,0,0,0,0,0
073503,2013-073503,2013,07,24,1109,03,4711,YFT,1,0,0,0,0,0
