tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
144401,09,01,1209,1,0,,7704,4,1,6,2017,08,27,0113010,0,0,2,CTAU1209.pdf,00115827.tif,ORIGINAL,DOLPHIN,1050,1444,2,10,0,0,0,0,0,3,2017-144401
144401,09,01,1209,2,0,,7704,4,1,6,2017,08,27,0113010,0,0,2,CTAU1209.pdf,00115827.tif,ORIGINAL,WHITE MA,2161,1444,3,0,0,1,0,0,0,3,2017-144401
144401,09,01,1209,3,0,,7704,4,1,6,2017,08,27,0113010,0,0,2,CTAU1209.pdf,00115827.tif,ORIGINAL,YFT,4711,1444,1,3,0,0,0,0,0,3,2017-144401
121101,09,01,2213,4,0,,7711,8,1,2,2017,08,15,0070818,0,1,2,CTAU2213.pdf,00114557.tif,ORIGINAL,COMMON T,3531,1211,1,1,1,0,0,0,0,2,2017-121101
100702,10,02,1101,5,0,,6447,2,1,4,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113223.tif,ORIGINAL,ATLANTIC,330,1007,1,0,0,1,0,0,0,2,2017-100702
100703,10,03,1101,6,0,,6447,2,1,5,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113225.tif,ORIGINAL,LITTLE T,4681,1007,1,0,0,3,0,0,0,2,2017-100703
100704,10,04,1101,7,0,,6447,2,1,2,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113227.tif,ORIGINAL,YFT,4711,1007,1,1,0,0,0,0,0,3,2017-100704
100705,10,05,1101,8,0,,6447,2,1,5,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113229.tif,ORIGINAL,DOLPHIN,1050,1007,1,1,0,0,0,0,0,3,2017-100705
100705,10,05,1101,9,0,,6447,2,1,5,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113229.tif,ORIGINAL,LITTLE T,4681,1007,2,0,0,5,0,0,0,3,2017-100705
100706,10,06,1101,10,0,,6447,2,1,5,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113231.tif,ORIGINAL,LITTLE T,4681,1007,1,1,0,0,0,0,0,2,2017-100706
100708,10,08,1101,11,0,,6447,2,1,3,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113234.tif,ORIGINAL,DOLPHIN,1050,1007,1,1,0,0,0,0,0,2,2017-100708
100708,10,08,1101,12,0,,6447,2,1,3,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113234.tif,ORIGINAL,SPANISH,3840,1007,2,1,0,0,0,0,0,2,2017-100708
100709,10,09,1101,13,0,,6447,2,1,4,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113236.tif,ORIGINAL,LITTLE T,4681,1007,1,0,0,1,0,0,0,2,2017-100709
100710,10,10,1101,14,0,,6447,2,1,4,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113238.tif,ORIGINAL,DOLPHIN,1050,1007,1,1,0,0,0,0,0,2,2017-100710
100711,10,11,1101,15,0,,6447,2,1,4,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113240.tif,ORIGINAL,DOLPHIN,1050,1007,1,1,0,0,0,0,0,2,2017-100711
100711,10,11,1101,16,0,,6447,2,1,4,2017,08,05,0051599,0,0,2,DEAU1101.pdf,00113240.tif,ORIGINAL,SHORTFIN,3551,1007,2,0,0,1,0,0,0,2,2017-100711
100801,10,01,1102,17,0,,6447,2,1,3,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113244.tif,ORIGINAL,SPANISH,3840,1008,1,4,0,0,0,0,0,2,2017-100801
100801,10,01,1102,18,0,,6447,2,1,3,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113244.tif,ORIGINAL,LITTLE T,4681,1008,2,0,0,2,0,0,0,2,2017-100801
100803,10,03,1102,19,0,,6447,2,1,4,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113247.tif,ORIGINAL,WHITE MA,2161,1008,1,0,0,1,0,0,0,2,2017-100803
100804,10,04,1102,20,0,,6447,2,1,6,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113249.tif,ORIGINAL,LITTLE T,4681,1008,2,0,0,10,0,0,0,3,2017-100804
100804,10,04,1102,21,0,,6447,2,1,6,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113249.tif,ORIGINAL,YFT,4711,1008,1,3,0,0,0,0,0,3,2017-100804
100805,10,05,1102,22,0,,6447,2,1,5,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113251.tif,ORIGINAL,BLUEFISH,230,1008,3,0,0,6,0,0,0,3,2017-100805
100805,10,05,1102,23,0,,6447,2,1,5,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113251.tif,ORIGINAL,DOLPHIN,1050,1008,4,0,0,1,0,0,0,3,2017-100805
100805,10,05,1102,24,0,,6447,2,1,5,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113251.tif,ORIGINAL,BLACK SE,3350,1008,5,0,0,1,0,0,0,3,2017-100805
100805,10,05,1102,25,0,,6447,2,1,5,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113251.tif,ORIGINAL,SPANISH,3840,1008,2,1,0,0,0,0,0,3,2017-100805
100805,10,05,1102,26,0,,6447,2,1,5,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113251.tif,ORIGINAL,LITTLE T,4681,1008,1,1,0,0,0,0,0,3,2017-100805
100807,10,07,1102,27,0,,6447,2,1,4,2017,08,06,0051599,0,0,2,DEAU1102.pdf,00113254.tif,ORIGINAL,LITTLE T,4681,1008,1,0,0,3,0,0,0,2,2017-100807
140001,10,01,1104,28,0,,6783,2,1,5,2017,08,26,0051599,0,0,1,DEAU1104.pdf,00115568.tif,ORIGINAL,DOLPHIN,1050,1400,1,5,5,0,0,0,0,3,2017-140001
140001,10,01,1104,29,0,,6783,2,1,5,2017,08,26,0051599,0,0,1,DEAU1104.pdf,00115568.tif,ORIGINAL,LITTLE T,4681,1400,2,1,0,2,0,0,0,3,2017-140001
140002,10,02,1104,30,0,,6783,2,1,6,2017,08,26,0051599,0,0,2,DEAU1104.pdf,00115570.tif,ORIGINAL,WHITE MA,2161,1400,1,0,0,1,0,0,0,2,2017-140002
125501,10,01,1201,31,0,,6447,2,1,8,2017,08,20,0051599,0,0,2,DEAU1201.pdf,00114810.tif,ORIGINAL,BLUE MAR,2171,1255,1,0,0,1,0,0,0,2,2017-125501
