tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
04,6,10,DE,6,03,6,6,HAMBONE,6783,10,1635,2201,1599,2,1,1,2,2,1,1630,4678,9996,2,2,8,6,0,1,1,1,0,0,0,2,3811,7424,50,200,70,2,2,2,DEJL2201.pdf,00097290.tif,2016,1,0,0,ORIGINAL,07,01,20636,0415,0051599,005,6,256,0,,Y,2,,2016-041503
04,6,10,DE,6,04,6,6,MASSEYS CANYON,6783,10,1639,2201,1599,2,1,1,2,2,1,1630,4678,9996,2,2,9,10,0,0,1,1,0,0,0,5,3825,7420,30,200,74,1,2,1,DEJL2201.pdf,00097291.tif,2016,0,1,0,ORIGINAL,07,01,20636,0415,0051599,005,6,252,0,,Y,2,,2016-041504
04,6,10,DE,6,05,6,6,MASSEYS CANYON,6783,10,1642,2201,1599,2,1,1,2,2,1,1630,4656,9996,2,2,8,7,0,1,1,1,0,0,0,5,3825,7420,25,120,71,1,1,1,DEJL2201.pdf,00097293.tif,2016,0,0,0,ORIGINAL,07,01,20636,0415,0051599,005,6,254,0,,Y,2,,2016-041505
04,6,10,DE,6,06,6,6,MASSEYS CANYON,6783,10,1648,2201,1599,2,1,1,2,2,7,1643,4678,9996,2,2,12,5,0,1,1,1,0,0,0,5,3825,7420,50,112,74,2,1,2,DEJL2201.pdf,00097295.tif,2016,0,1,0,ORIGINAL,07,01,20636,0415,0051599,005,6,257,0,,N,2,,2016-041506
04,6,10,DE,6,07,6,6,MASSEYS CANYON,6783,10,1718,2201,1599,2,1,1,2,2,1,1708,4656,9996,2,2,9,10,0,1,1,1,0,0,0,6,3825,7420,50,110,76,1,2,1,DEJL2201.pdf,00097296.tif,2016,0,1,0,ORIGINAL,07,01,20636,0415,0051599,005,6,255,0,,Y,1,,2016-041507
04,6,10,DE,6,01,6,6,LUMPS,6783,10,1431,2207,1599,2,1,2,1,3,1,1300,4678,9996,2,2,5,5,0,1,1,1,0,0,0,5,3849,7420,35,120,73,2,1,1,DEJL2207.pdf,00097203.tif,2016,0,0,0,ORIGINAL,07,05,20640,0416,0051599,005,6,277,0,,Y,2,,2016-041601
04,6,25,MA,6,01,6,DRIFTING,PEAKED HILL,7649,25,1410,1101,0217,8,3,1,2,1,2,1400,4679,9996,2,2,2,6,1,0,0,0,0,0,1,2,4205,7008,3,180,64,1,2,1,MAJL1101.pdf,00097207.tif,2016,1,0,0,ORIGINAL,07,02,20637,0417,0230217,023,2,510,0,,Y,2,,2016-041701
04,6,25,MA,6,01,6,DRIFTING,STELLWAGON NORTH,7649,25,1440,1103,0217,8,3,1,2,1,2,1430,4679,9996,2,1,3,10,1,0,0,0,0,0,1,2,4225,7025,8,200,63,2,2,1,MAJL1103.pdf,00097214.tif,2016,1,0,0,ORIGINAL,07,03,20638,0419,0230217,023,2,511,0,,Y,1,,2016-041901
04,6,25,MA,6,01,6,6,GORDONS GULLEY,7646,25,1733,1209,0598,7,1,2,1,3,2,1728,3551,3531,2,1,4,4,0,0,1,0,1,0,0,3,9998,9998,18,150,98,1,1,1,MAJL1209.pdf,00097241.tif,2016,0,1,0,ORIGINAL,07,04,20639,0431,0070598,007,2,572,0,,N,2,,2016-043101
04,6,25,MA,6,01,6,6,CLAW,7645,25,1545,2101,0403,11,1,1,2,2,6,1530,3551,3531,2,1,3,5,0,0,1,0,1,0,0,4,4105,7050,13,150,68,1,2,1,MAJL2101.pdf,00097250.tif,2016,0,1,0,ORIGINAL,07,01,20636,0434,0010403,001,2,573,0,,N,2,,2016-043401
04,6,25,MA,6,01,6,LIVE LINING,STELLWAGEN BANK,7651,25,1545,2213,0217,8,3,2,2,3,7,1530,4671,9996,2,1,4,8,1,0,0,0,0,0,1,2,4216,7017,25,300,61,2,2,2,MAJL2213.pdf,00097257.tif,2016,0,1,0,ORIGINAL,07,05,20640,0436,0230217,023,2,604,0,,Y,2,,2016-043601
04,6,25,MA,6,02,6,DRIFTING,WILDCAT,7651,25,1730,2213,0217,8,3,2,1,3,7,1709,4811,9996,2,1,4,6,0,0,1,0,0,0,1,4,9998,9998,35,200,62,1,2,1,MAJL2213.pdf,00097258.tif,2016,0,1,0,ORIGINAL,07,05,20640,0436,0230217,023,2,605,0,,Y,2,,2016-043602
04,6,24,MD,6,01,6,6,BALTIMORE CANYON,6783,24,1520,1101,9006,7,1,1,2,2,1,1330,4711,4691,2,1,8,10,0,1,1,1,0,0,0,3,3806,7349,62,1800,70,2,2,1,MDJL1101.pdf,00097300.tif,2016,0,0,0,ORIGINAL,07,03,20638,0437,0479006,047,6,303,0,,Y,2,,2016-043701
04,6,24,MD,6,02,6,6,LUMPY BOTTOM,6783,24,1609,1101,0938,7,1,1,2,2,7,1601,4711,2181,2,2,8,7,0,1,1,1,0,0,0,7,3802,7420,32,120,72,2,2,1,MDJL1101.pdf,00097302.tif,2016,0,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,299,0,,Y,2,,2016-043702
04,6,51,VA,6,03,6,6,LUMPY BOTTOM,6783,24,1612,1101,0938,7,1,2,2,3,1,1540,4656,1050,2,12,8,6,0,1,1,1,0,0,0,7,3802,7420,30,120,74,2,2,1,MDJL1101.pdf,00097304.tif,2016,0,0,0,ORIGINAL,07,03,20638,0437,0470938,047,6,302,0,,Y,2,,2016-043703
04,6,24,MD,6,04,6,6,LUMPY BOTTOM,6783,24,1615,1101,0938,7,1,1,2,2,6,1530,4656,9996,2,2,7,5,0,1,1,1,0,0,0,6,3802,7420,38,89,74,1,2,1,MDJL1101.pdf,00097306.tif,2016,1,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,304,0,,N,2,,2016-043704
04,6,24,MD,6,05,6,6,WASHINGTON CANYON,6783,24,1643,1101,0938,7,1,2,1,3,1,1639,4656,9996,2,2,8,6,0,1,1,1,0,0,0,6,3727,7427,40,160,74,2,1,1,MDJL1101.pdf,00097308.tif,2016,0,0,0,ORIGINAL,07,03,20638,0437,0470938,047,6,298,0,,Y,1,,2016-043705
04,6,24,MD,6,06,6,6,PARKING LOT,6783,24,1659,1101,0938,7,1,1,2,2,1,1651,4678,1050,2,2,8,8,0,1,1,1,0,0,0,4,3740,7450,35,120,75,1,2,1,MDJL1101.pdf,00097310.tif,2016,1,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,300,0,,Y,2,,2016-043706
04,6,24,MD,6,07,6,6,PARKING LOT,6783,24,1658,1101,0938,7,1,2,1,3,1,1652,4678,9996,2,2,7,8,0,1,1,1,0,0,0,5,3752,7406,30,120,75,2,2,1,MDJL1101.pdf,00097312.tif,2016,0,0,0,ORIGINAL,07,03,20638,0437,0470938,047,6,301,0,,Y,1,,2016-043707
04,6,24,MD,6,08,6,6,ROCK PILE,6783,24,1759,1101,0938,7,1,1,2,2,6,1745,4656,9996,2,12,8,7,0,1,1,1,0,0,0,5,3739,7422,58,600,70,1,2,2,MDJL1101.pdf,00097314.tif,2016,0,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,297,0,,Y,2,,2016-043708
04,6,10,DE,6,09,6,6,POOR MANS CANYON,6783,24,1817,1101,0938,7,1,1,2,2,6,1808,2161,2171,2,12,6,8,0,1,1,1,0,0,0,7,3752,7406,65,4500,74,1,1,1,MDJL1101.pdf,00097315.tif,2016,0,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,306,0,,N,2,,2016-043709
04,6300,24,MD,CANYON KICKOFF,10,6,6,ROCK PILE,6783,24,1828,1101,0938,7,1,2,2,3,7,1815,2161,2171,1,12,7,9,0,1,1,1,0,0,0,3,3739,7406,60,1500,74,1,2,1,MDJL1101.pdf,00097317.tif,2016,1,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,1049,0,,Y,2,,2016-043710
04,6,10,DE,6,11,6,6,SAUSAGES,6783,24,1749,1101,0938,7,1,1,2,2,6,1745,4656,9996,2,2,8,8,0,1,1,1,0,0,0,3,3759,7433,48,160,98,2,2,1,MDJL1101.pdf,00097319.tif,2016,0,1,0,ORIGINAL,07,03,20638,0437,0470938,047,6,305,0,,N,2,,2016-043711
04,6,34,NJ,6,01,6,6,MASSEYS CANYON,7508,34,1505,1107,1671,11,1,1,2,3,2,1440,4677,1050,2,2,7,7,0,0,1,1,0,0,0,2,3825,7420,45,130,72,1,2,2,NJJL1107.pdf,00097263.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091671,009,5,678,0,,N,2,,2016-043801
04,6,10,DE,6,02,6,6,MASSEYS CANYON,7508,34,1515,1107,1671,11,1,1,2,2,2,1415,4677,4711,2,1,7,8,0,0,1,1,1,1,0,4,3825,7420,52,117,71,1,2,1,NJJL1107.pdf,00097264.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091671,009,5,679,0,,N,2,,2016-043802
04,6,34,NJ,6,03,6,6,WILMINGTON CANYON,7508,34,1535,1107,1131,11,1,1,2,2,1,1433,4711,4328,2,12,6,36,0,1,0,1,0,0,0,4,3824,7327,65,800,70,1,1,1,NJJL1107.pdf,00097266.tif,2016,1,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,674,1,Q20;,Y,2,,2016-043803
04,6,34,NJ,6,04,6,6,POOR MANS CANYON,7508,34,1550,1107,1131,11,1,1,2,2,1,1530,4691,3551,2,12,5,12,0,0,1,1,0,1,0,6,3752,7406,80,4500,77,1,2,1,NJJL1107.pdf,00097268.tif,2016,1,1,0,ORIGINAL,07,03,20638,0438,0091131,009,5,675,0,,N,1,,2016-043804
04,6,34,NJ,6,05,6,6,WASHINGTON CANYON,7508,34,1609,1107,1131,11,1,1,2,2,1,1430,4711,4691,2,2,9,11,0,1,1,1,0,0,0,5,3727,7427,92,9500,73,1,2,2,NJJL1107.pdf,00097270.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,680,1,Q26;,Y,2,,2016-043805
04,6,34,NJ,6,06,6,6,WASHINGTON CANYON,7508,34,1612,1107,1131,11,1,1,2,2,2,1300,4711,4691,2,2,9,30,0,0,1,1,0,0,0,7,3727,7427,90,6000,71,1,2,1,NJJL1107.pdf,00097271.tif,2016,0,1,0,ORIGINAL,07,03,20638,0438,0091131,009,5,683,0,,N,2,,2016-043806
04,6,34,NJ,6,07,6,6,MASSEYS CANYON,7508,34,1623,1107,1131,11,1,1,2,2,1,1614,4711,4677,2,1,7,8,0,0,1,1,0,0,0,4,3825,7420,38,140,71,1,2,1,NJJL1107.pdf,00097273.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,682,0,,Y,1,,2016-043807
04,6,34,NJ,6,08,6,6,MASSEYS CANYON,7508,34,1632,1107,1131,11,1,1,2,2,1,1600,4677,1050,2,12,6,7,0,1,1,1,0,0,0,5,3825,7420,90,120,71,1,1,1,NJJL1107.pdf,00097275.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,681,0,,Y,1,,2016-043808
04,6,34,NJ,6,09,6,JIGGING,MASSEYS CANYON,7508,34,1643,1107,1131,11,1,1,2,3,1,1620,4677,4711,2,2,8,10,0,1,0,1,0,0,1,6,3825,7420,43,120,73,1,2,1,NJJL1107.pdf,00097277.tif,2016,1,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,672,0,,Y,1,,2016-043809
04,6,44,RI,6,10,6,6,MASSEYS CANYON,7508,34,1651,1107,1131,11,1,1,2,2,2,1330,4677,4711,2,2,4,6,0,0,1,1,0,0,0,4,3825,7420,38,120,73,1,2,1,NJJL1107.pdf,00097279.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,671,0,,Y,2,,2016-043810
04,6,34,NJ,6,11,6,6,MASSEYS CANYON,7508,34,1700,1107,1131,11,1,1,2,2,1,1615,4677,4711,2,1,7,7,0,0,1,1,0,0,0,3,3825,7420,30,135,72,2,2,1,NJJL1107.pdf,00097281.tif,2016,0,0,0,ORIGINAL,07,03,20638,0438,0091131,009,5,673,0,,Y,1,,2016-043811
04,6,34,NJ,6,12,6,6,BALTIMORE CANYON,7508,34,1714,1107,1131,11,1,1,2,2,1,1630,4711,2161,2,1,6,5,0,0,1,1,0,0,0,6,3820,7345,65,400,68,1,2,2,NJJL1107.pdf,00097283.tif,2016,1,1,0,ORIGINAL,07,03,20638,0438,0091131,009,5,676,1,Q27;,Y,2,,2016-043812
04,6,34,NJ,6,13,6,6,MASSEYS CANYON,7508,34,1722,1107,1131,11,1,1,2,2,7,1650,4656,9996,2,2,8,9,0,0,1,1,0,0,0,5,3825,7420,46,118,73,1,1,2,NJJL1107.pdf,00097284.tif,2016,0,1,0,ORIGINAL,07,03,20638,0438,0091131,009,5,677,0,,Y,2,,2016-043813
04,6,24,MD,6,01,6,6,WASHINGTON CANYON,6555,24,1811,1109,0856,4,3,1,2,8,6,1807,4711,1050,2,1,6,6,0,1,1,1,0,0,0,4,3727,7427,50,600,72,1,1,1,MDJL1109.pdf,00097323.tif,2016,0,0,0,ORIGINAL,07,02,20637,0439,0470856,047,6,344,0,,N,2,,2016-043901
04,6,24,MD,6,01,6,6,LUMPS,6555,24,1400,1110,0856,4,3,1,2,2,1,1335,4677,9996,2,2,8,12,0,1,1,1,0,0,0,3,3849,7429,45,200,72,1,1,2,MDJL1110.pdf,00097354.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,361,0,,Y,2,,2016-044001
04,6,24,MD,6,02,6,6,20 FATHOM,6555,24,1446,1110,0856,4,3,1,2,2,1,1440,4656,9996,2,12,6,5,0,1,0,1,0,0,0,4,3812,7437,30,120,98,1,1,1,MDJL1110.pdf,00097355.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,346,0,,Y,2,,2016-044002
04,6,24,MD,6,03,6,6,GRENT ENSTERN,6555,24,1450,1110,0856,4,3,1,2,8,6,1445,3591,9996,2,2,4,3,0,0,1,1,0,0,0,1,3812,7443,20,120,73,1,2,1,MDJL1110.pdf,00097357.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,370,0,,N,2,,2016-044003
04,6,24,MD,6,04,6,6,JACKSPOT,6555,24,1454,1110,0856,4,3,1,2,2,1,1450,4711,4677,2,1,4,6,0,0,1,1,0,1,0,4,3805,7445,24,85,72,1,2,2,MDJL1110.pdf,00097359.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,369,0,,N,2,,2016-044004
04,6,24,MD,6,05,6,6,MASSEYS CANYON,6555,24,1459,1110,0856,4,3,1,2,2,1,1450,4711,9996,2,2,8,8,0,1,0,1,0,0,0,4,3825,7420,40,120,72,1,1,1,MDJL1110.pdf,00097360.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,362,0,,Y,2,,2016-044005
04,6,24,MD,6,06,6,6,WASHINGTON CANYON,6555,24,1502,1110,0856,4,3,1,2,2,1,1500,4711,1050,2,2,10,5,0,0,1,1,0,0,0,5,3729,7430,60,800,70,1,1,1,MDJL1110.pdf,00097362.tif,2016,1,1,0,ORIGINAL,07,03,20638,0440,0470856,047,6,368,0,,Y,2,,2016-044006
04,6,10,DE,6,07,6,6,POOR MANS CANYON,6555,24,1509,1110,0856,4,3,1,2,2,1,1500,4677,4711,2,2,6,8,0,1,1,1,0,0,0,4,3752,7406,67,3000,68,1,1,2,MDJL1110.pdf,00097364.tif,2016,0,1,0,ORIGINAL,07,03,20638,0440,0470856,047,6,354,1,Q27;,Y,2,,2016-044007
04,6,24,MD,6,08,6,6,HAMBONE,6555,24,1811,1110,0856,4,3,1,2,2,6,1805,4711,9996,2,2,7,4,0,0,1,1,0,0,0,4,3811,7424,34,200,72,1,2,1,MDJL1110.pdf,00097365.tif,2016,1,1,1,ORIGINAL,07,03,20638,0440,0470856,047,6,359,0,,Y,2,,2016-044008
04,6,24,MD,6,09,6,6,HAMBONE,6555,24,1519,1110,0856,4,3,1,2,2,1,1515,4671,1050,2,2,8,10,0,0,1,1,0,0,0,4,3811,7424,32,160,98,1,2,1,MDJL1110.pdf,00097367.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,363,0,,Y,2,,2016-044009
04,6,10,DE,6,10,6,6,MASSEYS CANYON,6555,24,1521,1110,0856,4,3,1,2,2,1,1520,4677,9996,2,2,8,8,0,1,1,1,0,0,0,4,3825,7420,40,120,98,1,1,1,MDJL1110.pdf,00097369.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,364,0,,Y,2,,2016-044010
04,6,24,MD,6,11,6,6,WASHINGTON CANYON,6555,24,1536,1110,0856,4,3,1,2,2,1,1534,4656,1050,2,2,9,6,0,1,1,1,0,0,0,4,3729,7430,60,1000,72,1,1,1,MDJL1110.pdf,00097371.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,352,0,,Y,2,,2016-044011
04,6,24,MD,6,12,6,6,LUMPY BOTTOM,6555,24,1540,1110,0856,4,3,1,2,2,1,1525,1050,9996,2,2,6,6,0,1,1,1,0,0,0,2,3802,7420,50,200,72,1,2,1,MDJL1110.pdf,00097373.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,349,0,,Y,2,,2016-044012
04,6,24,MD,6,13,6,6,JACKSPOT,6555,24,1544,1110,0856,4,3,1,2,2,6,1540,4656,9996,2,2,8,6,0,1,1,1,0,0,0,4,3805,7445,24,100,70,1,2,2,MDJL1110.pdf,00097375.tif,2016,1,0,1,ORIGINAL,07,03,20638,0440,0470856,047,6,367,0,,Y,2,,2016-044013
04,6,24,MD,6,14,6,6,HAMBONE,6555,24,1551,1110,0856,4,3,1,2,2,6,1549,4711,1050,2,2,6,4,0,0,1,1,0,0,0,4,3811,7424,32,200,71,1,1,1,MDJL1110.pdf,00097376.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,366,0,,Y,2,,2016-044014
04,6,24,MD,6,15,6,6,POOR MANS CANYON,6555,24,1600,1110,0856,4,3,1,2,2,1,1600,4711,1050,2,2,7,7,0,1,1,1,0,0,0,4,3752,7406,60,2400,72,1,1,1,MDJL1110.pdf,00097378.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,358,0,,Y,2,,2016-044015
04,6,24,MD,6,16,6,6,TWIN WRECKS,6555,24,1607,1110,0856,4,3,1,2,8,6,1600,4656,1050,2,2,8,4,0,1,1,1,0,0,0,4,3813,7443,20,100,69,1,2,2,MDJL1110.pdf,00097380.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,374,1,Q27;,N,2,,2016-044016
04,6,24,MD,6,17,6,6,POOR MANS CANYON,6555,24,1629,1110,0856,4,3,1,2,8,6,1615,1050,9996,2,12,6,6,0,0,1,1,0,0,0,4,3752,7406,66,2200,72,1,2,1,MDJL1110.pdf,00097381.tif,2016,1,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,371,0,,N,2,,2016-044017
04,6,24,MD,6,18,6,6,WASHINGTON CANYON,6555,24,1641,1110,0856,4,3,1,2,8,6,1635,7777,9996,2,2,6,5,0,1,0,1,0,0,0,6,3729,7430,60,800,73,1,2,1,MDJL1110.pdf,00097383.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,373,0,,N,2,,2016-044018
04,6,24,MD,6,19,6,6,POOR MANS CANYON,6555,24,1646,1110,0856,4,3,1,2,8,6,1644,4711,9996,2,2,2,6,0,0,1,1,0,0,0,3,3752,7406,67,3000,68,1,1,2,MDJL1110.pdf,00097385.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,372,1,Q27;,N,2,,2016-044019
04,6,24,MD,6,20,6,6,WASHINGTON CANYON,6555,24,1651,1110,0856,4,3,1,2,2,6,1645,4711,1050,2,2,8,7,0,0,1,1,0,0,0,2,3729,7430,62,1000,98,1,1,2,MDJL1110.pdf,00097386.tif,2016,0,0,0,ORIGINAL,07,03,20638,0440,0470856,047,6,353,0,,Y,2,,2016-044020
