intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
7519,5,1,2020,06,26,032501,1030037,1,0,36,01,2112,1,NYJN2112.pdf,00147010.tif,ORIGINAL,3531,0325,9996,9996,1863,1,9996,0,1,1,13,0,,2020-032501
7519,5,1,2020,06,26,032503,1030037,1,0,36,03,2112,1,NYJN2112.pdf,00147014.tif,ORIGINAL,3531,0325,9996,9996,1896,1,9996,0,1,2,14,0,,2020-032503
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,498,6,9996,0,2,3,16,0,,2020-003002
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,538,6,9996,0,9,3,21,0,,2020-003002
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,541,6,9996,0,1,3,15,0,,2020-003002
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,545,6,9996,0,4,3,18,0,,2020-003002
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,564,6,9996,0,3,3,17,0,,2020-003002
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4641,0030,9996,9996,569,6,9996,0,2,2,22,0,,2020-003003
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,577,6,9996,0,5,3,19,0,,2020-003002
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4641,0030,9996,9996,603,6,9996,0,6,3,20,0,,2020-003002
7661,3,1,2020,06,13,005001,8100088,0,0,51,01,1103,1,VAJN1103.pdf,00146169.tif,ORIGINAL,4661,0050,9996,9996,531,6,540,0,4,3,25,0,,2020-005001
6783,2,1,2020,06,26,011701,0051599,1,0,10,01,2102,1,DEJN2102.pdf,00146722.tif,ORIGINAL,4661,0117,9996,9996,538,6,566,0,2,2,23,0,,2020-011701
7661,3,1,2020,06,13,005001,8100088,0,0,51,01,1103,1,VAJN1103.pdf,00146169.tif,ORIGINAL,4661,0050,9996,9996,564,6,577,0,3,3,24,0,,2020-005001
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4661,0030,9996,9996,565,6,571,0,4,2,26,0,,2020-003003
6416,10,1,2020,06,27,013202,0290894,0,1,34,02,1106,1,NJJN1106.pdf,00146823.tif,REVISED,4671,0132,9996,9996,2214,6,2315,2,5,3,27,0,,2020-013202
7727,3,1,2020,06,30,030803,1030175,0,0,36,03,2120,1,NYJN2120.pdf,00146936.tif,ORIGINAL,4677,0308,9996,9996,686,6,737,0,2,2,42,0,,2020-030803
7727,3,1,2020,06,30,030804,1030175,0,0,36,04,2120,1,NYJN2120.pdf,00146938.tif,ORIGINAL,4677,0308,9996,9996,729,6,773,0,2,2,45,0,,2020-030804
7727,3,1,2020,06,30,030802,1030175,0,0,36,02,2120,1,NYJN2120.pdf,00146934.tif,ORIGINAL,4677,0308,9996,9996,740,6,756,0,1,2,41,0,,2020-030802
7727,3,1,2020,06,30,030803,1030175,0,0,36,03,2120,1,NYJN2120.pdf,00146936.tif,ORIGINAL,4677,0308,9996,9996,748,6,796,0,3,2,43,0,,2020-030803
7684,4,1,2020,06,18,006601,1030137,0,0,36,01,2204,1,NYJN2204.pdf,00146223.tif,ORIGINAL,4677,0066,9996,9996,756,6,764,0,1,2,36,0,,2020-006601
7684,5,1,2020,06,19,009202,1030133,0,0,36,02,2101,1,NYJN2101.pdf,00146590.tif,ORIGINAL,4677,0092,9996,9996,761,6,770,0,1,3,38,0,,2020-009202
7684,4,1,2020,06,13,004604,1030085,0,0,36,04,1205,1,NYJN1205.pdf,00146150.tif,ORIGINAL,4677,0046,9996,9996,764,6,782,0,1,2,33,0,,2020-004604
7684,5,1,2020,06,19,009202,1030133,0,0,36,02,2101,1,NYJN2101.pdf,00146590.tif,ORIGINAL,4677,0092,9996,9996,781,6,788,0,2,3,39,0,,2020-009202
7684,5,1,2020,06,19,009203,1030133,0,0,36,03,2101,1,NYJN2101.pdf,00146592.tif,ORIGINAL,4677,0092,9996,9996,783,6,789,0,1,2,40,0,,2020-009203
7684,4,1,2020,06,18,006601,1030137,0,0,36,01,2204,1,NYJN2204.pdf,00146223.tif,ORIGINAL,4677,0066,9996,9996,784,6,791,0,2,2,37,0,,2020-006601
6416,6,1,2020,06,25,011502,0259125,0,0,34,02,2203,1,NJJN2203.pdf,00146742.tif,ORIGINAL,4677,0115,9996,9996,801,6,826,0,2,3,29,0,,2020-011502
7727,3,1,2020,06,30,030804,1030175,0,0,36,04,2120,1,NYJN2120.pdf,00146938.tif,ORIGINAL,4677,0308,9996,9996,838,6,881,0,1,2,44,0,,2020-030804
6416,6,1,2020,06,25,011503,0259239,0,0,34,03,2203,1,NJJN2203.pdf,00146744.tif,ORIGINAL,4677,0115,9996,9996,862,6,875,0,1,2,30,0,,2020-011503
7684,4,1,2020,06,13,004606,1030085,0,0,36,06,1205,1,NYJN1205.pdf,00146154.tif,ORIGINAL,4677,0046,9996,9996,867,6,915,0,1,2,34,0,,2020-004606
6416,6,1,2020,06,25,011503,0259239,0,0,34,03,2203,1,NJJN2203.pdf,00146744.tif,ORIGINAL,4677,0115,9996,9996,941,6,965,0,2,2,31,0,,2020-011503
6416,6,1,2020,06,25,011502,0259125,0,0,34,02,2203,1,NJJN2203.pdf,00146742.tif,ORIGINAL,4677,0115,9996,9996,992,6,1016,0,1,3,28,0,,2020-011502
7684,4,1,2020,06,13,004606,1030085,0,0,36,06,1205,1,NYJN1205.pdf,00146154.tif,ORIGINAL,4677,0046,9996,9996,1047,6,1073,0,2,2,35,0,,2020-004606
6416,10,1,2020,06,27,013201,0290894,1,0,34,01,1106,1,NJJN1106.pdf,00146821.tif,ORIGINAL,4677,0132,9996,9996,1083,6,1115,0,1,2,32,0,,2020-013201
7764,9,1,2020,06,26,012701,0239038,0,1,25,01,2211,1,MAJN2211.pdf,00146786.tif,REVISED,4679,0127,9996,9996,,6,1448,6,1,3,46,1,LENGTH;,2020-012701
7684,5,1,2020,06,19,009203,1030133,0,0,36,03,2101,1,NYJN2101.pdf,00146592.tif,ORIGINAL,4681,0092,9996,9996,788,6,9996,0,2,2,47,0,,2020-009203
7727,3,1,2020,06,30,030803,1030175,0,0,36,03,2120,1,NYJN2120.pdf,00146936.tif,ORIGINAL,4691,0308,9996,9996,947,6,996,0,1,2,58,0,,2020-030803
6783,2,1,2020,06,19,007401,0051599,0,0,10,01,2202,1,DEJN2202.pdf,00146326.tif,ORIGINAL,4691,0074,9996,9996,984,6,1020,0,2,3,48,0,,2020-007401
7681,2,1,2020,06,19,008203,0470022,0,0,24,03,2109,1,MDJN2109.pdf,00146506.tif,ORIGINAL,4691,0082,9996,9996,1144,6,1161,0,1,3,51,0,,2020-008203
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4691,0134,9996,9996,1320,6,1335,0,1,3,53,0,,2020-013401
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4691,0134,9996,9996,1340,6,1357,0,2,3,54,0,,2020-013401
6783,2,1,2020,06,19,007401,0051599,0,0,10,01,2202,1,DEJN2202.pdf,00146326.tif,ORIGINAL,4691,0074,9996,9996,1379,6,1421,0,4,3,49,0,,2020-007401
7727,3,1,2020,06,20,009101,1030169,0,0,36,01,1107,1,NYJN1107.pdf,00146576.tif,ORIGINAL,4691,0091,9996,9996,1385,6,1443,0,1,3,57,0,,2020-009101
7661,3,1,2020,06,13,005001,8100088,0,0,51,01,1103,1,VAJN1103.pdf,00146169.tif,ORIGINAL,4691,0050,9996,9996,1425,6,1452,0,5,3,59,0,,2020-005001
7785,3,1,2020,06,20,008505,0090900,0,0,34,05,1104,1,NJJN1104.pdf,00146543.tif,ORIGINAL,4691,0085,9996,9996,1471,6,1493,0,1,3,52,0,,2020-008505
6783,2,1,2020,06,19,007408,0051599,0,1,10,08,2202,1,DEJN2202.pdf,00146338.tif,REVISED,4691,0074,9996,9996,1504,6,1571,0,3,2,50,0,,2020-007408
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4691,0134,9996,9996,1549,6,1567,0,4,3,56,0,,2020-013401
7688,1,1,2020,06,19,009702,8100091,0,0,51,02,2106,1,VAJN2106.pdf,00146619.tif,ORIGINAL,4691,0097,9996,9996,1576,6,1633,0,4,2,60,0,,2020-009702
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4691,0134,9996,9996,1661,6,1682,0,3,3,55,0,,2020-013401
6783,2,1,2020,06,26,011704,0051599,0,0,10,04,2102,1,DEJN2102.pdf,00146728.tif,ORIGINAL,4701,0117,9996,9996,912,6,936,0,2,3,61,0,,2020-011704
6633,3,1,2020,06,26,014301,8100088,0,1,51,01,2207,1,VAJN2207.pdf,00147054.tif,ORIGINAL,4711,0143,9996,9996,654,6,667,0,5,3,164,1,LENGTH;,2020-014301
6633,3,1,2020,06,19,009902,8100088,0,0,51,02,2205,1,VAJN2205.pdf,00146643.tif,ORIGINAL,4711,0099,9996,9996,692,6,709,0,3,3,154,0,,2020-009902
6633,3,1,2020,06,19,009902,8100088,0,0,51,02,2205,1,VAJN2205.pdf,00146643.tif,ORIGINAL,4711,0099,9996,9996,697,6,715,0,4,3,155,0,,2020-009902
6633,3,1,2020,06,19,009902,8100088,0,0,51,02,2205,1,VAJN2205.pdf,00146643.tif,ORIGINAL,4711,0099,9996,9996,706,6,724,0,2,3,153,0,,2020-009902
6633,3,1,2020,06,19,009902,8100088,0,0,51,02,2205,1,VAJN2205.pdf,00146643.tif,ORIGINAL,4711,0099,9996,9996,710,6,731,0,5,3,156,0,,2020-009902
6416,10,1,2020,06,27,013202,0290894,0,1,34,02,1106,1,NJJN1106.pdf,00146823.tif,REVISED,4711,0132,9996,9996,725,6,744,0,2,3,129,0,,2020-013202
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,746,6,762,0,6,2,206,0,,2020-009601
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4711,0030,9996,9996,755,6,767,0,8,3,188,0,,2020-003002
6783,2,1,2020,06,26,011702,0051599,0,0,10,02,2102,1,DEJN2102.pdf,00146724.tif,ORIGINAL,4711,0117,9996,9996,757,6,760,0,3,3,78,0,,2020-011702
7509,11,1,2020,06,23,010302,0091131,0,1,34,02,2213,1,NJJN2213.pdf,00146668.tif,ORIGINAL,4711,0103,9996,9996,762,6,775,0,1,2,133,0,,2020-010302
6783,2,1,2020,06,19,007404,0051599,0,0,10,04,2202,1,DEJN2202.pdf,00146332.tif,ORIGINAL,4711,0074,9996,9996,771,6,806,0,2,2,70,0,,2020-007404
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,778,6,790,0,5,3,199,0,,2020-005601
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,778,6,790,0,5,2,205,0,,2020-009601
6633,3,1,2020,06,26,014301,8100088,0,1,51,01,2207,1,VAJN2207.pdf,00147054.tif,ORIGINAL,4711,0143,9996,9996,781,6,831,0,4,3,163,0,,2020-014301
6783,2,1,2020,06,19,007408,0051599,0,1,10,08,2202,1,DEJN2202.pdf,00146338.tif,REVISED,4711,0074,9996,9996,795,6,834,0,1,2,73,0,,2020-007408
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4711,0030,9996,9996,807,6,840,0,10,3,189,0,,2020-003002
6783,2,1,2020,06,26,011702,0051599,0,0,10,02,2102,1,DEJN2102.pdf,00146724.tif,ORIGINAL,4711,0117,9996,9996,814,6,825,0,2,3,77,0,,2020-011702
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4711,0030,9996,9996,814,6,842,0,5,2,191,0,,2020-003003
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4711,0030,9996,9996,817,6,872,0,6,2,192,0,,2020-003003
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,822,6,839,0,1,3,195,0,,2020-005601
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4711,0030,9996,9996,829,6,843,0,8,2,194,0,,2020-003003
6783,2,1,2020,06,26,011705,0051599,1,0,10,05,2102,1,DEJN2102.pdf,00146730.tif,ORIGINAL,4711,0117,9996,9996,839,6,863,0,2,3,80,0,,2020-011705
6633,3,1,2020,06,26,014303,8100088,1,0,51,03,2207,1,VAJN2207.pdf,00147058.tif,ORIGINAL,4711,0143,9996,9996,841,6,852,0,2,3,169,0,,2020-014303
7686,1,1,2020,06,08,003002,8100002,0,0,51,02,2203,1,VAJN2203.pdf,00146079.tif,ORIGINAL,4711,0030,9996,9996,847,6,879,0,7,3,187,0,,2020-003002
7785,11,1,2020,06,21,008601,0091672,0,0,34,01,1107,1,NJJN1107.pdf,00146553.tif,ORIGINAL,4711,0086,9996,9996,852,6,868,0,2,2,137,0,,2020-008601
6783,2,1,2020,06,19,007403,0051599,0,0,10,03,2202,1,DEJN2202.pdf,00146330.tif,ORIGINAL,4711,0074,9996,9996,853,6,879,0,2,3,68,0,,2020-007403
6936,5,1,2020,06,19,008101,0471493,0,0,24,01,2108,1,MDJN2108.pdf,00146482.tif,ORIGINAL,4711,0081,9996,9996,853,6,877,0,1,3,108,0,,2020-008101
7688,1,1,2020,06,19,009702,8100091,0,0,51,02,2106,1,VAJN2106.pdf,00146619.tif,ORIGINAL,4711,0097,9996,9996,853,6,867,0,2,2,212,0,,2020-009702
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,856,6,865,0,4,2,204,0,,2020-009601
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,859,6,868,0,3,3,197,0,,2020-005601
6936,5,1,2020,06,12,003903,0471493,0,0,24,03,2201,1,MDJN2201.pdf,00146108.tif,ORIGINAL,4711,0039,9996,9996,862,6,881,0,2,3,89,0,,2020-003903
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4711,0030,9996,9996,862,6,885,0,7,2,193,0,,2020-003003
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,862,6,894,0,1,2,218,0,,2020-009705
6936,5,1,2020,06,19,008104,0471493,0,0,24,04,2108,1,MDJN2108.pdf,00146488.tif,ORIGINAL,4711,0081,9996,9996,863,6,883,0,1,2,113,0,,2020-008104
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,864,6,869,0,6,3,140,0,,2020-013401
6783,2,1,2020,06,19,007401,0051599,0,0,10,01,2202,1,DEJN2202.pdf,00146326.tif,ORIGINAL,4711,0074,9996,9996,865,6,891,0,1,3,64,0,,2020-007401
7688,1,1,2020,06,22,011102,8100002,1,0,51,02,2206,1,VAJN2206.pdf,00146700.tif,ORIGINAL,4711,0111,9996,9996,879,6,892,0,3,3,233,0,,2020-011102
6783,2,1,2020,06,01,000101,0051599,0,1,10,01,2101,1,DEJN2101.pdf,00145969.tif,ORIGINAL,4711,0001,9996,9996,883,6,895,0,2,2,63,0,,2020-000101
7661,3,1,2020,06,13,005002,8100088,0,0,51,02,1103,1,VAJN1103.pdf,00146171.tif,ORIGINAL,4711,0050,9996,9996,884,6,929,0,3,3,174,0,,2020-005002
6936,5,1,2020,06,20,007804,0471493,0,0,24,04,1201,1,MDJN1201.pdf,00146354.tif,ORIGINAL,4711,0078,9996,9996,886,6,908,0,2,2,95,0,,2020-007804
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,886,6,912,0,3,2,220,0,,2020-009705
6936,5,1,2020,06,12,003905,0471493,0,0,24,05,2201,1,MDJN2201.pdf,00146112.tif,ORIGINAL,4711,0039,9996,9996,887,6,913,0,1,3,90,0,,2020-003905
7688,1,1,2020,06,24,011002,8100002,0,0,51,02,2204,1,VAJN2204.pdf,00146694.tif,ORIGINAL,4711,0110,9996,9996,892,6,941,0,1,3,229,0,,2020-011002
6633,3,1,2020,06,19,009903,8100088,0,0,51,03,2205,1,VAJN2205.pdf,00146645.tif,ORIGINAL,4711,0099,9996,9996,893,6,922,0,1,3,157,0,,2020-009903
6936,5,1,2020,06,12,003903,0471493,0,0,24,03,2201,1,MDJN2201.pdf,00146108.tif,ORIGINAL,4711,0039,9996,9996,894,6,918,0,1,3,88,0,,2020-003903
6936,5,1,2020,06,20,007804,0471493,0,0,24,04,1201,1,MDJN1201.pdf,00146354.tif,ORIGINAL,4711,0078,9996,9996,894,6,913,0,1,2,94,0,,2020-007804
6936,5,1,2020,06,19,008109,0471493,0,0,24,09,2108,1,MDJN2108.pdf,00146498.tif,ORIGINAL,4711,0081,9996,9996,894,6,921,0,2,2,119,0,,2020-008109
6936,5,1,2020,06,19,008101,0471493,0,0,24,01,2108,1,MDJN2108.pdf,00146482.tif,ORIGINAL,4711,0081,9996,9996,895,6,921,0,3,3,110,0,,2020-008101
6936,5,1,2020,06,19,008104,0471493,0,0,24,04,2108,1,MDJN2108.pdf,00146488.tif,ORIGINAL,4711,0081,9996,9996,897,6,919,0,2,2,114,0,,2020-008104
6783,2,1,2020,06,01,000101,0051599,0,1,10,01,2101,1,DEJN2101.pdf,00145969.tif,ORIGINAL,4711,0001,9996,9996,898,6,909,0,1,2,62,0,,2020-000101
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,898,6,911,0,10,3,144,0,,2020-013401
6936,5,1,2020,06,21,007901,0471493,0,0,24,01,1204,1,MDJN1204.pdf,00146439.tif,ORIGINAL,4711,0079,9996,9996,902,6,916,0,5,3,103,0,,2020-007901
6936,5,1,2020,06,19,008109,0471493,0,0,24,09,2108,1,MDJN2108.pdf,00146498.tif,ORIGINAL,4711,0081,9996,9996,902,6,933,0,1,2,118,0,,2020-008109
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,904,6,966,0,6,2,223,0,,2020-009705
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,906,6,931,0,2,3,196,0,,2020-005601
6936,5,1,2020,06,12,003905,0471493,0,0,24,05,2201,1,MDJN2201.pdf,00146112.tif,ORIGINAL,4711,0039,9996,9996,910,6,926,0,2,3,91,0,,2020-003905
6936,5,1,2020,06,19,008104,0471493,0,0,24,04,2108,1,MDJN2108.pdf,00146488.tif,ORIGINAL,4711,0081,9996,9996,910,6,938,0,3,2,115,0,,2020-008104
6936,5,1,2020,06,08,002901,0471493,1,0,24,01,2105,1,MDJN2105.pdf,00146065.tif,ORIGINAL,4711,0029,9996,9996,916,6,927,0,2,3,82,0,,2020-002901
6936,5,1,2020,06,20,007808,0471493,0,0,24,08,1201,1,MDJN1201.pdf,00146362.tif,ORIGINAL,4711,0078,9996,9996,922,6,947,0,1,3,97,0,,2020-007808
6936,5,1,2020,06,21,007901,0471493,0,0,24,01,1204,1,MDJN1204.pdf,00146439.tif,ORIGINAL,4711,0079,9996,9996,922,6,941,0,1,3,99,0,,2020-007901
6416,10,1,2020,06,27,013202,0290894,0,1,34,02,1106,1,NJJN1106.pdf,00146823.tif,REVISED,4711,0132,9996,9996,923,6,947,0,1,3,128,0,,2020-013202
7785,11,1,2020,06,21,008601,0091672,0,0,34,01,1107,1,NJJN1107.pdf,00146553.tif,ORIGINAL,4711,0086,9996,9996,924,6,936,0,3,2,138,0,,2020-008601
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,924,6,989,0,4,2,221,0,,2020-009705
6936,5,1,2020,06,21,007906,0471493,1,0,24,06,1204,1,MDJN1204.pdf,00146449.tif,ORIGINAL,4711,0079,9996,9996,931,6,953,0,1,3,107,0,,2020-007906
7661,3,1,2020,06,13,005001,8100088,0,0,51,01,1103,1,VAJN1103.pdf,00146169.tif,ORIGINAL,4711,0050,9996,9996,931,6,960,0,2,3,171,0,,2020-005001
7688,1,1,2020,06,19,009703,8100002,0,0,51,03,2106,1,VAJN2106.pdf,00146621.tif,ORIGINAL,4711,0097,9996,9996,931,6,946,0,4,3,217,0,,2020-009703
7688,1,1,2020,06,19,009702,8100091,0,0,51,02,2106,1,VAJN2106.pdf,00146619.tif,ORIGINAL,4711,0097,9996,9996,932,6,942,0,3,2,213,0,,2020-009702
6783,2,1,2020,06,19,007401,0051599,0,0,10,01,2202,1,DEJN2202.pdf,00146326.tif,ORIGINAL,4711,0074,9996,9996,934,6,974,0,5,3,65,0,,2020-007401
6633,3,1,2020,06,26,014301,8100088,0,1,51,01,2207,1,VAJN2207.pdf,00147054.tif,ORIGINAL,4711,0143,9996,9996,934,6,957,0,1,3,161,0,,2020-014301
7688,1,1,2020,06,19,009706,8100002,0,1,51,06,2106,1,VAJN2106.pdf,00146627.tif,ORIGINAL,4711,0097,9996,9996,936,6,944,0,2,3,225,0,,2020-009706
6936,5,1,2020,06,21,007905,0471493,0,0,24,05,1204,1,MDJN1204.pdf,00146447.tif,ORIGINAL,4711,0079,9996,9996,937,6,964,0,2,2,106,0,,2020-007905
6936,5,1,2020,06,21,007904,0471493,1,0,24,04,1204,1,MDJN1204.pdf,00146445.tif,ORIGINAL,4711,0079,9996,9996,938,6,964,0,1,3,104,0,,2020-007904
6416,10,1,2020,06,20,008704,0290894,0,0,34,04,1202,1,NJJN1202.pdf,00146564.tif,ORIGINAL,4711,0087,9996,9996,939,6,974,0,3,3,127,0,,2020-008704
7785,11,1,2020,06,21,008601,0091672,0,0,34,01,1107,1,NJJN1107.pdf,00146553.tif,ORIGINAL,4711,0086,9996,9996,939,6,952,0,1,2,136,0,,2020-008601
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,939,6,952,0,9,3,143,0,,2020-013401
6936,5,1,2020,06,08,002901,0471493,1,0,24,01,2105,1,MDJN2105.pdf,00146065.tif,ORIGINAL,4711,0029,9996,9996,940,6,958,0,1,3,81,0,,2020-002901
6783,2,1,2020,06,26,011705,0051599,1,0,10,05,2102,1,DEJN2102.pdf,00146730.tif,ORIGINAL,4711,0117,9996,9996,942,6,955,0,1,3,79,0,,2020-011705
6416,10,1,2020,06,20,008704,0290894,0,0,34,04,1202,1,NJJN1202.pdf,00146564.tif,ORIGINAL,4711,0087,9996,9996,943,6,976,0,2,3,126,0,,2020-008704
6783,2,1,2020,06,19,007408,0051599,0,1,10,08,2202,1,DEJN2202.pdf,00146338.tif,REVISED,4711,0074,9996,9996,944,6,991,0,2,2,74,0,,2020-007408
6936,5,1,2020,06,21,007905,0471493,0,0,24,05,1204,1,MDJN1204.pdf,00146447.tif,ORIGINAL,4711,0079,9996,9996,944,6,970,0,1,2,105,0,,2020-007905
6416,10,1,2020,06,27,013202,0290894,0,1,34,02,1106,1,NJJN1106.pdf,00146823.tif,REVISED,4711,0132,9996,9996,946,6,975,0,4,3,131,0,,2020-013202
6936,5,1,2020,06,19,008102,0471493,0,0,24,02,2108,1,MDJN2108.pdf,00146484.tif,ORIGINAL,4711,0081,9996,9996,948,6,974,0,2,3,112,0,,2020-008102
6936,5,1,2020,06,19,008105,0471493,0,0,24,05,2108,1,MDJN2108.pdf,00146490.tif,ORIGINAL,4711,0081,9996,9996,948,6,972,0,2,3,117,0,,2020-008105
